,ALBKK FP Equity_DX_SI_QTY,ALBKK FP Equity_DX_SHORT_INTEREST_VALUE,ALBKK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBKK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBKK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBKK FP Equity_DX_SI_MV,ALBKK FP Equity_DX_DSS,ALBKK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBKK FP Equity_DX_SUPPLY_SI_QTY,ALBKK FP Equity_DX_BROKER_SI_QTY,ALBKK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBKK FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBKK FP Equity_DX_BROKER_SI_MV_INC_x,ALBKK FP Equity_DX_BROKER_SI_QTY_ADD,ALBKK FP Equity_DX_SUPPLY_SI_MV_DEC,ALBKK FP Equity_DX_BROKER_SI_QTY_INC,ALBKK FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBKK FP Equity_DX_BROKER_SI_MV_INC_y,ALBKK FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBKK FP Equity_DX_BROKER_SI_MV_ADD,ALBKK FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBKK FP Equity_DX_BROKER_SI_QTY_DEC,ALBKK FP Equity_DX_SUPPLY_SI_MV,ALBKK FP Equity_DX_BROKER_SI_MV_DEC,ALBKK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBKK FP Equity_DX_UTILIZATION_QUANTITY,ALBKK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBKK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBKK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBKK FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBKK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBKK FP Equity_DX_BROKER_SI_CON_RATIO,ALBKK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBKK FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2894.0,48619.2,0.05,0.0,,0.0,,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2856.0,47409.6,0.05,0.0,,0.0,,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2850.0,47025.0,0.05,0.0,,0.0,,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2850.0,46170.0,0.05,0.0,,0.0,,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,35899.2,0.04,0.0,,0.0,,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,36564.0,0.04,0.0,,0.0,,0.0
2024-09-30,150.0,2475.0,0.01,0.3,0.0,0.0,0.0,2475.0,0.0,150.0,0.0,,,150.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-01,150.0,2670.0,0.01,0.3,0.0,0.0,0.0,2670.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-02,150.0,2535.0,0.01,0.27,0.0,0.0,0.0,2535.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-03,150.0,2565.0,0.01,0.26,0.0,0.0,0.0,2565.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-04,150.0,2610.0,0.01,0.26,0.0,0.0,0.0,2610.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-07,150.0,2520.0,0.01,0.26,0.0,0.0,0.0,2520.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-08,150.0,2550.0,0.01,0.27,0.0,0.0,0.0,2550.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-09,150.0,2595.0,0.01,0.32,0.0,0.0,0.0,2595.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-10,150.0,2610.0,0.01,0.32,0.0,0.0,0.0,2610.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-11,150.0,2640.0,0.01,0.33,0.0,0.0,0.0,2640.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-14,150.0,2580.0,0.01,0.35,0.0,0.0,0.0,2580.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-15,150.0,2580.0,0.01,0.41,0.0,0.0,0.0,2580.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-16,150.0,2475.0,0.01,0.41,0.0,0.0,0.0,2475.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-17,150.0,2535.0,0.01,0.38,0.0,0.0,0.0,2535.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-18,150.0,2535.0,0.01,0.38,0.0,0.0,0.0,2535.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-21,150.0,2550.0,0.01,0.36,0.0,0.0,0.0,2550.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-22,150.0,2550.0,0.01,0.37,0.0,0.0,0.0,2550.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-23,150.0,2475.0,0.01,0.38,0.0,0.0,0.0,2475.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-24,150.0,2400.0,0.01,0.31,0.0,0.0,0.0,2400.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-25,150.0,2550.0,0.01,0.24,0.0,0.0,0.0,2550.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-28,150.0,2520.0,0.01,0.24,0.0,0.0,0.0,2520.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-29,150.0,2490.0,0.01,0.24,0.0,0.0,0.0,2490.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-30,150.0,2535.0,0.01,0.23,0.0,0.0,0.0,2535.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,150.0,0.0,0.0,0.0,0.0,2216.0,37672.0,0.04,0.0,,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37672.0,0.04,0.0,,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,38115.2,0.04,0.0,,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37228.8,0.04,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37672.0,0.04,0.0,,0.0,,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37228.8,0.04,0.0,,0.0,,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,36564.0,0.04,0.0,,0.0,,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37450.4,0.04,0.0,,0.0,,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2316.0,38445.6,0.04,0.0,,0.0,,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2316.0,37056.0,0.04,0.0,,0.0,,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37672.0,0.04,0.0,,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37228.8,0.04,0.0,,0.0,,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,36785.6,0.04,0.0,,0.0,,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,36785.6,0.04,0.0,,0.0,,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37007.2,0.04,0.0,,0.0,,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,36785.6,0.04,0.0,,0.0,,0.0
2024-11-22,150.0,2460.0,0.01,0.28,0.0,0.0,0.0,2460.0,0.0,150.0,0.0,,,150.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-11-25,150.0,2445.0,0.01,0.28,0.0,0.0,0.0,2445.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-11-26,150.0,2430.0,0.01,0.27,0.0,0.0,0.0,2430.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-11-27,150.0,2355.0,0.01,0.26,0.0,0.0,0.0,2355.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-11-28,150.0,2310.0,0.01,0.25,0.0,0.0,0.0,2310.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-11-29,150.0,2250.0,0.01,0.25,0.0,0.0,0.0,2250.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-02,150.0,2145.0,0.01,0.23,0.0,0.0,0.0,2145.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-03,150.0,2145.0,0.01,0.19,0.0,0.0,0.0,2145.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-04,150.0,2130.0,0.01,0.17,0.0,0.0,0.0,2130.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-05,150.0,2040.0,0.01,0.17,0.0,0.0,0.0,2040.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-06,150.0,2040.0,0.01,0.19,0.0,0.0,0.0,2040.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-09,150.0,2070.0,0.01,0.1,0.0,0.0,0.0,2070.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-10,150.0,2070.0,0.01,0.09,0.0,0.0,0.0,2070.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-11,150.0,2145.0,0.01,0.09,0.0,0.0,0.0,2145.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-12,150.0,2175.0,0.01,0.09,0.0,0.0,0.0,2175.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-13,150.0,2190.0,0.01,0.08,0.0,0.0,0.0,2190.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-16,150.0,2175.0,0.01,0.08,0.0,0.0,0.0,2175.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-17,150.0,2175.0,0.01,0.08,0.0,0.0,0.0,2175.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-18,150.0,2205.0,0.01,0.08,0.0,0.0,0.0,2205.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-19,150.0,2175.0,0.01,0.08,0.0,0.0,0.0,2175.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-20,150.0,2160.0,0.01,0.08,0.0,0.0,0.0,2160.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-23,150.0,2250.0,0.01,0.08,0.0,0.0,0.0,2250.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-24,150.0,2340.0,0.01,0.08,0.0,0.0,0.0,2340.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-25,150.0,2340.0,0.01,0.08,0.0,0.0,0.0,2340.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-26,150.0,2340.0,0.01,0.08,0.0,0.0,0.0,2340.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-27,150.0,2295.0,0.01,0.08,0.0,0.0,0.0,2295.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-30,150.0,2160.0,0.01,0.08,0.0,0.0,0.0,2160.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2024-12-31,150.0,2340.0,0.01,0.08,0.0,0.0,0.0,2340.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-01,150.0,2340.0,0.01,0.08,0.0,0.0,0.0,2340.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-02,150.0,2355.0,0.01,0.08,0.0,0.0,0.0,2355.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-03,150.0,2385.0,0.01,0.08,0.0,0.0,0.0,2385.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-06,150.0,2400.0,0.01,0.08,0.0,0.0,0.0,2400.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-07,150.0,2400.0,0.01,0.08,0.0,0.0,0.0,2400.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-08,150.0,2415.0,0.01,0.08,0.0,0.0,0.0,2415.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-09,150.0,2400.0,0.01,0.08,0.0,0.0,0.0,2400.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-10,150.0,2370.0,0.01,0.08,0.0,0.0,0.0,2370.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-13,150.0,2325.0,0.01,0.08,0.0,0.0,0.0,2325.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-14,150.0,2325.0,0.01,0.09,0.0,0.0,0.0,2325.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-15,150.0,2295.0,0.01,0.09,0.0,0.0,0.0,2295.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-16,150.0,2295.0,0.01,0.09,0.0,0.0,0.0,2295.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-17,150.0,2295.0,0.01,0.1,0.0,0.0,0.0,2295.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-20,150.0,2325.0,0.01,0.1,0.0,0.0,0.0,2325.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-21,150.0,2280.0,0.01,0.11,0.0,0.0,0.0,2280.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-22,150.0,2295.0,0.01,0.12,0.0,0.0,0.0,2295.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-23,150.0,2310.0,0.01,0.25,0.0,0.0,0.0,2310.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-24,150.0,2280.0,0.01,0.33,0.0,0.0,0.0,2280.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-27,150.0,2310.0,0.01,0.34,0.0,0.0,0.0,2310.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-28,150.0,2445.0,0.01,0.39,0.0,0.0,0.0,2445.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-29,150.0,2400.0,0.01,0.33,0.0,0.0,0.0,2400.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-30,150.0,2475.0,0.01,0.35,0.0,0.0,0.0,2475.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-01-31,150.0,2430.0,0.01,0.27,0.0,0.0,0.0,2430.0,0.0,150.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0677
2025-02-03,100.0,1630.0,0.01,0.18,0.0,0.0,0.0,1630.0,0.0,100.0,0.0,,,,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-04,100.0,1650.0,0.01,0.17,0.0,0.0,0.0,1650.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-05,100.0,1640.0,0.01,0.17,0.0,0.0,0.0,1640.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-06,100.0,1590.0,0.01,0.17,0.0,0.0,0.0,1590.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-07,100.0,1620.0,0.01,0.18,0.0,0.0,0.0,1620.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-10,100.0,1630.0,0.01,0.11,0.0,0.0,0.0,1630.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-11,100.0,1630.0,0.01,0.12,0.0,0.0,0.0,1630.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-12,100.0,1670.0,0.01,0.12,0.0,0.0,0.0,1670.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-13,100.0,1690.0,0.01,0.12,0.0,0.0,0.0,1690.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-14,100.0,1720.0,0.01,0.12,0.0,0.0,0.0,1720.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-17,100.0,1690.0,0.01,0.12,0.0,0.0,0.0,1690.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-18,100.0,1670.0,0.01,0.12,0.0,0.0,0.0,1670.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-19,100.0,1680.0,0.01,0.12,0.0,0.0,0.0,1680.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-20,100.0,1690.0,0.01,0.12,0.0,0.0,0.0,1690.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-21,100.0,1730.0,0.01,0.12,0.0,0.0,0.0,1730.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-24,100.0,1710.0,0.01,0.11,0.0,0.0,0.0,1710.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-25,100.0,1690.0,0.01,0.11,0.0,0.0,0.0,1690.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-26,100.0,1670.0,0.01,0.11,0.0,0.0,0.0,1670.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-27,100.0,1660.0,0.01,0.11,0.0,0.0,0.0,1660.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-02-28,100.0,1670.0,0.01,0.11,0.0,0.0,0.0,1670.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-03-03,100.0,1700.0,0.01,0.11,0.0,0.0,0.0,1700.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-03-04,100.0,1690.0,0.01,0.11,0.0,0.0,0.0,1690.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0451
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,2216.0,37228.8,0.04,0.0,,0.0,,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37007.2,0.04,0.0,,0.0,,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,36564.0,0.04,0.0,,0.0,,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2216.0,37672.0,0.04,0.0,,0.0,,0.0
