,EMBI FP Equity_DX_SI_QTY,EMBI FP Equity_DX_SHORT_INTEREST_VALUE,EMBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMBI FP Equity_DX_SI_MV,EMBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMBI FP Equity_DX_SUPPLY_SI_QTY,EMBI FP Equity_DX_BROKER_SI_QTY,EMBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMBI FP Equity_DX_BROKER_SI_MV_INC_x,EMBI FP Equity_DX_BROKER_SI_QTY_ADD,EMBI FP Equity_DX_SUPPLY_SI_MV_DEC,EMBI FP Equity_DX_BROKER_SI_QTY_INC,EMBI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMBI FP Equity_DX_BROKER_SI_MV_INC_y,EMBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMBI FP Equity_DX_BROKER_SI_MV_ADD,EMBI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMBI FP Equity_DX_BROKER_SI_QTY_DEC,EMBI FP Equity_DX_SUPPLY_SI_MV,EMBI FP Equity_DX_BROKER_SI_MV_DEC,EMBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMBI FP Equity_DX_UTILIZATION_QUANTITY,EMBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMBI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMBI FP Equity_DX_BROKER_SI_CON_RATIO,EMBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMBI FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-28,116000.0,1053222.0,16.95,0.66,1.06,526611.0,58000.0,58000.0,526611.0,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6618955.5,6.63,7.37,,1.0,100.0,0.1474
2024-05-29,116000.0,1045496.4,17.33,0.66,1.05,522748.2,58000.0,58000.0,522748.2,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6570404.1,6.62,7.37,,1.0,100.0,0.1474
2024-05-30,116000.0,1050484.4,16.98,0.66,1.05,525242.2,58000.0,58000.0,525242.2,,,,,,,,,,,,0.52,,7.37,7.37,729000.0,6601751.1,6.57,7.37,,1.0,100.0,0.1474
2024-05-31,116000.0,1054486.4,24.27,0.66,1.05,527243.2,58000.0,58000.0,527243.2,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6626901.6,6.63,7.37,,1.0,100.0,0.1474
2024-06-03,116000.0,1058418.8,24.08,0.66,1.06,529209.4,58000.0,58000.0,529209.4,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6651614.7,6.63,7.37,,1.0,100.0,0.1474
2024-06-04,116000.0,1059706.4,20.66,0.66,1.06,529853.2,58000.0,58000.0,529853.2,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6659706.6,6.65,7.37,,1.0,100.0,0.1474
2024-06-05,58000.0,531378.6,10.46,0.33,0.53,531378.6,0.0,58000.0,0.0,,,,0.53,,58000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0737
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,58000.0,0.0,0.53,0.0,0.0,787006.0,7216451.52,7.21,0.0,,0.0,,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7149870.81,7.14,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7154592.85,7.15,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7163328.61,7.15,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7232821.24,7.16,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7219678.24,7.23,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7214798.8,7.24,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7188748.91,7.21,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7224321.58,7.19,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7238330.28,7.22,0.0,,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7213775.7,7.24,0.0,,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7208660.16,7.21,0.0,,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7219599.54,7.21,0.0,,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7218576.43,7.22,0.0,,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7200003.09,7.22,0.0,,0.0,,0.0
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7211729.48,7.2,0.0,,0.0,,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7187096.19,7.21,0.0,,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7124844.02,7.19,0.0,,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7140348.04,7.12,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7211257.28,7.14,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7195831.96,7.21,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7242029.21,7.25,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,23806610.0,219230310.17,219.07,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3523395.0,32394445.97,32.45,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3918927.0,36157588.07,36.03,0.0,,0.0,,0.0
2024-07-11,169400.0,1574403.6,46.63,0.26,1.49,787201.8,84700.0,84700.0,787201.8,,,84700.0,,,,,,0.71,84700.0,,0.78,,2.39,1.94,3465790.0,32211052.26,31.97,2.39,,1.0,100.0,0.0388
2024-07-12,169400.0,1576233.12,46.71,0.26,1.58,788116.56,84700.0,84700.0,788116.56,,,,,,,,,,,,0.79,,2.38,1.94,3467189.0,32261500.21,32.22,2.39,,1.0,100.0,0.0388
2024-07-15,169400.0,1573048.4,46.47,0.26,1.57,786524.2,84700.0,84700.0,786524.2,,,,,,,,,,,,0.79,,2.38,1.94,3467189.0,32196317.05,32.26,2.38,,1.0,100.0,0.0388
2024-07-16,182000.0,1689287.6,70.57,0.28,1.69,903119.14,84700.0,97300.0,786168.46,,0.12,,,12600.0,,0.12,,,,,0.79,,2.38,1.94,3467189.0,32181754.86,32.2,2.38,,1.0,100.0,0.0417
2024-07-17,182000.0,1686867.0,71.99,0.28,1.7,901825.05,84700.0,97300.0,785041.95,,,,,,,,,,,,0.79,,2.38,1.94,3467189.0,32135641.25,32.18,2.39,,1.0,100.0,0.0417
2024-07-18,84700.0,782873.63,34.74,0.13,0.78,0.0,84700.0,0.0,782873.63,,,,,,,,,,,97300.0,0.78,0.91,2.38,1.94,3467189.0,32046881.21,32.01,2.39,,0.0,,0.0194
2024-07-19,84700.0,780688.37,39.5,0.13,0.78,0.0,84700.0,0.0,780688.37,,,,,,,,,,,,0.78,,2.38,1.94,3467189.0,31957427.73,31.96,2.39,,0.0,,0.0194
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.78,,84700.0,,,,,,0.0,,0.0,0.0,4367897.0,40478611.87,40.26,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4367897.0,40488658.03,40.48,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40393510.99,40.5,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40438510.63,40.39,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40538995.26,40.46,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40443753.31,40.54,0.0,,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40478267.59,40.44,0.0,,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40722488.94,40.48,0.0,,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40834769.59,40.72,0.0,,0.0,,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4368897.0,40975011.18,40.81,0.0,,0.0,,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371197.0,40722071.25,41.0,0.0,,0.0,,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371197.0,40806872.47,40.72,0.0,,0.0,,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371697.0,40821595.08,40.81,0.0,,0.0,,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4341198.0,40529858.65,40.53,0.0,,0.0,,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4341198.0,40735197.31,40.54,0.0,,0.0,,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4338004.0,40568145.81,40.69,0.0,,0.0,,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4343398.0,40906122.36,40.62,0.0,,0.0,,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4338104.0,40972958.47,40.83,0.0,,0.0,,0.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4322991.0,40677183.81,40.81,0.0,,0.0,,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4318491.0,40875812.86,40.67,0.0,,0.0,,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4318491.0,41071008.66,40.85,0.0,,0.0,,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4317491.0,41084812.61,41.03,0.0,,0.0,,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4317491.0,41237651.79,41.06,0.0,,0.0,,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4317491.0,41060202.91,41.21,0.0,,0.0,,0.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4317491.0,41317093.62,41.08,0.0,,0.0,,0.0
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4342350.0,41509826.35,41.52,0.0,,0.0,,0.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4342350.0,41515905.65,41.49,0.0,,0.0,,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4342350.0,41501575.89,41.49,0.0,,0.0,,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3555350.0,33916261.33,33.98,0.0,,0.0,,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3551465.0,33903350.33,33.88,0.0,,0.0,,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,33998306.87,34.02,0.0,,0.0,,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,33952694.52,34.0,0.0,,0.0,,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,34027527.28,33.95,0.0,,0.0,,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,34082760.99,34.03,0.0,,0.0,,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,34167927.81,34.08,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,34103429.09,34.17,0.0,,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3563465.0,34181825.32,34.1,0.0,,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3559965.0,34153236.22,34.15,0.0,,0.0,,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3558165.0,34211756.48,34.14,0.0,,0.0,,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3558165.0,34425246.38,34.21,0.0,,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560464.0,34559643.82,34.23,0.0,,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560464.0,34660760.99,34.24,0.0,,0.0,,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560464.0,34532584.29,34.24,0.0,,0.0,,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560464.0,34628360.77,34.24,0.0,,0.0,,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560464.0,34495555.46,34.24,0.0,,0.0,,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560111.0,34467214.65,34.23,0.0,,0.0,,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560111.0,34533076.7,34.23,0.0,,0.0,,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3560111.0,34499255.65,34.23,0.0,,0.0,,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3561111.0,34496482.26,34.24,0.0,,0.0,,0.0
2024-09-27,20100.0,195319.74,7.58,0.03,0.19,0.0,20100.0,0.0,195319.74,,,,,,,,,,20100.0,,0.19,,0.57,0.56,3521699.0,34221757.86,34.11,0.57,,0.0,,0.0056
2024-09-30,20100.0,195363.96,7.0,0.03,0.19,0.0,20100.0,0.0,195363.96,,,,,,,,,,,,0.19,,0.57,0.56,3521699.0,34229505.6,34.22,0.57,,0.0,,0.0056
2024-10-01,20100.0,195989.07,6.7,0.03,0.19,0.0,20100.0,0.0,195989.07,,,,,,,,,,,,0.19,,0.57,0.56,3521699.0,34339030.44,34.23,0.56,,0.0,,0.0056
2024-10-02,37600.0,365915.68,12.35,0.06,0.37,0.0,37600.0,0.0,365915.68,17500.0,,,,,,,17500.0,,,,0.37,,1.06,1.06,3504199.0,34102163.83,34.17,1.06,,0.0,,0.0106
2024-10-03,73400.0,712435.08,24.06,0.11,0.71,178594.08,55000.0,18400.0,533841.0,,,18400.0,0.01,,1000.0,,,0.18,18400.0,,0.53,,1.54,1.54,3505199.0,34022162.53,34.11,1.54,,1.0,100.0,0.0206
2024-10-04,110400.0,1067027.04,35.23,0.17,1.07,288019.98,80600.0,29800.0,779007.06,25600.0,0.11,,,11400.0,,0.11,25600.0,,,,0.78,,2.35,2.35,3351412.0,32391732.12,32.53,2.34,,1.0,100.0,0.0321
2024-10-07,110400.0,1065702.24,36.31,0.17,1.07,287662.38,80600.0,29800.0,778039.86,,,,,,,,,,,,0.78,,2.38,2.37,3310012.0,31951876.84,31.99,2.38,,1.0,100.0,0.0325
2024-10-08,105000.0,1010646.0,34.23,0.16,1.01,177103.68,86600.0,18400.0,833542.32,6000.0,,,,,,,6000.0,,,11400.0,0.84,0.11,2.46,2.46,3434199.0,33054852.21,33.15,2.46,,1.0,100.0,0.0298
2024-10-09,70700.0,680685.46,20.23,0.11,0.68,177151.52,52300.0,18400.0,503533.94,,,,0.33,,34300.0,,,,,,0.5,,1.47,1.47,3511199.0,33805121.73,33.8,1.47,,1.0,100.0,0.0198
2024-10-10,93700.0,899510.63,26.42,0.14,0.9,287037.01,63800.0,29900.0,612473.62,11500.0,0.11,,,11500.0,,0.11,11500.0,,,,0.61,,1.79,1.79,3499699.0,33596760.43,33.69,1.79,,1.0,100.0,0.0263
2024-10-11,107900.0,1037253.49,30.65,0.16,1.04,287431.69,78000.0,29900.0,749821.8,14200.0,,,,,,,14200.0,,,,0.75,,2.19,2.19,3485499.0,33506450.44,33.46,2.19,,1.0,100.0,0.0302
2024-10-14,112300.0,1078540.43,31.9,0.17,1.08,396649.33,71000.0,41300.0,681891.1,11400.0,0.11,,0.18,11400.0,18400.0,0.11,11400.0,,,,0.68,,2.08,2.06,3346912.0,32144077.54,32.18,2.07,,1.0,100.0,0.0326
2024-10-15,117100.0,1128410.73,32.81,0.18,1.12,397979.19,75800.0,41300.0,730431.54,4800.0,,,,,,,4800.0,,,,0.73,,2.14,2.13,3468699.0,33425424.17,33.31,2.14,,1.0,100.0,0.0328
2024-10-16,125700.0,1215896.1,36.43,0.19,1.21,509767.1,73000.0,52700.0,706129.0,,0.11,,0.03,11400.0,2800.0,0.11,,,,,0.7,,2.06,2.05,3471499.0,33579809.83,33.45,2.05,,1.0,100.0,0.0352
2024-10-17,144300.0,1390532.52,44.65,0.22,1.39,440383.48,98600.0,45700.0,950149.04,25600.0,,,,,,,25600.0,,,7000.0,0.95,0.07,2.78,2.76,3445899.0,33206061.12,33.33,2.77,,1.0,100.0,0.0405
2024-10-18,143200.0,1380118.64,41.21,0.22,1.39,440442.89,97500.0,45700.0,939675.75,,,,0.01,,1100.0,,,,,,0.94,,2.75,2.73,3446999.0,33221142.26,33.21,2.76,,1.0,100.0,0.0402
2024-10-21,120200.0,1149965.42,32.6,0.18,1.15,327194.82,86000.0,34200.0,822770.6,,,,0.12,,11500.0,,,,,11500.0,0.83,0.12,2.57,2.55,3260317.0,31191778.77,31.43,2.56,,1.0,100.0,0.0357
2024-10-22,51800.0,493011.68,13.14,0.08,0.49,0.0,51800.0,0.0,493011.68,,,,0.33,,34200.0,,,,,34200.0,0.49,0.33,1.23,1.23,4153704.0,39533293.19,39.74,1.23,,0.0,,0.0123
2024-10-23,51800.0,491405.88,13.03,0.08,0.49,0.0,51800.0,0.0,491405.88,,,,,,,,,,,,0.49,,1.23,1.23,4153704.0,39404528.37,39.53,1.23,,0.0,,0.0123
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.49,,51800.0,,,,,,0.0,,0.0,0.0,3491070.0,33239175.68,33.12,0.0,,0.0,,0.0
2024-10-25,22800.0,217382.04,5.04,0.03,0.22,108691.02,11400.0,11400.0,108691.02,,,11400.0,,,,,,0.11,11400.0,,0.11,,0.34,0.34,3330917.0,31757961.95,31.71,0.34,,1.0,100.0,0.0068
2024-10-28,45600.0,432557.04,10.23,0.07,0.43,216278.52,22800.0,22800.0,216278.52,,0.11,,,11400.0,,0.11,,,11400.0,,0.22,,0.68,0.68,3330917.0,31596745.57,31.76,0.68,,1.0,100.0,0.0136
2024-10-29,34200.0,325218.06,7.85,0.05,0.32,216812.04,11400.0,22800.0,108406.02,,,,0.11,,11400.0,,,,,,0.11,,0.34,0.34,3330917.0,31674689.03,31.6,0.34,,1.0,100.0,0.0102
2024-10-30,11400.0,108534.84,2.71,0.02,0.11,108534.84,0.0,11400.0,0.0,,,,0.11,,11400.0,,,,,11400.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0034
2024-10-31,11400.0,107997.9,2.56,0.02,0.11,107997.9,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0033
2024-11-01,11400.0,107663.88,1.94,0.02,0.11,107663.88,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.014
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11400.0,0.0,0.11,0.0,0.0,812316.0,7707010.51,7.67,0.0,,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,802480.0,7577738.39,7.61,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,252979.0,2386376.2,2.39,0.0,,0.0,,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111834.69,0.11,0.0,,0.0,,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,112180.67,0.11,0.0,,0.0,,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,112292.08,0.11,0.0,,0.0,,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111771.36,0.11,0.0,,0.0,,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111536.8,0.11,0.0,,0.0,,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111640.0,0.11,0.0,,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,110827.25,0.11,0.0,,0.0,,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111295.2,0.11,0.0,,0.0,,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111546.18,0.11,0.0,,0.0,,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111488.71,0.11,0.0,,0.0,,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11728.0,111852.28,0.11,0.0,,0.0,,0.0
