,PVL FP Equity_DX_SI_QTY,PVL FP Equity_DX_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PVL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PVL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PVL FP Equity_DX_SI_MV,PVL FP Equity_DX_DSS,PVL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY,PVL FP Equity_DX_BROKER_SI_QTY,PVL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PVL FP Equity_DX_BROKER_SI_MV_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_x,PVL FP Equity_DX_BROKER_SI_MV_INC_x,PVL FP Equity_DX_SUPPLY_SI_MV_NEW,PVL FP Equity_DX_BROKER_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_NEW,PVL FP Equity_DX_SUPPLY_SI_MV_DEC,PVL FP Equity_DX_BROKER_SI_QTY_INC,PVL FP Equity_DX_SUPPLY_SI_QTY_DEC,PVL FP Equity_DX_BROKER_SI_MV_NEW_y,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PVL FP Equity_DX_BROKER_SI_MV_INC_y,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_y,PVL FP Equity_DX_BROKER_SI_MV_ADD,PVL FP Equity_DX_SUPPLY_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_DEC,PVL FP Equity_DX_SUPPLY_SI_MV,PVL FP Equity_DX_BROKER_SI_MV_DEC,PVL FP Equity_DX_SUPPLY_SI_MV_RMV,PVL FP Equity_DX_BROKER_SI_MV_RMV,PVL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PVL FP Equity_DX_UTILIZATION_QUANTITY,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PVL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PVL FP Equity_DX_ACTIVE_UTILIZATION_MV,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PVL FP Equity_DX_BROKER_SI_CON_RATIO,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PVL FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38137.0,587284.35,,0.84,0.0,,0.0,,0.0
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38050.0,587787.21,,0.85,0.0,,0.0,,0.0
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37733.0,586022.68,,0.85,0.0,,0.0,,0.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37682.0,581320.38,,0.85,0.0,,0.0,,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38478.0,590139.83,,0.85,0.0,,0.0,,0.0
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38834.0,599092.29,,0.85,0.0,,0.0,,0.0
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38526.0,594340.78,,0.85,0.0,,0.0,,0.0
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38426.0,594127.22,,0.86,0.0,,0.0,,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38485.0,591045.9,,0.86,0.0,,0.0,,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38533.0,593115.92,,0.86,0.0,,0.0,,0.0
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38424.0,589311.63,,0.85,0.0,,0.0,,0.0
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38417.0,587875.44,,0.86,0.0,,0.0,,0.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38624.0,587836.67,,0.85,0.0,,0.0,,0.0
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38954.0,593937.02,,0.85,0.0,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38187.0,573260.5,,0.84,0.0,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38874.0,583304.77,,0.84,0.0,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38888.0,578403.37,,0.84,0.0,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38820.0,577660.52,,0.84,0.0,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38835.0,577615.07,,0.84,0.0,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38363.0,591826.17,,0.82,0.0,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37098.0,564611.76,,0.83,0.0,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37176.0,559369.35,,0.82,0.0,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37573.0,564563.03,,0.82,0.0,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37378.0,561891.59,,0.81,0.0,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37846.0,567879.62,,0.82,0.0,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36919.0,549117.31,,0.8,0.0,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37502.0,557788.6,,0.8,0.0,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37214.0,570753.77,,0.8,0.0,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36305.0,572886.34,,0.8,0.0,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36827.0,583416.31,,0.84,0.0,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37044.0,586854.04,,0.84,0.0,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37036.0,586727.31,,0.84,0.0,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36826.0,582126.67,,0.84,0.0,,0.0,,0.0
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36784.0,585025.33,,0.84,0.0,,0.0,,0.0
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36762.0,584675.43,,0.85,0.0,,0.0,,0.0
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36679.0,585131.57,,0.85,0.0,,0.0,,0.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36473.0,579574.44,,0.85,0.0,,0.0,,0.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36616.0,580833.56,,0.85,0.0,,0.0,,0.0
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37195.0,590018.14,,0.85,0.0,,0.0,,0.0
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36743.0,582339.76,,0.84,0.0,,0.0,,0.0
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36704.0,577151.16,,0.85,0.0,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36971.0,579559.26,,0.85,0.0,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37224.0,582495.24,,0.84,0.0,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37755.0,588976.23,,0.85,0.0,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36826.0,576267.19,,0.83,0.0,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36628.0,573168.81,,0.83,0.0,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36615.0,573978.58,,0.83,0.0,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35135.0,550778.03,,0.82,0.0,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36499.0,572160.16,,0.83,0.0,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36760.0,579811.86,,0.83,0.0,,0.0,,0.0
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36694.0,583847.78,,0.84,0.0,,0.0,,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36708.0,582038.99,,0.83,0.0,,0.0,,0.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35071.0,547600.2,,0.81,0.0,,0.0,,0.0
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36928.0,582381.57,,0.85,0.0,,0.0,,0.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37663.0,592946.75,,0.88,0.0,,0.0,,0.0
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37784.0,595109.11,,0.88,0.0,,0.0,,0.0
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37818.0,595129.36,,0.88,0.0,,0.0,,0.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37799.0,606417.97,,0.88,0.0,,0.0,,0.0
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37135.0,607149.31,,0.88,0.0,,0.0,,0.0
2007-01-10,197.0,3220.91,0.02,0.05,0.01,0.0,0.0,0.0,197.0,0.0,3220.91,,,,,,,,,,,,,,,,197.0,,0.0,,,,0.52,0.52,37606.0,614850.06,,0.9,0.52,,0.0,,0.0052
2007-01-11,195.0,3274.56,0.02,0.05,0.01,0.0,0.0,0.0,195.0,0.0,3274.56,,,,,,,,0.0,,1.0,,,,,,,,0.0,,,,0.53,0.53,37028.0,621796.13,,0.91,0.53,,0.0,,0.0052
2007-01-12,201.0,3354.77,0.02,0.06,0.01,0.0,0.0,0.0,201.0,0.0,3354.77,,,5.0,,,,,,,,,,,5.0,,,,0.0,,,,0.53,0.53,37408.0,624354.74,,0.92,0.53,,0.0,,0.0053
2007-01-15,208.0,3331.32,0.02,0.07,0.01,0.0,0.0,0.0,208.0,0.0,3331.32,,,7.0,,,,,,,,,,,7.0,,,,0.0,,,,0.53,0.53,39047.0,625375.9,,0.92,0.53,,0.0,,0.0053
2007-01-16,200.0,3193.66,0.02,0.06,0.01,0.0,0.0,0.0,200.0,0.0,3193.66,,,,,,,,0.0,,8.0,,,,,,,,0.0,,,,0.51,0.51,38964.0,622188.5,,0.92,0.51,,0.0,,0.0051
2007-01-17,200.0,3181.4,0.02,0.06,0.01,0.0,0.0,0.0,200.0,0.0,3181.4,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.51,0.51,39400.0,626734.99,,0.92,0.51,,0.0,,0.0051
2007-01-18,271.0,4430.79,0.03,0.08,0.01,0.01,0.0,0.0,271.0,0.0,4430.79,,77.0,,,0.0,,,0.0,,6.0,,77.0,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-01-19,277.0,4534.55,0.03,0.08,0.01,0.01,0.0,0.0,277.0,0.0,4534.55,,,5.0,,,,,,,,,,,5.0,,,,0.01,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071
2007-01-22,278.0,4522.51,0.03,0.08,0.01,0.01,0.0,0.0,278.0,0.0,4522.51,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.007
2007-01-23,284.0,4440.19,0.03,0.08,0.01,0.01,0.0,0.0,284.0,0.0,4440.19,,,6.0,,,,,,,,,,,6.0,,,,0.01,,,,100.0,0.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0068
2007-01-24,281.0,4335.86,0.03,0.07,0.01,0.01,0.0,0.0,281.0,0.0,4335.86,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-01-25,278.0,4251.69,0.03,0.07,0.01,0.01,0.0,0.0,278.0,0.0,4251.69,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-01-26,277.0,4245.84,0.03,0.07,0.01,0.01,0.0,0.0,277.0,0.0,4245.84,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-01-29,280.0,4234.59,0.03,0.07,0.01,0.01,0.0,0.0,280.0,0.0,4234.59,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-01-30,276.0,4196.66,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4196.66,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-01-31,275.0,4211.43,0.03,0.06,0.01,0.01,0.0,0.0,275.0,0.0,4211.43,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-01,278.0,4242.22,0.03,0.06,0.01,0.01,0.0,0.0,278.0,0.0,4242.22,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-02,278.0,4238.44,0.03,0.06,0.01,0.01,0.0,0.0,278.0,0.0,4238.44,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-05,277.0,4226.96,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4226.96,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-06,277.0,4223.19,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4223.19,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-07,277.0,4206.21,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4206.21,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-08,277.0,4204.32,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4204.32,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-09,277.0,4217.53,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4217.53,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-12,277.0,4228.85,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4228.85,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-13,276.0,4211.7,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4211.7,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-14,272.0,4224.78,0.03,0.06,0.01,0.01,0.0,0.0,272.0,0.0,4224.78,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-15,275.0,4308.85,0.03,0.06,0.01,0.01,0.0,0.0,275.0,0.0,4308.85,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-16,277.0,4340.19,0.03,0.05,0.01,0.01,0.0,0.0,277.0,0.0,4340.19,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-19,270.0,4394.21,0.03,0.05,0.01,0.01,0.0,0.0,270.0,0.0,4394.21,,,,,,,,0.0,,8.0,,,,,,,,0.01,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.007
2007-02-20,276.0,4516.3,0.03,0.05,0.01,0.01,0.0,0.0,276.0,0.0,4516.3,,,6.0,,,,,,,,,,,6.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-21,276.0,4540.74,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4540.74,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-22,277.0,4566.63,0.03,0.05,0.01,0.01,0.0,0.0,277.0,0.0,4566.63,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-23,276.0,4550.15,0.03,0.05,0.01,0.01,0.0,0.0,276.0,0.0,4550.15,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-26,279.0,4561.59,0.03,0.05,0.01,0.01,0.0,0.0,279.0,0.0,4561.59,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-27,277.0,4506.25,0.03,0.05,0.01,0.01,0.0,0.0,277.0,0.0,4506.25,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-02-28,282.0,4474.24,0.03,0.05,0.01,0.01,0.0,0.0,282.0,0.0,4474.24,,,5.0,,,,,,,,,,,5.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0068
2007-03-01,278.0,4401.31,0.03,0.05,0.01,0.01,0.0,0.0,278.0,0.0,4401.31,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-02,277.0,4381.7,0.03,0.05,0.01,0.01,0.0,0.0,277.0,0.0,4381.7,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-05,279.0,4401.93,0.03,0.05,0.01,0.01,0.0,0.0,279.0,0.0,4401.93,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-06,276.0,4365.88,0.03,0.05,0.01,0.01,0.0,0.0,276.0,0.0,4365.88,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-07,274.0,4386.51,0.03,0.05,0.01,0.01,0.0,0.0,274.0,0.0,4386.51,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-08,277.0,4442.09,0.03,0.05,0.01,0.01,0.0,0.0,277.0,0.0,4442.09,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-09,277.0,4453.41,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4453.41,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-12,276.0,4426.05,0.03,0.05,0.01,0.01,0.0,0.0,276.0,0.0,4426.05,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-13,276.0,4450.49,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4450.49,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-14,278.0,4460.02,0.03,0.06,0.01,0.01,0.0,0.0,278.0,0.0,4460.02,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-15,277.0,4430.76,0.03,0.06,0.01,0.01,0.0,0.0,277.0,0.0,4430.76,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-16,276.0,4414.77,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4414.77,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-19,278.0,4429.72,0.03,0.06,0.01,0.01,0.0,0.0,278.0,0.0,4429.72,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-20,276.0,4431.69,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4431.69,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
2007-03-21,276.0,4446.73,0.03,0.06,0.01,0.01,0.0,0.0,276.0,0.0,4446.73,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069
