,ECRP3 FP Equity_DX_SI_QTY,ECRP3 FP Equity_DX_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP3 FP Equity_DX_SI_MV,ECRP3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SUPPLY_SI_QTY,ECRP3 FP Equity_DX_BROKER_SI_QTY,ECRP3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_x,ECRP3 FP Equity_DX_BROKER_SI_QTY_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP3 FP Equity_DX_BROKER_SI_QTY_INC,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_y,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP3 FP Equity_DX_BROKER_SI_MV_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP3 FP Equity_DX_BROKER_SI_QTY_DEC,ECRP3 FP Equity_DX_SUPPLY_SI_MV,ECRP3 FP Equity_DX_BROKER_SI_MV_DEC,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP3 FP Equity_DX_BROKER_SI_CON_RATIO,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP3 FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP3 FP Equity_PX_LAST
2022-06-02,2400.0,117784.8,0.4,0.01,0.12,58892.4,1200.0,1200.0,58892.4,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,49.077
2022-06-03,2400.0,117748.8,0.39,0.01,0.12,58874.4,1200.0,1200.0,58874.4,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,49.062
2022-06-06,2400.0,117652.8,0.39,0.01,0.12,58826.4,1200.0,1200.0,58826.4,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,49.022
2022-06-07,2400.0,117734.4,0.39,0.01,0.12,58867.2,1200.0,1200.0,58867.2,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,49.056
2022-06-08,2400.0,117564.0,0.39,0.01,0.12,58782.0,1200.0,1200.0,58782.0,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,48.985
2022-06-09,2400.0,117069.6,0.4,0.01,0.12,58534.8,1200.0,1200.0,58534.8,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,48.779
2022-06-10,2400.0,116966.4,0.5,0.01,0.12,58483.2,1200.0,1200.0,58483.2,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,48.736
2022-06-13,2400.0,116544.0,0.49,0.01,0.12,58272.0,1200.0,1200.0,58272.0,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,48.56
2022-06-14,2400.0,116176.8,0.47,0.01,0.12,58088.4,1200.0,1200.0,58088.4,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,48.407
2022-06-15,2400.0,116388.0,0.52,0.01,0.12,58194.0,1200.0,1200.0,58194.0,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008,48.495
2022-06-16,1200.0,58059.6,0.33,0.0,0.06,0.0,1200.0,0.0,58059.6,,,,,,,,,,,1200.0,0.06,0.06,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,48.383
2022-06-17,1200.0,58076.4,0.37,0.0,0.06,0.0,1200.0,0.0,58076.4,,,,,,,,,,,,0.06,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,48.397
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06,,1200.0,,,,,,0.0,,0.0,0.0,2959861.0,143251352.68,143.03,0.0,,0.0,,0.0,48.398
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,143192155.46,143.13,0.0,,0.0,,0.0,48.378
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,143280951.29,143.2,0.0,,0.0,,0.0,48.408
2022-06-23,11900.0,577435.6,3.36,0.05,0.58,577435.6,0.0,11900.0,0.0,,,11900.0,,,,,,0.58,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.004,48.524
2022-06-24,11900.0,577316.6,3.82,0.05,0.58,577316.6,0.0,11900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.004,48.514
2022-06-27,11900.0,577328.5,3.69,0.05,0.58,577328.5,0.0,11900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.004,48.515
2022-06-28,11900.0,576162.3,3.63,0.05,0.58,576162.3,0.0,11900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.004,48.417
2022-06-29,11900.0,577042.9,3.65,0.05,0.58,577042.9,0.0,11900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.004,48.491
2022-06-30,11900.0,577352.3,3.49,0.05,0.58,577352.3,0.0,11900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.004,48.517
2022-07-01,4900.0,238306.6,1.19,0.02,0.24,238306.6,0.0,4900.0,0.0,,,,,,,,,,,7000.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,48.634
2022-07-04,4900.0,237997.9,1.2,0.02,0.24,237997.9,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,48.571
2022-07-05,4900.0,238571.2,0.91,0.02,0.24,238571.2,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,48.688
2022-07-06,4900.0,239610.0,0.9,0.02,0.24,239610.0,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,48.9
2022-07-07,4900.0,238296.8,0.69,0.02,0.24,238296.8,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,48.632
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4900.0,0.0,0.24,0.0,0.0,2959861.0,144453056.24,144.52,0.0,,0.0,,0.0,48.804
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144648407.07,144.12,0.0,,0.0,,0.0,48.87
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144790480.4,144.16,0.0,,0.0,,0.0,48.918
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144456016.1,144.46,0.0,,0.0,,0.0,48.805
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144313942.78,144.82,0.0,,0.0,,0.0,48.757
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144627688.04,144.17,0.0,,0.0,,0.0,48.863
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144458975.97,144.29,0.0,,0.0,,0.0,48.806
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144858557.2,144.29,0.0,,0.0,,0.0,48.941
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144731283.18,144.33,0.0,,0.0,,0.0,48.898
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,144408658.33,145.31,0.0,,0.0,,0.0,48.789
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,145053908.03,144.4,0.0,,0.0,,0.0,49.007
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,145033189.0,145.19,0.0,,0.0,,0.0,49.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,145139744.0,145.06,0.0,,0.0,,0.0,49.036
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,145127904.55,146.27,0.0,,0.0,,0.0,49.032
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,145631080.92,145.66,0.0,,0.0,,0.0,49.202
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2959861.0,145628121.06,146.05,0.0,,0.0,,0.0,49.201
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,153520692.02,153.01,0.0,,0.0,,0.0,49.279
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,153296387.76,153.16,0.0,,0.0,,0.0,49.207
2022-08-03,21000.0,1032780.0,2.8,0.07,1.04,1032780.0,0.0,21000.0,0.0,,,21000.0,,,,,,1.04,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0067,49.18
2022-08-04,26400.0,1299249.6,3.55,0.09,1.3,1299249.6,0.0,26400.0,0.0,,0.27,,,5400.0,,0.27,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0085,49.214
2022-08-05,26400.0,1297296.0,3.58,0.09,1.3,1297296.0,0.0,26400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0085,49.14
2022-08-08,26400.0,1296820.8,3.64,0.09,1.3,1296820.8,0.0,26400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0085,49.122
2022-08-09,26400.0,1296451.2,3.65,0.09,1.3,1296451.2,0.0,26400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0085,49.108
2022-08-10,26400.0,1297982.4,3.58,0.09,1.29,1297982.4,0.0,26400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0085,49.166
2022-08-11,5400.0,265172.4,0.75,0.02,0.27,265172.4,0.0,5400.0,0.0,,,,,,,,,,,21000.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,49.106
2022-08-12,5400.0,265604.4,0.82,0.02,0.27,265604.4,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,49.186
2022-08-15,5400.0,265653.0,0.82,0.02,0.27,265653.0,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,49.195
2022-08-16,5400.0,265048.2,1.04,0.02,0.27,265048.2,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,49.083
2022-08-17,5400.0,264211.2,1.05,0.02,0.27,264211.2,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,48.928
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5400.0,0.0,0.27,0.0,0.0,3115337.0,152604782.95,152.45,0.0,,0.0,,0.0,48.985
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151934985.49,152.56,0.0,,0.0,,0.0,48.77
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151882024.76,152.11,0.0,,0.0,,0.0,48.753
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151900716.78,151.63,0.0,,0.0,,0.0,48.759
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151853986.73,152.02,0.0,,0.0,,0.0,48.744
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,152050252.96,151.98,0.0,,0.0,,0.0,48.807
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151673297.18,151.81,0.0,,0.0,,0.0,48.686
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151542453.03,151.53,0.0,,0.0,,0.0,48.644
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151237150.0,151.4,0.0,,0.0,,0.0,48.546
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150972346.36,151.32,0.0,,0.0,,0.0,48.461
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151096959.84,151.28,0.0,,0.0,,0.0,48.501
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151704450.55,150.82,0.0,,0.0,,0.0,48.696
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151221573.32,151.36,0.0,,0.0,,0.0,48.541
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151209111.97,151.19,0.0,,0.0,,0.0,48.537
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151237150.0,151.63,0.0,,0.0,,0.0,48.546
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150931846.98,151.64,0.0,,0.0,,0.0,48.448
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151115651.86,150.72,0.0,,0.0,,0.0,48.507
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151168612.59,150.7,0.0,,0.0,,0.0,48.524
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,151040883.77,150.73,0.0,,0.0,,0.0,48.483
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150950539.0,150.61,0.0,,0.0,,0.0,48.454
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150791656.81,150.74,0.0,,0.0,,0.0,48.403
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150529968.5,150.81,0.0,,0.0,,0.0,48.319
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150411585.7,150.65,0.0,,0.0,,0.0,48.281
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150190396.77,150.26,0.0,,0.0,,0.0,48.21
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,150065783.29,149.6,0.0,,0.0,,0.0,48.17
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,149916247.11,149.9,0.0,,0.0,,0.0,48.122
2022-09-23,5600.0,268822.4,2.82,0.02,0.27,268822.4,0.0,5600.0,0.0,,,5600.0,,,,,,0.27,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0018,48.004
2022-09-26,10900.0,524268.2,5.39,0.03,0.52,524268.2,0.0,10900.0,0.0,,0.25,,,5300.0,,0.25,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0035,48.098
2022-09-27,10900.0,521870.2,5.04,0.03,0.52,521870.2,0.0,10900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0035,47.878
2022-09-28,10900.0,521532.3,4.98,0.03,0.52,521532.3,0.0,10900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0035,47.847
2022-09-29,15000.0,717960.0,6.6,0.05,0.72,717960.0,0.0,15000.0,0.0,,0.2,,,4100.0,,0.2,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,47.864
2022-09-30,76400.0,3660553.2,33.03,0.24,3.66,718695.0,61400.0,15000.0,2941858.2,,,,,,,,,,61400.0,,2.94,,1.97,1.97,3053937.0,146323283.48,146.32,1.97,19.62,0.6846,80.38,0.0245,47.913
2022-10-03,76400.0,3670179.6,33.05,0.24,3.67,720585.0,61400.0,15000.0,2949594.6,,,,,,,,,,,,2.95,,1.97,1.97,3053937.0,146708079.54,146.65,1.97,19.64,0.6844,80.36,0.0245,48.039
2022-10-04,76400.0,3672089.6,34.99,0.24,3.68,3672089.6,61400.0,76400.0,2951129.6,,,61400.0,,,,,,2.96,,,2.95,,1.97,1.97,3053937.0,146784427.97,146.86,1.97,19.62,0.6846,80.38,0.0245,48.064
2022-10-05,76400.0,3671402.0,34.75,0.24,3.68,3671402.0,61400.0,76400.0,2950577.0,,,,,,,,,,,,2.95,,1.97,1.97,3053937.0,146756942.54,147.24,1.96,19.65,0.6842,80.35,0.0245,48.055
2022-10-06,76400.0,3668346.0,34.25,0.24,3.67,3668346.0,0.0,76400.0,0.0,,,,2.96,,61400.0,,,,,,0.0,,0.0,0.0,3115337.0,149582906.06,149.61,0.0,19.61,0.6847,80.39,0.0245,48.015
2022-10-07,15000.0,718020.0,6.66,0.05,0.72,718020.0,0.0,15000.0,0.0,,,,,,,,,,,61400.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,47.868
2022-10-10,15000.0,718230.0,6.23,0.05,0.72,718230.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,47.882
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15000.0,0.0,0.71,0.0,0.0,3115337.0,149221526.96,148.09,0.0,,0.0,,0.0,47.899
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,149065760.11,149.47,0.0,,0.0,,0.0,47.849
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,148860147.87,149.04,0.0,,0.0,,0.0,47.783
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,149383524.49,148.96,0.0,,0.0,,0.0,47.951
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,148707496.36,148.9,0.0,,0.0,,0.0,47.734
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,149019030.06,148.87,0.0,,0.0,,0.0,47.834
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,148966069.33,149.1,0.0,,0.0,,0.0,47.817
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,148857032.53,148.72,0.0,,0.0,,0.0,47.782
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,148984761.35,149.17,0.0,,0.0,,0.0,47.823
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3115337.0,149336794.43,148.88,0.0,,0.0,,0.0,47.936
2022-10-25,140600.0,6742613.6,39.46,0.42,6.73,896777.2,121900.0,18700.0,5845836.4,,,18700.0,,,,,,0.9,121900.0,,5.83,,3.91,3.91,2993437.0,143553264.77,143.46,3.91,13.34,0.7689,86.66,0.0451,47.956
2022-10-26,140600.0,6745566.2,39.35,0.42,6.73,897169.9,121900.0,18700.0,5848396.3,,,,,,,,,,,,5.83,,3.91,3.91,2993437.0,143616126.95,143.53,3.9,13.34,0.7688,86.66,0.0451,47.977
2022-10-27,140600.0,6752174.4,39.47,0.42,6.71,898048.8,121900.0,18700.0,5854125.6,,,,,,,,,,,,5.82,,3.91,3.91,2993437.0,143756818.49,143.33,3.9,13.35,0.7687,86.65,0.0451,48.024
2022-10-28,140600.0,6752455.6,39.02,0.42,6.77,6752455.6,121900.0,140600.0,5854369.4,,,121900.0,,,,,,5.87,,,5.84,,3.91,3.91,2993437.0,143762805.36,144.19,3.89,13.3,0.7694,86.7,0.0451,48.026
2022-10-31,140600.0,6742894.8,38.9,0.42,6.75,6742894.8,121900.0,140600.0,5846080.2,,,,,,,,,,,,5.83,,3.91,3.91,2993437.0,143559251.65,143.76,3.9,13.3,0.7694,86.7,0.0451,47.958
2022-11-01,140600.0,6751330.8,38.1,0.42,6.74,6751330.8,121900.0,140600.0,5853394.2,,,,,,,,,,,,5.83,,3.91,3.91,2993437.0,143738857.87,143.75,3.9,13.3,0.7694,86.7,0.0451,48.018
2022-11-02,140600.0,6751612.0,38.23,0.42,6.71,6751612.0,121900.0,140600.0,5853638.0,,,,,,,,,,,,5.79,,3.91,3.91,2993437.0,143744844.74,142.99,3.89,13.3,0.7694,86.7,0.0451,48.02
2022-11-03,121900.0,5844495.5,32.37,0.36,5.86,5844495.5,121900.0,121900.0,5844495.5,,,,,,,,,,,18700.0,5.83,0.9,3.91,3.91,2993437.0,143520336.97,143.83,3.9,,1.0,100.0,0.0391,47.945
2022-11-04,121900.0,5851321.9,29.87,0.36,5.88,5851321.9,121900.0,121900.0,5851321.9,,,,,,,,,,,,5.85,,3.91,3.91,2993437.0,143687969.44,144.2,3.9,,1.0,100.0,0.0391,48.001
2022-11-07,121900.0,5848640.1,28.52,0.36,5.85,5848640.1,121900.0,121900.0,5848640.1,,,,,,,,,,,,5.82,,3.91,3.91,2993437.0,143622113.82,143.53,3.9,,1.0,100.0,0.0391,47.979
2022-11-08,121900.0,5847299.2,29.71,0.36,5.84,5847299.2,121900.0,121900.0,5847299.2,,,,,,,,,,,,5.82,,3.91,3.91,2993437.0,143589186.02,143.46,3.9,,1.0,100.0,0.0391,47.968
2022-11-09,121900.0,5860586.3,29.61,0.36,5.84,5860586.3,121900.0,121900.0,5860586.3,,,,,,,,,,,,5.82,,3.91,3.91,2993437.0,143915470.65,143.42,3.9,,1.0,100.0,0.0391,48.077
2022-11-10,121900.0,5880334.1,30.28,0.36,5.9,5880334.1,121900.0,121900.0,5880334.1,,,,,,,,,,,,5.86,,3.91,3.91,2993437.0,144400407.44,144.65,3.9,,1.0,100.0,0.0391,48.239
2022-11-11,121900.0,5873142.0,29.92,0.36,5.88,5873142.0,121900.0,121900.0,5873142.0,,,,,,,,,,,,5.83,,3.91,3.91,2993437.0,144223794.66,144.56,3.88,,1.0,100.0,0.0391,48.18
2022-11-14,121900.0,5871557.3,28.49,0.35,5.87,5871557.3,121900.0,121900.0,5871557.3,,,,,,,,,,,,5.82,,3.73,3.73,3150432.0,151746858.14,151.72,3.69,,1.0,100.0,0.0373,48.167
2022-11-15,121900.0,5872288.7,28.57,0.35,5.85,5872288.7,121900.0,121900.0,5872288.7,,,,,,,,,,,,5.8,,3.73,3.73,3150432.0,151765760.74,151.16,3.7,,1.0,100.0,0.0373,48.173
2022-11-16,121900.0,5859611.1,27.18,0.35,5.88,5859611.1,121900.0,121900.0,5859611.1,,,,,,,,,,,,5.83,,3.41,3.41,3449561.0,165816947.71,166.35,3.39,,1.0,100.0,0.0341,48.069
2022-11-17,121900.0,5867047.0,27.04,0.35,5.87,5867047.0,121900.0,121900.0,5867047.0,,,,,,,,,,,,5.84,,3.41,3.41,3449561.0,166027370.93,166.74,3.38,,1.0,100.0,0.0341,48.13
