,VIV FP Equity_DX_SI_QTY,VIV FP Equity_DX_SHORT_INTEREST_VALUE,VIV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIV FP Equity_DX_SI_MV,VIV FP Equity_DX_DSS,VIV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIV FP Equity_DX_SUPPLY_SI_QTY,VIV FP Equity_DX_BROKER_SI_QTY,VIV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIV FP Equity_DX_BROKER_SI_MV_NEW_x,VIV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIV FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIV FP Equity_DX_BROKER_SI_MV_INC_x,VIV FP Equity_DX_SUPPLY_SI_MV_NEW,VIV FP Equity_DX_BROKER_SI_QTY_ADD,VIV FP Equity_DX_BROKER_SI_QTY_NEW,VIV FP Equity_DX_SUPPLY_SI_MV_DEC,VIV FP Equity_DX_BROKER_SI_QTY_INC,VIV FP Equity_DX_SUPPLY_SI_QTY_DEC,VIV FP Equity_DX_BROKER_SI_MV_NEW_y,VIV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIV FP Equity_DX_BROKER_SI_MV_INC_y,VIV FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIV FP Equity_DX_BROKER_SI_MV_ADD,VIV FP Equity_DX_SUPPLY_SI_QTY_ADD,VIV FP Equity_DX_BROKER_SI_QTY_DEC,VIV FP Equity_DX_SUPPLY_SI_MV,VIV FP Equity_DX_BROKER_SI_MV_DEC,VIV FP Equity_DX_SUPPLY_SI_MV_RMV,VIV FP Equity_DX_BROKER_SI_MV_RMV,VIV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIV FP Equity_DX_UTILIZATION_QUANTITY,VIV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIV FP Equity_DX_ACTIVE_UTILIZATION_MV,VIV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIV FP Equity_DX_BROKER_SI_CON_RATIO,VIV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIV FP Equity_DX_DEMAND_SUPPLY_RATIO,VIV FP Equity_PX_LAST
2012-10-12,28655460.0,315426341.43,2.41,6.96,2.17,441.3,1.0,256948348.26,6839699.0,23342924.0,75288312.67,,,,,,392486.0,,0.38,,19732.0,,,,,6.05,85000.0,140000.0,105.64,1.17,,,2.53,2.53,263838544.0,2904215345.44,,4083.84,2.52,26.8,0.19,29.81,0.1059,15.3
2012-10-15,28662708.0,324270183.14,2.41,7.03,2.17,439.2,1.0,263990272.76,6855387.0,23334480.0,77557137.94,,,5725.0,,,,,,,,,,,5725.0,,9963.0,8442.0,106.29,0.0,,,2.52,2.52,265236864.0,3000707625.57,,4095.14,2.53,26.51,0.1876,29.49,0.1053,15.725
2012-10-16,28789306.0,331398334.8,2.43,6.91,2.18,450.52,1.0,270038022.33,6857666.0,23458800.0,78939697.02,,,2279.0,2.91,,,,,190000.0,,,,2.91,2279.0,,,65680.0,108.38,1.02,,,2.54,2.54,263042496.0,3027924506.29,,4139.1,2.55,26.56,0.1885,29.55,0.1067,16.0
2012-10-17,28678244.0,330429369.64,2.56,6.69,2.17,454.52,1.0,267942962.94,6950410.0,23254996.0,80082294.96,,,,,,,,,,,,,,,,92744.0,203805.0,111.23,1.02,,,2.61,2.61,258912544.0,2983178074.1,,4133.36,2.62,26.89,0.1879,29.16,0.1079,16.015
2012-10-18,28905122.0,328884303.32,2.58,6.68,2.18,457.46,1.0,266344619.95,6801579.0,23408608.0,77388795.34,,,5423.0,3.33,,,,3.82,232100.0,227520.0,,,3.33,5423.0,,73266.0,78489.0,108.4,1.3,,,2.6,2.6,254987072.0,2901259006.26,,4075.04,2.59,26.73,0.1873,29.03,0.1104,15.815
2012-10-19,28296050.0,320529216.95,2.52,6.67,2.14,443.47,1.0,260006529.55,6587956.0,22953158.0,74626401.14,,,1377.0,,,,,3.43,,215000.0,,,,1377.0,,,455449.0,103.99,8.94,,,2.54,2.54,252958096.0,2865433883.29,,4003.49,2.53,27.25,0.1949,29.58,0.109,15.745
2012-10-22,28262744.0,325845333.93,2.52,6.68,2.14,442.33,1.0,263417238.86,6664871.0,22847938.0,76840278.37,,,11644.0,,,,,0.38,,23289.0,,,,11644.0,,88560.0,105220.0,105.61,1.52,,,2.57,2.57,252427408.0,2910272726.97,,3991.3,2.58,27.28,0.195,29.62,0.1091,16.025
2012-10-23,25962500.0,295496357.68,2.32,6.0,1.96,411.16,1.0,235455048.87,6525332.0,20687232.0,74269112.71,,,10088.0,,,,,2.36,,150288.0,,,,10088.0,,661.0,2160707.0,104.12,31.71,,,2.55,2.55,249374304.0,2838293636.21,,3988.98,2.54,29.82,0.2142,31.78,0.1015,15.82
2012-10-24,23451408.0,272905542.02,2.09,5.29,1.77,368.01,1.0,213682473.85,6738492.0,18362232.0,78416264.46,,,138872.0,11.33,,450000.0,,3.0,750000.0,186091.0,,,11.33,138872.0,7.11,260379.0,3525000.0,107.53,57.37,,,2.56,2.56,256417968.0,2983952372.52,,4080.13,2.57,19.32,0.184,33.04,0.0891,16.175
2012-10-25,23056376.0,261756327.14,2.06,5.12,1.74,367.02,1.0,204825299.84,6663992.0,18041700.0,75655518.02,,,,1.55,,30992.0,,1.21,1576.0,74500.0,,,1.55,,0.51,,353100.0,106.81,4.82,,,2.57,2.57,252308000.0,2864423072.76,,4057.83,2.56,19.84,0.1907,33.92,0.089,15.78
2012-10-26,23698832.0,272715818.98,2.11,5.19,1.79,371.67,1.0,212093605.14,7001847.0,18430800.0,80574200.41,,,393244.0,6.01,,,,5.73,392200.0,342584.0,,,6.01,393244.0,,287195.0,3100.0,111.2,0.11,,,2.7,2.7,251970752.0,2899569480.48,,3997.85,2.71,19.24,0.1824,32.9,0.0915,15.995
2012-10-29,23613072.0,266462536.54,2.11,5.17,1.78,372.56,1.0,207983006.98,6916088.0,18430800.0,78044836.84,,,157842.0,,,,,3.72,,243601.0,,,,157842.0,,,,109.75,,,,2.65,2.65,253777088.0,2863756422.06,,4040.45,2.64,19.28,0.1822,32.97,0.0906,15.685
2012-10-30,24175468.0,277418053.95,2.16,5.29,1.83,377.03,1.0,216996114.12,6999258.0,18910026.0,80317805.37,,,40358.0,7.9,,,,0.52,500000.0,19645.0,,,7.9,40358.0,,62457.0,20773.0,110.26,0.34,,,2.69,2.69,253108944.0,2904472859.89,,3981.4,2.69,18.66,0.1741,31.9,0.0929,15.95
2012-10-31,24111346.0,273820011.82,2.15,5.33,1.82,380.15,1.0,213823070.79,7021574.0,18828288.0,79740362.72,,,12316.0,,,,,,,,,,,12316.0,,10000.0,81739.0,111.58,1.26,,,2.7,2.7,253041424.0,2873659799.42,,4028.23,2.7,18.83,0.1754,32.19,0.0927,15.785
2012-11-01,24091340.0,274546099.15,2.15,5.44,1.82,377.29,1.0,214359323.29,7019888.0,18809968.0,79998989.96,,,,,,,,0.06,,1686.0,,,,,,,18319.0,110.92,1.0,,,2.69,2.69,253670688.0,2890843674.92,,4008.64,2.69,18.74,0.1749,32.1,0.0924,15.84
2012-11-02,25295468.0,288996351.75,2.26,5.76,1.91,397.58,1.0,228617830.68,7032771.0,20010616.0,80348193.66,,,28435.0,0.9,,1252559.0,,0.24,32718.0,15552.0,,,0.9,28435.0,19.77,,84628.0,111.63,1.29,,,2.73,2.73,250875200.0,2866205817.77,,3987.91,2.72,17.85,0.16,30.5,0.0981,15.88
2012-11-05,24770104.0,276667778.06,2.16,5.88,1.87,389.15,1.0,219452898.39,6775354.0,19647648.0,75676797.19,,,4352.0,0.81,,4978.0,,4.17,50628.0,261769.0,,,0.81,4352.0,0.08,,418576.0,106.74,6.25,,,2.6,2.6,253495968.0,2831403784.74,,4006.06,2.6,18.3,0.1661,31.27,0.0952,15.525
2012-11-06,24836212.0,277048799.26,2.17,5.88,1.88,383.72,1.0,219305611.46,6854323.0,19659788.0,76460208.86,,,5471.0,0.39,,,,0.39,25000.0,22582.0,,,0.39,5471.0,,96080.0,12860.0,106.29,0.18,,,2.64,2.64,253137744.0,2823760242.58,,3925.84,2.64,18.18,0.165,31.07,0.0955,15.505
2012-11-07,24846676.0,268942620.56,2.17,5.97,1.88,382.21,1.0,212788461.59,6858567.0,19658788.0,74237736.36,,,,,,,,0.01,,1000.0,,,,,,5244.0,1000.0,105.22,0.03,,,2.61,2.61,255640896.0,2767079688.7,,3936.41,2.6,18.27,0.1655,31.16,0.0947,15.045
2012-11-08,25001594.0,270889276.74,2.18,5.89,1.89,376.48,1.0,213995385.62,6947705.0,19750600.0,75277551.6,,,56647.0,1.11,,,,,97114.0,,,,1.11,56647.0,,32491.0,5300.0,104.6,0.66,,,2.65,2.65,255443344.0,2767698039.72,,3846.71,2.65,17.99,0.162,30.67,0.0953,15.06
2012-11-09,23860446.0,257580926.15,2.08,5.59,1.8,359.29,1.0,200870417.44,7567355.0,18607192.0,81691947.81,,,480512.0,1.83,,,,0.08,120000.0,5601.0,,,1.83,480512.0,,144739.0,1263410.0,113.78,18.95,,,2.89,2.89,254195776.0,2744122360.68,,3826.64,2.89,18.86,0.1761,32.24,0.0912,15.005
2012-11-12,24261068.0,258327579.02,2.12,5.74,1.83,364.55,1.0,199906206.37,7501545.0,18774372.0,79875129.93,,,72786.0,8.53,,,,4.71,517182.0,310162.0,,,8.53,72786.0,,171566.0,350000.0,112.01,5.32,,,2.86,2.86,255202880.0,2717355317.93,,3819.17,2.85,18.53,0.1699,31.67,0.0924,14.8
2012-11-13,24275884.0,261803730.02,2.12,5.75,1.83,362.06,1.0,202472569.83,7560513.0,18774372.0,81536495.41,,,60663.0,,,,,1.82,,120933.0,,,,60663.0,,119238.0,,112.59,,,,2.91,2.91,252610928.0,2724287329.49,,3753.32,2.91,18.4,0.1685,31.46,0.0933,14.99
2012-11-14,23946116.0,270306923.08,2.09,5.59,1.81,362.41,1.0,209599619.02,7070812.0,18568140.0,79816260.62,,,38000.0,2.85,,,,8.1,85967.0,560040.0,,,2.85,38000.0,,32339.0,292200.0,107.78,4.29,,,2.73,2.73,251661360.0,2840786701.23,,3815.92,2.75,18.55,0.1713,31.73,0.0926,15.69
2012-11-15,23817488.0,273567197.45,2.08,5.3,1.8,372.67,1.0,211501944.94,7039148.0,18413922.0,80851515.1,,,56245.0,,,,,7.61,,528480.0,,,,56245.0,,440571.0,154218.0,110.78,1.75,,,2.72,2.72,252076256.0,2895342905.07,,3967.45,2.72,18.91,0.1757,32.35,0.0919,15.965
2012-11-16,23348308.0,264398681.5,2.04,5.04,1.76,368.93,1.0,199488868.77,7002369.0,17616304.0,79295558.85,,,516.0,,,,,5.68,,394594.0,,,,516.0,,357299.0,797618.0,110.99,12.71,,,2.7,2.7,252519840.0,2859561076.09,,4020.13,2.69,19.69,0.1851,33.68,0.09,15.74
2012-11-19,23305048.0,270280169.5,2.03,4.98,1.76,365.47,1.0,204722501.2,6959108.0,17652304.0,80708217.8,,,134600.0,,,36000.0,,3.82,,213861.0,,,,134600.0,0.6,36000.0,,110.17,,,,2.66,2.66,254194624.0,2948020791.91,,4015.54,2.67,19.72,0.1866,33.74,0.0892,16.12
2012-11-20,23559598.0,272554315.95,2.05,5.03,1.78,376.14,1.0,209876558.82,6724231.0,18141732.0,77790723.78,,,5608.0,8.03,,14600.0,,9.06,474827.0,585238.0,,,8.03,5608.0,0.24,344753.0,,108.19,,,,2.57,2.57,254546160.0,2944772424.25,,4097.87,2.57,19.62,0.186,33.55,0.0902,16.08
2012-11-21,23419262.0,275648509.16,2.04,5.15,1.77,373.7,1.0,213479148.73,6297357.0,18137316.0,74120912.47,,,81023.0,4.6,,8347.0,,10.45,296838.0,647897.0,,,4.6,81023.0,0.14,140000.0,309600.0,101.96,5.51,,,2.41,2.41,254698528.0,2997842952.07,,4109.66,2.42,20.8,0.1889,33.36,0.0897,16.36
2012-11-22,24455568.0,290309228.55,2.13,5.39,1.85,393.4,1.0,227912866.99,6271662.0,19199316.0,74450176.62,,,71236.0,17.08,,,,1.54,1062000.0,96931.0,,,17.08,71236.0,,,,102.76,,,,2.4,2.4,255014960.0,3027253192.66,,4170.24,2.4,19.57,0.176,32.09,0.0936,16.5
2012-11-23,23254628.0,277558751.93,2.03,5.16,1.76,378.27,1.0,213063092.05,6410687.0,17851006.0,76515620.15,,,157224.0,,,,,0.29,,18347.0,,,,157224.0,,148.0,1348310.0,105.74,21.66,,,2.45,2.45,255151952.0,3045400569.31,,4203.6,2.45,21.05,0.189,33.75,0.0889,16.59
2012-11-26,24175240.0,285677025.87,2.11,5.34,1.83,394.79,1.0,222619142.75,6343299.0,18839006.0,74958295.87,,,26969.0,10.64,,350000.0,,2.8,638000.0,174357.0,,,10.64,26969.0,5.81,80000.0,,104.76,,,,2.42,2.42,255456784.0,3018713952.45,,4222.19,2.42,20.31,0.181,32.56,0.0923,16.425
2012-11-27,21716572.0,254982614.53,1.89,4.86,1.64,351.6,1.0,205756086.5,5174631.0,17524006.0,60757330.47,,,21421.0,,,,,19.76,,1190089.0,,,,21421.0,,,1315000.0,84.72,21.52,,,1.97,1.97,257368976.0,3021868018.55,,4219.93,1.97,22.7,0.2134,36.4,0.0827,16.32
2012-11-28,21719256.0,256576714.98,1.89,4.96,1.64,350.16,1.0,207836691.86,5111913.0,17593406.0,60388709.67,,,4000.0,0.88,,,,2.14,84000.0,129381.0,,,0.88,4000.0,,62663.0,14600.0,83.62,0.24,,,1.94,1.94,257788624.0,3045341806.56,,4208.17,1.95,23.09,0.2155,36.39,0.0826,16.42
2012-11-29,21581172.0,262320580.99,1.88,4.99,1.63,350.31,1.0,212695941.81,5068695.0,17498542.0,61610324.83,,,,,,,,0.74,,45000.0,,,,,,1782.0,94864.0,84.4,0.83,,,1.93,1.93,257941776.0,3135299442.53,,4258.14,1.94,23.18,0.214,36.08,0.0821,16.895
2012-11-30,21023942.0,249875304.37,1.83,4.8,1.59,347.17,1.0,201301189.23,5111464.0,16937026.0,60751148.51,,,99485.0,,,38484.0,,1.51,,93418.0,,,,99485.0,0.64,38484.0,600000.0,85.0,6.65,0.03,,1.96,1.96,255659232.0,3038579939.5,1782.0,4293.16,1.94,24.1,0.2096,34.93,0.0806,16.52
2012-12-03,21346484.0,254707053.24,1.86,4.9,1.61,347.44,1.0,206090466.51,5099006.0,17272026.0,60841532.16,,,,5.54,,,,0.25,335000.0,12458.0,,,5.54,,,,,84.34,,,,1.96,1.96,255019904.0,3042907125.34,,4214.93,1.96,23.54,0.2026,34.11,0.0821,16.585
2012-12-04,19187972.0,228744535.44,1.67,4.51,1.45,313.21,1.0,180300656.63,5240493.0,15124313.0,62473206.48,,,138202.0,36.38,,,,,2152287.0,,,,36.38,138202.0,,3285.0,4300000.0,86.79,70.88,,,2.0,2.0,256428368.0,3056945669.53,,4248.85,2.0,19.51,0.1594,26.4,0.0733,16.57
2012-12-05,18116728.0,217668396.78,1.58,4.4,1.37,296.08,1.0,182002479.39,4772737.0,15148223.0,57343357.53,,,54775.0,14.31,,,,14.98,853910.0,903484.0,,,14.31,54775.0,,380953.0,830000.0,79.48,13.59,,,1.82,1.82,257069376.0,3088630515.17,,4269.93,1.83,19.7,0.1547,26.63,0.0692,16.7
2012-12-06,17026804.0,202796971.57,1.48,4.24,1.29,279.39,1.0,167450220.94,4723519.0,14059096.0,56259257.36,,,,,,,,3.01,,185311.0,,,,,,136093.0,1089127.0,79.03,17.73,,,1.81,1.81,255834032.0,3047099556.29,,4273.81,1.82,20.91,0.1615,28.49,0.0653,16.555
2012-12-07,19471696.0,231496480.17,1.7,4.89,1.47,318.51,1.0,196803042.85,4597479.0,16553552.0,54658834.35,,,180000.0,41.89,,180000.0,,5.17,2570932.0,306040.0,,,41.89,180000.0,2.99,,256476.0,76.61,4.42,,,1.76,1.76,256047776.0,3044118956.02,,4243.37,1.77,18.28,0.2072,38.34,0.0747,16.525
2012-12-10,22206780.0,265052020.67,1.94,5.66,1.68,363.01,1.0,230167501.53,4842054.0,19284060.0,57792989.21,,,242078.0,46.92,,,,0.01,2835509.0,452.0,,,46.92,242078.0,,2949.0,105000.0,80.17,1.78,,,1.87,1.87,253492576.0,3025594863.04,,4191.79,1.88,16.0,0.1775,33.49,0.086,16.59
2012-12-11,21688082.0,263776113.52,1.89,5.6,1.64,356.0,1.0,228313928.08,4495180.0,18772326.0,54671552.33,,,352042.0,6.58,,,,14.1,385045.0,850000.0,,,6.58,352042.0,,151084.0,896780.0,74.94,14.55,,,1.74,1.74,253292768.0,3080612749.72,,4214.63,1.75,16.32,0.1873,34.3,0.0841,16.905
2012-12-12,21946660.0,269605216.71,1.91,5.57,1.66,364.78,1.0,233817103.42,4492683.0,19033402.0,55190665.63,,,,3.28,,107076.0,,0.05,184000.0,2497.0,,,3.28,,1.9,,30000.0,75.98,0.4,,,1.75,1.75,252657056.0,3103782549.84,,4273.64,1.75,16.04,0.184,34.1,0.0853,17.075
2012-12-13,21832652.0,268911512.95,1.9,5.49,1.65,365.31,1.0,233029057.89,4507683.0,18919392.0,55520871.01,,,15000.0,0.39,,,,,15000.0,,,,0.39,15000.0,,,129009.0,76.93,1.73,,,1.79,1.79,246992048.0,3042186781.29,,4214.8,1.79,15.91,0.1845,34.4,0.0868,17.12
2012-12-14,20746210.0,252619336.65,1.81,5.19,1.57,345.22,1.0,217090818.89,4130987.0,17828452.0,50301582.58,,3984.0,,49.67,0.07,,,9.12,3000000.0,535680.0,,3984.0,49.67,,,155000.0,4090940.0,70.17,69.44,,,1.62,1.62,250770448.0,3053543959.33,,4269.96,1.62,31.52,0.2433,35.54,0.0814,16.925
2012-12-17,20748584.0,250334478.71,1.81,5.15,1.57,343.18,1.0,215102690.26,4133360.0,17828452.0,49869548.73,,,,,,,,0.03,,514.0,,,,,,2887.0,,69.54,,,,1.64,1.64,248349808.0,2996374100.65,,4187.06,1.63,31.71,0.243,35.34,0.0822,16.77
2012-12-18,21100884.0,254433216.17,1.84,5.22,1.59,347.63,1.0,215432046.88,4307809.0,17866404.0,51943307.14,,,31920.0,,,153980.0,,0.2,,11451.0,,,,31920.0,2.66,153980.0,116030.0,72.05,2.12,,,1.7,1.7,248951808.0,3001846234.55,,4166.78,1.7,31.29,0.235,34.55,0.0833,16.76
2012-12-19,21513204.0,261803977.87,1.88,5.31,1.63,354.9,1.0,220351940.58,4721130.0,18106968.0,57453581.25,,,77465.0,4.14,,,,,241565.0,,,,4.14,77465.0,,339840.0,1000.0,79.33,0.02,0.07,,1.86,1.86,248990832.0,3030082839.82,3984.0,4181.92,1.86,30.63,0.2257,33.81,0.0848,16.915
2012-12-20,22450028.0,272235518.74,1.96,5.69,1.7,372.34,1.0,227440281.05,4852954.0,18755968.0,58848320.79,18.56,,77033.0,3.16,,,1085000.0,2.67,190000.0,159724.0,18.56,,3.16,77033.0,,214515.0,1000.0,82.01,0.02,,10.61,1.91,1.91,248808736.0,3017126540.39,,4205.11,1.91,29.18,0.2095,32.5,0.0885,16.855
2012-12-21,21315372.0,260853322.93,1.86,5.36,1.61,353.69,1.0,218895109.82,4783187.0,17886798.0,58535700.11,,,120135.0,5.39,,,,8.95,321919.0,527797.0,,,5.39,120135.0,,337895.0,1191089.0,80.96,19.3,,,1.9,1.9,246446352.0,3015961900.3,,4167.98,1.91,25.85,0.2059,34.17,0.0848,17.01
2012-12-24,19250636.0,237801462.25,1.68,4.65,1.45,320.18,1.0,195018167.87,4664049.0,15787219.0,57614598.93,,,50178.0,7.9,,,,2.86,471353.0,169316.0,,,7.9,50178.0,,,2570932.0,79.49,42.64,,,1.86,1.86,246039952.0,3039310512.03,,4177.15,1.87,24.21,0.1696,28.63,0.0768,17.17
2012-12-25,19477100.0,240598952.7,1.7,4.8,1.47,325.13,1.0,197815683.03,4890515.0,16013685.0,60412114.08,,,226466.0,4.36,,,,,226466.0,,,,4.36,226466.0,,,,83.94,,,,1.95,1.95,245879776.0,3037331871.58,,4204.18,1.96,23.85,0.1668,28.19,0.0777,
2012-12-26,19370224.0,239278722.6,1.69,4.77,1.46,323.87,1.0,196805634.61,4865404.0,15931919.0,60101920.04,,,,,,,,0.43,,25111.0,,,,,,,81766.0,83.44,0.72,,,1.94,1.94,246481824.0,3044768919.1,,4223.52,1.94,23.69,0.1666,28.26,0.0771,
2012-12-27,19262348.0,240440624.45,1.68,4.75,1.46,322.53,1.0,198614460.4,4900928.0,15911541.0,61175417.9,,,67026.0,1.6,,,,1.48,92196.0,88195.0,,,1.6,67026.0,,56693.0,112574.0,84.45,1.91,,,1.95,1.95,247028336.0,3083510243.15,,4245.81,1.95,23.74,0.1667,28.33,0.0765,17.35
2012-12-28,22256660.0,271732120.03,1.94,5.55,1.68,374.97,1.0,231786289.94,4744776.0,18984832.0,57929089.16,,,38927.0,54.0,,,,4.34,3073292.0,260079.0,,,54.0,38927.0,,65000.0,,81.66,,,,1.89,1.89,246429568.0,3008664774.97,,4247.82,1.89,24.3,0.1825,31.29,0.0886,16.97
2012-12-31,19540424.0,238288360.39,1.7,5.16,1.48,325.42,1.0,198145703.55,4786660.0,16248595.0,58371576.95,,,73176.0,,,550000.0,,2.26,,131292.0,,,,73176.0,9.33,100000.0,3286238.0,81.76,58.56,,,1.91,1.91,246479136.0,3005723375.67,,4210.95,1.9,23.25,0.1617,28.06,0.0778,16.95
2013-01-01,19921572.0,242936321.56,1.74,5.54,1.51,331.01,1.0,202824126.92,4784163.0,16632241.0,58341126.94,,,,5.83,,,,0.05,383646.0,2497.0,,,5.83,,,,,81.08,,,,1.91,1.91,246086976.0,3000941127.16,,4180.76,1.9,22.83,0.1593,27.58,0.0794,
2013-01-02,19480310.0,244352596.85,1.7,5.42,1.47,324.58,1.0,205191263.37,4483885.0,16358285.0,56243917.25,,10000.0,5000.0,6.18,0.17,,,5.38,362856.0,318025.0,,10000.0,6.18,5000.0,,2747.0,636812.0,77.05,10.83,,,1.77,1.77,249383104.0,3128153970.47,,4255.59,1.78,23.19,0.1676,28.02,0.0767,17.435
2013-01-03,20998372.0,258786806.68,1.83,5.94,1.59,355.24,1.0,219481536.15,5105934.0,17809080.0,62926228.52,,,495748.0,29.04,,,,4.94,1550796.0,299400.0,,,29.04,495748.0,,425701.0,100000.0,88.8,0.31,,,2.01,2.01,248425968.0,3061635585.63,,4333.47,2.01,25.57,0.1792,28.89,0.0828,17.13
2013-01-04,22066512.0,266791108.13,1.92,6.28,1.67,369.37,1.0,228411221.4,5146073.0,18892080.0,62217649.9,,,,18.18,,75000.0,,1.15,1043000.0,34861.0,,,18.18,,1.28,75000.0,35000.0,87.49,1.65,,,2.02,2.02,249802688.0,3020193492.5,,4260.87,2.01,24.58,0.1711,27.28,0.0866,16.805
2013-01-07,22875534.0,270400784.78,1.99,6.46,1.73,377.4,1.0,233118499.38,5125674.0,19721504.0,60588149.42,,,,35.99,,,,0.43,2200000.0,20399.0,,,35.99,,,,1370578.0,85.07,25.79,,,2.0,2.0,251279744.0,2970258092.22,,4191.64,1.99,20.09,0.1531,24.04,0.0892,16.43
2013-01-08,22789524.0,272335357.7,1.99,6.38,1.72,373.7,1.0,235134694.13,5084664.0,19676504.0,60761856.6,,,34990.0,5.45,,,,1.49,300000.0,76000.0,,,5.45,34990.0,,,345000.0,83.88,7.99,,,1.97,1.97,253189984.0,3025626373.69,,4173.98,1.97,19.39,0.1553,24.27,0.0882,16.61
2013-01-09,22104754.0,264311371.91,1.93,6.17,1.67,363.21,1.0,227370406.49,4986371.0,19015326.0,59623127.22,,,45824.0,18.19,,,,2.5,1048823.0,155417.0,,,18.19,45824.0,,11300.0,1710000.0,82.88,29.06,,,1.95,1.95,251008496.0,3001363414.33,,4170.7,1.95,24.68,0.1726,25.0,0.0863,16.62
2013-01-10,21184732.0,254529772.19,1.85,5.88,1.6,347.69,1.0,218623763.57,4870431.0,18196244.0,58517128.89,,,,,,,,2.05,,115940.0,,,,,,,819081.0,80.48,13.84,,,1.88,1.88,253815456.0,3049535400.99,,4200.34,1.88,25.81,0.1788,26.13,0.0819,16.7
2013-01-11,21348316.0,256111222.17,1.86,5.91,1.61,351.28,1.0,219568142.02,4678115.0,18302244.0,56122354.11,,,,2.2,,,,3.62,106000.0,222316.0,,,2.2,,,30000.0,,77.78,,,,1.83,1.83,251187872.0,3013447659.92,,4180.38,1.83,25.89,0.1809,26.59,0.0834,16.675
2013-01-14,20773052.0,246594505.63,1.81,5.76,1.57,340.94,1.0,211257161.02,4507850.0,17796244.0,53512167.7,,,,,,,,3.02,,181565.0,,,,,,11300.0,506000.0,74.66,8.86,,,1.76,1.76,252257216.0,2994516331.54,,4191.47,1.75,26.65,0.1843,26.81,0.0809,16.5
2013-01-15,23911656.0,280411875.39,2.09,6.64,1.81,390.1,1.0,245576038.68,4742901.0,20941088.0,55619977.31,,,317805.0,52.68,,,,1.9,3255844.0,113000.0,,,52.68,317805.0,,30246.0,111000.0,78.05,1.93,,,1.85,1.85,251367312.0,2947783263.94,,4143.58,1.85,23.25,0.1871,25.06,0.0934,16.3
2013-01-16,24081884.0,286566294.97,2.1,6.89,1.82,392.74,1.0,252172462.09,4725786.0,21191564.0,56235259.04,,,64801.0,0.64,,190000.0,,1.34,60476.0,81916.0,,,0.64,64801.0,3.1,,,77.55,,,,1.85,1.85,250630752.0,2982421392.2,,4108.11,1.85,23.09,0.1853,25.19,0.0943,16.54
2013-01-17,22891404.0,273470480.32,2.0,6.63,1.73,375.2,1.0,240036469.83,4634127.0,20092742.0,55361258.6,,,1973.0,,,,,1.83,,113632.0,,,,1973.0,,20000.0,1098823.0,76.48,16.56,,,1.81,1.81,251384656.0,3003148370.46,,4140.38,1.81,24.19,0.1827,26.26,0.0894,16.605
2013-01-18,22889404.0,274846344.16,2.0,6.53,1.73,376.27,1.0,241265202.13,3938946.0,20092742.0,47297208.26,,,8985.0,,,,,11.34,,704166.0,,,,8985.0,,,,65.69,,,,1.54,1.54,252121744.0,3027371949.96,,4193.19,1.54,24.12,0.1828,26.32,0.0894,16.69
2013-01-21,22310320.0,268936268.68,1.95,6.26,1.69,367.28,1.0,235268582.74,4196734.0,19517328.0,50588874.68,,,266399.0,,,,,0.14,,8669.0,,,,266399.0,,58.0,575414.0,69.99,8.8,,,1.71,1.71,240528528.0,2899413582.24,,4014.98,1.71,24.72,0.187,26.64,0.0912,16.755
2013-01-22,23321696.0,269802095.1,2.03,6.6,1.76,380.66,1.0,225285904.43,5251722.0,19473716.0,60755684.26,,,13640.0,,,56387.0,,0.1,,3277.0,,,,13640.0,0.91,1044625.0,100000.0,86.74,1.57,,,2.14,2.14,240247344.0,2779353472.12,,3987.81,2.13,24.96,0.1853,25.89,0.095,16.08
2013-01-23,23827840.0,271371811.34,2.08,6.57,1.8,382.03,1.0,228543885.98,5094255.0,20067328.0,58017730.8,,,11060.0,16.75,,,,3.16,1000000.0,172377.0,,,16.75,11060.0,,3850.0,406387.0,81.41,7.48,,,2.04,2.04,245061808.0,2790973362.54,,3924.12,2.03,24.8,0.1862,25.38,0.0953,15.83
2013-01-24,24315268.0,278235075.1,2.12,6.63,1.84,387.81,1.0,234709587.96,5445933.0,20511528.0,62316795.24,,,321011.0,8.3,,8000.0,,0.06,549199.0,3834.0,,,8.3,321011.0,0.13,34501.0,113000.0,86.16,1.97,,,2.2,2.2,242004112.0,2769207901.67,,3826.96,2.2,24.39,0.1808,25.04,0.0983,15.905
