,AMPLI FP Equity_DX_SI_QTY,AMPLI FP Equity_DX_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AMPLI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AMPLI FP Equity_DX_SI_MV,AMPLI FP Equity_DX_DSS,AMPLI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY,AMPLI FP Equity_DX_BROKER_SI_QTY,AMPLI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AMPLI FP Equity_DX_BROKER_SI_MV_INC_x,AMPLI FP Equity_DX_SUPPLY_SI_MV_NEW,AMPLI FP Equity_DX_BROKER_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_NEW,AMPLI FP Equity_DX_SUPPLY_SI_MV_DEC,AMPLI FP Equity_DX_BROKER_SI_QTY_INC,AMPLI FP Equity_DX_SUPPLY_SI_QTY_DEC,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AMPLI FP Equity_DX_BROKER_SI_MV_INC_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AMPLI FP Equity_DX_BROKER_SI_MV_ADD,AMPLI FP Equity_DX_SUPPLY_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV,AMPLI FP Equity_DX_BROKER_SI_MV_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV_RMV,AMPLI FP Equity_DX_BROKER_SI_MV_RMV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AMPLI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_MV,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AMPLI FP Equity_DX_BROKER_SI_CON_RATIO,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AMPLI FP Equity_DX_DEMAND_SUPPLY_RATIO,AMPLI FP Equity_PX_LAST
2015-10-28,92348.0,409101.64,0.2,5.57,0.2,0.42,0.0,320501.64,72348.0,72348.0,320501.64,,,,,,,,,,,,,,,,,,0.33,,,,2.73,1.88,2580215.0,11430352.45,,11.9,2.72,43.88,0.5032,55.74,0.0239,4.43
2015-10-29,72648.0,326916.0,0.15,4.31,0.15,0.33,0.0,326916.0,72648.0,72648.0,326916.0,,,300.0,0.0,,,,,300.0,,,,0.0,300.0,,,,0.32,,,,2.74,1.88,2579915.0,11609617.5,,11.48,2.74,27.23,0.591,71.89,0.0188,4.5
2015-10-30,72648.0,329095.44,0.15,4.48,0.15,0.33,0.0,329095.44,72648.0,72648.0,329095.44,,,,,,,,,,,,,,,,,,0.33,,,,2.74,1.89,2579915.0,11687014.95,,11.5,2.76,27.34,0.59,71.78,0.0189,4.53
2015-11-02,72648.0,347257.44,0.15,4.65,0.15,0.34,0.0,347257.44,72648.0,72648.0,347257.44,,,,,,,,,,,,,,,,,,0.33,,,,2.74,1.89,2579915.0,12331993.7,,11.69,2.74,26.5,0.5979,72.64,0.0189,4.78
2015-11-03,72648.0,352342.8,0.15,4.43,0.15,0.35,0.0,352342.8,72648.0,72648.0,352342.8,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,12512587.75,,12.35,2.74,27.22,0.5911,71.9,0.0189,4.85
2015-11-04,92648.0,440078.0,0.2,5.48,0.2,0.44,0.0,345078.0,72648.0,72648.0,345078.0,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,12254596.25,,12.45,2.76,43.63,0.5002,55.66,0.024,4.75
2015-11-05,72648.0,348710.4,0.15,4.18,0.15,0.35,0.0,348710.4,72648.0,72648.0,348710.4,,,,,,,,,,,,,,,,,,0.34,,,,2.74,1.89,2579915.0,12383592.0,,12.44,2.7,27.37,0.5897,71.75,0.0189,4.8
2015-11-06,72648.0,355975.2,0.15,4.13,0.15,0.35,0.0,355975.2,72648.0,72648.0,355975.2,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,12641583.5,,12.36,2.74,27.08,0.5924,72.04,0.0189,4.9
2015-11-09,72648.0,355248.72,0.15,4.06,0.15,0.36,0.0,355248.72,72648.0,72648.0,355248.72,,,,,,,,,,,,,,,,,,0.36,,,,2.74,1.89,2579915.0,12615784.35,,12.58,2.75,27.54,0.5882,71.57,0.0189,4.89
2015-11-10,92648.0,453048.72,0.2,5.21,0.2,0.45,0.0,355248.72,72648.0,72648.0,355248.72,,,,,,,,,,,,,,,,,,0.36,,,,2.74,1.89,2579915.0,12615784.35,,12.59,2.74,43.19,0.5014,56.11,0.0241,4.89
2015-11-11,92648.0,447489.84,0.2,5.38,0.2,0.45,0.0,350889.84,72648.0,72648.0,350889.84,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,12460989.45,,12.54,2.75,43.48,0.5006,55.81,0.0241,4.83
2015-11-12,72648.0,353795.76,0.15,4.4,0.15,0.35,0.0,353795.76,72648.0,72648.0,353795.76,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,12564186.05,,12.48,2.72,27.42,0.5893,71.69,0.0189,4.87
2015-11-13,72648.0,353795.76,0.15,4.45,0.15,0.35,0.0,353795.76,72648.0,72648.0,353795.76,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,12564186.05,,12.49,2.75,27.52,0.5883,71.59,0.0189,4.87
2015-11-16,72648.0,334180.8,0.15,0.73,0.15,0.37,0.0,334180.8,72648.0,72648.0,334180.8,,,,,,,,,,,,,,,,,,0.35,,,,2.74,1.89,2579915.0,11867609.0,,12.52,2.75,26.19,0.601,72.96,0.0189,4.6
2015-11-17,92648.0,423401.36,0.2,0.92,0.2,0.42,0.0,332001.36,72648.0,72648.0,332001.36,,,,,,,,,,,,,,,,,,0.34,,,,2.74,1.89,2579915.0,11790211.55,,12.23,2.68,43.3,0.5011,56.0,0.0241,4.57
2015-11-18,92648.0,422474.88,0.2,0.92,0.2,0.42,0.0,331274.88,72648.0,72648.0,331274.88,,,,,,,,,,,,,,,,,,0.33,,,,2.74,1.89,2579915.0,11764412.4,,12.16,2.67,43.21,0.5014,56.09,0.0241,4.56
2015-11-19,92648.0,416916.0,0.2,0.91,0.2,0.42,0.0,326916.0,72648.0,72648.0,326916.0,,,,,,,,,,,,,,,,,,0.33,,,,2.74,1.89,2579915.0,11609617.5,,11.74,2.74,43.54,0.5005,55.76,0.0241,4.5
2015-11-20,72648.0,334180.8,0.15,0.72,0.15,0.33,0.0,334180.8,72648.0,72648.0,334180.8,,,,,,,,,,,,,,,,,,0.33,,,,6.78,1.89,999352.0,4597019.2,,4.56,6.72,27.1,0.5923,72.03,0.0189,4.6
2015-11-23,72648.0,336360.24,0.15,0.72,0.15,0.34,0.0,336360.24,72648.0,72648.0,336360.24,,,,,,,,,,,,,,,,,,0.33,,,,6.78,1.89,999352.0,4626999.76,,4.6,6.75,27.42,0.5893,71.7,0.0189,4.63
2015-11-24,72648.0,334180.8,0.15,0.72,0.15,0.33,0.0,334180.8,72648.0,72648.0,334180.8,,,,,,,,,,,,,,,,,,0.33,,,,6.78,1.89,999352.0,4597019.2,,4.63,6.75,27.65,0.5871,71.45,0.0189,4.6
2015-11-25,92996.0,446380.8,0.2,0.91,0.2,0.44,0.0,348710.4,72996.0,72648.0,350380.8,,,348.0,,,,,,,,,,,348.0,,,,0.34,,,,6.81,1.9,999004.0,4795219.2,,4.6,6.82,42.0,0.5007,56.94,0.0242,4.8
2015-11-26,72000.0,345600.0,0.15,0.71,0.15,0.35,0.0,345600.0,72000.0,72000.0,345600.0,,,,,,,,0.0,,996.0,,,,,,,648.0,0.34,0.0,,,100.0,1.87,0.0,0.0,,0.0,100.0,27.78,0.5988,72.22,0.0187,4.8
2015-11-27,92000.0,438840.0,0.2,0.91,0.2,0.44,0.0,343440.0,72000.0,72000.0,343440.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.66,0.508,56.34,0.0239,4.77
2015-11-30,72000.0,344160.0,0.15,0.71,0.15,0.34,0.0,344160.0,72000.0,72000.0,344160.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,1.87,0.0,0.0,,0.0,100.0,27.7,0.5995,72.3,0.0187,4.78
2015-12-01,72000.0,338400.0,0.15,0.71,0.15,0.36,0.0,338400.0,72000.0,72000.0,338400.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,1.87,0.0,0.0,,0.0,100.0,26.53,0.6102,73.47,0.0187,4.7
2015-12-02,72000.0,348480.0,0.15,0.72,0.15,0.35,0.0,348480.0,72000.0,72000.0,348480.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,1.87,0.0,0.0,,0.0,100.0,27.25,0.6035,72.75,0.0187,4.84
2015-12-03,72000.0,365760.0,0.15,0.72,0.15,0.36,0.0,365760.0,72000.0,72000.0,365760.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,1.87,0.0,0.0,,0.0,100.0,26.95,0.6062,73.05,0.0187,5.08
2015-12-04,92000.0,466440.0,0.2,0.91,0.2,0.47,0.0,365040.0,72000.0,72000.0,365040.0,,,,,,,,,,,,,,,,,,0.37,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.53,0.5084,56.47,0.0239,5.07
2015-12-07,92000.0,463680.0,0.2,0.91,0.2,0.46,0.0,362880.0,72000.0,72000.0,362880.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.69,0.508,56.31,0.0239,5.04
2015-12-08,92000.0,455400.0,0.2,0.91,0.2,0.46,0.0,356400.0,72000.0,72000.0,356400.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.9,0.5074,56.1,0.0239,4.95
2015-12-09,92000.0,454480.0,0.2,0.91,0.2,0.45,0.0,355680.0,72000.0,72000.0,355680.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.55,0.5083,56.45,0.0239,4.94
2015-12-10,92000.0,441600.0,0.2,0.92,0.2,0.45,0.0,345600.0,72000.0,72000.0,345600.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,1.87,0.0,0.0,,0.0,100.0,44.16,0.5068,55.84,0.0239,4.8
2015-12-11,92000.0,440680.0,0.2,0.91,0.2,0.44,0.0,344880.0,72000.0,72000.0,344880.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.52,0.5084,56.48,0.0239,4.79
2015-12-14,92000.0,431480.0,0.2,0.91,0.2,0.44,0.0,337680.0,72000.0,72000.0,337680.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,1.87,0.0,0.0,,0.0,100.0,44.0,0.5072,56.0,0.0239,4.69
2015-12-15,92000.0,441600.0,0.2,0.92,0.2,0.43,0.0,345600.0,72000.0,72000.0,345600.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.51,0.5084,56.49,0.0239,4.8
2015-12-16,72000.0,351360.0,0.15,0.72,0.15,0.35,0.0,351360.0,72000.0,72000.0,351360.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,1.87,0.0,0.0,,0.0,100.0,27.44,0.6018,72.56,0.0187,4.88
2015-12-17,72000.0,364320.0,0.15,0.73,0.15,0.36,0.0,364320.0,72000.0,72000.0,364320.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,1.87,0.0,0.0,,0.0,100.0,27.06,0.6053,72.94,0.0187,5.06
2015-12-18,92000.0,463680.0,0.2,0.92,0.2,0.46,0.0,362880.0,72000.0,72000.0,362880.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,1.87,0.0,0.0,,0.0,100.0,43.62,0.5082,56.38,0.0239,5.04
2015-12-21,47000.0,236880.0,0.1,0.47,0.1,0.24,0.0,236880.0,47000.0,47000.0,236880.0,,,,,,,,0.13,,25000.0,,,,,,,25000.0,0.24,0.13,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.67,0.5107,57.33,0.0122,5.04
2015-12-22,47000.0,237350.0,0.1,0.48,0.1,0.24,0.0,237350.0,47000.0,47000.0,237350.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.59,0.511,57.41,0.0122,5.05
2015-12-23,67000.0,335000.0,0.14,0.67,0.14,0.34,0.0,235000.0,47000.0,47000.0,235000.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,1.22,0.0,0.0,,0.0,100.0,40.03,0.5199,59.97,0.0174,5.0
2015-12-24,47000.0,235000.0,0.1,0.47,0.1,0.23,0.0,235000.0,47000.0,47000.0,235000.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.6,0.511,57.4,0.0122,5.0
2015-12-25,47000.0,235000.0,0.1,0.47,0.1,0.23,0.0,235000.0,47000.0,47000.0,235000.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.57,0.5111,57.43,0.0122,
2015-12-28,67000.0,321600.0,0.14,0.67,0.14,0.33,0.0,225600.0,47000.0,47000.0,225600.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.22,0.0,0.0,,0.0,100.0,39.38,0.5226,60.62,0.0174,4.8
2015-12-29,67000.0,322270.0,0.14,4.08,0.14,0.32,0.0,226070.0,47000.0,47000.0,226070.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.22,0.0,0.0,,0.0,100.0,40.43,0.5183,59.57,0.0174,4.81
2015-12-30,67000.0,320930.0,0.14,4.43,0.14,0.32,0.0,225130.0,47000.0,47000.0,225130.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.22,0.0,0.0,,0.0,100.0,40.24,0.5191,59.76,0.0174,4.79
2015-12-31,47000.0,225600.0,0.1,3.18,0.1,0.22,0.0,225600.0,47000.0,47000.0,225600.0,,,,,,,,,,,,,,,,,,0.22,,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.6,0.5109,57.4,0.0122,4.8
2016-01-01,47000.0,225600.0,0.1,3.18,0.1,0.23,0.0,225600.0,47000.0,47000.0,225600.0,,,,,,,,,,,,,,,,,,0.22,,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.66,0.5108,57.34,0.0122,
2016-01-04,67000.0,319590.0,0.14,4.53,0.14,0.32,0.0,224190.0,47000.0,47000.0,224190.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.22,0.0,0.0,,0.0,100.0,40.28,0.5189,59.72,0.0174,4.77
2016-01-05,67000.0,312220.0,0.14,4.46,0.14,0.32,0.0,219020.0,47000.0,47000.0,219020.0,,,,,,,,,,,,,,,,,,0.22,,,,100.0,1.22,0.0,0.0,,0.0,100.0,39.73,0.5211,60.27,0.0174,4.66
2016-01-06,67000.0,308870.0,0.14,4.13,0.14,0.31,0.0,216670.0,47000.0,47000.0,216670.0,,,,,,,,,,,,,,,,,,0.22,,,,100.0,1.22,0.0,0.0,,0.0,100.0,39.96,0.5202,60.04,0.0174,4.61
2016-01-07,45000.0,207000.0,0.1,2.78,0.1,0.21,0.0,207000.0,20000.0,45000.0,92000.0,,,,,,25000.0,,0.13,,27000.0,,,,,0.12,,27000.0,0.09,0.12,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.5,0.5061,55.5,0.0117,4.6
2016-01-08,45000.0,208350.0,0.1,2.84,0.1,0.21,0.0,208350.0,20000.0,45000.0,92600.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.28,0.5065,55.72,0.0117,4.63
2016-01-11,45000.0,211950.0,0.1,2.87,0.1,0.21,0.0,211950.0,20000.0,45000.0,94200.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.02,0.5071,55.98,0.0117,4.71
2016-01-12,45000.0,208800.0,0.1,2.8,0.1,0.21,0.0,208800.0,20000.0,45000.0,92800.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.81,0.5054,55.19,0.0117,4.64
2016-01-13,45000.0,205200.0,0.1,2.8,0.1,0.21,0.0,205200.0,20000.0,45000.0,91200.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.87,0.5053,55.13,0.0117,4.56
2016-01-14,45000.0,202500.0,0.1,2.78,0.1,0.2,0.0,202500.0,20000.0,45000.0,90000.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.77,0.5055,55.23,0.0117,4.5
2016-01-15,45000.0,196200.0,0.1,2.7,0.1,0.2,0.0,196200.0,20000.0,45000.0,87200.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,45.23,0.5046,54.77,0.0117,4.36
2016-01-18,45000.0,198000.0,0.1,2.78,0.1,0.2,0.0,198000.0,20000.0,45000.0,88000.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.22,0.5067,55.78,0.0117,4.4
2016-01-19,45000.0,201150.0,0.1,3.15,0.1,0.2,0.0,201150.0,20000.0,45000.0,89400.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.06,0.5071,55.94,0.0117,4.47
2016-01-20,45000.0,203400.0,0.1,2.94,0.1,0.2,0.0,203400.0,20000.0,45000.0,90400.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.17,0.5068,55.83,0.0117,4.52
2016-01-21,45000.0,198450.0,0.1,2.7,0.1,0.2,0.0,198450.0,20000.0,45000.0,88200.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,45.05,0.5049,54.95,0.0117,4.41
2016-01-22,45000.0,200700.0,0.1,2.42,0.1,0.2,0.0,200700.0,20000.0,45000.0,89200.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.17,0.5068,55.83,0.0117,4.46
2016-01-25,45000.0,197550.0,0.1,2.46,0.1,0.2,0.0,197550.0,20000.0,45000.0,87800.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.84,0.5053,55.16,0.0117,4.39
2016-01-26,45000.0,193950.0,0.1,2.46,0.1,0.2,0.0,193950.0,20000.0,45000.0,86200.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.9,0.5052,55.1,0.0117,4.31
2016-01-27,45000.0,191250.0,0.1,2.02,0.1,0.19,0.0,191250.0,20000.0,45000.0,85000.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.79,0.5054,55.21,0.0117,4.25
2016-01-28,45000.0,190800.0,0.1,2.01,0.1,0.19,0.0,190800.0,20000.0,45000.0,84800.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.5,0.506,55.5,0.0117,4.24
2016-01-29,45000.0,186750.0,0.1,2.01,0.1,0.19,0.0,186750.0,20000.0,45000.0,83000.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.38,0.5063,55.62,0.0117,4.15
2016-02-01,45000.0,187650.0,0.1,1.99,0.1,0.19,0.0,187650.0,20000.0,45000.0,83400.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.33,0.5064,55.67,0.0117,4.17
2016-02-02,45000.0,180000.0,0.1,2.06,0.1,0.18,0.0,180000.0,20000.0,45000.0,80000.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.52,0.0,0.0,,0.0,100.0,45.47,0.5041,54.53,0.0117,4.0
2016-02-03,45000.0,171900.0,0.1,1.42,0.1,0.19,0.0,171900.0,20000.0,45000.0,76400.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.52,0.0,0.0,,0.0,100.0,42.22,0.5121,57.78,0.0117,3.82
2016-02-04,45000.0,162450.0,0.1,1.25,0.1,0.17,0.0,162450.0,20000.0,45000.0,72200.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.52,0.0,0.0,,0.0,100.0,45.84,0.5035,54.16,0.0117,3.61
2016-02-05,45000.0,159750.0,0.1,1.12,0.1,0.16,0.0,159750.0,20000.0,45000.0,71000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.86,0.5053,55.14,0.0117,3.55
2016-02-08,45000.0,148500.0,0.1,0.96,0.1,0.15,0.0,148500.0,20000.0,45000.0,66000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.52,0.0,0.0,,0.0,100.0,46.25,0.5028,53.75,0.0117,3.3
2016-02-09,45000.0,157050.0,0.1,0.95,0.1,0.15,0.0,157050.0,20000.0,45000.0,69800.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.52,0.0,0.0,,0.0,100.0,43.07,0.5096,56.93,0.0117,3.49
2016-02-10,45000.0,156150.0,0.1,0.93,0.1,0.16,0.0,156150.0,20000.0,45000.0,69400.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.52,0.0,0.0,,0.0,100.0,44.59,0.5059,55.41,0.0117,3.47
2016-02-11,45000.0,145800.0,0.1,0.77,0.1,0.15,0.0,145800.0,20000.0,45000.0,64800.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.52,0.0,0.0,,0.0,100.0,46.14,0.503,53.86,0.0117,3.24
2016-02-12,45000.0,148500.0,0.1,0.75,0.1,0.15,0.0,148500.0,20000.0,45000.0,66000.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.52,0.0,0.0,,0.0,100.0,43.99,0.5072,56.01,0.0117,3.3
2016-02-15,49957.0,165857.24,0.11,0.83,0.11,0.17,0.0,165857.24,24957.0,49957.0,82857.24,,,,,,4957.0,,,,,,,,,0.02,4957.0,,0.08,,,,2.45,0.65,995043.0,3303542.76,,3.28,2.45,39.91,0.421,50.19,0.013,3.32
2016-02-16,69957.0,230858.1,0.15,1.17,0.15,0.23,0.0,230858.1,24957.0,69957.0,82358.1,,,,0.07,,,,,20000.0,,,,0.07,,,,,0.08,,,,2.45,0.65,995043.0,3283641.9,,3.28,2.46,28.59,0.5005,64.33,0.0182,3.3
2016-02-17,69957.0,230858.1,0.15,1.2,0.15,0.23,0.0,230858.1,24957.0,69957.0,82358.1,,,,,,,,,,,,,,,,,,0.08,,,,2.45,0.65,995043.0,3283641.9,,3.3,2.44,28.59,0.5005,64.33,0.0182,3.3
2016-02-18,69957.0,237853.8,0.15,1.19,0.15,0.23,0.0,237853.8,24957.0,69957.0,84853.8,,,,,,,,,,,,,,,,,,0.08,,,,2.45,0.65,995043.0,3383146.2,,3.28,2.45,28.59,0.5005,64.33,0.0182,3.4
2016-02-19,69957.0,248347.35,0.15,1.19,0.15,0.24,0.0,248347.35,24957.0,69957.0,88597.35,,,,,,,,,,,,,,,,,,0.08,,,,2.45,0.65,995043.0,3532402.65,,3.28,2.5,27.8,0.5086,65.31,0.0182,3.55
2016-02-22,69957.0,247647.78,0.15,1.18,0.15,0.25,0.0,247647.78,24957.0,69957.0,88347.78,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3522452.22,,3.27,2.6,28.49,0.5016,64.45,0.0182,3.54
2016-02-23,69957.0,246248.64,0.15,1.19,0.15,0.25,0.0,246248.64,24957.0,69957.0,87848.64,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3502551.36,,3.53,2.44,28.69,0.4995,64.2,0.0182,3.52
2016-02-24,69957.0,250446.06,0.15,1.19,0.15,0.25,0.0,250446.06,24957.0,69957.0,89346.06,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3562253.94,,3.52,2.44,28.28,0.5036,64.71,0.0182,3.58
2016-02-25,69957.0,252544.77,0.15,1.19,0.15,0.25,0.0,252544.77,24957.0,69957.0,90094.77,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3592105.23,,3.5,2.48,28.44,0.5021,64.52,0.0182,3.61
2016-02-26,69957.0,253943.91,0.15,1.2,0.15,0.25,0.0,253943.91,24957.0,69957.0,90593.91,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3612006.09,,3.56,2.46,28.49,0.5015,64.45,0.0182,3.63
2016-02-29,69957.0,261639.18,0.15,1.21,0.15,0.26,0.0,261639.18,24957.0,69957.0,93339.18,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3721460.82,,3.61,2.45,28.04,0.5061,65.01,0.0182,3.74
2016-03-01,69957.0,263038.32,0.15,1.21,0.15,0.26,0.0,263038.32,24957.0,69957.0,93838.32,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3741361.68,,3.61,2.5,28.49,0.5015,64.45,0.0182,3.76
2016-03-02,69957.0,265836.6,0.15,1.25,0.15,0.26,0.0,265836.6,24957.0,69957.0,94836.6,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3781163.4,,3.72,2.46,28.39,0.5025,64.57,0.0182,3.8
2016-03-03,69957.0,265137.03,0.15,1.29,0.15,0.27,0.0,265137.03,24957.0,69957.0,94587.03,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3771212.97,,3.74,2.47,28.64,0.5,64.26,0.0182,3.79
2016-03-04,69957.0,267235.74,0.15,1.34,0.15,0.27,0.0,267235.74,24957.0,69957.0,95335.74,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3801064.26,,3.77,2.45,28.44,0.502,64.51,0.0182,3.82
2016-03-07,69957.0,267935.31,0.15,1.33,0.15,0.27,0.0,267935.31,24957.0,69957.0,95585.31,,,,,,,,,,,,,,,,,,0.1,,,,2.45,0.65,995043.0,3811014.69,,3.8,2.45,28.54,0.501,64.39,0.0182,3.83
2016-03-08,69957.0,258141.33,0.15,1.34,0.15,0.26,0.0,258141.33,24957.0,69957.0,92091.33,,,,,,,,,,,,,,,,,,0.1,,,,2.45,0.65,995043.0,3671708.67,,3.8,2.45,29.28,0.4938,63.47,0.0182,3.69
2016-03-09,69957.0,272832.3,0.15,1.45,0.15,0.27,0.0,272832.3,24957.0,69957.0,97332.3,,,,,,,,,,,,,,,,,,0.09,,,,2.45,0.65,995043.0,3880667.7,,3.81,2.38,27.58,0.5109,65.59,0.0182,3.9
2016-03-10,69957.0,272132.73,0.15,1.35,0.15,0.27,0.0,272132.73,24957.0,69957.0,97082.73,,,,,,,,,,,,,,,,,,0.1,,,,2.45,0.65,995043.0,3870717.27,,3.67,2.56,28.64,0.5001,64.27,0.0182,3.89
