,ALVGO FP Equity_DX_SI_QTY,ALVGO FP Equity_DX_SHORT_INTEREST_VALUE,ALVGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVGO FP Equity_DX_SI_MV,ALVGO FP Equity_DX_DSS,ALVGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVGO FP Equity_DX_SUPPLY_SI_QTY,ALVGO FP Equity_DX_BROKER_SI_QTY,ALVGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVGO FP Equity_DX_BROKER_SI_MV_NEW_x,ALVGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVGO FP Equity_DX_BROKER_SI_MV_INC_x,ALVGO FP Equity_DX_BROKER_SI_QTY_ADD,ALVGO FP Equity_DX_BROKER_SI_QTY_NEW,ALVGO FP Equity_DX_SUPPLY_SI_MV_DEC,ALVGO FP Equity_DX_BROKER_SI_QTY_INC,ALVGO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVGO FP Equity_DX_BROKER_SI_MV_NEW_y,ALVGO FP Equity_DX_BROKER_SI_MV_INC_y,ALVGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVGO FP Equity_DX_BROKER_SI_MV_ADD,ALVGO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVGO FP Equity_DX_BROKER_SI_QTY_DEC,ALVGO FP Equity_DX_SUPPLY_SI_MV,ALVGO FP Equity_DX_BROKER_SI_MV_DEC,ALVGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVGO FP Equity_DX_UTILIZATION_QUANTITY,ALVGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVGO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVGO FP Equity_DX_BROKER_SI_CON_RATIO,ALVGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVGO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVGO FP Equity_PX_LAST
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2441.88,0.0,0.0,,0.0,,0.0,5.13
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2441.88,0.0,0.0,,0.0,,0.0,5.13
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2465.68,0.0,0.0,,0.0,,0.0,5.18
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2451.4,0.0,0.0,,0.0,,0.0,5.15
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2451.4,0.0,0.0,,0.0,,0.0,5.15
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2532.32,0.0,0.0,,0.0,,0.0,5.32
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2522.8,0.0,0.0,,0.0,,0.0,5.3
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2522.8,0.0,0.0,,0.0,,0.0,5.3
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2494.24,0.0,0.0,,0.0,,0.0,5.24
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2518.04,0.0,0.0,,0.0,,0.0,5.29
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2522.8,0.0,0.0,,0.0,,0.0,5.3
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2508.52,0.0,0.0,,0.0,,0.0,5.27
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2437.12,0.0,0.0,,0.0,,0.0,5.12
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2418.08,0.0,0.0,,0.0,,0.0,5.08
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2418.08,0.0,0.0,,0.0,,0.0,5.08
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2349.06,0.0,0.0,,0.0,,0.0,4.935
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2339.54,0.0,0.0,,0.0,,0.0,4.915
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2332.4,0.0,0.0,,0.0,,0.0,4.9
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2284.8,0.0,0.0,,0.0,,0.0,4.8
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2380.0,0.0,0.0,,0.0,,0.0,5.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2308.6,0.0,0.0,,0.0,,0.0,4.85
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2291.94,0.0,0.0,,0.0,,0.0,4.815
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2263.38,0.0,0.0,,0.0,,0.0,4.755
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2258.62,0.0,0.0,,0.0,,0.0,4.745
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2222.92,0.0,0.0,,0.0,,0.0,4.67
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2023.0,0.0,0.0,,0.0,,0.0,4.25
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2080.12,0.0,0.0,,0.0,,0.0,4.37
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2077.74,0.0,0.0,,0.0,,0.0,4.365
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2070.6,0.0,0.0,,0.0,,0.0,4.35
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2072.98,0.0,0.0,,0.0,,0.0,4.355
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2080.12,0.0,0.0,,0.0,,0.0,4.37
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2080.12,0.0,0.0,,0.0,,0.0,4.37
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2237.2,0.0,0.0,,0.0,,0.0,4.7
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2249.1,0.0,0.0,,0.0,,0.0,4.725
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2220.54,0.0,0.0,,0.0,,0.0,4.665
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2227.68,0.0,0.0,,0.0,,0.0,4.68
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2218.16,0.0,0.0,,0.0,,0.0,4.66
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2322.88,0.0,0.0,,0.0,,0.0,4.88
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2315.74,0.0,0.0,,0.0,,0.0,4.865
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2318.12,0.0,0.0,,0.0,,0.0,4.87
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2315.74,0.0,0.0,,0.0,,0.0,4.865
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2234.82,0.0,0.0,,0.0,,0.0,4.695
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2246.72,0.0,0.0,,0.0,,0.0,4.72
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2277.66,0.0,0.0,,0.0,,0.0,4.785
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2275.28,0.0,0.0,,0.0,,0.0,4.78
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2265.76,0.0,0.0,,0.0,,0.0,4.76
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2265.76,0.0,0.0,,0.0,,0.0,4.76
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2265.76,0.0,0.0,,0.0,,0.0,4.76
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2234.82,0.0,0.0,,0.0,,0.0,4.695
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2239.58,0.0,0.0,,0.0,,0.0,4.705
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2275.28,0.0,0.0,,0.0,,0.0,4.78
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2272.9,0.0,0.0,,0.0,,0.0,4.775
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2272.9,0.0,0.0,,0.0,,0.0,4.775
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2284.8,0.0,0.0,,0.0,,0.0,4.8
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2284.8,0.0,0.0,,0.0,,0.0,4.8
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2287.18,0.0,0.0,,0.0,,0.0,4.805
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2291.94,0.0,0.0,,0.0,,0.0,4.815
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2294.32,0.0,0.0,,0.0,,0.0,4.82
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2318.12,0.0,0.0,,0.0,,0.0,4.87
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2320.5,0.0,0.0,,0.0,,0.0,4.875
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2237.2,0.0,0.0,,0.0,,0.0,4.7
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2251.48,0.0,0.0,,0.0,,0.0,4.73
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2237.2,0.0,0.0,,0.0,,0.0,4.7
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2237.2,0.0,0.0,,0.0,,0.0,4.7
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2237.2,0.0,0.0,,0.0,,0.0,4.7
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2182.46,0.0,0.0,,0.0,,0.0,4.585
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2189.6,0.0,0.0,,0.0,,0.0,4.6
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2189.6,0.0,0.0,,0.0,,0.0,4.6
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2189.6,0.0,0.0,,0.0,,0.0,4.6
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2180.08,0.0,0.0,,0.0,,0.0,4.58
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2201.5,0.0,0.0,,0.0,,0.0,4.625
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2213.4,0.0,0.0,,0.0,,0.0,4.65
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2213.4,0.0,0.0,,0.0,,0.0,4.65
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2211.02,0.0,0.0,,0.0,,0.0,4.645
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2213.4,0.0,0.0,,0.0,,0.0,4.65
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2213.4,0.0,0.0,,0.0,,0.0,4.65
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2211.02,0.0,0.0,,0.0,,0.0,4.645
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2208.64,0.0,0.0,,0.0,,0.0,4.64
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2208.64,0.0,0.0,,0.0,,0.0,4.64
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2211.02,0.0,0.0,,0.0,,0.0,4.645
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2211.02,0.0,0.0,,0.0,,0.0,4.645
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2684.64,0.0,0.0,,0.0,,0.0,5.64
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,476.0,2613.24,0.0,0.0,,0.0,,0.0,5.49
2022-09-01,2000.0,10600.0,0.05,1.07,0.05,0.01,0.0,5300.0,1000.0,1000.0,5300.0,,,,1000.0,,,,,,,,0.0,1000.0,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,46.28,0.5028,53.72,1.355,5.3
2022-09-02,2000.0,10580.0,0.05,1.05,0.05,0.01,0.0,5290.0,1000.0,1000.0,5290.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.29
2022-09-05,2000.0,10540.0,0.05,1.05,0.05,0.01,0.0,5270.0,1000.0,1000.0,5270.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.27
2022-09-06,2000.0,10520.0,0.05,1.07,0.05,0.01,0.0,5260.0,1000.0,1000.0,5260.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.26
2022-09-07,2000.0,10240.0,0.05,1.07,0.05,0.01,0.0,5120.0,1000.0,1000.0,5120.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.12
2022-09-08,2000.0,10480.0,0.05,1.04,0.05,0.01,0.0,5240.0,1000.0,1000.0,5240.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.24
2022-09-09,2000.0,10500.0,0.05,1.04,0.05,0.01,0.0,5250.0,1000.0,1000.0,5250.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.25
2022-09-12,2000.0,10580.0,0.05,1.1,0.05,0.01,0.0,5290.0,1000.0,1000.0,5290.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.29
2022-09-13,2000.0,10200.0,0.05,1.18,0.05,0.01,0.0,5100.0,1000.0,1000.0,5100.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.1
2022-09-14,2000.0,10240.0,0.05,1.16,0.05,0.01,0.0,5120.0,1000.0,1000.0,5120.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.12
2022-09-15,2000.0,10880.0,0.05,1.17,0.05,0.01,0.0,5440.0,1000.0,1000.0,5440.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.44
2022-09-16,2000.0,10800.0,0.05,1.07,0.05,0.01,0.0,5400.0,1000.0,1000.0,5400.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.4
2022-09-19,2000.0,10600.0,0.05,1.09,0.05,0.01,0.0,5300.0,1000.0,1000.0,5300.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.3
2022-09-20,2000.0,10640.0,0.05,1.06,0.05,0.01,0.0,5320.0,1000.0,1000.0,5320.0,,,,,,,,,,,,,,,0.01,,100.0,67.75,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.355,5.32
2022-09-21,1000.0,5330.0,0.02,0.52,0.02,0.01,0.0,0.0,1000.0,0.0,5330.0,,,,,,,,,,,,,,1000.0,0.01,0.01,100.0,65.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.6515,5.33
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,1000.0,,,,,,,0.0,,0.0,0.0,1535.0,8150.85,0.01,0.0,,0.0,,0.0,5.31
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1535.0,8012.7,0.01,0.0,,0.0,,0.0,5.22
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2675.0,0.0,0.0,,0.0,,0.0,5.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2712.45,0.0,0.0,,0.0,,0.0,5.07
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2701.75,0.0,0.0,,0.0,,0.0,5.05
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2664.3,0.0,0.0,,0.0,,0.0,4.98
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2675.0,0.0,0.0,,0.0,,0.0,5.0
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2664.3,0.0,0.0,,0.0,,0.0,4.98
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2650.93,0.0,0.0,,0.0,,0.0,4.955
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2621.5,0.0,0.0,,0.0,,0.0,4.9
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2600.1,0.0,0.0,,0.0,,0.0,4.86
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2533.23,0.0,0.0,,0.0,,0.0,4.735
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2493.1,0.0,0.0,,0.0,,0.0,4.66
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2493.1,0.0,0.0,,0.0,,0.0,4.66
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2479.73,0.0,0.0,,0.0,,0.0,4.635
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2466.35,0.0,0.0,,0.0,,0.0,4.61
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2477.05,0.0,0.0,,0.0,,0.0,4.63
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2458.32,0.0,0.0,,0.0,,0.0,4.595
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2469.03,0.0,0.0,,0.0,,0.0,4.615
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,535.0,2458.32,0.0,0.0,,0.0,,0.0,4.595
