,ALMKT FP Equity_DX_SI_QTY,ALMKT FP Equity_DX_SHORT_INTEREST_VALUE,ALMKT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMKT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMKT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMKT FP Equity_DX_SI_MV,ALMKT FP Equity_DX_DSS,ALMKT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMKT FP Equity_DX_SUPPLY_SI_QTY,ALMKT FP Equity_DX_BROKER_SI_QTY,ALMKT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMKT FP Equity_DX_BROKER_SI_MV_NEW_x,ALMKT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMKT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMKT FP Equity_DX_BROKER_SI_MV_INC_x,ALMKT FP Equity_DX_SUPPLY_SI_MV_NEW,ALMKT FP Equity_DX_BROKER_SI_QTY_ADD,ALMKT FP Equity_DX_BROKER_SI_QTY_NEW,ALMKT FP Equity_DX_SUPPLY_SI_MV_DEC,ALMKT FP Equity_DX_BROKER_SI_QTY_INC,ALMKT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMKT FP Equity_DX_BROKER_SI_MV_NEW_y,ALMKT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMKT FP Equity_DX_BROKER_SI_MV_INC_y,ALMKT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMKT FP Equity_DX_BROKER_SI_MV_ADD,ALMKT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMKT FP Equity_DX_BROKER_SI_QTY_DEC,ALMKT FP Equity_DX_SUPPLY_SI_MV,ALMKT FP Equity_DX_BROKER_SI_MV_DEC,ALMKT FP Equity_DX_SUPPLY_SI_MV_RMV,ALMKT FP Equity_DX_BROKER_SI_MV_RMV,ALMKT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMKT FP Equity_DX_UTILIZATION_QUANTITY,ALMKT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMKT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMKT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMKT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMKT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMKT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMKT FP Equity_DX_BROKER_SI_CON_RATIO,ALMKT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMKT FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-03-14,417423.0,776406.78,1.84,5.83,1.66,0.78,1.0,575526.78,319025.0,309423.0,593386.5,,,,,,,,,,,,,,,,,,0.59,,,,21.56,19.6,1160661.0,2158829.46,,2.16,21.56,22.3,0.2571,40.96,0.2565
2019-03-15,417423.0,770562.86,1.84,5.87,1.66,0.77,1.0,571194.86,319025.0,309423.0,588920.15,,,,,,,,,,,,,,,,,,0.59,,,,21.45,19.65,1168041.0,2156203.69,,2.17,21.46,22.17,0.2574,41.04,0.2572
2019-03-18,417423.0,732159.94,1.84,6.2,1.66,0.76,1.0,542727.94,319025.0,309423.0,559569.85,,,,,,,,,,,,,,,,,,0.59,,,,21.45,19.8,1168041.0,2048743.91,,2.15,21.39,21.47,0.2589,41.51,0.2591
2019-03-19,374423.0,666472.94,1.65,5.33,1.49,0.66,1.0,550772.94,276025.0,309423.0,491324.5,,,,,,,,0.08,,43000.0,,,,,,,,0.48,,,,24.55,17.15,848536.0,1510394.08,,1.49,24.6,25.1,0.2932,45.44,0.2327
2019-03-20,374423.0,673961.4,1.65,5.23,1.49,0.67,1.0,556961.4,276025.0,309423.0,496845.0,,,,,,,,,,,,,,,,,,0.49,,,,19.03,17.53,1174071.0,2113327.8,,2.08,19.11,25.04,0.2936,45.52,0.2377
2019-03-21,371473.0,604758.04,1.64,4.99,1.47,0.65,1.0,498938.04,276025.0,306473.0,449368.7,,,,,,,,,,,,,,,,,2950.0,0.49,0.0,,,19.03,17.9,1174071.0,1911387.59,,2.11,18.9,23.32,0.3031,47.38,0.2409
2019-03-22,371473.0,595099.75,1.64,4.0,1.47,0.6,1.0,490969.75,276025.0,306473.0,442192.05,,,,,,,,,,,,,,,,,,0.45,,,,24.55,18.2,848536.0,1359354.67,,1.39,24.44,24.75,0.2983,46.21,0.2449
2019-03-25,345473.0,534792.2,1.52,3.69,1.37,0.55,1.0,465132.2,256025.0,300473.0,396326.7,,,,,,,,0.03,,20000.0,,,,,,,6000.0,0.41,0.01,,,23.18,17.72,848536.0,1313533.73,,1.35,23.17,26.31,0.3266,48.33,0.2391
2019-03-26,345473.0,531337.47,1.52,3.69,1.37,0.53,1.0,462127.47,256025.0,300473.0,393766.45,,,,,,,,,,,,,,,,,,0.4,,,,23.18,17.72,848536.0,1305048.37,,1.32,23.1,26.81,0.3243,47.83,0.2391
2019-03-27,345473.0,521664.23,1.52,3.67,1.37,0.53,1.0,453714.23,256025.0,300473.0,386597.75,,,,,,,,,,,,,,,,,,0.39,,,,23.18,17.72,848536.0,1281289.36,,1.31,23.09,26.59,0.3249,48.0,0.2391
2019-03-28,345473.0,524428.01,1.52,3.55,1.37,0.52,1.0,456118.01,256025.0,300473.0,388645.95,,,,,,,,,,,,,,,,,,0.39,,,,100.0,17.72,0.0,0.0,,0.0,100.0,27.03,0.3236,47.65,0.2391
2019-03-29,345473.0,525118.96,1.52,3.57,1.37,0.52,1.0,456718.96,256025.0,300473.0,389158.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,17.72,0.0,0.0,,0.0,100.0,26.95,0.3238,47.7,0.2391
2019-04-01,345473.0,514754.77,1.52,3.59,1.37,0.52,1.0,447704.77,256025.0,300473.0,381477.25,,,,,,,,,,,,,,,,,,0.39,,,,100.0,17.72,0.0,0.0,,0.0,100.0,26.56,0.3249,48.02,0.2391
2019-04-02,345473.0,499553.96,1.52,3.52,1.37,0.51,1.0,434483.96,256025.0,300473.0,370212.15,,,,,,,,,,,,,,,,,,0.38,,,,100.0,17.72,0.0,0.0,,0.0,100.0,26.39,0.3258,48.2,0.2391
2019-04-03,345473.0,497481.12,1.52,3.39,1.37,0.5,1.0,432681.12,256025.0,300473.0,368676.0,,,,,,,,,,,,,,,,,,0.37,,,,100.0,17.72,0.0,0.0,,0.0,100.0,26.86,0.3244,47.81,0.2391
2019-04-04,341228.0,496145.51,1.5,3.31,1.35,0.49,1.0,430715.51,256025.0,296228.0,372260.35,,,,,,,,,,,,,,,,,4245.0,0.37,0.01,,,100.0,17.72,0.0,0.0,,0.0,100.0,27.44,0.3197,46.93,0.2361
2019-04-05,341228.0,508429.72,1.5,3.3,1.35,0.5,1.0,441379.72,256025.0,296228.0,381477.25,,,,,,,,,,,,,,,,,,0.37,,,,100.0,17.72,0.0,0.0,,0.0,100.0,27.74,0.3192,46.73,0.2361
2019-04-08,333577.0,499698.35,1.47,3.32,1.32,0.5,1.0,432288.35,256025.0,288577.0,383525.45,,,,,,,,,,,,,,,,,7651.0,0.38,0.01,,,100.0,17.72,0.0,0.0,,0.0,100.0,27.99,0.3133,45.79,0.2308
2019-04-09,333577.0,493693.96,1.47,3.3,1.32,0.5,1.0,427093.96,256025.0,288577.0,378917.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,17.47,0.0,0.0,,0.0,100.0,27.67,0.3141,46.06,0.2277
2019-04-10,333577.0,523715.89,1.47,3.67,1.32,0.5,1.0,453065.89,256025.0,288577.0,401959.25,,,,,,,,,,,,,,,,,,0.38,,,,100.0,17.47,0.0,0.0,,0.0,100.0,28.98,0.3106,44.94,0.2277
2019-04-11,335377.0,523188.12,1.48,3.5,1.33,0.52,1.0,452988.12,256025.0,290377.0,399399.0,,,,0.02,,,,,1800.0,,,,0.02,,,,,0.4,,,,100.0,17.47,0.0,0.0,,0.0,100.0,27.67,0.3149,46.17,0.2289
2019-04-12,335377.0,527883.4,1.48,3.45,1.33,0.52,1.0,457053.4,256025.0,290377.0,402983.35,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.47,0.0,0.0,,0.0,100.0,27.92,0.3147,46.03,0.2289
2019-04-15,335377.0,531907.92,1.48,3.49,1.33,0.53,1.0,460537.92,256025.0,290377.0,406055.65,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.47,0.0,0.0,,0.0,100.0,27.89,0.3147,46.05,0.2289
2019-04-16,335377.0,526541.89,1.48,3.74,1.33,0.53,1.0,455891.89,256025.0,290377.0,401959.25,,,,,,,,,,,,,,,,,,0.41,,,,100.0,17.47,0.0,0.0,,0.0,100.0,27.55,0.3155,46.3,0.2289
2019-04-17,335377.0,520505.1,1.48,3.88,1.33,0.52,1.0,450665.1,256025.0,290377.0,397350.8,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.47,0.0,0.0,,0.0,100.0,27.53,0.3156,46.34,0.2289
2019-04-18,335377.0,520505.1,1.48,4.03,1.33,0.52,1.0,450665.1,256025.0,290377.0,397350.8,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.42,0.0,0.0,,0.0,100.0,27.73,0.3148,46.14,0.2281
2019-04-19,335377.0,520505.1,1.48,4.06,1.33,0.52,1.0,450665.1,256025.0,290377.0,397350.8,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.42,0.0,0.0,,0.0,100.0,27.74,0.315,46.16,0.2281
2019-04-22,335377.0,520505.1,1.48,4.06,1.33,0.52,1.0,450665.1,256025.0,290377.0,397350.8,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.42,0.0,0.0,,0.0,100.0,27.74,0.3151,46.16,0.2281
2019-04-23,335377.0,523188.12,1.48,4.06,1.33,0.52,1.0,452988.12,256025.0,290377.0,399399.0,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.42,0.0,0.0,,0.0,100.0,27.83,0.3147,46.08,0.2281
2019-04-24,335377.0,530566.41,1.48,4.11,1.33,0.53,1.0,459376.41,256025.0,290377.0,405031.55,,,,,,,,,,,,,,,,,,0.4,,,,100.0,17.37,0.0,0.0,,0.0,100.0,28.0,0.314,45.9,0.2275
2019-04-25,339077.0,647637.07,1.49,4.13,1.35,0.57,1.0,561687.07,256025.0,294077.0,489007.75,,,,0.01,,,,,3700.0,,,,0.01,,,,,0.42,,,,100.0,17.37,0.0,0.0,,0.0,100.0,31.0,0.31,43.72,0.23
2019-04-26,335377.0,610386.14,1.48,2.4,1.33,0.63,1.0,528486.14,256025.0,290377.0,465965.5,,,,,,,,,,,,,,,,,3700.0,0.49,0.0,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.87,0.3177,46.91,0.2275
2019-04-29,335377.0,594288.04,1.48,2.2,1.33,0.6,1.0,514548.04,256025.0,290377.0,453676.3,,,,,,,,,,,,,,,,,,0.46,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.25,0.3166,46.59,0.2275
2019-04-30,335377.0,590263.52,1.48,2.16,1.33,0.59,1.0,511063.52,256025.0,290377.0,450604.0,,,,,,,,,,,,,,,,,,0.45,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.62,0.3156,46.28,0.2275
2019-05-01,335377.0,590263.52,1.48,2.1,1.33,0.59,1.0,511063.52,256025.0,290377.0,450604.0,,,,,,,,,,,,,,,,,,0.45,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.76,0.3151,46.16,0.2275
2019-05-02,335377.0,586909.75,1.48,2.1,1.33,0.59,1.0,508159.75,256025.0,290377.0,448043.75,,,,,,,,,,,,,,,,,,0.45,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.64,0.3154,46.25,0.2275
2019-05-03,335377.0,583555.98,1.48,2.14,1.33,0.59,1.0,505255.98,256025.0,290377.0,445483.5,,,,,,,,,,,,,,,,,,0.45,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.58,0.3146,46.16,0.2275
2019-05-06,335377.0,576848.44,1.48,2.18,1.33,0.58,1.0,499448.44,256025.0,290377.0,440363.0,,,,,,,,,,,,,,,,,,0.45,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.48,0.3153,46.28,0.2275
2019-05-07,332177.0,627814.53,1.46,2.17,1.32,0.59,1.0,542764.53,256025.0,287177.0,483887.25,,,,,,,,,,,,,,,,,3200.0,0.45,0.01,,,100.0,17.66,0.0,0.0,,0.0,100.0,29.78,0.3083,44.16,0.2292
2019-05-08,337177.0,616359.56,1.49,2.17,1.34,0.63,1.0,534099.56,256025.0,292177.0,468013.7,,,,,,5000.0,,,,,,,,,0.01,,,0.48,,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.98,0.3048,45.46,0.2287
2019-05-09,337177.0,590059.75,1.49,2.15,1.34,0.61,1.0,511309.75,256025.0,292177.0,448043.75,,,,,,,,,,,,,,,,,,0.47,,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.81,0.3054,45.62,0.2287
2019-05-10,337177.0,575898.32,1.49,2.13,1.34,0.59,1.0,499038.32,256025.0,292177.0,437290.7,,,,,,,,,,,,,,,,,,0.45,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.16,0.3046,45.34,0.2287
2019-05-13,337177.0,557016.4,1.49,2.12,1.34,0.57,1.0,482676.4,256025.0,292177.0,422953.3,,,,,,,,,,,,,,,,,,0.44,,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.99,0.3048,45.46,0.2287
2019-05-14,337177.0,557016.4,1.49,2.13,1.34,0.56,1.0,482676.4,256025.0,292177.0,422953.3,,,,,,,,,,,,,,,,,,0.42,,,,100.0,17.37,0.0,0.0,,0.0,100.0,27.58,0.303,44.94,0.2287
2019-05-15,353177.0,582035.7,1.56,2.21,1.4,0.58,1.0,507875.7,256025.0,308177.0,421929.2,,,,0.03,,,,,16000.0,,,,0.03,,,,,0.42,,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.3,0.2835,42.96,0.2395
2019-05-16,358177.0,594573.82,1.58,2.23,1.42,0.59,1.0,519873.82,256025.0,313177.0,425001.5,,,,0.01,,,,,5000.0,,,,0.01,,,,,0.42,,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.09,0.2781,42.2,0.2429
2019-05-17,358177.0,616064.44,1.58,2.25,1.42,0.6,1.0,538664.44,256025.0,313177.0,440363.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,17.37,0.0,0.0,,0.0,100.0,26.59,0.2773,41.82,0.2429
2019-05-20,358177.0,599588.3,1.58,2.27,1.42,0.61,1.0,524258.3,256025.0,313177.0,428585.85,,,,,,,,,,,,,,,,,,0.44,,,,100.0,17.37,0.0,0.0,,0.0,100.0,25.53,0.2798,42.75,0.2429
2019-05-21,365177.0,624452.67,1.61,2.35,1.45,0.62,1.0,547502.67,256025.0,320177.0,437802.75,,,,0.01,,,,,7000.0,,,,0.01,,,,,0.43,,,,100.0,17.37,0.0,0.0,,0.0,100.0,25.82,0.2717,41.18,0.2477
2019-05-22,365177.0,609845.59,1.61,2.35,1.45,0.62,1.0,534695.59,256025.0,320177.0,427561.75,,,,,,,,,,,,,,,,,,0.44,,,,100.0,17.37,0.0,0.0,,0.0,100.0,25.11,0.2738,41.9,0.2477
2019-05-23,365177.0,563833.29,1.61,2.39,1.45,0.59,1.0,494353.29,256025.0,320177.0,395302.6,,,,,,,,,,,,,,,,,,0.42,,,,100.0,17.37,0.0,0.0,,0.0,100.0,24.27,0.2769,42.79,0.2477
2019-05-24,365177.0,562372.58,1.61,2.35,1.45,0.57,1.0,493072.58,256025.0,320177.0,394278.5,,,,,,,,,,,,,,,,,,0.39,,,,100.0,17.37,0.0,0.0,,0.0,100.0,25.32,0.2707,41.36,0.2477
2019-05-27,350177.0,530868.33,1.43,2.23,1.39,0.54,1.0,462648.33,256025.0,305177.0,388133.9,,,,,,,,,,,,,,,,,15000.0,0.39,0.03,,,100.0,17.31,0.0,0.0,,0.0,100.0,21.95,0.2742,43.31,0.2367
2019-05-28,353677.0,526978.73,1.44,2.3,1.4,0.54,1.0,459928.73,241025.0,308677.0,359127.25,,,,0.0,,,,0.02,3500.0,15000.0,,,0.0,,,,,0.36,,,,100.0,16.29,0.0,0.0,,0.0,100.0,21.69,0.2774,43.89,0.2391
2019-05-29,353677.0,524856.67,1.44,2.32,1.4,0.53,1.0,458076.67,241025.0,308677.0,357681.1,,,,,,,,,,,,,,,,,,0.36,,,,100.0,16.29,0.0,0.0,,0.0,100.0,21.86,0.276,43.62,0.2391
2019-05-30,353677.0,530515.5,1.44,2.32,1.4,0.53,1.0,463015.5,241025.0,308677.0,361537.5,,,,,,,,,,,,,,,,,,0.36,,,,100.0,16.29,0.0,0.0,,0.0,100.0,22.06,0.275,43.38,0.2391
2019-05-31,353677.0,517783.13,1.44,2.34,1.4,0.53,1.0,451903.13,241025.0,308677.0,352860.6,,,,,,,,,,,,,,,,,,0.36,,,,100.0,16.63,0.0,0.0,,0.0,100.0,21.59,0.2776,43.96,0.244
2019-06-03,353677.0,515661.07,1.44,2.33,1.4,0.52,1.0,450051.07,241025.0,308677.0,351414.45,,,,,,,,,,,,,,,,,,0.35,,,,100.0,16.63,0.0,0.0,,0.0,100.0,21.85,0.2759,43.61,0.244
2019-06-04,353677.0,521319.9,1.44,2.33,1.4,0.52,1.0,454989.9,241025.0,308677.0,355270.85,,,,,,,,,,,,,,,,,,0.35,,,,100.0,16.63,0.0,0.0,,0.0,100.0,22.06,0.2748,43.36,0.244
2019-06-05,353677.0,526271.38,1.44,2.33,1.4,0.53,1.0,459311.38,241025.0,308677.0,358645.2,,,,,,,,,,,,,,,,,,0.36,,,,100.0,16.63,0.0,0.0,,0.0,100.0,22.05,0.2751,43.4,0.244
2019-06-06,356577.0,530586.58,1.46,2.35,1.41,0.53,1.0,463626.58,241025.0,311577.0,358645.2,,,,0.01,,,,,2900.0,,,,0.01,,,,,0.36,,,,100.0,16.63,0.0,0.0,,0.0,100.0,21.76,0.2787,44.05,0.246
2019-06-07,336577.0,502846.04,1.38,2.23,1.34,0.5,1.0,435616.04,221025.0,291577.0,330211.35,,,,,,,,0.03,,20000.0,,,,,,,20000.0,0.33,0.03,,,100.0,39.36,0.0,0.0,,0.0,100.0,23.25,0.312,46.89,0.5994
2019-06-10,334277.0,544871.51,1.37,3.62,1.33,0.52,1.0,471521.51,221025.0,289277.0,360270.75,,,,,,,,,,,,,,,,,2300.0,0.33,0.0,,,100.0,39.36,0.0,0.0,,0.0,100.0,24.63,0.3032,45.04,0.5953
2019-06-11,334277.0,530163.32,1.37,3.9,1.33,0.54,1.0,458793.32,221025.0,289277.0,350545.65,,,,,,,,,,,,,,,,,,0.36,,,,100.0,39.36,0.0,0.0,,0.0,100.0,22.95,0.3125,47.06,0.5953
2019-06-12,332340.0,541049.52,1.36,3.98,1.32,0.53,1.0,467789.52,221025.0,287340.0,359828.7,,,,,,,,,,,,,,,,,1937.0,0.35,0.0,,,100.0,39.36,0.0,0.0,,0.0,100.0,23.28,0.3088,46.39,0.5918
2019-06-13,332340.0,536396.76,1.36,4.13,1.32,0.54,1.0,463766.76,221025.0,287340.0,356734.35,,,,,,,,,,,,,,,,,,0.36,,,,100.0,39.36,0.0,0.0,,0.0,100.0,22.76,0.3116,46.96,0.5918
2019-06-14,335582.0,540287.02,1.37,4.2,1.33,0.54,1.0,467837.02,221025.0,290582.0,355850.25,,,,0.01,,,,,5242.0,,,,0.01,,,,2000.0,0.36,0.0,,,100.0,39.36,0.0,0.0,,0.0,100.0,22.64,0.3184,48.01,0.5976
2019-06-17,335582.0,540287.02,1.37,4.21,1.33,0.54,1.0,467837.02,221025.0,290582.0,355850.25,,,,,,,,,,,,,,,,,,0.36,,,,100.0,39.36,0.0,0.0,,0.0,100.0,22.68,0.3182,47.97,0.5976
2019-06-18,330582.0,661164.0,1.35,4.23,1.31,0.58,1.0,571164.0,221025.0,285582.0,442050.0,,,,,,,,,,,,,,,,,5000.0,0.37,0.01,,,100.0,39.36,0.0,0.0,,0.0,100.0,26.26,0.3092,44.71,0.5887
2019-06-19,330582.0,642651.41,1.35,2.33,1.31,0.65,1.0,555171.41,221025.0,285582.0,429672.6,,,,,,,,,,,,,,,,,,0.44,,,,100.0,90.17,0.0,0.0,,0.0,100.0,22.61,0.3305,49.2,1.3486
2019-06-20,352582.0,673431.62,1.44,2.26,1.4,0.68,1.0,587481.62,221025.0,307582.0,422157.75,,,,0.0,,20000.0,,,2000.0,,,,0.0,,0.04,,,0.43,,,,100.0,93.64,0.0,0.0,,0.0,100.0,21.36,0.3127,46.55,1.4938
2019-06-21,397582.0,807091.46,1.62,2.47,1.58,0.78,1.0,715741.46,221025.0,352582.0,448680.75,,,,0.12,,,,,59000.0,,,,0.12,,,,14000.0,0.43,0.02,,,100.0,93.64,0.0,0.0,,0.0,100.0,31.27,0.3178,43.56,1.6845
2019-06-24,418682.0,872951.97,1.71,2.27,1.66,0.86,1.0,779126.97,221025.0,373682.0,460837.13,,,,0.04,,5000.0,,,16100.0,,,,0.04,,0.01,,,0.45,,,,100.0,93.64,0.0,0.0,,0.0,100.0,29.12,0.2995,41.99,1.7739
2019-06-25,346482.0,686034.36,1.42,1.85,1.37,0.71,1.0,686034.36,176025.0,346482.0,348529.5,,,,,,,,0.08,,45000.0,,,,,,,27200.0,0.36,0.06,,,100.0,92.15,0.0,0.0,,0.0,100.0,33.7,0.4033,52.59,1.8138
2019-06-26,324192.0,647735.62,1.32,1.71,1.29,0.64,1.0,647735.62,143735.0,324192.0,287182.53,,,,,,,,0.08,,32290.0,,,,,,,22290.0,0.29,0.06,,,100.0,90.55,0.0,0.0,,0.0,100.0,37.22,0.3831,47.81,2.0423
2019-06-27,301305.0,592365.63,1.23,1.58,1.2,0.6,1.0,592365.63,123148.0,301305.0,242108.97,,,,,,,,0.04,,20587.0,,,,,,,22887.0,0.25,0.04,,,100.0,89.14,0.0,0.0,,0.0,100.0,39.56,0.377,45.22,2.181
2019-06-28,237057.0,468898.75,0.97,1.23,0.94,0.47,0.0,468898.75,58900.0,237057.0,116504.2,,,,,,,,0.13,,64248.0,,,,,,,64248.0,0.12,0.13,,,100.0,42.64,0.0,0.0,,0.0,100.0,29.77,0.3728,50.76,1.716
2019-07-01,208157.0,413816.12,0.85,1.09,0.83,0.41,0.0,413816.12,30000.0,208157.0,59640.0,,,,,,,,0.06,,28900.0,,,,,,,28900.0,0.06,0.06,,,100.0,40.6,0.0,0.0,,0.0,100.0,20.13,0.4076,57.68,2.8167
2019-07-02,208157.0,412983.49,0.85,1.07,0.83,0.41,0.0,412983.49,30000.0,208157.0,59520.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,66.67,0.0,0.0,,0.0,100.0,20.19,0.4075,57.66,4.6257
2019-07-03,208157.0,414232.43,0.85,1.06,0.83,0.41,0.0,414232.43,30000.0,208157.0,59700.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,66.67,0.0,0.0,,0.0,100.0,20.12,0.408,57.73,4.6257
2019-07-04,208157.0,420477.14,0.85,1.05,0.83,0.42,0.0,420477.14,30000.0,208157.0,60600.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,66.67,0.0,0.0,,0.0,100.0,19.92,0.4096,57.92,4.6257
2019-07-05,208157.0,415897.69,0.85,1.05,0.83,0.42,0.0,415897.69,30000.0,208157.0,59940.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,66.67,0.0,0.0,,0.0,100.0,20.35,0.4062,57.5,4.6257
2019-07-08,208157.0,410485.6,0.85,1.05,0.83,0.41,0.0,410485.6,30000.0,208157.0,59160.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,66.67,0.0,0.0,,0.0,100.0,20.35,0.4063,57.51,4.6257
2019-07-09,208157.0,405906.15,0.85,1.06,0.83,0.41,0.0,405906.15,30000.0,208157.0,58500.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.22,0.0,0.0,,0.0,100.0,20.33,0.4065,57.54,0.2232
2019-07-10,208157.0,396330.93,0.85,1.06,0.83,0.4,0.0,396330.93,30000.0,208157.0,57120.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.22,0.0,0.0,,0.0,100.0,20.5,0.4055,57.41,0.2232
2019-07-11,208157.0,372601.03,0.85,1.06,0.83,0.38,0.0,372601.03,30000.0,208157.0,53700.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.22,0.0,0.0,,0.0,100.0,21.11,0.4009,56.83,0.2232
2019-07-12,208157.0,358446.35,0.85,0.99,0.83,0.36,0.0,358446.35,30000.0,208157.0,51660.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.22,0.0,0.0,,0.0,100.0,20.75,0.4036,57.18,0.2232
2019-07-15,208157.0,344291.68,0.85,0.97,0.83,0.35,0.0,344291.68,30000.0,208157.0,49620.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.22,0.0,0.0,,0.0,100.0,20.78,0.4033,57.13,0.2232
2019-07-16,213157.0,383682.6,0.87,0.95,0.85,0.38,0.0,383682.6,35000.0,213157.0,63000.0,,,,,,5000.0,,,,,,,,,0.01,5000.0,,0.06,,,,3.81,3.75,882803.0,1589045.4,,1.47,4.07,18.5,0.3992,57.5,0.2285
2019-07-17,213157.0,367482.67,0.87,0.91,0.85,0.37,0.0,367482.67,35000.0,213157.0,60340.0,,,,,,,,,,,,,,,,,,0.06,,,,3.81,3.75,882803.0,1521952.37,,1.59,3.68,20.3,0.3844,55.73,0.2285
2019-07-18,234157.0,406496.55,0.96,0.97,0.93,0.41,0.0,406496.55,55000.0,234157.0,95480.0,,,20000.0,0.03,,,,,21000.0,,,,0.03,20000.0,,,,0.1,,,,5.99,5.9,862803.0,1497826.01,,1.48,6.03,18.23,0.4206,59.98,0.251
2019-07-19,241282.0,401010.68,0.99,0.85,0.96,0.41,0.0,401010.68,55000.0,241282.0,91410.0,,,,0.01,,,,,7125.0,,,,0.01,,,,,0.09,,,,5.99,5.9,862803.0,1433978.59,,1.5,5.86,21.43,0.4007,57.39,0.2587
2019-07-22,231282.0,376989.66,0.95,0.77,0.92,0.38,0.0,376989.66,55000.0,231282.0,89650.0,,,,0.01,,,,,10000.0,,,,0.01,,,,20000.0,0.09,0.03,,,5.99,5.9,862803.0,1406368.89,,1.44,5.93,26.34,0.4388,60.18,0.2479
2019-07-23,231282.0,370051.2,0.95,0.77,0.92,0.37,0.0,370051.2,55000.0,231282.0,88000.0,,,,,,,,,,,,,,,,,,0.09,,,,5.92,5.83,874093.0,1398548.8,,1.43,5.84,26.33,0.4385,60.16,0.245
2019-07-24,229416.0,361559.62,0.95,0.75,0.91,0.36,0.0,361559.62,55000.0,229416.0,86680.0,,,,,,,,,,,,,,,,,1866.0,0.09,0.0,,,5.92,5.83,874093.0,1377570.57,,1.4,5.87,25.64,0.4423,60.77,0.243
2019-07-25,229416.0,368900.93,0.95,0.74,0.91,0.37,0.0,368900.93,55000.0,229416.0,88440.0,,,,,,,,,,,,,,,,,,0.09,,,,5.92,5.83,874093.0,1405541.54,,1.38,5.98,25.03,0.4477,61.46,0.243
2019-07-26,229416.0,366147.94,0.95,0.72,0.91,0.37,0.0,366147.94,55000.0,229416.0,87780.0,,,,,,,,,,,,,,,,,,0.09,,,,5.92,5.83,874093.0,1395052.43,,1.41,5.89,25.51,0.4433,60.9,0.243
2019-07-29,229416.0,367065.6,0.95,0.71,0.91,0.37,0.0,367065.6,55000.0,229416.0,88000.0,,,,,,,,,,,,,,,,,,0.09,,,,5.92,5.83,874093.0,1398548.8,,1.39,5.93,25.33,0.4452,61.13,0.243
