,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2023-06-15,8335831.0,1371911065.98,1.51,12.0,1.46,1389.22,1.0,1036607623.74,6348859.0,6298503.0,1044895214.22,,,290552.0,55.54,,,,70.9,341160.0,420253.0,,,55.54,290552.0,,533851.0,423075.0,1054.53,71.32,,,3.55,3.55,172356176.0,28366379446.08,,28470.48,3.57,27.79,0.2164,30.24,0.0466,164.58
2023-06-16,8513274.0,1387493396.52,1.54,12.14,1.49,1412.61,1.0,960655295.72,6227000.0,5894314.0,1014876460.0,,,527356.0,0.25,,,,147.69,1500.0,878345.0,,,0.25,527356.0,,229130.0,405689.0,1024.68,66.77,,,3.49,3.49,172334528.0,28087081373.44,,28262.8,3.5,27.45,0.2139,30.82,0.0477,162.98
2023-06-19,7584595.0,1237199136.4,1.37,9.79,1.33,1255.15,1.0,818909704.8,5699524.0,5020290.0,929706354.88,,,333870.0,5.31,,,,165.67,33010.0,998901.0,,,5.31,333870.0,,137555.0,907034.0,929.98,149.66,,,3.18,3.18,173292400.0,28267456288.0,,28247.96,3.19,30.87,0.2721,39.16,0.0424,163.12
2023-06-20,6554990.0,1055877789.2,1.19,8.41,1.15,1070.78,1.0,610442620.88,4726031.0,3789686.0,761269073.48,,,157675.0,87.65,,27341.0,,209.97,556910.0,1288937.0,,,87.65,157675.0,4.46,157769.0,1814855.0,771.21,308.83,,,2.64,2.64,174540000.0,28114903200.0,,28378.88,2.65,19.7,0.3617,55.9,0.0366,161.08
2023-06-21,6627522.0,1062789427.92,1.2,8.57,1.16,1071.55,1.0,664424719.52,4482563.0,4143332.0,718823802.68,,,72851.0,45.41,,50000.0,,61.82,304537.0,366319.0,,,45.41,72851.0,8.05,50000.0,891.0,720.28,0.23,,,2.51,2.51,174007408.0,27903827946.88,,27900.67,2.52,19.58,0.3376,53.71,0.0371,160.36
2023-06-22,6244530.0,993754504.2,1.13,8.09,1.09,1004.76,1.0,648449826.82,4121130.0,4074713.0,655836628.2,,,12500.0,0.0,,,,67.11,16986.0,414784.0,,,0.0,12500.0,,40851.0,85605.0,660.98,14.01,,,2.31,2.31,174147952.0,27713905081.28,,27862.46,2.32,20.91,0.3443,53.82,0.035,159.14
2023-06-23,6062672.0,958508443.2,1.1,7.82,1.06,972.14,1.0,662852115.3,4127098.0,4192613.0,652494193.8,,,252946.0,53.32,,262312.0,,97.95,324032.0,609167.0,,,53.32,252946.0,41.74,362189.0,468444.0,658.28,77.12,,,2.32,2.32,173993376.0,27508352745.6,,27701.44,2.32,20.02,0.2761,46.46,0.034,158.1
2023-06-26,5335175.0,849679970.5,0.97,6.8,0.93,852.27,0.0,619042664.44,3535107.0,3886994.0,563001140.82,,,34200.0,0.32,,,,103.91,3000.0,646191.0,,,0.32,34200.0,,20000.0,308619.0,559.94,51.97,,,1.98,1.98,175225376.0,27906393381.76,,27712.74,1.98,21.0,0.2303,39.92,0.0298,159.26
2023-06-27,5267955.0,849405064.2,0.95,6.62,0.92,844.22,0.0,626119589.72,3484778.0,3883153.0,561885604.72,,,103910.0,17.16,,,,23.58,108100.0,154239.0,,,17.16,103910.0,,,111941.0,554.79,17.77,,,1.95,1.95,175039120.0,28223307708.8,,27894.39,1.95,22.14,0.2157,37.45,0.0295,161.24
2023-06-28,4986339.0,812174896.32,0.88,6.21,0.87,809.93,0.0,613276264.64,3434854.0,3765203.0,559469019.52,,,115851.0,24.14,,,,31.09,124118.0,199876.0,,,24.14,115851.0,,34101.0,242068.0,554.63,36.7,,,1.92,1.92,175023616.0,28507846574.08,,28319.51,1.92,25.25,0.1917,31.09,0.0279,162.88
2023-06-29,4997453.0,814484889.94,0.88,6.13,0.88,817.69,0.0,614143191.76,3458258.0,3768212.0,563626888.84,,,5639.0,,,15299.0,,,,,,,,5639.0,2.49,17765.0,12290.0,564.5,1.96,,,1.94,1.94,175066448.0,28532329695.04,,28544.39,1.94,25.34,0.1901,30.81,0.028,162.98
2023-06-30,4664236.0,776408724.56,0.83,5.67,0.82,769.69,0.0,576869460.44,3467547.0,3465514.0,577207873.62,,,21900.0,9.44,,,,6.16,44108.0,35515.0,,,9.44,21900.0,,22904.0,346806.0,566.78,53.24,,,1.94,1.94,175544400.0,29221120824.0,,28702.93,1.94,27.04,0.1833,27.15,0.0261,166.46
2023-07-03,4514122.0,736704710.4,0.8,5.36,0.79,747.97,0.0,545440838.4,3311797.0,3342162.0,540485270.4,,,2304.0,,,,,24.29,,158054.0,,,,2304.0,,,123352.0,552.19,19.08,,,1.85,1.85,175313328.0,28611135129.6,,29067.74,1.86,27.84,0.1938,28.27,0.0253,163.2
2023-07-04,4724462.0,762244699.08,0.84,5.65,0.83,778.49,0.0,565015100.1,3453809.0,3502015.0,557237544.06,,,10144.0,27.33,,2764.0,,2.62,166089.0,12847.0,,,27.33,10144.0,0.45,144715.0,9000.0,564.79,1.76,,,1.93,1.93,175134832.0,28256253794.88,,28542.16,1.94,27.19,0.184,27.26,0.0265,161.34
2023-07-05,4698706.0,755176028.32,0.83,5.67,0.82,766.0,0.0,519135403.92,3270387.0,3230061.0,525616598.64,,,87066.0,1.35,,166000.0,,72.01,12069.0,436488.0,,,1.35,87066.0,27.12,166000.0,450023.0,529.19,77.05,,,1.83,1.83,175503072.0,28206853731.84,,28329.79,1.83,19.75,0.1519,27.5,0.0263,160.72
2023-07-06,4891063.0,766429572.1,0.87,5.99,0.86,785.98,0.0,520673984.8,3414833.0,3322744.0,535104331.1,,,72867.0,20.61,,,,5.64,136224.0,34926.0,,,20.61,72867.0,,106505.0,43541.0,546.4,11.24,,,1.91,1.91,175598576.0,27516296859.2,,27989.66,1.91,18.91,0.1403,26.53,0.0273,156.7
2023-07-07,5580967.0,875765341.64,0.99,6.84,0.98,882.29,0.0,565246710.36,4139524.0,3602133.0,649574106.08,,,460050.0,53.51,,,,9.13,368516.0,51200.0,,,53.51,460050.0,,315841.0,89127.0,649.56,14.86,,,2.32,2.32,174579568.0,27395025810.56,,27267.86,2.33,22.39,0.1644,29.64,0.0312,156.92
2023-07-10,5892995.0,932153949.1,1.04,7.26,1.03,930.64,1.0,596097217.32,4278524.0,3768474.0,676776926.32,,,283160.0,43.88,,,,32.37,295250.0,207160.0,,,43.88,283160.0,,63000.0,128909.0,671.67,20.43,,,2.39,2.39,174781984.0,27647014229.12,,27420.14,2.39,20.57,0.1828,34.03,0.0329,158.18
2023-07-11,5462430.0,877266258.0,0.96,6.62,0.95,869.71,0.0,544290744.8,3842762.0,3389108.0,617147577.2,,,19299.0,,,,,78.61,,506024.0,,,,19299.0,,50963.0,379366.0,609.2,57.2,,,2.14,2.14,175364048.0,28163466108.8,,27789.0,2.15,17.82,0.1916,36.63,0.0305,160.6
2023-07-12,5493266.0,908366465.76,0.97,6.65,0.96,886.06,0.0,585299988.0,3693156.0,3539550.0,610700276.16,,,,27.5,,,,25.36,160442.0,162347.0,,,27.5,,,12741.0,10000.0,592.87,0.0,,,2.06,2.06,175368096.0,28998868354.56,,28207.66,2.06,17.54,0.1966,37.54,0.0307,165.36
2023-07-13,5387118.0,872389888.92,0.95,6.84,0.94,882.21,0.0,547147163.82,3591119.0,3378703.0,581545810.86,,,54699.0,1.62,,,,25.33,12618.0,169304.0,,,1.62,54699.0,,12568.0,173465.0,591.08,20.42,,,2.01,2.01,175477728.0,28416863272.32,,28747.08,2.01,15.4,0.2015,38.99,0.0301,161.94
2023-07-14,5346477.0,867412428.48,0.94,6.66,0.93,873.1,0.0,533938329.6,3649389.0,3291040.0,592076871.36,,,47524.0,2.48,,40566.0,,0.14,16838.0,889.0,,,2.48,47524.0,6.65,11635.0,145067.0,590.49,19.25,,,2.03,2.03,175750496.0,28513760471.04,,28426.08,2.03,15.24,0.1958,38.11,0.0298,162.24
2023-07-17,5365230.0,860797501.2,0.95,6.68,0.94,872.16,0.0,557795811.72,3555628.0,3476663.0,570464956.32,,,6080.0,30.0,,,,35.48,185623.0,219870.0,,,30.0,6080.0,,120029.0,,576.21,,,,1.98,1.98,175807824.0,28206607282.56,,28443.2,1.99,15.19,0.1909,37.57,0.0299,160.44
2023-07-18,5360262.0,863645413.44,0.95,6.63,0.94,866.37,0.0,552751483.84,3632918.0,3430682.0,585335748.16,,,79799.0,0.01,,5780.0,,6.15,14401.0,36160.0,,,0.01,79799.0,0.93,33651.0,66162.0,582.7,10.94,,,2.03,2.03,175312976.0,28246426693.12,,28154.18,2.03,15.21,0.1915,37.65,0.03,161.12
2023-07-19,5208996.0,822292108.56,0.92,6.49,0.91,839.55,0.0,528429719.88,3529310.0,3347458.0,557136876.6,,,7018.0,0.0,,,,18.78,3505.0,114131.0,,,0.0,7018.0,,3505.0,86729.0,567.33,13.5,,,1.97,1.97,175311696.0,27674704330.56,,28136.8,1.98,14.32,0.1962,38.61,0.0291,157.86
2023-07-20,5237034.0,839496550.2,0.92,6.5,0.91,839.76,0.0,538004791.1,3447613.0,3356237.0,552652363.9,,,36000.0,8.09,,,,20.34,43779.0,119476.0,,,8.09,36000.0,,1779.0,35000.0,545.54,6.59,,,1.92,1.92,175733632.0,28170101209.6,,27897.43,1.92,13.51,0.1918,38.29,0.0292,160.3
2023-07-21,5115628.0,831698800.24,0.9,6.31,0.89,826.89,0.0,535062323.18,3480361.0,3291071.0,565837091.38,,,160522.0,28.25,,,,19.78,157422.0,127774.0,,,28.25,160522.0,,,222588.0,559.75,35.16,,,1.94,1.94,175654512.0,28557910560.96,,28260.26,1.94,17.11,0.2042,38.59,0.0286,162.58
2023-07-24,4821120.0,785456870.4,0.85,5.91,0.84,791.65,0.0,534787995.48,3183853.0,3282519.0,518713330.76,,,,0.61,,,,46.98,1148.0,300412.0,,,0.61,,,3904.0,9700.0,519.46,1.07,,,1.78,1.78,175865328.0,28651979237.76,,28640.24,1.78,18.09,0.2069,38.42,0.0269,162.92
2023-07-25,4815765.0,787377577.5,0.85,5.96,0.84,792.85,0.0,580745296.5,3162973.0,3551959.0,517146085.5,,,344842.0,45.23,,,,63.62,269440.0,389663.0,,,45.23,344842.0,,23941.0,,517.33,,,,1.77,1.77,175958848.0,28769271648.0,,28703.55,1.77,23.43,0.1921,33.2,0.0269,163.5
2023-07-26,4276497.0,685180349.34,0.75,5.37,0.75,701.36,0.0,500068890.58,3046456.0,3121139.0,488103180.32,,,59960.0,3.49,,,,29.43,23486.0,179877.0,,,3.49,59960.0,,3400.0,454306.0,498.01,75.92,,,1.7,1.7,175949888.0,28190691055.36,,28566.78,1.71,25.08,0.1672,27.01,0.0239,160.22
2023-07-27,4204756.0,691177791.28,0.74,5.25,0.73,685.81,0.0,504880841.5,3075291.0,3071425.0,505516334.58,,,94897.0,24.92,,,,18.5,159469.0,104184.0,,,24.92,94897.0,,38122.0,209183.0,495.39,35.78,,,1.72,1.72,175569680.0,28860143998.4,,28373.74,1.72,22.15,0.1669,28.31,0.0235,164.38
2023-07-28,4233366.0,686397963.24,0.75,5.23,0.74,698.28,0.0,496677787.1,3091901.0,3063265.0,501320828.14,,,2160.0,,,16607.0,,3.97,,24767.0,,,,2160.0,2.73,39217.0,24767.0,507.19,5.33,,,1.73,1.73,175736832.0,28493969940.48,,28750.91,1.73,22.3,0.1653,28.36,0.0237,162.14
2023-07-31,4381831.0,710031895.24,0.77,5.89,0.76,718.35,0.0,490040719.84,3202996.0,3024196.0,519013471.84,,,28691.0,1.52,,,,15.88,9408.0,93566.0,,,1.52,28691.0,,175970.0,48477.0,520.28,9.66,,,1.79,1.79,175959520.0,28512480620.8,,28559.78,1.79,21.62,0.154,26.53,0.0245,162.04
2023-08-01,4308651.0,692227869.66,0.76,5.73,0.75,701.91,0.0,458728802.82,3072764.0,2855277.0,493670264.24,,,101734.0,,,22488.0,,60.62,,372893.0,,,,101734.0,3.64,140927.0,191407.0,497.22,33.34,,,1.72,1.72,176045888.0,28283532366.08,,28501.78,1.71,22.52,0.1451,23.63,0.0241,160.66
2023-08-02,4185846.0,678609353.52,0.74,5.61,0.73,680.08,0.0,442907300.64,2949959.0,2731972.0,478247353.08,,,500.0,0.72,,,,21.55,4597.0,127902.0,,,0.72,500.0,,4597.0,127902.0,474.3,21.1,,,1.64,1.64,176512288.0,28616172130.56,,28444.29,1.64,21.42,0.1402,23.06,0.0233,162.12
2023-08-03,4132199.0,660903908.06,0.73,5.39,0.72,671.55,0.0,428812095.14,2862312.0,2681081.0,457798181.28,,,917.0,5.69,,,,13.81,34917.0,88564.0,,,5.69,917.0,,,85808.0,462.46,13.21,,,1.6,1.6,176546368.0,28236826097.92,,28484.59,1.6,19.91,0.1364,23.49,0.023,159.94
2023-08-04,4360398.0,701849662.08,0.77,5.65,0.76,701.96,0.0,461817257.28,2997011.0,2869143.0,482398890.56,,,2033.0,30.17,,,,1.73,196902.0,10340.0,,,30.17,2033.0,,143006.0,8840.0,479.1,1.7,,,1.65,1.65,178478384.0,28727880688.64,,28511.08,1.65,21.13,0.1333,22.17,0.024,160.96
2023-08-07,4465750.0,718449860.0,0.79,5.83,0.78,722.48,0.0,500195869.12,2959924.0,3109124.0,476192573.12,,,9471.0,7.01,,246373.0,,23.44,30882.0,147528.0,,,7.01,9471.0,39.15,100970.0,37274.0,476.89,5.79,,,1.64,1.64,178019088.0,28639710877.44,,28645.88,1.64,18.6,0.1183,20.78,0.0247,160.88
2023-08-08,4970934.0,790279087.32,0.88,6.6,0.87,801.92,0.0,535553223.34,3344251.0,3368683.0,531669023.98,,,268642.0,42.68,,,,0.13,260336.0,777.0,,,42.68,268642.0,,116462.0,777.0,537.74,0.12,,,1.85,1.85,177853232.0,28275106823.36,,28568.54,1.85,18.62,0.1224,22.01,0.0274,158.98
2023-08-09,4824005.0,775121123.4,0.85,6.38,0.84,773.11,0.0,494559060.84,3449913.0,3077913.0,554332020.84,,,148643.0,2.49,,,,9.14,12947.0,58167.0,,,2.49,148643.0,,15186.0,303717.0,548.67,49.56,,,1.9,1.9,177809504.0,28570431102.72,,28309.37,1.9,19.27,0.1247,20.71,0.0266,160.68
2023-08-10,5297518.0,850357589.36,0.93,7.12,0.92,853.69,0.0,563671116.64,3806478.0,3511532.0,611015848.56,,,155094.0,44.8,,168315.0,,0.65,273518.0,9660.0,,,44.8,155094.0,27.03,211131.0,8214.0,610.75,1.62,,,2.1,2.1,177329616.0,28464949960.32,,28472.87,2.1,19.01,0.1149,19.44,0.0292,160.52
2023-08-11,5222411.0,832138968.74,0.92,6.94,0.91,843.19,0.0,582383397.82,3887629.0,3654973.0,619454804.86,,,38187.0,26.29,,8222.0,,0.54,160219.0,3460.0,,,26.29,38187.0,1.39,46424.0,25000.0,624.68,4.04,,,2.15,2.15,177227568.0,28239440685.12,,28467.52,2.15,19.37,0.1221,20.71,0.0288,159.34
2023-08-14,5261764.0,842092710.56,0.93,7.23,0.92,845.8,0.0,556050497.88,4218278.0,3474447.0,675093211.12,,,348271.0,4.32,,,,19.72,33305.0,119943.0,,,4.32,348271.0,,102321.0,213831.0,674.33,35.67,,,2.32,2.32,177227136.0,28363430845.44,,28331.94,2.32,19.0,0.1244,19.31,0.029,160.04
2023-08-15,5375894.0,851219055.96,0.95,7.41,0.94,864.39,0.0,550892252.82,4036168.0,3479173.0,639086841.12,,,147690.0,20.62,,,,53.93,123189.0,339204.0,,,20.62,147690.0,,9404.0,118463.0,646.57,18.94,,,2.22,2.22,177382368.0,28086724149.12,,28310.39,2.23,18.94,0.1261,19.5,0.0296,158.34
2023-08-16,4796204.0,759526865.44,0.85,6.61,0.84,764.72,0.0,462137553.92,3629669.0,2918272.0,574794382.84,,,,,,,,71.8,,443925.0,,,,,,37426.0,560901.0,577.34,91.83,,,2.0,2.0,177873552.0,28168055694.72,,28226.63,2.0,21.06,0.1433,21.7,0.0264,158.36
2023-08-17,5018345.0,776036870.8,0.89,6.97,0.88,797.13,0.0,461359470.88,3854150.0,2983442.0,596005756.0,,,256701.0,25.06,,,,5.12,158298.0,32220.0,,,25.06,256701.0,,,93128.0,611.6,14.83,,,2.12,2.12,177730832.0,27484295860.48,,28023.41,2.14,20.13,0.1454,20.86,0.0276,154.64
2023-08-18,4749494.0,732941914.08,0.84,6.7,0.83,739.4,0.0,439834376.4,3602453.0,2850145.0,555930546.96,,,24564.0,7.39,,,,47.01,50173.0,276261.0,,,7.39,24564.0,,,183470.0,558.14,35.73,,,1.99,1.99,177873248.0,27449399631.36,,27498.98,1.99,20.6,0.1515,21.34,0.0262,154.32
2023-08-21,4741849.0,734322736.14,0.84,6.71,0.83,732.77,0.0,415287287.7,3579908.0,2681695.0,554384552.88,,,130949.0,13.82,,,,31.47,107167.0,199800.0,,,13.82,130949.0,,46306.0,275617.0,552.74,44.49,,,1.97,1.97,177893696.0,27548617762.56,,27446.68,1.97,20.14,0.1412,21.21,0.0261,154.86
2023-08-22,4359295.0,679962834.1,0.77,6.19,0.76,678.12,0.0,386660225.82,3330570.0,2478909.0,519502308.6,,,550.0,0.1,,,,39.87,550.0,261400.0,,,0.1,550.0,,11512.0,203336.0,517.79,30.61,,,1.84,1.84,177955232.0,27757457087.36,,27641.3,1.84,20.75,0.1539,22.85,0.024,155.98
2023-08-23,4200059.0,659745267.72,0.74,6.0,0.73,656.45,0.0,373703216.04,3189265.0,2379063.0,500969746.2,,,598.0,,,,,21.4,,141903.0,,,,598.0,,,99846.0,498.27,14.46,,,1.76,1.76,177960592.0,27954049791.36,,27773.91,1.76,20.99,0.1572,23.76,0.0232,157.08
2023-08-24,4672311.0,728413284.9,0.82,6.77,0.82,732.42,0.0,433691818.1,3530079.0,2781859.0,550339316.1,,,134545.0,88.44,,,,37.87,558311.0,244861.0,,,88.44,134545.0,,451130.0,155515.0,553.67,24.07,,,1.96,1.96,176796400.0,27562558760.0,,27763.86,1.96,21.48,0.1682,25.67,0.0259,155.9
2023-08-25,4539619.0,710541165.88,0.8,6.62,0.79,708.39,0.0,399328536.88,3364025.0,2551294.0,526537193.0,,,26712.0,5.88,,14500.0,,33.74,40802.0,212756.0,,,5.88,26712.0,2.4,19990.0,285867.0,524.2,45.67,,,1.86,1.86,177048320.0,27711603046.4,,27643.44,1.86,23.07,0.1715,25.02,0.0252,156.52
2023-08-28,4507409.0,716046993.74,0.8,6.58,0.79,705.05,0.0,423898211.36,3473100.0,2668376.0,551736666.0,,,90259.0,20.79,,,,7.58,134038.0,46303.0,,,20.79,90259.0,,65119.0,16956.0,542.11,2.03,,,1.93,1.93,176797088.0,28085985399.68,,27675.64,1.92,23.0,0.1707,25.15,0.025,158.86
2023-08-29,4366980.0,700638271.2,0.77,6.39,0.76,690.35,0.0,398616067.92,3270725.0,2484518.0,524755119.0,,,800.0,0.07,,,,30.43,402.0,203175.0,,,0.07,800.0,,,184260.0,517.41,28.82,,,1.82,1.82,176715456.0,28352227760.64,,28030.7,1.81,23.81,0.1785,25.96,0.0243,160.44
2023-08-30,5089962.0,813681325.32,0.9,7.3,0.89,814.28,0.0,477306790.8,3548355.0,2985780.0,567240030.3,,,1603.0,73.88,,85300.0,,33.31,445662.0,212884.0,,,73.88,1603.0,13.69,488911.0,29700.0,567.42,2.65,,,1.97,1.97,176398224.0,28199020088.64,,28164.65,1.97,19.76,0.1899,32.37,0.0283,159.86
2023-08-31,4947238.0,784533002.04,0.87,7.22,0.86,792.26,0.0,444940909.56,3478631.0,2805782.0,551641303.98,,,115980.0,,,,,28.7,,185704.0,,,,115980.0,,,179998.0,558.09,28.72,,,1.94,1.94,176289088.0,27955923575.04,,28229.91,1.94,21.02,0.1988,33.16,0.0275,158.58
2023-09-01,4783797.0,753160999.68,0.84,6.71,0.84,762.41,0.0,409117286.4,3414643.0,2598560.0,537601393.92,,,45781.0,0.69,,,,19.63,6428.0,115277.0,,,0.69,45781.0,,5508.0,213650.0,542.71,34.34,,,1.9,1.9,176268224.0,27751669186.56,,27977.01,1.9,22.6,0.1904,30.22,0.0266,157.44
2023-09-04,5062660.0,796153911.6,0.89,7.13,0.88,803.79,0.0,408674078.16,3692911.0,2598716.0,580747183.86,,,146101.0,0.0,,,,0.1,156.0,589.0,,,0.0,146101.0,,132756.0,,582.23,,,,2.05,2.05,176333792.0,27730252129.92,,27777.36,2.05,24.19,0.1838,28.54,0.0281,157.26
2023-09-05,4668798.0,731694022.56,0.82,6.59,0.82,736.46,0.0,364381522.56,3330983.0,2325048.0,522031655.76,,,4971.0,6.96,,,,59.66,44518.0,377961.0,,,6.96,4971.0,,11062.0,318186.0,525.27,52.84,,,1.85,1.85,176773264.0,27703905934.08,,27855.36,1.85,26.65,0.1987,30.88,0.0259,156.72
2023-09-06,4449714.0,701897886.36,0.79,6.26,0.78,697.78,0.0,344792981.94,3151312.0,2185831.0,497087954.88,,,,,,,,29.16,,183848.0,,,,,,4177.0,139217.0,492.96,22.96,,,1.75,1.75,176928720.0,27908736292.8,,27707.65,1.75,26.15,0.203,32.46,0.0247,157.74
2023-09-07,4482684.0,703691734.32,0.79,6.41,0.78,706.7,0.0,334869736.0,3232736.0,2133200.0,507474897.28,,,77880.0,0.26,,,,0.68,4.0,4331.0,,,0.26,77880.0,,7875.0,52635.0,509.56,8.21,,,1.79,1.79,177154896.0,27809775574.08,,27934.46,1.79,26.66,0.2075,32.76,0.0249,156.98
2023-09-08,4678000.0,735007360.0,0.83,6.86,0.82,734.04,0.0,357290880.0,3293438.0,2274000.0,517464978.56,,,68360.0,4.53,,119259.0,,1.68,30041.0,9130.0,,,4.53,68360.0,18.74,1472.0,8500.0,515.93,2.3,,,1.82,1.82,177240048.0,27847956341.76,,27801.44,1.82,25.66,0.1922,31.48,0.0259,157.12
2023-09-11,4689257.0,738089051.8,0.83,6.97,0.82,736.27,0.0,363635396.2,3280702.0,2310263.0,516382494.8,,,50528.0,6.07,,,,30.11,36638.0,191932.0,,,6.07,50528.0,,128668.0,375.0,514.85,0.06,,,1.85,1.85,174109120.0,27404775488.0,,27308.18,1.85,25.65,0.1919,31.35,0.0264,157.4
2023-09-12,4745269.0,743298936.16,0.84,7.12,0.83,745.42,0.0,363331649.12,3342504.0,2319533.0,523569826.56,,,9873.0,2.63,,,,1.73,15082.0,11120.0,,,2.63,9873.0,,63049.0,5812.0,524.98,0.94,,,1.88,1.88,174227904.0,27291058882.56,,27393.42,1.88,26.42,0.1928,30.98,0.0267,156.64
2023-09-13,4633296.0,710654940.48,0.82,6.88,0.81,722.93,0.0,364480268.36,3208118.0,2376322.0,492061138.84,,,27046.0,8.48,,800.0,,30.96,55989.0,195008.0,,,8.48,27046.0,0.13,33576.0,,500.27,,,,1.81,1.81,174027680.0,26692365558.4,,27143.6,1.81,22.92,0.1862,32.36,0.0261,153.38
2023-09-14,4642236.0,723167524.08,0.82,6.92,0.81,719.04,0.0,405549395.66,3270593.0,2603347.0,509492977.54,,,31990.0,48.02,,,,34.95,304905.0,218185.0,,,48.02,31990.0,,248670.0,77880.0,504.2,12.25,,,1.84,1.84,174247712.0,27144308575.36,,26872.41,1.84,19.28,0.1676,31.44,0.0262,155.78
2023-09-15,4859826.0,765131005.44,0.86,7.05,0.85,761.46,0.0,418586357.76,3587273.0,2658704.0,564780261.12,,,337334.0,16.79,,,,4.12,101169.0,27374.0,,,16.79,337334.0,,6720.0,45812.0,560.19,6.87,,,2.02,2.02,173955328.0,27387526840.32,,27136.21,2.02,20.56,0.1651,30.21,0.0274,157.44
2023-09-18,5119400.0,803336248.0,0.9,6.97,0.89,806.1,0.0,434453105.76,3871394.0,2768628.0,607499146.48,,,227364.0,43.34,,,,28.62,266360.0,182175.0,,,43.34,227364.0,,238932.0,156436.0,608.55,23.71,,,2.18,2.18,173678096.0,27253566824.32,,27248.7,2.18,23.25,0.1768,30.46,0.0288,156.92
2023-09-19,5485923.0,853829055.72,0.97,7.42,0.96,861.4,0.0,502814786.28,4055330.0,3230627.0,631171561.2,,,299496.0,82.52,,,,27.4,532154.0,168913.0,,,82.52,299496.0,,53353.0,70155.0,635.36,10.9,,,2.28,2.28,173636368.0,27024764315.52,,27155.46,2.29,21.47,0.1644,28.08,0.0309,155.64
2023-09-20,5392698.0,851830576.08,0.95,7.28,0.94,846.03,0.0,515744928.6,4063783.0,3265035.0,641915162.68,,,263568.0,53.37,,,,50.36,336934.0,318348.0,,,53.37,263568.0,,63233.0,302526.0,633.77,47.89,,,2.29,2.29,173429936.0,27394992690.56,,27094.82,2.29,22.32,0.1886,28.56,0.0304,157.96
2023-09-21,5439562.0,843132110.0,0.96,7.29,0.95,857.28,0.0,507240135.0,4091356.0,3272517.0,634160180.0,,,9980.0,17.44,,,,12.77,96841.0,96359.0,,,17.44,9980.0,,113952.0,89359.0,645.0,13.42,,,2.31,2.31,173386528.0,26874911840.0,,27210.9,2.32,22.32,0.1978,29.38,0.0306,155.0
2023-09-22,5373854.0,828325855.56,0.95,7.26,0.94,833.72,0.0,543660103.56,3724726.0,3527054.0,574129265.64,,,330732.0,38.76,,134824.0,,124.73,268320.0,775981.0,,,38.76,330732.0,20.84,78619.0,148607.0,576.7,26.81,,,2.1,2.1,173887152.0,26802965609.28,,26879.9,2.1,17.41,0.2009,36.24,0.0303,154.14
