,DSB FP Equity_DX_SI_QTY,DSB FP Equity_DX_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSB FP Equity_DX_SI_MV,DSB FP Equity_DX_DSS,DSB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY,DSB FP Equity_DX_BROKER_SI_QTY,DSB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSB FP Equity_DX_BROKER_SI_MV_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSB FP Equity_DX_BROKER_SI_MV_INC_x,DSB FP Equity_DX_SUPPLY_SI_MV_NEW,DSB FP Equity_DX_BROKER_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_NEW,DSB FP Equity_DX_SUPPLY_SI_MV_DEC,DSB FP Equity_DX_BROKER_SI_QTY_INC,DSB FP Equity_DX_SUPPLY_SI_QTY_DEC,DSB FP Equity_DX_BROKER_SI_MV_NEW_y,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DSB FP Equity_DX_BROKER_SI_MV_INC_y,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSB FP Equity_DX_BROKER_SI_MV_ADD,DSB FP Equity_DX_SUPPLY_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_DEC,DSB FP Equity_DX_SUPPLY_SI_MV,DSB FP Equity_DX_BROKER_SI_MV_DEC,DSB FP Equity_DX_SUPPLY_SI_MV_RMV,DSB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSB FP Equity_DX_UTILIZATION_QUANTITY,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSB FP Equity_DX_ACTIVE_UTILIZATION_MV,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSB FP Equity_DX_BROKER_SI_CON_RATIO,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSB FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-01,11400.0,311379.6,0.19,0.11,0.32,,155689.8,5700.0,5700.0,155689.8,,,,,,,,,,,,,,,,,,0.16,,,19.0,6.43,24300.0,663730.2,,0.69,18.99,,1.0,100.0,0.1286
2022-03-02,11400.0,316817.4,0.17,0.11,0.31,,158408.7,5700.0,5700.0,158408.7,,,,,,,,,,,,,,,,,,0.16,,,19.0,6.43,24300.0,675321.3,,0.66,19.01,,1.0,100.0,0.1286
2022-03-03,110800.0,3082899.2,1.6,1.09,3.08,,1541449.6,55400.0,55400.0,1541449.6,,,,1.38,,,,,49700.0,,,,1.38,,,49700.0,,1.54,,,69.51,55.47,24300.0,676123.2,,0.68,69.52,36.66,0.5356,63.34,1.1094
2022-03-04,105100.0,2862083.2,1.54,1.03,2.9,,1353430.4,55400.0,49700.0,1508652.8,,,,,,,,,,,,,,,,,5700.0,1.52,0.18,,69.51,55.47,24300.0,661737.6,,0.68,69.19,38.21,0.5278,61.79,1.0523
2022-03-07,84200.0,2329393.0,1.24,0.84,2.31,,1164696.5,42100.0,42100.0,1164696.5,,,3600.0,,,,,0.47,,16900.0,,,,3600.0,,,7600.0,1.16,0.24,,100.0,44.1,0.0,0.0,,0.0,100.0,49.61,0.5,50.39,0.8819
2022-03-08,84200.0,2375282.0,1.25,0.84,2.34,,1187641.0,42100.0,42100.0,1187641.0,,,,,,,,,,,,,,,,,,1.18,,,100.0,47.48,0.0,0.0,,0.0,100.0,49.51,0.5,50.49,0.9495
2022-03-09,84200.0,2413677.2,1.25,0.84,2.39,,1206838.6,42100.0,42100.0,1206838.6,,,,,,,,,,,,,,,,,,1.2,,,100.0,47.48,0.0,0.0,,0.0,100.0,49.6,0.5,50.4,0.9495
2022-03-10,45700.0,1326945.2,0.66,0.47,1.31,,1222415.6,3600.0,42100.0,104529.6,,,,,,,,1.11,,38500.0,,,,,,,,0.1,,,6.61,4.06,50901.0,1477961.44,,1.48,6.61,7.97,0.8533,92.03,0.5154
2022-03-11,7200.0,208987.2,0.1,0.07,0.21,,104493.6,3600.0,3600.0,104493.6,,,,,,,,,,,,,,,,,38500.0,0.1,1.11,,6.61,4.06,50901.0,1477452.43,,1.48,6.61,49.99,0.5,50.01,0.0812
2022-03-14,63200.0,1869266.4,0.87,0.65,1.83,,934633.2,31600.0,31600.0,934633.2,,,,0.81,,,,,28000.0,,,,0.81,,,28000.0,,0.92,,,38.3,35.64,50901.0,1505498.88,,1.5,37.91,10.45,0.8128,89.55,0.7127
2022-03-15,85600.0,2507823.2,1.17,0.85,2.53,,1253911.6,42800.0,42800.0,1253911.6,,,,0.35,,,,,11200.0,,,,0.35,,,11200.0,,1.27,,,45.68,42.85,50901.0,1491246.6,,1.49,45.89,6.21,0.8835,93.79,0.8571
2022-03-16,141600.0,4197307.2,1.95,1.41,4.17,,2246863.6,65800.0,75800.0,1950443.6,,,23000.0,0.97,,,,,33000.0,,,,0.97,23000.0,,,,1.94,,,65.02,61.28,35401.0,1049356.44,,1.05,64.83,16.99,0.718,83.01,1.3188
2022-03-17,169800.0,5031853.2,2.44,1.71,5.02,,2717437.8,78100.0,91700.0,2314415.4,,,12300.0,0.51,,,,,15900.0,,,,0.51,12300.0,,,,2.31,,,77.17,72.74,23101.0,684575.03,,0.68,77.18,22.15,0.6552,77.85,1.5814
2022-03-18,128800.0,3798827.2,1.87,1.3,3.81,,2046883.6,59400.0,69400.0,1751943.6,,,,,,,,0.56,,18700.0,,,,,,,22300.0,1.76,0.67,,72.0,62.68,23101.0,681340.89,,0.68,72.04,31.08,0.5716,68.92,1.359
2022-03-21,132200.0,3960183.2,1.99,1.33,3.91,,2180796.8,59400.0,72800.0,1779386.4,,,,0.08,,,,,3400.0,,,,0.08,,,,,1.76,,,72.0,66.99,23101.0,692013.56,,0.69,71.85,30.49,0.5761,69.51,1.4909
2022-03-22,76200.0,2301544.8,1.14,0.77,2.29,,1353139.2,31400.0,44800.0,948405.6,,,,,,,,0.83,,28000.0,,,,,,,28000.0,0.95,0.8,,100.0,43.82,0.0,0.0,,0.0,100.0,41.41,0.5148,58.59,1.0634
2022-03-23,60700.0,1824763.4,0.9,0.61,1.83,,1346777.6,15900.0,44800.0,477985.8,,,,,,,,0.47,,15500.0,,,,,,,,0.48,,,42.4,22.35,21601.0,649369.26,,0.65,42.4,26.1,0.6142,73.9,0.8531
2022-03-24,19300.0,584963.7,0.28,0.2,0.58,,584963.7,0.0,19300.0,0.0,,,,,,,,0.48,,15900.0,,,,,,,25500.0,0.0,0.77,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2701
2022-03-25,3400.0,103931.2,0.05,0.04,0.1,,103931.2,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,15900.0,0.0,0.48,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0476
2022-03-28,3400.0,104227.0,0.05,0.04,0.1,,104227.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0476
2022-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3400.0,0.0,0.1,,0.0,0.0,71454.0,2216002.9,,2.11,0.0,,0.0,,0.0
2022-03-30,13400.0,416405.0,0.21,0.14,0.42,,208202.5,6700.0,6700.0,208202.5,,,,,,6700.0,,,,,,,,,0.21,6700.0,,0.21,,,100.0,8.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1708
2022-03-31,13400.0,407949.6,0.21,0.14,0.42,,203974.8,6700.0,6700.0,203974.8,,,,,,,,,,,,,,,,,,0.21,,,100.0,8.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.171
2022-04-01,6700.0,204738.6,0.11,0.07,0.21,,0.0,6700.0,0.0,204738.6,,,,,,,,,,,,,,,,,6700.0,0.21,0.21,,100.0,6.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0699
2022-04-04,6700.0,202829.1,0.11,0.07,0.21,,0.0,6700.0,0.0,202829.1,,,,,,,,,,,,,,,,,,0.21,,,100.0,6.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0699
2022-04-05,29000.0,891924.0,0.46,0.32,0.88,,445962.0,14500.0,14500.0,445962.0,,,7800.0,,,14500.0,,,,,,,,7800.0,0.44,,,0.44,,,100.0,13.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2796
2022-04-06,29000.0,897840.0,0.47,0.32,0.89,,448920.0,14500.0,14500.0,448920.0,,,,,,,,,,,,,,,,,,0.45,,,100.0,13.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2788
2022-04-07,29000.0,902509.0,0.46,0.32,0.9,,451254.5,14500.0,14500.0,451254.5,,,,,,,,,,,,,,,,,,0.45,,,100.0,13.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2782
2022-04-08,29000.0,907207.0,0.57,0.32,0.9,,453603.5,14500.0,14500.0,453603.5,,,,,,,,,,,,,,,,,,0.45,,,100.0,16.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3254
2022-04-11,3300.0,105187.5,0.07,0.04,0.1,,105187.5,0.0,3300.0,0.0,,,,,,,,0.45,,14500.0,,,,,,,11200.0,0.0,0.35,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0423
2022-04-12,3300.0,104715.6,0.07,0.04,0.11,,104715.6,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0441
2022-04-13,3300.0,104448.3,0.08,0.04,0.1,,104448.3,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0447
2022-04-14,3300.0,105382.2,0.08,0.04,0.1,,105382.2,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0447
2022-04-15,3300.0,105382.2,0.07,0.04,0.11,,105382.2,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0445
2022-04-18,3300.0,105382.2,0.07,0.04,0.11,,105382.2,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0445
2022-04-19,3300.0,106741.8,0.07,0.04,0.11,,106741.8,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0531
2022-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3300.0,0.0,0.1,,0.0,0.0,62178.0,1992058.76,,1.9,0.0,,0.0,,0.0
2022-04-21,85000.0,2756890.0,2.04,0.91,2.72,,1378445.0,42500.0,42500.0,1378445.0,,,,,,42500.0,,,,,,,,,1.36,42500.0,,1.36,,,100.0,55.43,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1085
2022-04-22,85000.0,2772870.0,2.04,0.92,2.75,,1386435.0,42500.0,42500.0,1386435.0,,,,,,,,,,,,,,,,,,1.37,,,100.0,55.4,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1081
2022-04-25,56000.0,1782648.0,1.36,0.61,1.83,,891324.0,28000.0,28000.0,891324.0,,,,,,,,0.46,,14500.0,,,,,,,14500.0,0.91,0.48,,100.0,39.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7954
2022-04-26,56000.0,1775816.0,1.52,0.61,1.78,,887908.0,28000.0,28000.0,887908.0,,,,,,,,,,,,,,,,,,0.89,,,100.0,45.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9002
2022-04-27,83400.0,2644030.2,2.25,0.9,2.65,,1322015.1,41700.0,41700.0,1322015.1,,,,0.43,,,,,13700.0,,,,0.43,,,13700.0,,1.32,,,100.0,54.93,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0987
2022-04-28,83400.0,2680476.0,2.36,0.9,2.64,,1340238.0,41700.0,41700.0,1340238.0,,,,,,,,,,,,,,,,,,1.32,,,100.0,54.93,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0987
2022-04-29,13700.0,443825.2,0.36,0.15,0.44,,0.0,13700.0,0.0,443825.2,,,,,,,,0.88,,28000.0,,,,,,,41700.0,0.44,1.31,,100.0,18.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1805
2022-05-02,13700.0,445181.5,0.36,0.15,0.44,,0.0,13700.0,0.0,445181.5,,,,,,,,,,,,,,,,,,0.44,,,100.0,18.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1805
2022-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.43,,13700.0,,,,,,,,0.0,,,0.0,0.0,63108.0,2050505.14,,1.96,0.0,,0.0,,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,62208.0,2027918.59,,1.94,0.0,,0.0,,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,62208.0,2051433.22,,1.94,0.0,,0.0,,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,63408.0,2124104.59,,1.99,0.0,,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,64708.0,2147529.1,,2.05,0.0,,0.0,,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,64793.0,2119638.2,,2.05,0.0,,0.0,,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,64393.0,2099855.73,,2.02,0.0,,0.0,,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,64393.0,2053042.02,,2.01,0.0,,0.0,,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,64378.0,2079216.27,,1.98,0.0,,0.0,,0.0
2022-05-16,56000.0,1801744.0,1.65,0.63,1.81,,900872.0,28000.0,28000.0,900872.0,,,,,,28000.0,,,,,,,,,0.9,28000.0,,0.91,,,100.0,43.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8726
2022-05-17,56000.0,1839880.0,1.68,0.62,1.8,,919940.0,28000.0,28000.0,919940.0,,,,,,,,,,,,,,,,,,0.9,,,100.0,44.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.885
2022-05-18,56000.0,1829184.0,1.64,0.62,1.83,,914592.0,28000.0,28000.0,914592.0,,,,,,,,,,,,,,,,,,0.92,,,100.0,44.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8864
2022-05-19,56000.0,1807344.0,1.72,0.63,1.83,,903672.0,28000.0,28000.0,903672.0,,,,,,,,,,,,,,,,,,0.91,,,100.0,44.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8878
2022-05-20,56000.0,1804824.0,1.72,0.63,1.81,,902412.0,28000.0,28000.0,902412.0,,,,,,,,,,,,,,,,,,0.91,,,100.0,44.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8878
2022-05-23,56000.0,1828344.0,1.78,0.63,1.8,,914172.0,28000.0,28000.0,914172.0,,,,,,,,,,,,,,,,,,0.9,,,100.0,44.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8822
2022-05-24,56000.0,1806952.0,1.79,0.63,1.83,,903476.0,28000.0,28000.0,903476.0,,,,,,,,,,,,,,,,,,0.91,,,100.0,44.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.885
2022-05-25,56000.0,1806392.0,1.85,0.65,1.81,,903196.0,28000.0,28000.0,903196.0,,,,,,,,,,,,,,,,,,0.9,,,100.0,44.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.885
2022-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.9,,28000.0,,,,,,,28000.0,0.0,0.9,,0.0,0.0,64078.0,2078690.32,,1.99,0.0,,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,64093.0,2067127.44,,1.99,0.0,,0.0,,0.0
2022-05-30,1400.0,45861.2,0.06,0.02,0.05,,22930.6,700.0,700.0,22930.6,,,,,,700.0,,,,,,,,,0.02,700.0,,0.02,,,100.0,1.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0218
2022-05-31,1400.0,46449.2,0.06,0.02,0.05,,23224.6,700.0,700.0,23224.6,,,,,,,,,,,,,,,,,,0.02,,,100.0,1.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0219
2022-06-01,12200.0,408919.6,0.52,0.14,0.41,,385457.0,700.0,11500.0,23462.6,,,,0.36,,,,,10800.0,,,,0.36,,,,,0.02,,,100.0,1.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1912
2022-06-02,37200.0,1258401.6,1.56,0.43,1.25,,1234722.0,700.0,36500.0,23679.6,,,,0.84,,,,,25000.0,,,,0.84,,,,,0.02,,,100.0,1.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5831
2022-06-03,25700.0,873388.8,1.05,0.3,0.87,,849600.0,700.0,25000.0,23788.8,,,,,,,,,,,,,,,,,11500.0,0.02,0.38,,100.0,1.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4029
2022-06-06,25505.0,875790.69,1.0,0.3,0.87,,875790.69,505.0,25505.0,17340.69,,,,,,505.0,,0.02,,700.0,,,,,0.02,505.0,,0.02,,,1.68,0.79,29495.0,1012799.31,,1.0,1.68,1.97,0.9614,98.03,0.3986
2022-06-07,25505.0,871327.32,0.99,0.3,0.88,,871327.32,505.0,25505.0,17252.31,,,,,,,,,,,,,,,,,,0.02,,,1.68,0.83,29495.0,1007637.69,,1.01,1.68,1.98,0.9612,98.02,0.4193
2022-06-08,25505.0,880458.11,1.0,0.32,0.87,,880458.11,505.0,25505.0,17433.11,,,,,,,,,,,,,,,,,,0.02,,,1.68,0.82,29495.0,1018196.9,,1.01,1.68,1.98,0.9611,98.02,0.4139
2022-06-09,25505.0,893822.73,0.88,0.32,0.88,,893822.73,505.0,25505.0,17697.72,,,,,,,,,,,,,,,,,,0.02,,,1.68,0.84,29495.0,1033652.28,,1.01,1.68,1.98,0.9612,98.02,0.4242
2022-06-10,91405.0,3241312.71,3.27,1.13,3.2,,2283865.71,27505.0,64405.0,975354.81,,,27000.0,1.37,,,,,38900.0,,,,1.37,27000.0,,,,0.96,,,100.0,45.75,0.0,0.0,,0.0,100.0,0.79,0.9844,99.21,1.5203
2022-06-13,78305.0,2842941.33,2.74,0.97,2.77,,1430637.93,39405.0,39405.0,1430637.93,,,,,,,,,,,,,,,,11900.0,25000.0,1.39,0.88,,100.0,54.94,0.0,0.0,,0.0,100.0,1.0,0.9803,99.0,1.0918
2022-06-14,54000.0,2013174.0,1.72,0.66,1.96,,1006587.0,27000.0,27000.0,1006587.0,,,,,,,,0.42,,12405.0,,,,,,,12405.0,0.98,0.42,,100.0,49.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9886
2022-06-15,54000.0,1983528.0,1.68,0.67,2.02,,991764.0,27000.0,27000.0,991764.0,,,,,,,,,,,,,,,,,,1.01,,,100.0,37.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7474
2022-06-16,54000.0,2002320.0,1.63,0.67,1.97,,1001160.0,27000.0,27000.0,1001160.0,,,,,,,,,,,,,,,,,,0.99,,,100.0,37.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7474
2022-06-17,54000.0,1977912.0,1.51,0.68,2.0,,988956.0,27000.0,27000.0,988956.0,,,,,,,,,,,,,,,,,,1.0,,,100.0,37.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7481
2022-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.0,,27000.0,,,,,,,27000.0,0.0,1.0,,0.0,0.0,60535.0,2249601.67,,2.14,0.0,,0.0,,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,53464.0,1985599.5,,1.9,0.0,,0.0,,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,53549.0,1938045.41,,1.9,0.0,,0.0,,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,53549.0,1869877.53,,1.87,0.0,,0.0,,0.0
2022-06-24,10900.0,380420.9,0.28,0.14,0.38,,380420.9,0.0,10900.0,0.0,,,,,,10900.0,,,,,,,,,0.38,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2037
2022-06-27,77800.0,2768513.0,1.92,0.98,2.71,,1384256.5,38900.0,38900.0,1384256.5,,,,0.97,,,,,28000.0,,,,0.97,,,38900.0,,1.36,,,100.0,60.4,0.0,0.0,,0.0,100.0,,1.0,100.0,1.208
2022-06-28,77800.0,2813248.0,1.86,0.99,2.77,,1406624.0,38900.0,38900.0,1406624.0,,,,,,,,,,,,,,,,,,1.38,,,100.0,60.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2094
2022-06-29,87500.0,3092075.0,2.07,1.12,3.15,,1717426.8,38900.0,48600.0,1374648.2,,,,0.36,,,,,9700.0,,,,0.36,,,,,1.4,,,100.0,60.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3602
2022-06-30,76600.0,2636495.4,1.77,0.98,2.71,,1297596.3,38900.0,37700.0,1338899.1,,,,,,,,,,,,,,,,,10900.0,1.38,0.41,,100.0,60.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1908
2022-07-01,76600.0,2562959.4,1.72,0.98,2.64,,1261404.3,38900.0,37700.0,1301555.1,,,,,,,,,,,,,,,,,,1.36,,,100.0,60.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1908
2022-07-04,90900.0,3097962.9,1.87,1.16,3.06,,1669969.0,41900.0,49000.0,1427993.9,,,,0.35,,,,,11300.0,,,,0.35,,,3000.0,,1.43,,,100.0,65.13,0.0,0.0,,0.0,100.0,4.81,0.9085,95.19,1.413
2022-07-05,34900.0,1158749.8,0.71,0.45,1.21,,697242.0,13900.0,21000.0,461507.8,,,,,,,,0.95,,28000.0,,,,,,,28000.0,0.49,0.95,,100.0,21.61,0.0,0.0,,0.0,100.0,8.26,0.8485,91.74,0.5425
2022-07-06,15700.0,517895.9,0.32,0.2,0.52,,418934.9,3000.0,12700.0,98961.0,,,,,,,,0.39,,10900.0,,,,,,,8300.0,0.1,0.3,,100.0,4.47,0.0,0.0,,0.0,100.0,19.01,0.692,80.99,0.2339
2022-07-07,6000.0,201192.0,0.11,0.08,0.2,,100596.0,3000.0,3000.0,100596.0,,,,,,,,,,,,,,,,,9700.0,0.1,0.32,,100.0,4.5,0.0,0.0,,0.0,100.0,49.59,0.5,50.41,0.0901
2022-07-08,6000.0,203142.0,0.11,0.08,0.2,,101571.0,3000.0,3000.0,101571.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,4.5,0.0,0.0,,0.0,100.0,49.76,0.5,50.24,0.09
2022-07-11,3000.0,99501.0,0.05,0.04,0.1,,99501.0,0.0,3000.0,0.0,,,,,,,,0.1,,3000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.49,1.0,100.0,0.0452
2022-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.1,,0.0,0.0,66322.0,2155995.58,,2.12,0.0,,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,65222.0,2120106.33,,2.05,0.0,,0.0,,0.0
2022-07-14,6000.0,196128.0,0.11,0.08,0.2,,98064.0,3000.0,3000.0,98064.0,,,,,,3000.0,,,,,,,,,0.1,3000.0,,0.1,,,100.0,4.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.088
2022-07-15,6000.0,194298.0,0.11,0.08,0.2,,97149.0,3000.0,3000.0,97149.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,4.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0881
2022-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.1,,3000.0,,,,,,,3000.0,0.0,0.1,,0.0,0.0,66298.0,2179745.64,,2.08,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,66098.0,2195577.27,,2.1,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,66129.0,2191911.83,,2.12,0.0,,0.0,,0.0
2022-07-21,25100.0,826191.6,0.48,0.33,0.84,,0.0,25100.0,0.0,826191.6,,,,,,,,,,,,,,,,25100.0,,0.84,,,100.0,37.96,0.0,0.0,,0.0,100.0,,0.0,,0.3796
2022-07-22,25100.0,796448.1,0.49,0.33,0.83,,0.0,25100.0,0.0,796448.1,,,,,,,,,,,,,,,,,,0.83,,,100.0,37.96,0.0,0.0,,0.0,100.0,,0.0,,0.3796
2022-07-25,43500.0,1379080.5,0.76,0.57,1.38,,291667.6,34300.0,9200.0,1087412.9,,,,,,9200.0,,,,,,,,,0.29,9200.0,,1.09,,,100.0,46.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5852
2022-07-26,142100.0,4423004.6,2.62,1.82,4.5,,2132131.0,73600.0,68500.0,2290873.6,,,,1.88,,,,,59300.0,,,,1.88,,,39300.0,,2.33,,,100.0,64.73,0.0,0.0,,0.0,100.0,33.59,0.5539,66.41,1.2498
2022-07-27,142100.0,4428688.6,2.58,1.8,4.46,,2134871.0,73600.0,68500.0,2293817.6,,,,,,,,,,,,,,,,,,2.31,,,100.0,64.73,0.0,0.0,,0.0,100.0,33.59,0.5539,66.41,1.2498
2022-07-28,123700.0,3759243.0,2.33,1.57,3.87,,1802127.0,64400.0,59300.0,1957116.0,,,,,,,,0.29,,9200.0,,,,,,,9200.0,2.01,0.29,,100.0,60.7,0.0,0.0,,0.0,100.0,39.86,0.5206,60.14,1.1659
