,ALADO FP Equity_DX_SI_QTY,ALADO FP Equity_DX_SHORT_INTEREST_VALUE,ALADO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALADO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALADO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALADO FP Equity_DX_SI_MV,ALADO FP Equity_DX_DSS,ALADO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALADO FP Equity_DX_SUPPLY_SI_QTY,ALADO FP Equity_DX_BROKER_SI_QTY,ALADO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALADO FP Equity_DX_BROKER_SI_MV_NEW_x,ALADO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALADO FP Equity_DX_BROKER_SI_MV_INC_x,ALADO FP Equity_DX_BROKER_SI_QTY_ADD,ALADO FP Equity_DX_BROKER_SI_QTY_NEW,ALADO FP Equity_DX_SUPPLY_SI_MV_DEC,ALADO FP Equity_DX_BROKER_SI_QTY_INC,ALADO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALADO FP Equity_DX_BROKER_SI_MV_NEW_y,ALADO FP Equity_DX_BROKER_SI_MV_INC_y,ALADO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALADO FP Equity_DX_BROKER_SI_MV_ADD,ALADO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALADO FP Equity_DX_BROKER_SI_QTY_DEC,ALADO FP Equity_DX_SUPPLY_SI_MV,ALADO FP Equity_DX_BROKER_SI_MV_DEC,ALADO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALADO FP Equity_DX_UTILIZATION_QUANTITY,ALADO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALADO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALADO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALADO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALADO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALADO FP Equity_DX_BROKER_SI_CON_RATIO,ALADO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALADO FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-04-21,144869.0,4548.89,0.27,0.13,0.25,0.0,0.0,2790.49,62000.0,88869.0,1946.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.32,0.4499,62.64,2.3366
2022-04-22,144869.0,4693.76,0.27,0.13,0.25,0.0,0.0,2879.36,62000.0,88869.0,2008.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.37,0.45,62.68,2.3366
2022-04-25,144869.0,4780.68,0.27,0.13,0.25,0.0,0.0,2932.68,62000.0,88869.0,2046.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.39,0.4484,62.48,2.3366
2022-04-26,144869.0,4853.11,0.27,0.13,0.25,0.0,0.0,2977.11,62000.0,88869.0,2077.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.32,0.4497,62.61,2.3366
2022-04-27,144869.0,4809.65,0.27,0.13,0.25,0.0,0.0,2950.45,62000.0,88869.0,2058.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.31,0.4495,62.59,2.3366
2022-04-28,144869.0,4838.62,0.27,0.13,0.25,0.0,0.0,2968.22,62000.0,88869.0,2070.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.31,0.4496,62.61,2.3366
2022-04-29,144869.0,4780.68,0.27,0.13,0.25,0.0,0.0,2932.68,62000.0,88869.0,2046.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.31,0.4503,62.67,2.3366
2022-05-02,144869.0,4780.68,0.27,0.14,0.25,0.0,0.0,2932.68,62000.0,88869.0,2046.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.39,0.4481,62.44,2.3366
2022-05-03,144869.0,4592.35,0.27,0.14,0.25,0.0,0.0,2817.15,62000.0,88869.0,1965.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.42,0.4488,62.51,2.3366
2022-05-04,144869.0,4635.81,0.27,0.14,0.25,0.0,0.0,2843.81,62000.0,88869.0,1984.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.37,0.4494,62.58,2.3366
2022-05-05,144869.0,4577.86,0.27,0.14,0.25,0.0,0.0,2808.26,62000.0,88869.0,1959.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.39,0.4476,62.37,2.3366
2022-05-06,144869.0,4346.07,0.27,0.14,0.25,0.0,0.0,2666.07,62000.0,88869.0,1860.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.39,0.4487,62.5,2.3366
2022-05-09,144869.0,4751.7,0.27,0.15,0.25,0.0,0.0,2914.9,62000.0,88869.0,2033.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.36,0.4493,62.58,2.3366
2022-05-10,144869.0,5070.42,0.27,0.11,0.25,0.0,0.0,3110.42,62000.0,88869.0,2170.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.38,0.4485,62.49,2.3366
2022-05-11,144869.0,4838.62,0.19,0.11,0.19,0.01,0.0,2968.22,62000.0,88869.0,2070.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.33,0.4496,62.6,2.3366
2022-05-12,144869.0,4940.03,0.19,0.11,0.19,0.01,0.0,3030.43,62000.0,88869.0,2114.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.3,0.4507,62.74,2.3366
2022-05-13,144869.0,4606.83,0.19,0.11,0.19,0.01,0.0,2826.03,62000.0,88869.0,1971.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.3,0.4512,62.8,2.3366
2022-05-16,144869.0,4230.17,0.19,0.12,0.19,0.0,0.0,2594.97,62000.0,88869.0,1810.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.35,0.4521,62.92,2.3366
2022-05-17,144869.0,4230.17,0.19,0.11,0.19,0.0,0.0,2594.97,62000.0,88869.0,1810.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.35,0.4499,62.64,2.3366
2022-05-18,144869.0,4244.66,0.19,0.12,0.19,0.0,0.0,2603.86,62000.0,88869.0,1816.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.37,0.4486,62.5,2.3366
2022-05-19,144869.0,4230.17,0.19,0.12,0.19,0.0,0.0,2594.97,62000.0,88869.0,1810.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.34,0.4499,62.64,2.3366
2022-05-20,144869.0,4230.17,0.19,0.12,0.19,0.0,0.0,2594.97,62000.0,88869.0,1810.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.35,0.4491,62.55,2.3366
2022-05-23,144869.0,4505.43,0.19,0.12,0.19,0.0,0.0,2763.83,62000.0,88869.0,1928.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.37,0.45,62.65,2.3366
2022-05-24,144869.0,4346.07,0.19,0.12,0.19,0.0,0.0,2666.07,62000.0,88869.0,1860.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.37,0.449,62.54,2.3366
2022-05-25,164869.0,5226.35,0.22,0.14,0.21,0.01,0.0,3134.15,72000.0,98869.0,2282.4,,10000.0,,10000.0,,,,,,,10000.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.1,0.3601,54.8,2.2898
2022-05-26,164869.0,5077.97,0.22,0.13,0.21,0.01,0.0,3045.17,72000.0,98869.0,2217.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.19,0.3625,55.08,2.2898
2022-05-27,164869.0,5605.55,0.22,0.13,0.21,0.01,0.0,3361.55,72000.0,98869.0,2448.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.3,0.3581,54.57,2.2898
2022-05-30,149000.0,4753.1,0.2,0.1,0.19,0.01,0.0,2647.7,72000.0,83000.0,2296.8,,,,,,,,,,,,,,15869.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,17.26,0.4298,61.62,2.0694
2022-05-31,149000.0,4470.0,0.2,0.1,0.19,0.0,0.0,2490.0,72000.0,83000.0,2160.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.95,0.4249,61.04,2.0694
2022-06-01,149000.0,3844.2,0.2,0.1,0.19,0.0,0.0,2141.4,72000.0,83000.0,1857.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.96,0.4281,61.38,2.0694
2022-06-02,149000.0,3993.2,0.2,0.09,0.19,0.0,0.0,2224.4,72000.0,83000.0,1929.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.41,0.4171,60.38,2.0694
2022-06-03,149000.0,4023.0,0.2,0.08,0.19,0.0,0.0,2241.0,72000.0,83000.0,1944.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.54,0.4193,60.58,2.0694
2022-06-06,149000.0,4857.4,0.1,0.07,0.1,0.0,0.0,2705.8,72000.0,83000.0,2347.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.6,0.4156,60.05,2.0694
2022-06-07,149000.0,4768.0,0.1,0.04,0.1,0.0,0.0,2656.0,72000.0,83000.0,2304.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.29,0.4331,62.05,2.0694
2022-06-08,149000.0,4470.0,0.1,0.04,0.1,0.0,0.0,2490.0,72000.0,83000.0,2160.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.94,0.425,61.05,2.0694
2022-06-09,149000.0,4738.2,0.1,0.04,0.1,0.0,0.0,2639.4,72000.0,83000.0,2289.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.8,0.4207,60.59,2.0694
2022-06-10,149000.0,4470.0,0.1,0.03,0.1,0.0,0.0,2490.0,72000.0,83000.0,2160.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.05,0.4251,61.04,2.0694
2022-06-13,149000.0,3650.5,0.1,0.03,0.1,0.0,0.0,2033.5,72000.0,83000.0,1764.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.48,0.4225,60.77,2.0694
2022-06-14,149000.0,3605.8,0.1,0.03,0.1,0.0,0.0,2008.6,72000.0,83000.0,1742.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.81,0.4246,61.01,2.0694
2022-06-15,149000.0,3605.8,0.1,0.03,0.1,0.0,0.0,2008.6,72000.0,83000.0,1742.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.79,0.4241,60.96,2.0694
2022-06-16,149000.0,3129.0,0.1,0.03,0.1,0.0,0.0,1743.0,72000.0,83000.0,1512.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.92,0.4292,61.49,2.0694
2022-06-17,149000.0,3129.0,0.1,0.03,0.1,0.0,0.0,1743.0,72000.0,83000.0,1512.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.89,0.4155,59.93,2.0694
2022-06-20,149000.0,3099.2,0.1,0.03,0.1,0.0,0.0,1726.4,72000.0,83000.0,1497.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,19.16,0.4156,59.9,2.0694
2022-06-21,149000.0,3382.3,0.1,0.03,0.1,0.0,0.0,1884.1,72000.0,83000.0,1634.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.76,0.4192,60.44,2.0694
2022-06-22,149000.0,3129.0,0.1,0.03,0.1,0.0,0.0,1743.0,72000.0,83000.0,1512.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.97,0.4252,61.08,2.0694
2022-06-23,149000.0,3099.2,0.1,0.03,0.1,0.0,0.0,1726.4,72000.0,83000.0,1497.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.88,0.4231,60.86,2.0694
2022-06-24,149000.0,3129.0,0.1,0.03,0.1,0.0,0.0,1743.0,72000.0,83000.0,1512.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.85,0.4222,60.76,2.0694
2022-06-27,149000.0,3129.0,0.1,0.03,0.1,0.0,0.0,1743.0,72000.0,83000.0,1512.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.86,0.4226,60.81,2.0694
2022-06-28,165800.0,4128.42,0.11,0.04,0.11,0.0,0.0,2275.86,80400.0,91400.0,2001.96,,8400.0,0.0,,,,8400.0,,,0.0,8400.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.89,0.4548,64.05,2.0622
2022-06-29,163800.0,3980.34,0.11,0.03,0.11,0.0,0.0,2172.42,80400.0,89400.0,1953.72,,,,,,,,,,,,,,2000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,16.49,0.4589,64.42,2.0373
2022-06-30,163800.0,3767.4,0.11,0.03,0.11,0.0,0.0,2056.2,80400.0,89400.0,1849.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.46,0.4603,64.56,2.0373
2022-07-01,163800.0,3882.06,0.11,0.03,0.11,0.0,0.0,2118.78,80400.0,89400.0,1905.48,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.79,0.4535,63.87,2.0373
2022-07-04,163800.0,3619.98,0.11,0.03,0.11,0.0,0.0,1975.74,80400.0,89400.0,1776.84,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.68,0.4593,64.44,2.0373
2022-07-05,163800.0,3570.84,0.11,0.03,0.11,0.0,0.0,1948.92,80400.0,89400.0,1752.72,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.35,0.4585,64.4,2.0373
2022-07-06,163800.0,3456.18,0.11,0.03,0.11,0.0,0.0,1886.34,80400.0,89400.0,1696.44,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.29,0.4594,64.49,2.0373
2022-07-07,163800.0,3603.6,0.11,0.03,0.11,0.0,0.0,1966.8,80400.0,89400.0,1768.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.2,0.4563,64.2,2.0373
2022-07-08,163800.0,3210.48,0.11,0.03,0.11,0.0,0.0,1752.24,80400.0,89400.0,1575.84,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.35,0.4626,64.8,2.0373
2022-07-11,163800.0,3276.0,0.11,0.03,0.11,0.0,0.0,1788.0,80400.0,89400.0,1608.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.26,0.4572,64.28,2.0373
2022-07-12,163800.0,2948.4,0.11,0.03,0.11,0.0,0.0,1609.2,80400.0,89400.0,1447.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.32,0.4624,64.79,2.0373
2022-07-13,163800.0,2882.88,0.11,0.03,0.11,0.0,0.0,1573.44,80400.0,89400.0,1415.04,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.26,0.459,64.46,2.0373
2022-07-14,163800.0,2391.48,0.11,0.03,0.11,0.0,0.0,1305.24,80400.0,89400.0,1173.84,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.43,0.4652,65.03,2.0373
2022-07-15,163800.0,2358.72,0.11,0.03,0.11,0.0,0.0,1287.36,80400.0,89400.0,1157.76,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.25,0.4586,64.42,2.0373
2022-07-18,163800.0,2653.56,0.11,0.03,0.11,0.0,0.0,1448.28,80400.0,89400.0,1302.48,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.14,0.4529,63.86,2.0373
2022-07-19,170600.0,3070.8,0.11,0.05,0.11,0.0,0.0,1670.4,83800.0,92800.0,1508.4,,3400.0,0.0,,,,3400.0,,,0.0,3400.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.33,0.4286,61.29,2.0358
2022-07-20,170600.0,3036.68,0.11,0.06,0.11,0.0,0.0,1651.84,83800.0,92800.0,1491.64,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.63,0.4337,61.87,2.0358
2022-07-21,170600.0,3002.56,0.11,0.06,0.11,0.0,0.0,1633.28,83800.0,92800.0,1474.88,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.61,0.4338,61.88,2.0358
2022-07-22,170600.0,2507.82,0.11,0.06,0.11,0.0,0.0,1364.16,83800.0,92800.0,1231.86,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.8,0.4407,62.63,2.0358
2022-07-25,170600.0,2644.3,0.11,0.06,0.11,0.0,0.0,1438.4,83800.0,92800.0,1298.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.95,0.4309,61.56,2.0358
2022-07-26,170601.0,2559.02,0.11,0.06,0.11,0.0,0.0,1392.02,83801.0,92801.0,1257.02,,1.0,0.0,,,,1.0,,,0.0,1.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.67,0.4346,61.97,2.0358
2022-07-27,251601.0,3748.85,0.17,0.09,0.16,0.0,0.0,1986.18,124301.0,133301.0,1852.08,,40500.0,0.0,,,,40500.0,,,0.0,40500.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.59,0.5724,74.09,2.0241
2022-07-28,343401.0,5082.33,0.23,0.13,0.22,0.01,1.0,2652.17,170201.0,179201.0,2518.97,,45900.0,0.0,,,,45900.0,,,0.0,45900.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,7.78,0.6685,80.98,2.0176
2022-07-29,317601.0,4668.73,0.21,0.12,0.2,0.0,1.0,2378.47,161801.0,161801.0,2378.47,,,,,,0.0,,8400.0,,,,,,17400.0,0.0,0.0,100.0,95.06,0.0,0.0,0.0,100.0,8.43,0.6455,79.41,1.866
2022-08-01,317600.0,4732.24,0.21,0.12,0.2,0.0,1.0,2410.82,161800.0,161800.0,2410.82,,,,,,0.0,,1.0,,,,,,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,8.47,0.6445,79.34,1.9629
2022-08-02,317600.0,4795.76,0.21,0.12,0.2,0.0,1.0,2443.18,161800.0,161800.0,2443.18,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,8.47,0.6446,79.35,1.9629
2022-08-03,324400.0,5125.52,0.21,0.13,0.21,0.0,1.0,2610.16,165200.0,165200.0,2610.16,,3400.0,0.0,,,,3400.0,,,0.0,3400.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.55,0.6199,77.55,1.9637
2022-08-04,324400.0,5482.36,0.21,0.13,0.21,0.01,1.0,2791.88,165200.0,165200.0,2791.88,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.65,0.6188,77.47,1.9637
2022-08-05,324400.0,5352.6,0.21,0.12,0.21,0.01,1.0,2725.8,165200.0,165200.0,2725.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.22,0.6235,77.82,1.9637
2022-08-08,324400.0,5255.28,0.21,0.11,0.21,0.01,1.0,2676.24,165200.0,165200.0,2676.24,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.25,0.6234,77.81,1.9637
2022-08-09,324400.0,5255.28,0.21,0.1,0.21,0.01,1.0,2676.24,165200.0,165200.0,2676.24,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.33,0.6224,77.73,1.9637
2022-08-10,324400.0,5028.2,0.21,0.12,0.21,0.01,1.0,2560.6,165200.0,165200.0,2560.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.13,0.6249,77.92,1.9637
2022-08-11,324400.0,4217.2,0.21,0.12,0.21,0.01,1.0,2147.6,165200.0,165200.0,2147.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.58,0.6313,78.39,1.9637
2022-08-12,324400.0,4444.28,0.21,0.11,0.21,0.0,1.0,2263.24,165200.0,165200.0,2263.24,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.58,0.6193,77.5,1.9637
2022-08-15,324400.0,4249.64,0.21,0.11,0.21,0.0,1.0,2164.12,165200.0,165200.0,2164.12,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.13,0.6245,77.89,1.9637
2022-08-16,324400.0,3827.92,0.21,0.11,0.21,0.0,1.0,1949.36,165200.0,165200.0,1949.36,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.87,0.6277,78.13,1.9637
2022-08-17,324400.0,3925.24,0.21,0.1,0.21,0.0,1.0,1998.92,165200.0,165200.0,1998.92,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.45,0.6211,77.64,1.9637
2022-08-18,324400.0,3990.12,0.21,0.1,0.21,0.0,1.0,2031.96,165200.0,165200.0,2031.96,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.41,0.6212,77.65,1.9637
2022-08-19,324400.0,3957.68,0.21,0.1,0.21,0.0,1.0,2015.44,165200.0,165200.0,2015.44,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.29,0.6228,77.76,1.9637
2022-08-22,324400.0,3406.2,0.21,0.1,0.21,0.0,1.0,1734.6,165200.0,165200.0,1734.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.68,0.6296,78.27,1.9637
2022-08-23,318400.0,3725.28,0.21,0.1,0.21,0.0,1.0,1862.64,165200.0,159200.0,1932.84,,,,,,,,,,,,,,6000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,10.85,0.644,79.22,1.9274
2022-08-24,312400.0,3436.4,0.21,0.09,0.2,0.0,1.0,1751.2,159200.0,159200.0,1751.2,,,,,,0.0,,6000.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.39,0.6741,81.16,1.9623
2022-08-25,306400.0,4167.04,0.2,0.09,0.2,0.0,1.0,2083.52,153200.0,153200.0,2083.52,,,,,,0.0,,6000.0,,,,,,6000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,11.92,0.684,81.58,2.0
2022-08-26,294600.0,3358.44,0.19,0.1,0.19,0.0,1.0,1770.42,139300.0,155300.0,1588.02,,,0.0,,,0.0,2100.0,13900.0,,0.0,,,,,0.0,,100.0,90.93,0.0,0.0,0.0,100.0,10.8,0.6897,82.03,1.923
2022-08-29,294600.0,3152.22,0.19,0.08,0.19,0.0,1.0,1661.71,139300.0,155300.0,1490.51,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.04,0.6895,82.0,2.1149
2022-08-30,294600.0,3122.76,0.19,0.08,0.19,0.0,1.0,1646.18,139300.0,155300.0,1476.58,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.31,0.686,81.76,2.1149
2022-08-31,294600.0,3535.2,0.19,0.08,0.19,0.0,1.0,1863.6,139300.0,155300.0,1671.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.02,0.677,81.1,2.1149
2022-09-01,294600.0,3505.74,0.19,0.08,0.19,0.0,1.0,1848.07,139300.0,155300.0,1657.67,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.31,0.6862,81.77,2.1149
2022-09-02,294600.0,3328.98,0.19,0.08,0.19,0.0,1.0,1754.89,139300.0,155300.0,1574.09,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.1,0.6886,81.94,2.1149
2022-09-05,294600.0,3152.22,0.19,0.08,0.19,0.0,1.0,1661.71,139300.0,155300.0,1490.51,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.8,0.6926,82.22,2.1149
2022-09-06,354600.0,3829.68,0.23,0.1,0.23,0.0,1.0,2001.24,169300.0,185300.0,1828.44,,30000.0,0.0,,,,30000.0,,,0.0,30000.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.48,0.7308,84.76,2.0945
2022-09-07,338600.0,3656.88,0.22,0.1,0.22,0.0,1.0,1828.44,169300.0,169300.0,1828.44,,,,,,,,,,,,,,16000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,9.91,0.7198,84.05,2.0
2022-09-08,338600.0,3656.88,0.22,0.09,0.22,0.0,1.0,1828.44,169300.0,169300.0,1828.44,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.91,0.7198,84.05,2.0
2022-09-09,338600.0,3656.88,0.22,0.09,0.22,0.0,1.0,1828.44,169300.0,169300.0,1828.44,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.91,0.7198,84.05,2.0
2022-09-12,338600.0,3589.16,0.22,0.09,0.22,0.0,1.0,1794.58,169300.0,169300.0,1794.58,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.83,0.721,84.12,2.0
2022-09-13,338600.0,3386.0,0.22,0.09,0.22,0.0,1.0,1693.0,169300.0,169300.0,1693.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.66,0.7233,84.28,2.0
2022-09-14,338600.0,3148.98,0.22,0.09,0.22,0.0,1.0,1574.49,169300.0,169300.0,1574.49,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.6,0.7242,84.34,2.0
2022-09-15,338600.0,2911.96,0.22,0.09,0.22,0.0,1.0,1455.98,169300.0,169300.0,1455.98,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.57,0.7245,84.36,2.0
2022-09-16,338600.0,2708.8,0.22,0.09,0.22,0.0,1.0,1354.4,169300.0,169300.0,1354.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.6,0.7242,84.34,2.0
