,INEA FP Equity_DX_SI_QTY,INEA FP Equity_DX_SHORT_INTEREST_VALUE,INEA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,INEA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INEA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INEA FP Equity_DX_SI_MV,INEA FP Equity_DX_DSS,INEA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INEA FP Equity_DX_SUPPLY_SI_QTY,INEA FP Equity_DX_BROKER_SI_QTY,INEA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INEA FP Equity_DX_SUPPLY_SI_QTY_INC_x,INEA FP Equity_DX_BROKER_SI_MV_INC_x,INEA FP Equity_DX_BROKER_SI_QTY_ADD,INEA FP Equity_DX_SUPPLY_SI_MV_DEC,INEA FP Equity_DX_BROKER_SI_QTY_INC,INEA FP Equity_DX_SUPPLY_SI_QTY_DEC,INEA FP Equity_DX_BROKER_SI_MV_INC_y,INEA FP Equity_DX_SUPPLY_SI_QTY_INC_y,INEA FP Equity_DX_BROKER_SI_MV_ADD,INEA FP Equity_DX_SUPPLY_SI_QTY_ADD,INEA FP Equity_DX_BROKER_SI_QTY_DEC,INEA FP Equity_DX_SUPPLY_SI_MV,INEA FP Equity_DX_BROKER_SI_MV_DEC,INEA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INEA FP Equity_DX_UTILIZATION_QUANTITY,INEA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INEA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INEA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INEA FP Equity_DX_ACTIVE_UTILIZATION_MV,INEA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INEA FP Equity_DX_BROKER_SI_CON_RATIO,INEA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INEA FP Equity_DX_DEMAND_SUPPLY_RATIO,INEA FP Equity_PX_LAST
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2019-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8
2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6
