,ALVAL FP Equity_DX_SI_QTY,ALVAL FP Equity_DX_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVAL FP Equity_DX_SI_MV,ALVAL FP Equity_DX_DSS,ALVAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SUPPLY_SI_QTY,ALVAL FP Equity_DX_BROKER_SI_QTY,ALVAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVAL FP Equity_DX_BROKER_SI_MV_INC_x,ALVAL FP Equity_DX_SUPPLY_SI_MV_NEW,ALVAL FP Equity_DX_BROKER_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_NEW,ALVAL FP Equity_DX_SUPPLY_SI_MV_DEC,ALVAL FP Equity_DX_BROKER_SI_QTY_INC,ALVAL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVAL FP Equity_DX_BROKER_SI_MV_INC_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVAL FP Equity_DX_BROKER_SI_MV_ADD,ALVAL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_DEC,ALVAL FP Equity_DX_SUPPLY_SI_MV,ALVAL FP Equity_DX_BROKER_SI_MV_DEC,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVAL FP Equity_DX_BROKER_SI_CON_RATIO,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVAL FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-15,94073.0,119472.71,0.62,1.51,0.6,0.12,0.0,78144.37,59693.0,61531.0,75810.11,,,,,,,,0.01,,3600.0,,,,,,,3612.0,0.08,0.01,100.0,65.91,0.0,0.0,0.0,100.0,25.21,0.4185,58.29,1.0386
2024-10-16,89733.0,124190.47,0.59,1.46,0.57,0.12,0.0,79152.34,59693.0,57191.0,82615.11,,,,,,13100.0,,,,,,,,,0.02,,17440.0,0.08,0.02,100.0,61.74,0.0,0.0,0.0,100.0,26.01,0.2839,42.21,0.9281
2024-10-17,78401.0,102548.51,0.52,0.95,0.5,0.11,0.0,82795.09,48361.0,63299.0,63256.19,,,6108.0,0.01,,,,0.02,6108.0,17440.0,,,0.01,6108.0,,,,0.07,,100.0,61.03,0.0,0.0,0.0,100.0,28.54,0.2478,33.45,0.9894
2024-10-18,76804.0,99998.81,0.51,0.89,0.49,0.1,0.0,70571.0,52352.0,54202.0,68162.3,,,7500.0,0.0,,,,0.01,3991.0,3509.0,,,0.0,7500.0,,,13088.0,0.07,0.02,100.0,64.96,0.0,0.0,0.0,100.0,30.31,0.2969,34.67,0.953
2024-10-21,76804.0,99077.16,0.51,0.93,0.49,0.1,0.0,69920.58,52352.0,54202.0,67534.08,,,,,,,,,,,,,,,,,,0.07,,100.0,64.96,0.0,0.0,0.0,100.0,30.41,0.2967,34.53,0.953
2024-10-22,73109.0,101767.73,0.48,0.92,0.46,0.1,0.0,75449.18,48657.0,54202.0,67730.54,,,,,,,,0.0,,3695.0,,,,,,,,0.06,,100.0,58.92,0.0,0.0,0.0,100.0,31.49,0.3244,37.41,0.8852
2024-10-23,73109.0,97381.19,0.48,0.9,0.46,0.1,0.0,72197.06,48657.0,54202.0,64811.12,,,,,,,,,,,,,,,,,,0.07,,100.0,58.92,0.0,0.0,0.0,100.0,30.76,0.3224,36.53,0.8852
2024-10-24,66109.0,87396.1,0.44,0.8,0.42,0.09,0.0,62401.04,48657.0,47202.0,64324.55,,,,,,,,,,,,,,,,,7000.0,0.06,0.01,100.0,57.52,0.0,0.0,0.0,100.0,34.69,0.3359,40.52,0.7816
2024-10-25,67609.0,91001.71,0.45,0.82,0.43,0.09,0.0,65552.89,50157.0,48702.0,67511.32,,,1500.0,,,1500.0,,,,,,,,1500.0,0.0,,,0.07,,100.0,58.26,0.0,0.0,0.0,100.0,33.94,0.3225,39.8,0.7854
2024-10-28,67609.0,88838.23,0.45,0.83,0.43,0.09,0.0,63994.43,50157.0,48702.0,65906.3,,,,,,,,,,,,,,,,,,0.07,,100.0,58.26,0.0,0.0,0.0,100.0,33.69,0.3216,39.77,0.7854
2024-10-29,67609.0,87891.7,0.45,0.81,0.43,0.09,0.0,63312.6,50157.0,48702.0,65204.1,,,,,,,,,,,,,,,,,,0.07,,100.0,58.26,0.0,0.0,0.0,100.0,34.32,0.3216,39.28,0.7854
2024-10-30,61009.0,80531.88,0.4,0.74,0.39,0.08,0.0,65474.64,51057.0,49602.0,67395.24,,,8400.0,0.0,,,,0.01,900.0,7500.0,,,0.0,8400.0,,,,0.07,,100.0,58.69,0.0,0.0,0.0,100.0,37.59,0.3504,43.28,0.7013
2024-10-31,62709.0,80142.1,0.41,0.72,0.4,0.08,0.0,65563.96,52757.0,51302.0,67423.45,,,1700.0,0.0,,,,,1700.0,,,,0.0,1700.0,,,,0.07,,100.0,65.7,0.0,0.0,0.0,100.0,37.03,0.341,42.0,0.781
2024-11-01,61209.0,78347.52,0.4,0.69,0.39,0.08,0.0,63746.56,51257.0,49802.0,65608.96,,,,,,,,0.0,,1500.0,,,,,,,1500.0,0.07,0.0,100.0,65.22,0.0,0.0,0.0,100.0,38.4,0.3597,43.08,0.7788
2024-11-04,78442.0,98052.5,0.52,0.88,0.5,0.1,0.0,85627.5,68490.0,68502.0,85612.5,,,17233.0,0.02,,,,,18700.0,,,,0.02,17233.0,,,,0.09,,100.0,71.47,0.0,0.0,0.0,100.0,33.45,0.3351,36.29,0.8186
2024-11-05,87042.0,107932.08,0.57,0.99,0.55,0.11,0.0,72418.48,58390.0,58402.0,72403.6,,,,,,,,0.01,,10100.0,,,,,,,10100.0,0.07,0.01,100.0,60.95,0.0,0.0,0.0,100.0,30.19,0.3451,42.12,0.9086
2024-11-06,87042.0,107583.91,0.57,1.0,0.55,0.11,0.0,72184.87,58390.0,58402.0,72170.04,,,,,,,,,,,,,,,,,,0.07,,100.0,60.95,0.0,0.0,0.0,100.0,30.18,0.3448,41.99,0.9086
2024-11-07,87042.0,104450.4,0.57,0.98,0.55,0.11,0.0,70082.4,58390.0,58402.0,70068.0,,,,,,,,,,,,,,,,,,0.07,,100.0,61.0,0.0,0.0,0.0,100.0,29.81,0.3451,42.16,0.9093
2024-11-08,87042.0,103057.73,0.57,0.96,0.55,0.11,0.0,69147.97,58390.0,58402.0,69133.76,,,,,,,,,,,,,,,,,,0.07,,100.0,61.0,0.0,0.0,0.0,100.0,29.77,0.3438,41.68,0.9093
2024-11-11,87042.0,101490.97,0.57,0.99,0.55,0.11,0.0,68096.73,58390.0,58402.0,68082.74,,,,,,,,,,,,,,,,,,0.07,,100.0,62.64,0.0,0.0,0.0,100.0,29.63,0.3434,41.54,0.9337
2024-11-12,87042.0,100446.47,0.57,0.99,0.55,0.11,0.0,67395.91,58390.0,58402.0,67382.06,,,,,,,,,,,,,,,,,,0.07,,100.0,62.64,0.0,0.0,0.0,100.0,29.57,0.3428,41.31,0.9337
2024-11-13,87042.0,102535.48,0.57,0.96,0.55,0.11,0.0,68797.56,58390.0,58402.0,68783.42,,,,,,,,,,,,,,,,,,0.07,,100.0,62.64,0.0,0.0,0.0,100.0,29.89,0.342,40.95,0.9337
2024-11-14,87042.0,112284.18,0.57,0.96,0.55,0.11,0.0,75338.58,58390.0,58402.0,75323.1,,,,,,,,,,,,,,,,,,0.07,,100.0,62.64,0.0,0.0,0.0,100.0,31.03,0.3416,40.63,0.9337
2024-11-15,87042.0,109672.92,0.57,0.92,0.55,0.11,0.0,73586.52,58390.0,58402.0,73571.4,,,,,,,,,,,,,,,,,,0.08,,100.0,62.67,0.0,0.0,0.0,100.0,30.24,0.3466,42.61,0.9342
2024-11-18,73319.0,91502.11,0.48,0.77,0.46,0.1,0.0,61250.59,53990.0,49079.0,67379.52,,,,,,,,0.01,,4400.0,,,,,,,9323.0,0.07,0.01,100.0,60.81,0.0,0.0,0.0,100.0,32.34,0.387,50.2,0.8258
2024-11-19,66610.0,80731.32,0.44,0.69,0.42,0.09,0.0,58745.64,48458.0,48470.0,58731.1,,,568.0,,,,,0.01,,6100.0,,,,568.0,,,609.0,0.06,0.0,100.0,53.44,0.0,0.0,0.0,100.0,36.03,0.4236,53.1,0.7346
2024-11-20,66610.0,83395.72,0.44,0.69,0.42,0.08,0.0,60684.44,48458.0,48470.0,60669.42,,,,,,,,,,,,,,,,,,0.06,,100.0,56.65,0.0,0.0,0.0,100.0,36.46,0.4181,52.19,0.7788
2024-11-21,78239.0,96859.88,0.52,0.8,0.5,0.1,0.0,60005.86,60087.0,48470.0,74387.71,,,11629.0,,,,,,,,,,,11629.0,,,,0.08,,100.0,61.84,0.0,0.0,0.0,100.0,30.65,0.3295,45.32,0.8053
2024-11-22,86900.0,107234.6,0.57,0.95,0.55,0.11,0.0,70499.65,60087.0,57131.0,74147.36,,,,,,8661.0,,,,,,,,,0.01,,,0.07,,100.0,70.25,0.0,0.0,0.0,100.0,27.85,0.2774,40.72,1.016
2024-11-25,84571.0,104529.76,0.56,0.92,0.54,0.11,0.0,70613.92,57758.0,57131.0,71388.89,,,,,,,,0.0,,2329.0,,,,,,,,0.07,,100.0,67.53,0.0,0.0,0.0,100.0,28.71,0.2865,41.84,0.9888
2024-11-26,38810.0,47348.2,0.26,0.42,0.25,0.05,0.0,43517.4,35658.0,35670.0,43502.76,,,,,,2200.0,,0.03,,22100.0,,,,,0.0,,23661.0,0.04,0.03,100.0,49.03,0.0,0.0,0.0,100.0,18.42,0.4301,60.8,0.5336
2024-11-27,50242.0,60491.37,0.33,0.55,0.32,0.06,0.0,31748.28,32518.0,26369.0,39151.67,,,,,,,,0.0,,3140.0,,,,,,,9301.0,0.04,0.01,100.0,46.73,0.0,0.0,0.0,100.0,4.98,0.8291,90.82,0.722
2024-11-28,26369.0,31273.63,0.17,0.39,0.17,0.04,0.0,31273.63,26357.0,26369.0,31259.4,,,,,,,,0.01,,6161.0,,,,,,,,0.03,,100.0,37.89,0.0,0.0,0.0,100.0,7.54,0.773,87.45,0.379
2024-11-29,26369.0,36916.6,0.17,0.42,0.17,0.04,0.0,36916.6,26357.0,26369.0,36899.8,,,,,,,,,,,,,,,,,,0.03,,100.0,37.89,0.0,0.0,0.0,100.0,7.37,0.7618,86.78,0.379
2024-12-02,22640.0,30926.24,0.15,0.28,0.14,0.03,0.0,30926.24,19395.0,22640.0,26493.57,,,,,,,,0.0,,6962.0,,,,,,,3729.0,0.03,0.01,100.0,27.21,0.0,0.0,0.0,100.0,10.01,0.71,83.41,0.3177
2024-12-03,57007.0,74679.17,0.38,0.67,0.36,0.08,0.0,50051.17,38195.0,38207.0,50035.45,,,18800.0,,,18800.0,,,,,,,,18800.0,0.03,,3233.0,0.05,0.0,100.0,43.1,0.0,0.0,0.0,100.0,27.44,0.5155,66.19,0.6433
2024-12-04,65357.0,87316.95,0.43,0.8,0.41,0.09,0.0,62200.15,46545.0,46557.0,62184.12,,,15164.0,0.02,,,,0.01,15164.0,6814.0,,,0.02,15164.0,,,6814.0,0.06,0.01,100.0,45.8,0.0,0.0,0.0,100.0,25.68,0.4201,56.92,0.6431
2024-12-05,65357.0,84049.1,0.43,0.81,0.41,0.09,0.0,59872.3,38482.0,46557.0,49487.85,,,,,,,,0.01,,8063.0,,,,,,,,0.05,,100.0,44.52,0.0,0.0,0.0,100.0,24.68,0.4268,57.95,0.7561
2024-12-06,27294.0,35209.26,0.18,0.34,0.17,0.04,0.0,30307.26,23482.0,23494.0,30291.78,,,,,,,,0.02,,15000.0,,,,,,,23063.0,0.03,0.03,100.0,27.17,0.0,0.0,0.0,100.0,27.63,0.4579,60.66,0.3158
2024-12-09,24646.0,33912.9,0.16,0.31,0.16,0.03,0.0,28684.1,20834.0,20846.0,28667.58,,,,,,,,0.0,,2648.0,,,,,,,2648.0,0.03,0.0,100.0,29.17,0.0,0.0,0.0,100.0,29.49,0.561,68.83,0.345
2024-12-10,24646.0,33173.52,0.16,0.3,0.16,0.03,0.0,28058.72,20834.0,20846.0,28042.56,,,,,,,,,,,,,,,,,,0.03,,100.0,26.66,0.0,0.0,0.0,100.0,31.31,0.5474,67.02,0.3154
2024-12-11,24646.0,32039.8,0.16,0.29,0.16,0.03,0.0,27099.8,20834.0,20846.0,27084.2,,,,,,,,,,,,,,,,,,0.03,,100.0,29.17,0.0,0.0,0.0,100.0,31.56,0.5449,66.71,0.345
2024-12-12,24646.0,32680.6,0.16,0.31,0.16,0.03,0.0,27641.8,20834.0,20846.0,27625.88,,,,,,,,,,,,,,,,,,0.03,,100.0,29.17,0.0,0.0,0.0,100.0,30.4,0.5534,67.87,0.345
2024-12-13,24646.0,32286.26,0.16,0.32,0.16,0.03,0.0,27308.26,20834.0,20846.0,27292.54,,,,,,,,,,,,,,,,,,0.03,,100.0,29.17,0.0,0.0,0.0,100.0,31.08,0.5484,67.2,0.345
2024-12-16,24646.0,34011.48,0.16,0.31,0.16,0.03,0.0,28767.48,20834.0,20846.0,28750.92,,,,,,,,,,,,,,,,,,0.03,,100.0,29.17,0.0,0.0,0.0,100.0,30.82,0.5502,67.45,0.345
2024-12-17,24646.0,34159.36,0.16,0.29,0.16,0.03,0.0,28892.56,20834.0,20846.0,28875.92,,,,,,,,,,,,,,,,,,0.03,,100.0,29.19,0.0,0.0,0.0,100.0,30.76,0.5519,67.6,0.3453
2024-12-18,24646.0,33617.14,0.16,0.28,0.16,0.03,0.0,28433.94,20834.0,20846.0,28417.58,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,31.18,0.5485,67.16,0.3458
2024-12-19,24646.0,34504.4,0.16,0.29,0.16,0.03,0.0,29184.4,20834.0,20846.0,29167.6,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.3,0.5553,68.06,0.3458
2024-12-20,24646.0,33272.1,0.16,0.29,0.16,0.03,0.0,28142.1,20834.0,20846.0,28125.9,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,31.62,0.5454,66.72,0.3458
2024-12-23,24646.0,33765.02,0.16,0.28,0.16,0.03,0.0,28559.02,20834.0,20846.0,28542.58,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.53,0.5532,67.81,0.3458
2024-12-24,24646.0,34159.36,0.16,0.28,0.16,0.03,0.0,28892.56,20834.0,20846.0,28875.92,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.6,0.553,67.75,0.3458
2024-12-25,24646.0,34159.36,0.16,0.29,0.16,0.03,0.0,28892.56,20834.0,20846.0,28875.92,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.72,0.5521,67.63,0.3458
2024-12-26,24646.0,34159.36,0.16,0.29,0.16,0.03,0.0,28892.56,20834.0,20846.0,28875.92,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.69,0.5523,67.67,0.3458
2024-12-27,24646.0,34257.94,0.16,0.29,0.16,0.03,0.0,28975.94,20834.0,20846.0,28959.26,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.79,0.5516,67.57,0.3458
2024-12-30,24646.0,34110.06,0.16,0.28,0.16,0.03,0.0,28850.86,20834.0,20846.0,28834.26,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,30.94,0.5505,67.42,0.3458
2024-12-31,24646.0,37461.92,0.16,0.29,0.16,0.04,0.0,31685.92,20834.0,20846.0,31667.68,,,,,,,,,,,,,,,,,,0.03,,100.0,29.23,0.0,0.0,0.0,100.0,28.97,0.567,69.49,0.3458
2025-01-01,20846.0,31685.92,0.14,0.23,0.13,0.03,0.0,25909.92,20834.0,17046.0,31667.68,,,,,,,,,,,,,,,,,3800.0,0.03,0.01,100.0,29.24,0.0,0.0,0.0,100.0,16.91,0.6897,81.29,0.2925
2025-01-02,17046.0,26455.39,0.11,0.19,0.11,0.03,0.0,26455.39,17034.0,17046.0,26436.77,,,,,,,,0.01,,3800.0,,,,,,,,0.03,,100.0,23.06,0.0,0.0,0.0,100.0,2.06,0.9582,97.87,0.2308
2025-01-03,17447.0,25612.2,0.12,0.19,0.11,0.03,0.0,25023.53,17034.0,17046.0,25005.91,,,,,,,,,,,,,,,,,,0.03,,100.0,23.06,0.0,0.0,0.0,100.0,4.55,0.9117,95.37,0.2362
2025-01-06,77446.0,118492.38,0.51,0.84,0.49,0.11,0.0,72286.38,47234.0,47246.0,72268.02,,,,,,30200.0,,,,,,,,,0.04,30200.0,,0.07,,100.0,48.36,0.0,0.0,0.0,100.0,22.19,0.6471,77.32,0.793
2025-01-07,77446.0,116478.78,0.51,0.83,0.49,0.12,0.0,71057.98,47234.0,47246.0,71039.94,,,,,,,,,,,,,,,,,,0.07,,100.0,48.3,0.0,0.0,0.0,100.0,21.2,0.6584,78.32,0.792
2025-01-08,77446.0,118492.38,0.51,0.82,0.49,0.12,0.0,72286.38,47234.0,47246.0,72268.02,,,,,,,,,,,,,,,,,,0.07,,100.0,48.21,0.0,0.0,0.0,100.0,21.78,0.6518,77.74,0.7904
2025-01-09,77446.0,121590.22,0.51,0.81,0.49,0.12,0.0,74176.22,47234.0,47246.0,74157.38,,,,,,,,,,,,,,,,,,0.07,,100.0,48.21,0.0,0.0,0.0,100.0,21.93,0.6503,77.6,0.7904
2025-01-10,49346.0,78854.91,0.33,0.48,0.31,0.08,0.0,78854.91,49334.0,49346.0,78835.73,,,2100.0,0.0,,,,,2100.0,,,,0.0,2100.0,,,,0.08,,100.0,49.29,0.0,0.0,0.0,100.0,34.07,0.5414,65.21,0.493
2025-01-13,77446.0,125772.3,0.51,0.71,0.49,0.12,0.0,76727.5,47234.0,47246.0,76708.02,,,,,,,,0.0,,2100.0,,,,,,,2100.0,0.08,0.0,100.0,48.21,0.0,0.0,0.0,100.0,21.77,0.6524,77.78,0.7904
2025-01-14,77446.0,113380.94,0.51,0.69,0.49,0.12,0.0,69168.14,47234.0,47246.0,69150.58,,,,,,,,,,,,,,,,,,0.08,,100.0,48.21,0.0,0.0,0.0,100.0,19.92,0.6736,79.62,0.7904
2025-01-15,75446.0,116035.95,0.5,0.65,0.48,0.12,0.0,71126.35,46234.0,46246.0,71107.89,,,,,,,,0.01,,1000.0,,,,,,,1000.0,0.07,0.0,100.0,47.67,0.0,0.0,0.0,100.0,22.14,0.6477,77.38,0.7779
2025-01-16,67846.0,104482.84,0.45,0.65,0.43,0.11,0.0,65366.84,42434.0,42446.0,65348.36,,,,,,,,0.0,,3800.0,,,,,,,3800.0,0.07,0.01,100.0,45.52,0.0,0.0,0.0,100.0,24.2,0.6251,75.27,0.7278
2025-01-17,58846.0,91799.76,0.39,0.57,0.37,0.09,0.0,59195.76,37934.0,37946.0,59177.04,,,,,,,,0.01,,4500.0,,,,,,,4500.0,0.06,0.01,100.0,42.91,0.0,0.0,0.0,100.0,28.55,0.5832,70.83,0.6657
2025-01-20,58846.0,89681.3,0.39,0.57,0.37,0.09,0.0,57829.7,37934.0,37946.0,57811.42,,,,,,,,,,,,,,,,,,0.06,,100.0,42.91,0.0,0.0,0.0,100.0,27.82,0.5896,71.56,0.6657
2025-01-21,58846.0,89445.92,0.39,0.57,0.37,0.09,0.0,57677.92,37934.0,37946.0,57659.68,,,,,,,,,,,,,,,,,,0.06,,100.0,42.91,0.0,0.0,0.0,100.0,28.23,0.5858,71.14,0.6657
2025-01-22,58846.0,85915.16,0.39,0.57,0.37,0.09,0.0,55401.16,37934.0,37946.0,55383.64,,,,,,,,,,,,,,,,,,0.06,,100.0,42.91,0.0,0.0,0.0,100.0,27.48,0.5923,71.89,0.6657
2025-01-23,58846.0,80030.56,0.39,0.54,0.37,0.08,0.0,51606.56,37934.0,37946.0,51590.24,,,,,,,,,,,,,,,,,,0.06,,100.0,42.91,0.0,0.0,0.0,100.0,26.86,0.5974,72.47,0.6657
2025-01-24,59247.0,79983.45,0.39,0.54,0.38,0.08,0.0,51227.1,37934.0,37946.0,51210.9,,,,,,,,,,,,,,,,,,0.05,,100.0,42.91,0.0,0.0,0.0,100.0,27.93,0.578,70.7,0.6702
2025-01-27,58445.0,78550.08,0.39,0.53,0.37,0.08,0.0,50460.48,37533.0,37545.0,50444.35,,,,,,,,0.0,,401.0,,,,,,,401.0,0.05,0.0,100.0,42.46,0.0,0.0,0.0,100.0,28.37,0.5933,71.61,0.6612
2025-01-28,58445.0,79718.98,0.39,0.53,0.37,0.08,0.0,51211.38,37533.0,37545.0,51195.01,,,,,,,,,,,,,,,,,,0.05,,100.0,42.46,0.0,0.0,0.0,100.0,28.76,0.5899,71.22,0.6612
2025-01-29,58445.0,81823.0,0.39,0.52,0.37,0.08,0.0,52563.0,37533.0,37545.0,52546.2,,,,,,,,,,,,,,,,,,0.05,,100.0,42.46,0.0,0.0,0.0,100.0,28.99,0.588,70.99,0.6612
2025-01-30,16645.0,22870.23,0.11,0.15,0.11,0.02,0.0,22870.23,16633.0,16645.0,22853.74,,,,,,,,0.03,,20900.0,,,,,,,20900.0,0.02,0.03,100.0,18.82,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.1883
2025-01-31,16645.0,23602.61,0.11,0.16,0.11,0.02,0.0,23602.61,16633.0,16645.0,23585.59,,,,,,,,,,,,,,,,,,0.02,,100.0,18.82,0.0,0.0,0.0,100.0,0.07,0.9985,99.93,0.1883
2025-02-03,16645.0,23402.87,0.11,0.16,0.11,0.02,0.0,23402.87,16633.0,16645.0,23386.0,,,,,,,,,,,,,,,,,,0.02,,100.0,23.76,0.0,0.0,0.0,100.0,0.07,0.9985,99.93,0.2378
2025-02-04,16645.0,22004.69,0.11,0.16,0.11,0.02,0.0,22004.69,16633.0,16645.0,21988.83,,,,,,,,,,,,,,,,,,0.02,,100.0,23.76,0.0,0.0,0.0,100.0,0.08,0.9984,99.92,0.2378
2025-02-05,16645.0,22237.72,0.11,0.16,0.11,0.02,0.0,22237.72,16633.0,16645.0,22221.69,,,,,,,,,,,,,,,,,,0.02,,100.0,24.13,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2415
2025-02-06,16645.0,22803.65,0.11,0.15,0.11,0.02,0.0,22803.65,16633.0,16645.0,22787.21,,,,,,,,,,,,,,,,,,0.02,,100.0,24.1,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2412
2025-02-07,16645.0,22703.78,0.11,0.15,0.11,0.02,0.0,22703.78,16633.0,16645.0,22687.41,,,,,,,,,,,,,,,,,,0.02,,100.0,24.1,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2412
2025-02-10,16645.0,22970.1,0.11,0.15,0.11,0.02,0.0,22970.1,16633.0,16645.0,22953.54,,,,,,,,,,,,,,,,,,0.02,,100.0,24.13,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2415
2025-02-11,16645.0,22470.75,0.11,0.15,0.11,0.02,0.0,22470.75,16633.0,16645.0,22454.55,,,,,,,,,,,,,,,,,,0.02,,100.0,24.1,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2412
2025-02-12,16645.0,22470.75,0.11,0.15,0.11,0.02,0.0,22470.75,16633.0,16645.0,22454.55,,,,,,,,,,,,,,,,,,0.02,,100.0,24.13,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2415
2025-02-13,16645.0,22304.3,0.11,0.16,0.11,0.02,0.0,22304.3,16633.0,16645.0,22288.22,,,,,,,,,,,,,,,,,,0.02,,100.0,24.06,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2408
2025-02-14,16645.0,21971.4,0.11,0.16,0.11,0.02,0.0,21971.4,16633.0,16645.0,21955.56,,,,,,,,,,,,,,,,,,0.02,,100.0,23.88,0.0,0.0,0.0,100.0,0.08,0.9984,99.92,0.239
2025-02-17,16645.0,22137.85,0.11,0.16,0.11,0.02,0.0,22137.85,16633.0,16645.0,22121.89,,,,,,,,,,,,,,,,,,0.02,,100.0,23.95,0.0,0.0,0.0,100.0,0.08,0.9985,99.92,0.2397
2025-02-18,16645.0,21671.79,0.11,0.16,0.11,0.02,0.0,21671.79,16633.0,16645.0,21656.17,,,,,,,,,,,,,,,,,,0.02,,100.0,22.99,0.0,0.0,0.0,100.0,0.08,0.9984,99.92,0.2301
2025-02-19,16645.0,21505.34,0.11,0.17,0.11,0.02,0.0,21505.34,16633.0,16645.0,21489.84,,,,,,,,,,,,,,,,,,0.02,,100.0,22.99,0.0,0.0,0.0,100.0,0.08,0.9984,99.92,0.2301
2025-02-20,16645.0,21039.28,0.11,0.17,0.11,0.02,0.0,21039.28,16633.0,16645.0,21024.11,,,,,,,,,,,,,,,,,,0.02,,100.0,22.99,0.0,0.0,0.0,100.0,0.08,0.9984,99.92,0.2301
2025-02-21,16639.0,21297.92,0.11,0.18,0.11,0.02,0.0,21297.92,16633.0,16639.0,21290.24,,,,,,,,,,,,,,,,,6.0,0.02,0.0,100.0,22.99,0.0,0.0,0.0,100.0,0.04,0.9992,99.96,0.23
2025-02-24,16639.0,22129.87,0.11,0.19,0.11,0.02,0.0,22129.87,16633.0,16639.0,22121.89,,,,,,,,,,,,,,,,,,0.02,,100.0,22.99,0.0,0.0,0.0,100.0,0.04,0.9993,99.96,0.23
2025-02-25,16639.0,21730.53,0.11,0.2,0.11,0.02,0.0,21730.53,16633.0,16639.0,21722.7,,,,,,,,,,,,,,,,,,0.02,,100.0,21.79,0.0,0.0,0.0,100.0,0.04,0.9993,99.96,0.218
2025-02-26,16639.0,21697.26,0.11,0.21,0.11,0.02,0.0,1923.4,16633.0,1475.0,21689.43,,,,,,,,,,,,,,,,,15164.0,0.02,0.02,100.0,21.79,0.0,0.0,0.0,100.0,0.04,0.9993,99.96,0.218
2025-02-27,1475.0,1896.85,0.01,0.02,0.01,0.0,0.0,1896.85,1469.0,1475.0,1889.13,,,,,,,,0.02,,15164.0,,,,,,,,0.0,,100.0,1.96,0.0,0.0,0.0,100.0,0.42,0.9915,99.58,0.0197
2025-02-28,37957.0,48812.7,0.25,0.57,0.24,0.05,0.0,25354.78,19710.0,19716.0,25347.06,,,,0.02,,,,,18241.0,,,,0.02,,,18241.0,,0.03,,100.0,21.15,0.0,0.0,0.0,100.0,3.78,0.9273,96.22,0.4073
2025-03-03,37957.0,48736.79,0.25,0.59,0.24,0.05,0.0,25315.34,19710.0,19716.0,25307.64,,,,,,,,,,,,,,,,,,0.03,,100.0,21.15,0.0,0.0,0.0,100.0,3.77,0.9274,96.23,0.4073
