,ALMDT FP Equity_DX_SI_QTY,ALMDT FP Equity_DX_SHORT_INTEREST_VALUE,ALMDT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMDT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMDT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMDT FP Equity_DX_SI_MV,ALMDT FP Equity_DX_DSS,ALMDT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMDT FP Equity_DX_SUPPLY_SI_QTY,ALMDT FP Equity_DX_BROKER_SI_QTY,ALMDT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMDT FP Equity_DX_BROKER_SI_MV_NEW_x,ALMDT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMDT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMDT FP Equity_DX_BROKER_SI_MV_INC_x,ALMDT FP Equity_DX_SUPPLY_SI_MV_NEW,ALMDT FP Equity_DX_BROKER_SI_QTY_ADD,ALMDT FP Equity_DX_BROKER_SI_QTY_NEW,ALMDT FP Equity_DX_SUPPLY_SI_MV_DEC,ALMDT FP Equity_DX_BROKER_SI_QTY_INC,ALMDT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMDT FP Equity_DX_BROKER_SI_MV_NEW_y,ALMDT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMDT FP Equity_DX_BROKER_SI_MV_INC_y,ALMDT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMDT FP Equity_DX_BROKER_SI_MV_ADD,ALMDT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMDT FP Equity_DX_BROKER_SI_QTY_DEC,ALMDT FP Equity_DX_SUPPLY_SI_MV,ALMDT FP Equity_DX_BROKER_SI_MV_DEC,ALMDT FP Equity_DX_SUPPLY_SI_MV_RMV,ALMDT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMDT FP Equity_DX_UTILIZATION_QUANTITY,ALMDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMDT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMDT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMDT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMDT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMDT FP Equity_DX_BROKER_SI_CON_RATIO,ALMDT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMDT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMDT FP Equity_PX_LAST
2024-08-23,186151.0,1297472.47,1.24,0.6,1.01,1.22,1.0,754830.09,106279.0,108297.0,740764.63,,,5000.0,0.04,,,,0.09,5000.0,11009.0,,,0.04,5000.0,,,11009.0,0.78,0.08,,49.32,28.09,109194.0,761082.18,,0.8,49.28,21.58,0.2108,31.69,0.4919,6.97
2024-08-26,201197.0,1368139.6,1.34,0.63,1.09,1.27,1.0,838732.4,120138.0,123343.0,816938.4,,,13859.0,0.12,,,,,17564.0,,,,0.12,13859.0,,,2518.0,0.84,0.02,,52.39,32.56,109194.0,742519.2,,0.76,52.39,23.23,0.2112,28.99,0.5453,6.8
2024-08-27,190438.0,1357822.94,1.27,0.6,1.03,1.18,1.0,776820.63,107817.0,108951.0,768735.21,,,4733.0,0.01,,,,0.13,323.0,17054.0,,,0.01,4733.0,,,14715.0,0.73,0.11,,50.79,29.55,104461.0,744806.93,,0.71,50.79,23.48,0.2156,30.49,0.5219,7.13
2024-08-28,206065.0,1417727.2,1.37,0.64,1.12,1.33,1.0,840385.12,118444.0,122149.0,814894.72,,,15075.0,0.11,,,,0.02,15994.0,4448.0,,,0.11,15075.0,,,2796.0,0.85,0.01,,34.1,32.7,228915.0,1574935.2,,1.63,34.13,24.53,0.2132,28.37,0.5688,6.88
2024-08-29,252818.0,1724218.76,1.69,0.78,1.37,1.62,1.0,947311.64,126933.0,138902.0,865683.06,,,30000.0,0.12,,,,0.16,18489.0,21511.0,,,0.12,30000.0,,,1736.0,0.87,0.01,,35.67,32.21,228915.0,1561200.3,,1.57,35.68,22.49,0.2212,32.18,0.6415,6.82
2024-08-30,244499.0,1471883.98,1.63,0.73,1.33,1.54,1.0,968130.38,138911.0,160819.0,836244.22,,,24414.0,0.15,,,,0.08,21917.0,12436.0,,,0.15,24414.0,,,,0.96,,,40.67,36.05,202651.0,1219959.02,,1.38,40.88,24.42,0.2224,31.88,0.6345,6.02
2024-09-02,266600.0,1458302.0,1.78,0.83,1.45,1.53,1.0,939849.93,150012.0,171819.0,820565.64,,,11101.0,0.03,,,,,11000.0,,,,0.03,11101.0,,,,0.9,,,58.32,41.2,107232.0,586559.04,,0.65,58.31,26.96,0.231,32.79,0.7322,5.47
2024-09-03,252000.0,1413720.0,1.68,0.84,1.37,1.32,1.0,881998.59,150012.0,157219.0,841567.32,,,,0.0,,,,,1603.0,,,,0.0,,,,16203.0,0.82,0.14,,100.0,41.27,0.0,0.0,,0.0,100.0,20.44,0.223,34.35,0.6932,5.61
2024-09-04,232722.0,1296261.54,1.55,0.78,1.26,1.26,1.0,768331.37,150012.0,137941.0,835566.84,,,,,,,,,,,,,,,,,19278.0,0.84,0.08,,58.32,41.29,107232.0,597282.24,,0.6,58.29,22.03,0.2423,37.05,0.6406,5.57
2024-09-05,224358.0,1332686.52,1.5,0.77,1.22,1.22,1.0,796066.92,137063.0,134018.0,814154.22,,,,,,,,0.08,,12949.0,,,,,,,3923.0,0.76,0.02,,55.1,37.67,111673.0,663337.62,,0.62,55.09,20.85,0.2369,36.05,0.6167,5.94
2024-09-06,226464.0,1177612.8,1.51,0.78,1.23,1.27,1.0,731489.2,127103.0,140671.0,660935.6,,,4600.0,0.07,,,,0.06,7168.0,14560.0,,,0.07,4600.0,,,515.0,0.75,0.0,,52.24,35.96,116220.0,604344.0,,0.69,52.23,24.28,0.2359,34.78,0.6407,5.2
2024-09-09,243946.0,1111174.03,1.62,0.86,1.32,1.23,1.0,709067.74,142795.0,155668.0,650431.23,,,15793.0,0.05,,,,0.03,15814.0,101.0,,,0.05,15793.0,,,817.0,0.74,0.01,,55.59,40.8,114061.0,519547.86,,0.59,55.63,29.45,0.2411,32.52,0.697,4.555
2024-09-10,249520.0,1071688.4,1.66,0.86,1.35,1.12,1.0,692534.39,148369.0,161242.0,637244.86,,,5574.0,0.0,,,,,5574.0,,,,0.0,5574.0,,,,0.68,,,100.0,41.73,0.0,0.0,,0.0,100.0,30.1,0.2383,31.16,0.7017,4.295
2024-09-11,248562.0,1122257.43,1.65,0.86,1.35,1.07,1.0,580556.76,151674.0,128584.0,684808.11,,,11000.0,,,,,0.05,,7695.0,,,,11000.0,,,32658.0,0.65,0.17,,100.0,43.53,0.0,0.0,,0.0,100.0,18.47,0.2295,35.17,0.7133,4.515
2024-09-12,196669.0,839776.63,1.31,0.65,1.07,0.87,1.0,481190.57,109195.0,112691.0,466262.65,,,,0.01,,,,0.17,1586.0,42479.0,,,0.01,,,,17479.0,0.49,0.07,,44.74,31.36,134877.0,575924.79,,0.61,44.7,21.38,0.2069,26.69,0.5648,4.27
2024-09-13,194269.0,874210.5,1.29,0.64,1.05,0.84,1.0,407061.0,115773.0,90458.0,520978.5,,,19833.0,0.03,,100.0,,0.06,4733.0,13255.0,,,0.03,19833.0,0.0,,27066.0,0.49,0.12,,100.0,32.79,0.0,0.0,,0.0,100.0,26.08,0.26,34.0,0.5503,4.5
2024-09-16,241693.0,1004234.42,1.61,0.79,1.31,1.07,1.0,585057.24,138576.0,140808.0,575783.28,,,25729.0,0.23,,,,0.0,52276.0,2926.0,,,0.23,25729.0,,,1926.0,0.62,0.01,,100.0,39.25,0.0,0.0,,0.0,100.0,22.11,0.2086,26.88,0.6846,4.155
2024-09-17,235527.0,957417.26,1.57,0.78,1.28,0.98,1.0,566018.73,133976.0,139242.0,544612.44,,,,,,25100.0,,0.03,,4600.0,,,,,0.1,,26666.0,0.56,0.13,,100.0,38.45,0.0,0.0,,0.0,100.0,20.57,0.1837,26.96,0.6759,4.065
2024-09-18,240243.0,977789.01,1.6,0.79,1.3,0.99,1.0,585909.06,144173.0,143958.0,586784.11,,,10197.0,0.02,,,,,4716.0,,,,0.02,10197.0,,,,0.59,,,100.0,40.17,0.0,0.0,,0.0,100.0,20.35,0.1819,26.26,0.6694,4.07
2024-09-19,223150.0,892600.0,1.49,0.76,1.21,0.91,1.0,571860.0,143341.0,142965.0,573364.0,,,,0.0,,,,0.0,100.0,832.0,,,0.0,,,,1093.0,0.58,0.01,,100.0,39.89,0.0,0.0,,0.0,100.0,21.64,0.1937,28.36,0.621,4.0
2024-09-20,284221.0,1280415.61,1.89,1.01,1.54,1.16,1.0,805354.35,204084.0,178769.0,919398.42,,49342.0,25267.0,0.16,0.2,,,0.06,40537.0,13866.0,,49342.0,0.16,25267.0,,,4733.0,0.82,0.0,,100.0,44.72,0.0,0.0,,0.0,100.0,23.89,0.2065,30.59,0.6228,4.505
2024-09-23,261728.0,1177776.0,1.74,0.92,1.42,1.18,1.0,703242.0,189194.0,156276.0,851373.0,,,,,,,,0.03,,14890.0,,,,,,,22493.0,0.85,0.06,,100.0,41.72,0.0,0.0,,0.0,100.0,21.19,0.2118,34.01,0.5772,4.5
2024-09-24,223752.0,1006884.0,1.49,0.82,1.21,1.0,1.0,537160.5,140426.0,119369.0,631917.0,,,,,,,,0.22,,48768.0,,,,,,,36907.0,0.63,0.17,,100.0,31.5,0.0,0.0,,0.0,100.0,19.52,0.224,33.27,0.5019,4.5
2024-09-25,273067.0,1187841.45,1.82,1.02,1.48,1.22,1.0,646462.2,155399.0,148612.0,675985.65,,,39215.0,0.13,,,,0.11,29243.0,24242.0,,,0.13,39215.0,,,,0.7,,,100.0,32.71,0.0,0.0,,0.0,100.0,26.8,0.2193,30.97,0.5748,4.35
2024-09-26,289317.0,1181859.95,1.93,1.09,1.57,1.25,1.0,616271.27,171649.0,150862.0,701186.17,,,2250.0,0.0,,,,,2250.0,,,,0.0,2250.0,,14000.0,,0.75,,,100.0,38.39,0.0,0.0,,0.0,100.0,26.01,0.2159,29.17,0.6471,4.085
2024-09-27,288066.0,1215638.52,1.92,1.07,1.56,1.19,1.0,631358.42,170498.0,149611.0,719501.56,,,,,,,,0.02,,1151.0,,,,,,,1251.0,0.7,0.03,,100.0,38.11,0.0,0.0,,0.0,100.0,25.36,0.2128,28.89,0.644,4.22
2024-09-30,279925.0,1216274.13,1.86,1.05,1.52,1.19,1.0,632862.29,160457.0,145653.0,697185.67,,,,0.01,,,,0.03,1900.0,10041.0,,,0.01,,,,5858.0,0.68,0.01,,100.0,35.87,0.0,0.0,,0.0,100.0,24.13,0.2175,29.83,0.6258,4.345
2024-10-01,260033.0,1053133.65,1.73,1.02,1.41,1.12,1.0,509332.05,154065.0,125761.0,623963.25,,,,,,,,0.02,,6392.0,,,,,,,19892.0,0.67,0.08,,100.0,34.56,0.0,0.0,,0.0,100.0,22.08,0.2204,32.5,0.5833,4.05
2024-10-02,241173.0,969515.46,1.61,0.96,1.31,1.01,1.0,451586.7,140639.0,112335.0,565368.78,,,,,,,,0.07,,13426.0,,,,,,,13426.0,0.59,0.07,,100.0,31.93,0.0,0.0,,0.0,100.0,18.51,0.2285,36.15,0.5476,4.02
2024-10-03,251213.0,1012388.39,1.67,1.06,1.36,1.02,1.0,504451.22,150640.0,125174.0,607079.2,,,20952.0,0.05,,,,0.06,12839.0,10951.0,,,0.05,20952.0,,,,0.61,,,100.0,33.14,0.0,0.0,,0.0,100.0,20.84,0.2159,31.98,0.5526,4.03
2024-10-04,251174.0,1072512.98,1.67,1.11,1.36,1.03,1.0,534326.45,150640.0,125135.0,643232.8,,,,,,,,,,,,,,,,,39.0,0.61,0.0,,100.0,33.36,0.0,0.0,,0.0,100.0,20.7,0.2151,31.84,0.5562,4.27
2024-10-07,251174.0,1034836.88,1.67,1.13,1.36,1.07,1.0,515556.2,150640.0,125135.0,620636.8,,,,,,,,,,,,,,,,,,0.64,,,100.0,33.28,0.0,0.0,,0.0,100.0,21.04,0.2178,32.37,0.555,4.12
2024-10-08,242574.0,1010320.71,1.61,1.11,1.31,1.01,1.0,476621.78,139940.0,114435.0,582850.1,,,,,,2100.0,,0.05,,10700.0,,,,,0.01,,12800.0,0.58,0.06,,100.0,31.31,0.0,0.0,,0.0,100.0,18.89,0.2122,33.2,0.5428,4.165
2024-10-09,219819.0,885870.57,1.46,1.02,1.19,0.92,1.0,466190.4,115940.0,115680.0,467238.2,,,,0.01,,,,0.1,1930.0,24000.0,,,0.01,,,,685.0,0.48,0.0,,100.0,26.06,0.0,0.0,,0.0,100.0,19.05,0.2088,32.31,0.4941,4.03
2024-10-10,191065.0,731778.95,1.27,0.9,1.04,0.78,1.0,400384.37,98327.0,104539.0,376592.41,,,,,,5472.0,,0.08,,17613.0,,,,,0.02,,16613.0,0.4,0.07,,100.0,22.05,0.0,0.0,,0.0,100.0,18.44,0.1863,27.83,0.4285,3.83
2024-10-11,188349.0,688415.6,1.25,0.94,1.02,0.73,1.0,367725.9,99713.0,100609.0,364451.02,,,1386.0,,,172.0,,,,,,,,1386.0,0.0,,4102.0,0.38,0.02,,100.0,22.18,0.0,0.0,,0.0,100.0,19.49,0.1914,27.96,0.4191,3.655
2024-10-14,184235.0,686275.38,1.23,1.02,1.0,0.7,1.0,366946.03,97699.0,98509.0,363928.78,,,,,,,,0.01,,2014.0,,,,,,,2100.0,0.36,0.01,,100.0,21.8,0.0,0.0,,0.0,100.0,20.51,0.1986,28.07,0.411,3.725
2024-10-15,150842.0,560378.03,1.0,0.9,0.82,0.58,0.0,299440.15,77693.0,80603.0,288629.5,,,,,,,,0.07,,20006.0,,,,,,,17906.0,0.29,0.07,,100.0,17.42,0.0,0.0,,0.0,100.0,24.58,0.2096,25.73,0.3382,3.715
2024-10-16,158801.0,608207.83,1.06,0.97,0.86,0.61,0.0,339192.46,97682.0,88562.0,374122.06,,,19989.0,0.03,,,,,8059.0,,,,0.03,19989.0,,,100.0,0.36,0.0,,100.0,21.85,0.0,0.0,,0.0,100.0,23.33,0.1988,24.35,0.3553,3.83
2024-10-17,163498.0,642547.14,1.09,1.0,0.89,0.65,0.0,384110.34,106758.0,97738.0,419558.94,,,5000.0,0.04,,,,0.01,9176.0,4479.0,,,0.04,5000.0,,8555.0,,0.41,,,100.0,23.63,0.0,0.0,,0.0,100.0,21.19,0.1922,22.87,0.3618,3.93
2024-10-18,174348.0,714826.8,1.16,1.09,0.95,0.7,0.0,420606.7,101345.0,102587.0,415514.5,,,6001.0,0.02,,,,0.04,4849.0,11414.0,,,0.02,6001.0,,,,0.4,,,100.0,22.12,0.0,0.0,,0.0,100.0,19.98,0.1739,21.01,0.3805,4.1
2024-10-21,167524.0,693549.36,1.12,1.07,0.91,0.7,0.0,463112.82,122045.0,111863.0,505266.3,,,20700.0,0.05,,,,,11900.0,,,,0.05,20700.0,,,2624.0,0.5,0.01,,100.0,26.38,0.0,0.0,,0.0,100.0,20.98,0.1739,21.14,0.3621,4.14
2024-10-22,196767.0,802809.36,1.31,1.32,1.07,0.82,1.0,551232.48,132673.0,135106.0,541305.84,,,10628.0,0.1,,,,,23243.0,,,,0.1,10628.0,,,,0.55,,,100.0,28.13,0.0,0.0,,0.0,100.0,21.03,0.1825,24.81,0.4172,4.08
2024-10-23,252186.0,975959.82,1.68,1.76,1.37,1.04,1.0,621231.75,174723.0,160525.0,676178.01,,,42050.0,0.12,,,,,30050.0,,,,0.12,42050.0,,,4631.0,0.71,0.02,,100.0,37.92,0.0,0.0,,0.0,100.0,28.27,0.2234,31.29,0.5474,3.87
2024-10-24,278064.0,1095572.16,1.85,2.11,1.51,1.1,1.0,699877.96,183419.0,177634.0,722670.86,,,13400.0,0.04,,3300.0,,0.04,13809.0,4704.0,,,0.04,13400.0,0.01,,,0.71,,,100.0,40.22,0.0,0.0,,0.0,100.0,30.07,0.2388,33.13,0.6097,3.94
2024-10-25,314440.0,1207449.6,2.09,2.55,1.7,1.25,1.0,809126.4,216495.0,210710.0,831340.8,,,33076.0,0.12,,3300.0,,,29776.0,,,,0.12,33076.0,0.01,,,0.85,,,100.0,46.41,0.0,0.0,,0.0,100.0,27.87,0.2519,37.74,0.6741,3.84
2024-10-28,299496.0,1177019.28,2.0,2.47,1.63,1.17,1.0,767788.38,202921.0,195366.0,797479.53,,,,0.02,,,,0.06,5000.0,13574.0,,,0.02,,,,20344.0,0.78,0.09,,100.0,44.01,0.0,0.0,,0.0,100.0,29.07,0.2346,33.3,0.6496,3.93
2024-10-29,340914.0,1305700.62,2.26,2.89,1.84,1.36,1.0,896043.82,239457.0,233954.0,917120.31,,,36536.0,0.15,,4200.0,,,34388.0,,,,0.15,36536.0,0.02,,,0.94,,,100.0,50.87,0.0,0.0,,0.0,100.0,25.67,0.2383,36.9,0.7243,3.83
2024-10-30,316931.0,1202753.15,2.1,2.77,1.71,1.23,1.0,819609.95,222238.0,215971.0,843393.21,,,2598.0,,,,,0.09,,19817.0,,,,2598.0,,,17983.0,0.85,0.09,,100.0,48.16,0.0,0.0,,0.0,100.0,25.64,0.2356,36.64,0.6868,3.795
2024-10-31,304875.0,1173768.75,2.02,2.71,1.65,1.18,1.0,785072.75,219054.0,203915.0,843357.9,,,,,,,,0.01,,3184.0,,,,,,,12056.0,0.83,0.05,,100.0,47.26,0.0,0.0,,0.0,100.0,26.6,0.236,35.79,0.6578,3.85
2024-11-01,269478.0,1104859.8,1.79,2.42,1.46,1.06,1.0,704453.8,195199.0,171818.0,800315.9,,,,,,,,0.08,,23855.0,,,,,,,32097.0,0.75,0.12,,100.0,42.12,0.0,0.0,,0.0,100.0,28.73,0.2194,29.93,0.5814,4.1
2024-11-04,265234.0,1063588.34,1.76,2.75,1.43,1.1,1.0,671971.74,165286.0,167574.0,662796.86,,,,,,5000.0,,0.1,,29913.0,,,,,0.02,,9244.0,0.68,0.01,,100.0,35.66,0.0,0.0,,0.0,100.0,29.64,0.2207,30.05,0.5723,4.01
2024-11-05,246676.0,984237.24,1.64,2.86,1.33,1.0,1.0,590759.4,134895.0,148060.0,538231.05,,,5000.0,,,5000.0,,0.15,,35391.0,,,,5000.0,0.02,,24514.0,0.54,0.11,,100.0,28.43,0.0,0.0,,0.0,100.0,25.88,0.2245,33.72,0.5198,3.99
2024-11-06,258942.0,1017642.06,1.72,3.1,1.4,1.05,1.0,665628.03,163568.0,169371.0,642822.24,,,44671.0,0.06,,5725.0,,0.07,15586.0,15998.0,,,0.06,44671.0,0.02,,,0.66,,,100.0,32.17,0.0,0.0,,0.0,100.0,25.01,0.1893,26.94,0.5094,3.93
2024-11-07,256721.0,1111601.93,1.7,3.11,1.39,1.04,1.0,723759.5,161347.0,167150.0,698632.51,,,,0.0,,,,0.02,529.0,2221.0,,,0.0,,,,2750.0,0.63,0.01,,100.0,33.05,0.0,0.0,,0.0,100.0,24.7,0.1878,26.87,0.5259,4.33
2024-11-08,264034.0,1083859.57,1.75,3.12,1.43,1.14,1.0,703855.62,169823.0,171463.0,697123.42,,,8476.0,0.03,,,,,6000.0,,,,0.03,8476.0,,,1687.0,0.74,0.0,,100.0,34.94,0.0,0.0,,0.0,100.0,24.08,0.1909,27.97,0.5432,4.105
2024-11-11,241698.0,1022382.54,1.6,2.84,1.31,1.01,1.0,630807.21,147487.0,149127.0,623870.01,,,,,,,,0.1,,22336.0,,,,,,,22336.0,0.61,0.11,,100.0,30.73,0.0,0.0,,0.0,100.0,18.85,0.1872,30.05,0.5036,4.23
2024-11-12,289504.0,1168148.64,1.92,3.53,1.57,1.23,1.0,634314.11,169047.0,157203.0,682104.65,,,11033.0,0.12,,,,0.01,25973.0,4473.0,,,0.12,11033.0,,15000.0,17897.0,0.72,0.07,,100.0,35.07,0.0,0.0,,0.0,100.0,24.87,0.2162,28.71,0.6006,4.035
2024-11-13,245672.0,1044106.0,1.63,3.02,1.33,1.01,1.0,570826.0,130297.0,134312.0,553762.25,,,,,,,,0.17,,38750.0,,,,,,,22891.0,0.53,0.11,,100.0,27.15,0.0,0.0,,0.0,100.0,20.02,0.2233,33.23,0.5119,4.25
2024-11-14,226825.0,948128.5,1.51,2.79,1.23,0.97,1.0,525049.8,136811.0,125610.0,571869.98,,,8355.0,,,5839.0,,0.0,,1841.0,,,,8355.0,0.02,,14541.0,0.58,0.05,,100.0,29.86,0.0,0.0,,0.0,100.0,21.59,0.2473,39.09,0.4951,4.18
2024-11-15,222078.0,907188.63,1.47,2.77,1.2,0.94,1.0,493725.36,135725.0,120863.0,554436.63,,,,,,,,0.01,,1086.0,,,,,,,4747.0,0.57,0.02,,100.0,29.63,0.0,0.0,,0.0,100.0,19.89,0.2489,39.86,0.4847,4.085
2024-11-18,234662.0,932781.45,1.56,3.03,1.27,0.97,1.0,470429.33,129548.0,118347.0,514953.3,,,,,,,,0.03,,6177.0,,,,,,,2516.0,0.53,0.01,,100.0,28.28,0.0,0.0,,0.0,100.0,18.77,0.2334,37.62,0.5122,3.975
2024-11-19,233662.0,900767.01,1.55,3.02,1.26,0.94,1.0,456227.69,128548.0,118347.0,495552.54,,,,,,,,0.01,,1000.0,,,,,,,,0.51,,,100.0,27.99,0.0,0.0,,0.0,100.0,18.78,0.2348,37.62,0.5088,3.855
2024-11-20,204652.0,767445.0,1.36,2.68,1.11,0.81,1.0,389407.5,114043.0,103842.0,427661.25,,,,,,,,0.06,,14505.0,,,,,,,14505.0,0.44,0.06,,100.0,24.83,0.0,0.0,,0.0,100.0,18.89,0.2244,35.68,0.4456,3.75
2024-11-21,197597.0,675781.74,1.31,2.57,1.07,0.77,1.0,355423.5,126126.0,103925.0,431350.92,,,19221.0,0.01,,,,0.03,83.0,7138.0,,,0.01,19221.0,,,,0.47,,,100.0,26.05,0.0,0.0,,0.0,100.0,21.1,0.2161,33.0,0.4081,3.42
2024-11-22,190647.0,649153.04,1.27,2.41,1.03,0.7,1.0,397356.69,106403.0,116698.0,362302.22,,,,0.05,,,,0.09,17496.0,19723.0,,,0.05,,,,4723.0,0.36,0.02,,100.0,23.61,0.0,0.0,,0.0,100.0,23.35,0.207,23.51,0.4231,3.405
2024-11-25,245734.0,855154.32,1.63,3.16,1.33,0.88,1.0,534322.68,143246.0,153541.0,498496.08,,,37959.0,0.13,,,,0.0,39143.0,1116.0,,,0.13,37959.0,,,2300.0,0.49,0.01,,100.0,29.92,0.0,0.0,,0.0,100.0,22.95,0.1962,25.54,0.5133,3.48
2024-11-26,225416.0,689772.96,1.5,2.93,1.22,0.82,1.0,407662.38,140288.0,133223.0,429281.28,,,,,,,,0.01,,2958.0,,,,,,,20318.0,0.49,0.07,,100.0,29.24,0.0,0.0,,0.0,100.0,19.8,0.1928,25.27,0.4698,3.06
2024-11-27,202339.0,625227.51,1.34,2.56,1.09,0.67,1.0,345557.79,136912.0,111831.0,423058.08,,,,,,,,0.05,,3376.0,,,,,,,21392.0,0.42,0.1,,100.0,28.51,0.0,0.0,,0.0,100.0,20.45,0.1875,22.33,0.4214,3.09
2024-11-28,188557.0,621295.31,1.25,2.38,1.02,0.63,1.0,386480.44,106818.0,117293.0,351965.31,,,,0.01,,,,0.09,5462.0,30094.0,,,0.01,,,,,0.33,,,100.0,22.9,0.0,0.0,,0.0,100.0,23.24,0.1924,23.93,0.4043,3.295
2024-11-29,235364.0,756695.26,1.56,2.97,1.27,0.81,1.0,443991.5,132818.0,138100.0,427009.87,,,26000.0,0.09,,,,,26000.0,,,,0.09,26000.0,,,5193.0,0.44,0.02,,100.0,27.13,0.0,0.0,,0.0,100.0,19.34,0.22,33.03,0.4808,3.215
2024-12-02,187917.0,556234.32,1.25,2.49,1.02,0.64,1.0,346240.08,106498.0,116973.0,315234.08,,,,,,,,0.09,,26320.0,,,,,,,21127.0,0.34,0.07,,100.0,22.0,0.0,0.0,,0.0,100.0,23.66,0.2617,40.81,0.3882,2.96
2024-12-03,159751.0,479253.0,1.06,2.18,0.86,0.52,0.0,309423.0,94064.0,103141.0,282192.0,,,1900.0,0.0,,,,0.06,868.0,14600.0,,,0.0,1900.0,,266.0,14700.0,0.28,0.05,,100.0,19.82,0.0,0.0,,0.0,100.0,28.33,0.221,29.39,0.3367,3.0
2024-12-04,158353.0,498811.95,1.05,2.21,0.86,0.52,0.0,324894.15,92666.0,103141.0,291897.9,,,,,,,,0.01,,1398.0,,,,,,,,0.28,,,100.0,19.74,0.0,0.0,,0.0,100.0,28.52,0.2234,29.99,0.3373,3.15
2024-12-05,154870.0,486291.8,1.03,2.19,0.84,0.53,0.0,312926.12,92666.0,99658.0,290971.24,,,,,,,,,,,,,,,,,3483.0,0.29,0.01,,100.0,19.76,0.0,0.0,,0.0,100.0,28.23,0.2259,31.17,0.3302,3.14
2024-12-06,119689.0,386595.47,0.79,1.69,0.65,0.42,0.0,272860.71,75940.0,84477.0,245286.2,,,,,,10000.0,,0.05,,16726.0,,,,,0.03,,25181.0,0.24,0.08,,100.0,16.75,0.0,0.0,,0.0,100.0,16.08,0.2046,35.6,0.2641,3.23
2024-12-09,124754.0,427906.22,0.83,1.79,0.67,0.44,0.0,281284.01,83475.0,82007.0,286319.25,,,7535.0,0.02,,,,,5768.0,,,,0.02,7535.0,,,8238.0,0.27,0.03,,100.0,18.12,0.0,0.0,,0.0,100.0,15.49,0.1897,33.46,0.2707,3.43
2024-12-10,110113.0,382092.11,0.73,1.6,0.6,0.41,0.0,260711.51,74934.0,75133.0,260020.98,,,,,,,,0.02,,8541.0,,,,,,,6874.0,0.26,0.02,,100.0,16.44,0.0,0.0,,0.0,100.0,17.86,0.2176,36.34,0.2416,3.47
2024-12-11,91735.0,316485.75,0.61,1.33,0.5,0.35,0.0,227679.3,65695.0,65994.0,226647.75,,,,,,,,0.03,,9239.0,,,,,,,9139.0,0.23,0.03,,100.0,14.42,0.0,0.0,,0.0,100.0,19.04,0.2643,42.83,0.2013,3.45
2024-12-12,170835.0,589380.75,1.13,2.47,0.92,0.62,0.0,373614.3,112995.0,108294.0,389832.75,,,47300.0,,,47300.0,,,,,,,,47300.0,0.17,,5000.0,0.39,0.02,,100.0,24.29,0.0,0.0,,0.0,100.0,23.92,0.1865,25.97,0.3673,3.45
2024-12-13,154108.0,602562.28,1.02,2.26,0.83,0.57,0.0,367801.97,101268.0,94067.0,395957.88,,,,,,,,0.04,,11727.0,,,,,,,14227.0,0.35,0.05,,100.0,22.4,0.0,0.0,,0.0,100.0,26.21,0.2189,28.46,0.3408,3.91
2024-12-16,146573.0,554045.94,0.97,2.09,0.79,0.58,0.0,327090.96,101268.0,86532.0,382793.04,,,,,,,,,,,,,,,,,7535.0,0.4,0.03,,100.0,22.52,0.0,0.0,,0.0,100.0,25.41,0.2346,31.26,0.326,3.78
2024-12-17,166218.0,606695.7,1.1,2.26,0.9,0.64,0.0,374570.3,104823.0,102622.0,382603.95,,,11090.0,,,16090.0,,0.03,,7535.0,,,,11090.0,0.06,,,0.4,,,100.0,23.71,0.0,0.0,,0.0,100.0,23.13,0.2259,34.06,0.376,3.65
2024-12-18,221910.0,787780.5,1.47,2.98,1.2,0.83,1.0,463718.75,132826.0,130625.0,471532.3,,,28003.0,0.0,,27689.0,,,314.0,,,,0.0,28003.0,0.1,,,0.49,,,100.0,29.84,0.0,0.0,,0.0,100.0,18.31,0.2208,37.55,0.4986,3.55
2024-12-19,161249.0,567596.48,1.07,2.18,0.87,0.6,0.0,367009.28,106465.0,104264.0,374756.8,,,7939.0,0.03,,,,0.13,7939.0,34300.0,,,0.03,7939.0,,,34300.0,0.38,0.13,,100.0,24.19,0.0,0.0,,0.0,100.0,25.37,0.2039,30.29,0.3664,3.52
