,CM9 FP Equity_DX_SI_QTY,CM9 FP Equity_DX_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CM9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CM9 FP Equity_DX_SI_MV,CM9 FP Equity_DX_DSS,CM9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY,CM9 FP Equity_DX_BROKER_SI_QTY,CM9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CM9 FP Equity_DX_BROKER_SI_MV_NEW_x,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CM9 FP Equity_DX_BROKER_SI_MV_INC_x,CM9 FP Equity_DX_BROKER_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_NEW,CM9 FP Equity_DX_SUPPLY_SI_MV_DEC,CM9 FP Equity_DX_BROKER_SI_QTY_INC,CM9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CM9 FP Equity_DX_BROKER_SI_MV_NEW_y,CM9 FP Equity_DX_BROKER_SI_MV_INC_y,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CM9 FP Equity_DX_BROKER_SI_MV_ADD,CM9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV,CM9 FP Equity_DX_BROKER_SI_MV_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV_RMV,CM9 FP Equity_DX_BROKER_SI_MV_RMV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CM9 FP Equity_DX_UTILIZATION_QUANTITY,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CM9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CM9 FP Equity_DX_BROKER_SI_CON_RATIO,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CM9 FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-02-06,15820.0,2171927.8,54.88,3.62,2.17,,2171927.8,0.0,15820.0,0.0,,,,20.0,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.13,0.9975,99.87,0.0
2013-02-07,15820.0,2179205.0,54.05,3.62,2.18,,2179205.0,0.0,15820.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.12,0.9975,99.88,0.0
2013-02-08,15820.0,2202618.6,46.05,3.62,2.21,,2202618.6,0.0,15820.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.12,0.9975,99.88,0.0
2013-02-11,15820.0,2200403.8,42.35,3.62,2.2,,2200403.8,0.0,15820.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.12,0.9975,99.88,0.0
2013-02-12,15800.0,2190670.0,42.29,3.62,2.19,,2190670.0,0.0,15800.0,0.0,,,,,,,,,,,,,,20.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-13,15800.0,2196200.0,41.49,3.62,2.2,,2196200.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-14,15800.0,2211684.0,41.66,3.62,2.22,,2211684.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-15,15800.0,2209630.0,41.56,3.62,2.21,,2209630.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-18,15800.0,2208840.0,48.47,3.62,2.21,,2208840.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-19,15800.0,2216898.0,48.49,3.62,2.22,,2216898.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-20,15800.0,2219742.0,48.61,3.62,2.21,,2219742.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-21,15800.0,2206628.0,48.5,3.62,2.21,,2206628.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-22,15800.0,2226694.0,48.41,3.62,2.21,,2226694.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-25,15800.0,2229064.0,47.79,3.62,2.21,,2229064.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-26,15800.0,2212000.0,47.79,3.62,2.23,,2212000.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-27,15800.0,2226852.0,36.61,3.62,2.23,,2226852.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-02-28,15800.0,2254976.0,34.94,3.62,2.25,,2254976.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-01,15800.0,2265878.0,35.41,3.62,2.26,,2265878.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-04,15800.0,2264772.0,31.64,3.62,2.27,,2264772.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-05,15800.0,2271408.0,37.04,3.62,2.27,,2271408.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-06,15800.0,2296372.0,37.04,3.62,2.29,,2296372.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-07,15800.0,2286892.0,37.04,3.62,2.29,,2286892.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-08,15800.0,2306642.0,37.61,3.62,2.31,,2306642.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-11,15800.0,2311382.0,37.63,3.62,2.31,,2311382.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-12,15800.0,2305378.0,37.57,3.62,2.31,,2305378.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-13,15800.0,2320230.0,37.67,3.62,2.32,,2320230.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-14,15800.0,2327024.0,37.65,3.62,2.33,,2327024.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-15,15800.0,2319598.0,41.0,3.62,2.32,,2319598.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-18,15800.0,2323864.0,46.98,3.62,2.32,,2323864.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-19,15800.0,2324180.0,53.45,3.62,2.33,,2324180.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-20,15800.0,2327656.0,53.49,3.62,2.33,,2327656.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-21,15800.0,2330500.0,54.3,3.62,2.33,,2330500.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-22,15800.0,2320072.0,65.27,3.62,2.32,,2320072.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-25,15800.0,2336820.0,66.13,3.62,2.33,,2336820.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-26,15800.0,2345668.0,66.13,3.62,2.35,,2345668.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-27,15800.0,2362732.0,68.2,3.62,2.35,,2362732.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-28,15800.0,2363048.0,68.2,3.62,2.36,,2363048.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-03-29,15800.0,2363048.0,65.91,3.62,2.36,,2363048.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-01,15800.0,2363048.0,65.91,3.62,2.36,,2363048.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-02,15800.0,2363838.0,65.91,3.62,2.36,,2363838.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-03,15800.0,2348828.0,65.94,3.62,2.35,,2348828.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-04,15800.0,2344088.0,65.01,3.62,2.35,,2344088.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-05,15800.0,2300796.0,60.61,3.62,2.3,,2300796.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-08,15800.0,2312646.0,43.9,3.62,2.31,,2312646.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-09,15800.0,2298900.0,43.97,3.62,2.3,,2298900.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-10,15800.0,2345826.0,25.91,3.62,2.35,,2345826.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-11,15800.0,2356570.0,23.74,3.62,2.35,,2356570.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-12,15800.0,2345510.0,27.98,3.62,2.35,,2345510.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-15,15800.0,2334134.0,29.1,3.62,2.33,,2334134.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-16,15800.0,2314542.0,29.5,3.62,2.32,,2314542.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-17,15800.0,2300322.0,25.98,3.62,2.3,,2300322.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-18,15800.0,2294950.0,26.1,3.62,2.29,,2294950.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-19,15800.0,2302692.0,26.1,3.09,2.3,,2302692.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-22,15800.0,2312330.0,26.0,3.09,2.32,,2312330.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-23,15800.0,2346932.0,25.97,3.09,2.31,,2346932.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-24,15800.0,2358782.0,25.28,3.09,2.36,,2358782.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-25,15800.0,2374740.0,25.31,3.09,2.38,,2374740.0,0.0,15800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-04-26,30800.0,4605524.0,47.39,6.02,4.73,,4605524.0,0.0,30800.0,0.0,,,,15000.0,,,,,,,,2.37,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.95,0.5,50.05,0.0
2013-04-29,30800.0,4610452.0,47.4,6.02,4.73,,4610452.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.89,0.5,50.11,0.0
2013-04-30,30800.0,4607680.0,47.4,6.02,4.73,,4607680.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,0.0
2013-05-01,30800.0,4607680.0,41.05,6.02,4.72,,4607680.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,0.5,50.09,0.0
2013-05-02,30800.0,4641868.0,41.05,6.02,4.74,,4641868.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.74,0.5,50.26,0.0
2013-05-03,30800.0,4672360.0,41.22,6.02,4.77,,4672360.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.76,0.5,50.24,0.0
2013-05-06,30800.0,4681292.0,41.22,6.02,4.79,,4681292.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.87,0.5,50.13,0.0
2013-05-07,30800.0,4688992.0,41.22,6.02,4.8,,4688992.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.88,0.5,50.12,0.0
2013-05-08,30800.0,4694536.0,40.27,6.02,4.8,,4694536.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.89,0.5,50.11,0.0
2013-05-09,30800.0,4712400.0,41.84,6.02,4.79,,4712400.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.83,0.5,50.17,0.0
2013-05-10,30800.0,4757984.0,41.8,6.02,4.86,,4757984.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.68,0.5,50.32,0.0
2013-05-13,30800.0,4757060.0,40.47,6.02,4.87,,4757060.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.93,0.5,50.07,0.0
2013-05-14,30800.0,4789400.0,40.47,6.02,4.88,,4789400.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.75,0.5,50.25,0.0
2013-05-15,30800.0,4855004.0,39.18,6.02,4.93,,4855004.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.41,0.5001,50.59,0.0
2013-05-16,30800.0,4843300.0,37.65,6.02,4.91,,4843300.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.47,0.5001,50.53,0.0
2013-05-17,30800.0,4862088.0,34.05,6.02,4.93,,4862088.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.37,0.5001,50.63,0.0
2013-05-20,30800.0,4888884.0,33.28,6.02,4.94,,4888884.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.24,0.5001,50.76,0.0
2013-05-21,35800.0,5666066.0,35.52,6.99,5.79,,5666066.0,0.0,35800.0,0.0,,,,5000.0,,,,,,,,0.79,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.15,0.3912,43.16,0.0
2013-05-22,35800.0,5700076.0,35.52,6.99,5.79,,5700076.0,0.0,35800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.16,0.3914,43.17,0.0
2013-05-23,35800.0,5556518.0,44.32,6.99,5.81,,5556518.0,0.0,35800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.08,0.3911,43.2,0.0
2013-05-24,35800.0,5513200.0,46.27,6.68,5.68,,5513200.0,0.0,35800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.88,0.3891,43.08,0.0
2013-05-27,35800.0,5526804.0,45.56,6.68,5.66,,5526804.0,0.0,35800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.85,0.389,43.09,0.0
2013-05-28,35800.0,5605922.0,43.7,6.68,5.67,,5605922.0,0.0,35800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.77,0.3917,43.62,0.0
2013-05-29,35800.0,5489214.0,40.12,6.68,5.68,,5489214.0,0.0,35800.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.71,0.3906,43.48,0.0
2013-12-04,10000.0,1589800.0,16.27,2.4,1.69,,1589800.0,0.0,10000.0,0.0,,,,10000.0,,,,,,,,1.69,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-05,10000.0,1573700.0,15.95,2.4,1.69,,1573700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-06,10000.0,1583700.0,15.66,2.4,1.69,,1583700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-09,10000.0,1585000.0,13.59,2.52,1.67,,1585000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-10,10000.0,1574800.0,13.6,2.52,1.66,,1574800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-11,10000.0,1560600.0,13.58,2.52,1.65,,1560600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-12,10000.0,1552600.0,12.59,2.52,1.65,,1552600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-13,10000.0,1553100.0,11.11,2.52,1.66,,1553100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-16,10000.0,1560700.0,10.32,2.52,1.66,,1560700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-17,10000.0,1550600.0,8.59,2.52,1.64,,1550600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-18,10000.0,1557000.0,8.5,2.52,1.62,,1557000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-19,10000.0,1586000.0,6.65,2.52,1.63,,1586000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-20,10000.0,1597200.0,5.97,2.52,1.67,,1597200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-23,10000.0,1604300.0,4.78,2.52,1.68,,1604300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-24,10000.0,1604300.0,4.78,2.52,1.68,,1604300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-25,10000.0,1604300.0,5.1,2.52,1.68,,1604300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-26,10000.0,1604300.0,5.1,2.52,1.68,,1604300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-27,10000.0,1612100.0,5.1,2.52,1.68,,1612100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-30,10000.0,1612900.0,4.98,2.52,1.69,,1612900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-31,10000.0,1612900.0,4.26,2.52,1.69,,1612900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-01,10000.0,1612900.0,4.32,2.52,1.69,,1612900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-02,10000.0,1616600.0,4.32,2.69,1.69,,1616600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-03,10000.0,1621800.0,4.42,2.69,1.7,,1621800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-06,10000.0,1612600.0,4.42,2.69,1.7,,1612600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-07,10000.0,1624200.0,4.42,2.69,1.69,,1624200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-08,10000.0,1624400.0,4.37,2.69,1.71,,1624400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-09,10000.0,1620800.0,3.66,2.69,1.71,,1620800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-10,10000.0,1617600.0,3.5,2.69,1.7,,1617600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-13,10000.0,1624600.0,3.47,2.69,1.7,,1624600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-14,10000.0,1616300.0,3.54,2.69,1.7,,1616300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-15,10000.0,1636200.0,3.54,2.69,1.7,,1636200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-16,10000.0,1631300.0,3.51,2.69,1.71,,1631300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-17,10000.0,1641600.0,3.53,2.69,1.7,,1641600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-20,10000.0,1638500.0,3.53,2.69,1.7,,1638500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-21,10000.0,1636400.0,3.54,2.69,1.7,,1636400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
