,STF FP Equity_DX_SI_QTY,STF FP Equity_DX_SHORT_INTEREST_VALUE,STF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STF FP Equity_DX_SI_MV,STF FP Equity_DX_DSS,STF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY,STF FP Equity_DX_BROKER_SI_QTY,STF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STF FP Equity_DX_BROKER_SI_MV_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_INC_x,STF FP Equity_DX_BROKER_SI_MV_INC_x,STF FP Equity_DX_SUPPLY_SI_MV_NEW,STF FP Equity_DX_BROKER_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_NEW,STF FP Equity_DX_SUPPLY_SI_MV_DEC,STF FP Equity_DX_BROKER_SI_QTY_INC,STF FP Equity_DX_SUPPLY_SI_QTY_DEC,STF FP Equity_DX_BROKER_SI_MV_NEW_y,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STF FP Equity_DX_BROKER_SI_MV_INC_y,STF FP Equity_DX_SUPPLY_SI_QTY_INC_y,STF FP Equity_DX_BROKER_SI_MV_ADD,STF FP Equity_DX_SUPPLY_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_DEC,STF FP Equity_DX_SUPPLY_SI_MV,STF FP Equity_DX_BROKER_SI_MV_DEC,STF FP Equity_DX_SUPPLY_SI_MV_RMV,STF FP Equity_DX_BROKER_SI_MV_RMV,STF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STF FP Equity_DX_UTILIZATION_QUANTITY,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STF FP Equity_DX_ACTIVE_UTILIZATION_MV,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STF FP Equity_DX_BROKER_SI_CON_RATIO,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STF FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-05-23,3279.0,104357.19,0.08,0.41,0.02,0.14,0.0,104357.19,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,414150.68,,0.55,0.0,39.12,0.5237,60.88,0.252
2008-05-26,3279.0,104332.28,0.08,0.41,0.02,0.14,0.0,104332.28,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,414051.83,,0.55,0.0,39.12,0.5237,60.88,0.252
2008-05-27,3279.0,104407.0,0.08,0.37,0.02,0.14,0.0,104407.0,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,414348.36,,0.55,0.0,39.05,0.524,60.95,0.252
2008-05-28,3279.0,104606.25,0.08,0.38,0.02,0.14,0.0,104606.25,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,415139.1,,0.55,0.0,39.12,0.5237,60.88,0.252
2008-05-29,3279.0,104257.56,0.08,0.39,0.02,0.14,0.0,104257.56,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,413755.31,,0.55,0.0,39.12,0.5237,60.88,0.252
2008-05-30,3279.0,104257.56,0.08,0.38,0.02,0.14,0.0,104257.56,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,413755.31,,0.54,0.0,39.12,0.5237,60.88,0.252
2008-06-02,3279.0,104481.72,0.08,0.38,0.02,0.14,0.0,104481.72,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,414644.89,,0.54,0.0,39.12,0.5237,60.88,0.252
2008-06-03,3279.0,105652.31,0.08,0.38,0.02,0.14,0.0,105652.31,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13013.0,419290.49,,0.55,0.0,39.12,0.5237,60.88,0.252
2008-06-04,3279.0,105652.31,0.08,0.38,0.02,0.14,0.0,105652.31,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26770.0,862553.33,,1.14,0.0,39.12,0.5237,60.88,0.1225
2008-06-05,3279.0,105502.87,0.08,0.4,0.02,0.14,0.0,105502.87,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27065.0,870825.03,,1.15,0.0,39.31,0.5228,60.69,0.1212
2008-06-06,3279.0,105577.59,0.08,0.4,0.02,0.14,0.0,105577.59,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27192.0,875530.93,,1.15,0.0,39.45,0.5223,60.55,0.1206
2008-06-09,3279.0,105403.25,0.08,0.4,0.02,0.14,0.0,105403.25,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27192.0,874085.13,,1.15,0.0,39.12,0.5237,60.88,0.1206
2008-06-10,3279.0,104755.69,0.08,0.4,0.02,0.14,0.0,104755.69,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27192.0,868715.04,,1.14,0.0,39.14,0.5236,60.86,0.1206
2008-06-11,3279.0,104606.25,0.08,0.4,0.02,0.14,0.0,104606.25,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27479.0,876631.63,,1.15,0.0,39.12,0.5237,60.88,0.1193
2008-06-12,3279.0,104581.34,0.08,0.39,0.02,0.14,0.0,104581.34,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27479.0,876422.91,,1.15,0.0,39.12,0.5237,60.88,0.1193
2008-06-13,3279.0,100372.19,0.08,0.39,0.02,0.14,0.0,100372.19,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32187.0,985263.67,,1.31,0.0,39.12,0.5237,60.88,0.1019
2008-06-16,3279.0,102240.16,0.08,0.34,0.02,0.14,0.0,102240.16,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32187.0,1003599.84,,1.33,0.0,39.18,0.5234,60.82,0.1019
2008-06-17,3279.0,105228.91,0.08,0.34,0.02,0.14,0.0,105228.91,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11940.0,383175.7,,0.5,0.0,39.12,0.5237,60.88,0.2746
2008-06-18,3279.0,106075.72,0.08,0.31,0.02,0.14,0.0,106075.72,0.0,3279.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13476.0,435948.88,,0.57,0.0,39.12,0.5237,60.88,0.2433
2008-06-19,2558.0,83178.81,0.06,0.24,0.02,0.11,0.0,83178.81,0.0,2558.0,0.0,,,,,,,,,,,,,,,,,721.0,0.0,0.03,,,0.0,0.0,13701.0,445517.14,,0.59,0.0,49.68,0.5,50.32,0.1867
2008-06-20,2558.0,81605.0,0.06,0.23,0.02,0.11,0.0,81605.0,0.0,2558.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14994.0,478336.72,,0.63,0.0,49.88,0.5,50.12,0.1706
2008-06-23,2558.0,83062.23,0.06,0.24,0.02,0.11,0.0,83062.23,0.0,2558.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15284.0,496295.2,,0.65,0.0,49.88,0.5,50.12,0.1674
2008-06-24,2558.0,81779.86,0.06,0.36,0.02,0.11,0.0,81779.86,0.0,2558.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13140.0,420088.91,,0.56,0.0,49.88,0.5,50.12,0.1947
2008-06-25,2558.0,81605.0,0.06,0.35,0.02,0.11,0.0,81605.0,0.0,2558.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13140.0,419190.64,,0.55,0.0,49.88,0.5,50.12,0.1947
2008-06-26,1279.0,41181.38,0.03,0.16,0.01,0.05,0.0,41181.38,0.0,1279.0,0.0,,,,,,,,,,,,,,,,,1279.0,0.0,0.05,,,0.0,0.0,13140.0,423083.13,,0.56,0.0,,1.0,100.0,0.0973
2008-06-27,8279.0,264115.63,0.2,1.0,0.06,0.35,0.0,40802.5,7000.0,1279.0,223313.13,,,,,,,,,,,,,,,,7000.0,,0.3,,,,100.0,53.27,0.0,0.0,,0.0,100.0,15.36,0.74,84.64,0.6301
2008-06-30,16000.0,516385.02,0.39,1.79,0.12,0.67,0.0,290466.57,7000.0,9000.0,225918.45,,,,0.12,,5000.0,,,2721.0,,,,0.12,,0.21,,,0.3,,,,100.0,53.27,0.0,0.0,,0.0,100.0,25.04,0.3115,43.98,1.2177
2008-07-01,18000.0,582437.09,0.44,1.95,0.13,0.76,0.0,355933.78,7000.0,11000.0,226503.31,,,,0.08,,,,,2000.0,,,,0.08,,,,,0.3,,,,100.0,53.27,0.0,0.0,,0.0,100.0,22.32,0.2767,38.99,1.3699
2008-07-02,19000.0,610753.81,0.46,2.04,0.14,0.8,0.0,385739.25,10500.0,12000.0,337521.84,,,,0.04,,,,,1000.0,,,,0.04,,,3500.0,,0.44,,,,100.0,79.91,0.0,0.0,,0.0,100.0,23.69,0.2698,36.75,1.446
2008-07-03,19000.0,620567.43,0.46,1.71,0.14,0.81,0.0,391937.33,10500.0,12000.0,342945.16,,,,,,,,,,,,,,,,,,0.45,,,,100.0,79.89,0.0,0.0,,0.0,100.0,23.53,0.2702,36.93,1.4456
2008-07-04,19000.0,606135.63,0.46,1.91,0.14,0.81,0.0,382822.5,7000.0,12000.0,223313.13,,,,,,,,0.15,,3500.0,,,,,,,,0.3,,,,100.0,53.27,0.0,0.0,,0.0,100.0,23.5,0.27,36.86,1.446
2008-07-07,15500.0,498481.99,0.38,1.19,0.11,0.65,0.0,273361.09,7000.0,8500.0,225120.9,,,,,,,,,,,,,,,,,3500.0,0.29,0.15,,,100.0,51.76,0.0,0.0,,0.0,100.0,29.08,0.3543,45.02,1.146
2008-07-08,15500.0,495303.2,0.38,1.24,0.11,0.66,0.0,271617.88,7000.0,8500.0,223685.32,,,,,,,,,,,,,,,,,,0.3,,,,100.0,51.76,0.0,0.0,,0.0,100.0,28.88,0.3553,45.31,1.146
2008-07-09,45651.0,1447336.99,1.11,3.64,0.34,1.92,0.0,1225406.28,7000.0,38651.0,221930.71,,,,1.27,,,,,30151.0,,,,1.27,,,,,0.29,,,,100.0,51.76,0.0,0.0,,0.0,100.0,15.25,0.5936,74.87,3.3753
2008-07-10,45651.0,1451151.25,1.11,3.62,0.34,1.92,0.0,1228635.67,7000.0,38651.0,222515.58,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.76,0.0,0.0,,0.0,100.0,15.2,0.5941,74.91,3.3753
2008-07-11,45801.0,1454527.88,1.12,3.69,0.34,1.92,0.0,1232224.98,7000.0,38801.0,222302.9,,,,,,150.0,,,,,,,,,0.01,,,0.29,,,,100.0,51.76,0.0,0.0,,0.0,100.0,15.08,0.591,74.73,3.3864
2008-07-14,45801.0,1447222.19,1.12,3.69,0.34,1.92,0.0,1226035.86,7000.0,38801.0,221186.34,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.76,0.0,0.0,,0.0,100.0,15.18,0.59,74.65,3.3864
2008-07-15,45801.0,1447222.19,1.12,3.67,0.34,1.92,0.0,1226035.86,7000.0,38801.0,221186.34,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.14,0.5905,74.69,3.3544
2008-07-16,45801.0,1445482.74,1.12,3.67,0.34,1.92,0.0,1224562.26,7000.0,38801.0,220920.49,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.18,0.5901,74.65,3.3544
2008-07-17,45801.0,1450701.09,1.12,3.65,0.34,1.92,0.0,1228983.06,7000.0,38801.0,221718.03,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.08,0.5911,74.74,3.3544
2008-07-18,45801.0,1443743.29,1.12,3.64,0.34,1.92,0.0,1223088.66,7000.0,38801.0,220654.64,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.14,0.5905,74.69,3.3544
2008-07-21,45801.0,1444091.18,1.12,3.63,0.34,1.92,0.0,1223383.38,7000.0,38801.0,220707.81,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.04,0.5915,74.78,3.3544
2008-07-22,45801.0,1445482.74,1.12,3.64,0.34,1.92,0.0,1224562.26,7000.0,38801.0,220920.49,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.19,0.5899,74.64,3.3544
2008-07-23,45801.0,1472966.05,1.12,3.63,0.34,1.92,0.0,1247845.15,7000.0,38801.0,225120.9,,,,,,,,,,,,,,,,,,0.29,,,,100.0,51.27,0.0,0.0,,0.0,100.0,15.2,0.5898,74.64,3.3544
2008-07-24,41801.0,1350358.17,1.02,3.31,0.31,1.76,0.0,1124227.05,7000.0,34801.0,226131.13,,,,,,,,,,,,,,,,,4000.0,0.3,0.17,,,100.0,51.27,0.0,0.0,,0.0,100.0,16.82,0.5588,72.03,3.0614
2008-07-25,41801.0,1350358.17,1.02,3.28,0.31,1.76,0.0,1124227.05,7000.0,34801.0,226131.13,,,,,,,,,,,,,,,,,,0.3,,,,100.0,50.32,0.0,0.0,,0.0,100.0,16.84,0.5585,72.01,3.0047
2008-07-28,41801.0,1343055.51,1.02,3.62,0.31,1.76,0.0,1118147.28,7000.0,34801.0,224908.22,,,,,,,,,,,,,,,,,,0.3,,,,50.32,50.32,6912.0,222080.8,,0.29,50.37,16.84,0.5585,72.01,3.0047
2008-07-29,41801.0,1341150.46,1.02,3.7,0.31,1.76,0.0,1116561.26,7000.0,34801.0,224589.2,,,,,,,,,,,,,,,,,,0.3,,,,50.32,50.32,6912.0,221765.79,,0.29,50.88,16.96,0.5575,71.92,3.0047
2008-07-30,41801.0,1339562.93,1.02,3.96,0.31,1.76,0.0,1115239.57,7000.0,34801.0,224323.35,,,,,,,,,,,,,,,,,,0.3,,,,50.32,50.32,6912.0,221503.29,,0.29,50.36,16.8,0.5591,72.06,3.0047
2008-07-31,41801.0,1333212.78,1.02,3.97,0.31,1.76,0.0,1109952.82,7000.0,34801.0,223259.96,,,,,,,,,,,,,,,,,,0.29,,,,50.32,50.32,6912.0,220453.26,,0.29,50.36,16.75,0.5595,72.1,3.0047
2008-08-01,41801.0,1333212.78,1.02,4.25,0.31,1.76,0.0,1109952.82,7000.0,34801.0,223259.96,,,,,,,,,,,,,,,,,,0.29,,,,50.32,50.32,6912.0,220453.26,,0.29,50.39,16.73,0.5597,72.11,3.0047
2008-08-04,35195.0,1123321.16,0.86,3.63,0.26,1.48,0.0,1110745.84,394.0,34801.0,12575.32,,,,,,,,0.28,,6606.0,,,,,,,,0.02,,,,2.94,2.94,13002.0,414985.7,,0.55,2.93,12.8,0.7503,85.66,2.6273
2008-08-05,35195.0,1123855.82,0.86,3.58,0.26,1.48,0.0,1111274.51,394.0,34801.0,12581.31,,,,,,,,,,,,,,,,,,0.02,,,,2.94,2.94,13002.0,415183.22,,0.55,2.96,12.8,0.7501,85.65,2.6273
2008-08-06,35195.0,1123855.82,0.86,3.66,0.26,1.48,0.0,1111274.51,394.0,34801.0,12581.31,,,,,,,,,,,,,,,,,,0.02,,,,2.94,2.94,13002.0,415183.22,,0.55,2.95,12.8,0.7501,85.65,2.6273
2008-08-07,35195.0,1125727.13,0.86,4.02,0.26,1.48,0.0,1113124.87,394.0,34801.0,12602.26,,,,,,,,,,,,,,,,,,0.02,,,,2.94,2.94,13002.0,415874.53,,0.55,2.95,12.8,0.75,85.64,2.6273
2008-08-08,35195.0,1125994.46,0.86,3.93,0.26,1.48,0.0,1113389.21,394.0,34801.0,12605.25,,,,,,,,,,,,,,,,,,0.02,,,,2.94,2.94,13002.0,415973.29,,0.55,3.0,12.81,0.7497,85.62,2.6273
2008-08-11,35195.0,1126529.12,0.86,4.21,0.26,1.48,0.0,1113917.89,394.0,34801.0,12611.24,,,,,,,,,,,,,,,,,,0.02,,,,2.71,2.71,14159.0,453204.31,,0.6,2.72,12.81,0.7499,85.64,2.4184
2008-08-12,35195.0,1136153.01,0.86,4.19,0.26,1.48,0.0,1123434.03,394.0,34801.0,12718.97,,,,,,,,,,,,,,,,,,0.02,,,,1.78,1.78,21784.0,703223.67,,0.92,1.77,12.71,0.7514,85.74,1.5869
2008-08-13,35195.0,1136153.01,0.86,4.18,0.26,1.48,0.0,1123434.03,394.0,34801.0,12718.97,,,,,,,,,,,,,,,,,,0.02,,,,1.51,1.51,25642.0,827766.31,,1.09,1.51,12.55,0.7535,85.89,1.3518
2008-08-14,35195.0,1136153.01,0.86,5.24,0.26,1.48,0.0,1123434.03,394.0,34801.0,12718.97,,,,,,,,,,,,,,,,,,0.02,,,,1.34,1.34,29010.0,936490.94,,1.24,1.35,12.63,0.7523,85.8,1.1969
2008-08-15,35195.0,1131875.73,0.86,5.31,0.26,1.48,0.0,1119204.63,394.0,34801.0,12671.09,,,,,,,,,,,,,,,,,,0.02,,,,1.23,1.23,31666.0,1018382.63,,1.35,1.23,12.7,0.7512,85.73,1.0978
2008-08-18,35195.0,1133479.71,0.86,10.45,0.26,1.48,0.0,1120790.66,394.0,34801.0,12689.05,,,,,,,,,,,,,,,,,,0.02,,,,1.09,1.09,35870.0,1155218.56,,1.52,1.08,12.83,0.7496,85.62,0.9705
2008-08-19,35195.0,1132143.06,0.86,11.61,0.26,1.48,0.0,1119468.97,394.0,34801.0,12674.08,,,,,,,,,,,,,,,,,,0.02,,,,1.09,1.09,35870.0,1153856.27,,1.51,1.08,12.83,0.7497,85.62,0.9705
2008-08-20,35195.0,1135618.35,0.86,11.69,0.26,1.48,0.0,1122905.36,394.0,34801.0,12712.99,,,,,,,,,,,,,,,,,,0.02,,,,1.09,1.09,35870.0,1157398.21,,1.52,1.09,12.82,0.7497,85.62,0.9705
2008-08-21,35195.0,1136153.01,0.3,11.91,0.26,1.48,0.0,1123434.03,394.0,34801.0,12718.97,,,,,,,,,,,,,,,,,,0.02,,,,1.09,1.09,35870.0,1157943.13,,1.51,1.08,12.82,0.7498,85.63,0.9705
2008-08-22,35195.0,1134816.36,0.3,11.81,0.26,1.48,0.0,1122112.35,394.0,34801.0,12704.01,,,,,,,,,,,,,,,,,,0.02,,,,1.09,1.09,35870.0,1156580.84,,1.53,1.09,12.82,0.7496,85.62,0.9705
2008-08-25,35195.0,1134816.36,0.3,11.83,0.26,1.48,0.0,1122112.35,394.0,34801.0,12704.01,,,,,,,,,,,,,,,,,,0.02,,,,1.08,1.08,36000.0,1160772.52,,1.53,1.08,12.82,0.7497,85.62,0.9671
2008-08-26,35195.0,1126529.12,0.3,11.17,0.26,1.48,0.0,1113917.89,394.0,34801.0,12611.24,,,,,,,,,,,,,,,,,,0.02,,,,1.08,1.08,36000.0,1152295.74,,1.53,1.09,12.83,0.7495,85.61,0.9671
2008-08-27,35195.0,1124657.81,0.3,11.17,0.26,1.48,0.0,1112067.52,394.0,34801.0,12590.29,,,,,,,,,,,,,,,,,,0.02,,,,1.08,1.08,36000.0,1150381.62,,1.51,1.08,12.83,0.7498,85.63,0.9671
2008-08-28,35195.0,1125192.47,0.3,11.55,0.26,1.48,0.0,1112596.2,394.0,34801.0,12596.27,,,,,,,,,,,,,,,,,,0.02,,,,1.08,1.08,36000.0,1150928.51,,1.52,1.08,12.81,0.7501,85.65,0.9671
2008-08-29,35195.0,1122786.5,0.3,11.61,0.26,1.48,0.0,1110217.16,394.0,34801.0,12569.34,,,,,,,,,,,,,,,,,,0.02,,,,1.09,1.09,35860.0,1144001.25,,1.51,1.09,12.81,0.7501,85.65,0.9708
2008-09-01,35195.0,1122786.5,0.3,11.5,0.26,1.48,0.0,1110217.16,394.0,34801.0,12569.34,,,,,,,,,,,,,,,,,,0.02,,,,1.11,1.11,35073.0,1118894.47,,1.48,1.11,12.73,0.7512,85.72,0.9923
2008-09-02,35195.0,1122786.5,0.3,11.61,0.26,1.48,0.0,1110217.16,394.0,34801.0,12569.34,,,,,,,,,,,,,,,,,,0.02,,,,1.11,1.11,34988.0,1116182.81,,1.47,1.12,12.8,0.7501,85.65,0.9947
2008-09-03,36195.0,1154413.45,0.31,11.9,0.27,1.52,0.0,1141847.1,394.0,35801.0,12566.35,,,,0.04,,,,,1000.0,,,,0.04,,,,,0.02,,,,100.0,1.13,0.0,0.0,,0.0,100.0,12.45,0.7561,86.05,1.0336
2008-09-04,36195.0,1165685.41,0.31,12.54,0.27,1.52,0.0,1152996.36,394.0,35801.0,12689.05,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.13,0.0,0.0,,0.0,100.0,12.45,0.7558,86.04,1.0353
2008-09-05,36195.0,1143691.34,0.31,9.14,0.27,1.52,0.0,1131241.71,394.0,35801.0,12449.63,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.16,0.0,0.0,,0.0,100.0,12.47,0.7555,86.01,1.066
2008-09-08,36195.0,1151389.27,0.31,8.92,0.27,1.52,0.0,1138855.84,394.0,35801.0,12533.43,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.2,0.0,0.0,,0.0,100.0,12.43,0.7565,86.08,1.1026
2008-09-09,36195.0,1152214.04,0.31,8.7,0.27,1.52,0.0,1139671.64,394.0,35801.0,12542.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.2,0.0,0.0,,0.0,100.0,12.44,0.7563,86.06,1.1026
2008-09-10,36195.0,1153863.6,0.31,8.18,0.27,1.52,0.0,1141303.24,394.0,35801.0,12560.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.21,0.0,0.0,,0.0,100.0,12.44,0.7561,86.05,1.1119
2008-09-11,35801.0,1144838.37,0.31,8.13,0.26,1.51,0.0,1144838.37,0.0,35801.0,0.0,,,,,,,,0.02,,394.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.58,0.7728,87.0,1.0998
2008-09-12,35801.0,1138855.84,0.31,7.1,0.26,1.51,0.0,1138855.84,0.0,35801.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.58,0.7727,87.0,1.0781
2008-09-15,8801.0,280233.61,0.08,1.73,0.06,0.37,0.0,280233.61,0.0,8801.0,0.0,,,,,,,,,,,,,,,,,27000.0,0.0,1.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.14,0.4843,51.17,0.265
2008-09-16,8801.0,279297.71,0.08,1.77,0.06,0.37,0.0,279297.71,0.0,8801.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.14,0.4843,51.17,0.265
2008-09-17,9801.0,311032.48,0.08,1.93,0.07,0.41,0.0,311032.48,0.0,9801.0,0.0,,,,,,1000.0,,,,,,,,,0.04,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.36,0.4014,45.98,0.2951
2008-09-18,9801.0,311925.83,0.08,1.93,0.07,0.41,0.0,311925.83,0.0,9801.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.36,0.4014,45.98,0.2951
2008-09-19,9801.0,312298.05,0.08,2.02,0.07,0.41,0.0,312298.05,0.0,9801.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.34,0.4012,45.97,0.2951
2008-09-22,8801.0,280434.16,0.08,1.73,0.06,0.37,0.0,280434.16,0.0,8801.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.85,0.394,47.13,0.265
2008-09-23,8801.0,280501.01,0.08,1.83,0.06,0.37,0.0,280501.01,0.0,8801.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.85,0.394,47.13,0.265
2008-09-24,6651.0,212179.37,0.06,1.43,0.05,0.28,0.0,212179.37,0.0,6651.0,0.0,,,,,,,,,,,,,,,,,2150.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.7,0.4623,62.32,0.2003
2008-09-25,3500.0,111523.64,0.03,0.78,0.03,0.15,0.0,111523.64,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,3151.0,0.0,0.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.06,0.5096,56.94,0.105
2008-09-26,3500.0,111523.64,0.03,0.78,0.03,0.15,0.0,111523.64,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.06,0.5096,56.94,0.1046
2008-09-29,1500.0,47590.76,0.01,0.33,0.01,0.06,0.0,47590.76,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0448
2008-09-30,1500.0,45574.11,0.01,0.32,0.01,0.06,0.0,45574.11,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0448
2008-10-01,24500.0,744377.09,0.21,5.1,0.18,0.98,0.0,744377.09,0.0,24500.0,0.0,,,,,,23000.0,,,,,,,,,0.92,,,0.0,,,,0.0,0.0,33473.0,1017001.4,,1.33,0.0,6.46,0.8791,93.54,0.7319
2008-10-02,24500.0,741585.68,0.21,4.94,0.18,0.98,0.0,741585.68,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33473.0,1013187.65,,1.34,0.0,6.46,0.8791,93.54,0.7319
2008-10-03,24500.0,741585.68,0.21,4.98,0.18,0.98,0.0,741585.68,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33598.0,1016971.25,,1.34,0.0,6.58,0.877,93.42,0.7292
2008-10-06,24500.0,740283.02,0.21,4.99,0.18,0.98,0.0,740283.02,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33598.0,1015184.85,,1.36,0.0,6.46,0.8791,93.54,0.7292
2008-10-07,24500.0,725767.66,0.21,5.21,0.18,0.98,0.0,725767.66,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33598.0,995279.26,,1.35,0.0,6.46,0.8791,93.54,0.7292
2008-10-08,24500.0,717765.61,0.21,5.17,0.18,0.98,0.0,717765.61,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33598.0,984305.67,,1.31,0.0,6.46,0.8791,93.54,0.7292
2008-10-09,24500.0,703622.44,0.21,4.9,0.18,0.98,0.0,703622.44,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,33970.0,975594.06,,1.31,0.0,6.46,0.8791,93.54,0.7212
2008-10-10,24500.0,677197.06,0.21,4.86,0.18,0.98,0.0,677197.06,0.0,24500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32444.0,896774.75,,1.23,0.0,6.46,0.8791,93.54,0.7551
