,GRE FP Equity_DX_SI_QTY,GRE FP Equity_DX_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GRE FP Equity_DX_SI_MV,GRE FP Equity_DX_DSS,GRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY,GRE FP Equity_DX_BROKER_SI_QTY,GRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GRE FP Equity_DX_BROKER_SI_MV_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GRE FP Equity_DX_BROKER_SI_MV_INC_x,GRE FP Equity_DX_SUPPLY_SI_MV_NEW,GRE FP Equity_DX_BROKER_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_NEW,GRE FP Equity_DX_SUPPLY_SI_MV_DEC,GRE FP Equity_DX_BROKER_SI_QTY_INC,GRE FP Equity_DX_SUPPLY_SI_QTY_DEC,GRE FP Equity_DX_BROKER_SI_MV_NEW_y,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GRE FP Equity_DX_BROKER_SI_MV_INC_y,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GRE FP Equity_DX_BROKER_SI_MV_ADD,GRE FP Equity_DX_SUPPLY_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_DEC,GRE FP Equity_DX_SUPPLY_SI_MV,GRE FP Equity_DX_BROKER_SI_MV_DEC,GRE FP Equity_DX_SUPPLY_SI_MV_RMV,GRE FP Equity_DX_BROKER_SI_MV_RMV,GRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GRE FP Equity_DX_UTILIZATION_QUANTITY,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GRE FP Equity_DX_ACTIVE_UTILIZATION_MV,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GRE FP Equity_DX_BROKER_SI_CON_RATIO,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-10-02,596200.0,936558.23,1.06,0.35,0.99,,625367.05,398100.0,398100.0,625367.05,,,,,,,,,,,,,,,,,,0.66,,,,100.0,8.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1228
2014-10-03,596200.0,945098.28,1.07,0.35,0.98,,631069.48,398100.0,398100.0,631069.48,,,,,,,,,,,,,,,,,,0.66,,,,100.0,8.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1228
2014-10-06,596200.0,933711.55,1.17,0.35,0.99,,623466.23,398100.0,398100.0,623466.23,,,,,,,,,,,,,,,,,,0.66,,,,100.0,8.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1228
2014-10-07,596200.0,908091.42,1.18,0.35,0.98,,606358.93,398100.0,398100.0,606358.93,,,,,,,,,,,,,,,,,,0.64,,,,100.0,8.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1213
2014-10-08,756200.0,1144571.3,1.47,0.44,1.22,,844730.55,458100.0,558100.0,693372.27,,,60000.0,0.08,,100000.0,,,60000.0,,,,0.08,60000.0,0.16,,,0.73,,,,100.0,9.32,0.0,0.0,,0.0,100.0,9.31,0.6851,81.76,0.1538
2014-10-09,1349200.0,2074336.08,2.55,0.79,2.14,,1769765.98,458100.0,1151100.0,704308.74,,,,0.94,,,,,593000.0,,,,0.94,,,,,0.73,,,,100.0,9.32,0.0,0.0,,0.0,100.0,39.71,0.4705,55.74,0.2744
2014-10-10,1349200.0,2016357.74,2.58,0.79,2.15,,1720300.47,458100.0,1151100.0,684623.1,,,,,,,,,,,,,,,,,,0.72,,,,100.0,9.32,0.0,0.0,,0.0,100.0,40.04,0.4687,55.33,0.2744
2014-10-13,625400.0,934650.26,1.2,0.37,0.99,,638592.99,327300.0,427300.0,489144.6,,,,,,,,0.2,,130800.0,,,,,,,723800.0,0.52,1.16,,,100.0,4.07,0.0,0.0,,0.0,100.0,12.13,0.6093,76.22,0.0777
2014-10-14,575400.0,818715.55,1.09,0.34,0.9,,536846.33,327300.0,377300.0,465703.16,,,,,,,,,,,,,,,,,50000.0,0.5,0.08,,,100.0,4.07,0.0,0.0,,0.0,100.0,13.25,0.7701,86.75,0.0715
2014-10-15,394400.0,517864.95,0.61,0.23,0.59,,350976.93,127100.0,267300.0,166888.02,,,,,,,,0.3,,200200.0,,,,,,,110000.0,0.19,0.18,,,100.0,1.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.049
2014-10-16,2329200.0,3002738.15,3.02,1.36,3.27,,2838884.46,627100.0,2202100.0,808439.42,,,,,,2075000.0,,,,,,,,,2.92,500000.0,140200.0,0.86,0.22,,,19.26,7.79,2628800.0,3388973.92,,3.61,19.26,23.31,0.3397,47.73,0.2895
2014-10-17,2479200.0,3444700.5,3.05,1.45,3.42,,3163894.61,702100.0,2277100.0,975526.07,,,7000.0,0.1,,,,,75000.0,,,,0.1,7000.0,,68000.0,,0.96,,,,21.08,7.28,2628800.0,3652560.78,,3.55,21.27,22.57,0.3227,46.19,0.257
2014-10-20,2479200.0,3456537.96,2.75,1.45,3.57,,3174767.1,702100.0,2277100.0,978878.39,,,,,,,,,,,,,,,,,,1.02,,,,21.08,7.28,2628800.0,3665112.53,,3.83,21.08,23.34,0.3136,44.34,0.257
2014-10-21,2679200.0,3952851.78,2.91,1.57,3.98,,3359599.43,1152100.0,2277100.0,1699791.18,,,,,,,,,,,,,,,,450000.0,,1.7,,,,30.47,11.7,2628800.0,3878492.37,,3.83,30.74,20.77,0.2799,42.54,0.2721
2014-10-22,3343200.0,4932507.5,3.55,1.98,5.15,,4044178.12,1352100.0,2741100.0,1994868.21,,,200000.0,0.72,,,,,464000.0,,,,0.72,200000.0,,,,2.09,,,,35.76,13.73,2428800.0,3583415.35,,3.75,35.76,17.91,0.2685,41.94,0.3396
2014-10-23,1898419.0,2809963.52,2.01,1.13,2.88,,1918759.3,852100.0,1296319.0,1261244.18,,,,,,,,0.77,,500000.0,,,,,,,1444781.0,1.32,2.27,,,22.54,8.65,2928800.0,4335092.07,,4.53,22.55,30.95,0.421,55.36,0.1928
2014-10-24,1172595.0,1735628.0,1.26,0.7,1.82,,844423.78,852100.0,570495.0,1261244.18,,,,,,,,,,,,,,,,,725824.0,1.32,1.06,,,22.54,8.65,2928800.0,4335092.07,,4.54,22.54,25.96,0.4353,58.68,0.1191
2014-10-27,1097595.0,1540764.87,1.15,0.65,1.7,,800840.61,777100.0,570495.0,1090865.37,,,,,,,,0.12,,75000.0,,,,,,,,1.18,,,,20.97,7.89,2928800.0,4111345.39,,4.54,20.69,25.96,0.4353,58.68,0.1115
2014-10-28,1281253.0,1835283.1,1.33,0.76,1.91,,1259309.95,652100.0,879153.0,934076.34,,,7000.0,0.47,,,,0.31,308658.0,200000.0,,,0.47,7000.0,,68000.0,,0.97,,,,100.0,9.71,0.0,0.0,,0.0,100.0,49.54,0.5,50.46,0.1908
2014-10-29,1537853.0,2129412.2,1.5,0.92,2.3,,1018771.9,908700.0,735753.0,1258245.66,,,200000.0,,,,,0.22,,143400.0,,,,200000.0,,200000.0,143400.0,1.35,0.21,,,14.64,13.14,5300000.0,7338727.87,,7.96,14.5,35.08,0.3399,37.97,0.2223
2014-10-30,1219458.0,1647783.69,1.16,0.73,1.81,,1104449.01,908700.0,817358.0,1227874.22,,,,,,200000.0,,,,,,,,,0.3,,118395.0,1.32,0.18,,,14.64,13.14,5300000.0,7161586.16,,7.78,14.49,36.38,0.3447,38.88,0.1763
2014-10-31,1219458.0,1647783.69,1.12,0.73,1.79,,1374697.54,708700.0,1017358.0,957625.68,,,,0.29,,,,0.3,200000.0,200000.0,,,0.29,,,,,1.01,,,,11.79,10.55,5300000.0,7161586.16,,7.55,11.75,29.05,0.385,51.11,0.1816
2014-11-03,6114458.0,8495674.63,5.56,3.71,8.74,,8214868.74,5208700.0,5912358.0,7237177.93,,,4500000.0,6.94,,,,,4895000.0,,,,6.94,4500000.0,,,,7.4,,,,86.69,77.55,800000.0,1111552.28,,1.14,86.69,8.52,0.7821,87.96,0.9103
2014-11-04,5712358.0,7855156.13,3.96,3.47,8.36,,7855156.13,4606600.0,5712358.0,6334610.37,,,,,,,,0.69,,602100.0,,,,,,,200000.0,6.67,0.3,,,82.16,46.4,1000000.0,1375116.22,,1.45,82.16,8.86,0.8385,91.14,0.5754
2014-11-05,5490258.0,7759457.9,3.81,3.33,7.91,,7759457.9,4606600.0,5490258.0,6510571.77,,,,,,,,,,,,,,,,,222100.0,6.68,0.48,,,82.16,38.47,1000000.0,1413313.89,,1.45,82.17,8.76,0.8401,91.24,0.4585
2014-11-06,4566100.0,6453332.56,3.18,2.77,6.74,,6453332.56,4272700.0,4566100.0,6038666.26,,,,,,,,0.36,,333900.0,,,,,,,924158.0,6.37,1.23,,,76.21,35.68,1333900.0,1885219.4,,1.99,76.2,4.38,0.9162,95.62,0.3813
2014-11-07,4103898.0,5564957.02,2.86,2.49,6.08,,5564957.02,3703898.0,4103898.0,5022550.07,,,,,,,,0.87,,568802.0,,,,,,,462202.0,5.48,0.64,,,67.34,30.93,1796102.0,2435545.53,,2.66,67.34,4.88,0.9072,95.12,0.3427
2014-11-10,4045656.0,5389395.7,2.82,2.46,5.62,,5389395.7,3645656.0,4045656.0,4856538.17,,,,,,,,0.31,,58242.0,,,,,,,58242.0,5.17,0.32,,,66.28,30.44,1854344.0,2470252.93,,2.63,66.28,2.66,0.9481,97.34,0.3378
2014-11-11,4375125.0,5828295.8,2.91,2.83,6.13,,5335402.58,4015656.0,4005125.0,5349431.39,,,,0.28,,,,,105500.0,,,,0.28,,,370000.0,146031.0,5.59,0.27,,,35.99,33.53,7142264.0,9514522.96,,9.97,35.95,7.29,0.7929,88.66,0.3654
2014-11-12,4389625.0,5700897.61,2.93,2.84,6.15,,5220370.89,4015656.0,4019625.0,5215216.26,,,,,,120000.0,,,,,,,,,0.17,,105500.0,5.6,0.15,,,35.99,33.53,7142264.0,9275807.33,,9.96,35.97,4.76,0.7853,88.35,0.3666
2014-11-13,2008923.0,2609030.23,1.33,1.3,2.74,,2128503.51,1634954.0,1638923.0,2123348.89,,,,,,,,3.35,,2380702.0,,,,,,,2380702.0,2.23,3.37,,,14.65,13.65,9522966.0,12367674.71,,12.96,14.65,11.03,0.558,72.98,0.1678
2014-11-14,2008923.0,2647398.32,1.33,1.3,2.74,,2159805.03,1634954.0,1638923.0,2154574.6,,,,,,,,,,,,,,,,,,2.22,,,,14.65,13.65,9522966.0,12549552.28,,12.94,14.65,11.03,0.558,72.98,0.1678
2014-11-17,2008923.0,2637806.3,1.32,1.3,2.77,,2151979.65,1634954.0,1638923.0,2146768.17,,,,,,,,,,,,,,,,,,2.26,,,,14.65,13.65,9522966.0,12504082.89,,13.16,14.66,11.05,0.5572,72.92,0.1678
2014-11-18,2258923.0,3052353.15,1.49,1.46,3.11,,2214582.69,1884954.0,1638923.0,2547030.28,,,250000.0,,,,,,,,,,,250000.0,,,,2.58,,,,16.89,15.74,9272966.0,12530027.36,,12.72,16.87,20.35,0.4657,64.15,0.1886
2014-11-19,3777918.0,5321345.53,2.5,2.44,5.37,,4271983.84,3517918.0,3032918.0,4955125.34,,,1632964.0,2.12,,60000.0,,,1453995.0,,,,2.12,1632964.0,0.09,,120000.0,4.97,0.16,,,31.53,29.38,7640002.0,10761242.16,,10.81,31.51,15.18,0.6271,77.5,0.3155
2014-11-20,3927918.0,5551381.07,2.68,2.54,5.81,,4286465.14,3667918.0,3032918.0,5183919.46,,,150000.0,,,,,,,,,,,150000.0,,,,5.41,,,,32.87,30.63,7490002.0,10585723.87,,11.05,32.87,18.58,0.591,74.39,0.328
2014-11-21,6112977.0,9018995.24,4.17,3.82,9.1,,7698525.56,5302977.0,5217977.0,7823933.3,,,1635059.0,2.41,,550000.0,,,1635059.0,,,,2.41,1635059.0,0.81,,,7.94,,,,47.53,44.28,5854943.0,8638295.72,,8.69,47.73,11.7,0.58,74.6,0.5105
2014-11-24,3345000.0,4935163.19,2.12,2.09,5.19,,3614693.52,2535000.0,2450000.0,3740101.25,,,,,,,,4.05,,2767977.0,,,,,,,2767977.0,3.92,4.0,,,22.72,21.17,8622920.0,12722127.76,,13.32,22.71,22.04,0.3557,52.18,0.2793
2014-11-25,1419251.0,2032953.2,0.89,0.88,2.2,,1352557.15,475000.0,944251.0,680396.05,,,,,,134251.0,,3.17,,2060000.0,,,,,0.21,,1640000.0,0.73,2.54,,,8.4,3.97,5182920.0,7424080.57,,8.02,8.4,22.5,0.2947,45.01,0.1185
2014-11-26,1419251.0,2080388.77,0.97,0.88,2.16,,1384116.82,475000.0,944251.0,696271.95,,,,,,,,,,,,,,,,,,0.71,,,,8.4,3.97,5182920.0,7597309.12,,7.78,8.4,22.17,0.2993,45.8,0.1185
2014-11-27,1419251.0,2012623.66,1.08,0.88,2.19,,1339031.58,475000.0,944251.0,673592.08,,,,,,,,,,,,,,,,,,0.73,,,,8.4,3.97,5182920.0,7349839.77,,7.95,8.4,22.44,0.2965,45.27,0.1185
2014-11-28,1369251.0,1954794.78,1.06,0.85,2.05,,1262390.35,485000.0,884251.0,692404.44,,,,,,,,,,,,,,,,10000.0,60000.0,0.74,0.09,,,4.35,4.05,10672920.0,15237066.36,,16.12,4.38,24.04,0.318,46.72,0.1143
2014-12-01,1369251.0,1941719.23,1.13,0.85,2.04,,1253946.26,485000.0,884251.0,687772.97,,,,,,,,,,,,,,,,,,0.72,,,,5.75,5.25,7943960.0,11265239.11,,11.85,5.76,23.52,0.3191,47.04,0.1481
2014-12-02,1369251.0,2039785.86,1.1,0.85,2.03,,1317276.88,485000.0,884251.0,722508.98,,,,,,,,,,,,,,,,,,0.72,,,,4.35,4.05,10672920.0,15899547.5,,15.91,4.33,23.52,0.3191,47.04,0.1143
2014-12-03,1009251.0,1527584.94,0.78,0.62,1.58,,808633.11,675000.0,534251.0,1021668.38,,,,0.33,,,,0.02,200000.0,10000.0,,,0.33,,,200000.0,550000.0,1.06,0.82,,,21.57,7.3,2453960.0,3714271.6,,3.83,21.65,33.98,0.3873,49.43,0.1092
2014-12-04,1822049.0,2688223.96,1.39,1.14,2.87,,2540685.45,657000.0,1722049.0,969328.02,,,,1.3,,357000.0,,0.58,830798.0,375000.0,,,1.3,,0.57,357000.0,,1.03,,,,11.33,7.11,5143000.0,7587905.62,,8.12,11.27,23.39,0.4085,55.67,0.1971
2014-12-05,2842049.0,4383096.17,2.15,1.78,4.46,,4228873.07,1777000.0,2742049.0,2740544.55,,,1320000.0,2.08,,,,0.31,1320000.0,200000.0,,,2.08,1320000.0,,,300000.0,2.78,0.48,,,31.73,19.11,3823000.0,5895949.25,,5.98,31.72,34.77,0.5021,61.63,0.3056
2014-12-08,2707798.0,4163121.17,2.07,1.69,4.38,,4009375.53,1777000.0,2607798.0,2732059.89,,,,,,,,,,,,,,,,,134251.0,2.87,0.15,,,31.73,19.11,3823000.0,5877695.54,,6.17,31.73,31.79,0.517,64.38,0.2912
2014-12-09,2350798.0,3109152.31,1.8,1.47,3.78,,2976892.87,1420000.0,2250798.0,1878084.07,,,,,,,,0.58,,357000.0,,,,,,,357000.0,2.27,0.58,,,25.36,11.86,4180000.0,5528444.67,,6.67,25.37,36.91,0.4822,58.65,0.1963
2014-12-10,2263281.0,3004209.33,1.67,1.41,3.33,,2871472.41,1332483.0,2163281.0,1768696.8,,,,,,,,0.4,,87517.0,,,,,,,87517.0,1.85,0.4,,,23.79,14.41,4267517.0,5664570.32,,5.91,23.8,41.94,0.4663,53.72,0.2448
2014-12-11,2227281.0,2669289.33,1.57,1.39,3.17,,1950218.14,1832483.0,1627281.0,2196142.88,,,,,,,,,,,,,,,,500000.0,536000.0,2.55,0.87,,,22.0,19.82,6496957.0,7786290.99,,9.05,22.0,20.4,0.5873,73.63,0.2409
2014-12-12,1079798.0,1278618.89,0.78,0.67,1.36,,467491.31,685000.0,394798.0,811127.58,,,,,,,,1.71,,1232483.0,,,,,,85000.0,1232483.0,0.86,1.71,,,23.5,7.41,2229440.0,2639942.0,,2.8,23.5,25.33,0.6217,74.67,0.1168
2014-12-15,1164798.0,1390392.9,0.81,0.73,1.45,,572723.97,685000.0,479798.0,817668.93,,,,0.1,,,,,85000.0,,,,0.1,,,,,0.85,,,,23.5,7.4,2229440.0,2661231.86,,2.76,23.52,38.27,0.5275,61.73,0.1258
2014-12-16,1164798.0,1440447.04,0.99,0.73,1.46,,593342.03,685000.0,479798.0,847105.01,,,,,,,,,,,,,,,,,,0.86,,,,23.5,7.4,2229440.0,2757036.21,,2.79,23.5,38.46,0.5266,61.54,0.1258
2014-12-17,1164798.0,1473816.47,0.99,0.74,1.49,,607087.41,685000.0,479798.0,866729.07,,,,,,,,,,,,,,,,,,0.88,,,,23.5,7.4,2229440.0,2820905.77,,2.87,23.56,39.3,0.5229,60.7,0.1258
2014-12-18,1164798.0,1484939.62,0.98,0.76,1.52,,611669.2,685000.0,479798.0,873270.42,,,,,,,,,,,,,,,,,,0.91,,,,23.5,7.4,2229440.0,2842195.62,,2.95,23.5,39.85,0.5206,60.15,0.1258
2014-12-19,1164798.0,1462693.33,0.93,0.77,1.53,,602505.61,685000.0,479798.0,860187.72,,,,,,,,,,,,,,,,,,0.91,,,,23.5,7.4,2229440.0,2799615.92,,2.97,23.47,40.03,0.5199,59.97,0.1258
2014-12-22,1164798.0,1473816.47,0.87,0.77,1.51,,607087.41,685000.0,479798.0,866729.07,,,,,,,,,,,,,,,,,,0.9,,,,23.5,7.4,2229440.0,2820905.77,,2.93,23.5,39.67,0.5213,60.33,0.1258
2014-12-23,979798.0,1239736.36,0.78,0.64,1.28,,607087.41,500000.0,479798.0,632648.95,,,,,,,,0.24,,185000.0,,,,,,,,0.66,,,,18.32,5.4,2229440.0,2820905.77,,2.95,18.32,39.85,0.5206,60.15,0.1059
2014-12-24,794798.0,1005656.25,0.63,0.52,1.03,,373007.29,500000.0,294798.0,632648.95,,,,,,,,,,,,,,,,,185000.0,0.66,0.24,,,18.32,5.4,2229440.0,2820905.77,,2.96,18.32,,1.0,100.0,0.0859
2014-12-25,794798.0,1005656.25,0.64,0.52,1.03,,373007.29,500000.0,294798.0,632648.95,,,,,,,,,,,,,,,,,,0.66,,,,18.32,5.4,2229440.0,2820905.77,,2.95,18.32,,1.0,100.0,0.0859
2014-12-26,794798.0,1005656.25,0.64,0.52,1.03,,373007.29,500000.0,294798.0,632648.95,,,,,,,,,,,,,,,,,,0.66,,,,18.32,5.4,2229440.0,2820905.77,,2.96,18.32,,1.0,100.0,0.0859
2014-12-29,794798.0,979091.74,0.64,0.52,1.03,,363154.27,500000.0,294798.0,615937.47,,,,,,,,,,,,,,,,,,0.66,,,,18.32,5.4,2229440.0,2746391.28,,2.95,18.32,,1.0,100.0,0.0859
2014-12-30,2994798.0,3560523.02,2.19,1.97,3.85,,2966071.74,2700000.0,2494798.0,3210036.92,,,,,,2200000.0,,,,,,,,,2.84,2200000.0,,3.49,,,,32.81,29.17,5529440.0,6573965.39,,7.14,32.82,11.53,0.7959,88.47,0.3235
2014-12-31,2994798.0,3560523.02,2.05,1.97,3.74,,2966071.74,2700000.0,2494798.0,3210036.92,,,,,,,,,,,,,,,,,,3.38,,,,32.81,29.17,5529440.0,6573965.39,,6.91,32.83,11.86,0.791,88.14,0.3235
2015-01-01,2994798.0,3560523.02,2.06,1.97,3.74,,2966071.74,2700000.0,2494798.0,3210036.92,,,,,,,,,,,,,,,,,,3.37,,,,28.14,25.41,6894160.0,8196484.5,,8.59,28.18,11.86,0.791,88.14,0.2818
2015-01-02,2615494.0,3147032.19,1.8,1.72,3.28,,2545418.84,2200696.0,2115494.0,2647936.17,,,,,,120000.0,,0.64,,499304.0,,,,,0.17,,499304.0,2.75,0.64,,,22.94,20.71,7393464.0,8896013.22,,9.2,23.01,13.89,0.6604,79.82,0.2461
2015-01-05,2495494.0,2835831.38,1.71,1.64,3.15,,2267641.0,2200696.0,1995494.0,2500828.6,,,,,,,,,,,,,,,,,120000.0,2.79,0.17,,,22.94,20.71,7393464.0,8401790.27,,9.36,22.97,14.72,0.7489,85.28,0.2348
2015-01-06,2595494.0,2850327.62,1.67,1.71,3.11,,2191417.77,2300696.0,1995494.0,2526585.44,,,,,,,,,,,,,,,,100000.0,,2.75,,,,23.73,21.65,7393464.0,8119377.15,,8.79,23.8,15.46,0.7387,84.54,0.2442
2015-01-07,2895494.0,3207432.83,1.85,1.9,3.37,,2432020.08,2400696.0,2195494.0,2659329.0,,,,,,200000.0,,0.2,,150000.0,,,,,0.23,250000.0,,2.78,,,,38.72,34.88,3799304.0,4208612.55,,4.4,38.69,13.55,0.5429,71.65,0.4207
2015-01-08,2745494.0,3093708.7,1.85,1.8,3.21,,2473951.46,2250696.0,2195494.0,2536154.8,,,,,,,,0.17,,150000.0,,,,,,,,2.61,,,,37.2,32.7,3799304.0,4281174.84,,4.4,37.2,14.37,0.6158,76.62,0.3989
2015-01-09,2745494.0,3093708.7,1.84,1.8,3.26,,2473951.46,2250696.0,2195494.0,2536154.8,,,,,,,,,,,,,,,,,,2.65,,,,37.2,32.7,3799304.0,4281174.84,,4.47,37.22,14.16,0.6181,76.81,0.3989
2015-01-12,2745494.0,3290342.72,1.86,1.8,3.27,,2631194.14,2250696.0,2195494.0,2697351.08,,,,,,,,,,,,,,,,,,2.66,,,,37.2,32.7,3799304.0,4553283.41,,4.49,37.2,14.16,0.6181,76.81,0.3989
2015-01-13,3563494.0,4321720.39,2.39,2.4,4.48,,3897248.75,3068696.0,3213494.0,3721641.19,,,1018000.0,1.41,,,,0.24,1018000.0,200000.0,,,1.41,1018000.0,,,,3.86,,,,52.46,44.59,2781304.0,3373099.04,,3.5,52.45,9.14,0.7288,84.65,0.5178
2015-01-14,3363494.0,3982806.93,2.23,2.45,4.27,,3568362.18,3068696.0,3013494.0,3633728.41,,,,,,,,,,,,,,,,,200000.0,3.9,0.25,,,52.46,44.59,2781304.0,3293419.54,,3.53,52.46,9.68,0.8252,90.32,0.4887
2015-01-15,4343494.0,5122513.31,2.88,3.16,5.42,,4709739.71,3068696.0,3993494.0,3619076.28,,,,,,980000.0,,,,,,,,,1.24,,,3.86,,,,52.46,44.59,2781304.0,3280139.62,,3.5,52.42,24.79,0.5263,67.77,0.6311
2015-01-16,4343494.0,5039557.63,2.95,3.16,5.4,,4633468.62,3068696.0,3993494.0,3560467.76,,,,,,,,,,,,,,,,,,3.8,,,,52.46,44.59,2781304.0,3227019.95,,3.45,52.45,24.61,0.5276,67.93,0.6311
2015-01-19,4048696.0,4755511.02,2.84,2.95,4.97,,4344408.56,3068696.0,3698696.0,3604424.15,,,,,,,,,,,,,,,,,294798.0,3.7,0.37,,,52.46,44.59,2781304.0,3266859.7,,3.42,51.91,27.03,0.6055,72.97,0.5883
2015-01-20,4048696.0,4736179.67,2.8,2.95,5.0,,4326748.37,3068696.0,3698696.0,3589772.02,,,,,,,,,,,,,,,,,,3.8,,,,52.46,44.59,2781304.0,3253579.79,,3.45,52.44,26.83,0.6073,73.17,0.5883
2015-01-21,2783000.0,3162547.66,1.83,2.03,3.44,,2651176.32,1803000.0,2333000.0,2048894.52,,,,,,,,1.7,,1365696.0,,,,,,100000.0,1365696.0,2.21,1.67,,,30.3,26.2,4147000.0,4712571.03,,5.08,30.32,40.51,0.4728,55.41,0.4044
2015-01-22,2225000.0,2581565.84,1.46,1.7,2.7,,2059451.4,1245000.0,1775000.0,1444516.61,,,,,,,,0.72,,558000.0,,,,,,,558000.0,1.5,0.75,,,20.92,18.09,4705000.0,5458996.52,,5.7,20.81,41.37,0.4593,53.42,0.3233
2015-01-23,2225000.0,2698426.84,1.46,1.7,2.75,,2152677.59,1245000.0,1775000.0,1509906.26,,,,,,,,,,,,,,,,,,1.52,,,,20.92,18.09,4705000.0,5706111.59,,5.8,20.81,41.45,0.4592,53.36,0.3233
2015-01-26,2399322.0,2806735.82,1.51,1.83,3.02,,2163343.77,1319322.0,1849322.0,1543347.79,,,,,,100000.0,,0.0,,25678.0,,,,,0.13,100000.0,25678.0,1.67,0.0,,,21.81,19.17,4730678.0,5533964.76,,5.99,21.8,39.66,0.4125,49.98,0.3486
2015-01-27,2399322.0,2611982.72,1.51,1.78,2.93,,2013234.2,1319322.0,1849322.0,1436258.35,,,,,,,,,,,,,,,,,,1.61,,,,21.81,19.17,4730678.0,5149975.37,,5.75,21.89,39.85,0.413,49.89,0.3486
2015-01-28,2004322.0,1933151.0,1.24,1.47,2.27,,1402680.82,1904322.0,1454322.0,1836701.88,,,585000.0,0.59,,,,,585000.0,,,,0.59,585000.0,,,980000.0,2.17,1.19,,,31.48,25.52,4145678.0,3998470.1,,4.75,31.42,6.49,0.7666,87.08,0.2686
2015-01-29,2004322.0,2038421.6,1.1,1.45,2.03,,1479064.43,1904322.0,1454322.0,1936720.3,,,,,,,,,,,,,,,,,,1.93,,,,31.48,25.66,4145678.0,4216208.57,,4.2,31.47,6.47,0.767,87.1,0.27
2015-01-30,650000.0,645540.67,0.34,0.46,0.69,,99313.95,550000.0,100000.0,546226.72,,,,,,,,1.37,,1354322.0,,,,,,,1354322.0,0.58,1.37,,,100.0,7.41,0.0,0.0,,0.0,100.0,49.83,0.5,50.17,0.0876
2015-02-02,450000.0,472696.2,0.23,0.31,0.47,,105043.6,350000.0,100000.0,367652.6,,,,,,,,0.21,,200000.0,,,,,,,,0.36,,,,100.0,4.72,0.0,0.0,,0.0,100.0,49.59,1.0,100.0,0.0606
2015-02-03,350000.0,421129.34,0.17,0.24,0.39,,0.0,350000.0,0.0,421129.34,,,,,,,,,,,,,,,,,100000.0,0.39,0.1,,,100.0,4.67,0.0,0.0,,0.0,100.0,,0.0,,0.0467
2015-02-04,350000.0,414444.75,0.16,0.22,0.44,,0.0,350000.0,0.0,414444.75,,,,,,,,,,,,,,,,,,0.44,,,,100.0,4.67,0.0,0.0,,0.0,100.0,,0.0,,0.0467
2015-02-05,532954.0,608183.37,0.25,0.34,0.66,,208778.96,350000.0,182954.0,399404.42,,,,,,182954.0,,,,,,,,,0.23,,,0.44,,,,100.0,4.67,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0711
2015-02-06,532954.0,585281.07,0.24,0.33,0.63,,200916.99,350000.0,182954.0,384364.08,,,,,,,,,,,,,,,,,,0.42,,,,100.0,4.67,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0711
2015-02-09,532954.0,549655.27,0.24,0.32,0.61,,188687.26,350000.0,182954.0,360968.01,,,,,,,,,,,,,,,,,,0.4,,,,100.0,4.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0721
2015-02-10,532954.0,598004.57,0.23,0.32,0.58,,205284.75,350000.0,182954.0,392719.82,,,,,,,,,,,,,,,,,,0.38,,,,100.0,4.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0727
2015-02-11,532954.0,590370.47,0.23,0.32,0.63,,202664.09,350000.0,182954.0,387706.38,,,,,,,,,,,,,,,,,,0.41,,,,100.0,4.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0724
2015-02-12,2532954.0,2963059.03,1.14,1.54,2.92,,214020.27,2350000.0,182954.0,2749038.76,,,,,,,,,,,,,,,,2000000.0,,2.71,,,,40.17,31.14,3500000.0,4094313.04,,4.03,40.2,8.21,0.8493,91.79,0.3357
