,POXEL FP Equity_DX_SI_QTY,POXEL FP Equity_DX_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,POXEL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,POXEL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,POXEL FP Equity_DX_SI_MV,POXEL FP Equity_DX_DSS,POXEL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY,POXEL FP Equity_DX_BROKER_SI_QTY,POXEL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,POXEL FP Equity_DX_BROKER_SI_MV_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_x,POXEL FP Equity_DX_BROKER_SI_MV_INC_x,POXEL FP Equity_DX_SUPPLY_SI_MV_NEW,POXEL FP Equity_DX_BROKER_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_NEW,POXEL FP Equity_DX_SUPPLY_SI_MV_DEC,POXEL FP Equity_DX_BROKER_SI_QTY_INC,POXEL FP Equity_DX_SUPPLY_SI_QTY_DEC,POXEL FP Equity_DX_BROKER_SI_MV_NEW_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,POXEL FP Equity_DX_BROKER_SI_MV_INC_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_y,POXEL FP Equity_DX_BROKER_SI_MV_ADD,POXEL FP Equity_DX_SUPPLY_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV,POXEL FP Equity_DX_BROKER_SI_MV_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV_RMV,POXEL FP Equity_DX_BROKER_SI_MV_RMV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,POXEL FP Equity_DX_UTILIZATION_QUANTITY,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,POXEL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_MV,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,POXEL FP Equity_DX_BROKER_SI_CON_RATIO,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,POXEL FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-06-24,10000.0,136100.0,0.06,0.21,0.06,0.14,0.0,136100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-25,10000.0,135600.0,0.06,0.21,0.06,0.14,0.0,135600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-26,10000.0,135000.0,0.06,0.22,0.06,0.14,0.0,135000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.4765
2015-06-29,10000.0,126000.0,0.06,0.24,0.06,0.13,0.0,126000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.4325
2015-06-30,10000.0,122900.0,0.06,0.24,0.06,0.14,0.0,122900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.4418
2015-07-01,10000.0,130200.0,0.06,0.23,0.06,0.14,0.0,130200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.4418
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.14,,,0.0,0.0,9735.0,123926.55,,0.1,0.0,,0.0,100.0,0.0
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12706.0,155521.44,,0.14,0.0,,0.0,,0.0
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12706.0,155267.32,,0.13,0.0,,0.0,,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12706.0,152472.0,,0.13,0.0,,0.0,,0.0
2015-07-08,5000.0,59950.0,0.03,0.11,0.03,0.06,0.0,0.0,5000.0,0.0,59950.0,,,,,,,,,,,,,,,,5000.0,,0.06,,,,39.35,39.35,7706.0,92394.94,,0.07,44.95,,1.0,100.0,0.3935
2015-07-09,5000.0,61500.0,0.03,0.13,0.03,0.06,0.0,61500.0,5000.0,5000.0,61500.0,,,,,,5000.0,,,,,,,,,0.06,,,0.06,,,,100.0,39.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3935
2015-07-10,5000.0,61250.0,0.03,0.13,0.03,0.06,0.0,61250.0,5000.0,5000.0,61250.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,39.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3935
2015-07-13,5000.0,60250.0,0.03,0.13,0.03,0.07,0.0,60250.0,5000.0,5000.0,60250.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,39.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3935
2015-07-14,5000.0,61450.0,0.03,0.13,0.03,0.06,0.0,61450.0,5000.0,5000.0,61450.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,31.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3131
2015-07-15,5000.0,65500.0,0.03,0.13,0.03,0.06,0.0,65500.0,5000.0,5000.0,65500.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,31.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3131
2015-07-16,5000.0,67600.0,0.03,0.12,0.03,0.07,0.0,67600.0,5000.0,5000.0,67600.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,26.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2627
2015-07-17,5000.0,66250.0,0.03,0.13,0.03,0.07,0.0,66250.0,5000.0,5000.0,66250.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,26.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2627
2015-07-20,1508.0,19377.8,0.01,0.04,0.01,0.02,0.0,0.0,1508.0,0.0,19377.8,,,,,,,,0.05,,3492.0,,,,,,,5000.0,0.02,0.07,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-21,1508.0,19015.88,0.01,0.04,0.01,0.02,0.0,19015.88,1508.0,1508.0,19015.88,,,,,,1508.0,,,,,,,,,0.02,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-22,1508.0,19000.8,0.01,0.04,0.01,0.02,0.0,19000.8,1508.0,1508.0,19000.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-23,1508.0,18789.68,0.01,0.04,0.01,0.02,0.0,18789.68,1508.0,1508.0,18789.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-24,1508.0,18171.4,0.01,0.04,0.01,0.02,0.0,18171.4,1508.0,1508.0,18171.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-27,1508.0,17839.64,0.01,0.04,0.01,0.02,0.0,17839.64,1508.0,1508.0,17839.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-28,1508.0,17417.4,0.01,0.04,0.01,0.02,0.0,17417.4,1508.0,1508.0,17417.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0792
2015-07-29,2508.0,28842.0,0.01,0.06,0.01,0.03,0.0,28842.0,1508.0,2508.0,17342.0,,,,,,1000.0,,,,,,,,,0.01,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,38.57,0.5262,61.43,0.1318
2015-07-30,2508.0,29092.8,0.01,0.06,0.01,0.03,0.0,29092.8,1508.0,2508.0,17492.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,38.88,0.5248,61.12,0.1318
2015-07-31,2508.0,29644.56,0.01,0.06,0.01,0.03,0.0,29644.56,1508.0,2508.0,17824.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.92,0.0,0.0,,0.0,100.0,39.26,0.5231,60.74,0.1318
2015-08-03,2508.0,30597.6,0.01,0.06,0.01,0.03,0.0,30597.6,1508.0,2508.0,18397.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.65,0.0,0.0,,0.0,100.0,39.36,0.5226,60.64,0.0108
2015-08-04,2508.0,32604.0,0.02,0.06,0.01,0.03,0.0,32604.0,1508.0,2508.0,19604.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.65,0.0,0.0,,0.0,100.0,40.24,0.5191,59.76,0.0108
2015-08-05,2508.0,33205.92,0.02,0.05,0.01,0.03,0.0,33205.92,1508.0,2508.0,19965.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.65,0.0,0.0,,0.0,100.0,39.15,0.5235,60.85,0.0108
2015-08-06,2508.0,32528.76,0.02,0.04,0.01,0.03,0.0,32528.76,1508.0,2508.0,19558.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.65,0.0,0.0,,0.0,100.0,38.19,0.5279,61.81,0.0108
2015-08-07,2508.0,32578.92,0.02,0.04,0.01,0.03,0.0,32578.92,1508.0,2508.0,19588.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,38.83,0.525,61.17,0.0117
2015-08-10,2508.0,32904.96,0.02,0.04,0.01,0.03,0.0,32904.96,1508.0,2508.0,19784.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,38.94,0.5244,61.06,0.0117
2015-08-11,7508.0,96252.56,0.06,0.12,0.04,0.1,0.0,32152.56,6508.0,2508.0,83432.56,,,,,,,,,,,,,,,,5000.0,,0.09,,,,100.0,3.25,0.0,0.0,,0.0,100.0,20.96,0.4975,66.09,0.0375
2015-08-12,7508.0,93850.0,0.06,0.12,0.04,0.1,0.0,31350.0,6508.0,2508.0,81350.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,3.25,0.0,0.0,,0.0,100.0,20.92,0.497,66.05,0.0375
2015-08-13,2508.0,31375.08,0.02,0.04,0.01,0.03,0.0,31375.08,1508.0,2508.0,18865.08,,,,,,,,0.06,,5000.0,,,,,,,,0.02,,,,100.0,0.77,0.0,0.0,,0.0,100.0,38.61,0.5259,61.39,0.0127
2015-08-14,2508.0,31224.6,0.02,0.04,0.01,0.03,0.0,31224.6,1508.0,2508.0,18774.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.81,0.0,0.0,,0.0,100.0,38.63,0.5258,61.37,0.0134
2015-08-17,2508.0,30346.8,0.02,0.04,0.01,0.03,0.0,30346.8,1508.0,2508.0,18246.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.85,0.0,0.0,,0.0,100.0,38.05,0.5285,61.95,0.0142
2015-08-18,2508.0,30371.88,0.02,0.04,0.01,0.03,0.0,30371.88,1508.0,2508.0,18261.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.81,0.0,0.0,,0.0,100.0,38.73,0.5254,61.27,0.0134
2015-08-19,1508.0,18412.68,0.01,0.03,0.01,0.02,0.0,18412.68,1508.0,1508.0,18412.68,,,,,,,,,,,,,,,,,1000.0,0.02,0.01,,,100.0,0.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2015-08-20,1508.0,17945.2,0.01,0.03,0.01,0.02,0.0,17945.2,1508.0,1508.0,17945.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0085
2015-08-21,1508.0,17703.92,0.01,0.03,0.01,0.02,0.0,17703.92,1508.0,1508.0,17703.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2015-08-24,1508.0,16150.68,0.01,0.02,0.01,0.02,0.0,16150.68,1508.0,1508.0,16150.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2015-08-25,1508.0,16588.0,0.01,0.02,0.01,0.02,0.0,16588.0,1508.0,1508.0,16588.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0089
2015-08-26,1508.0,16452.28,0.01,0.02,0.01,0.02,0.0,16452.28,1508.0,1508.0,16452.28,,,,,,,,0.02,,1508.0,,,,,,1508.0,,0.02,,,,100.0,0.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2015-08-27,1508.0,17025.32,0.01,0.02,0.01,0.02,0.0,17025.32,1508.0,1508.0,17025.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2015-08-28,1508.0,17899.96,0.01,0.03,0.01,0.02,0.0,17899.96,1508.0,1508.0,17899.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.009
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1508.0,,,,,,,1508.0,0.0,0.02,,,0.0,0.0,167563.0,1853246.78,,1.82,0.0,,0.0,100.0,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,167563.0,1784545.95,,1.75,0.0,,0.0,,0.0
2015-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,167563.0,1786221.58,,1.75,0.0,,0.0,,0.0
2015-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,167563.0,1844868.63,,1.81,0.0,,0.0,,0.0
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,167563.0,1876705.6,,1.84,0.0,,0.0,,0.0
2015-09-07,4200.0,46452.0,0.03,0.07,0.02,0.05,0.0,46452.0,0.0,4200.0,0.0,,,,,,4200.0,,,,,,,,,0.05,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-08,4200.0,46578.0,0.03,0.07,0.02,0.05,0.0,46578.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-09,4200.0,46158.0,0.03,0.07,0.02,0.05,0.0,46158.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-10,4200.0,44940.0,0.03,0.07,0.02,0.05,0.0,44940.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-11,4200.0,44268.0,0.03,0.07,0.02,0.04,0.0,44268.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-14,4200.0,44898.0,0.03,0.07,0.02,0.04,0.0,44898.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-15,4200.0,42672.0,0.03,0.08,0.02,0.04,0.0,42672.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-16,4200.0,42672.0,0.03,0.08,0.02,0.04,0.0,42672.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-17,4200.0,43890.0,0.03,0.1,0.02,0.04,0.0,43890.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-18,4200.0,43890.0,0.03,0.11,0.02,0.04,0.0,43890.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0251
2015-09-21,4200.0,43218.0,0.03,0.11,0.02,0.04,0.0,43218.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0244
2015-09-22,4200.0,42756.0,0.03,0.11,0.02,0.04,0.0,42756.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.024
2015-09-23,4200.0,42126.0,0.03,0.12,0.02,0.04,0.0,42126.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.024
2015-09-24,4400.0,43208.0,0.03,0.12,0.02,0.04,0.0,43208.0,0.0,4400.0,0.0,,,,,,200.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.46,0.9148,95.54,0.0252
2015-09-25,9400.0,93342.0,0.07,0.27,0.05,0.09,0.0,93342.0,5000.0,9400.0,49650.0,,,,,,5000.0,,,,,,,,,0.05,5000.0,,0.05,,,,3.1,2.86,156500.0,1554045.0,,1.55,3.07,44.64,0.483,53.22,0.0538
2015-09-28,39400.0,367996.0,0.31,1.12,0.2,0.39,0.0,367996.0,5000.0,39400.0,46700.0,,,,,,30000.0,,,,,,,,,0.3,,,0.05,,,,3.1,2.86,156500.0,1461710.0,,1.46,3.27,12.68,0.6079,76.18,0.2255
2015-09-29,35200.0,316096.0,0.28,1.01,0.18,0.33,0.0,316096.0,5000.0,35200.0,44900.0,,,,,,,,,,,,,,,,,4200.0,0.05,0.04,,,3.1,2.82,156500.0,1405370.0,,1.4,3.22,14.2,0.7471,85.26,0.1985
2015-09-30,35200.0,299200.0,0.28,1.03,0.18,0.32,0.0,299200.0,5000.0,35200.0,42500.0,,,,,,,,,,,,,,,,,,0.05,,,,3.1,2.82,156500.0,1330250.0,,1.33,3.29,14.34,0.7451,85.12,0.1985
2015-10-01,35200.0,289344.0,0.28,1.01,0.18,0.3,0.0,289344.0,5000.0,35200.0,41100.0,,,,,,,,,,,,,,,,,,0.04,,,,3.1,2.75,156500.0,1286430.0,,1.29,3.19,14.19,0.7472,85.27,0.1937
2015-10-02,35200.0,295328.0,0.28,1.02,0.18,0.29,0.0,295328.0,5000.0,35200.0,41950.0,,,,,,,,,,,,,,,,,,0.04,,,,3.1,2.75,156500.0,1313035.0,,1.31,3.02,14.17,0.7469,85.25,0.1937
2015-10-05,35200.0,312224.0,0.28,1.05,0.18,0.3,0.0,312224.0,5000.0,35200.0,44350.0,,,,,,,,,,,,,,,,,,0.04,,,,3.1,2.75,156500.0,1388155.0,,1.39,2.94,14.28,0.7449,85.12,0.1937
2015-10-06,35200.0,313984.0,0.28,1.1,0.18,0.31,0.0,313984.0,5000.0,35200.0,44600.0,,,,,,,,,,,,,,,,,,0.04,,,,3.1,2.75,156500.0,1395980.0,,1.4,3.05,14.15,0.7474,85.28,0.1937
2015-10-07,35200.0,323840.0,0.28,1.14,0.18,0.31,0.0,323840.0,5000.0,35200.0,46000.0,,,,,,,,,,,,,,,,,,0.04,,,,3.1,2.75,156500.0,1439800.0,,1.44,3.01,14.29,0.745,85.12,0.1937
2015-10-08,35200.0,323136.0,0.28,1.09,0.18,0.32,0.0,323136.0,5000.0,35200.0,45900.0,,,,,,,,,,,,,,,,,,0.05,,,,3.1,2.75,156500.0,1436670.0,,1.44,3.1,14.23,0.7462,85.2,0.1937
2015-10-09,35200.0,319968.0,0.28,1.09,0.18,0.32,0.0,319968.0,5000.0,35200.0,45450.0,,,,,,,,,,,,,,,,,,0.05,,,,3.1,2.75,156500.0,1422585.0,,1.42,3.11,14.13,0.7478,85.31,0.1937
2015-10-12,45200.0,397760.0,0.35,1.44,0.23,0.41,0.0,309760.0,15000.0,35200.0,132000.0,,,10000.0,,,,,,,,,,,10000.0,,,,0.14,,,,9.29,8.25,146500.0,1289200.0,,1.28,9.6,22.13,0.5016,66.35,0.2487
2015-10-13,45200.0,387364.0,0.35,1.57,0.23,0.4,0.0,301664.0,15000.0,35200.0,128550.0,,,,,,,,,,,,,,,,,,0.13,,,,9.29,8.25,146500.0,1255505.0,,1.25,9.52,22.02,0.4992,66.16,0.2487
2015-10-14,36200.0,303718.0,0.28,1.3,0.19,0.31,0.0,295328.0,6000.0,35200.0,50340.0,,,,,,,,0.09,,10000.0,,,,,,1000.0,,0.05,,,,3.69,3.3,156500.0,1313035.0,,1.31,3.74,13.78,0.7077,82.95,0.1992
2015-10-15,36200.0,307338.0,0.28,1.34,0.19,0.3,0.0,298848.0,6000.0,35200.0,50940.0,,,,,,,,,,,,,,,,,,0.05,,,,3.69,3.3,156500.0,1328685.0,,1.33,3.68,13.94,0.7045,82.72,0.1992
2015-10-16,36200.0,310958.0,0.28,1.4,0.19,0.31,0.0,302368.0,6000.0,35200.0,51540.0,,,,,,,,,,,,,,,,,,0.05,,,,3.69,3.3,156500.0,1344335.0,,1.34,3.66,13.89,0.7054,82.79,0.1992
2015-10-19,36200.0,329058.0,0.28,1.4,0.19,0.31,0.0,319968.0,6000.0,35200.0,54540.0,,,,,,,,,,,,,,,,,,0.05,,,,3.69,3.3,156500.0,1422585.0,,1.42,3.51,13.89,0.7049,82.75,0.1992
2015-10-20,36200.0,325800.0,0.28,1.39,0.19,0.33,0.0,316800.0,6000.0,35200.0,54000.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,14.76,0.0,0.0,,0.0,100.0,13.8,0.7071,82.9,0.8904
2015-10-21,36200.0,320370.0,0.28,1.4,0.19,0.33,0.0,311520.0,6000.0,35200.0,53100.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,14.76,0.0,0.0,,0.0,100.0,13.86,0.7061,82.83,0.8904
2015-10-22,36200.0,329420.0,0.28,1.43,0.19,0.32,0.0,320320.0,6000.0,35200.0,54600.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.78,0.0,0.0,,0.0,100.0,14.06,0.7021,82.55,1.4347
2015-10-23,36200.0,322904.0,0.28,1.45,0.19,0.33,0.0,313984.0,6000.0,35200.0,53520.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,23.78,0.0,0.0,,0.0,100.0,13.94,0.7038,82.67,1.4347
2015-10-26,36200.0,323266.0,0.28,1.44,0.19,0.32,0.0,314336.0,6000.0,35200.0,53580.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,23.78,0.0,0.0,,0.0,100.0,13.79,0.707,82.9,1.4347
2015-10-27,36200.0,323266.0,0.28,1.45,0.19,0.32,0.0,314336.0,6000.0,35200.0,53580.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,24.12,0.0,0.0,,0.0,100.0,13.85,0.7061,82.83,1.455
2015-10-28,36200.0,321456.0,0.28,1.52,0.19,0.32,0.0,312576.0,6000.0,35200.0,53280.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.57,0.0,0.0,,0.0,100.0,13.98,0.7039,82.68,1.6631
2015-10-29,36200.0,313130.0,0.28,1.56,0.19,0.32,0.0,304480.0,6000.0,35200.0,51900.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.76,0.0,0.0,,0.0,100.0,13.75,0.7074,82.93,1.6748
2015-10-30,32217.0,293174.7,0.25,1.38,0.17,0.28,0.0,284074.7,2217.0,31217.0,20174.7,,,,,,,,0.03,,3783.0,,,,,,,3983.0,0.02,0.04,,,100.0,12.43,0.0,0.0,,0.0,100.0,3.77,0.8699,93.14,1.8067
2015-11-02,32217.0,302517.63,0.25,1.35,0.17,0.29,0.0,293127.63,2217.0,31217.0,20817.63,,,,,,,,,,,,,,,,,,0.02,,,,100.0,12.43,0.0,0.0,,0.0,100.0,3.59,0.8727,93.3,1.8067
2015-11-03,32217.0,307994.52,0.25,1.22,0.17,0.3,0.0,298434.52,2217.0,31217.0,21194.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,12.43,0.0,0.0,,0.0,100.0,3.49,0.8741,93.37,1.8067
2015-11-04,32217.0,312504.9,0.25,1.18,0.17,0.31,0.0,302804.9,2217.0,31217.0,21504.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,3.46,0.8745,93.4,0.2036
2015-11-05,32217.0,303806.31,0.25,1.15,0.17,0.31,0.0,294376.31,2217.0,31217.0,20906.31,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.4,0.0,0.0,,0.0,100.0,3.77,0.8697,93.13,0.2036
2015-11-06,32200.0,290766.0,0.25,1.13,0.17,0.3,0.0,281736.0,1000.0,31200.0,9030.0,,,,,,,,0.01,,1217.0,,,,,,,17.0,0.01,0.0,,,100.0,0.65,0.0,0.0,,0.0,100.0,3.77,0.869,93.09,0.2093
2015-11-09,32200.0,287224.0,0.25,1.1,0.17,0.29,0.0,278304.0,1000.0,31200.0,8920.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.69,0.0,0.0,,0.0,100.0,3.72,0.8705,93.17,0.2217
2015-11-10,32200.0,286902.0,0.25,1.06,0.17,0.29,0.0,277992.0,1000.0,31200.0,8910.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.7,0.0,0.0,,0.0,100.0,3.74,0.8701,93.15,0.2249
2015-11-11,32200.0,286902.0,0.25,1.06,0.17,0.29,0.0,277992.0,1000.0,31200.0,8910.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.7,0.0,0.0,,0.0,100.0,3.71,0.8708,93.19,0.2249
2015-11-12,32200.0,286902.0,0.25,1.08,0.17,0.29,0.0,277992.0,1000.0,31200.0,8910.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.7,0.0,0.0,,0.0,100.0,3.7,0.8712,93.21,0.2249
2015-11-13,32200.0,282394.0,0.25,1.07,0.17,0.29,0.0,273624.0,1000.0,31200.0,8770.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.71,0.0,0.0,,0.0,100.0,3.74,0.8701,93.15,0.2291
