,INFL FP Equity_DX_SI_QTY,INFL FP Equity_DX_SHORT_INTEREST_VALUE,INFL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INFL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INFL FP Equity_DX_SI_MV,INFL FP Equity_DX_DSS,INFL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INFL FP Equity_DX_SUPPLY_SI_QTY,INFL FP Equity_DX_BROKER_SI_QTY,INFL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INFL FP Equity_DX_BROKER_SI_MV_NEW_x,INFL FP Equity_DX_SUPPLY_SI_QTY_INC_x,INFL FP Equity_DX_BROKER_SI_MV_INC_x,INFL FP Equity_DX_BROKER_SI_QTY_ADD,INFL FP Equity_DX_BROKER_SI_QTY_NEW,INFL FP Equity_DX_SUPPLY_SI_MV_DEC,INFL FP Equity_DX_BROKER_SI_QTY_INC,INFL FP Equity_DX_SUPPLY_SI_QTY_DEC,INFL FP Equity_DX_BROKER_SI_MV_NEW_y,INFL FP Equity_DX_BROKER_SI_MV_INC_y,INFL FP Equity_DX_SUPPLY_SI_QTY_INC_y,INFL FP Equity_DX_BROKER_SI_MV_ADD,INFL FP Equity_DX_SUPPLY_SI_QTY_ADD,INFL FP Equity_DX_BROKER_SI_QTY_DEC,INFL FP Equity_DX_SUPPLY_SI_MV,INFL FP Equity_DX_BROKER_SI_MV_DEC,INFL FP Equity_DX_BROKER_SI_MV_RMV,INFL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INFL FP Equity_DX_UTILIZATION_QUANTITY,INFL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INFL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INFL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INFL FP Equity_DX_ACTIVE_UTILIZATION_MV,INFL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INFL FP Equity_DX_BROKER_SI_CON_RATIO,INFL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INFL FP Equity_DX_DEMAND_SUPPLY_RATIO,INFL FP Equity_PX_LAST
2021-05-14,100.0,9764.0,0.01,0.0,0.01,,0.0,100.0,0.0,9764.0,,,,,,,,,,,,,,,0.01,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,97.64
2021-05-17,100.0,9783.0,0.01,0.0,0.01,,0.0,100.0,0.0,9783.0,,,,,,,,,,,,,,,0.01,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,97.83
2021-05-18,100.0,9794.0,0.01,0.0,0.01,,0.0,100.0,0.0,9794.0,,,,,,,,,,,,,,,0.01,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,97.94
2021-05-19,36500.0,3563860.0,2.9,0.24,3.56,,3554096.0,100.0,36400.0,9764.0,,,,36400.0,,,,,,,,3.55,,,0.01,,,100.0,50.0,0.0,0.0,0.0,100.0,49.79,0.4973,49.94,182.5,97.64
2021-05-20,36500.0,3555830.0,2.72,0.24,3.56,,3546088.0,100.0,36400.0,9742.0,,,,,,,,,,,,,,,0.01,,,100.0,50.0,0.0,0.0,0.0,100.0,49.8,0.4973,49.92,182.5,97.42
2021-05-21,85300.0,8309073.0,5.96,0.55,8.32,,8299332.0,100.0,85200.0,9741.0,,,4.74,,,,48800.0,,,4.74,,,,,0.01,,,100.0,24.75,0.0,0.0,0.0,100.0,49.94,0.4988,49.94,211.1386,97.41
2021-05-24,85300.0,8317603.0,5.82,0.54,8.31,,8307852.0,100.0,85200.0,9751.0,,,,,,,,,,,,,,,0.01,,,100.0,24.75,0.0,0.0,0.0,100.0,49.92,0.4988,49.96,211.1386,97.51
2021-05-25,67100.0,6539566.0,4.57,0.43,6.55,,6529820.0,100.0,67000.0,9746.0,,,,,,,,,,,,,,18200.0,0.01,1.76,,100.0,24.75,0.0,0.0,0.0,100.0,36.35,0.5354,63.5,166.0891,97.46
2021-05-26,48900.0,4758948.0,3.29,0.31,4.76,,4749216.0,100.0,48800.0,9732.0,,,,,,,,,,,,,,18200.0,0.01,1.8,,100.0,24.75,0.0,0.0,0.0,100.0,49.9,0.498,49.9,121.0396,97.32
2021-05-27,79600.0,7746672.0,4.98,0.5,7.75,,7736940.0,100.0,79500.0,9732.0,,,2.99,,,,30700.0,,,2.99,,,,,0.01,,,100.0,24.75,0.0,0.0,0.0,100.0,30.65,0.5731,69.22,197.0297,97.32
2021-05-28,85900.0,8380404.0,5.31,0.51,8.36,,8370648.0,100.0,85800.0,9756.0,,,0.62,,,,6300.0,,,0.62,,,,,0.01,,,100.0,24.75,0.0,0.0,0.0,100.0,35.8,0.5389,64.09,212.6238,97.56
2021-05-31,61400.0,5991412.0,3.8,0.36,5.99,,5991412.0,0.0,61400.0,0.0,,,,,,0.01,,100.0,,,,,,24400.0,0.0,2.35,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,300.9804,97.58
2021-06-01,61400.0,5996324.0,3.91,0.35,5.98,,5996324.0,0.0,61400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,300.9804,97.66
2021-06-02,61400.0,5985272.0,3.9,0.35,6.0,,5985272.0,0.0,61400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,300.9804,97.48
2021-06-03,111800.0,10918388.0,7.02,0.64,10.92,,10918388.0,0.0,111800.0,0.0,,,4.87,,,,50400.0,,,4.87,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,548.0392,97.66
2021-06-04,57100.0,5582667.0,3.58,0.33,5.58,,5582667.0,0.0,57100.0,0.0,,,,,,,,,,,,,,54700.0,0.0,5.3,,0.0,0.0,0.0,0.0,0.0,0.0,44.16,0.5068,55.84,279.902,97.77
2021-06-07,57100.0,5582667.0,3.54,0.33,5.58,,5582667.0,0.0,57100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.13,0.5069,55.87,101.2411,97.77
2021-06-08,50400.0,4918536.0,3.06,0.29,4.93,,4918536.0,0.0,50400.0,0.0,,,,,,,,,,,,,,6700.0,0.0,0.66,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,89.3617,97.59
2021-06-09,25200.0,2459772.0,1.52,0.15,2.46,,2459772.0,0.0,25200.0,0.0,,,,,,,,,,,,,,25200.0,0.0,2.46,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,1.0,100.0,44.6809,97.61
2021-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,25200.0,0.0,2.46,,0.0,0.0,564.0,55068.96,0.03,0.0,,0.0,,0.0,97.64
2021-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55097.16,0.03,0.0,,0.0,,0.0,97.69
2021-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55108.44,0.03,0.0,,0.0,,0.0,97.71
2021-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55108.44,0.03,0.0,,0.0,,0.0,97.71
2021-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55052.04,0.03,0.0,,0.0,,0.0,97.61
2021-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54843.36,0.03,0.0,,0.0,,0.0,97.24
2021-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54713.64,0.03,0.0,,0.0,,0.0,97.01
2021-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54679.8,0.03,0.0,,0.0,,0.0,96.95
2021-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54826.44,0.03,0.0,,0.0,,0.0,97.21
2021-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54849.0,0.03,0.0,,0.0,,0.0,97.25
2021-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54865.92,0.03,0.0,,0.0,,0.0,97.28
2021-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54905.4,0.03,0.0,,0.0,,0.0,97.35
2021-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54905.4,0.03,0.0,,0.0,,0.0,97.35
2021-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54944.88,0.03,0.0,,0.0,,0.0,97.42
2021-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54922.32,0.03,0.0,,0.0,,0.0,97.38
2021-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54939.24,0.03,0.0,,0.0,,0.0,97.41
2021-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54961.8,0.03,0.0,,0.0,,0.0,97.45
2021-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54995.64,0.03,0.0,,0.0,,0.0,97.51
2021-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55057.68,0.03,0.0,,0.0,,0.0,97.62
2021-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54905.4,0.03,0.0,,0.0,,0.0,97.35
2021-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54747.48,0.03,0.0,,0.0,,0.0,97.07
2021-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54871.56,0.03,0.0,,0.0,,0.0,97.29
2021-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54792.6,0.03,0.0,,0.0,,0.0,97.15
2021-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54809.52,0.03,0.0,,0.0,,0.0,97.18
2021-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54854.64,0.03,0.0,,0.0,,0.0,97.26
2021-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54826.44,0.03,0.0,,0.0,,0.0,97.21
2021-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54820.8,0.03,0.0,,0.0,,0.0,97.2
2021-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54691.08,0.03,0.0,,0.0,,0.0,96.97
2021-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54645.96,0.03,0.0,,0.0,,0.0,96.89
2021-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54753.12,0.03,0.0,,0.0,,0.0,97.08
2021-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54730.56,0.03,0.0,,0.0,,0.0,97.04
2021-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54775.68,0.03,0.0,,0.0,,0.0,97.12
2021-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54843.36,0.03,0.0,,0.0,,0.0,97.24
2021-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54916.68,0.03,0.0,,0.0,,0.0,97.37
2021-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,54967.44,0.03,0.0,,0.0,,0.0,97.46
2021-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55153.56,0.03,0.0,,0.0,,0.0,97.79
2021-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55209.96,0.03,0.0,,0.0,,0.0,97.89
2021-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55164.84,0.03,0.0,,0.0,,0.0,97.81
2021-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,564.0,55170.48,0.03,0.0,,0.0,,0.0,97.82
2021-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,79121.0,7738825.01,7.73,0.0,,0.0,,0.0,97.81
2021-08-05,21000.0,2052330.0,1.48,0.12,2.05,,2052330.0,0.0,21000.0,0.0,,,,21000.0,,,,,,,,2.05,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.1608,97.73
2021-08-06,21000.0,2054430.0,1.47,0.12,2.05,,2054430.0,0.0,21000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.1608,97.83
2021-08-09,21000.0,2052540.0,1.48,0.12,2.05,,2052540.0,0.0,21000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.1608,97.74
2021-08-10,21000.0,2055900.0,1.49,0.12,2.05,,2055900.0,0.0,21000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.1608,97.9
2021-08-11,10500.0,1029210.0,0.75,0.06,1.03,,1029210.0,0.0,10500.0,0.0,,,,,,,,,,,,,,10500.0,0.0,1.03,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0804,98.02
2021-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,10500.0,0.0,1.03,,0.0,0.0,130579.0,12808494.11,12.78,0.0,,0.0,,0.0,98.09
2021-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12813717.27,12.71,0.0,,0.0,,0.0,98.13
2021-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12800659.37,12.81,0.0,,0.0,,0.0,98.03
2021-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12804576.74,12.86,0.0,,0.0,,0.0,98.06
2021-08-18,64400.0,6312488.0,4.8,0.34,6.32,,6312488.0,0.0,64400.0,0.0,,,,64400.0,,,,,,,,6.32,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4932,98.02
2021-08-19,64400.0,6307336.0,4.99,0.34,6.3,,6307336.0,0.0,64400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.4932,97.94
2021-08-20,64400.0,6299608.0,4.98,0.34,6.3,,6299608.0,0.0,64400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.4932,97.82
2021-08-23,64400.0,6310556.0,4.56,0.34,6.31,,6310556.0,0.0,64400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.4932,97.99
2021-08-24,32200.0,3157532.0,2.33,0.17,3.16,,3157532.0,0.0,32200.0,0.0,,,,,,,,,,,,,,32200.0,0.0,3.16,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2466,98.06
2021-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32200.0,0.0,3.15,,0.0,0.0,130579.0,12821552.01,12.78,0.0,,0.0,,0.0,98.19
2021-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12811105.69,12.8,0.0,,0.0,,0.0,98.11
2021-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12818940.43,12.74,0.0,,0.0,,0.0,98.17
2021-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12825469.38,12.78,0.0,,0.0,,0.0,98.22
2021-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130579.0,12828080.96,12.79,0.0,,0.0,,0.0,98.24
2021-09-01,12600.0,1237824.0,0.92,0.07,1.24,,1237824.0,0.0,12600.0,0.0,,,,12600.0,,,,,,,,1.24,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0965,98.24
2021-09-02,12600.0,1239336.0,1.12,0.07,1.24,,1239336.0,0.0,12600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.0965,98.36
2021-09-03,19200.0,1893312.0,1.71,0.1,1.89,,1893312.0,0.0,19200.0,0.0,,,0.65,,,,6600.0,,,0.65,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.72,0.5597,67.28,0.1471,98.61
2021-09-06,43000.0,4254850.0,3.7,0.22,4.25,,4254850.0,0.0,43000.0,0.0,,,2.35,,,,23800.0,,,2.35,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.5,50.1,0.3293,98.95
2021-09-07,43000.0,4256140.0,3.77,0.22,4.25,,4256140.0,0.0,43000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.3293,98.98
2021-09-08,36700.0,3635502.0,3.25,0.19,3.63,,3635502.0,0.0,36700.0,0.0,,,,,,,,,,,,,,6300.0,0.0,0.63,,0.0,0.0,0.0,0.0,0.0,0.0,41.45,0.5146,58.55,0.2811,99.06
2021-09-09,30400.0,3012032.0,2.7,0.16,3.01,,3012032.0,0.0,30400.0,0.0,,,,,,,,,,,,,,6300.0,0.0,0.62,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.2328,99.08
2021-09-10,30400.0,3019024.0,2.76,0.16,3.02,,3019024.0,0.0,30400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.2328,99.31
2021-09-13,15200.0,1512096.0,1.37,0.08,1.51,,1512096.0,0.0,15200.0,0.0,,,,,,,,,,,,,,15200.0,0.0,1.51,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1164,99.48
2021-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15200.0,0.0,1.51,,0.0,0.0,130564.0,12944114.96,12.95,0.0,,0.0,,0.0,99.14
2021-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12962393.92,12.94,0.0,,0.0,,0.0,99.28
2021-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12958477.0,13.01,0.0,,0.0,,0.0,99.25
2021-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12972839.04,12.98,0.0,,0.0,,0.0,99.36
2021-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12938892.4,12.97,0.0,,0.0,,0.0,99.1
2021-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12931058.56,12.91,0.0,,0.0,,0.0,99.04
2021-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12934975.48,12.9,0.0,,0.0,,0.0,99.07
2021-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12955865.72,12.9,0.0,,0.0,,0.0,99.23
2021-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130564.0,12949337.52,12.97,0.0,,0.0,,0.0,99.18
2021-09-27,31400.0,3122102.0,5.12,0.16,3.11,,3122102.0,0.0,31400.0,0.0,,,,31400.0,,,,,,,,3.11,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0.5,50.12,0.2405,99.43
2021-09-28,47000.0,4688720.0,6.57,0.24,4.68,,4688720.0,0.0,47000.0,0.0,,,1.56,,,,15600.0,,,1.56,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.5,50.1,0.36,99.76
2021-09-29,47000.0,4681670.0,6.5,0.24,4.68,,4681670.0,0.0,47000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.36,99.61
2021-09-30,67600.0,6732960.0,9.31,0.34,6.74,,6732960.0,0.0,67600.0,0.0,,,2.04,,,,20600.0,,,2.04,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.5178,99.6
2021-10-01,67600.0,6746480.0,9.2,0.34,6.73,,6746480.0,0.0,67600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.5178,99.8
2021-10-04,51900.0,5189481.0,7.98,0.26,5.18,,5189481.0,0.0,51900.0,0.0,,,,,,,,,,,,,,15700.0,0.0,1.55,,0.0,0.0,0.0,0.0,0.0,0.0,34.94,0.5454,65.06,0.3975,99.99
2021-10-05,64600.0,6492300.0,9.79,0.32,6.47,,6492300.0,0.0,64600.0,0.0,,,1.28,,,,12700.0,,,1.28,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.84,0.5009,52.16,0.4948,100.5
2021-10-06,48900.0,4898313.0,6.66,0.24,4.91,,4898313.0,0.0,48900.0,0.0,,,,,,,,,,,,,,15700.0,0.0,1.59,,0.0,0.0,0.0,0.0,0.0,0.0,36.96,0.534,63.04,0.3248,100.17
2021-10-07,19100.0,1911910.0,2.28,0.1,1.91,,1811810.0,1000.0,18100.0,100100.0,,,,,,,,,,,,,1000.0,30800.0,0.1,3.09,,0.66,0.66,149564.0,14971356.4,14.95,0.66,5.23,0.9008,94.77,0.1269,100.1
2021-10-08,1000.0,100050.0,0.12,0.0,0.1,,0.0,1000.0,0.0,100050.0,,,,,,,,,,,,,,18100.0,0.1,1.81,,0.93,0.93,106564.0,10661728.2,10.65,0.93,,1.0,100.0,0.0093,100.05
2021-10-11,1000.0,100150.0,0.11,0.0,0.1,,0.0,1000.0,0.0,100150.0,,,,,,,,,,,,,,,0.1,,,0.93,0.93,106564.0,10672384.6,10.65,0.93,,1.0,100.0,0.0093,100.15
2021-10-12,1000.0,100250.0,0.11,0.0,0.1,,0.0,1000.0,0.0,100250.0,,,,,,,,,,,,,,,0.1,,,0.93,0.93,106564.0,10683041.0,10.67,0.93,,1.0,100.0,0.0093,100.25
2021-10-13,1043.0,104435.59,0.12,0.01,0.1,,100130.0,1043.0,1000.0,104435.59,,,,1000.0,,0.1,,957.0,,,,0.1,1000.0,,0.1,,,0.97,0.97,105957.0,10609474.41,10.6,0.98,4.11,0.9212,95.89,0.0097,100.13
2021-10-14,1043.0,104498.17,0.11,0.01,0.1,,100190.0,1043.0,1000.0,104498.17,,,,,,,,,,,,,,,0.1,,,0.97,0.97,105957.0,10615831.83,10.6,0.98,4.11,0.9211,95.89,0.0097,100.19
2021-10-15,1043.0,104904.94,0.11,0.01,0.1,,100580.0,1043.0,1000.0,104904.94,,,,,,,,,,,,,,,0.1,,,0.97,0.97,105957.0,10657155.06,10.61,0.97,4.12,0.921,95.88,0.0097,100.58
2021-10-18,19043.0,1917630.1,2.22,0.09,1.91,,1913300.0,18043.0,19000.0,1816930.1,,17000.0,1.81,,,,18000.0,,,1.81,17000.0,,,,1.81,,,17.18,16.77,86957.0,8756569.9,8.73,17.19,0.23,0.9955,99.77,0.177,100.7
2021-10-19,18043.0,1816208.38,1.87,0.09,1.82,,1811880.0,18043.0,18000.0,1816208.38,,,,,,,,,,,,,,1000.0,1.82,0.09,,17.18,16.77,86957.0,8753091.62,8.73,17.23,0.24,0.9953,99.76,0.1677,100.66
2021-10-20,69243.0,6961691.22,7.08,0.34,6.96,,6957368.0,43.0,69200.0,4323.22,,,2.57,25600.0,,1.81,25600.0,18000.0,,2.57,,2.57,,,0.0,,,0.05,0.04,86957.0,8742656.78,8.74,0.05,36.97,0.5332,62.97,0.6436,100.54
