,ALCAR FP Equity_DX_SI_QTY,ALCAR FP Equity_DX_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAR FP Equity_DX_SI_MV,ALCAR FP Equity_DX_DSS,ALCAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY,ALCAR FP Equity_DX_BROKER_SI_QTY,ALCAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAR FP Equity_DX_BROKER_SI_MV_INC_x,ALCAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAR FP Equity_DX_BROKER_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_NEW,ALCAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAR FP Equity_DX_BROKER_SI_QTY_INC,ALCAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAR FP Equity_DX_BROKER_SI_MV_INC_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAR FP Equity_DX_BROKER_SI_MV_ADD,ALCAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV,ALCAR FP Equity_DX_BROKER_SI_MV_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAR FP Equity_DX_BROKER_SI_MV_RMV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAR FP Equity_DX_BROKER_SI_CON_RATIO,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-12-06,100.0,2759.0,0.01,0.02,0.0,0.0,0.0,1379.5,50.0,50.0,1379.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.3663
2010-12-07,100.0,2708.0,0.01,0.02,0.0,0.0,0.0,1354.0,50.0,50.0,1354.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.3663
2010-12-08,100.0,2698.0,0.01,0.02,0.0,0.0,0.0,1349.0,50.0,50.0,1349.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.77,0.5,50.23,0.3663
2010-12-09,100.0,2795.0,0.01,0.02,0.0,0.0,0.0,1397.5,50.0,50.0,1397.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.3663
2010-12-10,100.0,2810.0,0.01,0.02,0.0,0.0,0.0,1405.0,50.0,50.0,1405.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.04,0.5002,50.96,0.3663
2010-12-13,100.0,2800.0,0.01,0.02,0.0,0.0,0.0,1400.0,50.0,50.0,1400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.78,0.5,50.22,0.3663
2010-12-14,100.0,2887.0,0.01,0.02,0.0,0.0,0.0,1443.5,50.0,50.0,1443.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.3663
2010-12-15,100.0,2865.0,0.01,0.02,0.0,0.0,0.0,1432.5,50.0,50.0,1432.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,0.3663
2010-12-16,100.0,2880.0,0.01,0.02,0.0,0.0,0.0,1440.0,50.0,50.0,1440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,0.3663
2010-12-17,100.0,2851.0,0.01,0.02,0.0,0.0,0.0,1425.5,50.0,50.0,1425.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.7,0.5,50.3,0.3663
2010-12-20,100.0,2885.0,0.01,0.02,0.0,0.0,0.0,1442.5,50.0,50.0,1442.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.3663
2010-12-21,100.0,2888.0,0.01,0.02,0.0,0.0,0.0,1444.0,50.0,50.0,1444.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.8,0.5,50.2,0.3663
2010-12-22,100.0,2887.0,0.01,0.02,0.0,0.0,0.0,1443.5,50.0,50.0,1443.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,0.3663
2010-12-23,100.0,2880.0,0.01,0.02,0.0,0.0,0.0,1440.0,50.0,50.0,1440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.3663
2010-12-24,100.0,2850.0,0.01,0.02,0.0,0.0,0.0,1425.0,50.0,50.0,1425.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.48,0.5001,50.52,0.3663
2010-12-27,100.0,2809.0,0.01,0.02,0.0,0.0,0.0,1404.5,50.0,50.0,1404.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.3663
2010-12-28,100.0,2773.0,0.01,0.02,0.0,0.0,0.0,1386.5,50.0,50.0,1386.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.3663
2010-12-29,100.0,2820.0,0.01,0.02,0.0,0.0,0.0,1410.0,50.0,50.0,1410.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.86,0.5,50.14,0.3663
2010-12-30,100.0,2800.0,0.01,0.02,0.0,0.0,0.0,1400.0,50.0,50.0,1400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.76,0.5,50.24,0.3663
2010-12-31,100.0,2800.0,0.01,0.03,0.0,0.0,0.0,1400.0,50.0,50.0,1400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.56,0.5,50.44,0.3663
2011-01-03,100.0,2858.0,0.01,0.03,0.0,0.0,0.0,1429.0,50.0,50.0,1429.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.77,0.5,50.23,0.3663
2011-01-04,100.0,2855.0,0.01,0.03,0.0,0.0,0.0,1427.5,50.0,50.0,1427.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.3663
2011-01-05,100.0,2845.0,0.01,0.03,0.0,0.0,0.0,1422.5,50.0,50.0,1422.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.44,0.5001,50.56,0.3663
2011-01-06,100.0,2844.0,0.01,0.03,0.0,0.0,0.0,1422.0,50.0,50.0,1422.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.65,0.5,50.35,0.3663
2011-01-07,100.0,2849.0,0.01,0.03,0.0,0.0,0.0,1424.5,50.0,50.0,1424.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.67,0.5,50.33,0.3663
2011-01-10,100.0,2828.0,0.01,0.03,0.0,0.0,0.0,1414.0,50.0,50.0,1414.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,0.3663
2011-01-11,100.0,2839.0,0.01,0.03,0.0,0.0,0.0,1419.5,50.0,50.0,1419.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.3663
2011-01-12,100.0,2829.0,0.01,0.03,0.0,0.0,0.0,1414.5,50.0,50.0,1414.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.64,0.5,50.36,0.3663
2011-01-13,100.0,2790.0,0.01,0.03,0.0,0.0,0.0,1395.0,50.0,50.0,1395.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.46,0.5001,50.54,0.3663
2011-01-14,100.0,2800.0,0.01,0.03,0.0,0.0,0.0,1400.0,50.0,50.0,1400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.56,0.5,50.44,0.3663
2011-01-17,100.0,2820.0,0.01,0.03,0.0,0.0,0.0,1410.0,50.0,50.0,1410.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.86,0.5,50.14,0.3663
2011-01-18,100.0,2800.0,0.01,0.03,0.0,0.0,0.0,1400.0,50.0,50.0,1400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.3663
2011-01-19,100.0,2820.0,0.01,0.04,0.0,0.0,0.0,1410.0,50.0,50.0,1410.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,0.3663
2011-01-20,100.0,2819.0,0.01,0.04,0.0,0.0,0.0,1409.5,50.0,50.0,1409.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.3663
2011-01-21,100.0,2841.0,0.01,0.04,0.0,0.0,0.0,1420.5,50.0,50.0,1420.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.32,0.5001,50.68,0.3663
2011-01-24,100.0,2845.0,0.01,0.04,0.0,0.0,0.0,1422.5,50.0,50.0,1422.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,0.3663
2011-01-25,100.0,2844.0,0.01,0.04,0.0,0.0,0.0,1422.0,50.0,50.0,1422.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.87,0.5,50.13,0.3663
2011-01-26,100.0,2950.0,0.01,0.05,0.0,0.0,0.0,1475.0,50.0,50.0,1475.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.91,0.5,50.09,0.3663
2011-01-27,100.0,2997.0,0.01,0.04,0.0,0.0,0.0,1498.5,50.0,50.0,1498.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.3663
2011-01-28,100.0,2999.0,0.01,0.04,0.0,0.0,0.0,1499.5,50.0,50.0,1499.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.61,0.5,50.39,0.3663
2011-01-31,100.0,2980.0,0.01,0.05,0.0,0.0,0.0,1490.0,50.0,50.0,1490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,0.3663
2011-02-01,100.0,2980.0,0.01,0.05,0.0,0.0,0.0,1490.0,50.0,50.0,1490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.82,0.5,50.18,0.3663
2011-02-02,100.0,2993.0,0.01,0.05,0.0,0.0,0.0,1496.5,50.0,50.0,1496.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.3663
2011-02-03,100.0,2940.0,0.01,0.05,0.0,0.0,0.0,1470.0,50.0,50.0,1470.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.67,0.5,50.33,0.3663
2011-02-04,100.0,2950.0,0.01,0.05,0.0,0.0,0.0,1475.0,50.0,50.0,1475.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.78,0.5,50.22,0.3663
2011-02-07,100.0,2997.0,0.01,0.05,0.0,0.0,0.0,1498.5,50.0,50.0,1498.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.82,0.5,50.18,0.3663
2011-02-08,100.0,3092.0,0.01,0.05,0.0,0.0,0.0,1546.0,50.0,50.0,1546.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.91,0.5,50.09,0.3663
2011-02-09,100.0,3084.0,0.01,0.05,0.0,0.0,0.0,1542.0,50.0,50.0,1542.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.3663
2011-02-10,100.0,3210.0,0.01,0.05,0.0,0.0,0.0,1605.0,50.0,50.0,1605.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.83,0.5,50.17,0.3663
2011-02-11,100.0,3515.0,0.01,0.04,0.0,0.0,0.0,1757.5,50.0,50.0,1757.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,47.91,0.5009,52.09,0.3663
2011-02-14,100.0,3661.0,0.01,0.03,0.0,0.0,0.0,1830.5,50.0,50.0,1830.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.3663
2011-02-15,100.0,3875.0,0.01,0.03,0.0,0.0,0.0,1937.5,50.0,50.0,1937.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.3663
2011-02-16,100.0,4600.0,0.01,0.02,0.0,0.0,0.0,2300.0,50.0,50.0,2300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.32,0.0,0.0,,0.0,100.0,49.91,0.5,50.09,0.3663
2011-02-17,100.0,4700.0,0.01,0.01,0.0,0.0,0.0,2350.0,50.0,50.0,2350.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,11.96,0.0,0.0,,0.0,100.0,49.67,0.5,50.33,0.2392
2011-02-18,100.0,4500.0,0.01,0.01,0.0,0.0,0.0,2250.0,50.0,50.0,2250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.89,0.0,0.0,,0.0,100.0,49.67,0.5,50.33,0.2778
2011-02-21,100.0,4422.0,0.01,0.01,0.0,0.0,0.0,2211.0,50.0,50.0,2211.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.89,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.2778
2011-02-22,100.0,4530.0,0.01,0.01,0.0,0.0,0.0,2265.0,50.0,50.0,2265.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.89,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.2778
2011-02-23,100.0,4789.0,0.01,0.01,0.0,0.0,0.0,2394.5,50.0,50.0,2394.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,12.35,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,0.2469
2011-02-24,100.0,5400.0,0.01,0.01,0.0,0.0,0.0,2700.0,50.0,50.0,2700.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,12.35,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.2469
2011-02-25,100.0,6315.0,0.01,0.01,0.0,0.01,0.0,3157.5,50.0,50.0,3157.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,26.74,0.0,0.0,,0.0,100.0,46.63,0.5023,53.37,0.5348
2011-02-28,100.0,8130.0,0.01,0.01,0.0,0.01,0.0,4065.0,50.0,50.0,4065.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,26.74,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,0.5348
2011-03-01,100.0,8092.0,0.01,0.0,0.0,0.01,0.0,4046.0,50.0,50.0,4046.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,22.03,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.4405
2011-03-02,100.0,9230.0,0.01,0.0,0.0,0.01,0.0,4615.0,50.0,50.0,4615.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,23.36,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.4673
2011-03-03,100.0,9500.0,0.01,0.0,0.0,0.01,0.0,4750.0,50.0,50.0,4750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.94,0.0,0.0,,0.0,100.0,49.84,0.5,50.16,0.3788
2011-03-04,100.0,8216.0,0.01,0.0,0.0,0.01,0.0,4108.0,50.0,50.0,4108.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.21,0.0,0.0,,0.0,100.0,46.46,0.5025,53.54,0.0642
2011-03-07,100.0,7427.0,0.01,0.0,0.0,0.01,0.0,3713.5,50.0,50.0,3713.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.21,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0642
2011-03-08,2100.0,166929.0,0.21,0.06,0.05,0.16,0.0,83464.5,1050.0,1050.0,83464.5,,,1000.0,,,1000.0,,,,,,,,1000.0,0.08,,,0.08,,,,9.08,9.08,10508.0,835280.92,,0.78,9.08,48.83,0.4774,48.83,0.1817
2011-03-09,2100.0,154350.0,0.21,0.06,0.05,0.17,0.0,77175.0,1050.0,1050.0,77175.0,,,,,,,,,,,,,,,,,,0.08,,,,9.12,9.12,10467.0,769324.5,,0.83,9.12,48.84,0.4776,48.84,0.1823
2011-03-10,2100.0,155904.0,0.21,0.05,0.05,0.16,0.0,77952.0,1050.0,1050.0,77952.0,,,,,,,,,,,,,,,,,,0.08,,,,9.12,9.12,10467.0,777070.08,,0.77,9.12,48.83,0.4774,48.83,0.1823
2011-03-11,2100.0,143199.0,0.21,0.05,0.05,0.15,0.0,71599.5,1050.0,1050.0,71599.5,,,,,,,,,,,,,,,,,,0.07,,,,9.12,9.12,10467.0,713744.73,,0.71,9.12,46.73,0.4777,50.87,0.1823
2011-03-14,1100.0,73370.0,0.11,0.03,0.03,0.08,0.0,70035.0,50.0,1050.0,3335.0,,,,,,,,0.07,,1000.0,,,,,,,,0.0,,,,100.0,0.43,0.0,0.0,,0.0,100.0,4.02,0.8495,92.0,0.0955
2011-03-15,1100.0,72743.0,0.11,0.03,0.03,0.08,0.0,69436.5,50.0,1050.0,3306.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.43,0.0,0.0,,0.0,100.0,3.94,0.8517,92.12,0.0955
2011-03-16,100.0,7022.0,0.01,0.0,0.0,0.01,0.0,3511.0,50.0,50.0,3511.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.08,,,100.0,0.43,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,0.0087
2011-03-17,100.0,7275.0,0.01,0.0,0.0,0.01,0.0,3637.5,50.0,50.0,3637.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.43,0.0,0.0,,0.0,100.0,49.83,0.5,50.17,0.0087
2011-03-18,2100.0,150591.0,0.21,0.05,0.05,0.16,0.0,75295.5,1050.0,1050.0,75295.5,,,1000.0,,,1000.0,,,,,,,,1000.0,0.08,,,0.08,,,,9.12,9.12,10467.0,750588.57,,0.77,9.12,48.72,0.4778,48.99,0.1823
2011-03-21,2100.0,154959.0,0.21,0.05,0.05,0.15,0.0,77479.5,1050.0,1050.0,77479.5,,,,,,,,,,,,,,,,,,0.08,,,,9.12,9.12,10467.0,772359.93,,0.75,9.12,48.84,0.4777,48.84,0.1823
2011-03-22,2100.0,154308.0,0.21,0.05,0.05,0.16,0.0,77154.0,1050.0,1050.0,77154.0,,,,,,,,,,,,,,,,,,0.08,,,,9.12,9.12,10467.0,769115.16,,0.77,9.12,48.84,0.4776,48.84,0.1823
2011-03-23,2100.0,160608.0,0.21,0.05,0.05,0.16,0.0,80304.0,1050.0,1050.0,80304.0,,,,,,,,,,,,,,,,,,0.08,,,,9.12,9.12,10467.0,800516.16,,0.8,8.76,48.83,0.4774,48.83,0.1823
2011-03-24,6100.0,537715.0,0.6,0.14,0.16,0.49,0.0,268857.5,3050.0,3050.0,268857.5,,,2000.0,,,2000.0,,,,,,,,2000.0,0.18,,,0.23,,,,26.48,26.48,8467.0,746366.05,,0.65,26.48,35.71,0.3773,47.25,0.5297
2011-03-25,6100.0,503982.0,0.6,0.13,0.16,0.51,0.0,251991.0,3050.0,3050.0,251991.0,,,,,,,,,,,,,,,,,,0.25,,,,26.48,26.48,8467.0,699543.54,,0.7,26.48,32.13,0.3759,49.0,0.5297
2011-03-28,5600.0,450632.0,0.55,0.12,0.15,0.47,0.0,245433.5,2550.0,3050.0,205198.5,,,,,,,,0.04,,500.0,,,,,,,,0.21,,,,22.14,22.14,8967.0,721574.49,,0.74,22.14,34.36,0.3596,44.99,0.4862
2011-03-29,5100.0,418200.0,0.5,0.11,0.13,0.42,0.0,209100.0,2550.0,2550.0,209100.0,,,,,,,,,,,,,,,,,500.0,0.21,0.05,,,22.14,22.14,8967.0,735294.0,,0.72,22.14,39.47,0.4102,49.39,0.4428
2011-03-30,5100.0,416670.0,0.5,0.12,0.13,0.42,0.0,208335.0,2550.0,2550.0,208335.0,,,,,,,,,,,,,,,,,,0.21,,,,22.14,22.14,8967.0,732603.9,,0.74,22.14,38.94,0.4105,49.83,0.4428
2011-03-31,5100.0,422790.0,0.5,0.12,0.13,0.42,0.0,211395.0,2550.0,2550.0,211395.0,,,,,,,,,,,,,,,,,,0.21,,,,22.14,22.14,8967.0,743364.3,,0.73,22.14,39.37,0.4103,49.47,0.4428
2011-04-01,5100.0,435540.0,0.5,0.13,0.13,0.43,0.0,217770.0,2550.0,2550.0,217770.0,,,,,,,,,,,,,,,,,,0.22,,,,22.14,22.14,8967.0,765781.8,,0.77,22.14,38.46,0.4131,50.49,0.4428
2011-04-04,5100.0,418200.0,0.5,0.13,0.13,0.43,0.0,209100.0,2550.0,2550.0,209100.0,,,,,,,,,,,,,,,,,,0.22,,,,22.14,22.14,8967.0,735294.0,,0.77,22.14,38.06,0.4113,50.54,0.4428
2011-04-05,4600.0,365700.0,0.45,0.12,0.12,0.38,0.0,202725.0,2050.0,2550.0,162975.0,,,,,,,,0.05,,500.0,,,,,,,,0.17,,,,17.8,17.8,9467.0,752626.5,,0.78,17.8,42.28,0.393,44.7,0.3994
2011-04-06,4100.0,320415.0,0.4,0.11,0.11,0.32,0.0,160207.5,2050.0,2050.0,160207.5,,,,,,,,,,,,,,,,,500.0,0.16,0.04,,,17.8,17.8,9467.0,739846.05,,0.75,17.8,48.36,0.4882,50.42,0.356
2011-04-07,4100.0,332100.0,0.4,0.11,0.11,0.33,0.0,166050.0,2050.0,2050.0,166050.0,,,,,,,,,,,,,,,,,,0.16,,,,17.8,17.8,9467.0,766827.0,,0.74,17.8,49.12,0.4882,49.67,0.356
2011-04-08,4100.0,324105.0,0.4,0.11,0.11,0.32,0.0,162052.5,2050.0,2050.0,162052.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,25.46,0.0,0.0,,0.0,100.0,48.77,0.488,49.99,0.5091
2011-04-11,4100.0,323203.0,0.4,0.12,0.11,0.32,0.0,161601.5,2050.0,2050.0,161601.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,25.46,0.0,0.0,,0.0,100.0,48.71,0.4881,50.07,0.5091
2011-04-12,4100.0,312420.0,0.4,0.13,0.11,0.31,0.0,156210.0,2050.0,2050.0,156210.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.76,0.4877,49.98,1.1658
2011-04-13,4100.0,317504.0,0.4,0.16,0.11,0.31,0.0,158752.0,2050.0,2050.0,158752.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,49.18,0.4881,49.6,1.1658
2011-04-14,4100.0,320415.0,0.4,0.2,0.11,0.32,0.0,160207.5,2050.0,2050.0,160207.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.82,0.4881,49.96,1.1658
2011-04-15,4100.0,320948.0,0.4,0.23,0.11,0.32,0.0,160474.0,2050.0,2050.0,160474.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.78,0.4881,50.0,1.1658
2011-04-18,4100.0,324105.0,0.4,0.27,0.11,0.32,0.0,162052.5,2050.0,2050.0,162052.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,49.02,0.488,49.75,1.1658
2011-04-19,4100.0,326401.0,0.4,0.29,0.11,0.33,0.0,163200.5,2050.0,2050.0,163200.5,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.96,0.4882,49.83,1.1658
2011-04-20,4100.0,331936.0,0.4,0.31,0.11,0.33,0.0,165968.0,2050.0,2050.0,165968.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,58.29,0.0,0.0,,0.0,100.0,49.21,0.4883,49.6,1.1658
2011-04-21,4100.0,333617.0,0.4,0.32,0.11,0.33,0.0,166808.5,2050.0,2050.0,166808.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.91,0.4881,49.88,1.1658
2011-04-22,4100.0,333617.0,0.4,0.33,0.11,0.33,0.0,166808.5,2050.0,2050.0,166808.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.79,0.4881,49.99,1.1658
2011-04-25,4100.0,333617.0,0.4,0.33,0.11,0.33,0.0,166808.5,2050.0,2050.0,166808.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.78,0.4881,50.0,1.1658
2011-04-26,4100.0,347639.0,0.4,0.33,0.11,0.34,0.0,173819.5,2050.0,2050.0,173819.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,58.29,0.0,0.0,,0.0,100.0,49.0,0.4884,49.81,1.1658
2011-04-27,4100.0,365023.0,0.4,0.34,0.11,0.36,0.0,182511.5,2050.0,2050.0,182511.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,58.29,0.0,0.0,,0.0,100.0,48.82,0.4885,50.01,1.1658
