,LPE FP Equity_DX_SI_QTY,LPE FP Equity_DX_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LPE FP Equity_DX_SI_MV,LPE FP Equity_DX_DSS,LPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY,LPE FP Equity_DX_BROKER_SI_QTY,LPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LPE FP Equity_DX_BROKER_SI_MV_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LPE FP Equity_DX_BROKER_SI_MV_INC_x,LPE FP Equity_DX_SUPPLY_SI_MV_NEW,LPE FP Equity_DX_BROKER_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_NEW,LPE FP Equity_DX_SUPPLY_SI_MV_DEC,LPE FP Equity_DX_BROKER_SI_QTY_INC,LPE FP Equity_DX_SUPPLY_SI_QTY_DEC,LPE FP Equity_DX_BROKER_SI_MV_NEW_y,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LPE FP Equity_DX_BROKER_SI_MV_INC_y,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LPE FP Equity_DX_BROKER_SI_MV_ADD,LPE FP Equity_DX_SUPPLY_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_DEC,LPE FP Equity_DX_SUPPLY_SI_MV,LPE FP Equity_DX_BROKER_SI_MV_DEC,LPE FP Equity_DX_SUPPLY_SI_MV_RMV,LPE FP Equity_DX_BROKER_SI_MV_RMV,LPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LPE FP Equity_DX_UTILIZATION_QUANTITY,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LPE FP Equity_DX_ACTIVE_UTILIZATION_MV,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LPE FP Equity_DX_BROKER_SI_CON_RATIO,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LPE FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-07-19,55.0,3759.59,0.0,0.02,0.0,0.0,0.0,3759.59,0.0,55.0,0.0,,,,,,,,0.01,,100.0,,,,,,,45.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0004
2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,55.0,0.0,0.0,,,0.0,0.0,136451.0,9354194.62,,9.47,0.0,,0.0,,0.0
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136451.0,9355540.55,,9.48,0.0,,0.0,,0.0
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136451.0,9401302.08,,9.52,0.0,,0.0,,0.0
2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136451.0,9421490.99,,9.54,0.0,,0.0,,0.0
2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136451.0,9437642.12,,9.56,0.0,,0.0,,0.0
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137015.0,9528007.85,,9.62,0.0,,0.0,,0.0
2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9680220.01,,9.78,0.0,,0.0,,0.0
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9706198.01,,9.83,0.0,,0.0,,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9693892.64,,9.84,0.0,,0.0,,0.0
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9748583.15,,9.85,0.0,,0.0,,0.0
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9748583.15,,9.89,0.0,,0.0,,0.0
2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9749950.41,,9.89,0.0,,0.0,,0.0
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9751317.67,,9.89,0.0,,0.0,,0.0
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9816946.29,,9.91,0.0,,0.0,,0.0
2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138614.0,9810109.97,,9.95,0.0,,0.0,,0.0
2016-08-10,5648.0,400560.81,0.24,6.97,0.09,0.4,0.0,400560.81,4648.0,5648.0,329639.98,,,,,,5648.0,,,,,,,,,0.4,4648.0,,0.33,,,,100.0,3.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0407
2016-08-11,5648.0,401117.91,0.24,7.32,0.09,0.4,0.0,401117.91,4648.0,5648.0,330098.45,,,,,,,,,,,,,,,,,,0.34,,,,100.0,3.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0407
2016-08-12,281.0,20025.76,0.01,0.48,0.0,0.02,0.0,20025.76,281.0,281.0,20025.76,,,,,,,,0.31,,4367.0,,,,,,,5367.0,0.02,0.38,,,0.2,0.2,138333.0,9858447.35,,9.99,0.2,,1.0,100.0,0.002
2016-08-15,281.0,20022.99,0.01,0.51,0.0,0.02,0.0,20022.99,281.0,281.0,20022.99,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9857082.85,,9.99,0.2,,1.0,100.0,0.002
2016-08-16,281.0,19975.87,0.01,0.52,0.0,0.02,0.0,19975.87,281.0,281.0,19975.87,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9833886.51,,9.98,0.2,,1.0,100.0,0.002
2016-08-17,281.0,19967.56,0.01,0.53,0.0,0.02,0.0,19967.56,281.0,281.0,19967.56,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9829793.03,,9.97,0.2,,1.0,100.0,0.002
2016-08-18,281.0,19978.64,0.01,0.55,0.0,0.02,0.0,19978.64,281.0,281.0,19978.64,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9835251.0,,9.96,0.2,,1.0,100.0,0.002
2016-08-19,281.0,19950.93,0.01,0.57,0.0,0.02,0.0,19950.93,281.0,281.0,19950.93,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9821606.09,,9.96,0.2,,1.0,100.0,0.002
2016-08-22,281.0,19948.15,0.01,0.62,0.0,0.02,0.0,19948.15,281.0,281.0,19948.15,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9820241.6,,9.96,0.2,,1.0,100.0,0.002
2016-08-23,281.0,19925.98,0.01,0.8,0.0,0.02,0.0,19925.98,281.0,281.0,19925.98,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9809325.67,,9.95,0.2,,1.0,100.0,0.002
2016-08-24,281.0,19903.81,0.01,0.82,0.0,0.02,0.0,19903.81,281.0,281.0,19903.81,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9798409.74,,9.94,0.2,,1.0,100.0,0.002
2016-08-25,281.0,19956.47,0.01,0.89,0.0,0.02,0.0,19956.47,281.0,281.0,19956.47,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9824335.07,,9.94,0.2,,1.0,100.0,0.002
2016-08-26,281.0,20011.9,0.01,0.99,0.0,0.02,0.0,20011.9,281.0,281.0,20011.9,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9851624.89,,9.99,0.2,,1.0,100.0,0.002
2016-08-29,281.0,20011.9,0.01,1.04,0.0,0.02,0.0,20011.9,281.0,281.0,20011.9,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138333.0,9851624.89,,9.99,0.2,,1.0,100.0,0.002
2016-08-30,281.0,20095.06,0.01,1.05,0.0,0.02,0.0,20095.06,281.0,281.0,20095.06,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138328.0,9892202.06,,10.01,0.2,,1.0,100.0,0.002
2016-08-31,281.0,20095.06,0.01,1.05,0.0,0.02,0.0,20095.06,281.0,281.0,20095.06,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138328.0,9892202.06,,10.03,0.2,,1.0,100.0,0.002
2016-09-01,281.0,20081.2,0.01,1.14,0.0,0.02,0.0,20081.2,281.0,281.0,20081.2,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136165.0,9730804.66,,9.87,0.2,,1.0,100.0,0.0021
2016-09-02,281.0,20122.77,0.01,1.13,0.0,0.02,0.0,20122.77,281.0,281.0,20122.77,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138328.0,9905846.47,,10.04,0.2,,1.0,100.0,0.002
2016-09-05,281.0,20344.51,0.01,1.14,0.0,0.02,0.0,20344.51,281.0,281.0,20344.51,,,,,,,,,,,,,,,,,,0.02,,,,0.2,0.2,138328.0,10015001.81,,10.09,0.2,,1.0,100.0,0.002
2016-09-06,281.0,20344.51,0.01,1.07,0.0,0.02,0.0,20344.51,281.0,281.0,20344.51,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9903867.2,,10.03,0.2,,1.0,100.0,0.0021
2016-09-07,281.0,20089.51,0.01,1.04,0.0,0.02,0.0,20089.51,281.0,281.0,20089.51,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9779731.54,,9.99,0.21,,1.0,100.0,0.0021
2016-09-08,281.0,20011.9,0.01,0.99,0.0,0.02,0.0,20011.9,281.0,281.0,20011.9,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9741951.12,,9.9,0.21,,1.0,100.0,0.0021
2016-09-09,281.0,20233.64,0.01,0.99,0.0,0.02,0.0,20233.64,281.0,281.0,20233.64,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9849895.17,,9.95,0.2,,1.0,100.0,0.0021
2016-09-12,281.0,20095.06,0.01,0.99,0.0,0.02,0.0,20095.06,281.0,281.0,20095.06,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9782430.14,,9.95,0.21,,1.0,100.0,0.0021
2016-09-13,281.0,20092.28,0.01,0.97,0.0,0.02,0.0,20092.28,281.0,281.0,20092.28,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9781080.84,,9.92,0.2,,1.0,100.0,0.0021
2016-09-14,281.0,20261.36,0.01,1.01,0.0,0.02,0.0,20261.36,281.0,281.0,20261.36,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9863388.18,,9.95,0.2,,1.0,100.0,0.0021
2016-09-15,281.0,20261.36,0.01,0.97,0.0,0.02,0.0,20261.36,281.0,281.0,20261.36,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9863388.18,,10.0,0.21,,1.0,100.0,0.0021
2016-09-16,281.0,20178.21,0.01,0.96,0.0,0.02,0.0,20178.21,281.0,281.0,20178.21,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9822909.16,,9.99,0.21,,1.0,100.0,0.0021
2016-09-19,281.0,20178.21,0.01,0.95,0.0,0.02,0.0,20178.21,281.0,281.0,20178.21,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9822909.16,,9.96,0.2,,1.0,100.0,0.0021
2016-09-20,281.0,20120.0,0.01,1.01,0.0,0.02,0.0,20120.0,281.0,281.0,20120.0,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9794573.84,,9.95,0.21,,1.0,100.0,0.0021
2016-09-21,281.0,20302.93,0.01,0.96,0.0,0.02,0.0,20302.93,281.0,281.0,20302.93,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9883627.69,,9.97,0.2,,1.0,100.0,0.0021
2016-09-22,281.0,20302.93,0.01,0.91,0.0,0.02,0.0,20302.93,281.0,281.0,20302.93,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9883627.69,,10.02,0.2,,1.0,100.0,0.0021
2016-09-23,281.0,20289.08,0.01,0.95,0.0,0.02,0.0,20289.08,281.0,281.0,20289.08,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9876881.19,,10.02,0.21,,1.0,100.0,0.0021
2016-09-26,281.0,20275.22,0.01,0.99,0.0,0.02,0.0,20275.22,281.0,281.0,20275.22,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9870134.68,,10.01,0.2,,1.0,100.0,0.0021
2016-09-27,281.0,20233.64,0.01,0.96,0.0,0.02,0.0,20233.64,281.0,281.0,20233.64,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9849895.17,,10.0,0.21,,1.0,100.0,0.0021
2016-09-28,281.0,20233.64,0.01,0.94,0.0,0.02,0.0,20233.64,281.0,281.0,20233.64,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9849895.17,,9.98,0.2,,1.0,100.0,0.0021
2016-09-29,284.0,20309.59,0.01,0.95,0.0,0.02,0.0,20095.06,284.0,281.0,20309.59,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,0.21,0.21,136790.0,9782215.6,,9.95,0.21,1.05,0.9791,98.95,0.0021
2016-09-30,284.0,20264.77,0.01,0.92,0.0,0.02,0.0,20050.71,284.0,281.0,20264.77,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136790.0,9760627.26,,9.9,0.21,1.06,0.9791,98.94,0.0021
2016-10-03,281.0,19956.47,0.01,0.93,0.0,0.02,0.0,19956.47,281.0,281.0,19956.47,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,0.21,0.21,136793.0,9714965.1,,9.88,0.21,,1.0,100.0,0.0021
2016-10-04,281.0,20095.06,0.01,0.94,0.0,0.02,0.0,20095.06,281.0,281.0,20095.06,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9782430.14,,9.88,0.2,,1.0,100.0,0.0021
2016-10-05,281.0,20205.92,0.01,0.88,0.0,0.02,0.0,20205.92,281.0,281.0,20205.92,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9836402.16,,9.94,0.2,,1.0,100.0,0.0021
2016-10-06,281.0,20205.92,0.01,0.87,0.0,0.02,0.0,20205.92,281.0,281.0,20205.92,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,136793.0,9836402.16,,9.98,0.21,,1.0,100.0,0.0021
2016-10-07,281.0,20011.9,0.01,0.86,0.0,0.02,0.0,20011.9,281.0,281.0,20011.9,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135843.0,9674295.22,,9.83,0.21,,1.0,100.0,0.0021
2016-10-10,281.0,19956.47,0.01,0.82,0.0,0.02,0.0,19956.47,281.0,281.0,19956.47,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135843.0,9647496.61,,9.8,0.21,,1.0,100.0,0.0021
2016-10-11,281.0,19956.47,0.01,0.73,0.0,0.02,0.0,19956.47,281.0,281.0,19956.47,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135843.0,9647496.61,,9.79,0.21,,1.0,100.0,0.0021
2016-10-12,281.0,19984.19,0.01,0.63,0.0,0.02,0.0,19984.19,281.0,281.0,19984.19,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135843.0,9660895.91,,9.79,0.21,,1.0,100.0,0.0021
2016-10-13,281.0,20095.06,0.01,0.65,0.0,0.02,0.0,20095.06,281.0,281.0,20095.06,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135843.0,9714493.12,,9.81,0.21,,1.0,100.0,0.0021
2016-10-14,281.0,20045.16,0.01,0.65,0.0,0.02,0.0,20045.16,281.0,281.0,20045.16,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131725.0,9396616.42,,9.53,0.21,,1.0,100.0,0.0021
2016-10-17,281.0,20047.94,0.01,0.65,0.0,0.02,0.0,20047.94,281.0,281.0,20047.94,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131649.0,9392493.52,,9.52,0.21,,1.0,100.0,0.0021
2016-10-18,281.0,20233.64,0.01,0.68,0.0,0.02,0.0,20233.64,281.0,281.0,20233.64,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131649.0,9479497.12,,9.56,0.21,,1.0,100.0,0.0021
2016-10-19,281.0,20233.64,0.01,0.54,0.0,0.02,0.0,20233.64,281.0,281.0,20233.64,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131649.0,9479497.12,,9.61,0.21,,1.0,100.0,0.0021
2016-10-20,281.0,19210.87,0.01,0.52,0.0,0.02,0.0,19210.87,281.0,281.0,19210.87,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131724.0,9005455.48,,9.4,0.22,,1.0,100.0,0.0021
2016-10-21,281.0,19002.99,0.01,0.37,0.0,0.02,0.0,19002.99,281.0,281.0,19002.99,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131724.0,8908007.9,,9.06,0.22,,1.0,100.0,0.0021
2016-10-24,281.0,19152.67,0.01,0.36,0.0,0.02,0.0,19152.67,281.0,281.0,19152.67,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131724.0,8978170.15,,9.06,0.21,,1.0,100.0,0.0021
2016-10-25,281.0,19346.69,0.01,0.33,0.0,0.02,0.0,19346.69,281.0,281.0,19346.69,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,131724.0,9069121.23,,9.11,0.21,,1.0,100.0,0.0021
2016-10-26,281.0,19321.74,0.01,0.33,0.0,0.02,0.0,19321.74,281.0,281.0,19321.74,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135842.0,9340583.86,,9.47,0.21,,1.0,100.0,0.0021
2016-10-27,281.0,19321.74,0.01,0.33,0.0,0.02,0.0,19321.74,281.0,281.0,19321.74,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135842.0,9340583.86,,9.47,0.21,,1.0,100.0,0.0021
2016-10-28,281.0,19266.31,0.01,0.33,0.0,0.02,0.0,19266.31,281.0,281.0,19266.31,,,,,,,,,,,,,,,,,,0.02,,,,0.21,0.21,135842.0,9313785.46,,9.44,0.21,,1.0,100.0,0.0021
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,281.0,,,,,,,281.0,0.0,0.02,,,0.0,0.0,136123.0,9398843.67,,9.48,0.0,,0.0,100.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9400186.36,,9.5,0.0,,0.0,,0.0
2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9398843.67,,9.53,0.0,,0.0,,0.0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9425697.51,,9.54,0.0,,0.0,,0.0
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9400186.36,,9.53,0.0,,0.0,,0.0
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9400186.36,,9.53,0.0,,0.0,,0.0
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9465978.27,,9.56,0.0,,0.0,,0.0
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9465978.27,,9.61,0.0,,0.0,,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9452551.35,,9.59,0.0,,0.0,,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9398843.67,,9.55,0.0,,0.0,,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,9157159.12,,9.43,0.0,,0.0,,0.0
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136123.0,8787918.83,,9.02,0.0,,0.0,,0.0
2016-11-16,128.0,8392.29,0.01,0.07,0.0,0.01,0.0,4196.15,64.0,64.0,4196.15,,,,,,64.0,,,,,,,,,0.0,64.0,,0.0,,,,0.05,0.05,136059.0,8920677.27,,9.0,0.05,,1.0,100.0,0.0009
2016-11-17,64.0,4248.54,0.0,0.03,0.0,0.0,0.0,4248.54,64.0,64.0,4248.54,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,9032068.3,,9.1,0.05,,1.0,100.0,0.0005
2016-11-18,128.0,8420.07,0.01,0.07,0.0,0.01,0.0,4210.03,64.0,64.0,4210.03,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8950202.6,,9.09,0.05,,1.0,100.0,0.0009
2016-11-21,64.0,4103.35,0.0,0.03,0.0,0.0,0.0,4103.35,64.0,64.0,4103.35,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8723394.35,,8.95,0.05,,1.0,100.0,0.0005
2016-11-22,64.0,4163.32,0.0,0.03,0.0,0.0,0.0,4163.32,64.0,64.0,4163.32,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8850890.11,,8.95,0.05,,1.0,100.0,0.0005
2016-11-23,64.0,4115.34,0.0,0.03,0.0,0.0,0.0,4115.34,64.0,64.0,4115.34,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8748893.5,,8.97,0.05,,1.0,100.0,0.0005
2016-11-24,64.0,4149.43,0.0,0.03,0.0,0.0,0.0,4149.43,64.0,64.0,4149.43,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8821364.78,,8.95,0.05,,1.0,100.0,0.0005
2016-11-25,64.0,4204.35,0.0,0.03,0.0,0.0,0.0,4204.35,64.0,64.0,4204.35,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8938124.06,,9.04,0.05,,1.0,100.0,0.0005
2016-11-28,64.0,4152.59,0.0,0.03,0.0,0.0,0.0,4152.59,64.0,64.0,4152.59,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8828075.08,,8.99,0.05,,1.0,100.0,0.0005
2016-11-29,64.0,4139.96,0.0,0.03,0.0,0.0,0.0,4139.96,64.0,64.0,4139.96,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,136059.0,8801233.87,,8.98,0.05,,1.0,100.0,0.0005
2016-11-30,64.0,4160.16,0.0,0.03,0.0,0.0,0.0,4160.16,0.0,64.0,0.0,,,,,,,,0.0,,64.0,,,,,,,,0.0,,,,0.0,0.0,136274.0,8858155.35,,8.97,0.0,,1.0,100.0,0.0005
2016-12-01,64.0,4141.22,0.0,0.03,0.0,0.0,0.0,4141.22,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136274.0,8817829.91,,8.96,0.0,,1.0,100.0,0.0005
2016-12-02,64.0,4153.85,0.0,0.04,0.0,0.0,0.0,4153.85,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136274.0,8844713.54,,8.96,0.0,,1.0,100.0,0.0005
2016-12-05,64.0,4229.6,0.0,0.04,0.0,0.0,0.0,4229.6,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136274.0,9006015.31,,9.07,0.0,,1.0,100.0,0.0005
2016-12-06,64.0,4258.01,0.0,0.04,0.0,0.0,0.0,4258.01,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136274.0,9066503.47,,9.16,0.0,,1.0,100.0,0.0005
2016-12-07,64.0,4261.17,0.0,0.04,0.0,0.0,0.0,4261.17,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136274.0,9073224.38,,9.19,0.0,,1.0,100.0,0.0005
2016-12-08,64.0,4469.49,0.0,0.04,0.0,0.0,0.0,4469.49,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136701.0,9546624.12,,9.43,0.0,,1.0,100.0,0.0005
2016-12-09,64.0,4482.12,0.0,0.04,0.0,0.0,0.0,4482.12,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137080.0,9600134.52,,9.73,0.0,,1.0,100.0,0.0005
2016-12-12,64.0,4507.37,0.0,0.04,0.0,0.0,0.0,4507.37,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137138.0,9658304.59,,9.75,0.0,,1.0,100.0,0.0005
2016-12-13,64.0,4513.68,0.0,0.04,0.0,0.0,0.0,4513.68,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136569.0,9631702.18,,9.76,0.0,,1.0,100.0,0.0005
2016-12-14,64.0,4518.1,0.0,0.04,0.0,0.0,0.0,4518.1,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136569.0,9641131.82,,9.78,0.0,,1.0,100.0,0.0005
