,ALNMR FP Equity_DX_SI_QTY,ALNMR FP Equity_DX_SHORT_INTEREST_VALUE,ALNMR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNMR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNMR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNMR FP Equity_DX_SI_MV,ALNMR FP Equity_DX_DSS,ALNMR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNMR FP Equity_DX_SUPPLY_SI_QTY,ALNMR FP Equity_DX_BROKER_SI_QTY,ALNMR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNMR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNMR FP Equity_DX_BROKER_SI_MV_INC_x,ALNMR FP Equity_DX_BROKER_SI_QTY_ADD,ALNMR FP Equity_DX_SUPPLY_SI_MV_DEC,ALNMR FP Equity_DX_BROKER_SI_QTY_INC,ALNMR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNMR FP Equity_DX_BROKER_SI_MV_INC_y,ALNMR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNMR FP Equity_DX_BROKER_SI_MV_ADD,ALNMR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNMR FP Equity_DX_BROKER_SI_QTY_DEC,ALNMR FP Equity_DX_SUPPLY_SI_MV,ALNMR FP Equity_DX_BROKER_SI_MV_DEC,ALNMR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNMR FP Equity_DX_UTILIZATION_QUANTITY,ALNMR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNMR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNMR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNMR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNMR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNMR FP Equity_DX_BROKER_SI_CON_RATIO,ALNMR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNMR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNMR FP Equity_PX_LAST
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,220481.36,0.25,0.0,,0.0,,0.0,0.88
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,191919.0,0.22,0.0,,0.0,,0.0,0.766
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193422.28,0.19,0.0,,0.0,,0.0,0.772
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193422.28,0.19,0.0,,0.0,,0.0,0.772
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193422.28,0.19,0.0,,0.0,,0.0,0.772
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193923.38,0.19,0.0,,0.0,,0.0,0.774
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193422.28,0.19,0.0,,0.0,,0.0,0.772
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,193923.38,0.19,0.0,,0.0,,0.0,0.774
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,187910.25,0.19,0.0,,0.0,,0.0,0.75
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,188411.34,0.19,0.0,,0.0,,0.0,0.752
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,235514.18,0.19,0.0,,0.0,,0.0,0.94
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,215470.42,0.24,0.0,,0.0,,0.0,0.86
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.22,0.0,,0.0,,0.0,0.8
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,288129.05,0.2,0.0,,0.0,,0.0,1.15
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,258063.41,0.29,0.0,,0.0,,0.0,1.03
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,220481.36,0.26,0.0,,0.0,,0.0,0.88
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.22,0.0,,0.0,,0.0,1.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250045.91,0.25,0.0,,0.0,,0.0,0.998
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250045.91,0.25,0.0,,0.0,,0.0,0.998
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,230503.24,0.25,0.0,,0.0,,0.0,0.92
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,230503.24,0.23,0.0,,0.0,,0.0,0.92
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,249043.72,0.23,0.0,,0.0,,0.0,0.994
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,239021.84,0.25,0.0,,0.0,,0.0,0.954
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,220481.36,0.24,0.0,,0.0,,0.0,0.88
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,217975.89,0.22,0.0,,0.0,,0.0,0.87
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.22,0.0,,0.0,,0.0,0.8
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,215470.42,0.2,0.0,,0.0,,0.0,0.86
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,225492.3,0.22,0.0,,0.0,,0.0,0.9
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,230002.15,0.23,0.0,,0.0,,0.0,0.918
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,212463.86,0.23,0.0,,0.0,,0.0,0.848
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,224490.11,0.21,0.0,,0.0,,0.0,0.896
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,224991.21,0.22,0.0,,0.0,,0.0,0.898
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,220481.36,0.23,0.0,,0.0,,0.0,0.88
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,181897.12,0.22,0.0,,0.0,,0.0,0.726
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,178890.56,0.18,0.0,,0.0,,0.0,0.714
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,195426.66,0.18,0.0,,0.0,,0.0,0.78
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,196929.94,0.2,0.0,,0.0,,0.0,0.786
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,190415.72,0.2,0.0,,0.0,,0.0,0.76
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,175382.9,0.19,0.0,,0.0,,0.0,0.7
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,160350.08,0.18,0.0,,0.0,,0.0,0.64
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,163356.64,0.16,0.0,,0.0,,0.0,0.652
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,163356.64,0.16,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,163356.64,0.16,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,175382.9,0.16,0.0,,0.0,,0.0,0.7
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,180393.84,0.18,0.0,,0.0,,0.0,0.72
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,197431.04,0.18,0.0,,0.0,,0.0,0.788
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,197431.04,0.2,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,203945.26,0.2,0.0,,0.0,,0.0,0.814
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,200437.6,0.2,0.0,,0.0,,0.0,0.8
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,202943.07,0.2,0.0,,0.0,,0.0,0.81
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,180894.93,0.2,0.0,,0.0,,0.0,0.722
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,205448.54,0.18,0.0,,0.0,,0.0,0.82
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,202943.07,0.21,0.0,,0.0,,0.0,0.81
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,202943.07,0.2,0.0,,0.0,,0.0,0.81
2024-01-11,870.0,713.4,0.03,0.41,0.02,0.0,0.0,356.7,435.0,435.0,356.7,,,435.0,,,,,,0.0,435.0,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.82
2024-01-12,870.0,706.44,0.03,0.41,0.02,0.0,0.0,353.22,435.0,435.0,353.22,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.812
2024-01-15,870.0,713.4,0.03,0.41,0.02,0.0,0.0,356.7,435.0,435.0,356.7,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.82
2024-01-16,870.0,652.5,0.03,0.42,0.02,0.0,0.0,326.25,435.0,435.0,326.25,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.75
2024-01-17,870.0,652.5,0.03,0.42,0.02,0.0,0.0,326.25,435.0,435.0,326.25,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.75
2024-01-18,870.0,565.5,0.03,0.42,0.02,0.0,0.0,282.75,435.0,435.0,282.75,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.65
2024-01-19,870.0,657.72,0.03,0.42,0.02,0.0,0.0,328.86,435.0,435.0,328.86,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.756
2024-01-22,870.0,593.34,0.03,0.42,0.02,0.0,0.0,296.67,435.0,435.0,296.67,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.682
2024-01-23,870.0,696.0,0.03,0.46,0.02,0.0,0.0,348.0,435.0,435.0,348.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.8
2024-01-24,870.0,702.96,0.03,0.47,0.02,0.0,0.0,351.48,435.0,435.0,351.48,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.808
2024-01-25,870.0,713.4,0.03,0.47,0.02,0.0,0.0,356.7,435.0,435.0,356.7,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.82
2024-01-26,870.0,734.28,0.03,0.43,0.02,0.0,0.0,367.14,435.0,435.0,367.14,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.844
2024-01-29,870.0,730.8,0.03,0.43,0.02,0.0,0.0,365.4,435.0,435.0,365.4,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.84
2024-01-30,870.0,739.5,0.03,0.46,0.02,0.0,0.0,369.75,435.0,435.0,369.75,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.85
2024-01-31,870.0,739.5,0.03,0.58,0.02,0.0,0.0,369.75,435.0,435.0,369.75,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.85
2024-02-01,870.0,730.8,0.03,0.59,0.02,0.0,0.0,365.4,435.0,435.0,365.4,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.84
2024-02-02,870.0,730.8,0.03,0.6,0.02,0.0,0.0,365.4,435.0,435.0,365.4,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.84
2024-02-05,870.0,713.4,0.03,0.62,0.02,0.0,0.0,356.7,435.0,435.0,356.7,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.82
2024-02-06,870.0,730.8,0.03,0.69,0.02,0.0,0.0,365.4,435.0,435.0,365.4,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.84
2024-02-07,870.0,696.0,0.03,0.79,0.02,0.0,0.0,348.0,435.0,435.0,348.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,0.8
2024-02-08,870.0,904.8,0.03,0.9,0.02,0.0,0.0,452.4,435.0,435.0,452.4,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,1.04
2024-02-09,870.0,1248.45,0.03,0.7,0.02,0.0,0.0,624.23,435.0,435.0,624.23,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,1.435
2024-02-12,870.0,1305.0,0.03,0.44,0.02,0.0,0.0,652.5,435.0,435.0,652.5,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,1.5
2024-02-13,2068.0,3350.16,0.06,0.87,0.04,0.0,0.0,1675.08,1034.0,1034.0,1675.08,599.0,0.0,,,599.0,,0.0,599.0,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.62
2024-02-14,2068.0,2853.84,0.06,0.68,0.04,0.0,0.0,1426.92,1034.0,1034.0,1426.92,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.38
2024-02-15,2068.0,2895.2,0.06,0.64,0.04,0.0,0.0,1447.6,1034.0,1034.0,1447.6,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.4
2024-02-16,2068.0,2543.64,0.06,0.65,0.04,0.0,0.0,1271.82,1034.0,1034.0,1271.82,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.23
2024-02-19,2068.0,2822.82,0.06,0.63,0.04,0.0,0.0,1411.41,1034.0,1034.0,1411.41,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.365
2024-02-20,2068.0,2471.26,0.06,0.63,0.04,0.0,0.0,1235.63,1034.0,1034.0,1235.63,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.195
2024-02-21,2068.0,2398.88,0.06,0.53,0.04,0.0,0.0,1199.44,1034.0,1034.0,1199.44,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.16
2024-02-22,2068.0,2274.8,0.06,0.49,0.04,0.0,0.0,1137.4,1034.0,1034.0,1137.4,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.1
2024-02-23,2068.0,2068.0,0.06,0.47,0.04,0.0,0.0,1034.0,1034.0,1034.0,1034.0,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.0
2024-02-26,2068.0,2729.76,0.06,0.47,0.04,0.0,0.0,1364.88,1034.0,1034.0,1364.88,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.32
2024-02-27,2068.0,3412.2,0.06,0.44,0.04,0.0,0.0,1706.1,1034.0,1034.0,1706.1,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.65
2024-02-28,2068.0,2729.76,0.06,0.42,0.04,0.0,0.0,1364.88,1034.0,1034.0,1364.88,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.32
2024-02-29,2068.0,3153.7,0.06,0.41,0.04,0.0,0.0,1576.85,1034.0,1034.0,1576.85,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.525
2024-03-01,2068.0,3215.74,0.06,0.36,0.04,0.0,0.0,1607.87,1034.0,1034.0,1607.87,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082,1.555
2024-03-04,1198.0,1892.84,0.04,0.2,0.02,0.0,0.0,946.42,599.0,599.0,946.42,,,,0.0,,435.0,,,,,435.0,0.0,0.0,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.58
2024-03-05,1198.0,1832.94,0.04,0.18,0.02,0.0,0.0,916.47,599.0,599.0,916.47,,,,,,,,,,,,0.0,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.53
2024-03-06,1198.0,1701.16,0.04,0.18,0.02,0.0,0.0,850.58,599.0,599.0,850.58,,,,,,,,,,,,0.0,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.42
2024-03-07,1198.0,1635.27,0.04,0.17,0.02,0.0,0.0,817.64,599.0,599.0,817.64,,,,,,,,,,,,0.0,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.365
2024-03-08,1276.0,1658.8,0.04,0.19,0.02,0.0,0.0,778.7,677.0,599.0,880.1,78.0,,,,,,,78.0,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0051,1.3
2024-03-11,1354.0,1692.5,0.04,0.18,0.02,0.0,0.0,846.25,677.0,677.0,846.25,,0.0,,,78.0,,0.0,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0054,1.25
2024-03-12,1354.0,1658.65,0.04,0.18,0.02,0.0,0.0,829.33,677.0,677.0,829.33,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0054,1.225
2024-03-13,1354.0,1557.1,0.04,0.18,0.02,0.0,0.0,778.55,677.0,677.0,778.55,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0054,1.15
2024-03-14,1354.0,1530.02,0.04,0.18,0.02,0.0,0.0,765.01,677.0,677.0,765.01,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0054,1.13
2024-03-15,1354.0,1651.88,0.04,0.17,0.02,0.0,0.0,825.94,677.0,677.0,825.94,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0054,1.22
2024-03-18,1198.0,1521.46,0.04,0.14,0.02,0.0,0.0,760.73,599.0,599.0,760.73,,,,0.0,,78.0,,,,,78.0,0.0,0.0,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.27
2024-03-19,1198.0,1515.47,0.04,0.13,0.02,0.0,0.0,757.74,599.0,599.0,757.74,,,,,,,,,,,,0.0,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.265
2024-03-20,1198.0,1527.45,0.04,0.13,0.02,0.0,0.0,763.73,599.0,599.0,763.73,,,,,,,,,,,,0.0,,100.0,0.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,1.275
2024-03-21,599.0,703.83,0.02,0.07,0.01,0.0,0.0,703.83,0.0,599.0,0.0,,,,0.0,,599.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0024,1.175
2024-03-22,599.0,763.73,0.02,0.07,0.01,0.0,0.0,763.73,0.0,599.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0024,1.275
2024-03-25,599.0,772.71,0.02,0.08,0.01,0.0,0.0,772.71,0.0,599.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0024,1.29
2024-03-26,599.0,754.74,0.02,0.08,0.01,0.0,0.0,754.74,0.0,599.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0024,1.26
2024-03-27,203.0,255.78,0.01,0.03,0.0,0.0,0.0,255.78,0.0,203.0,0.0,,,,,,,,,,,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0008,1.26
2024-03-28,203.0,247.66,0.01,0.03,0.0,0.0,0.0,247.66,0.0,203.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0008,1.22
2024-03-29,406.0,495.32,0.01,0.06,0.01,0.0,0.0,247.66,203.0,203.0,247.66,,,,,,,,,,203.0,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,
2024-04-01,406.0,495.32,0.01,0.06,0.01,0.0,0.0,247.66,203.0,203.0,247.66,,,,,,,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,203.0,,,,,203.0,0.0,0.0,0.0,0.0,250750.0,303407.5,0.31,0.0,,0.0,,0.0,1.21
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250750.0,270810.0,0.3,0.0,,0.0,,0.0,1.08
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,289381.78,0.27,0.0,,0.0,,0.0,1.155
2024-04-05,400.0,480.0,0.01,0.07,0.01,0.0,0.0,240.0,200.0,200.0,240.0,,,200.0,,,,,,0.0,200.0,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,1.2
