,DJE FP Equity_DX_SI_QTY,DJE FP Equity_DX_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DJE FP Equity_DX_SI_MV,DJE FP Equity_DX_DSS,DJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SUPPLY_SI_QTY,DJE FP Equity_DX_BROKER_SI_QTY,DJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DJE FP Equity_DX_BROKER_SI_MV_NEW_x,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_x,DJE FP Equity_DX_BROKER_SI_MV_INC_x,DJE FP Equity_DX_BROKER_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_NEW,DJE FP Equity_DX_SUPPLY_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_QTY_INC,DJE FP Equity_DX_SUPPLY_SI_QTY_DEC,DJE FP Equity_DX_BROKER_SI_MV_NEW_y,DJE FP Equity_DX_BROKER_SI_MV_INC_y,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_y,DJE FP Equity_DX_BROKER_SI_MV_ADD,DJE FP Equity_DX_SUPPLY_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_DEC,DJE FP Equity_DX_SUPPLY_SI_MV,DJE FP Equity_DX_BROKER_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_MV_RMV,DJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DJE FP Equity_DX_UTILIZATION_QUANTITY,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DJE FP Equity_DX_ACTIVE_UTILIZATION_MV,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DJE FP Equity_DX_BROKER_SI_CON_RATIO,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DJE FP Equity_DX_DEMAND_SUPPLY_RATIO,DJE FP Equity_PX_LAST
2009-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,45818211.45,53.29,0.0,,0.0,,0.0,56.88
2009-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,46454575.5,53.6,0.0,,0.0,,0.0,57.67
2009-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,47002331.89,55.29,0.0,,0.0,,0.0,58.35
2009-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,46962055.69,55.53,0.0,,0.0,,0.0,58.3
2009-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,48122010.41,55.98,0.0,,0.0,,0.0,59.74
2009-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,46591514.6,56.84,0.0,,0.0,,0.0,57.84
2009-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,47010387.14,56.24,0.0,,0.0,,0.0,58.36
2009-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,47131215.75,55.54,0.0,,0.0,,0.0,58.51
2009-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,48782540.18,55.74,0.0,,0.0,,0.0,60.56
2009-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,48210618.06,57.71,0.0,,0.0,,0.0,59.85
2009-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,48242839.03,57.71,0.0,,0.0,,0.0,59.89
2009-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,48130065.65,57.8,0.0,,0.0,,0.0,59.75
2009-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,48307280.95,57.7,0.0,,0.0,,0.0,59.97
2009-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49612230.02,57.3,0.0,,0.0,,0.0,61.59
2009-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49612230.02,57.19,0.0,,0.0,,0.0,
2009-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49612230.02,57.13,0.0,,0.0,,0.0,
2009-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49233633.68,57.25,0.0,,0.0,,0.0,61.12
2009-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49314186.09,57.76,0.0,,0.0,,0.0,61.22
2009-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49652506.22,58.47,0.0,,0.0,,0.0,61.64
2009-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,50893013.35,59.38,0.0,,0.0,,0.0,63.18
2009-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,50039157.79,60.58,0.0,,0.0,,0.0,62.12
2009-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49741113.87,60.11,0.0,,0.0,,0.0,61.75
2009-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,50313035.99,59.05,0.0,,0.0,,0.0,62.46
2009-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49153081.27,59.52,0.0,,0.0,,0.0,61.02
2009-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,49684727.19,59.1,0.0,,0.0,,0.0,61.68
2009-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,50514417.02,58.73,0.0,,0.0,,0.0,62.71
2009-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,50159986.41,59.13,0.0,,0.0,,0.0,62.27
2009-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,50337201.72,59.45,0.0,,0.0,,0.0,62.49
2009-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,51054118.17,59.62,0.0,,0.0,,0.0,63.38
2009-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,51054118.17,59.97,0.0,,0.0,,0.0,
2009-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,51376327.82,59.73,0.0,,0.0,,0.0,63.78
2009-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,51239388.72,60.91,0.0,,0.0,,0.0,63.61
2009-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,959505.0,51891863.25,61.28,0.0,,0.0,,0.0,64.42
2009-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,960405.0,51392266.79,61.48,0.0,,0.0,,0.0,63.74
2009-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,960405.0,51569648.32,62.51,0.0,,0.0,,0.0,63.96
2009-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,964405.0,51039564.5,62.16,0.0,,0.0,,0.0,63.04
2009-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,964405.0,50739998.53,60.9,0.0,,0.0,,0.0,62.67
2009-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,964405.0,50229926.74,60.62,0.0,,0.0,,0.0,62.04
2009-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,960805.0,50155351.04,60.18,0.0,,0.0,,0.0,62.18
2009-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,960805.0,50171483.35,59.69,0.0,,0.0,,0.0,62.2
2009-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,960805.0,51268480.41,59.98,0.0,,0.0,,0.0,63.56
2009-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,960805.0,51300745.03,60.38,0.0,,0.0,,0.0,63.6
2009-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,635605.0,33617015.67,40.4,0.0,,0.0,,0.0,63.0
2009-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,635605.0,32619177.27,40.27,0.0,,0.0,,0.0,61.13
2009-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636705.0,32435092.05,40.05,0.0,,0.0,,0.0,60.68
2009-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636705.0,32370948.82,38.79,0.0,,0.0,,0.0,60.56
2009-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636705.0,32926856.79,38.48,0.0,,0.0,,0.0,61.6
2009-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636705.0,33140667.55,38.59,0.0,,0.0,,0.0,62.0
2009-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,32496441.73,39.34,0.0,,0.0,,0.0,60.79
2009-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,32314688.31,38.95,0.0,,0.0,,0.0,60.45
2009-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,33367788.99,39.02,0.0,,0.0,,0.0,62.42
2009-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,33298295.03,38.97,0.0,,0.0,,0.0,62.29
2009-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,33250183.84,39.73,0.0,,0.0,,0.0,62.2
2009-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,33474702.76,39.74,0.0,,0.0,,0.0,62.62
2009-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,636755.0,34249827.63,40.02,0.0,,0.0,,0.0,64.07
2009-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28752448.05,34.0,0.0,,0.0,,0.0,63.57
2009-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28716264.38,34.47,0.0,,0.0,,0.0,63.49
2009-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28856476.1,34.47,0.0,,0.0,,0.0,63.8
2009-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28820292.43,34.49,0.0,,0.0,,0.0,63.72
2009-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28892659.77,34.41,0.0,,0.0,,0.0,63.88
2009-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28747925.09,34.27,0.0,,0.0,,0.0,63.56
2009-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28553437.87,34.45,0.0,,0.0,,0.0,63.13
2009-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28277537.39,34.12,0.0,,0.0,,0.0,62.52
2009-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,538755.0,28241353.72,33.73,0.0,,0.0,,0.0,62.44
2009-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,537755.0,28297283.58,33.44,0.0,,0.0,,0.0,62.68
2009-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,537705.0,27784554.29,33.42,0.0,,0.0,,0.0,61.55
2009-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,537705.0,27324111.64,33.53,0.0,,0.0,,0.0,60.53
2009-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12905.0,662716.51,0.79,0.0,,0.0,,0.0,61.17
2009-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12905.0,666075.06,0.79,0.0,,0.0,,0.0,61.48
2009-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,541705.0,27745667.12,33.1,0.0,,0.0,,0.0,61.01
2009-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,541705.0,28109485.08,33.35,0.0,,0.0,,0.0,61.81
2009-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,541705.0,27813882.98,33.25,0.0,,0.0,,0.0,61.16
2009-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,541705.0,28054912.38,33.47,0.0,,0.0,,0.0,61.69
2009-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,541705.0,27609235.38,33.38,0.0,,0.0,,0.0,60.71
2009-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,15804799.72,19.05,0.0,,0.0,,0.0,60.56
2009-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,15760433.54,18.83,0.0,,0.0,,0.0,60.39
2009-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,15679530.5,18.72,0.0,,0.0,,0.0,60.08
2009-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,15637774.09,18.9,0.0,,0.0,,0.0,59.92
2009-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,15564700.38,18.66,0.0,,0.0,,0.0,59.64
2009-07-10,10000.0,498507.27,0.4,0.16,0.6,0.0,498507.27,0.0,10000.0,0.0,,,,10000.0,,,,,,,,0.6,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,59.38
2009-07-13,10000.0,507070.38,0.4,0.16,0.6,0.0,507070.38,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,60.4
2009-07-14,10000.0,512359.36,0.38,0.16,0.6,0.0,512359.36,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,61.03
2009-07-15,10000.0,519243.43,0.36,0.16,0.61,0.0,519243.43,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,61.85
2009-07-16,10000.0,523105.22,0.33,0.17,0.62,0.0,523105.22,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,62.31
2009-07-17,10000.0,528730.01,0.32,0.17,0.62,0.0,528730.01,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,62.98
2009-07-20,10000.0,529569.53,0.32,0.17,0.62,0.0,529569.53,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0322,63.08
2009-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,10000.0,0.0,0.62,,0.0,0.0,310865.0,16626878.96,19.62,0.0,,0.0,,0.0,63.71
2009-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,10000.0,0.0,0.62,,0.0,0.0,310865.0,16681684.25,19.8,0.0,,0.0,,0.0,63.92
2009-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,16903515.15,19.81,0.0,,0.0,,0.0,64.77
2009-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,16955710.66,19.87,0.0,,0.0,,0.0,64.97
2009-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,17013125.72,20.19,0.0,,0.0,,0.0,65.19
2009-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,16989637.74,20.28,0.0,,0.0,,0.0,65.1
2009-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,17159273.14,20.21,0.0,,0.0,,0.0,65.75
2009-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,310865.0,17441128.88,20.4,0.0,,0.0,,0.0,66.83
2009-07-31,17000.0,939515.78,0.51,0.29,1.14,0.0,939515.78,0.0,17000.0,0.0,,,,17000.0,,,,,,,,1.14,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0547,65.83
2009-08-03,17000.0,934235.2,0.5,0.29,1.12,0.0,934235.2,0.0,17000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0547,65.46
2009-08-04,50238.0,2776434.93,1.47,0.86,3.29,1.0,2776434.93,0.0,50238.0,0.0,,,2.17,,,,33238.0,,,2.17,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1616,65.83
2009-08-05,50238.0,2761251.63,1.48,0.86,3.31,1.0,2761251.63,0.0,50238.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1616,65.47
2009-08-06,50238.0,2783183.06,1.46,0.86,3.29,1.0,2783183.06,0.0,50238.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1616,65.99
2009-08-07,75238.0,4264822.67,2.48,1.28,5.01,1.0,4264822.67,15000.0,75238.0,850266.36,,,,25000.0,,,,,,,,1.7,15000.0,,1.01,,,100.0,5.11,0.0,0.0,0.0,100.0,33.89,0.5519,66.11,0.2562,67.52
2009-08-10,64638.0,3664510.43,2.05,1.1,4.36,1.0,3664510.43,0.0,64638.0,0.0,,,0.37,,,1.01,4400.0,15000.0,,0.37,,,,15000.0,0.0,1.02,,0.0,0.0,0.0,0.0,0.0,0.0,15.47,0.7385,84.53,0.2201,67.53
2009-08-11,64638.0,3623269.09,2.2,1.1,4.37,1.0,3623269.09,0.0,64638.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.47,0.7385,84.53,0.2201,66.77
2009-08-12,64638.0,3649858.9,2.23,1.1,4.32,1.0,3649858.9,0.0,64638.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.47,0.7385,84.53,0.2201,67.26
2009-08-13,64638.0,3641176.51,2.28,1.1,4.35,1.0,3641176.51,0.0,64638.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.47,0.7385,84.53,0.2201,67.1
2009-08-14,85938.0,4797756.36,3.06,1.47,5.77,1.0,4797756.36,0.0,85938.0,0.0,,,1.42,,,,21300.0,,,1.42,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.11,0.5873,70.89,0.2926,66.5
2009-08-17,80138.0,4466552.78,2.79,1.37,5.33,1.0,4466552.78,0.0,80138.0,0.0,,,0.24,,,,4200.0,,,0.24,,,,10000.0,0.0,0.68,,0.0,0.0,0.0,0.0,0.0,0.0,18.72,0.6957,81.28,0.2728,66.39
2009-08-18,80138.0,4482026.61,2.38,1.37,5.32,1.0,4482026.61,0.0,80138.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.72,0.6957,81.28,0.2728,66.62
2009-08-19,100138.0,5557729.08,3.07,1.74,6.67,1.0,5557729.08,0.0,100138.0,0.0,,,1.34,,,,20000.0,,,1.34,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.95,0.5453,65.05,0.5921,66.11
2009-08-20,100138.0,5619098.65,2.98,1.74,6.64,1.0,5619098.65,0.0,100138.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.86,0.5459,65.14,0.5921,66.84
2009-08-21,49900.0,2844471.73,1.52,0.87,3.33,1.0,2844471.73,0.0,49900.0,0.0,,,,,,,,,,,,,,50238.0,0.0,3.33,,0.0,0.0,0.0,0.0,0.0,0.0,29.81,0.5816,70.19,0.295,67.9
2009-08-24,26300.0,1508243.06,0.77,0.46,1.79,0.0,1508243.06,0.0,26300.0,0.0,,,,,,,,,,,,,,23600.0,0.0,1.54,,0.0,0.0,0.0,0.0,0.0,0.0,23.95,0.6357,76.05,0.3278,68.31
2009-08-25,26300.0,1509567.82,0.8,0.46,1.8,0.0,1509567.82,0.0,26300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23.95,0.6357,76.05,0.3278,68.37
2009-08-26,18600.0,1069476.91,0.59,0.32,1.27,0.0,1069476.91,0.0,18600.0,0.0,,,,1000.0,,,,,,,,0.07,,8700.0,0.0,0.59,,0.0,0.0,0.0,0.0,0.0,0.0,33.87,0.4867,60.75,0.2318,68.49
2009-08-27,7300.0,417044.4,0.24,0.13,0.5,0.0,417044.4,0.0,7300.0,0.0,,,,,,,,,,,,,,11300.0,0.0,0.77,,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.7639,86.33,0.091,68.05
2009-08-28,6300.0,359544.8,0.22,0.11,0.43,0.0,359544.8,0.0,6300.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0785,67.98
2009-08-31,6300.0,357164.76,0.21,0.11,0.43,0.0,357164.76,0.0,6300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0778,67.53
2009-09-01,6300.0,355260.73,0.22,0.11,0.43,0.0,355260.73,0.0,6300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2759,67.17
2009-09-02,6300.0,353409.58,0.22,0.11,0.42,0.0,353409.58,0.0,6300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2759,66.82
