,ALBOO FP Equity_DX_SI_QTY,ALBOO FP Equity_DX_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOO FP Equity_DX_SI_MV,ALBOO FP Equity_DX_DSS,ALBOO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SUPPLY_SI_QTY,ALBOO FP Equity_DX_BROKER_SI_QTY,ALBOO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOO FP Equity_DX_BROKER_SI_MV_INC_x,ALBOO FP Equity_DX_SUPPLY_SI_MV_NEW,ALBOO FP Equity_DX_BROKER_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_NEW,ALBOO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOO FP Equity_DX_BROKER_SI_QTY_INC,ALBOO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBOO FP Equity_DX_BROKER_SI_MV_INC_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOO FP Equity_DX_BROKER_SI_MV_ADD,ALBOO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_DEC,ALBOO FP Equity_DX_SUPPLY_SI_MV,ALBOO FP Equity_DX_BROKER_SI_MV_DEC,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBOO FP Equity_DX_BROKER_SI_CON_RATIO,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOO FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-03-12,50000.0,650000.0,0.87,38.81,0.57,0.65,0.0,650000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3021
2020-03-13,50000.0,622500.0,0.87,37.71,0.57,0.62,0.0,622500.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3021
2020-03-16,50000.0,555000.0,0.87,34.76,0.57,0.56,0.0,555000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3021
2020-03-17,50000.0,502500.0,0.87,34.79,0.57,0.5,0.0,502500.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,385920.0,0.39,0.0,,1.0,100.0,1.3021
2020-03-18,50000.0,502500.0,0.87,33.85,0.57,0.5,0.0,502500.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3021
2020-03-19,50000.0,505000.0,0.87,31.96,0.57,0.51,0.0,505000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,387840.0,0.39,0.0,,1.0,100.0,1.3021
2020-03-20,50000.0,515000.0,0.87,30.8,0.57,0.52,0.0,515000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,395520.0,0.39,0.0,,1.0,100.0,1.3021
2020-03-23,50000.0,470000.0,0.87,29.53,0.57,0.47,0.0,470000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3021
2020-03-24,50000.0,454000.0,0.87,28.47,0.57,0.45,0.0,454000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3021
2020-03-25,50000.0,469000.0,0.87,29.67,0.57,0.47,0.0,469000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,360192.0,0.36,0.0,,1.0,100.0,1.3021
2020-03-26,50000.0,480000.0,0.87,29.6,0.57,0.48,0.0,480000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,368640.0,0.37,0.0,,1.0,100.0,1.3021
2020-03-27,50000.0,480000.0,0.87,29.13,0.57,0.48,0.0,480000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,368640.0,0.37,0.0,,1.0,100.0,1.3021
2020-03-30,50000.0,449000.0,0.87,28.87,0.57,0.45,0.0,449000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,344832.0,0.37,0.0,,1.0,100.0,1.3021
2020-03-31,50000.0,450000.0,0.87,27.97,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,345600.0,0.34,0.0,,1.0,100.0,1.3021
2020-04-01,50000.0,430000.0,0.87,27.48,0.57,0.43,0.0,430000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38400.0,330240.0,0.35,0.0,,1.0,100.0,1.3021
2020-04-02,50000.0,419000.0,0.87,26.7,0.57,0.42,0.0,419000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,38021.0,318615.98,0.33,0.0,,1.0,100.0,1.3151
2020-04-03,50000.0,405000.0,0.87,25.17,0.57,0.41,0.0,405000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,35130.0,284553.0,0.29,0.0,,1.0,100.0,1.4233
2020-04-06,50000.0,425000.0,0.87,24.47,0.57,0.43,0.0,425000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,294355.0,0.28,0.0,,1.0,100.0,1.4438
2020-04-07,50000.0,437000.0,0.87,24.98,0.57,0.44,0.0,437000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,302666.2,0.29,0.0,,1.0,100.0,1.4438
2020-04-08,50000.0,434000.0,0.87,24.21,0.57,0.43,0.0,434000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,300588.4,0.3,0.0,,1.0,100.0,1.4438
2020-04-09,50000.0,437000.0,0.87,23.92,0.57,0.44,0.0,437000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,302666.2,0.3,0.0,,1.0,100.0,1.4438
2020-04-10,50000.0,437000.0,0.87,22.95,0.57,0.44,0.0,437000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,302666.2,0.3,0.0,,1.0,100.0,1.4438
2020-04-13,50000.0,437000.0,0.87,22.95,0.57,0.44,0.0,437000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-04-14,50000.0,438000.0,0.87,22.95,0.57,0.44,0.0,438000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,303358.8,0.3,0.0,,1.0,100.0,1.4438
2020-04-15,50000.0,431000.0,0.87,23.32,0.57,0.43,0.0,431000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,298510.6,0.3,0.0,,1.0,100.0,1.4438
2020-04-16,50000.0,437000.0,0.87,22.95,0.57,0.44,0.0,437000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-04-17,50000.0,450000.0,0.87,23.22,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-04-20,50000.0,449000.0,0.87,23.56,0.57,0.45,0.0,449000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,310977.4,0.31,0.0,,1.0,100.0,1.4438
2020-04-21,50000.0,461000.0,0.87,24.48,0.57,0.46,0.0,461000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-04-22,50000.0,456000.0,0.87,24.18,0.57,0.46,0.0,456000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-04-23,50000.0,456000.0,0.87,25.72,0.57,0.46,0.0,456000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,315825.6,0.32,0.0,,1.0,100.0,1.4438
2020-04-24,50000.0,455000.0,0.87,24.95,0.57,0.46,0.0,455000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,315133.0,0.32,0.0,,1.0,100.0,1.4438
2020-04-27,50000.0,448000.0,0.87,24.85,0.57,0.45,0.0,448000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,310284.8,0.32,0.0,,1.0,100.0,1.4438
2020-04-28,50000.0,450000.0,0.87,25.01,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,311670.0,0.31,0.0,,1.0,100.0,1.4438
2020-04-29,50000.0,450000.0,0.87,26.17,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-04-30,50000.0,450000.0,0.87,25.56,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-01,50000.0,450000.0,0.87,24.54,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-04,50000.0,441000.0,0.87,24.54,0.57,0.44,0.0,441000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-05,50000.0,448000.0,0.87,25.42,0.57,0.45,0.0,448000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-06,50000.0,446000.0,0.87,26.04,0.57,0.45,0.0,446000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,308899.6,0.31,0.0,,1.0,100.0,1.4438
2020-05-07,50000.0,448000.0,0.87,26.88,0.57,0.45,0.0,448000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-08,50000.0,446000.0,0.87,27.62,0.57,0.45,0.0,446000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-11,50000.0,446000.0,0.87,27.85,0.57,0.45,0.0,446000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-12,50000.0,447000.0,0.87,28.3,0.57,0.45,0.0,447000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-13,50000.0,447000.0,0.87,26.39,0.57,0.45,0.0,447000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-14,50000.0,448000.0,0.87,26.7,0.57,0.45,0.0,448000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-15,50000.0,443000.0,0.87,27.77,0.57,0.44,0.0,443000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-18,50000.0,447000.0,0.87,28.44,0.57,0.45,0.0,447000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-19,50000.0,441000.0,0.87,29.78,0.57,0.44,0.0,441000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-20,50000.0,444000.0,0.87,33.99,0.57,0.44,0.0,444000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-21,50000.0,444000.0,0.87,36.38,0.57,0.44,0.0,444000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-22,50000.0,444000.0,0.87,36.8,0.57,0.44,0.0,444000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4438
2020-05-25,50000.0,444000.0,0.87,40.05,0.57,0.44,0.0,444000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,307514.4,0.31,0.0,,1.0,100.0,1.4438
2020-05-26,50000.0,445000.0,0.87,42.4,0.57,0.45,0.0,445000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,308207.0,0.31,0.0,,1.0,100.0,1.4438
2020-05-27,50000.0,445000.0,0.87,45.87,0.57,0.45,0.0,445000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,308207.0,0.31,0.0,,1.0,100.0,1.4438
2020-05-28,50000.0,443000.0,0.87,45.97,0.57,0.44,0.0,443000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,306821.8,0.31,0.0,,1.0,100.0,1.4438
2020-05-29,50000.0,422000.0,0.87,42.71,0.57,0.42,0.0,422000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,292277.2,0.31,0.0,,1.0,100.0,1.4438
2020-06-01,50000.0,450000.0,0.87,42.05,0.57,0.45,0.0,450000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,311670.0,0.29,0.0,,1.0,100.0,1.4438
2020-06-02,70000.0,630000.0,1.21,58.03,0.79,0.63,0.0,450000.0,20000.0,50000.0,180000.0,,,,,,,,,,,,,,,,20000.0,,0.18,,57.75,57.75,14630.0,131670.0,0.13,57.75,28.57,0.5918,71.43,2.0214
2020-06-03,70000.0,627200.0,1.21,57.93,0.79,0.63,0.0,448000.0,20000.0,50000.0,179200.0,,,,,,,,,,,,,,,,,,0.18,,57.75,57.75,14630.0,131084.8,0.13,57.75,28.66,0.5911,71.34,2.0214
2020-06-04,70000.0,627200.0,1.21,58.94,0.79,0.63,0.0,448000.0,20000.0,50000.0,179200.0,,,,,,,,,,,,,,,,,,0.18,,57.75,57.75,14630.0,131084.8,0.13,57.75,28.57,0.5918,71.43,2.0214
2020-06-05,70000.0,624400.0,1.21,62.7,0.79,0.63,0.0,446000.0,20000.0,50000.0,178400.0,,,,,,,,,,,,,,,,,,0.18,,57.75,57.75,14630.0,130499.6,0.13,57.75,28.66,0.5911,71.34,2.0214
2020-06-08,70000.0,623000.0,1.21,66.32,0.79,0.62,0.0,445000.0,20000.0,50000.0,178000.0,,,,,,,,,,,,,,,,,,0.18,,57.75,57.75,14630.0,130207.0,0.13,57.75,28.62,0.5914,71.38,2.0214
2020-06-09,50000.0,447000.0,0.87,47.76,0.57,0.45,0.0,447000.0,0.0,50000.0,0.0,,,,,,,,0.18,,20000.0,,,,,,,,0.0,,0.0,0.0,34630.0,309592.2,0.31,0.0,,1.0,100.0,1.4438
2020-06-10,50000.0,445000.0,0.87,46.23,0.57,0.45,0.0,445000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,308207.0,0.31,0.0,,1.0,100.0,1.4438
2020-06-11,50000.0,390000.0,0.87,46.43,0.57,0.39,0.0,390000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,270114.0,0.31,0.0,,1.0,100.0,1.4438
2020-06-12,50000.0,355000.0,0.87,43.07,0.57,0.36,0.0,355000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34630.0,245873.0,0.27,0.0,,1.0,100.0,1.4438
2020-06-15,50000.0,349000.0,0.87,33.88,0.57,0.35,0.0,349000.0,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,33922.0,236775.56,0.24,0.0,,1.0,100.0,1.474
2020-06-16,50400.0,352800.0,0.87,33.13,0.57,0.35,0.0,351400.0,200.0,50200.0,1400.0,,,,,,200.0,,,,,,,,,0.0,200.0,,0.0,,0.61,0.61,32343.0,226401.0,0.23,0.61,0.8,0.9842,99.2,1.5487
2020-06-17,50400.0,352800.0,0.87,32.03,0.57,0.35,0.0,351400.0,200.0,50200.0,1400.0,,,,,,,,,,,,,,,,,,0.0,,0.61,0.61,32343.0,226401.0,0.23,0.61,0.79,0.9843,99.21,1.5487
2020-06-18,42896.0,296840.32,0.74,27.06,0.49,0.3,0.0,295456.32,200.0,42696.0,1384.0,,,,,,,,,,,,,,,,,7504.0,0.0,0.06,0.62,0.62,31890.0,220678.8,0.22,0.62,0.94,0.9813,99.06,1.3367
2020-06-19,42896.0,291692.8,0.74,27.1,0.49,0.29,0.0,290332.8,200.0,42696.0,1360.0,,,,,,,,,,,,,,,,,,0.0,,0.63,0.63,31682.0,215437.6,0.22,0.63,0.95,0.9812,99.05,1.3455
2020-06-22,42896.0,287403.2,0.74,25.41,0.49,0.29,0.0,286063.2,200.0,42696.0,1340.0,,,,,,,,,,,,,,,,,,0.0,,0.63,0.63,31682.0,212269.4,0.22,0.63,0.95,0.9813,99.05,1.3455
2020-06-23,42896.0,287403.2,0.74,24.86,0.49,0.29,0.0,286063.2,200.0,42696.0,1340.0,,,,,,,,,,,,,,,,,,0.0,,0.63,0.63,31471.0,210855.7,0.21,0.63,0.93,0.9815,99.07,1.3544
2020-06-24,42896.0,284829.44,0.74,27.14,0.49,0.28,0.0,283501.44,200.0,42696.0,1328.0,,,,,,,,,,,,,,,,,,0.0,,0.63,0.63,31471.0,208967.44,0.21,0.63,0.94,0.9814,99.06,1.3544
2020-06-25,42496.0,280473.6,0.74,26.87,0.48,0.28,0.0,280473.6,0.0,42496.0,0.0,,,,,,,,0.0,,200.0,,,,,,,200.0,0.0,0.0,0.0,0.0,31271.0,206388.6,0.21,0.0,,1.0,100.0,1.359
2020-06-26,42496.0,272824.32,0.74,25.88,0.48,0.27,0.0,272824.32,0.0,42496.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,31271.0,200759.82,0.21,0.0,,1.0,100.0,1.359
2020-06-29,42496.0,265175.04,0.74,25.59,0.48,0.27,0.0,265175.04,0.0,42496.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,30696.0,191543.04,0.2,0.0,,1.0,100.0,1.3844
2020-06-30,42496.0,266874.88,0.74,22.09,0.48,0.27,0.0,266874.88,0.0,42496.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,30696.0,192770.88,0.19,0.0,,1.0,100.0,1.3844
2020-07-01,88000.0,538560.0,1.53,44.35,1.0,0.55,0.0,269280.0,44000.0,44000.0,269280.0,,44000.0,,0.0,0.28,,,,1504.0,,,44000.0,0.0,,,,,0.28,,100.0,58.91,0.0,0.0,0.0,100.0,,1.0,100.0,1.1781
2020-07-02,88000.0,535040.0,1.53,43.96,1.0,0.54,0.0,267520.0,44000.0,44000.0,267520.0,,,,,,,,,,,,,,,,,,0.27,,100.0,58.91,0.0,0.0,0.0,100.0,,1.0,100.0,1.1781
2020-07-03,88000.0,528000.0,1.53,43.13,1.0,0.53,0.0,264000.0,44000.0,44000.0,264000.0,,,,,,,,,,,,,,,,,,0.27,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-06,88000.0,528000.0,1.53,41.88,1.0,0.53,0.0,264000.0,44000.0,44000.0,264000.0,,,,,,,,,,,,,,,,,,0.26,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-07,88000.0,526240.0,1.53,41.46,1.0,0.53,0.0,263120.0,44000.0,44000.0,263120.0,,,,,,,,,,,,,,,,,,0.26,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-08,88000.0,512160.0,1.53,39.9,1.0,0.52,0.0,256080.0,44000.0,44000.0,256080.0,,,,,,,,,,,,,,,,,,0.26,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-09,88000.0,464640.0,1.53,39.01,1.0,0.49,0.0,232320.0,44000.0,44000.0,232320.0,,,,,,,,,,,,,,,,,,0.26,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-10,88000.0,475200.0,1.53,39.81,1.0,0.47,0.0,237600.0,44000.0,44000.0,237600.0,,,,,,,,,,,,,,,,,,0.23,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-13,88000.0,503360.0,1.53,39.74,1.0,0.49,0.0,251680.0,44000.0,44000.0,251680.0,,,,,,,,,,,,,,,,,,0.24,,100.0,59.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.1885
2020-07-14,88000.0,492800.0,1.53,38.88,1.0,0.5,0.0,246400.0,44000.0,44000.0,246400.0,,,,,,,,,,,,,,,,,,0.25,,100.0,59.68,0.0,0.0,0.0,100.0,,1.0,100.0,1.1936
2020-07-15,88000.0,487520.0,1.53,38.19,1.0,0.49,0.0,243760.0,44000.0,44000.0,243760.0,,,,,,,,,,,,,,,,,,0.25,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-16,88000.0,475200.0,1.53,38.09,1.0,0.48,0.0,237600.0,44000.0,44000.0,237600.0,,,,,,,,,,,,,,,,,,0.24,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-17,88000.0,473440.0,1.53,35.19,1.0,0.47,0.0,236720.0,44000.0,44000.0,236720.0,,,,,,,,,,,,,,,,,,0.24,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-20,88000.0,473440.0,1.53,35.38,1.0,0.47,0.0,236720.0,44000.0,44000.0,236720.0,,,,,,,,,,,,,,,,,,0.24,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-21,88000.0,455840.0,1.53,35.48,1.0,0.47,0.0,227920.0,44000.0,44000.0,227920.0,,,,,,,,,,,,,,,,,,0.24,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-22,88000.0,461120.0,1.53,35.65,1.0,0.46,0.0,230560.0,44000.0,44000.0,230560.0,,,,,,,,,,,,,,,,,,0.23,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-23,88000.0,454080.0,1.53,35.84,1.0,0.46,0.0,227040.0,44000.0,44000.0,227040.0,,,,,,,,,,,,,,,,,,0.23,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-24,88000.0,426800.0,1.53,37.58,1.0,0.44,0.0,213400.0,44000.0,44000.0,213400.0,,,,,,,,,,,,,,,,,,0.23,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-27,88000.0,422400.0,1.53,44.03,1.0,0.42,0.0,211200.0,44000.0,44000.0,211200.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-28,88000.0,426800.0,1.53,43.74,1.0,0.42,0.0,213400.0,44000.0,44000.0,213400.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-29,88000.0,423280.0,1.53,45.31,1.0,0.43,0.0,211640.0,44000.0,44000.0,211640.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-30,88000.0,409200.0,1.53,45.1,1.0,0.42,0.0,204600.0,44000.0,44000.0,204600.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-07-31,88000.0,410080.0,1.53,44.33,1.0,0.41,0.0,205040.0,44000.0,44000.0,205040.0,,,,,,,,,,,,,,,,,,0.2,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-08-03,88000.0,422400.0,1.53,45.97,1.0,0.42,0.0,211200.0,44000.0,44000.0,211200.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-08-04,88000.0,410080.0,1.53,46.66,1.0,0.42,0.0,205040.0,44000.0,44000.0,205040.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-08-05,88000.0,410960.0,1.53,46.55,1.0,0.41,0.0,205480.0,44000.0,44000.0,205480.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-08-06,88000.0,410960.0,1.53,45.03,1.0,0.41,0.0,205480.0,44000.0,44000.0,205480.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-08-07,88000.0,401280.0,1.53,46.58,1.0,0.41,0.0,200640.0,44000.0,44000.0,200640.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
2020-08-10,88000.0,421520.0,1.53,45.04,1.0,0.42,0.0,210760.0,44000.0,44000.0,210760.0,,,,,,,,,,,,,,,,,,0.21,,100.0,60.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.2123
