,RBT FP Equity_DX_SI_QTY,RBT FP Equity_DX_SHORT_INTEREST_VALUE,RBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RBT FP Equity_DX_SI_MV,RBT FP Equity_DX_DSS,RBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RBT FP Equity_DX_SUPPLY_SI_QTY,RBT FP Equity_DX_BROKER_SI_QTY,RBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RBT FP Equity_DX_BROKER_SI_MV_NEW_x,RBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,RBT FP Equity_DX_BROKER_SI_MV_INC_x,RBT FP Equity_DX_SUPPLY_SI_MV_NEW,RBT FP Equity_DX_BROKER_SI_QTY_ADD,RBT FP Equity_DX_BROKER_SI_QTY_NEW,RBT FP Equity_DX_SUPPLY_SI_MV_DEC,RBT FP Equity_DX_BROKER_SI_QTY_INC,RBT FP Equity_DX_SUPPLY_SI_QTY_DEC,RBT FP Equity_DX_BROKER_SI_MV_NEW_y,RBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RBT FP Equity_DX_BROKER_SI_MV_INC_y,RBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,RBT FP Equity_DX_BROKER_SI_MV_ADD,RBT FP Equity_DX_SUPPLY_SI_QTY_ADD,RBT FP Equity_DX_BROKER_SI_QTY_DEC,RBT FP Equity_DX_SUPPLY_SI_MV,RBT FP Equity_DX_BROKER_SI_MV_DEC,RBT FP Equity_DX_SUPPLY_SI_MV_RMV,RBT FP Equity_DX_BROKER_SI_MV_RMV,RBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RBT FP Equity_DX_UTILIZATION_QUANTITY,RBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RBT FP Equity_DX_ACTIVE_UTILIZATION_MV,RBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RBT FP Equity_DX_BROKER_SI_CON_RATIO,RBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-14,3245.0,2524610.0,0.39,6.15,0.14,2.55,0.0,2129386.0,2158.0,2737.0,1678924.0,,,44.0,0.14,,,,0.03,180.0,38.0,,,0.14,44.0,,33.0,,1.68,,,,12.13,12.13,15630.0,12160140.0,,12.17,12.1,22.86,0.2323,32.51,0.1824
2023-12-15,3228.0,2482332.0,0.38,6.12,0.14,2.53,0.0,2091680.0,2158.0,2720.0,1659502.0,,,,,,,,,,,,,,,,,17.0,1.68,0.01,,,12.2,12.2,15534.0,11945646.0,,12.09,12.2,22.81,0.2322,32.53,0.1825
2023-12-18,3612.0,2828196.0,0.51,6.76,0.17,2.83,0.0,2430432.0,2428.0,3104.0,1901124.0,,,175.0,0.3,,,,0.14,384.0,165.0,,,0.3,175.0,,260.0,,1.87,,,,13.78,13.78,15196.0,11898468.0,,11.7,13.78,22.36,0.2191,28.92,0.2049
2023-12-19,3619.0,2859010.0,0.52,7.15,0.17,2.88,0.0,2444260.0,2435.0,3094.0,1923650.0,,,,,,,,0.01,,10.0,,,,,,17.0,10.0,1.91,0.0,,,13.87,13.87,15124.0,11947960.0,,11.85,13.85,21.98,0.2171,28.94,0.2061
2023-12-20,3622.0,2897600.0,0.52,7.06,0.17,2.91,0.0,2477600.0,2438.0,3097.0,1950400.0,,,109.0,0.0,,,,0.08,3.0,106.0,,,0.0,109.0,,,,1.93,,,,13.92,13.92,15077.0,12061600.0,,11.92,13.94,21.88,0.217,28.94,0.2068
2023-12-21,3630.0,2904000.0,0.52,6.85,0.17,2.93,0.0,2484000.0,2567.0,3105.0,2053600.0,,,165.0,0.01,,,,0.03,8.0,36.0,,,0.01,165.0,,,,2.05,,,,14.65,14.65,14961.0,11968800.0,,11.97,14.63,22.05,0.217,28.93,0.2071
2023-12-22,3659.0,2996721.0,0.52,6.71,0.17,2.98,0.0,2566746.0,2596.0,3134.0,2126124.0,,,142.0,0.06,,,,0.14,74.0,171.0,,,0.06,142.0,,58.0,45.0,2.08,0.03,,,48.89,15.12,2714.0,2222766.0,,2.17,48.88,20.8,0.2162,28.45,0.2131
2023-12-25,3659.0,2996721.0,0.52,6.36,0.17,3.01,0.0,2566746.0,2596.0,3134.0,2126124.0,,,,,,,,,,,,,,,,,,2.12,,,,48.89,15.12,2714.0,2222766.0,,2.22,48.79,21.02,0.2156,28.25,0.2131
2023-12-26,3601.0,2949219.0,0.51,6.25,0.17,2.98,0.0,2519244.0,2596.0,3076.0,2126124.0,,,,,,,,,,,,,,,,,58.0,2.12,0.05,,,15.12,15.12,14575.0,11936925.0,,11.94,15.05,21.2,0.2166,28.99,0.2097
2023-12-27,3456.0,2840832.0,0.49,6.0,0.16,2.89,0.0,2409282.0,2538.0,2931.0,2086236.0,,,,,,,,0.05,,58.0,,,,,,,145.0,2.08,0.1,,,14.78,14.78,14633.0,12028326.0,,11.99,14.76,21.33,0.2182,30.11,0.2013
2023-12-28,3369.0,2809746.0,0.48,4.15,0.16,2.83,0.0,2371896.0,2323.0,2844.0,1937382.0,,,,,,,,0.17,,215.0,,,,,,,87.0,1.91,0.07,,,13.53,13.53,14848.0,12383232.0,,12.22,13.54,22.03,0.2208,30.9,0.1962
2023-12-29,3215.0,2668450.0,0.46,3.84,0.15,2.73,0.0,2232700.0,2176.0,2690.0,1806080.0,,,,,,,,0.12,,147.0,,,,,,,154.0,1.82,0.13,,,12.69,12.69,14968.0,12423440.0,,12.49,12.69,22.84,0.2285,32.48,0.1875
2024-01-01,3215.0,2668450.0,0.46,3.89,0.15,2.72,0.0,2232700.0,2176.0,2690.0,1806080.0,,,,,,,,,,,,,,,,,,1.81,,,,12.69,12.69,14968.0,12423440.0,,12.43,12.72,22.89,0.2288,32.54,0.1875
2024-01-02,3151.0,2574367.0,0.45,3.81,0.15,2.65,0.0,2145442.0,2080.0,2626.0,1699360.0,,,,,,,,0.08,,96.0,,,,,,,64.0,1.72,0.05,,,12.21,12.21,14957.0,12219869.0,,12.41,12.2,23.13,0.2329,33.08,0.185
2024-01-03,3143.0,2555259.0,0.45,3.77,0.14,2.61,0.0,2128434.0,2080.0,2618.0,1691040.0,,,,,,,,,,,,,,,,,8.0,1.7,0.01,,,12.21,12.21,14957.0,12160041.0,,12.22,12.2,23.35,0.2338,33.17,0.1845
2024-01-04,3206.0,2596860.0,0.46,3.8,0.15,2.65,0.0,2171610.0,2143.0,2681.0,1735830.0,,,109.0,0.05,,,,0.04,63.0,46.0,,,0.05,109.0,,,,1.74,,,,12.58,12.58,14894.0,12064140.0,,12.11,12.56,22.92,0.2291,32.54,0.1882
2024-01-05,3154.0,2532662.0,0.45,3.75,0.15,2.58,0.0,2111087.0,2091.0,2629.0,1679073.0,,,,,,,,0.04,,52.0,,,,,,,52.0,1.69,0.04,,,12.16,12.16,15104.0,12128512.0,,12.24,12.14,23.41,0.2331,33.32,0.1834
2024-01-08,3160.0,2499560.0,0.45,3.76,0.15,2.55,0.0,2084285.0,2097.0,2635.0,1658727.0,,,107.0,0.0,,,,0.08,6.0,101.0,,,0.0,107.0,,,,1.68,,,,12.21,12.21,15079.0,11927489.0,,12.11,12.19,23.27,0.2325,33.26,0.184
2024-01-09,3132.0,2505600.0,0.45,3.83,0.14,2.51,0.0,2085600.0,2069.0,2607.0,1655200.0,,,12.0,,,,,0.05,,40.0,,,,12.0,,,28.0,1.64,0.03,,,12.05,12.05,15107.0,12085600.0,,11.96,12.06,23.84,0.2353,33.53,0.1823
2024-01-10,3099.0,2451309.0,0.44,3.81,0.14,2.5,0.0,2036034.0,2036.0,2574.0,1610476.0,,,,,,,,0.01,,33.0,,,,,,,33.0,1.63,0.02,,,11.85,11.85,15139.0,11974949.0,,12.11,11.84,23.79,0.238,33.93,0.1804
2024-01-11,3107.0,2429674.0,0.44,3.8,0.14,2.48,0.0,2019124.0,2044.0,2582.0,1598408.0,,,126.0,0.01,,,,0.1,8.0,118.0,,,0.01,126.0,,,,1.61,,,,11.9,11.9,15131.0,11832442.0,,11.99,11.86,23.67,0.2366,33.77,0.1809
2024-01-12,3454.0,2718298.0,0.49,4.26,0.16,2.75,0.0,2320863.0,2311.0,2949.0,1818757.0,,,175.0,0.28,,,,0.05,367.0,57.0,,,0.28,175.0,,149.0,,1.81,,,,13.46,13.46,14864.0,11697968.0,,11.68,13.41,22.58,0.2175,30.1,0.2011
2024-01-15,3487.0,2730321.0,0.5,4.27,0.16,2.77,0.0,2334906.0,2386.0,2982.0,1868238.0,,,,0.03,,,,,33.0,,,,0.03,,,75.0,,1.88,,,,13.89,13.89,14789.0,11579787.0,,11.64,13.89,22.41,0.2158,29.75,0.203
2024-01-16,3520.0,2728000.0,0.5,4.35,0.16,2.78,0.0,2336625.0,2377.0,3015.0,1842175.0,,,128.0,0.02,,,,0.11,33.0,137.0,,,0.02,128.0,,,,1.86,,,,13.84,13.84,14798.0,11468450.0,,11.58,13.84,22.28,0.2148,29.61,0.2049
2024-01-17,3513.0,2740140.0,0.5,4.43,0.16,2.76,0.0,2346240.0,2370.0,3008.0,1848600.0,,,,,,,,0.01,,7.0,,,,,,,7.0,1.84,0.01,,,13.8,13.8,14805.0,11547900.0,,11.51,13.77,22.21,0.2153,29.68,0.2045
2024-01-18,3482.0,2681140.0,0.5,4.35,0.16,2.74,0.0,2292290.0,2339.0,2977.0,1801030.0,,,,,,,,0.02,,31.0,,,,,,,31.0,1.82,0.02,,,13.62,13.62,14836.0,11423720.0,,11.57,13.6,22.53,0.2165,29.97,0.2027
2024-01-19,3511.0,2724536.0,0.5,4.39,0.16,2.74,0.0,2332656.0,2368.0,3006.0,1837568.0,,,51.0,0.02,,,,0.02,29.0,22.0,,,0.02,51.0,,,,1.82,,,,13.67,13.67,14957.0,11606632.0,,11.55,13.64,22.22,0.2155,29.74,0.2027
2024-01-22,3497.0,2731157.0,0.5,4.31,0.16,2.74,0.0,2336752.0,2354.0,2992.0,1838474.0,,,,,,,,0.0,,14.0,,,,,,,14.0,1.83,0.01,,,13.48,13.48,15107.0,11798567.0,,11.73,13.48,22.36,0.2159,29.76,0.2003
2024-01-23,3537.0,2773008.0,0.5,4.52,0.16,2.79,0.0,2377088.0,2373.0,3032.0,1860432.0,,,109.0,0.04,,,,0.06,40.0,90.0,,,0.04,109.0,,,,1.86,,,,13.61,13.61,15064.0,11810176.0,,11.76,13.63,22.15,0.2137,29.36,0.2028
2024-01-24,3537.0,2783619.0,0.5,4.57,0.16,2.8,0.0,2386184.0,2373.0,3032.0,1867551.0,,,,,,,,,,,,,,,,,,1.86,,,,13.61,13.61,15064.0,11855368.0,,11.81,13.61,22.14,0.2137,29.32,0.2028
2024-01-25,3907.0,3078716.0,0.56,5.01,0.18,3.1,0.0,2665016.0,2537.0,3382.0,1999156.0,,,158.0,0.29,,,,0.05,350.0,71.0,,,0.29,158.0,,77.0,,2.0,,,,14.55,14.55,14900.0,11741200.0,,11.73,14.56,22.84,0.2057,26.62,0.2241
2024-01-26,3683.0,2972181.0,0.53,4.67,0.17,2.94,0.0,2548506.0,2596.0,3158.0,2094972.0,,,59.0,,,,,,,,,,,59.0,,,224.0,2.05,0.18,,,14.89,14.89,14841.0,11976687.0,,11.71,14.91,21.29,0.21,28.26,0.2112
2024-01-29,3783.0,3086928.0,0.54,4.85,0.17,3.09,0.0,2589168.0,2511.0,3173.0,2048976.0,,,,0.02,,,,0.1,15.0,170.0,,,0.02,,,85.0,,2.03,,,,14.4,14.4,14926.0,12179616.0,,12.05,14.42,20.76,0.2137,29.99,0.217
2024-01-30,4165.0,3419465.0,0.59,5.96,0.19,3.44,0.0,2918655.0,2693.0,3555.0,2210953.0,,,200.0,0.34,,,,0.01,400.0,18.0,,,0.34,200.0,,,18.0,2.2,0.01,,,56.43,15.44,2079.0,1706859.0,,1.7,56.45,23.78,0.2075,27.22,0.2389
2024-01-31,4253.0,3491713.0,0.61,5.93,0.2,3.53,0.0,2990903.0,2693.0,3643.0,2210953.0,,,,0.08,,,,,88.0,,,,0.08,,,,,2.21,,,,56.43,15.44,2079.0,1706859.0,,1.71,56.44,23.38,0.2056,26.62,0.2439
2024-02-01,4259.0,3526452.0,0.61,5.83,0.2,3.54,0.0,3018888.0,2696.0,3646.0,2232288.0,,,,0.0,,,,,3.0,,,,0.0,,,3.0,,2.22,,,,56.46,15.46,2079.0,1721412.0,,1.71,56.48,23.31,0.2055,26.63,0.2442
2024-02-02,4296.0,3496944.0,0.61,5.72,0.2,3.59,0.0,3014242.0,2733.0,3703.0,2224662.0,,,49.0,0.05,,,,0.02,57.0,20.0,,,0.05,49.0,,8.0,,2.26,,,,56.8,15.64,2079.0,1692306.0,,1.72,56.76,23.15,0.2048,26.24,0.2459
2024-02-05,4312.0,3557400.0,0.61,5.7,0.2,3.56,0.0,3068175.0,2733.0,3719.0,2254725.0,,,,0.0,,,,,16.0,,,,0.0,,,,,2.23,,,,56.8,15.64,2079.0,1715175.0,,1.69,56.86,22.91,0.2045,26.16,0.2468
2024-02-06,4370.0,3579030.0,0.62,5.71,0.2,3.64,0.0,3093363.0,2791.0,3777.0,2285829.0,,,58.0,0.06,,,,,58.0,,,,0.06,58.0,,,,2.3,,,,57.31,15.91,2079.0,1702701.0,,1.72,57.28,22.69,0.2042,25.82,0.249
2024-02-07,4166.0,3386958.0,0.59,5.41,0.19,3.44,0.0,2904849.0,2687.0,3573.0,2184531.0,,,,,,,,0.09,,104.0,,,,,,,204.0,2.2,0.19,,,56.38,15.35,2079.0,1690227.0,,1.7,56.34,21.34,0.2069,27.11,0.2379
2024-02-08,4651.0,3767310.0,0.66,6.14,0.21,3.8,0.0,3043980.0,2772.0,3758.0,2245320.0,,,328.0,0.13,,,,0.21,185.0,243.0,,,0.13,328.0,,,,2.25,,,,16.11,16.11,14437.0,11693970.0,,11.75,16.09,20.15,0.2137,30.77,0.2703
2024-02-09,4544.0,3689728.0,0.65,8.65,0.21,3.71,0.0,2962988.0,2763.0,3649.0,2243556.0,,,2.0,,,,,0.01,,11.0,,,,2.0,,,109.0,2.24,0.09,,,16.06,16.06,14446.0,11730152.0,,11.71,16.05,20.59,0.2178,31.52,0.264
2024-02-12,4663.0,3758378.0,0.67,9.2,0.22,3.81,0.0,3037008.0,2880.0,3768.0,2321280.0,,,54.0,0.11,,,,,119.0,,,,0.11,54.0,,63.0,,2.34,,,,16.69,16.69,14381.0,11591086.0,,11.68,16.68,20.22,0.2136,30.68,0.2701
2024-02-13,4977.0,4001508.0,0.71,9.64,0.23,4.04,0.0,2953896.0,3288.0,3674.0,2643552.0,,,402.0,0.0,,,,,6.0,,,,0.0,402.0,,6.0,100.0,2.65,0.08,,,19.08,19.08,13943.0,11210172.0,,11.25,19.08,19.02,0.2366,36.78,0.2888
2024-02-14,4915.0,3981150.0,0.7,9.51,0.23,3.98,0.0,2939490.0,3226.0,3629.0,2613060.0,,,14.0,0.01,,,,0.06,14.0,76.0,,,0.01,14.0,,,59.0,2.59,0.06,,,18.85,18.85,13888.0,11249280.0,,11.18,18.84,18.4,0.2393,37.31,0.2872
2024-02-15,4920.0,4009800.0,0.7,9.57,0.23,4.01,0.0,2961710.0,3231.0,3634.0,2633265.0,,,5.0,0.01,,,,,5.0,,,,0.01,5.0,,,,2.61,,,,18.85,18.85,13906.0,11333390.0,,11.27,18.82,18.51,0.2389,37.21,0.2871
2024-02-16,7416.0,6044040.0,1.06,14.01,0.34,6.07,0.0,4180950.0,4227.0,5130.0,3445005.0,,,799.0,1.23,,,,0.0,1500.0,4.0,,,1.23,799.0,,201.0,4.0,3.44,0.0,,,84.42,24.62,780.0,635700.0,,0.64,84.42,24.01,0.2514,38.22,0.4319
2024-02-19,7042.0,5612474.0,1.0,13.21,0.32,5.76,0.0,3870232.0,4055.0,4856.0,3231835.0,,,42.0,0.02,,,,0.17,28.0,214.0,,,0.02,42.0,,,302.0,3.3,0.25,,,23.49,23.49,13209.0,10527573.0,,10.76,23.45,20.97,0.2486,38.79,0.4079
2024-02-20,6636.0,5255712.0,0.95,12.49,0.31,5.32,0.0,3687552.0,3770.0,4656.0,2985840.0,,,,,,,,0.26,,285.0,,,,,,,200.0,3.0,0.2,,,81.08,21.84,880.0,696960.0,,0.7,81.06,22.46,0.2475,38.06,0.3844
2024-02-21,6596.0,5243820.0,0.94,12.24,0.3,5.25,0.0,3669720.0,3770.0,4616.0,2997150.0,,,,,,,,,,,,,,,,,40.0,2.99,0.04,,,81.08,21.84,880.0,699600.0,,0.7,81.08,22.33,0.2489,38.39,0.3821
2024-02-22,6118.0,4863810.0,0.87,11.65,0.28,4.89,0.0,3289710.0,3742.0,4138.0,2974890.0,,,,,,,,0.02,,28.0,,,,,,,478.0,2.97,0.37,,,80.96,21.71,880.0,699600.0,,0.7,80.96,17.6,0.2589,41.38,0.3549
2024-02-23,5815.0,4599665.0,0.83,10.93,0.27,4.64,0.0,3033485.0,3739.0,3835.0,2957549.0,,,9.0,0.01,,,,0.01,9.0,12.0,,,0.01,9.0,,,312.0,2.97,0.25,,,80.95,21.64,880.0,696080.0,,0.7,80.93,18.52,0.272,43.56,0.3366
2024-02-26,5655.0,4456140.0,0.81,10.57,0.26,4.49,0.0,3188248.0,3368.0,4046.0,2653984.0,,,30.0,0.16,,,,0.32,211.0,401.0,,,0.16,30.0,,,,2.66,,,,68.76,19.15,1530.0,1205640.0,,1.21,68.75,19.02,0.2409,37.75,0.3216
2024-02-27,5296.0,4215616.0,0.76,9.91,0.24,4.2,0.0,3002512.0,3095.0,3772.0,2463620.0,,,,,,,,0.22,,273.0,,,,,,,274.0,2.44,0.22,,,69.39,18.03,1365.0,1086540.0,,1.08,69.42,20.29,0.2452,38.63,0.3085
2024-02-28,5283.0,4236966.0,0.75,9.42,0.24,4.23,0.0,3014718.0,3082.0,3759.0,2471764.0,,,,,,,,0.01,,13.0,,,,,,,13.0,2.46,0.0,,,69.31,17.96,1365.0,1094730.0,,1.09,69.33,20.35,0.2458,38.73,0.3079
2024-02-29,5413.0,4249205.0,0.77,9.7,0.25,4.35,0.0,3015970.0,3212.0,3842.0,2521420.0,,,175.0,0.07,,,,0.03,83.0,45.0,,,0.07,175.0,,,,2.58,,,,70.18,18.75,1365.0,1071525.0,,1.09,70.18,19.95,0.2391,37.9,0.3159
2024-03-01,5558.0,4363030.0,0.79,9.7,0.26,4.39,0.0,3061500.0,3357.0,3900.0,2635245.0,,,171.0,0.03,,,,0.02,58.0,26.0,,,0.03,171.0,,,,2.63,,,,71.09,19.59,1365.0,1071525.0,,1.07,71.09,19.34,0.2299,36.82,0.3244
2024-03-04,5677.0,4569985.0,0.81,9.99,0.26,4.5,0.0,3186190.0,3476.0,3958.0,2798180.0,,,155.0,0.04,,,,0.03,58.0,36.0,,,0.04,155.0,,,,2.74,,,,71.29,20.31,1400.0,1127000.0,,1.1,71.34,18.87,0.2203,35.43,0.3316
2024-03-05,5629.0,4486313.0,0.8,9.76,0.26,4.55,0.0,3140180.0,3428.0,3940.0,2732116.0,,,,,,,,0.01,,48.0,,,,,,,18.0,2.76,0.0,,,20.09,20.09,13633.0,10865501.0,,10.98,20.07,19.15,0.2228,35.76,0.3299
2024-03-06,5619.0,4450248.0,0.8,9.48,0.26,4.5,0.0,3116520.0,3518.0,3935.0,2786256.0,,,134.0,0.07,,,,0.05,95.0,60.0,,,0.07,134.0,,16.0,100.0,2.8,0.09,,,70.67,20.53,1460.0,1156320.0,,1.16,70.65,17.3,0.2156,34.87,0.328
2024-03-07,5600.0,4446400.0,0.8,9.75,0.26,4.46,0.0,3152974.0,3569.0,3971.0,2833786.0,,,81.0,0.06,,55.0,,0.08,81.0,100.0,,,0.06,81.0,0.05,70.0,100.0,2.83,0.08,,,20.78,20.78,13609.0,10805546.0,,10.79,20.75,18.7,0.2176,34.89,0.326
2024-03-08,5977.0,4703899.0,0.85,10.59,0.28,4.77,0.0,3421876.0,3776.0,4348.0,2971712.0,,,240.0,0.32,,,,0.03,377.0,33.0,,,0.32,240.0,,,,3.0,,,,72.12,21.95,1460.0,1149020.0,,1.16,72.1,20.1,0.2092,32.62,0.3474
2024-03-11,5837.0,4617067.0,0.83,10.44,0.27,4.62,0.0,3259711.0,3636.0,4121.0,2876076.0,,,,,,,,0.13,,140.0,,,,,,,227.0,2.86,0.2,,,70.96,21.15,1488.0,1177008.0,,1.17,70.97,18.42,0.2078,33.04,0.3396
2024-03-12,5796.0,4636800.0,0.83,10.3,0.27,4.61,0.0,3356000.0,3595.0,4195.0,2876000.0,,,,,,115.0,,0.03,,41.0,,,,,0.09,,41.0,2.85,0.03,,,70.73,20.91,1488.0,1190400.0,,1.18,70.75,18.54,0.2079,33.17,0.3372
2024-03-13,5837.0,4675437.0,0.83,10.63,0.27,4.69,0.0,3331359.0,3673.0,4159.0,2942073.0,,,,,,,,0.02,,36.0,,,,,,114.0,36.0,2.94,0.02,,,71.17,21.35,1488.0,1191888.0,,1.19,71.17,18.46,0.2035,32.9,0.3392
2024-03-14,5759.0,4607200.0,0.82,10.6,0.27,4.64,0.0,3326400.0,3558.0,4158.0,2846400.0,,,,,,,,0.09,,115.0,,,,,,,1.0,2.85,0.0,,,70.51,20.65,1488.0,1190400.0,,1.19,70.52,18.7,0.2082,33.38,0.3343
2024-03-15,5947.0,4769494.0,0.85,11.33,0.27,4.8,0.0,3551256.0,3702.0,4428.0,2969004.0,,,226.0,0.23,,,,0.07,270.0,82.0,,,0.23,226.0,,,,2.96,,,,55.99,21.33,2910.0,2333820.0,,2.33,55.99,21.08,0.2036,30.92,0.3427
2024-03-18,5914.0,4748942.0,0.84,11.55,0.27,4.78,0.0,3629560.0,3694.0,4520.0,2966282.0,,,100.0,0.08,,,,0.1,92.0,125.0,,,0.08,100.0,,17.0,,2.96,,,,54.9,21.15,3035.0,2437105.0,,2.43,54.89,22.82,0.2,28.93,0.3386
2024-03-19,5972.0,4771628.0,0.85,11.99,0.28,4.83,0.0,3633852.0,4006.0,4548.0,3200794.0,,,214.0,0.02,,,,,28.0,,,,0.02,214.0,,98.0,,3.22,,,,57.12,22.91,3007.0,2402593.0,,2.41,57.11,23.01,0.1988,28.69,0.3416
2024-03-20,5714.0,4491204.0,0.81,11.83,0.26,4.59,0.0,3282336.0,3720.0,4176.0,2923920.0,,,,0.06,,,,0.24,82.0,286.0,,,0.06,,,,454.0,2.97,0.37,,,55.07,21.28,3035.0,2385510.0,,2.42,55.03,25.45,0.2114,30.02,0.3268
2024-03-21,5722.0,4634820.0,0.82,12.22,0.26,4.56,0.0,3481380.0,3728.0,4298.0,3019680.0,,,100.0,0.08,,,,0.09,122.0,92.0,,,0.08,100.0,,,,2.94,,,,55.12,21.2,3035.0,2458350.0,,2.4,55.09,25.44,0.2114,30.13,0.3254
2024-03-22,5691.0,4501581.0,0.81,11.9,0.26,4.61,0.0,3375197.0,3697.0,4267.0,2924327.0,,,100.0,,,,,0.07,,131.0,,,,100.0,,,31.0,2.99,0.0,,,54.92,20.91,3035.0,2400685.0,,2.46,54.87,25.22,0.2105,29.86,0.3218
2024-03-25,6036.0,4768440.0,0.86,12.83,0.28,4.84,0.0,3643480.0,3861.0,4612.0,3050190.0,,,168.0,0.23,,,,0.01,345.0,4.0,,,0.23,168.0,,20.0,,3.06,,,,55.96,21.71,3039.0,2400810.0,,2.4,56.0,25.16,0.2087,28.48,0.3394
2024-03-26,5715.0,4526280.0,0.82,12.52,0.26,4.56,0.0,3419064.0,3764.0,4317.0,2981088.0,,,46.0,,,,,0.15,,180.0,,,,46.0,,37.0,295.0,2.97,0.24,,,54.98,21.15,3082.0,2440944.0,,2.43,54.99,25.02,0.2083,29.21,0.3211
2024-03-27,5728.0,4525120.0,0.82,12.91,0.26,4.58,0.0,3420700.0,3780.0,4330.0,2986200.0,,,,0.01,,,,0.08,13.0,101.0,,,0.01,,,117.0,,2.99,,,,57.35,21.27,2811.0,2220690.0,,2.23,57.35,25.22,0.2085,29.11,0.3223
2024-03-28,5717.0,4562166.0,0.82,12.74,0.26,4.56,0.0,3446562.0,3780.0,4319.0,3016440.0,,,,,,,,,,,,,,,,,11.0,2.99,0.01,,,57.35,21.25,2811.0,2243178.0,,2.22,57.36,25.06,0.2082,29.21,0.3214
2024-03-29,5717.0,4562166.0,0.82,12.55,0.26,4.59,0.0,3446562.0,3780.0,4319.0,3016440.0,,,,,,,,,,,,,,,,,,3.01,,,,57.35,21.25,2811.0,2243178.0,,2.24,57.27,25.09,0.2083,29.14,0.3214
2024-04-01,5717.0,4562166.0,0.82,12.55,0.26,4.6,0.0,3446562.0,3766.0,4319.0,3005268.0,,,,,,,,0.01,,14.0,,,,,,,,3.0,,,,57.14,21.14,2825.0,2254350.0,,2.25,57.09,25.06,0.2084,29.21,0.321
2024-04-02,5746.0,4608292.0,0.82,12.62,0.27,4.62,0.0,3394064.0,3687.0,4232.0,2956974.0,,,,,,100.0,,0.06,,79.0,,,,,0.08,,187.0,2.94,0.15,,,50.54,20.7,3608.0,2893616.0,,2.88,50.55,24.53,0.2013,29.1,0.3226
2024-04-03,5704.0,4620240.0,0.81,11.99,0.26,4.64,0.0,3425490.0,3693.0,4229.0,2991330.0,,,100.0,0.11,,,,0.08,139.0,94.0,,,0.11,100.0,,,142.0,2.96,0.08,,,71.95,20.73,1440.0,1166400.0,,1.15,71.96,22.71,0.1978,29.18,0.3202
2024-04-04,5755.0,4678815.0,0.82,10.59,0.27,4.69,0.0,3438177.0,3704.0,4229.0,3011352.0,,,128.0,,,,,0.09,,117.0,,,,128.0,,,,3.0,,,,71.45,20.74,1480.0,1203240.0,,1.2,71.46,21.93,0.1958,29.11,0.3223
2024-04-05,5996.0,4832776.0,0.86,11.28,0.28,4.91,0.0,3531892.0,3753.0,4382.0,3024918.0,,,28.0,0.14,,,,0.04,153.0,54.0,,,0.14,28.0,,75.0,,3.05,,,,71.72,21.0,1480.0,1192880.0,,1.2,71.7,23.75,0.1941,27.87,0.3355
2024-04-08,5977.0,4853324.0,0.85,11.02,0.28,4.85,0.0,3558184.0,3666.0,4382.0,2976792.0,,,23.0,,,,,0.12,,146.0,,,,23.0,,36.0,,2.95,,,,70.31,20.51,1548.0,1256976.0,,1.25,70.3,23.84,0.1937,27.96,0.3344
2024-04-09,5920.0,4765600.0,0.84,10.7,0.27,4.84,0.0,3537975.0,3709.0,4395.0,2985745.0,,,65.0,0.19,,,,0.07,213.0,100.0,,,0.19,65.0,,78.0,200.0,3.01,0.16,,,70.55,20.72,1548.0,1246140.0,,1.26,70.54,26.53,0.1986,28.22,0.3308
2024-04-10,5675.0,4585400.0,0.81,10.38,0.26,4.63,0.0,3434000.0,4037.0,4250.0,3261896.0,,,432.0,0.1,,,,0.14,125.0,170.0,,,0.1,432.0,,66.0,270.0,3.25,0.23,,,75.81,22.52,1288.0,1040704.0,,1.04,75.84,27.68,0.2099,29.97,0.3165
2024-04-11,5512.0,4486768.0,0.79,9.97,0.25,4.48,0.0,3326818.0,3761.0,4087.0,3061454.0,,,,0.09,,,,0.22,113.0,276.0,,,0.09,,,,276.0,3.04,0.24,,,70.84,20.98,1548.0,1260072.0,,1.25,70.85,25.67,0.1949,28.54,0.3074
