,ALBIO FP Equity_DX_SI_QTY,ALBIO FP Equity_DX_SHORT_INTEREST_VALUE,ALBIO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBIO FP Equity_DX_SI_MV,ALBIO FP Equity_DX_DSS,ALBIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBIO FP Equity_DX_SUPPLY_SI_QTY,ALBIO FP Equity_DX_BROKER_SI_QTY,ALBIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBIO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBIO FP Equity_DX_BROKER_SI_MV_INC_x,ALBIO FP Equity_DX_BROKER_SI_QTY_ADD,ALBIO FP Equity_DX_BROKER_SI_QTY_NEW,ALBIO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBIO FP Equity_DX_BROKER_SI_QTY_INC,ALBIO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBIO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBIO FP Equity_DX_BROKER_SI_MV_INC_y,ALBIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBIO FP Equity_DX_BROKER_SI_MV_ADD,ALBIO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBIO FP Equity_DX_BROKER_SI_QTY_DEC,ALBIO FP Equity_DX_SUPPLY_SI_MV,ALBIO FP Equity_DX_BROKER_SI_MV_DEC,ALBIO FP Equity_DX_SUPPLY_SI_MV_RMV,ALBIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBIO FP Equity_DX_UTILIZATION_QUANTITY,ALBIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALBIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBIO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBIO FP Equity_DX_BROKER_SI_CON_RATIO,ALBIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBIO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBIO FP Equity_PX_LAST
2023-07-17,19738.0,197380.0,0.37,4.51,0.19,0.2,0.0,144690.0,11112.0,14469.0,111120.0,,,,,,0.02,,2414.0,,,,,,,0.11,,,100.0,60.8,0.0,0.0,,0.0,100.0,29.93,0.3032,41.62,1.0801,10.0
2023-07-18,18172.0,180084.52,0.35,4.17,0.18,0.19,0.0,127868.73,11112.0,12903.0,110119.92,,,,,,,,,,,,,,1566.0,0.11,0.02,,100.0,60.8,0.0,0.0,,0.0,100.0,32.51,0.3294,45.16,0.9944,9.91
2023-07-19,18172.0,180447.96,0.35,4.19,0.18,0.19,0.0,128126.79,9546.0,12903.0,94791.78,,,,,,0.01,,1566.0,,,,,,,0.1,,,100.0,52.24,0.0,0.0,,0.0,100.0,32.74,0.3294,45.0,0.9944,9.93
2023-07-20,18172.0,181538.28,0.35,4.23,0.18,0.19,0.0,128900.97,9546.0,12903.0,95364.54,,,,,,,,,,,,,,,0.1,,,100.0,52.24,0.0,0.0,,0.0,100.0,32.6,0.3291,45.05,0.9944,9.99
2023-07-21,18172.0,190442.56,0.35,4.27,0.18,0.19,0.0,135223.44,9546.0,12903.0,100042.08,,,,,,,,,,,,,,,0.09,,,100.0,52.24,0.0,0.0,,0.0,100.0,32.32,0.3269,44.87,0.9944,10.48
2023-07-24,18172.0,191532.88,0.35,4.02,0.18,0.19,0.0,135997.62,9546.0,12903.0,100614.84,,,,,,,,,,,,,,,0.1,,,100.0,52.24,0.0,0.0,,0.0,100.0,31.88,0.3285,45.42,0.9944,10.54
2023-07-25,18167.0,194386.9,0.35,4.41,0.18,0.2,0.0,120663.9,11167.0,11277.0,119486.9,,1793.0,,,,0.0,,172.0,,,1793.0,,,1626.0,0.12,0.02,,100.0,61.11,0.0,0.0,,0.0,100.0,32.15,0.3285,45.25,0.9941,10.7
2023-07-26,13067.0,139816.9,0.25,3.08,0.13,0.14,0.0,66093.9,11167.0,6177.0,119486.9,,,,,,,,,,,,,,5100.0,0.12,0.06,,100.0,61.11,0.0,0.0,,0.0,100.0,23.14,0.2959,44.93,0.715,10.7
2023-07-27,7120.0,77465.6,0.14,1.63,0.07,0.08,0.0,57990.4,6067.0,5330.0,66008.96,,,,,,0.05,,5100.0,,,,,,847.0,0.07,0.01,,100.0,33.2,0.0,0.0,,0.0,100.0,29.84,0.2378,31.36,0.3896,10.88
2023-07-28,6273.0,67999.32,0.12,1.43,0.06,0.07,0.0,57777.2,5220.0,5330.0,56584.8,,,,,,0.01,,847.0,,,,,,,0.06,,,100.0,28.56,0.0,0.0,,0.0,100.0,33.8,0.2843,35.29,0.3433,10.84
2023-07-31,6273.0,68124.78,0.12,1.44,0.06,0.07,0.0,57883.8,5220.0,5330.0,56689.2,,,,,,,,,,,,,,,0.06,,,100.0,28.56,0.0,0.0,,0.0,100.0,33.85,0.2845,35.3,0.3433,10.86
2023-08-01,5726.0,60581.08,0.11,1.35,0.06,0.06,0.0,46372.14,4620.0,4383.0,48879.6,,,,53.0,,0.01,,600.0,,,,0.0,,1000.0,0.05,0.01,,100.0,25.28,0.0,0.0,,0.0,100.0,37.04,0.3184,38.4,0.3133,10.58
2023-08-02,4358.0,46194.8,0.08,1.02,0.04,0.05,0.0,35298.0,3277.0,3330.0,34736.2,,,,,,0.01,,1343.0,,,,,,1053.0,0.04,0.01,,100.0,17.93,0.0,0.0,,0.0,100.0,47.5,0.4882,51.23,0.2385,10.6
2023-08-03,4305.0,46063.5,0.08,1.02,0.04,0.05,0.0,35063.9,3277.0,3277.0,35063.9,,,,,,,,,,,,,,53.0,0.04,0.0,,100.0,18.22,0.0,0.0,,0.0,100.0,47.99,0.5008,52.01,0.2394,10.7
2023-08-04,3277.0,35588.22,0.06,0.79,0.03,0.04,0.0,35588.22,3277.0,3277.0,35588.22,,,,,,,,,,,,,,,0.03,,,100.0,18.22,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.1822,10.86
2023-08-07,3277.0,35653.76,0.06,0.81,0.03,0.04,0.0,35653.76,3277.0,3277.0,35653.76,,,,,,,,,,,,,,,0.03,,,100.0,18.12,0.0,0.0,,0.0,100.0,31.29,0.57,68.71,0.1812,10.88
2023-08-08,4526.0,46617.8,0.09,1.13,0.04,0.05,0.0,36029.4,3498.0,3498.0,36029.4,,,,221.0,,,,,,,,0.0,221.0,,0.04,,,100.0,19.34,0.0,0.0,,0.0,100.0,46.61,0.4516,48.13,0.2503,10.3
2023-08-09,4371.0,44933.88,0.08,1.05,0.04,0.05,0.0,34366.04,3343.0,3343.0,34366.04,,,,,,0.0,,155.0,,,,,,155.0,0.04,0.0,,100.0,18.48,0.0,0.0,,0.0,100.0,47.68,0.4851,50.75,0.2417,10.28
2023-08-10,3277.0,33949.72,0.06,0.77,0.03,0.03,0.0,33949.72,3277.0,3277.0,33949.72,,,,,,0.0,,66.0,,,,,,66.0,0.03,0.0,,100.0,18.12,0.0,0.0,,0.0,100.0,31.15,0.5711,68.85,0.1812,10.36
2023-08-11,3277.0,34408.5,0.06,0.77,0.03,0.03,0.0,34408.5,3277.0,3277.0,34408.5,,,,,,,,,,,,,,,0.03,,,100.0,18.12,0.0,0.0,,0.0,100.0,31.49,0.5685,68.51,0.1812,10.5
2023-08-14,3277.0,35784.84,0.06,0.72,0.03,0.04,0.0,35784.84,3277.0,3277.0,35784.84,,,,,,,,,,,,,,,0.03,,,100.0,18.12,0.0,0.0,,0.0,100.0,30.53,0.5758,69.47,0.1812,10.92
2023-08-15,2402.0,26085.72,0.05,0.51,0.02,0.03,0.0,26085.72,2402.0,2402.0,26085.72,,,,,,0.01,,875.0,,,,,,875.0,0.02,0.01,,100.0,13.28,0.0,0.0,,0.0,100.0,6.35,0.881,93.65,0.1328,10.86
2023-08-16,2555.0,27645.1,0.05,0.53,0.02,0.03,0.0,25989.64,2402.0,2402.0,25989.64,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,12.01,0.7886,87.99,0.1413,10.82
2023-08-17,2555.0,27338.5,0.05,0.53,0.02,0.03,0.0,25701.4,2402.0,2402.0,25701.4,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,12.07,0.7877,87.93,0.1413,10.7
2023-08-18,2402.0,26181.8,0.05,0.5,0.02,0.03,0.0,26181.8,2402.0,2402.0,26181.8,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.26,0.8826,93.74,0.1328,10.9
2023-08-21,2555.0,27287.4,0.05,0.53,0.02,0.03,0.0,25653.36,2402.0,2402.0,25653.36,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,12.15,0.7865,87.85,0.1413,10.68
2023-08-22,4804.0,50826.32,0.09,0.98,0.05,0.05,0.0,25413.16,2402.0,2402.0,25413.16,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.4,0.8803,93.6,0.2656,10.58
2023-08-23,4804.0,51114.56,0.09,0.94,0.05,0.05,0.0,25557.28,2402.0,2402.0,25557.28,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.36,0.8809,93.64,0.2656,10.64
2023-08-24,2555.0,26674.2,0.05,0.49,0.02,0.03,0.0,25076.88,2402.0,2402.0,25076.88,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,12.14,0.7866,87.86,0.1413,10.44
2023-08-25,4804.0,50249.84,0.09,0.94,0.05,0.05,0.0,25124.92,2402.0,2402.0,25124.92,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.38,0.8805,93.62,0.2656,10.46
2023-08-28,2402.0,25172.96,0.05,0.47,0.02,0.03,0.0,25172.96,2402.0,2402.0,25172.96,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.39,0.8804,93.61,0.1328,10.48
2023-08-29,2402.0,25557.28,0.05,0.47,0.02,0.03,0.0,25557.28,2402.0,2402.0,25557.28,,,,,,,,,,,,,,,0.02,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.4,0.8803,93.6,0.1328,10.64
2023-08-30,2402.0,25413.16,0.05,0.47,0.02,0.03,0.0,25413.16,2402.0,2402.0,25413.16,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.37,0.8808,93.63,0.1328,10.58
2023-08-31,2402.0,25365.12,0.05,0.47,0.02,0.03,0.0,25365.12,2402.0,2402.0,25365.12,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.38,0.8806,93.62,0.1328,10.56
2023-09-01,2402.0,25509.24,0.05,0.46,0.02,0.03,0.0,25509.24,2402.0,2402.0,25509.24,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.36,0.8808,93.64,0.1328,10.62
2023-09-04,2402.0,25941.6,0.05,0.51,0.02,0.03,0.0,25941.6,2402.0,2402.0,25941.6,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.45,0.8794,93.55,0.1328,10.8
2023-09-05,2402.0,25701.4,0.05,0.51,0.02,0.03,0.0,25701.4,2402.0,2402.0,25701.4,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.43,0.8796,93.57,0.1328,10.7
2023-09-06,4804.0,51883.2,0.09,1.05,0.05,0.05,0.0,25941.6,2402.0,2402.0,25941.6,,,,,,,,,,,,,,,0.03,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.35,0.8811,93.65,0.2656,10.8
2023-09-07,4804.0,51691.04,0.09,1.08,0.05,0.05,0.0,25845.52,2402.0,2402.0,25845.52,,,,,,,,,,,,,,,0.03,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.37,0.8807,93.63,0.2671,10.76
2023-09-08,5304.0,56752.8,0.1,1.19,0.05,0.06,0.0,25701.4,2902.0,2402.0,31051.4,,,,,,,,,,,,,500.0,,0.03,,,100.0,15.7,0.0,0.0,,0.0,100.0,9.44,0.7309,84.78,0.2869,10.7
2023-09-11,2902.0,31167.48,0.06,0.66,0.03,0.03,0.0,25797.48,2902.0,2402.0,31167.48,,,,,,,,,,,,,,,0.03,,,100.0,15.7,0.0,0.0,,0.0,100.0,17.2,0.6336,77.54,0.157,10.74
2023-09-12,4323.0,45996.72,0.08,0.95,0.04,0.05,0.0,25557.28,2902.0,2402.0,30877.28,,,,,,,,,,,,,,,0.03,,,100.0,15.7,0.0,0.0,,0.0,100.0,11.65,0.6784,81.23,0.2339,10.64
2023-09-13,4323.0,45650.88,0.08,0.95,0.04,0.05,0.0,25365.12,2902.0,2402.0,30645.12,,,,,,,,,,,,,,,0.03,,,100.0,15.7,0.0,0.0,,0.0,100.0,11.59,0.6795,81.3,0.2339,10.56
2023-09-14,3823.0,39071.06,0.07,0.76,0.04,0.04,0.0,24548.44,2402.0,2402.0,24548.44,,,,,,0.01,,500.0,,,,,,,0.03,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.17,0.85,91.83,0.2126,10.22
2023-09-15,4804.0,49000.8,0.09,0.97,0.05,0.05,0.0,24500.4,2402.0,2402.0,24500.4,,,,,,,,,,,,,,,0.03,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.38,0.8806,93.62,0.2671,10.2
2023-09-18,2402.0,24836.68,0.05,0.47,0.02,0.02,0.0,24836.68,2402.0,2402.0,24836.68,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.3,0.882,93.7,0.1336,10.34
2023-09-19,2402.0,24980.8,0.05,0.47,0.02,0.03,0.0,24980.8,2402.0,2402.0,24980.8,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.36,0.8808,93.64,0.1336,10.4
2023-09-20,3823.0,39071.06,0.07,0.78,0.04,0.04,0.0,24548.44,2402.0,2402.0,24548.44,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.06,0.8518,91.94,0.2126,10.22
2023-09-21,3823.0,37503.63,0.07,0.8,0.04,0.04,0.0,23563.62,2402.0,2402.0,23563.62,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.21,0.8492,91.79,0.2126,9.81
2023-09-22,3823.0,38994.6,0.07,0.82,0.04,0.04,0.0,24500.4,2402.0,2402.0,24500.4,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.02,0.8525,91.98,0.2126,10.2
2023-09-25,3823.0,38038.85,0.07,0.88,0.04,0.04,0.0,23899.9,2402.0,2402.0,23899.9,,,,,,,,,,,,,,,0.03,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.15,0.8503,91.85,0.2126,9.95
2023-09-26,3823.0,37924.16,0.07,0.92,0.04,0.04,0.0,23827.84,2402.0,2402.0,23827.84,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.04,0.8521,91.96,0.2126,9.92
2023-09-27,2402.0,24212.16,0.05,0.61,0.02,0.02,0.0,24212.16,2402.0,2402.0,24212.16,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.27,0.8824,93.73,0.1336,10.08
2023-09-28,3823.0,37580.09,0.07,0.98,0.04,0.04,0.0,23611.66,2402.0,2402.0,23611.66,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.1,0.8511,91.9,0.2126,9.83
2023-09-29,3823.0,37503.63,0.07,0.99,0.04,0.04,0.0,23563.62,2402.0,2402.0,23563.62,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.01,0.8526,91.99,0.2126,9.81
2023-10-02,3823.0,37388.94,0.07,1.01,0.04,0.04,0.0,23491.56,2402.0,2402.0,23491.56,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.02,0.8525,91.98,0.2126,9.78
2023-10-03,3823.0,37274.25,0.07,0.97,0.04,0.04,0.0,23419.5,2402.0,2402.0,23419.5,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.03,0.8523,91.97,0.2126,9.75
2023-10-04,2402.0,23827.84,0.05,0.64,0.02,0.02,0.0,23827.84,2402.0,2402.0,23827.84,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.27,0.8824,93.73,0.1336,9.92
2023-10-05,3823.0,36471.42,0.07,1.05,0.04,0.04,0.0,22915.08,2402.0,2402.0,22915.08,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.18,0.8498,91.82,0.2126,9.54
2023-10-06,3823.0,36050.89,0.07,1.08,0.04,0.04,0.0,22650.86,2402.0,2402.0,22650.86,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.05,0.8519,91.95,0.2126,9.43
2023-10-09,3823.0,33833.55,0.07,1.06,0.04,0.03,0.0,21257.7,2402.0,2402.0,21257.7,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.09,0.8512,91.91,0.2126,8.85
2023-10-10,3823.0,31310.37,0.07,1.05,0.04,0.03,0.0,19672.38,2402.0,2402.0,19672.38,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.43,0.8456,91.57,0.2126,8.19
2023-10-11,3823.0,32113.2,0.07,0.94,0.04,0.03,0.0,20176.8,2402.0,2402.0,20176.8,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.05,0.8519,91.95,0.2126,8.4
2023-10-12,2402.0,20344.94,0.05,0.59,0.02,0.02,0.0,20344.94,2402.0,2402.0,20344.94,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.3,0.8819,93.7,0.1336,8.47
2023-10-13,3823.0,32036.74,0.07,0.93,0.04,0.03,0.0,20128.76,2402.0,2402.0,20128.76,,,,,,,,,,,,,,,0.02,,,100.0,13.36,0.0,0.0,,0.0,100.0,8.05,0.852,91.95,0.2126,8.38
2023-10-16,3823.0,31348.6,0.07,0.91,0.04,0.03,0.0,19696.4,2402.0,2402.0,19696.4,,,,,,,,,,,,,,,0.02,,,100.0,13.28,0.0,0.0,,0.0,100.0,8.12,0.8508,91.88,0.2114,8.2
2023-10-17,3823.0,31310.37,0.07,0.94,0.04,0.03,0.0,19672.38,2402.0,2402.0,19672.38,,,,,,,,,,,,,,,0.02,,,100.0,13.28,0.0,0.0,,0.0,100.0,8.03,0.8523,91.97,0.2114,8.19
2023-10-18,2402.0,20585.14,0.05,0.6,0.02,0.02,0.0,20585.14,2402.0,2402.0,20585.14,,,,,,,,,,,,,,,0.02,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.1,0.8854,93.9,0.1328,8.57
2023-10-19,2402.0,21377.8,0.05,0.55,0.02,0.02,0.0,21377.8,2402.0,2402.0,21377.8,,,,,,,,,,,,,,,0.02,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.16,0.8845,93.84,0.1328,8.9
2023-10-20,2402.0,21089.56,0.05,0.54,0.02,0.02,0.0,21089.56,2402.0,2402.0,21089.56,,,,,,,,,,,,,,,0.02,,,100.0,13.28,0.0,0.0,,0.0,100.0,6.46,0.8792,93.54,0.1328,8.78
2023-10-23,7217.0,63220.92,0.14,1.62,0.07,0.06,0.0,52113.24,5949.0,5949.0,52113.24,,,,3700.0,,0.0,,153.0,,,,0.03,3700.0,153.0,0.05,0.0,,100.0,27.43,0.0,0.0,,0.0,100.0,48.69,0.5003,51.31,0.3328,8.76
2023-10-24,7217.0,63581.77,0.14,1.66,0.07,0.06,0.0,52410.69,5949.0,5949.0,52410.69,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.92,0.5002,51.08,0.3328,8.81
2023-10-25,5949.0,52767.63,0.11,1.4,0.06,0.05,0.0,52767.63,5949.0,5949.0,52767.63,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,38.01,0.5288,61.99,0.2743,8.87
2023-10-26,7217.0,60550.63,0.14,1.92,0.07,0.06,0.0,49912.11,5949.0,5949.0,49912.11,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,47.76,0.501,52.24,0.3328,8.39
2023-10-27,7217.0,61344.5,0.14,1.86,0.07,0.06,0.0,50566.5,5949.0,5949.0,50566.5,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,49.44,0.5001,50.56,0.3328,8.5
2023-10-30,5949.0,50031.09,0.11,1.58,0.06,0.05,0.0,50031.09,5949.0,5949.0,50031.09,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.56,0.5309,62.44,0.2743,8.41
2023-10-31,7217.0,60839.31,0.14,1.94,0.07,0.06,0.0,50150.07,5949.0,5949.0,50150.07,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.88,0.5003,51.12,0.3328,8.43
2023-11-01,7217.0,60911.48,0.14,1.96,0.07,0.06,0.0,50209.56,5949.0,5949.0,50209.56,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.68,0.5003,51.32,0.3328,8.44
2023-11-02,5949.0,49971.6,0.11,1.55,0.06,0.05,0.0,49971.6,5949.0,5949.0,49971.6,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.68,0.5304,62.32,0.2743,8.4
2023-11-03,5949.0,49793.13,0.11,1.51,0.06,0.05,0.0,49793.13,5949.0,5949.0,49793.13,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.72,0.5301,62.28,0.2743,8.37
2023-11-06,7217.0,59107.23,0.14,1.84,0.07,0.06,0.0,48722.31,5949.0,5949.0,48722.31,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.48,0.5005,51.52,0.3328,8.19
2023-11-07,5949.0,50209.56,0.11,1.52,0.06,0.05,0.0,50209.56,5949.0,5949.0,50209.56,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,38.48,0.5266,61.52,0.2743,8.44
2023-11-08,5949.0,50150.07,0.11,1.48,0.06,0.05,0.0,50150.07,5949.0,5949.0,50150.07,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.77,0.5299,62.23,0.2743,8.43
2023-11-09,7217.0,59251.57,0.14,1.78,0.07,0.06,0.0,48841.29,5949.0,5949.0,48841.29,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.42,0.5005,51.58,0.3328,8.21
2023-11-10,7217.0,58529.87,0.14,1.77,0.07,0.06,0.0,48246.39,5949.0,5949.0,48246.39,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.73,0.5003,51.27,0.3328,8.11
2023-11-13,7217.0,58529.87,0.14,1.73,0.07,0.06,0.0,48246.39,5949.0,5949.0,48246.39,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.86,0.5003,51.14,0.3328,8.11
2023-11-14,5949.0,48186.9,0.11,1.56,0.06,0.05,0.0,48186.9,5949.0,5949.0,48186.9,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.68,0.5303,62.32,0.2743,8.1
2023-11-15,7217.0,57736.0,0.14,1.89,0.07,0.06,0.0,47592.0,5949.0,5949.0,47592.0,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.61,0.5004,51.39,0.3328,8.0
2023-11-16,7217.0,56869.96,0.14,1.83,0.07,0.06,0.0,46878.12,5949.0,5949.0,46878.12,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.65,0.5004,51.36,0.3328,7.88
2023-11-17,7217.0,56292.6,0.14,1.84,0.07,0.06,0.0,46402.2,5949.0,5949.0,46402.2,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.6,0.5004,51.4,0.3328,7.8
2023-11-20,7217.0,54777.03,0.14,1.8,0.07,0.06,0.0,45152.91,5949.0,5949.0,45152.91,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,48.35,0.5005,51.65,0.3328,7.59
2023-11-21,7217.0,54993.54,0.14,1.72,0.07,0.06,0.0,45331.38,5949.0,5949.0,45331.38,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,49.1,0.5002,50.9,0.3328,7.62
2023-11-22,7217.0,55931.75,0.14,1.93,0.07,0.06,0.0,46104.75,5949.0,5949.0,46104.75,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,49.2,0.5001,50.8,0.3328,7.75
2023-11-23,5949.0,49376.7,0.11,1.6,0.06,0.05,0.0,49376.7,5949.0,5949.0,49376.7,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,36.2,0.5381,63.8,0.2743,8.3
2023-11-24,5949.0,49198.23,0.11,1.28,0.06,0.05,0.0,49198.23,5949.0,5949.0,49198.23,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.73,0.5301,62.27,0.2743,8.27
2023-11-27,5949.0,50566.5,0.11,1.27,0.06,0.05,0.0,50566.5,5949.0,5949.0,50566.5,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,38.41,0.5269,61.59,0.2743,8.5
2023-11-28,5949.0,51458.85,0.11,1.25,0.06,0.05,0.0,51458.85,5949.0,5949.0,51458.85,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,38.19,0.5279,61.81,0.2743,8.65
2023-11-29,5949.0,51220.89,0.11,1.23,0.06,0.05,0.0,51220.89,5949.0,5949.0,51220.89,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,37.71,0.5302,62.29,0.2743,8.61
2023-11-30,8198.0,68453.3,0.15,1.86,0.08,0.07,0.0,49674.15,5949.0,5949.0,49674.15,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,45.54,0.504,54.46,0.378,8.35
2023-12-01,8198.0,68207.36,0.15,1.88,0.08,0.07,0.0,49495.68,5949.0,5949.0,49495.68,,,,,,,,,,,,,,,0.05,,,100.0,27.43,0.0,0.0,,0.0,100.0,44.84,0.5053,55.16,0.378,8.32
2023-12-04,7698.0,64047.36,0.15,1.74,0.07,0.06,0.0,45335.68,5449.0,5449.0,45335.68,,,,,,0.0,,500.0,,,,,,500.0,0.05,0.0,,100.0,25.72,0.0,0.0,,0.0,100.0,41.14,0.5157,58.86,0.3634,8.32
