,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-03-07,35412.0,8778634.8,5.68,2.6,8.71,,5356127.4,13806.0,21606.0,3422507.4,,,,,,,,0.9,,3900.0,,,,,,,432.0,3.43,0.0,,,3.99,2.48,332129.0,82334779.1,,82.42,3.99,18.05,0.7042,81.95,0.0635
2018-03-08,27612.0,6930612.0,4.4,2.03,6.88,,3465306.0,13806.0,13806.0,3465306.0,,,,,,,,,,,,,,,,,7800.0,3.46,1.9,,,3.99,2.47,332374.0,83425874.0,,83.38,3.99,,1.0,100.0,0.0495
2018-03-09,19149.0,4771930.8,3.07,1.41,4.8,,3440455.2,5343.0,13806.0,1331475.6,,,,,,,,2.13,,8463.0,,,,,,,,1.33,,,,1.55,0.96,338329.0,84311586.8,,84.29,1.55,,1.0,100.0,0.0345
2018-03-12,10686.0,2665622.7,1.63,0.78,2.67,,1332811.35,5343.0,5343.0,1332811.35,,,,,,,,,,,,,,,,,8463.0,1.34,2.13,,,1.55,0.96,338329.0,84396169.05,,84.57,1.55,,1.0,100.0,0.0192
2018-03-13,5443.0,1351224.75,0.84,0.4,1.36,,24825.0,5343.0,100.0,1326399.75,,,,,,,,,,,,,,,,,5243.0,1.33,1.3,,,1.55,0.96,338329.0,83990174.25,,84.47,1.55,,1.0,100.0,0.0098
2018-03-14,27612.0,6876768.6,5.16,2.03,6.86,,3438384.3,13806.0,13806.0,3438384.3,,,8463.0,3.4,,,,,13706.0,,,,3.4,8463.0,,,,3.44,,,,4.01,2.48,330164.0,82227344.2,,82.18,4.01,,1.0,100.0,0.0497
2018-03-15,27612.0,6915425.4,5.88,2.03,6.88,,3457712.7,13806.0,13806.0,3457712.7,,,,,,,,,,,,,,,,,,3.45,,,,4.01,2.48,330260.0,82713617.0,,82.52,4.01,,1.0,100.0,0.0497
2018-03-16,10253.0,2552997.0,2.12,0.75,2.57,,2528097.0,100.0,10153.0,24900.0,,,,,,,,3.44,,13706.0,,,,,,,3653.0,0.02,0.9,,,0.04,0.02,284043.0,70726707.0,,70.74,0.04,,1.0,100.0,0.0185
2018-03-19,700.0,173985.0,0.14,0.05,0.17,,86992.5,350.0,350.0,86992.5,,,250.0,,,250.0,,,,,,,,250.0,0.06,,10053.0,0.09,2.51,,,0.12,0.06,283813.0,70541721.15,,70.48,0.12,28.6,0.5916,71.4,0.0012
2018-03-20,11753.0,2934136.45,2.3,0.86,2.92,,2597108.95,1350.0,10403.0,337027.5,,,500.0,2.49,,,,,10053.0,,,,2.49,500.0,,500.0,,0.34,,,,0.23,0.23,573446.0,143160793.9,,142.95,0.23,2.4,0.9531,97.6,0.0204
2018-03-21,1700.0,423215.0,0.32,0.12,0.43,,211607.5,850.0,850.0,211607.5,,,,,,500.0,,0.12,,500.0,,,,,0.13,,10053.0,0.21,2.49,,,0.3,0.15,283119.0,70482475.05,,70.82,0.3,29.42,0.4463,58.81,0.003
2018-03-22,1700.0,423470.0,0.33,0.12,0.42,,211735.0,850.0,850.0,211735.0,,,,,,,,,,,,,,,,,,0.21,,,,0.3,0.15,283561.0,70635045.1,,70.63,0.3,29.41,0.4464,58.82,0.003
2018-03-23,9106.0,2249637.3,1.64,0.66,2.27,,2039644.8,850.0,8256.0,209992.5,,,,1.84,,,,,7406.0,,,,1.84,,,,,0.21,,,,0.3,0.15,283878.0,70132059.9,,70.09,0.3,6.06,0.8312,90.92,0.0158
2018-03-26,16512.0,4046265.6,3.02,1.2,4.06,,2023132.8,8256.0,8256.0,2023132.8,,,7406.0,,,,,,,,,,,7406.0,,,,2.02,,,,2.9,1.43,276423.0,67737456.15,,67.73,2.9,6.06,0.8315,90.93,0.0287
2018-03-27,15112.0,3737197.6,2.84,1.09,3.7,,1868598.8,7556.0,7556.0,1868598.8,,,,,,,,0.18,,700.0,,,,,,,700.0,1.85,0.19,,,2.66,1.31,276996.0,68501110.8,,67.85,2.66,6.62,0.8167,90.07,0.0263
2018-03-28,1700.0,425680.0,0.33,0.12,0.42,,212840.0,850.0,850.0,212840.0,,,,,,,,1.65,,6706.0,,,,,,,6706.0,0.21,1.65,,,0.3,0.15,283717.0,71042736.8,,69.96,0.3,29.48,0.4461,58.77,0.003
2018-03-29,1700.0,429335.0,0.35,0.12,0.43,,214667.5,850.0,850.0,214667.5,,,,,,,,,,,,,,,,,,0.21,,,,0.3,0.15,283717.0,71652728.35,,71.72,0.3,29.43,0.4463,58.81,0.003
2018-03-30,1700.0,429335.0,0.35,0.12,0.43,,214667.5,850.0,850.0,214667.5,,,,,,,,,,,,,,,,,,0.21,,,,0.3,0.15,283913.0,71702228.15,,71.68,0.3,29.24,0.4479,59.05,0.003
2018-04-02,1700.0,429335.0,0.35,0.12,0.43,,214667.5,850.0,850.0,214667.5,,,,,,,,,,,,,,,,,,0.21,,,,0.3,0.15,283824.0,71679751.2,,71.73,0.3,29.42,0.4471,58.9,0.003
2018-04-03,1700.0,428910.0,0.35,0.12,0.43,,214455.0,850.0,850.0,214455.0,,,,,,,,,,,,,,,,,,0.21,,,,0.3,0.15,283824.0,71608795.2,,71.66,0.3,29.39,0.4465,58.84,0.003
2018-04-04,1700.0,429335.0,0.36,0.12,0.43,,214667.5,850.0,850.0,214667.5,,,,,,,,,,,,,,,,,,0.21,,,,0.3,0.15,283752.0,71661567.6,,71.55,0.3,29.38,0.4465,58.85,0.003
2018-04-05,1700.0,431545.0,0.36,0.12,0.43,,215772.5,850.0,850.0,215772.5,,,,,,,,,,,,,,,,,,0.22,,,,0.3,0.15,283462.0,71956828.7,,71.95,0.3,29.42,0.4463,58.82,0.003
2018-04-06,1700.0,431545.0,0.34,0.12,0.43,,215772.5,850.0,850.0,215772.5,,,,,,,,,,,,,,,,,,0.22,,,,0.3,0.15,283461.0,71956574.85,,71.97,0.3,29.44,0.4463,58.8,0.003
2018-04-09,1700.0,431120.0,0.31,0.12,0.43,,215560.0,850.0,850.0,215560.0,,,,,,,,,,,,,,,,,,0.22,,,,0.3,0.15,283522.0,71901179.2,,71.97,0.3,29.48,0.4461,58.77,0.0029
2018-04-10,2737.0,693555.8,0.5,0.2,0.69,,468790.0,887.0,1850.0,224765.8,,,37.0,,,1000.0,,,,,,,,37.0,0.25,,,0.23,,,,0.31,0.16,283138.0,71747169.2,,71.83,0.31,27.03,0.3865,54.06,0.0049
2018-04-11,1774.0,447757.6,0.32,0.13,0.45,,223878.8,887.0,887.0,223878.8,,,,,,,,,,,,,,,,,963.0,0.22,0.24,,,0.31,0.16,283047.0,71441062.8,,71.39,0.31,28.14,0.4118,56.41,0.0031
2018-04-12,1774.0,448112.4,0.33,0.13,0.45,,224056.2,887.0,887.0,224056.2,,,,,,,,,,,,,,,,,,0.22,,,,0.31,0.16,283051.0,71498682.6,,71.4,0.31,28.2,0.4116,56.35,0.0031
2018-04-13,1774.0,452990.9,0.3,0.13,0.45,,226495.45,887.0,887.0,226495.45,,,,,,,,,,,,,,,,,,0.23,,,,0.31,0.16,283756.0,72457094.6,,72.41,0.31,28.4,0.4109,56.2,0.0031
2018-04-16,1737.0,441805.95,0.3,0.13,0.44,,225608.45,850.0,887.0,216197.5,,,,,,,,0.01,,37.0,,,,,,,,0.22,,,,0.3,0.15,282502.0,71854383.7,,71.84,0.3,28.11,0.4119,56.43,0.0031
2018-04-17,1500.0,385875.0,0.26,0.12,0.38,,192937.5,750.0,750.0,192937.5,,,,,,,,0.02,,100.0,,,,,,,137.0,0.19,0.04,,,0.26,0.13,282548.0,72685473.0,,72.78,0.26,33.61,0.5537,66.39,0.0027
2018-04-18,1500.0,384975.0,0.19,0.12,0.38,,192487.5,750.0,750.0,192487.5,,,,,,,,,,,,,,,,,,0.19,,,,0.27,0.13,281458.0,72236195.7,,72.1,0.27,33.31,0.5557,66.69,0.0027
2018-04-19,1500.0,383925.0,0.19,0.12,0.38,,191962.5,750.0,750.0,191962.5,,,,,,,,,,,,,,,,,,0.19,,,,0.27,0.14,281585.0,72071680.75,,72.11,0.27,33.26,0.556,66.74,0.0027
2018-04-20,1500.0,384300.0,0.2,0.12,0.38,,192150.0,750.0,750.0,192150.0,,,,,,,,,,,,,,,,,,0.19,,,,0.27,0.14,282084.0,72269920.8,,72.23,0.27,33.36,0.5554,66.64,0.0027
2018-04-23,1000.0,255600.0,0.13,0.08,0.26,,191700.0,250.0,750.0,63900.0,,,,,,,,0.13,,500.0,,,,,,,,0.06,,,,0.09,0.05,282697.0,72257353.2,,72.23,0.09,33.31,0.5557,66.69,0.0018
2018-04-24,500.0,128225.0,0.07,0.04,0.13,,64112.5,250.0,250.0,64112.5,,,,,,,,,,,,,,,,,500.0,0.06,0.13,,,0.09,0.05,282713.0,72501748.85,,72.38,0.09,,1.0,100.0,0.0009
2018-04-25,500.0,127825.0,0.06,0.04,0.13,,63912.5,250.0,250.0,63912.5,,,,,,,,,,,,,,,,,,0.06,,,,0.09,0.05,282678.0,72266630.7,,72.13,0.09,,1.0,100.0,0.0009
2018-04-26,500.0,129100.0,0.07,0.04,0.13,,64550.0,250.0,250.0,64550.0,,,,,,,,,,,,,,,,,,0.06,,,,0.09,0.05,282581.0,72962414.2,,72.81,0.09,,1.0,100.0,0.0009
2018-04-27,500.0,130675.0,0.07,0.04,0.13,,65337.5,250.0,250.0,65337.5,,,,,,,,,,,,,,,,,,0.07,,,,0.09,0.05,282522.0,73837124.7,,73.95,0.09,,1.0,100.0,0.0009
2018-04-30,800.0,210120.0,0.11,0.06,0.21,,105060.0,400.0,400.0,105060.0,,,150.0,,,150.0,,,,,,,,150.0,0.04,,,0.1,,,,0.14,0.07,282363.0,74162641.95,,74.05,0.14,37.39,0.5318,62.61,0.0015
2018-05-01,800.0,210120.0,0.11,0.06,0.21,,105060.0,400.0,400.0,105060.0,,,,,,,,,,,,,,,,,,0.1,,,,0.14,0.07,282398.0,74171834.7,,73.97,0.14,37.5,0.5312,62.5,0.0015
2018-05-02,800.0,210560.0,0.11,0.06,0.21,,105280.0,400.0,400.0,105280.0,,,,,,,,,,,,,,,,,,0.11,,,,0.14,0.07,282398.0,74327153.6,,74.24,0.14,37.4,0.5317,62.6,0.0015
2018-05-03,650.0,171210.0,0.09,0.05,0.17,,105360.0,250.0,400.0,65850.0,,,,,,,,0.04,,150.0,,,,,,,,0.07,,,,0.09,0.05,282478.0,74404705.2,,74.36,0.09,37.47,0.5314,62.53,0.0012
2018-05-04,500.0,131950.0,0.07,0.04,0.13,,65975.0,250.0,250.0,65975.0,,,,,,,,,,,,,,,,,150.0,0.07,0.04,,,0.09,0.05,282216.0,74476802.4,,74.46,0.09,,1.0,100.0,0.0009
2018-05-07,500.0,132900.0,0.07,0.04,0.13,,66450.0,250.0,250.0,66450.0,,,,,,,,,,,,,,,,,,0.07,,,,0.09,0.05,282478.0,75082652.4,,75.01,0.09,,1.0,100.0,0.0009
2018-05-08,500.0,132800.0,0.07,0.04,0.13,,66400.0,250.0,250.0,66400.0,,,,,,,,,,,,,,,,,,0.07,,,,0.09,0.05,282530.0,75039968.0,,74.95,0.09,,1.0,100.0,0.0009
2018-05-09,500.0,132675.0,0.08,0.04,0.13,,66337.5,250.0,250.0,66337.5,,,,,,,,,,,,,,,,,,0.07,,,,0.09,0.04,281923.0,74808268.05,,74.77,0.09,,1.0,100.0,0.0009
2018-05-10,500.0,132725.0,0.07,0.04,0.13,,66362.5,250.0,250.0,66362.5,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0009
2018-05-11,3500.0,931525.0,0.5,0.27,0.93,,598837.5,1250.0,2250.0,332687.5,,,1000.0,,,2000.0,,,,,,,,1000.0,0.53,,,0.33,,,,0.44,0.22,280846.0,74747162.9,,74.67,0.44,44.44,0.4073,44.44,0.0062
2018-05-14,7400.0,1967290.0,1.06,0.58,1.96,,1289372.5,2550.0,4850.0,677917.5,,,790.0,0.34,,1300.0,,,1300.0,,,,0.34,790.0,0.34,510.0,,0.68,,,,0.74,0.45,341796.0,90866466.6,,90.5,0.74,26.81,0.342,47.43,0.0131
2018-05-15,7400.0,1955080.0,1.06,0.58,1.96,,1281370.0,2550.0,4850.0,673710.0,,,,,,,,,,,,,,,,,,0.67,,,,0.74,0.45,341837.0,90313335.4,,90.1,0.74,26.81,0.3421,47.44,0.0131
2018-05-16,7400.0,1942870.0,1.05,0.58,1.95,,1273367.5,2550.0,4850.0,669502.5,,,,,,,,,,,,,,,,,,0.67,,,,0.74,0.45,341965.0,89782910.75,,89.71,0.74,26.81,0.3421,47.44,0.0131
2018-05-17,7400.0,1942500.0,1.05,0.58,1.94,,1273125.0,2550.0,4850.0,669375.0,,,,,,,,,,,,,,,,,,0.67,,,,0.74,0.45,342265.0,89844562.5,,89.78,0.74,26.8,0.3419,47.42,0.0131
2018-05-18,7384.0,1946053.2,1.01,0.58,1.94,,1383637.5,2134.0,5250.0,562415.7,,,,0.1,,,,0.11,400.0,416.0,,,0.1,,,,,0.56,,,,0.62,0.38,342603.0,90293020.65,,90.23,0.62,32.38,0.3352,43.8,0.0131
2018-05-21,3652.0,963215.0,0.52,0.29,0.96,,848747.5,434.0,3218.0,114467.5,,,,,,,,0.45,,1700.0,,,,,,,2032.0,0.11,0.53,,,0.19,0.09,226255.0,59674756.25,,59.78,0.19,40.31,0.3853,46.2,0.0072
2018-05-22,1052.0,277622.8,0.16,0.08,0.28,,163090.2,434.0,618.0,114532.6,,,,,,,,,,,,,,,,,2600.0,0.11,0.68,,,0.19,0.09,226255.0,59708694.5,,59.72,0.19,29.79,0.3409,40.44,0.0021
2018-05-23,1052.0,276097.4,0.16,0.08,0.28,,162194.1,434.0,618.0,113903.3,,,,,,,,,,,,,,,,,,0.11,,,,0.19,0.09,226327.0,59399521.15,,59.42,0.19,29.83,0.3407,40.34,0.0021
2018-05-24,1052.0,275518.8,0.15,0.08,0.28,,161854.2,434.0,618.0,113664.6,,,,,,,,,,,,,,,,,,0.11,,,,0.16,0.08,270044.0,70724523.6,,70.64,0.16,29.82,0.3407,40.35,0.0019
2018-05-25,1052.0,277991.0,0.15,0.08,0.28,,163306.5,434.0,618.0,114684.5,,,,,,,,,,,,,,,,,,0.11,,,,0.2,0.1,214900.0,56787325.0,,56.8,0.2,29.69,0.3413,40.63,0.0024
2018-05-28,1052.0,272373.69,0.16,0.08,0.28,,160006.6,434.0,618.0,112367.09,,,,,,,,,,,,,,,,,,0.11,,,,0.16,0.09,270222.0,69963272.56,,71.3,0.16,29.82,0.3407,40.36,0.0021
2018-05-29,802.0,205600.71,0.12,0.06,0.21,,158430.48,184.0,618.0,47170.24,,,,,,,,0.07,,250.0,,,,,,,,0.05,,,,0.07,0.04,270472.0,69338199.8,,70.67,0.07,29.91,0.3404,40.19,0.0016
2018-05-30,802.0,207758.1,0.12,0.06,0.21,,160092.9,184.0,618.0,47665.2,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,279437.0,72388154.85,,72.4,0.07,29.89,0.3405,40.23,0.0015
2018-05-31,802.0,208199.2,0.21,0.07,0.21,,160432.8,184.0,618.0,47766.4,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,269630.0,69995948.0,,70.15,0.07,29.78,0.3409,40.44,0.0015
2018-06-01,802.0,207437.3,0.17,0.07,0.21,,159845.7,184.0,618.0,47591.6,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280895.0,72653491.75,,72.67,0.07,29.81,0.3408,40.37,0.0015
2018-06-04,802.0,210444.8,0.16,0.07,0.21,,162163.2,184.0,618.0,48281.6,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280771.0,73674310.4,,73.69,0.07,29.63,0.3416,40.75,0.0015
2018-06-05,802.0,211006.2,0.16,0.06,0.21,,162595.8,184.0,618.0,48410.4,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280699.0,73851906.9,,73.9,0.07,29.74,0.3411,40.53,0.0015
2018-06-06,802.0,211046.3,0.14,0.06,0.21,,162626.7,184.0,618.0,48419.6,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280945.0,73930676.75,,73.91,0.07,29.78,0.3409,40.43,0.0015
2018-06-07,552.0,143658.0,0.11,0.04,0.14,,95772.0,184.0,368.0,47886.0,,,,,,,,,,,,,,,,,250.0,0.05,0.07,,,0.07,0.03,280761.0,73068050.25,,73.02,0.07,50.0,0.5,50.0,0.001
2018-06-08,552.0,144348.0,0.1,0.04,0.14,,96232.0,184.0,368.0,48116.0,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280840.0,73439660.0,,73.46,0.07,50.0,0.5,50.0,0.001
2018-06-11,552.0,144430.8,0.1,0.04,0.14,,96287.2,184.0,368.0,48143.6,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280942.0,73508474.3,,73.44,0.07,50.0,0.5,50.0,0.001
2018-06-12,552.0,144182.4,0.1,0.04,0.14,,96121.6,184.0,368.0,48060.8,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280958.0,73386229.6,,73.21,0.07,50.0,0.5,50.0,0.001
2018-06-13,552.0,144762.0,0.1,0.04,0.14,,96508.0,184.0,368.0,48254.0,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280968.0,73683858.0,,73.69,0.07,50.0,0.5,50.0,0.001
2018-06-14,552.0,145479.6,0.1,0.04,0.14,,96986.4,184.0,368.0,48493.2,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,280607.0,73953974.85,,73.55,0.07,50.0,0.5,50.0,0.001
2018-06-15,552.0,145893.6,0.1,0.04,0.15,,97262.4,184.0,368.0,48631.2,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,281193.0,74319309.9,,74.34,0.07,50.0,0.5,50.0,0.001
2018-06-18,552.0,144955.2,0.09,0.04,0.15,,96636.8,184.0,368.0,48318.4,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,281326.0,73876207.6,,73.97,0.07,50.0,0.5,50.0,0.001
2018-06-19,552.0,144154.8,0.09,0.04,0.15,,96103.2,184.0,368.0,48051.6,,,,,,,,,,,,,,,,,,0.05,,,,0.07,0.03,281420.0,73492833.0,,73.65,0.07,50.0,0.5,50.0,0.001
2018-06-20,552.0,144927.6,0.09,0.04,0.14,,96618.4,184.0,368.0,48309.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,49.82,0.5,50.18,0.001
2018-06-21,552.0,144486.0,0.09,0.04,0.14,,96324.0,184.0,368.0,48162.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-06-22,552.0,145893.6,0.1,0.04,0.15,,97262.4,184.0,368.0,48631.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-06-25,552.0,144844.8,0.09,0.04,0.15,,96563.2,184.0,368.0,48281.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-06-26,552.0,143851.2,0.09,0.04,0.14,,95900.8,184.0,368.0,47950.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-06-27,552.0,144210.0,0.09,0.04,0.14,,96140.0,184.0,368.0,48070.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-06-28,552.0,143740.8,0.09,0.04,0.14,,95827.2,184.0,368.0,47913.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-06-29,552.0,144817.2,0.09,0.04,0.14,,96544.8,184.0,368.0,48272.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.03,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.001
2018-07-02,1852.0,485779.6,0.32,0.14,0.49,,306366.4,684.0,1168.0,179413.2,,,500.0,0.21,,,,,800.0,,,,0.21,500.0,,,,0.18,,,,0.24,0.12,282218.0,74025781.4,,74.28,0.24,41.33,0.515,58.67,0.0033
2018-07-03,3852.0,1011727.8,0.65,0.3,1.01,,674485.2,1284.0,2568.0,337242.6,,,600.0,0.16,,800.0,,,600.0,,,,0.16,600.0,0.21,,,0.34,,,,0.45,0.23,281584.0,73958037.6,,74.0,0.45,31.15,0.3826,50.0,0.0068
2018-07-04,3852.0,1011727.8,0.65,0.3,1.01,,674485.2,1284.0,2568.0,337242.6,,,,,,,,,,,,,,,,,,0.34,,,,0.45,0.23,281596.0,73961189.4,,73.55,0.45,31.15,0.3826,50.0,0.0068
2018-07-05,4652.0,1221847.8,0.78,0.36,1.22,,779545.2,1684.0,2968.0,442302.6,,,400.0,0.11,,,,,400.0,,,,0.11,400.0,,,,0.44,,,,0.6,0.3,281196.0,73856129.4,,73.85,0.6,40.6,0.379,43.44,0.0082
2018-07-06,900932.0,9133648.62,152.65,2.66,9.1,,8689806.98,43780.0,857152.0,443841.64,,,42096.0,7.89,,,,,854184.0,,,,7.89,42096.0,,,,0.44,,,,0.6,0.3,7298895.0,73996197.51,,73.8,0.6,3.89,0.8973,94.64,0.0615
2018-07-09,133050.0,1349393.1,23.01,0.39,1.35,,905335.77,43784.0,89266.0,444057.33,,,4.0,0.13,,,,,12103.0,,,,0.13,4.0,,,779989.0,0.44,7.88,,,0.6,0.3,7310940.0,74147553.48,,74.18,0.6,34.78,0.3379,37.21,0.0091
2018-07-10,120950.0,1229093.9,18.38,0.36,1.23,,784160.89,43784.0,77166.0,444933.01,,,,,,,,,,,,,,,,,12100.0,0.45,0.13,,,0.6,0.3,7307300.0,74256782.6,,74.33,0.6,40.43,0.3772,43.26,0.0082
2018-07-11,128450.0,1297345.0,12.77,0.38,1.31,,855126.6,43784.0,84666.0,442218.4,,,,0.08,,,,,7500.0,,,,0.08,,,,,0.44,,,,0.6,0.3,7300419.0,73734231.9,,74.07,0.6,36.75,0.3469,39.32,0.0088
2018-07-12,120950.0,1221595.0,10.75,0.36,1.22,,779376.6,43784.0,77166.0,442218.4,,,,,,,,,,,,,,,,,7500.0,0.44,0.08,,,0.6,0.3,7300123.0,73731242.3,,73.67,0.6,40.41,0.377,43.24,0.0083
2018-07-13,120950.0,1224497.8,10.43,0.36,1.22,,781228.58,43784.0,77166.0,443269.22,,,,,,,,,,,,,,,,,,0.44,,,,0.6,0.3,7301010.0,73915425.24,,74.02,0.6,40.41,0.377,43.24,0.0083
2018-07-16,120950.0,1225465.4,9.51,0.36,1.23,,781845.91,43784.0,77166.0,443619.49,,,,,,,,,,,,,,,,,,0.44,,,,0.6,0.3,7298779.0,73951228.83,,74.02,0.6,40.42,0.3771,43.25,0.0083
2018-07-17,120950.0,1229577.7,8.39,0.36,1.23,,784469.56,43784.0,77166.0,445108.14,,,,,,,,,,,,,,,,,,0.45,,,,0.6,0.3,7249119.0,73694543.75,,73.74,0.6,40.44,0.3773,43.27,0.0083
2018-07-18,110550.0,1128494.4,6.65,0.33,1.12,,787710.53,33384.0,77166.0,340783.87,,,,,,,,0.11,,10400.0,,,,,,,,0.34,,,,0.46,0.23,7261857.0,74129036.26,,74.05,0.46,40.46,0.3775,43.29,0.0076
2018-07-19,79766.0,811060.69,4.72,0.24,0.82,,678876.69,13000.0,66766.0,132184.0,,,,,,,,0.21,,20384.0,,,,,,,10400.0,0.13,0.11,,,0.18,0.09,7279562.0,74018586.42,,74.54,0.18,31.2,0.3832,50.08,0.0055
2018-07-20,26484.0,268653.7,1.37,0.08,0.27,,136781.7,13000.0,13484.0,131872.0,,,,,,,,,,,,,,,,,53282.0,0.13,0.54,,,0.18,0.09,7288486.0,73934401.98,,74.03,0.18,3.57,0.9311,96.43,0.0018
2018-07-23,26484.0,267488.4,1.37,0.08,0.27,,136188.4,13000.0,13484.0,131300.0,,,,,,,,,,,,,,,,,,0.13,,,,0.18,0.09,7290211.0,73631131.1,,73.92,0.18,3.58,0.9309,96.42,0.0018
2018-07-24,26484.0,268335.89,1.29,0.08,0.27,,136619.89,13000.0,13484.0,131716.0,,,,,,,,,,,,,,,,,,0.13,,,,0.18,0.09,7290751.0,73869889.13,,73.91,0.18,3.6,0.9306,96.4,0.0018
2018-07-25,42484.0,432317.18,1.82,0.13,0.43,,218621.18,21000.0,21484.0,213696.0,,,8000.0,0.08,,,,,8000.0,,,,0.08,8000.0,,,,0.21,,,,0.29,0.14,7302023.0,74305386.05,,74.29,0.29,39.49,0.5221,60.51,0.0029
2018-07-26,37614.0,384866.45,1.42,0.11,0.38,,219824.29,16130.0,21484.0,165042.16,,,,,,,,0.05,,4870.0,,,,,,,,0.16,,,,0.22,0.11,7309543.0,74791243.98,,74.66,0.22,39.48,0.5221,60.52,0.0026
2018-07-27,32744.0,335626.0,1.03,0.1,0.34,,170293.5,16130.0,16614.0,165332.5,,,,,,,,,,,,,,,,,4870.0,0.17,0.05,,,0.22,0.11,7316924.0,74998471.0,,74.96,0.22,21.73,0.6599,78.27,0.0022
2018-07-30,32744.0,333988.8,0.95,0.1,0.34,,169462.8,16130.0,16614.0,164526.0,,,,,,,,,,,,,,,,,,0.17,,,,0.22,0.11,7307786.0,74539417.2,,74.86,0.22,21.72,0.6599,78.28,0.0022
