,NRJ FP Equity_DX_SI_QTY,NRJ FP Equity_DX_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NRJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NRJ FP Equity_DX_SI_MV,NRJ FP Equity_DX_DSS,NRJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY,NRJ FP Equity_DX_BROKER_SI_QTY,NRJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NRJ FP Equity_DX_BROKER_SI_MV_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,NRJ FP Equity_DX_BROKER_SI_MV_INC_x,NRJ FP Equity_DX_SUPPLY_SI_MV_NEW,NRJ FP Equity_DX_BROKER_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_NEW,NRJ FP Equity_DX_SUPPLY_SI_MV_DEC,NRJ FP Equity_DX_BROKER_SI_QTY_INC,NRJ FP Equity_DX_SUPPLY_SI_QTY_DEC,NRJ FP Equity_DX_BROKER_SI_MV_NEW_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NRJ FP Equity_DX_BROKER_SI_MV_INC_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,NRJ FP Equity_DX_BROKER_SI_MV_ADD,NRJ FP Equity_DX_SUPPLY_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV,NRJ FP Equity_DX_BROKER_SI_MV_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV_RMV,NRJ FP Equity_DX_BROKER_SI_MV_RMV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NRJ FP Equity_DX_UTILIZATION_QUANTITY,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NRJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_MV,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NRJ FP Equity_DX_BROKER_SI_CON_RATIO,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NRJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-18,32425.0,1268466.0,1.94,0.11,1.33,,1268466.0,32425.0,32425.0,1268466.0,,,,,,,,,,,,,,,,,,1.28,,,,28.1,3.44,82958.0,3245316.96,,3.28,28.1,7.21,0.8662,92.79,0.0344
2022-01-19,32425.0,1248394.93,1.92,0.11,1.31,,1248394.93,32425.0,32425.0,1248394.93,,,,,,,,,,,,,,,,,,1.27,,,,28.1,3.44,82952.0,3193734.95,,3.24,28.1,7.24,0.8657,92.76,0.0344
2022-01-20,32425.0,1281241.45,1.87,0.11,1.34,,1281241.45,32425.0,32425.0,1281241.45,,,,,,,,,,,,,,,,,,1.25,,,,32.48,3.44,67400.0,2663243.6,,2.59,32.48,6.97,0.8703,93.03,0.0344
2022-01-21,32425.0,1232701.23,1.87,0.11,1.29,,1232701.23,32425.0,32425.0,1232701.23,,,,,,,,,,,,,,,,,,1.28,,,,28.11,3.44,82940.0,3153129.98,,3.28,28.11,7.41,0.8628,92.59,0.0344
2022-01-24,62425.0,2257475.28,3.44,0.22,2.37,,1172585.27,32425.0,32425.0,1172585.27,,,,,,,,,,,,,,,,,,1.23,,,,32.48,3.44,67400.0,2437386.2,,2.56,32.48,3.88,0.9254,96.12,0.0663
2022-01-25,32425.0,1180367.27,1.73,0.11,1.24,,1180367.27,32425.0,32425.0,1180367.27,,,,,,,,,,,,,,,,,,1.17,,,,32.48,3.45,67400.0,2453562.2,,2.44,32.48,7.1,0.8681,92.9,0.0345
2022-01-26,32425.0,1210068.58,1.68,0.11,1.26,,1210068.58,32425.0,32425.0,1210068.58,,,,,,,,,,,,,,,,,,1.18,,,,32.48,3.44,67400.0,2515300.6,,2.44,32.48,6.98,0.8702,93.02,0.0344
2022-01-27,32425.0,1197520.1,1.65,0.11,1.25,,1197520.1,32425.0,32425.0,1197520.1,,,,,,,,,,,,,,,,,,1.21,,,,32.48,3.44,67400.0,2489216.8,,2.52,32.48,7.22,0.8661,92.78,0.0344
2022-01-28,32425.0,1171839.5,1.75,0.11,1.23,,1171839.5,32425.0,32425.0,1171839.5,,,,,,,,,,,,,,,,,,1.2,,,,32.48,3.44,67400.0,2435836.0,,2.49,32.48,7.29,0.8648,92.71,0.0344
2022-01-31,32425.0,1221449.75,1.75,0.11,1.28,,1221449.75,32425.0,32425.0,1221449.75,,,,,,,,,,,,,,,,,,1.17,,,,100.0,3.44,0.0,0.0,,0.0,100.0,6.87,0.872,93.13,0.0344
2022-02-01,32425.0,1234452.18,1.74,0.11,1.29,,1234452.18,32425.0,32425.0,1234452.18,,,,,,,,,,,,,,,,,,1.22,,,,100.0,3.44,0.0,0.0,,0.0,100.0,7.07,0.8686,92.93,0.0344
2022-02-02,32425.0,1230204.5,1.73,0.11,1.29,,1230204.5,32425.0,32425.0,1230204.5,,,,,,,,,,,,,,,,,,1.23,,,,100.0,3.45,0.0,0.0,,0.0,100.0,7.16,0.867,92.84,0.0345
2022-02-03,48825.0,1798322.4,2.61,0.17,1.87,,1496300.0,40625.0,40625.0,1496300.0,,,,,,8200.0,,,,,,,,,0.31,8200.0,,1.54,,,,100.0,4.28,0.0,0.0,,0.0,100.0,33.2,0.4958,61.9,0.0515
2022-02-04,48825.0,1782551.93,2.65,0.17,1.85,,1483178.13,40625.0,40625.0,1483178.13,,,,,,,,,,,,,,,,,,1.5,,,,100.0,4.28,0.0,0.0,,0.0,100.0,33.03,0.4977,62.15,0.0515
2022-02-07,48825.0,1783430.78,2.64,0.17,1.84,,1483909.38,40625.0,40625.0,1483909.38,,,,,,,,,,,,,,,,,,1.49,,,,100.0,4.28,0.0,0.0,,0.0,100.0,32.58,0.5004,62.61,0.0515
2022-02-08,71025.0,2581971.83,3.73,0.25,2.64,,1880358.93,51725.0,51725.0,1880358.93,,,11100.0,0.4,,,,,11100.0,,,,0.4,11100.0,,,,1.89,,,,45.56,5.42,61800.0,2246615.4,,2.26,45.56,43.32,0.4732,53.33,0.0744
2022-02-09,106025.0,3996294.3,5.53,0.37,3.95,,2609228.7,69225.0,69225.0,2609228.7,,,14000.0,0.63,,,,,17500.0,,,,0.63,14000.0,,3500.0,,2.51,,,,52.83,7.25,61800.0,2329365.6,,2.24,52.83,35.82,0.5075,61.52,0.1111
2022-02-10,156625.0,5885967.5,7.95,0.54,5.83,,3552249.5,94525.0,94525.0,3552249.5,,,25300.0,0.92,,,,,25300.0,,,,0.92,25300.0,,,,3.52,,,,72.14,9.9,36500.0,1371670.0,,1.37,72.0,22.71,0.6226,75.55,0.1641
2022-02-11,139925.0,5177504.85,7.12,0.48,5.3,,3086891.85,88925.0,83425.0,3290402.85,,,,,,,,0.23,,5600.0,,,,,,,11100.0,3.33,0.35,,,67.87,9.31,42100.0,1557784.2,,1.58,67.9,25.39,0.5927,72.65,0.1466
2022-02-14,67425.0,2468294.4,3.39,0.23,2.54,,1827654.4,49925.0,49925.0,1827654.4,,,,,,,,1.5,,39000.0,,,,,,,33500.0,1.85,1.28,,,100.0,5.28,0.0,0.0,,0.0,100.0,34.25,0.4917,61.0,0.0714
2022-02-15,67425.0,2521762.42,3.5,0.23,2.55,,1867244.93,49925.0,49925.0,1867244.93,,,,,,,,,,,,,,,,,,1.83,,,,100.0,5.31,0.0,0.0,,0.0,100.0,33.59,0.4965,61.76,0.0717
2022-02-16,93025.0,3488251.45,4.93,0.32,3.54,,2352062.05,62725.0,62725.0,2352062.05,,,,0.49,,,,,12800.0,,,,0.49,,,12800.0,,2.35,,,,100.0,6.58,0.0,0.0,,0.0,100.0,40.96,0.4812,55.9,0.0975
2022-02-17,58025.0,2154932.45,3.17,0.2,2.22,,1679566.05,45225.0,45225.0,1679566.05,,,,,,,,0.66,,17500.0,,,,,,,17500.0,1.7,0.65,,,100.0,4.74,0.0,0.0,,0.0,100.0,43.23,0.4661,52.68,0.0608
2022-02-18,58025.0,2102013.65,3.24,0.2,2.19,,1638320.85,45225.0,45225.0,1638320.85,,,,,,,,,,,,,,,,,,1.69,,,,100.0,4.74,0.0,0.0,,0.0,100.0,43.71,0.465,52.18,0.0608
2022-02-21,58025.0,2076076.48,3.4,0.2,2.14,,1618105.28,45225.0,45225.0,1618105.28,,,,,,,,,,,,,,,,,,1.64,,,,100.0,4.74,0.0,0.0,,0.0,100.0,43.29,0.4659,52.61,0.0608
2022-02-22,58025.0,2077643.15,3.5,0.2,2.13,,1619326.35,45225.0,45225.0,1619326.35,,,,,,,,,,,,,,,,,,1.62,,,,100.0,4.74,0.0,0.0,,0.0,100.0,42.99,0.4668,52.94,0.0608
2022-02-23,32425.0,1150212.02,2.06,0.11,1.2,,1150212.02,32425.0,32425.0,1150212.02,,,,,,,,0.46,,12800.0,,,,,,,12800.0,1.16,0.46,,,100.0,3.43,0.0,0.0,,0.0,100.0,7.21,0.8663,92.79,0.0343
2022-02-24,32425.0,1170380.38,2.08,0.11,1.23,,1170380.38,32425.0,32425.0,1170380.38,,,,,,,,,,,,,,,,,,1.15,,,,100.0,3.45,0.0,0.0,,0.0,100.0,7.03,0.8693,92.97,0.0345
2022-02-25,32425.0,1221968.55,1.97,0.11,1.28,,1221968.55,32425.0,32425.0,1221968.55,,,,,,,,,,,,,,,,,,1.17,,,,100.0,3.45,0.0,0.0,,0.0,100.0,6.86,0.8722,93.14,0.0345
2022-02-28,2425.0,96815.7,0.15,0.01,0.09,,96815.7,2425.0,2425.0,96815.7,,,,,,,,1.09,,30000.0,,,,,,,30000.0,0.09,1.19,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2022-03-01,2425.0,95501.35,0.14,0.01,0.1,,95501.35,2425.0,2425.0,95501.35,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2022-03-02,2425.0,95026.05,0.13,0.01,0.1,,95026.05,2425.0,2425.0,95026.05,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026
2022-03-03,27625.0,1067623.38,1.54,0.1,1.08,,580671.18,15025.0,15025.0,580671.18,,,,,,12600.0,,,,,,,,,0.49,12600.0,,0.59,,,,100.0,1.59,0.0,0.0,,0.0,100.0,8.77,0.84,91.23,0.0293
2022-03-04,27625.0,1054252.88,1.47,0.1,1.08,,573399.07,15025.0,15025.0,573399.07,,,,,,,,,,,,,,,,,,0.59,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.7,0.8412,91.3,0.0281
2022-03-07,30225.0,1182553.13,1.54,0.1,1.15,,689578.13,15025.0,17625.0,587853.13,,,,0.09,,,,,2600.0,,,,0.09,,,,,0.57,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.01,0.8526,91.99,0.0308
2022-03-08,58025.0,2315197.5,2.79,0.2,2.26,,1257847.5,28925.0,31525.0,1154107.5,,,,0.55,,,,,13900.0,,,,0.55,,,13900.0,,1.13,,,,100.0,2.9,0.0,0.0,,0.0,100.0,24.02,0.5749,71.8,0.0582
2022-03-09,32825.0,1325834.58,1.47,0.11,1.3,,764399.68,16325.0,18925.0,659383.07,,,,,,,,0.48,,12600.0,,,,,,,12600.0,0.65,0.47,,,100.0,1.65,0.0,0.0,,0.0,100.0,42.74,0.4364,49.82,0.0331
2022-03-10,482825.0,19165255.55,21.63,1.66,19.9,,18613508.95,141325.0,468925.0,5609754.55,,,,,,450000.0,,,,,,,,,18.58,125000.0,,5.71,,,,100.0,14.33,0.0,0.0,,0.0,100.0,26.63,0.3058,40.57,0.4896
2022-03-11,482825.0,19319276.73,21.32,1.66,19.85,,18763096.02,341325.0,468925.0,13657437.23,,,,,,,,,,,,,,,,200000.0,,13.55,,,,39.0,34.61,533905.0,21363140.77,,21.19,39.0,26.45,0.3063,40.68,0.4896
2022-03-14,737825.0,28495539.33,33.39,2.4,29.8,,26896629.93,368825.0,696425.0,14244390.33,,,,9.13,,,,,227500.0,,,,9.13,,,27500.0,,14.68,,,,40.86,37.49,533905.0,20619945.01,,21.3,40.79,27.03,0.305,44.35,0.75
2022-03-15,787625.0,30346403.63,36.59,2.55,31.31,,27791930.93,393725.0,721325.0,15169830.53,,,12000.0,0.92,,,,,24900.0,,,,0.92,12000.0,,12900.0,,15.23,,,,42.44,39.5,533905.0,20570825.75,,20.65,42.44,25.84,0.2766,40.92,0.7902
2022-03-16,836425.0,33147522.75,39.13,2.69,33.4,,29885973.75,409725.0,754125.0,16237401.75,,,15000.0,1.25,,,,,32800.0,,,,1.25,15000.0,,1000.0,,15.89,,,,43.42,41.11,533905.0,21158655.15,,20.66,43.47,24.75,0.2644,39.11,0.8392
2022-03-17,836425.0,33468709.95,39.12,2.68,33.72,,30175557.75,409725.0,754125.0,16394736.15,,,,,,,,,,,,,,,,,,16.2,,,,42.25,40.06,560022.0,22408720.31,,22.12,42.27,24.34,0.2653,39.45,0.8178
2022-03-18,849225.0,34449661.35,39.67,2.7,34.66,,31111079.55,409725.0,766925.0,16620904.35,,,,0.53,,,,,12800.0,,,,0.53,,,,,16.41,,,,42.25,40.06,560022.0,22717852.45,,22.41,42.27,23.75,0.2624,39.01,0.8303
2022-03-21,769025.0,30923264.28,35.8,2.45,31.59,,29174085.78,370925.0,725525.0,14915265.18,,,,,,,,1.5,,38800.0,,,,,,,41400.0,15.02,1.63,,,39.69,37.01,563515.0,22659501.67,,22.84,39.68,26.08,0.2961,43.42,0.7672
2022-03-22,801425.0,32746225.5,38.07,2.55,32.9,,30306883.5,387125.0,741725.0,15817927.5,,,,0.64,,,,,16200.0,,,,0.64,,,16200.0,,15.6,,,,40.72,38.24,563515.0,23025222.9,,22.68,40.75,25.06,0.2769,41.31,0.7917
2022-03-23,887425.0,36477604.63,32.54,2.82,36.73,,32461646.13,530125.0,789725.0,21790788.13,,,143000.0,2.0,,,,,48000.0,,,,2.0,143000.0,,,,21.67,,,,55.28,52.37,428905.0,17630140.02,,17.52,55.28,22.39,0.256,37.55,0.8766
2022-03-24,964025.0,39469111.55,36.14,3.06,39.97,,36050454.55,590925.0,880525.0,24193651.35,,,75000.0,4.38,,,,0.65,105000.0,16000.0,,,4.38,75000.0,,1800.0,14200.0,24.29,0.57,,,62.54,58.37,353905.0,14489578.51,,14.55,62.54,20.25,0.2912,44.97,0.9523
2022-03-25,1040625.0,42375290.63,39.63,3.3,42.96,,38975087.13,590925.0,957125.0,24063056.93,,,,3.04,,,,,76600.0,,,,3.04,,,,,24.17,,,,62.54,58.38,353905.0,14411365.51,,14.48,62.54,18.83,0.3153,48.8,1.028
2022-03-28,1074325.0,43771223.48,40.49,3.31,44.2,,40739944.28,597825.0,999925.0,24357183.98,,,27600.0,0.72,,22800.0,,1.12,20000.0,27500.0,,,0.72,27600.0,0.93,6800.0,,24.31,,,,62.81,58.39,353905.0,14419151.42,,14.39,62.82,18.4,0.3198,49.37,1.0492
2022-03-29,1030025.0,42365958.28,38.53,3.17,42.46,,39305811.88,597825.0,955625.0,24589140.08,,,,,,,,,,,,,,,,,44300.0,24.35,1.77,,,62.81,58.39,353905.0,14556466.56,,14.42,62.81,19.19,0.3342,51.38,1.006
2022-03-30,1097625.0,45494361.0,39.77,3.38,45.6,,41511208.2,641225.0,1001525.0,26577493.8,,,21700.0,1.08,,21700.0,,,24200.0,,,,1.08,21700.0,0.89,21700.0,,26.38,,,,34.88,33.94,1197321.0,49626560.81,,49.24,34.89,17.86,0.3071,48.32,0.5809
2022-03-31,1097625.0,45669981.0,39.63,3.37,45.85,,41671452.2,641225.0,1001525.0,26680089.8,,,,,,,,,,,,,,,,,,26.55,,,,34.88,33.94,1197321.0,49818132.17,,49.55,34.88,17.73,0.3084,48.53,0.581
2022-04-01,1224925.0,51364780.03,44.32,3.71,51.4,,47335018.73,679925.0,1128825.0,28511295.03,,,60400.0,2.8,,60400.0,,0.9,66900.0,21700.0,,,2.8,60400.0,2.53,,,28.29,,,,37.42,35.99,1136921.0,47674508.29,,47.34,37.41,19.92,0.2685,43.46,0.6484
2022-04-04,1140525.0,48742616.93,41.14,3.46,48.24,,45336478.03,663525.0,1060825.0,28357067.93,,,,,,,,0.69,,16400.0,,,,,,,68000.0,27.78,2.84,,,36.85,35.4,1136921.0,48588592.78,,47.67,36.82,17.29,0.2928,46.65,0.6085
2022-04-05,1137521.0,48811026.11,40.95,3.45,48.68,,46678570.75,633521.0,1087825.0,27184386.11,,,396.0,1.21,,,,1.27,27000.0,30400.0,,,1.21,396.0,,,,27.04,,,,35.78,33.86,1136921.0,48785280.11,,48.52,35.79,17.2,0.2953,47.04,0.6079
2022-04-06,1337721.0,55368272.19,47.25,4.05,57.12,,45443115.75,643621.0,1097925.0,26639473.19,,,10100.0,0.46,,,,,10100.0,,,,0.46,10100.0,,,,27.57,,,,36.15,34.21,1136921.0,47057160.19,,48.76,36.12,16.24,0.3469,53.76,0.7111
2022-04-07,1157721.0,47710840.13,40.66,3.41,48.27,,45246587.18,463621.0,1097925.0,19106285.03,,,,,,,,8.16,,180000.0,,,,,,,,19.19,,,,28.97,27.26,1136921.0,46853651.33,,47.06,28.97,18.57,0.2897,45.94,0.6806
2022-04-08,957721.0,39711901.27,34.76,2.73,40.11,,37232460.13,263621.0,897925.0,10931044.77,,,,,,,,8.29,,200000.0,,,,,,,200000.0,10.88,8.08,,,18.82,17.57,1136921.0,47142429.27,,46.9,18.82,22.3,0.3768,55.13,0.6382
2022-04-11,1150721.0,46494882.01,43.39,3.28,47.87,,44078824.63,463621.0,1090925.0,18732606.51,,,200000.0,,,200000.0,,,,,,,,200000.0,8.09,,7000.0,19.24,0.25,,,33.1,30.9,936921.0,37856293.01,,38.88,33.1,18.17,0.2927,46.41,0.7669
2022-04-12,1154321.0,46818105.44,45.37,3.29,47.19,,44319833.28,465421.0,1092725.0,18877010.34,,,1800.0,0.0,,,,,1800.0,,,,0.0,1800.0,,,,18.78,,,,29.05,27.23,1136921.0,46112378.84,,45.88,29.05,18.1,0.2893,45.92,0.6753
2022-04-13,1191721.0,48321903.11,49.7,3.39,48.86,,45066060.9,284121.0,1111425.0,11520538.31,,,,0.82,,,,8.02,18700.0,200000.0,,,0.82,,,18700.0,,11.53,,,,19.99,18.6,1136921.0,46099872.71,,46.16,19.98,19.15,0.2775,44.48,0.78
2022-04-14,1199723.0,48805931.36,50.03,3.41,49.25,,45539328.43,484123.0,1119425.0,19694607.76,,,200002.0,0.28,,,,,8000.0,,,,0.28,200002.0,,,,19.65,,,,34.07,31.69,936921.0,38114883.2,,38.02,34.07,19.66,0.2766,44.22,0.7852
2022-04-15,1199723.0,48805931.36,51.57,3.41,49.29,,45539328.43,484123.0,1119425.0,19694607.76,,,,,,,,,,,,,,,,,,19.71,,,,34.07,31.69,936921.0,38114883.2,,38.14,34.07,19.7,0.2765,44.21,0.7852
2022-04-18,841596.0,34236966.88,36.17,2.39,34.63,,30970363.94,484123.0,761298.0,19694607.76,,,,,,,,,,,,,,,,,358127.0,19.7,14.72,,,34.07,31.69,936921.0,38114883.2,,38.13,34.06,23.58,0.2067,28.11,0.5508
2022-04-19,536396.0,21857600.6,23.06,1.52,21.98,,18182122.3,309023.0,446198.0,12592378.23,,,,0.41,,,,7.68,9900.0,189500.0,,,0.41,,,14400.0,325000.0,12.55,13.4,,,19.92,18.98,1242600.0,50634707.4,,50.52,19.9,19.33,0.2795,45.5,0.3294
2022-04-20,932796.0,37526383.08,42.69,2.63,38.1,,23494239.54,507223.0,583998.0,20405581.29,,,200000.0,,,200000.0,,0.07,,1800.0,,,,200000.0,8.09,,62200.0,20.68,2.46,,,31.22,29.78,1117600.0,44961048.0,,45.58,31.21,25.93,0.2754,42.95,0.5476
2022-04-21,320998.0,12453117.41,16.11,0.9,12.94,,10063345.41,230025.0,259398.0,8923819.88,,,,,,,,11.41,,277198.0,,,,,,,324600.0,9.23,13.2,,,15.57,13.83,1247599.0,48400603.21,,50.15,15.54,20.9,0.208,32.68,0.1929
2022-04-22,243725.0,9255456.88,13.07,0.69,9.52,,8450386.88,179625.0,222525.0,6821259.38,,,,,,,,2.16,,50400.0,,,,,,,36873.0,6.98,1.65,,,10.9,9.8,1467599.0,55732072.03,,57.03,10.9,28.06,0.2484,31.5,0.1329
2022-04-25,333421.0,12420265.67,18.02,0.94,12.71,,7927944.08,204021.0,212825.0,7599986.27,,,24396.0,,,,,,,,,,,24396.0,,,9700.0,7.74,0.43,,,73.38,11.16,74004.0,2756723.0,,2.81,73.36,21.95,0.3056,45.73,0.1824
2022-04-26,300979.0,11176855.17,16.09,0.85,11.31,,8731366.88,149279.0,235125.0,5543475.67,,,5658.0,0.78,,,,2.86,22300.0,75000.0,,,0.78,5658.0,,14600.0,,5.56,,,,68.59,8.21,68346.0,2538028.71,,2.54,68.63,25.24,0.273,38.55,0.1655
2022-04-27,317779.0,12032384.06,17.11,0.89,11.99,,9538888.2,149279.0,251925.0,5652300.06,,,,0.6,,,,,16800.0,,,,0.6,,,,,5.56,,,,68.59,8.21,68346.0,2587852.94,,2.54,68.64,23.74,0.285,41.55,0.1748
2022-04-28,407592.0,15362550.07,22.47,1.15,15.51,,12235440.88,166392.0,324625.0,6271480.87,,,31513.0,2.79,,,,0.55,72700.0,14400.0,,,2.79,31513.0,,,,6.29,,,,86.6,9.21,25750.0,970543.25,,0.97,86.6,18.59,0.4068,58.37,0.2257
2022-04-29,339302.0,13117754.62,18.59,0.95,12.99,,9910167.44,153402.0,256335.0,5930674.72,,,,,,,,0.49,,12990.0,,,,,,,68290.0,5.8,2.56,,,85.63,8.49,25750.0,995520.75,,0.97,85.66,22.21,0.3784,53.4,0.1879
2022-05-02,339302.0,12782524.25,18.65,0.95,13.14,,9656908.46,153402.0,256335.0,5779113.55,,,,,,,,,,,,,,,,,,5.91,,,,85.63,8.49,25750.0,970079.75,,1.0,85.59,22.49,0.3824,53.95,0.1879
2022-05-03,339302.0,13050572.83,18.48,0.95,13.08,,9859413.11,153402.0,256335.0,5900301.13,,,,,,,,,,,,,,,,,,5.79,,,,85.63,8.49,25750.0,990422.25,,0.97,85.63,22.06,0.3809,53.79,0.1879
2022-05-04,339302.0,13085860.23,18.02,0.95,13.25,,9886071.95,153402.0,256335.0,5916254.93,,,,,,,,,,,,,,,,,,5.93,,,,85.63,8.49,25750.0,993100.25,,1.0,85.62,22.34,0.3801,53.64,0.1879
2022-05-05,339302.0,13021053.55,17.82,0.95,13.23,,9837111.96,153402.0,256335.0,5886955.15,,,,,,,,,,,,,,,,,,5.93,,,,85.63,8.49,25750.0,988182.0,,1.0,85.62,22.38,0.3806,53.71,0.1879
2022-05-06,173635.0,6559235.76,13.34,0.49,6.73,,5750829.36,91835.0,152235.0,3469158.96,,,,,,,,2.38,,61567.0,,,,,,,104100.0,3.52,4.0,,,100.0,5.08,0.0,0.0,,0.0,100.0,39.84,0.3672,44.47,0.0961
2022-05-09,84035.0,3009629.49,6.59,0.24,3.14,,2766094.29,77235.0,77235.0,2766094.29,,,,,,,,0.55,,14600.0,,,,,,,75000.0,2.91,2.87,,,100.0,4.31,0.0,0.0,,0.0,100.0,12.19,0.7323,84.65,0.0469
2022-05-10,84035.0,2982402.15,6.36,0.24,3.1,,2741070.15,77235.0,77235.0,2741070.15,,,,,,,,,,,,,,,,,,2.76,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.18,0.7345,84.78,0.045
2022-05-11,84035.0,3033159.29,6.31,0.24,3.14,,2787720.09,77235.0,77235.0,2787720.09,,,,,,,,,,,,,,,,,,2.74,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.12,0.7366,84.92,0.045
2022-05-12,84035.0,2968704.45,6.41,0.24,3.09,,2728480.85,77235.0,77235.0,2728480.85,,,,,,,,,,,,,,,,,,2.79,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.26,0.7328,84.66,0.045
2022-05-13,84035.0,3074420.48,6.8,0.24,3.2,,2825642.48,77235.0,77235.0,2825642.48,,,,,,,,,,,,,,,,,,2.75,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.07,0.7384,85.03,0.045
2022-05-16,84035.0,3099715.01,6.74,0.24,3.21,,2848890.21,77235.0,77235.0,2848890.21,,,,,,,,,,,,,,,,,,2.83,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.05,0.7372,84.96,0.0449
2022-05-17,84035.0,3114925.35,6.5,0.24,3.23,,2862869.75,77235.0,77235.0,2862869.75,,,,,,,,,,,,,,,,,,2.84,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.18,0.7356,84.84,0.0449
2022-05-18,84035.0,3154169.69,6.55,0.24,3.27,,2898938.49,77235.0,77235.0,2898938.49,,,,,,,,,,,,,,,,,,2.86,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.24,0.7347,84.78,0.0449
2022-05-19,84035.0,3184842.47,6.73,0.24,3.3,,2927129.27,77235.0,77235.0,2927129.27,,,,,,,,,,,,,,,,,,2.89,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.21,0.7351,84.81,0.045
2022-05-20,84035.0,3177615.46,7.08,0.24,3.31,,2920487.06,77235.0,77235.0,2920487.06,,,,,,,,,,,,,,,,,,2.94,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.18,0.7349,84.8,0.045
2022-05-23,84035.0,3207531.92,7.23,0.24,3.33,,2947982.72,77235.0,77235.0,2947982.72,,,,,,,,,,,,,,,,,,2.92,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.12,0.7362,84.89,0.045
2022-05-24,84035.0,3129967.61,7.36,0.24,3.26,,2876694.81,77235.0,77235.0,2876694.81,,,,,,,,,,,,,,,,,,2.95,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.28,0.7324,84.64,0.0449
2022-05-25,84035.0,3154589.87,7.39,0.24,3.28,,2899324.67,12235.0,77235.0,459289.67,,,,,,,,1.1,,28610.0,,,,,,,,0.46,,1.4,,100.0,0.73,0.0,0.0,36390.0,0.0,100.0,12.21,0.735,84.81,0.0499
2022-05-26,84035.0,3224927.16,7.5,0.24,3.35,,2963970.36,77235.0,77235.0,2963970.36,,36390.0,,,1.37,,,,,,,36390.0,,,,28610.0,,2.9,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.15,0.7364,84.9,0.045
2022-05-27,84335.0,3322377.33,7.51,0.24,3.45,,3042672.83,77535.0,77235.0,3054491.33,,,,,,,,,,,,,,,,300.0,,2.99,,,,100.0,4.15,0.0,0.0,,0.0,100.0,12.02,0.7385,85.04,0.0451
2022-05-30,84035.0,3334424.77,7.61,0.24,3.46,,3064607.57,77235.0,77235.0,3064607.57,,,,,,,,0.01,,300.0,,,,,,,,3.04,,,,100.0,4.13,0.0,0.0,,0.0,100.0,12.18,0.7354,84.83,0.045
2022-05-31,84035.0,3298962.0,7.8,0.24,3.43,,3032014.4,77235.0,77235.0,3032014.4,,,,,,,,,,,,,,,,,,3.07,,,,100.0,4.14,0.0,0.0,,0.0,100.0,12.22,0.734,84.74,0.045
2022-06-01,94349.0,3640078.77,8.95,0.27,3.79,,3265302.94,80149.0,84635.0,3092228.57,,,2914.0,,,7400.0,,,,,,,,2914.0,0.29,,,3.15,,,,45.63,4.29,95486.0,3683945.37,,3.75,45.63,11.52,0.5867,74.89,0.0505
