,IDIP FP Equity_DX_SI_QTY,IDIP FP Equity_DX_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IDIP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IDIP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IDIP FP Equity_DX_SI_MV,IDIP FP Equity_DX_DSS,IDIP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SUPPLY_SI_QTY,IDIP FP Equity_DX_BROKER_SI_QTY,IDIP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IDIP FP Equity_DX_BROKER_SI_MV_NEW_x,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_x,IDIP FP Equity_DX_BROKER_SI_MV_INC_x,IDIP FP Equity_DX_BROKER_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_NEW,IDIP FP Equity_DX_SUPPLY_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_QTY_INC,IDIP FP Equity_DX_SUPPLY_SI_QTY_DEC,IDIP FP Equity_DX_BROKER_SI_MV_NEW_y,IDIP FP Equity_DX_BROKER_SI_MV_INC_y,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_y,IDIP FP Equity_DX_BROKER_SI_MV_ADD,IDIP FP Equity_DX_SUPPLY_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_DEC,IDIP FP Equity_DX_SUPPLY_SI_MV,IDIP FP Equity_DX_BROKER_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_MV_RMV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IDIP FP Equity_DX_UTILIZATION_QUANTITY,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IDIP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_MV,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IDIP FP Equity_DX_BROKER_SI_CON_RATIO,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IDIP FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2594.0,91256.92,0.09,0.0,,0.0,,0.0
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2763.0,97810.2,0.1,0.0,,0.0,,0.0
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2763.0,97754.94,0.1,0.0,,0.0,,0.0
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2763.0,98058.87,0.1,0.0,,0.0,,0.0
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2763.0,97285.23,0.1,0.0,,0.0,,0.0
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2763.0,97395.75,0.1,0.0,,0.0,,0.0
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2763.0,105546.6,0.1,0.0,,0.0,,0.0
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,119104.05,0.12,0.0,,0.0,,0.0
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,118570.35,0.12,0.0,,0.0,,0.0
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,118273.85,0.12,0.0,,0.0,,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,118600.0,0.12,0.0,,0.0,,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,119786.0,0.12,0.0,,0.0,,0.0
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,124530.0,0.12,0.0,,0.0,,0.0
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,126309.0,0.13,0.0,,0.0,,0.0
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2965.0,127050.25,0.13,0.0,,0.0,,0.0
2017-11-07,500.0,21375.0,0.04,0.17,0.01,0.02,0.0,0.0,500.0,0.0,21375.0,,,,,,,,,,,,,500.0,,0.02,,,100.0,16.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.1686
2017-11-08,202.0,8407.24,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8407.24,,,,,,0.01,,298.0,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-09,202.0,8463.8,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8463.8,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-10,202.0,8383.0,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8383.0,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-13,202.0,8195.14,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8195.14,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-14,202.0,8181.0,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8181.0,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-15,202.0,8362.8,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8362.8,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-16,202.0,8314.32,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8314.32,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-17,202.0,8302.2,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8302.2,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-20,202.0,8245.64,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8245.64,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-21,202.0,8340.58,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8340.58,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-22,202.0,8292.1,0.02,0.07,0.0,0.01,0.0,0.0,202.0,0.0,8292.1,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-23,202.0,8193.12,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,8193.12,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-24,202.0,8686.0,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,8686.0,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-27,202.0,8766.8,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,8766.8,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-28,202.0,8817.3,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,8817.3,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-29,202.0,8787.0,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,8787.0,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-11-30,202.0,9049.6,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,9049.6,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-12-01,202.0,8991.02,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,8991.02,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-12-04,202.0,9001.12,0.02,0.08,0.0,0.01,0.0,0.0,202.0,0.0,9001.12,,,,,,,,,,,,,,,0.01,,,100.0,5.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0595
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,202.0,,,,,,,0.0,,,0.0,0.0,3396.0,151088.04,0.15,0.0,,0.0,,0.0
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,151461.6,0.15,0.0,,0.0,,0.0
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,151461.6,0.15,0.0,,0.0,,0.0
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,151122.0,0.15,0.0,,0.0,,0.0
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,153838.8,0.15,0.0,,0.0,,0.0
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,151461.6,0.15,0.0,,0.0,,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,152820.0,0.15,0.0,,0.0,,0.0
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154348.2,0.15,0.0,,0.0,,0.0
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157370.64,0.16,0.0,,0.0,,0.0
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154551.96,0.16,0.0,,0.0,,0.0
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154551.96,0.15,0.0,,0.0,,0.0
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,155570.76,0.15,0.0,,0.0,,0.0
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154585.92,0.16,0.0,,0.0,,0.0
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154687.8,0.15,0.0,,0.0,,0.0
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154687.8,0.15,0.0,,0.0,,0.0
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154687.8,0.15,0.0,,0.0,,0.0
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154348.2,0.15,0.0,,0.0,,0.0
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154518.0,0.15,0.0,,0.0,,0.0
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,159272.4,0.16,0.0,,0.0,,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,159272.4,0.16,0.0,,0.0,,0.0
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157914.0,0.16,0.0,,0.0,,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157914.0,0.16,0.0,,0.0,,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157574.4,0.16,0.0,,0.0,,0.0
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,156216.0,0.16,0.0,,0.0,,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,156216.0,0.16,0.0,,0.0,,0.0
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,160970.4,0.16,0.0,,0.0,,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,158932.8,0.16,0.0,,0.0,,0.0
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,159951.6,0.16,0.0,,0.0,,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,159612.0,0.16,0.0,,0.0,,0.0
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157914.0,0.16,0.0,,0.0,,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157914.0,0.16,0.0,,0.0,,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157914.0,0.16,0.0,,0.0,,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,157234.8,0.16,0.0,,0.0,,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,155876.4,0.16,0.0,,0.0,,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,154518.0,0.15,0.0,,0.0,,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,151461.6,0.15,0.0,,0.0,,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,151461.6,0.15,0.0,,0.0,,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3396.0,149424.0,0.15,0.0,,0.0,,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1750.0,77700.0,0.08,0.0,,0.0,,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3183.0,141325.2,0.14,0.0,,0.0,,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3352.0,149164.0,0.15,0.0,,0.0,,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3352.0,148828.8,0.15,0.0,,0.0,,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3565.0,158286.0,0.16,0.0,,0.0,,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3565.0,157929.5,0.16,0.0,,0.0,,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3576.0,160204.8,0.16,0.0,,0.0,,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3576.0,164496.0,0.16,0.0,,0.0,,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3576.0,168787.2,0.17,0.0,,0.0,,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3779.0,179124.6,0.18,0.0,,0.0,,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3779.0,176101.4,0.18,0.0,,0.0,,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3779.0,176101.4,0.18,0.0,,0.0,,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,180045.0,0.18,0.0,,0.0,,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,184046.0,0.18,0.0,,0.0,,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,185646.4,0.18,0.0,,0.0,,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,183645.9,0.18,0.0,,0.0,,0.0
2018-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,183645.9,0.18,0.0,,0.0,,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,181645.4,0.18,0.0,,0.0,,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,181645.4,0.18,0.0,,0.0,,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,180445.1,0.18,0.0,,0.0,,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,182045.5,0.18,0.0,,0.0,,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,183245.8,0.18,0.0,,0.0,,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,183645.9,0.18,0.0,,0.0,,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,181645.4,0.18,0.0,,0.0,,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,180845.2,0.18,0.0,,0.0,,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,180845.2,0.18,0.0,,0.0,,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,176844.2,0.18,0.0,,0.0,,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4001.0,177244.3,0.18,0.0,,0.0,,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,158457.0,0.16,0.0,,0.0,,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,158457.0,0.16,0.0,,0.0,,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,160249.5,0.16,0.0,,0.0,,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,160249.5,0.16,0.0,,0.0,,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,160608.0,0.16,0.0,,0.0,,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,160608.0,0.16,0.0,,0.0,,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,160608.0,0.16,0.0,,0.0,,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,160249.5,0.16,0.0,,0.0,,0.0
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,158457.0,0.16,0.0,,0.0,,0.0
2018-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,158457.0,0.16,0.0,,0.0,,0.0
2018-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,157740.0,0.16,0.0,,0.0,,0.0
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,157023.0,0.16,0.0,,0.0,,0.0
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,153796.5,0.16,0.0,,0.0,,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,150928.5,0.15,0.0,,0.0,,0.0
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,145551.0,0.15,0.0,,0.0,,0.0
2018-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,144117.0,0.15,0.0,,0.0,,0.0
2018-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,148419.0,0.14,0.0,,0.0,,0.0
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,148419.0,0.15,0.0,,0.0,,0.0
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,148419.0,0.15,0.0,,0.0,,0.0
2018-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,148060.5,0.15,0.0,,0.0,,0.0
2018-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3585.0,148060.5,0.15,0.0,,0.0,,0.0
