,RNO FP Equity_DX_SI_QTY,RNO FP Equity_DX_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RNO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RNO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RNO FP Equity_DX_SI_MV,RNO FP Equity_DX_DSS,RNO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY,RNO FP Equity_DX_BROKER_SI_QTY,RNO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RNO FP Equity_DX_BROKER_SI_MV_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RNO FP Equity_DX_BROKER_SI_MV_INC_x,RNO FP Equity_DX_SUPPLY_SI_MV_NEW,RNO FP Equity_DX_BROKER_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_NEW,RNO FP Equity_DX_SUPPLY_SI_MV_DEC,RNO FP Equity_DX_BROKER_SI_QTY_INC,RNO FP Equity_DX_SUPPLY_SI_QTY_DEC,RNO FP Equity_DX_BROKER_SI_MV_NEW_y,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RNO FP Equity_DX_BROKER_SI_MV_INC_y,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RNO FP Equity_DX_BROKER_SI_MV_ADD,RNO FP Equity_DX_SUPPLY_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_DEC,RNO FP Equity_DX_SUPPLY_SI_MV,RNO FP Equity_DX_BROKER_SI_MV_DEC,RNO FP Equity_DX_SUPPLY_SI_MV_RMV,RNO FP Equity_DX_BROKER_SI_MV_RMV,RNO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RNO FP Equity_DX_UTILIZATION_QUANTITY,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RNO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RNO FP Equity_DX_ACTIVE_UTILIZATION_MV,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RNO FP Equity_DX_BROKER_SI_CON_RATIO,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RNO FP Equity_DX_DEMAND_SUPPLY_RATIO,RNO FP Equity_PX_LAST
2021-10-29,2264782.0,70344128.92,1.17,1.72,0.77,71.76,0.0,56722703.8,1200050.0,1826230.0,37273553.0,,,3000.0,1.21,,,,9.21,36442.0,295895.0,,,1.21,3000.0,,63806.0,326369.0,37.39,10.3,,,2.18,2.18,53883160.0,1673610949.6,,1674.33,2.18,24.49,0.2303,32.77,0.0411,31.06
2021-11-01,2235818.0,70942505.14,1.16,1.74,0.76,70.85,0.0,57027250.18,1238589.0,1797266.0,39300428.97,,,82282.0,0.98,,,,2.03,34094.0,63750.0,,,0.98,82282.0,,20007.0,63058.0,38.55,2.06,,,2.25,2.25,53847816.0,1708591201.68,,1673.65,2.25,24.59,0.2364,33.75,0.0406,31.73
2021-11-02,2491349.0,78166074.88,1.29,1.98,0.84,79.91,0.0,64401517.25,1393800.0,2052638.0,43730475.0,,,31245.0,8.71,,,,1.34,262501.0,44551.0,,,8.71,31245.0,,168517.0,7129.0,44.12,0.0,,,2.53,2.53,53703280.0,1684940410.0,,1702.85,2.53,26.74,0.2173,29.61,0.0452,31.375
2021-11-03,2418519.0,76171255.91,1.25,1.94,0.82,77.08,0.0,62104801.53,1313856.0,1971894.0,41379894.72,,,800.0,,,7000.0,,2.81,,87744.0,,,,800.0,0.22,7000.0,87744.0,41.18,2.89,,,2.38,2.38,53822712.0,1695146314.44,,1687.16,2.38,23.65,0.2145,30.79,0.0439,31.495
2021-11-04,2451940.0,78376262.1,1.27,1.98,0.83,78.71,0.0,69614080.23,1159051.0,2177822.0,37049065.22,,,58074.0,7.4,,,,7.04,231231.0,226279.0,,,7.4,58074.0,,13400.0,25303.0,36.64,0.8,,,2.1,2.1,54019908.0,1726746359.22,,1705.95,2.1,25.17,0.2188,30.58,0.0444,31.965
2021-11-05,2261252.0,73581140.08,1.17,1.83,0.76,73.47,0.0,65439697.16,1046956.0,2011054.0,34067948.24,,,55995.0,,,,,5.22,,168090.0,,,,55995.0,,,166768.0,33.57,5.01,,,1.9,1.9,54154812.0,1762197582.48,,1733.25,1.9,25.65,0.2239,33.3,0.041,32.54
2021-11-08,1830290.0,59347153.25,0.95,1.51,0.62,60.12,0.0,51269307.55,727437.0,1581166.0,23587144.73,,,,,,,,10.26,,322446.0,,,,,,2927.0,429888.0,23.58,13.42,,,1.32,1.32,54465792.0,1766053305.6,,1769.84,1.31,20.95,0.2415,40.8,0.0332,32.425
2021-11-09,1453102.0,48904147.81,0.75,1.2,0.49,48.65,0.0,39007895.06,401086.0,1159052.0,13498549.33,,,3866.0,,,785.0,,10.65,,330217.0,,,,3866.0,0.03,,422899.0,13.18,13.87,,,0.73,0.73,54734768.0,1842098617.04,,1785.93,0.73,16.99,0.3233,52.34,0.0264,33.655
2021-11-10,1039366.0,35650253.8,0.54,0.85,0.35,36.0,0.0,28531803.3,247176.0,831831.0,8478136.8,,,34000.0,,,,,6.18,,187910.0,,,,34000.0,,,327221.0,8.42,10.59,,,0.45,0.45,54922416.0,1883838868.8,,1862.7,0.45,9.27,0.5513,73.14,0.0188,34.3
2021-11-11,1068041.0,35165249.92,0.55,0.86,0.36,36.13,0.0,28891160.7,295851.0,877484.0,9740894.18,,,50000.0,,,92625.0,,1.02,,29950.0,,,,50000.0,3.05,28625.0,46972.0,10.13,2.39,,,0.54,0.54,54965732.0,1809746726.1,,1877.01,0.54,9.43,0.509,69.79,0.0193,32.925
2021-11-12,1127256.0,38743788.72,0.58,0.89,0.38,38.87,0.0,32194344.63,355066.0,936699.0,12203618.42,,,60000.0,2.18,,,,0.07,60000.0,785.0,,,2.18,60000.0,,,785.0,11.79,0.03,,,0.64,0.64,54998096.0,1890284559.52,,1828.12,0.64,13.59,0.4758,66.74,0.0204,34.37
2021-11-15,1082554.0,37115363.89,0.56,0.82,0.37,37.68,0.0,30582117.15,310364.0,891997.0,10640829.74,,,429.0,,,,,1.25,,45131.0,,,,429.0,,,44702.0,10.73,1.53,,,0.56,0.56,55045312.0,1887228521.92,,1896.41,0.56,9.74,0.5007,69.08,0.0196,34.285
2021-11-16,1317992.0,45879301.52,0.68,0.99,0.45,46.18,0.0,38047225.57,392802.0,1092997.0,13673437.62,,,59438.0,6.97,,,,,201000.0,,,,6.97,59438.0,,23000.0,,13.6,,,,0.7,0.7,55875800.0,1945036598.0,,1928.39,0.7,12.4,0.3739,57.82,0.0234,34.81
2021-11-17,1331353.0,46164665.28,0.69,0.99,0.45,46.72,0.0,38041665.1,389138.0,1097092.0,13493360.15,,,641.0,1.54,,,,0.09,42000.0,4305.0,,,1.54,641.0,,,37905.0,13.59,1.43,,,0.69,0.69,56396440.0,1955546557.0,,1963.88,0.69,15.85,0.3504,54.99,0.0234,34.675
2021-11-18,1321953.0,45316548.84,0.68,1.0,0.45,45.96,0.0,37608313.76,379738.0,1097092.0,13017418.64,,,,,,,,0.33,,9400.0,,,,,,,,13.14,,,,0.67,0.67,56597240.0,1940153387.2,,1953.73,0.67,16.05,0.355,55.34,0.0232,34.28
2021-11-19,1297075.0,42712679.75,0.67,0.99,0.44,44.08,0.0,35223508.64,369860.0,1069648.0,12179489.8,,,,,,,,0.44,,12444.0,,,,,,2566.0,27444.0,12.72,1.81,,,0.65,0.65,56618588.0,1864450102.84,,1930.99,0.65,16.59,0.3506,54.88,0.0228,32.93
2021-11-22,1260280.0,41834994.6,0.65,0.93,0.43,42.47,0.0,34949455.34,333065.0,1052853.0,11056092.68,,,,,,,,1.48,,36795.0,,,,,,,16795.0,11.08,0.5,,,0.58,0.58,56765292.0,1884323867.94,,1878.11,0.59,16.28,0.3648,56.47,0.0221,33.195
2021-11-23,1464682.0,47763280.02,0.76,1.1,0.5,48.84,0.0,40230630.9,323530.0,1233690.0,10550313.3,,,815.0,6.74,,,,0.87,213937.0,26487.0,,,6.74,815.0,,16137.0,33100.0,10.77,1.16,,,0.57,0.57,56657680.0,1847606944.8,,1875.05,0.57,17.18,0.4024,60.15,0.0257,32.61
2021-11-24,1446408.0,46436928.84,0.75,1.09,0.49,47.54,0.0,39302042.06,332574.0,1224172.0,10677288.27,,,8947.0,0.31,,,,0.42,11000.0,11438.0,,,0.31,8947.0,,11535.0,20518.0,10.88,0.81,,,0.58,0.58,56747176.0,1821868085.48,,1850.11,0.58,15.71,0.4033,60.53,0.0253,32.105
2021-11-25,1385188.0,44485312.62,0.72,1.04,0.47,45.33,0.0,36936842.45,296354.0,1150143.0,9517408.71,,,12000.0,0.28,,,,1.66,12000.0,48220.0,,,0.28,12000.0,,,86029.0,9.56,2.76,,,0.52,0.52,56676168.0,1820155135.32,,1820.32,0.52,17.14,0.4193,61.71,0.0243,32.115
2021-11-26,1391861.0,41213004.21,0.72,1.04,0.47,43.58,0.0,34766374.23,267435.0,1174143.0,7918750.35,,,1660.0,0.77,,,,1.09,24000.0,33335.0,,,0.77,1660.0,,2756.0,,8.39,,,,0.47,0.47,56749720.0,1680359209.2,,1789.43,0.47,19.71,0.4082,60.0,0.0244,29.61
2021-11-29,1395381.0,40668379.24,0.72,1.01,0.47,42.06,0.0,34016382.74,279229.0,1167143.0,8138129.21,,,14412.0,,,,,0.08,,2618.0,,,,14412.0,,,7000.0,8.27,0.29,,,0.49,0.49,56756608.0,1654171340.16,,1678.74,0.49,18.81,0.42,61.32,0.0245,29.145
2021-11-30,1689595.0,48085873.7,0.87,1.21,0.57,49.89,0.0,42154268.96,494308.0,1481176.0,14068005.68,,,36770.0,2.09,,238033.0,,0.62,76000.0,20974.0,,,2.09,36770.0,7.01,199283.0,,14.22,,,,0.87,0.87,56465012.0,1606994241.52,,1635.75,0.86,17.57,0.3043,49.61,0.0297,28.46
2021-12-01,1737682.0,50966213.06,0.9,1.21,0.59,51.3,0.0,44847417.79,497512.0,1529063.0,14592026.96,,,1909.0,0.91,,,,0.05,47887.0,1709.0,,,0.91,1909.0,,3004.0,,14.36,,,,0.87,0.87,56451680.0,1655727774.4,,1613.0,0.88,18.31,0.3047,49.39,0.0305,29.33
2021-12-02,1721195.0,49974896.83,0.89,1.23,0.58,51.37,0.0,43490568.35,552333.0,1497867.0,16036988.66,,,9312.0,0.91,,901.0,,0.55,23040.0,19197.0,,,0.91,9312.0,0.03,64706.0,55137.0,16.17,1.34,,,0.97,0.97,56197900.0,1631706026.5,,1648.63,0.97,16.51,0.2978,48.97,0.0303,29.035
2021-12-03,2052000.0,58923180.0,1.06,1.46,0.69,60.52,0.0,46210274.2,876059.0,1609273.0,25156034.19,,,20233.0,2.62,,20115.0,,0.04,91291.0,1235.0,,,2.62,20233.0,0.59,304728.0,,25.34,,,,1.54,1.54,55975820.0,1607345671.3,,1623.61,1.54,18.08,0.2344,41.02,0.0361,28.715
2021-12-06,2161502.0,63623811.37,1.12,1.56,0.73,64.21,0.0,57513811.81,1569485.0,1953926.0,46197790.98,,,16710.0,3.66,,220624.0,,0.81,131697.0,26007.0,,,3.66,16710.0,6.65,702723.0,7668.0,45.28,0.21,,,2.76,2.76,55347528.0,1629154486.68,,1597.51,2.76,19.51,0.2233,39.18,0.038,29.435
2021-12-07,2703860.0,80858933.3,1.4,1.93,0.91,82.28,0.0,74961188.82,1532992.0,2506644.0,45844125.76,,,,18.79,,,,1.25,592016.0,50199.0,,,18.79,,,13706.0,39298.0,45.25,0.7,,,2.69,2.69,55422460.0,1657408666.3,,1635.65,2.69,30.86,0.2274,31.4,0.0475,29.905
2021-12-08,2655572.0,79945995.06,1.37,1.87,0.9,81.14,0.0,73996584.75,1402125.0,2457950.0,42210973.13,,,7126.0,7.14,,,,8.9,236855.0,302491.0,,,7.14,7126.0,,164498.0,285549.0,41.82,8.47,,,2.46,2.46,55577976.0,1673174967.48,,1658.66,2.46,22.91,0.1949,31.44,0.0466,30.105
2021-12-09,2640627.0,79020762.97,1.37,1.83,0.89,81.3,0.0,73119074.18,1426210.0,2443411.0,42679334.25,,,43421.0,,,4232.0,,0.55,,20172.0,,,,43421.0,0.13,836.0,18771.0,42.92,0.17,,,2.5,2.5,55557224.0,1662549928.2,,1675.11,2.5,23.02,0.194,31.26,0.0463,29.925
2021-12-10,1795448.0,53486395.92,0.93,1.23,0.61,54.4,0.0,47611331.28,1070450.0,1598232.0,31888705.5,,,55503.0,1.86,,,,12.42,63000.0,411363.0,,,1.86,55503.0,,100.0,908179.0,32.03,28.32,,,1.88,1.88,55808704.0,1662541292.16,,1669.88,1.88,14.77,0.2644,46.87,0.0316,29.79
2021-12-13,1917845.0,56355875.33,0.99,1.31,0.65,58.03,0.0,47747069.42,711766.0,1624879.0,20915243.91,,,73432.0,3.41,,,,14.98,115671.0,499732.0,,,3.41,73432.0,,67616.0,89024.0,21.27,2.41,,,1.25,1.25,56199064.0,1651409495.64,,1674.07,1.25,16.9,0.2536,44.83,0.0337,29.385
2021-12-14,1759339.0,51056017.78,0.91,1.2,0.59,52.81,0.0,42467113.48,559217.0,1463374.0,16228477.34,,,,,,,,4.64,,155548.0,,,,,,2999.0,161505.0,16.53,4.96,,,0.98,0.98,56581004.0,1641980736.08,,1661.92,0.98,18.72,0.2918,49.04,0.0308,29.02
2021-12-15,1680870.0,48518312.55,0.87,1.14,0.57,49.93,0.0,39981950.64,503531.0,1385136.0,14534422.32,8.17,,,,,,281477.0,1.65,,55686.0,8.17,,,,,,80637.0,14.72,2.45,,8.34,0.88,0.88,56772832.0,1638747795.68,,1646.42,0.89,19.48,0.3193,51.78,0.0293,28.865
2021-12-16,1622024.0,47857818.12,0.84,1.1,0.55,48.81,0.0,37007826.45,613332.0,1254290.0,18096360.66,,,47930.0,,,104684.0,,1.94,,66883.0,,,,47930.0,3.18,128754.0,235530.0,17.95,6.85,,,1.07,1.07,56591700.0,1669738108.5,,1634.62,1.09,10.4,0.319,53.95,0.0284,29.505
2021-12-17,1425320.0,41505318.4,0.74,0.96,0.48,43.13,0.0,31579620.8,491834.0,1084465.0,14322206.08,,,15849.0,,,17260.0,,5.38,,188553.0,,,,15849.0,0.51,51206.0,187085.0,14.7,5.41,,,0.86,0.86,56585432.0,1647767779.84,,1669.16,0.87,8.34,0.3929,61.07,0.025,29.12
2021-12-20,1392827.0,39235936.59,0.72,0.93,0.47,41.21,0.0,29634051.24,412675.0,1051972.0,11625054.75,,,,1.56,,,,2.47,51206.0,83699.0,,,1.56,,,4540.0,83699.0,12.12,2.53,,,0.72,0.72,56706796.0,1597430443.32,,1641.32,0.73,8.63,0.4094,62.37,0.0244,28.17
2021-12-21,1396516.0,40659563.34,0.72,0.93,0.47,41.45,0.0,25986360.33,530620.0,892542.0,15449001.3,,,160036.0,,,15876.0,,1.78,,61050.0,,,,160036.0,0.46,18959.0,175306.0,15.25,4.62,,,0.93,0.93,56549868.0,1646449406.82,,1601.76,0.94,10.98,0.3453,56.4,0.0245,29.115
2021-12-22,1396858.0,40753332.15,0.72,0.95,0.47,41.94,0.0,26227799.85,540843.0,898982.0,15779094.53,,,12223.0,0.24,,7900.0,,0.29,8421.0,9900.0,,,0.24,12223.0,0.23,7900.0,9881.0,15.89,0.21,,,0.95,0.95,56515192.0,1648830726.6,,1641.36,0.96,11.15,0.3377,55.79,0.0245,29.175
2021-12-23,1258560.0,37498795.2,0.65,0.87,0.43,38.22,0.0,25510240.64,440545.0,856192.0,13126038.28,,,,,,17600.0,,3.62,,117898.0,,,,,0.54,17600.0,60390.0,12.87,1.75,,,0.77,0.77,56697496.0,1689301893.32,,1657.52,0.77,11.82,0.3818,59.67,0.022,29.795
2021-12-24,1183653.0,35237349.81,0.61,0.85,0.4,36.3,0.0,24419884.45,399638.0,820285.0,11897223.26,,,,,,,,1.2,,40907.0,,,,,,,35907.0,11.9,1.05,,,0.7,0.7,56716488.0,1688449847.76,,1687.78,0.7,12.73,0.4244,62.95,0.0207,29.77
2021-12-27,1183653.0,35716729.28,0.61,0.9,0.4,36.52,0.0,24752099.88,399638.0,820285.0,12059076.65,,,,,,,,,,,,,,,,,,11.89,,,,0.7,0.7,56727056.0,1711738914.8,,1690.66,0.7,12.65,0.4273,63.21,0.0207,30.175
2021-12-28,1033653.0,31061272.65,0.53,0.8,0.35,32.13,0.0,24649564.25,249638.0,820285.0,7501621.9,,,,,,,,4.44,,150000.0,,,,,,,,7.53,,,,0.44,0.44,56942808.0,1711131380.4,,1717.68,0.44,9.1,0.5346,72.03,0.0181,30.05
2021-12-29,1025753.0,30598211.99,0.53,0.81,0.35,31.67,0.0,24233444.55,241738.0,812385.0,7211044.54,,,,,,,,0.24,,7900.0,,,,,,,7900.0,7.24,0.24,,,0.42,0.42,57146448.0,1704678543.84,,1712.35,0.42,9.15,0.5432,72.62,0.0179,29.83
2021-12-30,1030226.0,31009802.6,0.53,0.83,0.35,31.96,0.0,24587425.8,247211.0,816858.0,7441051.1,,,5473.0,0.16,,,,,5473.0,,,,0.16,5473.0,,,1000.0,7.39,0.03,,,0.43,0.43,57227852.0,1722558345.2,,1710.92,0.43,9.06,0.541,72.48,0.0179,30.1
2021-12-31,1029522.0,31446749.49,0.53,0.84,0.35,32.23,0.0,24929423.93,246507.0,816154.0,7529556.32,,,,,,,,0.1,,3638.0,,,,,,2934.0,704.0,7.41,0.02,,,0.43,0.43,57320472.0,1750853817.24,,1725.55,0.43,9.0,0.5431,72.64,0.0179,30.545
2022-01-03,1007153.0,31639711.5,0.52,0.88,0.34,32.27,0.0,24936755.78,224138.0,793785.0,7041295.27,,,,,,,,0.64,,22369.0,,,,,,,22369.0,6.88,0.7,,,0.39,0.39,57887464.0,1818534681.56,,1775.19,0.39,9.23,0.5689,74.37,0.0173,31.415
2022-01-04,1014397.0,32749807.15,0.52,0.89,0.34,33.2,0.0,25861221.27,231382.0,801029.0,7470167.87,,,,,,7244.0,,,,,,,,,0.23,7244.0,,7.25,,,,0.4,0.4,57874960.0,1868493083.6,,1826.91,0.4,9.08,0.5611,73.86,0.0175,32.285
2022-01-05,1019253.0,34654602.0,0.53,0.88,0.34,34.68,0.0,27400090.0,236238.0,805885.0,8032092.0,,,,0.4,,,,0.23,12100.0,7244.0,,,0.4,,,12100.0,7244.0,7.66,0.23,,,0.41,0.41,57910136.0,1968944624.0,,1886.81,0.4,8.99,0.5582,73.68,0.0175,34.0
2022-01-06,1019864.0,34807958.32,0.53,0.86,0.34,35.31,0.0,27470725.05,236849.0,804885.0,8083656.37,,,,,,,,0.03,,1000.0,,,,,,1611.0,1000.0,8.07,0.0,,,0.41,0.41,57968920.0,1978479239.6,,1974.17,0.41,9.36,0.547,72.83,0.0175,34.13
2022-01-07,1023535.0,35040720.73,0.53,0.84,0.35,35.45,0.0,27041712.98,247237.0,789885.0,8464158.7,,,3671.0,,,,,0.28,,8283.0,,,,3671.0,,15000.0,15000.0,8.42,0.48,,,0.42,0.42,57932420.0,1983316398.7,,1972.49,0.43,9.32,0.5264,71.39,0.0176,34.235
2022-01-10,1007764.0,34289170.1,0.52,0.86,0.34,34.87,0.0,26464134.63,239749.0,777785.0,8157459.73,,,,,,,,0.26,,7488.0,,,,,,,12100.0,8.2,0.41,,,0.41,0.41,57902172.0,1970121402.3,,1979.09,0.41,9.56,0.536,72.02,0.0173,34.025
2022-01-11,1035837.0,34798944.02,0.54,0.89,0.35,35.5,0.0,26119608.58,268122.0,777485.0,9007558.59,,,26673.0,,,,,0.02,,300.0,,,,26673.0,,2000.0,300.0,9.14,0.04,,,0.46,0.46,57886624.0,1944701133.28,,1960.01,0.46,9.52,0.534,71.89,0.0178,33.595
2022-01-12,1196596.0,38769710.4,0.62,1.04,0.4,40.0,0.0,30787905.6,428881.0,950244.0,13895744.4,,,,0.44,,159456.0,,0.41,13303.0,12000.0,,,0.44,,5.35,172759.0,,14.4,,,,0.74,0.74,57726344.0,1870333545.6,,1918.14,0.74,14.21,0.4095,61.36,0.0206,32.4
2022-01-13,1327675.0,44988267.38,0.69,1.13,0.45,44.7,0.0,36640629.85,559960.0,1081323.0,18974244.6,,,59260.0,4.25,,,,0.08,135732.0,2332.0,,,4.25,59260.0,,74151.0,4653.0,18.37,0.16,,,0.96,0.96,57670488.0,1954164485.88,,1880.92,0.97,22.48,0.3793,56.49,0.0228,33.885
2022-01-14,1493462.0,50098182.79,0.77,1.25,0.51,50.6,0.0,42729050.74,711452.0,1273783.0,23865657.34,,,20494.0,7.12,,,,1.81,208793.0,61626.0,,,7.12,20494.0,,192624.0,16333.0,24.09,0.52,,,1.22,1.22,57565552.0,1931036441.84,,1949.57,1.22,33.86,0.3559,48.33,0.0256,33.545
2022-01-17,1386304.0,47189788.16,0.72,1.14,0.47,47.33,0.0,39548386.84,597879.0,1161821.0,20351801.16,,,5465.0,0.65,,1000.0,,4.54,19372.0,133945.0,,,0.65,5465.0,0.04,14907.0,132334.0,20.18,4.32,,,1.02,1.02,57757144.0,1966053181.76,,1943.81,1.03,26.9,0.3551,52.31,0.0238,34.04
2022-01-18,1207929.0,40791762.33,0.62,1.0,0.41,41.49,0.0,33210971.42,419504.0,983446.0,14166650.08,,,,,,,,5.95,,178586.0,,,,,,211.0,178375.0,14.3,5.89,,,0.72,0.72,58026336.0,1959549366.72,,1977.74,0.72,16.15,0.3945,59.67,0.0207,33.77
2022-01-19,1177593.0,39967506.42,0.61,0.99,0.4,40.52,0.0,31902717.56,359249.0,939974.0,12192911.06,,,,0.02,,3000.0,,5.01,818.0,147186.0,,,0.02,,0.1,86931.0,47290.0,12.14,1.5,,,0.61,0.61,58095340.0,1971755839.6,,1963.87,0.61,14.81,0.411,61.35,0.0201,33.94
2022-01-20,1094807.0,37064690.99,0.57,0.91,0.37,37.75,0.0,29223060.47,296753.0,863183.0,10046572.82,,,,,,,,2.12,,62496.0,,,,,,,76791.0,10.09,2.6,,,0.51,0.51,58211932.0,1970764957.86,,1977.59,0.51,10.46,0.4598,65.95,0.0187,33.855
2022-01-21,1383199.0,46081274.69,0.72,1.15,0.47,46.98,0.0,32732953.64,465799.0,982529.0,15518093.69,,,,4.56,,,,0.93,146685.0,27339.0,,,4.56,,,196385.0,27339.0,15.74,0.98,,,0.8,0.8,58105616.0,1935788597.04,,1960.92,0.8,6.88,0.5477,73.03,0.0236,33.315
2022-01-24,1360349.0,44048100.62,0.7,1.12,0.46,45.85,0.0,31074406.02,834042.0,959679.0,27006279.96,,,25019.0,0.16,,,,,5000.0,,,,0.16,25019.0,,343224.0,27850.0,27.85,0.96,,,1.42,1.42,57841136.0,1872895983.68,,1918.6,1.43,6.97,0.5681,74.48,0.0232,32.38
2022-01-25,2402019.0,80227434.6,1.24,1.87,0.81,80.86,0.0,54252187.8,1247958.0,1624317.0,41681797.2,,,406907.0,22.9,,2000.0,,0.7,682000.0,19362.0,,,22.9,406907.0,0.06,26371.0,19362.0,41.36,0.67,,,2.12,2.12,57677520.0,1926429168.0,,1879.61,2.15,10.66,0.6255,78.19,0.0408,33.4
2022-01-26,4823289.0,170647964.82,2.5,3.68,1.63,164.99,1.0,101296018.06,2655892.0,2863087.0,93965458.96,,,16509.0,,,1703909.0,,11.03,,345475.0,,,,16509.0,57.01,1736900.0,465139.0,90.11,13.71,,,4.5,4.5,56394964.0,1995253826.32,,1906.94,4.51,30.33,0.3405,48.41,0.0817,35.38
2022-01-27,3770152.0,133576485.36,1.95,2.73,1.27,134.76,1.0,105873378.63,1325991.0,2988241.0,46979861.13,,,3459.0,7.54,,,,46.04,125154.0,1400855.0,,,7.54,3459.0,,67495.0,,47.68,,,,2.24,2.24,57898392.0,2051340028.56,,2059.34,2.26,33.35,0.2903,39.29,0.0637,35.43
2022-01-28,3528163.0,121968594.91,1.83,2.49,1.19,125.09,1.0,94695941.64,1116002.0,2739252.0,38580189.14,,,,,,,,7.73,,216989.0,,,,,,7000.0,248989.0,40.13,8.97,,,1.89,1.89,57954344.0,2003481672.08,,2042.58,1.93,35.96,0.3157,41.65,0.0597,34.57
2022-01-31,1780035.0,62149922.03,0.92,1.25,0.6,62.2,0.0,44592181.06,829962.0,1277164.0,28978123.23,,,56958.0,,,,,12.76,,342998.0,,,,56958.0,,,1462088.0,28.66,51.33,,,1.41,1.41,58156536.0,2030535454.44,,2008.53,1.41,18.3,0.263,44.74,0.0302,34.915
2022-02-01,2443921.0,85806066.31,1.26,1.71,0.83,85.87,0.0,56865911.5,1151362.0,1619650.0,40424319.82,,,322274.0,11.99,,,,0.18,342486.0,5200.0,,,11.99,322274.0,,4326.0,,40.18,,,,1.95,1.95,57909344.0,2033197067.84,,2019.09,1.95,32.34,0.2513,34.61,0.0414,35.11
2022-02-02,2782435.0,96967859.75,1.44,1.93,0.94,97.86,0.0,57526685.9,1458832.0,1650694.0,50840295.2,,,291792.0,1.21,,,,0.33,32033.0,9350.0,,,1.21,291792.0,,25028.0,989.0,51.16,0.03,,,2.47,2.47,57620400.0,2008070940.0,,2014.99,2.48,28.13,0.2864,43.17,0.0471,34.85
2022-02-03,2500977.0,89322393.56,1.29,1.73,0.85,87.98,0.0,55789044.33,1266703.0,1562062.0,45240297.65,,,697.0,,,,,6.97,,192826.0,,,,697.0,,,88632.0,44.03,3.21,,,2.14,2.14,57899940.0,2067896357.1,,2015.96,2.14,31.92,0.3049,42.8,0.0423,35.715
2022-02-04,2157397.0,73987930.11,1.12,1.46,0.73,76.42,0.0,49910302.29,864162.0,1455323.0,29636435.79,,,45000.0,2.42,,,,15.31,58961.0,447541.0,,,2.42,45000.0,,,165700.0,30.8,5.77,,,1.46,1.46,58178936.0,1995246610.12,,2058.65,1.47,35.64,0.2979,40.08,0.0365,34.295
2022-02-07,4823455.0,167470357.6,2.5,3.13,1.63,166.24,1.0,102480350.56,2033920.0,2951623.0,70617702.4,,,1160138.0,50.7,,,,,1496300.0,,,,50.7,1160138.0,,9620.0,,69.78,,,,3.44,3.44,57013552.0,1979510525.44,,1959.94,3.44,16.41,0.557,72.67,0.0817,34.72
2022-02-08,3502831.0,123142023.81,1.81,2.25,1.18,122.62,1.0,110006217.44,647636.0,3129177.0,22767643.58,,,191894.0,2.79,,111894.0,,54.12,80000.0,1578178.0,,,2.79,191894.0,3.9,,14340.0,22.82,0.0,,,1.09,1.09,58549108.0,2058293891.74,,2039.71,1.11,22.59,0.3529,54.37,0.0592,35.155
2022-02-09,1597103.0,57647432.79,0.83,1.01,0.54,57.45,0.0,44714377.72,632288.0,1238797.0,22822435.36,,,,,,,,0.41,,15348.0,,,,,,,1890380.0,22.61,65.63,,,1.06,1.06,58746312.0,2120448131.64,,2074.38,1.08,9.82,0.2778,49.79,0.0269,36.095
2022-02-10,1445209.0,52750128.5,0.75,0.89,0.49,52.91,0.0,39671959.5,520394.0,1086903.0,18994381.0,,,12000.0,,,,,4.31,,123894.0,,,,12000.0,,,151894.0,19.06,5.13,,,0.87,0.87,59124584.0,2158047316.0,,2137.74,0.88,10.98,0.3004,51.9,0.0242,36.5
2022-02-11,1733401.0,62298431.94,0.9,1.05,0.59,63.69,0.0,48033774.06,668990.0,1336499.0,24043500.6,,,8111.0,2.09,,193596.0,,1.71,56000.0,45000.0,,,2.09,8111.0,7.42,185485.0,,24.66,,,,1.12,1.12,59096264.0,2123919728.16,,2154.55,1.13,16.85,0.2344,42.43,0.029,35.94
