,ALODC FP Equity_DX_SI_QTY,ALODC FP Equity_DX_SHORT_INTEREST_VALUE,ALODC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALODC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALODC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALODC FP Equity_DX_SI_MV,ALODC FP Equity_DX_DSS,ALODC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALODC FP Equity_DX_SUPPLY_SI_QTY,ALODC FP Equity_DX_BROKER_SI_QTY,ALODC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALODC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALODC FP Equity_DX_BROKER_SI_MV_INC_x,ALODC FP Equity_DX_BROKER_SI_QTY_ADD,ALODC FP Equity_DX_SUPPLY_SI_MV_DEC,ALODC FP Equity_DX_BROKER_SI_QTY_INC,ALODC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALODC FP Equity_DX_BROKER_SI_MV_INC_y,ALODC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALODC FP Equity_DX_BROKER_SI_MV_ADD,ALODC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALODC FP Equity_DX_BROKER_SI_QTY_DEC,ALODC FP Equity_DX_SUPPLY_SI_MV,ALODC FP Equity_DX_BROKER_SI_MV_DEC,ALODC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALODC FP Equity_DX_UTILIZATION_QUANTITY,ALODC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALODC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALODC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALODC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALODC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALODC FP Equity_DX_BROKER_SI_CON_RATIO,ALODC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALODC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALODC FP Equity_PX_LAST
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1010395.79,1.02,0.0,,0.0,,0.0,4.21
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1010395.79,1.01,0.0,,0.0,,0.0,4.21
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1012795.78,1.01,0.0,,0.0,,0.0,4.22
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1012795.78,1.01,0.0,,0.0,,0.0,4.22
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1012795.78,1.01,0.0,,0.0,,0.0,4.22
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1012795.78,1.01,0.0,,0.0,,0.0,4.22
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1012795.78,1.01,0.0,,0.0,,0.0,4.22
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1012795.78,1.01,0.0,,0.0,,0.0,4.22
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1003195.82,1.01,0.0,,0.0,,0.0,4.18
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,993595.86,1.0,0.0,,0.0,,0.0,4.14
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,993595.86,0.99,0.0,,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,998395.84,0.99,0.0,,0.0,,0.0,4.16
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,983995.9,1.0,0.0,,0.0,,0.0,4.1
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,979195.92,0.98,0.0,,0.0,,0.0,4.08
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,959996.0,0.98,0.0,,0.0,,0.0,4.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,940796.08,0.96,0.0,,0.0,,0.0,3.92
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,971995.95,0.94,0.0,,0.0,,0.0,4.05
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,957596.01,0.97,0.0,,0.0,,0.0,3.99
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,935996.1,0.96,0.0,,0.0,,0.0,3.9
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,959996.0,0.94,0.0,,0.0,,0.0,4.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,959996.0,0.96,0.0,,0.0,,0.0,4.0
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,959996.0,0.96,0.0,,0.0,,0.0,4.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,947996.05,0.96,0.0,,0.0,,0.0,3.95
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1060795.58,0.95,0.0,,0.0,,0.0,4.42
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1063195.57,1.06,0.0,,0.0,,0.0,4.43
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1055995.6,1.06,0.0,,0.0,,0.0,4.4
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1103995.4,1.06,0.0,,0.0,,0.0,4.6
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1108795.38,1.1,0.0,,0.0,,0.0,4.62
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1125595.31,1.11,0.0,,0.0,,0.0,4.69
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1142395.24,1.11,0.0,,0.0,,0.0,4.76
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1123195.32,1.14,0.0,,0.0,,0.0,4.68
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1139995.25,1.12,0.0,,0.0,,0.0,4.75
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1144795.23,1.14,0.0,,0.0,,0.0,4.77
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1151995.2,1.14,0.0,,0.0,,0.0,4.8
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1171195.12,1.15,0.0,,0.0,,0.0,4.88
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1139995.25,1.17,0.0,,0.0,,0.0,4.75
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1166395.14,1.14,0.0,,0.0,,0.0,4.86
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1161595.16,1.17,0.0,,0.0,,0.0,4.84
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1096795.43,1.16,0.0,,0.0,,0.0,4.57
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1063195.57,1.1,0.0,,0.0,,0.0,4.43
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1089595.46,1.06,0.0,,0.0,,0.0,4.54
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1089595.46,1.09,0.0,,0.0,,0.0,4.54
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,1031995.7,1.09,0.0,,0.0,,0.0,4.3
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,239999.0,974395.94,1.03,0.0,,0.0,,0.0,4.06
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,237638.0,974315.8,0.96,0.0,,0.0,,0.0,4.1
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,237638.0,1005208.74,0.97,0.0,,0.0,,0.0,4.23
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,237638.0,1005208.74,1.01,0.0,,0.0,,0.0,4.23
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,237638.0,998079.6,1.01,0.0,,0.0,,0.0,4.2
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,237638.0,1019467.02,1.0,0.0,,0.0,,0.0,4.29
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236913.0,983188.95,1.02,0.0,,0.0,,0.0,4.15
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,233638.0,988288.74,0.97,0.0,,0.0,,0.0,4.23
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,233638.0,981279.6,0.99,0.0,,0.0,,0.0,4.2
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,233638.0,953243.04,0.98,0.0,,0.0,,0.0,4.08
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,233638.0,957915.8,0.95,0.0,,0.0,,0.0,4.1
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232711.0,933171.11,0.95,0.0,,0.0,,0.0,4.01
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232711.0,930844.0,0.93,0.0,,0.0,,0.0,4.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,893200.0,0.88,0.0,,0.0,,0.0,4.06
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,902000.0,0.89,0.0,,0.0,,0.0,4.1
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,893200.0,0.9,0.0,,0.0,,0.0,4.06
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,893200.0,0.89,0.0,,0.0,,0.0,4.06
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,893200.0,0.89,0.0,,0.0,,0.0,4.06
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,886600.0,0.89,0.0,,0.0,,0.0,4.03
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,880000.0,0.89,0.0,,0.0,,0.0,4.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,880000.0,0.88,0.0,,0.0,,0.0,4.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,220000.0,884400.0,0.88,0.0,,0.0,,0.0,4.02
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,217276.0,871276.76,0.87,0.0,,0.0,,0.0,4.01
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,921206.2,0.86,0.0,,0.0,,0.0,4.3
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1002615.12,0.92,0.0,,0.0,,0.0,4.68
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214734.0,1043607.24,1.0,0.0,,0.0,,0.0,4.86
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1054031.28,1.04,0.0,,0.0,,0.0,4.92
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1043319.58,1.05,0.0,,0.0,,0.0,4.87
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1034750.22,1.04,0.0,,0.0,,0.0,4.83
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1017611.5,1.03,0.0,,0.0,,0.0,4.75
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,994045.76,1.02,0.0,,0.0,,0.0,4.64
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,996188.1,0.99,0.0,,0.0,,0.0,4.65
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,998330.44,1.0,0.0,,0.0,,0.0,4.66
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,996188.1,1.0,0.0,,0.0,,0.0,4.65
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,987618.74,1.0,0.0,,0.0,,0.0,4.61
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,961910.66,0.99,0.0,,0.0,,0.0,4.49
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,968337.68,0.96,0.0,,0.0,,0.0,4.52
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,979049.38,0.97,0.0,,0.0,,0.0,4.57
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,972622.36,0.98,0.0,,0.0,,0.0,4.54
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,964053.0,0.97,0.0,,0.0,,0.0,4.5
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,964053.0,0.96,0.0,,0.0,,0.0,4.5
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,964053.0,0.96,0.0,,0.0,,0.0,4.5
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,964053.0,0.96,0.0,,0.0,,0.0,4.5
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,974764.7,0.96,0.0,,0.0,,0.0,4.55
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,981191.72,0.97,0.0,,0.0,,0.0,4.58
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,983334.06,0.98,0.0,,0.0,,0.0,4.59
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,981191.72,0.98,0.0,,0.0,,0.0,4.58
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,981191.72,0.98,0.0,,0.0,,0.0,4.58
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,983334.06,0.98,0.0,,0.0,,0.0,4.59
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,981191.72,0.98,0.0,,0.0,,0.0,4.58
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1069027.66,0.98,0.0,,0.0,,0.0,4.99
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1088308.72,1.07,0.0,,0.0,,0.0,5.08
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1101162.76,1.09,0.0,,0.0,,0.0,5.14
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1079739.36,1.1,0.0,,0.0,,0.0,5.04
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1079739.36,1.08,0.0,,0.0,,0.0,5.04
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1054031.28,1.08,0.0,,0.0,,0.0,4.92
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1051888.94,1.05,0.0,,0.0,,0.0,4.91
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1017611.5,1.05,0.0,,0.0,,0.0,4.75
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1041177.24,1.02,0.0,,0.0,,0.0,4.86
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1021896.18,1.04,0.0,,0.0,,0.0,4.77
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1015469.16,1.02,0.0,,0.0,,0.0,4.74
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1032607.88,1.02,0.0,,0.0,,0.0,4.82
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1017611.5,1.03,0.0,,0.0,,0.0,4.75
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,1000472.78,1.02,0.0,,0.0,,0.0,4.67
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,996188.1,1.0,0.0,,0.0,,0.0,4.65
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,957625.98,1.0,0.0,,0.0,,0.0,4.47
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,959768.32,0.96,0.0,,0.0,,0.0,4.48
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,957625.98,0.96,0.0,,0.0,,0.0,4.47
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,957625.98,0.96,0.0,,0.0,,0.0,4.47
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,957625.98,0.96,0.0,,0.0,,0.0,4.47
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,940487.26,0.96,0.0,,0.0,,0.0,4.39
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,921206.2,0.94,0.0,,0.0,,0.0,4.3
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,912636.84,0.92,0.0,,0.0,,0.0,4.26
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,919063.86,0.91,0.0,,0.0,,0.0,4.29
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,919063.86,0.92,0.0,,0.0,,0.0,4.29
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,916921.52,0.92,0.0,,0.0,,0.0,4.28
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,914779.18,0.92,0.0,,0.0,,0.0,4.27
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,914779.18,0.92,0.0,,0.0,,0.0,4.27
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,901925.14,0.91,0.0,,0.0,,0.0,4.21
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,886928.76,0.9,0.0,,0.0,,0.0,4.14
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,874074.72,0.89,0.0,,0.0,,0.0,4.08
