,GGOV FP Equity_DX_SI_QTY,GGOV FP Equity_DX_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GGOV FP Equity_DX_SI_MV,GGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SUPPLY_SI_QTY,GGOV FP Equity_DX_BROKER_SI_QTY,GGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,GGOV FP Equity_DX_BROKER_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,GGOV FP Equity_DX_BROKER_SI_MV_ADD,GGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GGOV FP Equity_DX_UTILIZATION_QUANTITY,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GGOV FP Equity_DX_BROKER_SI_CON_RATIO,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GGOV FP Equity_DX_DEMAND_SUPPLY_RATIO,GGOV FP Equity_PX_LAST
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.182
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.104
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.973
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.107
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.095
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.967
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.193
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.106
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.396
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.282
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.616
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.808
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.532
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.381
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.488
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.463
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.279
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.14
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.194
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.13
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.173
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.191
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.029
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.054
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.021
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.895
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.024
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.872
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.838
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.836
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.122
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.094
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.987
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.174
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.122
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.191
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.253
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.274
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.164
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.019
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.961
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.869
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.879
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.873
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.922
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.971
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.223
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.064
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.957
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.24
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.305
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.024
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.828
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.875
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.914
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.679
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.875
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.879
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.761
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.197
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.911
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.821
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.83
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.755
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.799
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.823
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.628
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.537
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.345
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.463
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.551
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.47
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.734
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.748
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.728
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.871
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.803
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.663
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.628
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.569
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.454
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.642
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.639
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.475
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.434
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.51
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.473
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.36
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.277
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.366
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.243
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.11
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.151
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.211
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.378
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.596
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.677
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.588
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.578
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.733
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.802
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5020867.0,5.01,0.0,,0.0,,0.0,46.063
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5052586.0,5.02,0.0,,0.0,,0.0,46.354
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5028388.0,5.06,0.0,,0.0,,0.0,46.132
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5028933.0,5.06,0.0,,0.0,,0.0,46.137
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5031440.0,5.05,0.0,,0.0,,0.0,46.16
2024-06-20,28200.0,1301035.2,21.3,0.43,1.3,0.0,28200.0,0.0,1301035.2,,,,,,,28200.0,1.3,25.87,25.87,80800.0,3727788.8,3.74,25.87,,1.0,100.0,0.2587,46.136
2024-06-21,28200.0,1301035.2,21.08,0.43,1.3,0.0,28200.0,0.0,1301035.2,,,,,,,,1.3,25.87,25.87,80800.0,3727788.8,3.71,25.87,,1.0,100.0,0.2587,46.136
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.3,28200.0,,,,0.0,0.0,0.0,109000.0,5020976.0,5.05,0.0,,0.0,,0.0,46.064
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5030677.0,5.03,0.0,,0.0,,0.0,46.153
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5017815.0,5.03,0.0,,0.0,,0.0,46.035
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5024791.0,4.99,0.0,,0.0,,0.0,46.099
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5000811.0,5.0,0.0,,0.0,,0.0,45.879
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4960590.0,5.0,0.0,,0.0,,0.0,45.51
2024-07-02,27200.0,1238524.8,12.23,0.4,1.23,0.0,27200.0,0.0,1238524.8,,,,,,,27200.0,1.23,24.95,24.95,81800.0,3724681.2,3.71,24.95,,1.0,100.0,0.2495,45.534
2024-07-03,27200.0,1239993.6,12.22,0.4,1.24,0.0,27200.0,0.0,1239993.6,,,,,,,,1.24,24.95,24.95,81800.0,3729098.4,3.72,24.95,,1.0,100.0,0.2495,45.588
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.23,27200.0,,,,0.0,0.0,0.0,109000.0,4961135.0,4.97,0.0,,0.0,,0.0,45.515
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4978248.0,4.97,0.0,,0.0,,0.0,45.672
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4970509.0,4.98,0.0,,0.0,,0.0,45.601
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4966476.0,4.96,0.0,,0.0,,0.0,45.564
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4976613.0,4.95,0.0,,0.0,,0.0,45.657
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5003100.0,4.97,0.0,,0.0,,0.0,45.9
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4993944.0,5.01,0.0,,0.0,,0.0,45.816
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,4994598.0,4.99,0.0,,0.0,,0.0,45.822
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5004844.0,4.98,0.0,,0.0,,0.0,45.916
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5008441.0,5.03,0.0,,0.0,,0.0,45.949
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5016289.0,5.01,0.0,,0.0,,0.0,46.021
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5005389.0,5.02,0.0,,0.0,,0.0,45.921
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5000266.0,5.02,0.0,,0.0,,0.0,45.874
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5012583.0,5.01,0.0,,0.0,,0.0,45.987
2024-07-24,2200.0,101541.0,1.17,0.03,0.1,0.0,2200.0,0.0,101541.0,,,,,,,2200.0,0.1,2.02,2.02,106800.0,4929354.0,4.91,2.02,,1.0,100.0,0.0202,46.155
2024-07-25,2200.0,101523.4,1.18,0.03,0.1,0.0,2200.0,0.0,101523.4,,,,,,,,0.1,2.02,2.02,106800.0,4928499.6,4.92,2.02,,1.0,100.0,0.0202,46.147
2024-07-26,8900.0,411108.8,4.79,0.13,0.41,0.0,8900.0,0.0,411108.8,6700.0,,,,6700.0,,,0.41,8.17,8.17,100100.0,4623819.2,4.64,8.17,,1.0,100.0,0.0817,46.192
2024-07-29,8900.0,412559.5,4.9,0.13,0.41,0.0,8900.0,0.0,412559.5,,,,,,,,0.41,8.17,8.17,100100.0,4640135.5,4.63,8.17,,1.0,100.0,0.0817,46.355
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.41,8900.0,,,,0.0,0.0,0.0,109000.0,5060107.0,5.05,0.0,,0.0,,0.0,46.423
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5087030.0,5.09,0.0,,0.0,,0.0,46.67
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5128014.0,5.04,0.0,,0.0,,0.0,47.046
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5148506.0,5.12,0.0,,0.0,,0.0,47.234
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5158098.0,5.17,0.0,,0.0,,0.0,47.322
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5146871.0,5.17,0.0,,0.0,,0.0,47.219
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5105887.0,5.15,0.0,,0.0,,0.0,46.843
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,109000.0,5113408.0,5.12,0.0,,0.0,,0.0,46.912
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4751343.0,4.74,0.0,,0.0,,0.0,47.043
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4743768.0,4.72,0.0,,0.0,,0.0,46.968
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4756494.0,4.74,0.0,,0.0,,0.0,47.094
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4745182.0,4.78,0.0,,0.0,,0.0,46.982
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4721649.0,4.73,0.0,,0.0,,0.0,46.749
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4727002.0,4.73,0.0,,0.0,,0.0,46.802
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4722154.0,4.71,0.0,,0.0,,0.0,46.754
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4721952.0,4.72,0.0,,0.0,,0.0,46.752
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4724073.0,4.73,0.0,,0.0,,0.0,46.773
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4721245.0,4.69,0.0,,0.0,,0.0,46.745
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4716801.0,4.74,0.0,,0.0,,0.0,46.701
2024-08-26,101000.0,4718417.0,27.35,1.41,4.71,0.0,101000.0,0.0,4718417.0,,,,,,,101000.0,4.71,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.717
2024-08-27,101000.0,4714579.0,27.37,1.41,4.74,0.0,101000.0,0.0,4714579.0,,,,,,,,4.74,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.679
2024-08-28,101000.0,4725992.0,24.93,1.34,4.74,0.0,101000.0,0.0,4725992.0,,,,,,,,4.74,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.792
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.74,101000.0,,,,0.0,0.0,0.0,101000.0,4725083.0,4.74,0.0,,0.0,,0.0,46.783
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4725184.0,4.73,0.0,,0.0,,0.0,46.784
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4715690.0,4.74,0.0,,0.0,,0.0,46.69
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4742152.0,4.7,0.0,,0.0,,0.0,46.952
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4752050.0,4.74,0.0,,0.0,,0.0,47.05
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4767503.0,4.78,0.0,,0.0,,0.0,47.203
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4788511.0,4.8,0.0,,0.0,,0.0,47.411
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4795783.0,4.79,0.0,,0.0,,0.0,47.483
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4809721.0,4.8,0.0,,0.0,,0.0,47.621
2024-09-11,8900.0,425722.6,1.08,0.12,0.42,0.0,8900.0,0.0,425722.6,,,,,,,8900.0,0.42,8.81,8.81,92100.0,4405511.4,4.36,8.81,,1.0,100.0,0.0881,47.834
2024-09-12,8900.0,423746.8,1.43,0.12,0.43,0.0,8900.0,0.0,423746.8,,,,,,,,0.43,8.81,8.81,92100.0,4385065.2,4.4,8.81,,1.0,100.0,0.0881,47.612
2024-09-13,8900.0,423479.8,1.43,0.12,0.42,0.0,8900.0,0.0,423479.8,,,,,,,,0.42,8.81,8.81,92100.0,4382302.2,4.38,8.81,,1.0,100.0,0.0881,47.582
2024-09-16,8900.0,423880.3,1.44,0.12,0.42,0.0,8900.0,0.0,423880.3,,,,,,,,0.42,8.81,8.81,92100.0,4386446.7,4.39,8.81,,1.0,100.0,0.0881,47.627
2024-09-17,11100.0,527816.1,1.79,0.15,0.53,0.0,11100.0,0.0,527816.1,2200.0,,,,2200.0,,,0.53,10.99,10.99,89900.0,4274834.9,4.29,10.99,,1.0,100.0,0.1099,47.551
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.53,11100.0,,,,0.0,0.0,0.0,101000.0,4789319.0,4.79,0.0,,0.0,,0.0,47.419
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4770634.0,4.79,0.0,,0.0,,0.0,47.234
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4755989.0,4.8,0.0,,0.0,,0.0,47.089
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4755888.0,4.73,0.0,,0.0,,0.0,47.088
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4771038.0,4.78,0.0,,0.0,,0.0,47.238
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4754272.0,4.76,0.0,,0.0,,0.0,47.072
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,101000.0,4748515.0,4.76,0.0,,0.0,,0.0,47.015
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2736382.0,2.74,0.0,,0.0,,0.0,47.179
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2739630.0,2.75,0.0,,0.0,,0.0,47.235
2024-10-01,39300.0,1869068.7,5.72,0.53,1.86,0.0,39300.0,0.0,1869068.7,,,,,,,39300.0,1.86,67.76,67.76,18700.0,889353.3,0.89,67.76,,1.0,100.0,0.6776,47.559
2024-10-02,39300.0,1863291.6,5.72,0.52,1.87,0.0,39300.0,0.0,1863291.6,,,,,,,,1.87,67.76,67.76,18700.0,886604.4,0.89,67.76,,1.0,100.0,0.6776,47.412
2024-10-03,12300.0,582072.9,1.7,0.16,0.59,0.0,12300.0,0.0,582072.9,,,1.3,27000.0,,,,0.59,21.21,21.21,45700.0,2162661.1,2.18,21.21,,1.0,100.0,0.2121,47.323
2024-10-04,12300.0,579637.5,1.72,0.16,0.58,0.0,12300.0,0.0,579637.5,,,,,,,,0.58,21.21,21.21,45700.0,2153612.5,2.16,21.21,,1.0,100.0,0.2121,47.125
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.58,12300.0,,,,0.0,0.0,0.0,58000.0,2721708.0,2.73,0.0,,0.0,,0.0,46.926
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2722868.0,2.74,0.0,,0.0,,0.0,46.946
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2721070.0,2.73,0.0,,0.0,,0.0,46.915
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2724492.0,2.72,0.0,,0.0,,0.0,46.974
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2718344.0,2.74,0.0,,0.0,,0.0,46.868
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2719388.0,2.72,0.0,,0.0,,0.0,46.886
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2733656.0,2.73,0.0,,0.0,,0.0,47.132
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2745778.0,2.74,0.0,,0.0,,0.0,47.341
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2744502.0,2.74,0.0,,0.0,,0.0,47.319
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2744386.0,2.76,0.0,,0.0,,0.0,47.317
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,58000.0,2730292.0,2.75,0.0,,0.0,,0.0,47.074
2024-10-22,2200.0,103507.8,1.6,0.03,0.1,0.0,2200.0,0.0,103507.8,,,,,,,2200.0,0.1,3.79,3.79,55800.0,2625334.2,2.64,3.79,,1.0,100.0,0.0379,47.049
