,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_y,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity
2014-08-19,5108247.0,616722361.79,1.97,6.55,1.01,668.31,1.0,522444946.25,1372479.0,4327357.0,165700384.18,,,1638.0,,,,,4.28,,34124.0,,,,1638.0,,8749.0,43798.0,177.04,5.16,,,2.24,2.24,59849220.0,7225639697.9,,7714.06,2.24,21.42,0.2219,38.39,0.0834
2014-08-20,5248600.0,634644785.67,2.02,6.73,1.03,691.28,1.0,520676918.08,1687546.0,4306070.0,204052941.64,,,276765.0,5.29,,,,3.34,38287.0,25913.0,,,5.29,276765.0,,64215.0,59574.0,219.25,7.41,,,2.71,2.71,60504968.0,7316077134.51,,7859.75,2.71,20.78,0.2094,37.41,0.0844
2014-08-21,5451907.0,663289525.52,2.1,7.0,1.07,718.66,1.0,554908577.15,1516399.0,4561070.0,184488028.35,,,56506.0,33.5,,,,13.86,255000.0,228763.0,,,33.5,56506.0,,1110.0,,212.93,,,,2.45,2.45,60445552.0,7353922490.92,,7846.06,2.64,20.01,0.2301,40.73,0.088
2014-08-22,5345830.0,644659220.02,2.06,6.9,1.05,706.73,1.0,532257996.31,1504776.0,4413744.0,181462508.62,,,41391.0,3.3,,,,6.88,25000.0,53014.0,,,3.3,41391.0,,,172326.0,196.1,22.36,,,2.43,2.43,60512548.0,7297271330.16,,7898.98,2.42,20.39,0.2397,41.74,0.0862
2014-08-25,4386303.0,538547543.3,1.69,5.58,0.86,572.62,0.0,434492759.2,1494648.0,3538809.0,183511948.1,,,10449.0,9.05,,46776.0,,10.11,70000.0,97353.0,,,9.05,10449.0,6.07,76776.0,991711.0,197.17,136.99,,,2.41,2.41,60527304.0,7431504588.69,,7876.94,2.44,15.48,0.3063,51.7,0.0707
2014-08-26,4482278.0,555757389.3,1.73,5.7,0.88,593.64,0.0,440724728.68,1574468.0,3554520.0,195218196.02,,,120367.0,3.4,,,,5.24,24000.0,40606.0,,,3.4,120367.0,,59.0,8289.0,208.02,1.13,,,2.54,2.54,60488452.0,7499959655.81,,7997.25,2.54,15.24,0.3023,51.39,0.0722
2014-08-27,4579221.0,565858459.23,1.77,5.82,0.9,610.73,0.0,417344773.34,1614899.0,3377371.0,199554522.47,,,567.0,3.05,,,,2.62,22236.0,20837.0,,,3.05,567.0,,60701.0,199385.0,214.78,23.6,,,2.61,2.61,60320464.0,7453854011.24,,8028.18,2.61,14.84,0.3289,54.04,0.0739
2014-08-28,4347043.0,533524825.62,1.68,5.53,0.86,577.83,0.0,432571930.25,1240617.0,3524501.0,152264417.12,,,,19.4,,,,56.63,147130.0,426084.0,,,19.4,,,51802.0,,164.47,,,,2.02,2.02,60034000.0,7368141833.65,,7959.2,2.02,15.41,0.2935,50.24,0.0709
2014-08-29,4371028.0,537486152.94,1.69,5.54,0.86,578.64,0.0,431307556.44,1269325.0,3507546.0,156083331.22,,,41597.0,0.0,,,,2.39,1400.0,17772.0,,,0.0,41597.0,,4883.0,18355.0,167.67,2.51,,,2.08,2.08,59780060.0,7350891934.81,,7894.13,2.08,15.36,0.2876,49.68,0.0716
2014-09-01,3982061.0,492808483.72,1.54,5.14,0.78,527.18,0.0,394772903.34,1043004.0,3189900.0,129079192.85,,,4611.0,,,641.0,,31.16,,235826.0,,,,4611.0,0.09,4894.0,318287.0,138.12,42.77,,,1.71,1.71,59932992.0,7417135727.59,,7935.3,1.71,12.78,0.3304,54.4,0.0653
2014-09-02,3755066.0,465240741.97,1.45,4.89,0.74,498.1,0.0,367658985.87,1056182.0,2967461.0,130857592.74,,,7404.0,0.98,,17812.0,,,7724.0,,,,0.98,7404.0,2.37,5774.0,247975.0,140.38,32.47,,,1.73,1.73,59845728.0,7414695480.38,,7955.06,1.73,13.58,0.2979,50.89,0.0617
2014-09-03,4080822.0,520231189.65,1.57,5.37,0.8,545.55,0.0,413624145.08,1190142.0,3244570.0,151721635.62,,,104855.0,38.28,,800.0,,1.18,276309.0,8989.0,,,38.28,104855.0,0.11,38094.0,,159.71,,,,1.95,1.95,59810128.0,7624712384.51,,8000.91,1.96,12.75,0.3209,53.57,0.0669
2014-09-04,4204125.0,538690529.31,1.62,5.3,0.83,576.78,0.0,435745268.39,1159445.0,3400705.0,148564098.54,,,8028.0,0.68,,200000.0,,5.69,2135.0,44306.0,,,0.68,8028.0,26.41,5581.0,46000.0,159.87,5.38,,,1.92,1.92,59338404.0,7603255435.88,,8175.99,1.92,11.96,0.298,51.54,0.0695
2014-09-05,5166362.0,657415221.72,1.99,6.37,1.02,705.61,1.0,555595279.83,1195562.0,4366200.0,152134259.53,,,50220.0,129.75,,18300.0,,3.94,972535.0,28769.0,,,129.75,50220.0,2.52,14666.0,25340.0,164.41,2.43,,,1.99,1.99,58981040.0,7505287761.29,,8099.27,1.99,15.7,0.2303,41.93,0.0859
2014-09-08,5446291.0,691007306.36,2.1,7.36,1.07,744.7,1.0,584436479.9,1370296.0,4606335.0,173858603.57,,,17176.0,42.69,,,,16.16,287665.0,114858.0,,,42.69,17176.0,,272416.0,47530.0,187.24,6.54,,,2.27,2.27,58914176.0,7474834904.05,,8050.23,2.27,19.15,0.2201,39.39,0.0903
2014-09-09,5230777.0,662202328.44,2.02,7.16,1.03,713.69,1.0,549938613.81,1412114.0,4343999.0,178769842.19,,,17867.0,59.35,,6000.0,,1.54,431664.0,11134.0,,,59.35,17867.0,0.86,35085.0,700000.0,192.21,95.87,,,2.34,2.34,59037184.0,7473949034.61,,8030.47,2.34,14.13,0.2135,41.38,0.0865
2014-09-10,5263284.0,666072567.58,2.03,7.27,1.04,717.28,1.0,548274568.36,1593155.0,4332448.0,201614969.17,,,174632.0,,,,,5.81,,42402.0,,,,174632.0,,48811.0,11551.0,216.62,1.71,,,2.64,2.64,58727676.0,7432031777.35,,7986.89,2.64,14.12,0.2124,41.28,0.0873
2014-09-11,5247267.0,668443257.13,2.02,7.37,1.03,715.51,1.0,560040577.1,1489365.0,4396308.0,189728479.92,,,120454.0,9.57,,,,30.48,66712.0,224244.0,,,9.57,120454.0,,,2852.0,202.78,0.52,,,2.47,2.47,58789256.0,7489095135.62,,8004.73,2.47,14.75,0.2127,41.12,0.0871
2014-09-12,4361033.0,553110326.4,1.68,6.25,0.86,597.1,0.0,452082655.09,1292144.0,3564474.0,163882774.93,,,166.0,4.89,,104906.0,,31.5,33500.0,232472.0,,,4.89,166.0,14.35,35085.0,970240.0,176.37,130.83,,,2.15,2.15,58900484.0,7470355287.4,,8037.45,2.15,9.76,0.1877,38.96,0.0725
2014-09-15,4206991.0,535923704.05,1.62,6.16,0.83,574.71,0.0,432007276.8,1298527.0,3391249.0,165417848.44,,,375.0,,,,,1.84,,13468.0,,,,375.0,,19476.0,173225.0,177.04,23.72,,,2.14,2.14,59367312.0,7562733019.01,,8093.77,2.14,10.12,0.2,40.39,0.0693
2014-09-16,4276167.0,540156668.29,1.65,6.32,0.84,586.03,0.0,449803835.52,1118932.0,3560886.0,141341201.4,,,,6.34,,123087.0,,25.73,47800.0,188815.0,,,6.34,,17.18,9220.0,1250.0,152.73,0.0,,,1.85,1.85,59360432.0,7498288344.96,,8102.28,1.85,9.96,0.1951,39.75,0.0707
2014-09-17,3950788.0,495376465.16,1.52,5.93,0.78,539.5,0.0,404095287.71,1278785.0,3222791.0,160342694.42,,,14989.0,22.06,,,,0.7,160816.0,4757.0,,,22.06,14989.0,,149621.0,498911.0,173.72,69.54,,,2.13,2.13,58822360.0,7375544516.49,,7987.6,2.13,11.13,0.138,29.81,0.0657
2014-09-18,3929033.0,496307411.49,1.52,5.86,0.77,533.04,0.0,403891174.93,1282404.0,3197417.0,161990650.05,,,1190.0,2.61,,,,0.92,21626.0,6364.0,,,2.61,1190.0,,8793.0,47000.0,173.33,7.03,,,2.12,2.12,59135564.0,7469883479.18,,7984.95,2.12,10.4,0.1377,29.95,0.065
2014-09-19,3844072.0,481279769.01,1.48,5.83,0.76,524.62,0.0,387947923.17,1296247.0,3098613.0,162290783.51,,,1793.0,,,7500.0,,2.49,,18232.0,,,,1793.0,1.01,30282.0,106304.0,175.98,13.23,,,2.14,2.14,59347640.0,7430354704.76,,8055.45,2.14,10.69,0.1417,30.59,0.0634
2014-09-22,3858946.0,475955061.97,1.49,5.75,0.76,521.49,0.0,382078365.02,1311921.0,3097813.0,161809841.56,,,59607.0,,,,,6.01,,44513.0,,,,59607.0,,580.0,800.0,175.8,0.12,,,2.16,2.16,59550220.0,7344810901.88,,7979.07,2.16,10.57,0.1404,30.46,0.0634
2014-09-23,3709813.0,451688467.6,1.43,5.43,0.73,495.58,0.0,360204766.84,1392163.0,2958438.0,169502875.78,,,8533.0,,,,,2.95,,21421.0,,,,8533.0,,93130.0,139375.0,183.69,19.66,,,2.29,2.29,59449924.0,7238328473.78,,7849.8,2.29,11.19,0.1482,31.71,0.061
2014-09-24,3754078.0,463894796.28,1.45,5.42,0.74,497.17,0.0,371200186.52,1390921.0,3003945.0,171877359.48,,,16696.0,7.73,,,,2.55,67466.0,18738.0,,,7.73,16696.0,,800.0,21959.0,183.07,3.42,,,2.28,2.28,59614376.0,7366602081.76,,7837.07,2.28,12.73,0.1466,31.04,0.0615
2014-09-25,3769104.0,459082936.69,1.45,5.38,0.74,503.74,0.0,359604881.9,1491751.0,2952382.0,181697674.01,,,132263.0,,,12437.0,,5.88,,44695.0,,,,132263.0,1.65,13262.0,64000.0,197.56,7.76,,,2.45,2.45,59356616.0,7229731412.36,,7863.2,2.45,11.45,0.1512,32.06,0.0619
2014-09-26,3684311.0,448926555.18,1.42,5.15,0.73,486.93,0.0,348228180.81,1539654.0,2857886.0,187604023.22,,,23536.0,7.67,,,,2.08,61804.0,15633.0,,,7.67,23536.0,,40000.0,156300.0,201.74,21.25,,,2.55,2.55,58938904.0,7181597628.13,,7724.69,2.55,8.87,0.152,32.75,0.0609
2014-09-29,6652507.0,798206112.5,2.57,9.35,1.31,877.99,1.0,700243978.21,3007850.0,5836059.0,360899170.12,,,9738.0,394.82,,,,13.0,2989000.0,97650.0,,,394.82,9738.0,,1556108.0,10827.0,391.72,1.42,,,4.98,4.98,57391144.0,6886120066.37,,7488.26,4.97,17.48,0.176,33.06,0.1101
2014-09-30,6736539.0,797637900.0,2.6,9.3,1.33,877.95,1.0,699652798.4,3111296.0,5908995.0,368392079.04,,,13726.0,13.11,,,,1.57,107539.0,10865.0,,,13.11,13726.0,,100585.0,34603.0,401.07,5.43,,,5.16,5.16,57146784.0,6766447990.8,,7373.41,5.16,17.23,0.1758,32.59,0.1118
2014-10-01,6495781.0,770327868.84,2.51,8.59,1.28,844.91,1.0,697524094.47,2867258.0,5881864.0,340025124.7,,,2171.0,2.26,,,,16.37,18000.0,126331.0,,,2.26,2171.0,,,45131.0,367.57,6.3,15.45,,4.85,4.85,56209576.0,6665834776.19,119878.0,7217.61,4.85,17.32,0.1769,32.76,0.11
2014-10-02,6294945.0,738011205.92,2.43,8.13,1.24,810.29,1.0,665899319.22,2807960.0,5679859.0,329201596.8,,,902.0,,,,,8.83,,67913.0,,,,902.0,,7713.0,202005.0,355.58,26.9,,,4.74,4.74,56444308.0,6617457628.99,,7154.28,4.73,17.88,0.1874,33.82,0.1062
2014-10-03,6219949.0,740513264.42,2.4,7.63,1.22,795.65,1.0,664219652.57,2827322.0,5579120.0,336605564.42,,,43402.0,0.64,,,,3.54,5049.0,27676.0,,,0.64,43402.0,,3636.0,105788.0,358.62,14.41,,,4.73,4.73,56886432.0,6772588884.83,,7233.8,4.72,18.12,0.1917,34.27,0.1042
2014-10-06,6039742.0,721027283.33,2.33,7.36,1.19,780.65,1.0,647651505.46,2725020.0,5425104.0,325314188.52,,,46394.0,1.35,,,,36.29,1000.0,288696.0,,,1.35,46394.0,,140000.0,155016.0,348.26,19.67,,,4.59,4.59,56592932.0,6756091239.63,,7203.05,4.61,18.78,0.2026,35.53,0.1018
2014-10-07,5816440.0,681099454.24,2.24,6.96,1.15,755.06,1.0,630566658.0,2542633.0,5384901.0,297739845.79,,,50992.0,,,180000.0,,29.66,,233379.0,,,,50992.0,24.23,,220203.0,323.4,27.54,,,4.28,4.28,56845596.0,6656563879.58,,7232.44,4.28,19.49,0.2154,36.86,0.0979
2014-10-08,6012080.0,707367794.81,2.32,7.03,1.18,767.83,1.0,642140810.02,2605473.0,5457701.0,306554086.18,,,123840.0,16.74,,,,7.77,132800.0,61000.0,,,16.74,123840.0,,,60000.0,328.08,7.67,,,4.4,4.4,56662020.0,6666725681.77,,7112.88,4.41,19.79,0.2072,35.67,0.1014
2014-10-09,6218117.0,735952400.38,2.4,7.08,1.22,797.92,1.0,663101466.67,2478114.0,5602594.0,293300037.09,,,2021.0,19.72,,,,24.98,146751.0,199392.0,,,19.72,2021.0,,70012.0,1858.0,313.81,0.24,,,4.17,4.17,56965760.0,6742248145.42,,7207.16,4.17,18.23,0.1972,34.47,0.1046
2014-10-10,6287280.0,731843299.48,2.43,7.03,1.24,809.92,1.0,653254954.28,2546997.0,5612126.0,296472033.73,,,71728.0,2.11,,,,0.82,14466.0,7211.0,,,2.11,71728.0,,4366.0,4934.0,321.73,0.65,,,4.3,4.3,56727696.0,6603139070.09,,7198.82,4.28,18.25,0.1979,34.53,0.1061
2014-10-13,6242774.0,730150754.73,2.41,6.83,1.23,793.17,1.0,658468711.69,2500267.0,5629894.0,292429589.33,,,19531.0,1.24,,,,8.77,19359.0,66261.0,,,1.24,19531.0,,,1591.0,312.85,0.22,,,4.21,4.21,56855528.0,6649785284.55,,7088.38,4.23,18.14,0.1964,34.31,0.1052
2014-10-14,6207621.0,723148999.13,2.39,6.65,1.22,792.04,1.0,651717832.39,2479015.0,5594445.0,288789733.79,,,502.0,,,,,2.6,,21754.0,,,,502.0,,,35449.0,310.81,3.87,,,4.18,4.18,56842288.0,6621770832.23,,7137.4,4.17,18.26,0.1981,34.53,0.1046
2014-10-15,6149433.0,715225184.75,2.37,6.41,1.21,781.3,1.0,642972290.06,2421107.0,5528210.0,281592904.81,,,657.0,,,,,8.3,,65955.0,,,,657.0,,7390.0,66235.0,302.53,8.76,,,4.08,4.08,56983768.0,6627639653.23,,7089.56,4.09,18.44,0.2004,34.88,0.1035
2014-10-16,5355417.0,617140128.47,2.07,5.44,1.05,680.93,1.0,539799419.83,2513356.0,4684270.0,289630638.42,,,153138.0,,,,,10.07,,80429.0,,,,153138.0,,19540.0,843940.0,312.9,106.01,,,4.24,4.24,56731164.0,6537507319.97,,7060.52,4.24,20.86,0.2352,41.12,0.0904
2014-10-17,6352045.0,740564996.91,2.45,6.28,1.25,799.69,1.0,661973676.32,2517081.0,5677944.0,293458576.41,,,3725.0,122.28,,1700.0,,,991974.0,,,,122.28,3725.0,0.21,,,313.04,,,,4.2,4.2,57420020.0,6694419975.58,,7130.42,4.21,24.21,0.2165,34.38,0.106
2014-10-20,6352229.0,739107642.08,2.45,6.09,1.25,807.27,1.0,660651843.9,2517265.0,5677944.0,292894005.97,,,563.0,,,,,0.31,,3073.0,,,,563.0,,2694.0,,314.91,,,,4.2,4.2,57373720.0,6675665330.52,,7173.63,4.21,24.28,0.2173,34.47,0.1061
2014-10-21,6393887.0,753481150.55,2.47,6.07,1.26,812.02,1.0,670866739.77,2550442.0,5692838.0,300554259.49,,,25093.0,1.52,,,,3.68,14894.0,28979.0,,,1.52,25093.0,,37063.0,,319.63,,,,4.26,4.26,57309312.0,6753557944.18,,7196.56,4.25,24.0,0.2123,34.05,0.1068
2014-10-22,6598172.0,780627035.17,2.54,6.17,1.3,846.71,1.0,678841270.92,2574727.0,5737838.0,304614900.06,,,100730.0,5.92,,,,9.49,45000.0,76445.0,,,5.92,100730.0,,,,326.45,,,,4.28,4.28,57566984.0,6810726371.42,,7310.65,4.27,23.28,0.2023,33.02,0.1097
2014-10-23,6606924.0,790891081.43,2.55,6.11,1.3,850.94,1.0,688201904.58,2577979.0,5749082.0,308600583.15,,,4352.0,0.78,,11000.0,,0.11,244.0,1100.0,,,0.78,4352.0,1.47,,,328.97,,,,4.28,4.28,57592260.0,6894162062.94,,7341.38,4.29,23.26,0.2018,32.99,0.1098
2014-10-24,5661630.0,676151699.16,2.18,5.23,1.11,723.34,1.0,598021336.86,2274385.0,5007420.0,271623063.02,,,38.0,,,,,26.01,,303632.0,,,,38.0,,,741662.0,304.93,93.82,,,3.76,3.76,58185368.0,6948906134.73,,7459.06,3.93,18.19,0.2325,39.58,0.0936
2014-10-27,5506051.0,658596812.49,2.12,5.03,1.08,714.86,1.0,582732329.73,2229627.0,4871803.0,266692995.62,,,1000.0,1.29,,,,5.97,15000.0,45758.0,,,1.29,1000.0,,,150617.0,286.09,6.73,,,3.7,3.7,57958884.0,6932652141.73,,7430.33,3.71,18.34,0.2379,40.2,0.0915
2014-10-28,4929482.0,596287523.35,1.9,4.47,0.97,642.13,0.0,518527572.31,2238217.0,4286644.0,270742619.94,,,8590.0,,,17535.0,,,,,,,,8590.0,2.29,,602694.0,288.69,77.22,,,3.74,3.74,57659744.0,6974725933.98,,7421.2,3.74,20.28,0.2632,45.08,0.0823
2014-10-29,5028542.0,615528205.35,1.94,4.52,0.99,661.73,1.0,537551586.76,2220111.0,4391514.0,271756890.87,,,25718.0,29.75,,,,5.99,200855.0,46756.0,,,29.75,25718.0,,2932.0,95985.0,289.81,12.17,,,3.7,3.7,57748776.0,7068848276.98,,7551.19,3.7,19.9,0.2626,44.49,0.0839
2014-10-30,4995528.0,617301889.8,1.93,4.48,0.98,664.23,0.0,527848915.46,2279085.0,4271628.0,281628584.11,,,23750.0,10.42,,,,12.69,47082.0,100007.0,,,10.42,23750.0,,135231.0,166968.0,301.02,21.82,,,3.82,3.82,57408524.0,7094022965.36,,7596.59,3.81,19.76,0.2632,44.47,0.0837
2014-10-31,5033120.0,634367362.94,1.94,4.46,0.99,675.36,1.0,552422363.43,2262406.0,4382962.0,285150468.92,,,94016.0,18.4,,2745.0,,17.96,117370.0,135231.0,,,18.4,94016.0,0.36,24536.0,8781.0,302.96,0.0,,,3.83,3.83,56869216.0,7167715966.77,,7605.2,3.83,19.63,0.2658,44.79,0.0851
2014-11-03,5092484.0,639241337.45,1.96,4.53,1.0,694.41,1.0,550301468.21,2319783.0,4383949.0,291194078.86,,,32006.0,12.17,,,,0.0,36830.0,2929.0,,,12.17,32006.0,,28300.0,35843.0,313.58,4.76,,,3.92,3.92,56892944.0,7141568164.72,,7704.85,3.91,19.5,0.2645,44.79,0.086
2014-11-04,5284837.0,649361113.38,2.04,4.73,1.04,717.1,1.0,563741837.92,2286886.0,4588023.0,280995390.99,,,23856.0,22.57,,45979.0,,9.16,168095.0,66906.0,,,22.57,23856.0,6.19,10153.0,10000.0,307.01,1.38,,,3.83,3.83,57461408.0,7060426627.2,,7694.79,3.84,18.75,0.2458,43.0,0.0885
2014-11-05,5178715.0,646207650.92,2.0,4.62,1.02,691.65,1.0,575208119.67,2126114.0,4609724.0,265299622.31,,,6886.0,3.2,,,,23.64,40477.0,173533.0,,,3.2,6886.0,,5875.0,18776.0,282.61,10.62,,,3.58,3.58,57332496.0,7154032913.91,,7611.58,3.58,18.52,0.2388,42.14,0.0871
2014-11-06,5229756.0,658907588.97,2.02,4.66,1.03,707.69,1.0,572395915.67,2230290.0,4543112.0,280998770.61,,,154477.0,1.38,,,,6.04,10000.0,50301.0,,,1.38,154477.0,,,76612.0,300.15,8.85,,,3.75,3.75,57274680.0,7216153355.48,,7719.91,3.74,18.8,0.2467,43.02,0.0879
2014-11-07,5007428.0,624367913.73,1.93,4.41,0.99,639.49,0.0,538419488.88,1926056.0,4318122.0,240156736.44,,,89.0,,,,,1.67,,307123.0,,,,89.0,,2800.0,224990.0,299.81,29.66,,,3.24,3.24,57575784.0,7179029261.64,,7729.99,3.73,14.02,0.2767,48.4,0.0842
2014-11-10,4753533.0,600899216.28,1.83,4.17,0.94,642.0,0.0,508516232.96,1967564.0,4022719.0,248721880.25,,,60000.0,27.05,,3600.0,,2.5,200103.0,18492.0,,,27.05,60000.0,0.48,,499106.0,264.49,27.49,,,3.31,3.31,57391812.0,7254960647.56,,7707.29,3.32,13.88,0.2696,47.48,0.0801
2014-11-11,4712206.0,600063055.45,1.82,4.17,0.93,644.0,0.0,511037685.53,1936937.0,4013103.0,246653973.62,,,614.0,20.61,,,,14.14,144378.0,107125.0,,,20.61,614.0,,75884.0,153994.0,263.33,20.08,,,3.27,3.27,57312284.0,7298276911.4,,7784.18,3.27,14.93,0.2631,46.9,0.0795
2014-11-12,4691348.0,594785786.22,1.81,4.26,0.92,643.78,0.0,491907142.17,1801350.0,3879897.0,228381560.27,,,105008.0,13.05,,,,32.37,76145.0,240595.0,,,13.05,105008.0,,,209351.0,245.97,29.64,,,3.07,3.07,56894624.0,7213302800.73,,7771.03,3.07,10.64,0.2761,49.15,0.0799
2014-11-13,6196532.0,794850753.82,2.39,5.66,1.22,847.09,1.0,685812904.19,3348140.0,5346490.0,429477585.67,,,22395.0,202.28,,,,1.28,1486593.0,9351.0,,,202.28,22395.0,,1533746.0,20000.0,455.06,2.73,,,5.74,5.74,55003572.0,7055499861.39,,7510.69,5.71,28.26,0.2342,36.85,0.1062
2014-11-14,6748235.0,865619620.25,2.6,6.39,1.33,930.72,1.0,684137524.2,3957937.0,5333429.0,507698371.93,,,61156.0,0.93,,,,12.95,6700.0,96694.0,,,0.93,61156.0,,645335.0,19761.0,543.05,0.03,,,6.76,6.76,54550256.0,6997351438.32,,7503.89,6.75,26.0,0.2051,33.9,0.1153
2014-11-17,12996221.0,1674331845.33,5.01,12.44,2.56,1790.99,1.0,1095752712.59,7538509.0,8505270.0,971202758.48,,,328135.0,195.85,,1750382.0,,7.8,1429246.0,57241.0,,,195.85,328135.0,239.73,3309678.0,7787.0,1039.96,1.07,,,12.57,12.57,52444444.0,6756533510.77,,7238.37,12.56,14.31,0.1355,26.44,0.2167
2014-11-18,17163596.0,2228805076.11,6.62,16.56,3.38,2375.84,1.0,1449739115.19,9546523.0,11164160.0,1239678382.17,,,1224172.0,350.72,,188790.0,,12.65,2489100.0,93175.0,,,350.72,1224172.0,27.66,877017.0,19000.0,1316.45,2.44,,,15.58,15.58,51724388.0,6716749714.51,,7155.25,15.54,19.63,0.1281,22.81,0.2801
2014-11-19,17906548.0,2340289447.14,6.91,17.59,3.53,2502.98,1.0,1500957110.44,10778730.0,11484460.0,1408721997.81,,,498382.0,13.97,,1167000.0,,24.05,72300.0,177813.0,,,13.97,498382.0,167.04,911638.0,919000.0,1502.38,124.57,,,17.21,17.21,51861672.0,6778041400.97,,7240.22,17.18,18.97,0.1147,19.77,0.2859
2014-11-20,20545628.0,2676593513.18,7.93,20.41,4.05,2888.61,1.0,1859219408.86,12342233.0,14271435.0,1607891507.91,,,348370.0,393.8,,,,8.96,2791184.0,67689.0,,,393.8,348370.0,,1282822.0,4209.0,1731.26,0.0,,,21.92,21.92,43970960.0,5728342122.43,,6168.37,21.92,16.28,0.1245,25.89,0.3648
2014-11-21,23743288.0,3204825342.73,9.16,23.98,4.68,3347.14,1.0,2310710839.49,12092927.0,17119146.0,1632281043.69,,,48714.0,601.02,,,,187.43,4300824.0,1341050.0,,,601.02,48714.0,,1043030.0,1453113.0,1713.01,199.9,,,21.55,21.55,44019932.0,5941729454.6,,6237.22,21.55,13.6,0.1953,39.62,0.4231
2014-11-24,24336480.0,3270162844.55,9.39,24.13,4.79,3514.44,1.0,2276222257.32,13082598.0,16939596.0,1757946337.75,,,209618.0,,,924985.0,,12.96,,90882.0,,,,209618.0,130.93,870935.0,1104536.0,1888.0,112.0,,,23.56,23.56,42444496.0,5703389059.35,,6145.54,23.5,15.52,0.1773,36.46,0.4383
2014-11-25,34185804.0,4577727856.02,13.19,33.98,6.73,4916.32,2.0,3395453562.21,17509372.0,25356752.0,2344632290.81,,,885265.0,1020.61,,1330548.0,,192.36,7196353.0,1328564.0,,,1020.61,885265.0,193.43,4870074.0,109743.0,2519.73,15.74,,,31.76,31.76,37622448.0,5037919489.08,,5423.67,31.72,24.28,0.1815,32.7,0.6201
2014-11-26,40476960.0,5388120917.9,15.62,40.62,7.97,5806.17,2.0,3823481046.07,20805514.0,28722980.0,2769541615.55,,,2072075.0,494.38,,,,104.49,3418002.0,859554.0,,,494.38,2072075.0,,2083620.0,51774.0,3005.38,7.79,,,37.76,37.76,34293944.0,4565064101.25,,4905.93,37.99,21.94,0.1518,28.69,0.7346
2014-11-27,41452736.0,5519942122.39,15.99,44.09,8.17,5942.75,2.0,3875846192.73,23546008.0,29106180.0,3135440839.74,,,1641394.0,128.44,,39400.0,,153.57,851408.0,1065612.0,,,128.44,1641394.0,5.78,2164711.0,507610.0,3372.04,79.25,,,41.4,41.4,33333872.0,4438815429.58,,4773.0,41.4,20.16,0.1446,28.01,0.7288
2014-11-28,48305268.0,6499914278.2,18.64,53.96,9.52,6940.58,2.0,4624321099.82,28348264.0,34366464.0,3814517413.21,,,3729244.0,869.27,,,,29.41,5876373.0,204876.0,,,869.27,3729244.0,,1285627.0,616090.0,4063.9,87.5,1.11,,48.46,48.46,30151900.0,4057213083.36,7738.0,4328.99,48.42,15.94,0.1243,23.8,0.8257
2014-12-01,53281512.0,7132301277.33,20.56,61.38,10.5,7721.56,3.0,4988101608.55,30262372.0,37263372.0,4050942744.84,,75192.0,2418969.0,637.62,10.86,1137000.0,,268.35,4111007.0,1883827.0,,75192.0,637.62,2418969.0,163.44,1361862.0,2351098.0,4366.0,338.09,8.33,,50.24,50.24,29974460.0,4012402638.75,58087.0,4328.4,50.22,15.31,0.1194,24.52,0.8845
2014-12-02,60736852.0,8118867892.78,23.44,71.05,11.96,8801.54,3.0,5603710090.91,32518718.0,41921080.0,4346869598.78,,,2626309.0,787.75,,25000.0,,182.84,5411440.0,1257906.0,,,787.75,2626309.0,3.56,887942.0,778731.0,4684.8,116.68,,,53.21,53.21,28597462.0,3822704147.5,,4112.09,53.26,14.77,0.1144,24.26,0.9938
2014-12-03,61140844.0,8187229175.25,23.59,72.48,12.04,8796.33,3.0,5873722622.34,31598624.0,43863968.0,4231298742.14,,,526608.0,44.39,,3835346.0,,240.06,417453.0,1629491.0,,,44.39,526608.0,552.76,192707.0,2309912.0,4515.77,349.71,1.43,,52.79,52.79,28254632.0,3783512498.56,9919.0,4029.15,52.85,14.31,0.1044,21.04,1.0215
2014-12-04,61655752.0,8247491649.25,23.79,73.93,12.14,8835.98,3.0,5878873576.88,30571578.0,43948680.0,4089461665.46,,56.0,155198.0,62.27,0.01,10000.0,,203.41,414900.0,1419639.0,,56.0,62.27,155198.0,1.43,237340.0,340186.0,4347.56,60.16,,,50.95,50.95,29430826.0,3936866939.28,,4195.32,50.89,14.12,0.1053,21.22,1.0276
2014-12-05,59880680.0,8198484558.37,23.11,70.93,11.8,8631.33,3.0,6138792321.94,30419070.0,44836952.0,4164786967.6,,,106501.0,199.24,,9000.0,,30.25,1375896.0,217096.0,,,199.24,106501.0,1.31,59023.0,496627.0,4376.99,60.56,14.34,,50.79,50.79,29470826.0,4034959387.29,100936.0,4234.78,50.83,14.52,0.1131,22.98,0.9998
