,EVAE FP Equity_DX_SI_QTY,EVAE FP Equity_DX_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EVAE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EVAE FP Equity_DX_SI_MV,EVAE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SUPPLY_SI_QTY,EVAE FP Equity_DX_BROKER_SI_QTY,EVAE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EVAE FP Equity_DX_BROKER_SI_MV_NEW_x,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EVAE FP Equity_DX_BROKER_SI_MV_INC_x,EVAE FP Equity_DX_BROKER_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_NEW,EVAE FP Equity_DX_SUPPLY_SI_MV_DEC,EVAE FP Equity_DX_BROKER_SI_QTY_INC,EVAE FP Equity_DX_SUPPLY_SI_QTY_DEC,EVAE FP Equity_DX_BROKER_SI_MV_NEW_y,EVAE FP Equity_DX_BROKER_SI_MV_INC_y,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EVAE FP Equity_DX_BROKER_SI_MV_ADD,EVAE FP Equity_DX_SUPPLY_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_DEC,EVAE FP Equity_DX_SUPPLY_SI_MV,EVAE FP Equity_DX_BROKER_SI_MV_DEC,EVAE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EVAE FP Equity_DX_UTILIZATION_QUANTITY,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EVAE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EVAE FP Equity_DX_ACTIVE_UTILIZATION_MV,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EVAE FP Equity_DX_BROKER_SI_CON_RATIO,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EVAE FP Equity_DX_DEMAND_SUPPLY_RATIO,EVAE FP Equity_PX_LAST
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32844.0,0.03,0.0,,0.0,,0.0,117.3
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32888.8,0.03,0.0,,0.0,,0.0,117.46
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32877.6,0.03,0.0,,0.0,,0.0,117.42
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33107.2,0.03,0.0,,0.0,,0.0,118.24
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33336.8,0.03,0.0,,0.0,,0.0,119.06
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33572.0,0.03,0.0,,0.0,,0.0,119.9
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33409.6,0.03,0.0,,0.0,,0.0,119.32
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33476.8,0.03,0.0,,0.0,,0.0,119.56
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33247.2,0.03,0.0,,0.0,,0.0,118.74
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33146.4,0.03,0.0,,0.0,,0.0,118.38
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33723.2,0.03,0.0,,0.0,,0.0,120.44
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33700.8,0.03,0.0,,0.0,,0.0,120.36
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33756.8,0.03,0.0,,0.0,,0.0,120.56
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33667.2,0.03,0.0,,0.0,,0.0,120.24
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33476.8,0.03,0.0,,0.0,,0.0,119.56
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33336.8,0.03,0.0,,0.0,,0.0,119.06
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33359.2,0.03,0.0,,0.0,,0.0,119.14
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33572.0,0.03,0.0,,0.0,,0.0,119.9
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33874.4,0.03,0.0,,0.0,,0.0,120.98
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34288.8,0.03,0.0,,0.0,,0.0,122.46
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34328.0,0.03,0.0,,0.0,,0.0,122.6
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34496.0,0.03,0.0,,0.0,,0.0,123.2
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34552.0,0.03,0.0,,0.0,,0.0,123.4
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34372.8,0.03,0.0,,0.0,,0.0,122.76
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34300.0,0.03,0.0,,0.0,,0.0,122.5
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33980.8,0.03,0.0,,0.0,,0.0,121.36
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33891.2,0.03,0.0,,0.0,,0.0,121.04
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33908.0,0.03,0.0,,0.0,,0.0,121.1
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33964.0,0.03,0.0,,0.0,,0.0,121.3
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34003.2,0.03,0.0,,0.0,,0.0,121.44
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34109.6,0.03,0.0,,0.0,,0.0,121.82
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33891.2,0.03,0.0,,0.0,,0.0,121.04
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33852.0,0.03,0.0,,0.0,,0.0,120.9
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33868.8,0.03,0.0,,0.0,,0.0,120.96
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33986.4,0.03,0.0,,0.0,,0.0,121.38
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34350.4,0.03,0.0,,0.0,,0.0,122.68
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34529.6,0.03,0.0,,0.0,,0.0,123.32
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34249.6,0.03,0.0,,0.0,,0.0,122.32
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34400.8,0.03,0.0,,0.0,,0.0,122.86
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34378.4,0.03,0.0,,0.0,,0.0,122.78
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33644.8,0.03,0.0,,0.0,,0.0,120.16
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33829.6,0.03,0.0,,0.0,,0.0,120.82
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33868.8,0.03,0.0,,0.0,,0.0,120.96
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33006.4,0.03,0.0,,0.0,,0.0,117.88
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32233.6,0.03,0.0,,0.0,,0.0,115.12
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32026.4,0.03,0.0,,0.0,,0.0,114.38
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32037.6,0.03,0.0,,0.0,,0.0,114.42
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32597.6,0.03,0.0,,0.0,,0.0,116.42
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31992.8,0.03,0.0,,0.0,,0.0,114.26
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31785.6,0.03,0.0,,0.0,,0.0,113.52
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32082.4,0.03,0.0,,0.0,,0.0,114.58
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31365.6,0.03,0.0,,0.0,,0.0,112.02
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31102.4,0.03,0.0,,0.0,,0.0,111.08
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31572.8,0.03,0.0,,0.0,,0.0,112.76
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32032.0,0.03,0.0,,0.0,,0.0,114.4
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31785.6,0.03,0.0,,0.0,,0.0,113.52
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32200.0,0.03,0.0,,0.0,,0.0,115.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32244.8,0.03,0.0,,0.0,,0.0,115.16
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,31880.8,0.03,0.0,,0.0,,0.0,113.86
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32065.6,0.03,0.0,,0.0,,0.0,114.52
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32312.0,0.03,0.0,,0.0,,0.0,115.4
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32289.6,0.03,0.0,,0.0,,0.0,115.32
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32457.6,0.03,0.0,,0.0,,0.0,115.92
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32631.2,0.03,0.0,,0.0,,0.0,116.54
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32715.2,0.03,0.0,,0.0,,0.0,116.84
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32625.6,0.03,0.0,,0.0,,0.0,116.52
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,32995.2,0.03,0.0,,0.0,,0.0,117.84
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33448.8,0.03,0.0,,0.0,,0.0,119.46
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33488.0,0.03,0.0,,0.0,,0.0,119.6
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33605.6,0.03,0.0,,0.0,,0.0,120.02
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34008.8,0.03,0.0,,0.0,,0.0,121.46
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34216.0,0.03,0.0,,0.0,,0.0,122.2
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34344.8,0.03,0.0,,0.0,,0.0,122.66
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34770.4,0.03,0.0,,0.0,,0.0,124.18
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34630.4,0.03,0.0,,0.0,,0.0,123.68
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34333.6,0.03,0.0,,0.0,,0.0,122.62
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34400.8,0.03,0.0,,0.0,,0.0,122.86
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34680.8,0.03,0.0,,0.0,,0.0,123.86
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34764.8,0.03,0.0,,0.0,,0.0,124.16
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34395.2,0.03,0.0,,0.0,,0.0,122.84
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34305.6,0.03,0.0,,0.0,,0.0,122.52
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34109.6,0.03,0.0,,0.0,,0.0,121.82
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34232.8,0.03,0.0,,0.0,,0.0,122.26
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34468.0,0.03,0.0,,0.0,,0.0,123.1
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34552.0,0.03,0.0,,0.0,,0.0,123.4
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34210.4,0.03,0.0,,0.0,,0.0,122.18
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33185.6,0.03,0.0,,0.0,,0.0,118.52
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33090.4,0.03,0.0,,0.0,,0.0,118.18
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33432.0,0.03,0.0,,0.0,,0.0,119.4
2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33678.4,0.03,0.0,,0.0,,0.0,120.28
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33258.4,0.03,0.0,,0.0,,0.0,118.78
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33381.6,0.03,0.0,,0.0,,0.0,119.22
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,33700.8,0.03,0.0,,0.0,,0.0,120.36
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34613.6,0.03,0.0,,0.0,,0.0,123.62
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34389.6,0.03,0.0,,0.0,,0.0,122.82
2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,34798.4,0.03,0.0,,0.0,,0.0,124.28
2019-10-16,4500.0,559260.0,1.15,0.51,0.56,559260.0,0.0,4500.0,0.0,,,,4500.0,,,,,,,,0.56,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,124.28
2019-10-17,4500.0,559530.0,1.15,0.5,0.56,559530.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,124.34
2019-10-18,4500.0,557550.0,1.05,0.5,0.56,557550.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,123.9
2019-10-21,4500.0,563580.0,1.35,0.5,0.56,563580.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,125.24
2019-10-22,4500.0,562050.0,1.31,0.5,0.56,562050.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,124.9
2019-10-23,4500.0,566640.0,1.31,0.5,0.56,566640.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,125.92
2019-10-24,4500.0,569880.0,1.35,0.5,0.57,569880.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,126.64
2019-10-25,4500.0,569250.0,1.35,0.5,0.57,569250.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,126.5
2019-10-28,4500.0,572220.0,1.33,0.5,0.57,572220.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,127.16
2019-10-29,4500.0,572310.0,1.34,0.5,0.57,572310.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,127.18
2019-10-30,4500.0,571950.0,1.32,0.5,0.57,571950.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,127.1
2019-10-31,4500.0,571950.0,1.32,0.5,0.57,571950.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,127.1
2019-11-01,4500.0,575640.0,1.31,0.5,0.57,575640.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,16.0714,127.92
2019-11-04,3500.0,453530.0,1.06,0.39,0.45,453530.0,0.0,3500.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,12.5,129.58
2019-11-05,1001.0,129569.44,0.3,0.11,0.13,129569.44,0.0,1001.0,0.0,,,,,,,,,,,,,,2499.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.575,129.44
2019-11-06,1001.0,129729.6,0.3,0.11,0.13,129729.6,0.0,1001.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.575,129.6
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1001.0,0.0,0.13,0.0,0.0,280.0,36478.4,0.04,0.0,,0.0,,0.0,130.28
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,36293.6,0.04,0.0,,0.0,,0.0,129.62
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,36288.0,0.04,0.0,,0.0,,0.0,129.6
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,36584.8,0.04,0.0,,0.0,,0.0,130.66
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,36260.0,0.04,0.0,,0.0,,0.0,129.5
2019-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,280.0,36064.0,0.04,0.0,,0.0,,0.0,128.8
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,80280.0,10402682.4,10.43,0.0,,0.0,,0.0,129.58
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,80280.0,10365753.6,10.39,0.0,,0.0,,0.0,129.12
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,80280.0,10346486.4,10.36,0.0,,0.0,,0.0,128.88
2019-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,80280.0,10314374.4,10.37,0.0,,0.0,,0.0,128.48
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,80280.0,10224460.8,10.34,0.0,,0.0,,0.0,127.36
2019-11-22,19100.0,2453968.0,1.22,1.55,2.45,2453968.0,0.0,19100.0,0.0,,,,19100.0,,,,,,,,2.45,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2379,128.48
2019-11-25,38200.0,4949192.0,2.42,3.1,4.91,2474596.0,19100.0,19100.0,2474596.0,,,,,,,,,,,,,19100.0,,2.46,,23.88,23.79,60900.0,7890204.0,7.83,23.88,50.0,0.5,50.0,0.4758,129.56
