,ALSGD FP Equity_DX_SI_QTY,ALSGD FP Equity_DX_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSGD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSGD FP Equity_DX_SI_MV,ALSGD FP Equity_DX_DSS,ALSGD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SUPPLY_SI_QTY,ALSGD FP Equity_DX_BROKER_SI_QTY,ALSGD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSGD FP Equity_DX_BROKER_SI_MV_INC_x,ALSGD FP Equity_DX_BROKER_SI_QTY_ADD,ALSGD FP Equity_DX_SUPPLY_SI_MV_DEC,ALSGD FP Equity_DX_BROKER_SI_QTY_INC,ALSGD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSGD FP Equity_DX_BROKER_SI_MV_INC_y,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSGD FP Equity_DX_BROKER_SI_MV_ADD,ALSGD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSGD FP Equity_DX_BROKER_SI_QTY_DEC,ALSGD FP Equity_DX_SUPPLY_SI_MV,ALSGD FP Equity_DX_BROKER_SI_MV_DEC,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSGD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSGD FP Equity_DX_BROKER_SI_CON_RATIO,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSGD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSGD FP Equity_PX_LAST
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1825
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1745
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1725
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1835
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1865
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1805
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1825
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1815
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1805
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1885
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1885
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1945
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1695
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1765
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1785
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1805
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1665
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1725
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1655
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1635
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1695
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.355
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.185
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2021-01-13,15000.0,16500.0,0.09,0.0,0.08,0.02,0.0,16500.0,0.0,15000.0,0.0,,,15000.0,,,,,,0.02,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.1
2021-01-14,15000.0,20625.0,0.09,0.0,0.08,0.02,0.0,20625.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.375
2021-01-15,15000.0,18675.0,0.09,0.0,0.08,0.02,0.0,18675.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.245
2021-01-18,15000.0,18975.0,0.09,0.0,0.08,0.02,0.0,18975.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.265
2021-01-19,15000.0,19275.0,0.09,0.0,0.08,0.02,0.0,19275.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.285
2021-01-20,15000.0,20250.0,0.09,0.0,0.08,0.02,0.0,20250.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.35
2021-01-21,15000.0,21900.0,0.09,0.0,0.08,0.02,0.0,21900.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.46
2021-01-22,15000.0,21000.0,0.09,0.0,0.08,0.02,0.0,21000.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.4
2021-01-25,15000.0,18900.0,0.09,0.0,0.08,0.02,0.0,18900.0,0.0,15000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.26
2021-01-26,22500.0,29250.0,0.13,0.0,0.13,0.03,0.0,29250.0,0.0,22500.0,0.0,,0.01,,,7500.0,,0.01,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.3
2021-01-27,26500.0,31800.0,0.15,0.0,0.15,0.03,0.0,31800.0,0.0,26500.0,0.0,,0.01,,,4000.0,,0.01,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.2
2021-01-28,26500.0,32065.0,0.15,0.0,0.15,0.03,0.0,32065.0,0.0,26500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.21
2021-01-29,40700.0,45991.0,0.23,0.01,0.23,0.05,0.0,37968.0,7100.0,33600.0,8023.0,,,7100.0,,,,,,0.01,7100.0,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,34.89,0.5457,65.11,2.8662,1.13
2021-02-01,52347.0,66218.96,0.3,0.01,0.29,0.06,1.0,57237.46,7100.0,45247.0,8981.5,,0.01,,,11647.0,,0.01,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,26.68,0.6088,73.32,3.6864,1.265
2021-02-02,52347.0,67789.37,0.3,0.01,0.29,0.07,1.0,58594.87,7100.0,45247.0,9194.5,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,27.12,0.6047,72.88,3.6864,1.295
2021-02-03,52347.0,93177.66,0.3,0.01,0.29,0.07,1.0,80539.66,7100.0,45247.0,12638.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,27.13,0.6047,72.87,3.6864,1.78
2021-02-04,59347.0,107121.34,0.34,0.01,0.33,0.11,1.0,94305.84,7100.0,52247.0,12815.5,,0.03,,,7000.0,,0.03,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,23.91,0.6362,76.09,4.1794,1.805
2021-02-05,59347.0,102076.84,0.34,0.01,0.33,0.11,1.0,89864.84,7100.0,52247.0,12212.0,,,,,,,,,,,,0.01,,100.0,92.21,0.0,0.0,0.0,100.0,23.94,0.6359,76.06,7.7074,1.72
2021-02-08,59347.0,97922.55,0.34,0.02,0.33,0.1,1.0,86207.55,7100.0,52247.0,11715.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,23.94,0.6359,76.06,4.1794,1.65
2021-02-09,77347.0,145799.1,0.44,0.02,0.43,0.13,1.0,132415.6,7100.0,70247.0,13383.5,,0.03,,,18000.0,,0.03,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,18.32,0.7008,81.68,5.447,1.885
2021-02-10,82347.0,146577.66,0.47,0.03,0.46,0.15,1.0,133939.66,7100.0,75247.0,12638.0,,0.02,,,5000.0,,0.02,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,17.37,0.713,82.63,5.7991,1.78
2021-02-11,103347.0,187574.81,0.59,0.03,0.58,0.19,1.0,174688.31,7100.0,96247.0,12886.5,,0.03,,,21000.0,,0.03,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,13.53,0.766,86.47,7.278,1.815
2021-02-12,104347.0,191998.48,0.6,0.03,0.58,0.19,1.0,178934.48,8100.0,97247.0,14904.0,1000.0,0.0,,,1000.0,,0.0,1000.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,13.63,0.7646,86.37,6.4412,1.84
2021-02-15,104347.0,301562.83,0.6,0.03,0.58,0.19,1.0,281043.83,8100.0,97247.0,23409.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,13.68,0.7638,86.32,6.4412,2.89
2021-02-16,104347.0,273389.14,0.6,0.03,0.58,0.3,1.0,254787.14,8100.0,97247.0,21222.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,13.59,0.7652,86.41,6.4412,2.62
2021-02-17,104347.0,248345.86,0.6,0.03,0.58,0.27,1.0,231447.86,8100.0,97247.0,19278.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,13.62,0.7648,86.38,6.4412,2.38
2021-02-18,121347.0,265749.93,0.69,0.03,0.68,0.29,1.0,250200.93,14100.0,114247.0,30879.0,6000.0,0.02,,,17000.0,,0.02,6000.0,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,11.68,0.7936,88.32,4.3031,2.19
2021-02-19,121347.0,269390.34,0.69,0.03,0.68,0.27,1.0,253628.34,14100.0,114247.0,31302.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,11.69,0.7935,88.31,4.3031,2.22
2021-02-22,114585.0,308233.65,0.65,0.03,0.64,0.25,1.0,289134.65,14100.0,107485.0,37929.0,,,,,,,,,,,6762.0,0.03,0.01,100.0,29.25,0.0,0.0,0.0,100.0,12.42,0.7824,87.58,2.3773,2.69
2021-02-23,116185.0,292786.2,0.66,0.03,0.65,0.31,1.0,274894.2,13100.0,109085.0,33012.0,,0.05,,0.0,1600.0,1000.0,0.05,,,,,0.04,,100.0,28.36,0.0,0.0,0.0,100.0,11.31,0.7994,88.69,2.5149,2.52
2021-02-24,109085.0,257440.6,0.62,0.03,0.61,0.27,1.0,257440.6,6000.0,109085.0,14160.0,,,,0.02,,7100.0,,,,,,0.02,,100.0,18.75,0.0,0.0,0.0,100.0,5.79,0.8909,94.21,3.409,2.36
2021-02-25,125585.0,300148.15,0.72,0.03,0.7,0.3,1.0,296324.15,12600.0,123985.0,30114.0,6600.0,0.04,,,17400.0,,0.04,6600.0,,,2500.0,0.03,0.02,100.0,27.88,0.0,0.0,0.0,100.0,20.51,0.6739,79.49,2.7785,2.39
2021-02-26,208485.0,475345.8,1.19,0.05,1.16,0.5,1.0,471697.8,12600.0,206885.0,28728.0,,0.2,,,82900.0,,0.2,,,,,0.03,,100.0,27.88,0.0,0.0,0.0,100.0,23.57,0.6398,76.43,4.6126,2.28
2021-03-01,208485.0,462836.7,1.09,0.06,1.07,0.48,1.0,459284.7,12600.0,206885.0,27972.0,,,,,,,,,,,,0.03,,100.0,27.88,0.0,0.0,0.0,100.0,23.55,0.6399,76.45,4.6126,2.22
2021-03-02,208485.0,433648.8,1.09,0.06,1.07,0.46,1.0,430320.8,12600.0,206885.0,26208.0,,,,,,,,,,,,0.03,,100.0,27.88,0.0,0.0,0.0,100.0,23.5,0.6405,76.5,4.6126,2.08
2021-03-03,208485.0,423224.55,1.09,0.06,1.07,0.43,1.0,419976.55,12600.0,206885.0,25578.0,,,,,,,,,,,,0.03,,100.0,27.88,0.0,0.0,0.0,100.0,23.47,0.6408,76.53,4.6126,2.03
2021-03-04,208485.0,456582.15,1.09,0.06,1.07,0.43,1.0,453078.15,12600.0,206885.0,27594.0,,,,,,,,,,,,0.03,,100.0,16.76,0.0,0.0,0.0,100.0,23.54,0.64,76.46,2.7724,2.19
2021-03-05,224180.0,455085.4,1.17,0.06,1.15,0.5,1.0,455085.4,11000.0,224180.0,22330.0,,,30000.0,0.0,,1600.0,,,0.07,,12705.0,0.02,0.0,100.0,15.28,0.0,0.0,0.0,100.0,20.36,0.492,65.65,3.1137,2.03
2021-03-08,178380.0,351408.6,0.93,0.05,0.91,0.37,1.0,351408.6,11000.0,178380.0,21670.0,,,,,,,,,,,45800.0,0.02,0.1,100.0,15.28,0.0,0.0,0.0,100.0,17.54,0.7107,82.46,2.4775,1.97
2021-03-09,178380.0,349624.8,0.93,0.05,0.91,0.35,1.0,349624.8,11000.0,178380.0,21560.0,,,,,,,,,,,,0.02,,100.0,15.28,0.0,0.0,0.0,100.0,17.5,0.7113,82.5,2.4775,1.96
2021-03-10,178233.0,368942.31,0.93,0.05,0.91,0.35,1.0,368942.31,11000.0,178233.0,22770.0,,,,,,,,,,,147.0,0.02,0.0,100.0,15.28,0.0,0.0,0.0,100.0,17.54,0.7108,82.46,2.4755,2.07
2021-03-11,183233.0,371962.99,0.79,0.05,0.78,0.38,1.0,371962.99,16000.0,183233.0,32480.0,5000.0,0.03,,,5000.0,,0.03,5000.0,,,,0.03,,100.0,19.51,0.0,0.0,0.0,100.0,17.03,0.7174,82.97,2.2346,2.03
2021-03-12,173233.0,349930.66,0.75,0.05,0.74,0.36,1.0,349930.66,16000.0,173233.0,32320.0,,,,,,,,,,,10000.0,0.03,0.03,100.0,19.51,0.0,0.0,0.0,100.0,18.07,0.7038,81.93,2.1126,2.02
2021-03-15,171233.0,349315.32,0.74,0.05,0.73,0.35,1.0,349315.32,16000.0,171233.0,32640.0,,,,,,,,,,,2000.0,0.03,0.01,100.0,19.51,0.0,0.0,0.0,100.0,18.27,0.7014,81.73,2.0882,2.04
2021-03-16,174233.0,392024.25,0.76,0.05,0.74,0.36,1.0,392024.25,16000.0,174233.0,36000.0,,,3000.0,,,,,,0.01,,,0.03,,100.0,19.51,0.0,0.0,0.0,100.0,17.97,0.6768,80.26,2.1248,2.25
2021-03-17,174233.0,378085.61,0.76,0.05,0.74,0.39,1.0,378085.61,16000.0,174233.0,34720.0,,,,,,,,,,,,0.04,,100.0,19.51,0.0,0.0,0.0,100.0,17.87,0.6777,80.34,2.1248,2.17
2021-03-18,155547.0,326648.7,0.67,0.05,0.66,0.34,1.0,326648.7,16000.0,155547.0,33600.0,,,,,,,,,,,18686.0,0.03,0.05,100.0,19.51,0.0,0.0,0.0,100.0,20.16,0.6467,77.82,1.8969,2.1
2021-03-19,158547.0,325021.35,0.69,0.06,0.68,0.34,1.0,325021.35,16000.0,158547.0,32800.0,,0.0,,,3000.0,,0.0,,,,,0.03,,100.0,19.51,0.0,0.0,0.0,100.0,19.7,0.6528,78.33,1.9335,2.05
2021-03-22,158547.0,321850.41,0.69,0.06,0.68,0.33,1.0,321850.41,16000.0,158547.0,32480.0,,,,,,,,,,,,0.03,,100.0,19.51,0.0,0.0,0.0,100.0,19.67,0.6524,78.31,1.9335,2.03
2021-03-23,158547.0,375756.39,0.69,0.06,0.68,0.33,1.0,375756.39,10000.0,158547.0,23700.0,,,,0.01,,6000.0,,,,,,0.02,,100.0,12.2,0.0,0.0,0.0,100.0,19.75,0.6521,78.27,1.9335,2.37
2021-03-24,157547.0,370235.45,0.68,0.06,0.67,0.38,1.0,370235.45,10000.0,157547.0,23500.0,,,,,,,,,,,1000.0,0.02,0.0,100.0,12.2,0.0,0.0,0.0,100.0,19.8,0.6514,78.22,1.9213,2.35
2021-03-25,151047.0,339855.75,0.65,0.06,0.64,0.36,1.0,339855.75,10000.0,151047.0,22500.0,,0.01,,,4000.0,,0.01,,,,10500.0,0.02,0.03,100.0,14.29,0.0,0.0,0.0,100.0,23.29,0.6118,74.64,2.1578,2.25
2021-03-26,151047.0,338345.28,0.65,0.06,0.64,0.34,1.0,338345.28,10000.0,151047.0,22400.0,,,,,,,,,,,,0.02,,100.0,15.97,0.0,0.0,0.0,100.0,23.24,0.6125,74.7,2.4129,2.24
2021-03-29,151047.0,318709.17,0.65,0.06,0.64,0.34,1.0,318709.17,10000.0,151047.0,21100.0,,,,,,,,,,,,0.02,,100.0,14.29,0.0,0.0,0.0,100.0,23.28,0.6119,74.65,2.1578,2.11
2021-03-30,165447.0,337511.88,0.72,0.08,0.7,0.35,1.0,322823.88,17200.0,158247.0,35088.0,7200.0,,7200.0,,,,,7200.0,0.02,,,0.04,,100.0,20.38,0.0,0.0,0.0,100.0,21.3,0.5172,68.12,1.9603,2.04
2021-03-31,155347.0,315354.41,0.67,0.09,0.66,0.32,1.0,298099.41,20400.0,146847.0,41412.0,3200.0,,,,,,,3200.0,,,11400.0,0.04,0.03,100.0,22.47,0.0,0.0,0.0,100.0,22.65,0.4873,65.36,1.7109,2.03
2021-04-01,155347.0,320014.82,0.67,0.1,0.66,0.32,1.0,302504.82,20400.0,146847.0,42024.0,,,,,,,,,,,,0.04,,100.0,22.47,0.0,0.0,0.0,100.0,22.76,0.4864,65.25,1.7109,2.06
2021-04-02,155347.0,320014.82,0.67,0.11,0.66,0.32,1.0,302504.82,20400.0,146847.0,42024.0,,,,,,,,,,,,0.04,,100.0,22.47,0.0,0.0,0.0,100.0,22.64,0.4874,65.36,1.7109,
2021-04-05,155347.0,320014.82,0.67,0.11,0.66,0.32,1.0,302504.82,20400.0,146847.0,42024.0,,,,,,,,,,,,0.04,,100.0,22.47,0.0,0.0,0.0,100.0,22.75,0.4863,65.24,1.7109,
2021-04-06,162247.0,356943.4,0.7,0.11,0.69,0.34,1.0,338243.4,27300.0,153747.0,60060.0,6900.0,0.02,,,6900.0,,0.02,6900.0,,,,0.06,,100.0,26.1,0.0,0.0,0.0,100.0,21.51,0.5025,66.93,1.5511,2.2
2021-04-07,161247.0,349905.99,0.7,0.12,0.69,0.36,1.0,331460.99,27300.0,152747.0,59241.0,,,,,,,,,,,1000.0,0.06,0.0,100.0,26.1,0.0,0.0,0.0,100.0,21.85,0.5077,67.22,1.5416,2.17
2021-04-08,161178.0,341697.36,0.7,0.12,0.69,0.35,1.0,323677.36,27300.0,152678.0,57876.0,,,,,,,,,,,69.0,0.06,0.0,100.0,26.1,0.0,0.0,0.0,100.0,21.77,0.5076,67.23,1.5409,2.12
2021-04-09,146778.0,259797.06,0.64,0.12,0.63,0.31,1.0,257496.06,20100.0,145478.0,35577.0,,,,0.02,,7200.0,,,,,7200.0,0.04,0.02,100.0,22.28,0.0,0.0,0.0,100.0,23.96,0.6016,73.75,1.6273,1.77
2021-04-12,145047.0,230044.54,0.63,0.11,0.62,0.26,1.0,227982.74,13200.0,143747.0,20935.2,,,,0.02,,6900.0,,,,,1731.0,0.02,0.04,100.0,15.87,0.0,0.0,0.0,100.0,24.12,0.5997,73.57,1.7434,1.586
2021-04-13,132147.0,208527.97,0.53,0.1,0.53,0.21,1.0,206476.57,13200.0,130847.0,20829.6,,,,,,,,,,,12900.0,0.02,0.05,100.0,19.02,0.0,0.0,0.0,100.0,22.63,0.6114,74.82,1.9042,1.578
2021-04-14,130847.0,203336.24,0.53,0.1,0.52,0.21,1.0,203336.24,11900.0,130847.0,18492.6,,,,0.0,,1300.0,,,,,,0.02,,100.0,17.81,0.0,0.0,0.0,100.0,22.89,0.623,75.53,1.9588,1.554
2021-04-15,130811.0,209297.6,0.53,0.1,0.52,0.21,1.0,209297.6,11900.0,130811.0,19040.0,,,,,,,,,,,36.0,0.02,0.0,100.0,17.81,0.0,0.0,0.0,100.0,22.96,0.6222,75.45,1.9583,1.6
2021-04-16,115847.0,178404.38,0.47,0.09,0.46,0.19,1.0,178404.38,11900.0,115847.0,18326.0,,,,,,,,,,,14964.0,0.02,0.02,100.0,17.81,0.0,0.0,0.0,100.0,25.85,0.5907,72.36,1.7343,1.54
2021-04-19,115847.0,167051.37,0.47,0.09,0.46,0.18,1.0,167051.37,11900.0,115847.0,17159.8,,,,,,,,,,,,0.02,,100.0,17.81,0.0,0.0,0.0,100.0,25.77,0.5915,72.44,1.7343,1.442
2021-04-20,115847.0,194622.96,0.47,0.1,0.46,0.17,1.0,194622.96,11900.0,115847.0,19992.0,,,,,,,,,,,,0.02,,100.0,17.81,0.0,0.0,0.0,100.0,25.82,0.591,72.39,1.7343,1.68
2021-04-21,115847.0,171453.56,0.47,0.09,0.46,0.2,1.0,171453.56,11900.0,115847.0,17612.0,,,,,,,,,,,,0.02,,100.0,17.81,0.0,0.0,0.0,100.0,25.92,0.5899,72.28,1.7343,1.48
2021-04-22,115847.0,170295.09,0.47,0.09,0.46,0.17,1.0,170295.09,11900.0,115847.0,17493.0,,,,,,,,,,,,0.02,,100.0,16.35,0.0,0.0,0.0,100.0,25.85,0.5907,72.36,1.5913,1.47
2021-04-23,115847.0,169600.01,0.47,0.09,0.46,0.17,1.0,169600.01,11900.0,115847.0,17421.6,,,,,,,,,,,,0.02,,100.0,16.35,0.0,0.0,0.0,100.0,25.75,0.5917,72.46,1.5913,1.464
2021-04-26,115847.0,169600.01,0.47,0.09,0.46,0.17,1.0,169600.01,11900.0,115847.0,17421.6,,,,,,,,,,,,0.02,,100.0,16.35,0.0,0.0,0.0,100.0,25.91,0.5901,72.29,1.5913,1.464
2021-04-27,116247.0,180182.85,0.47,0.09,0.46,0.17,1.0,180182.85,12300.0,116247.0,19065.0,400.0,0.0,,,400.0,,0.0,400.0,,,,0.02,,100.0,19.87,0.0,0.0,0.0,100.0,25.72,0.592,72.5,1.878,1.55
