,MTA FP Equity_DX_SI_QTY,MTA FP Equity_DX_SHORT_INTEREST_VALUE,MTA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTA FP Equity_DX_SI_MV,MTA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTA FP Equity_DX_SUPPLY_SI_QTY,MTA FP Equity_DX_BROKER_SI_QTY,MTA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTA FP Equity_DX_BROKER_SI_MV_NEW_x,MTA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTA FP Equity_DX_BROKER_SI_MV_INC_x,MTA FP Equity_DX_SUPPLY_SI_MV_NEW,MTA FP Equity_DX_BROKER_SI_QTY_ADD,MTA FP Equity_DX_BROKER_SI_QTY_NEW,MTA FP Equity_DX_SUPPLY_SI_MV_DEC,MTA FP Equity_DX_BROKER_SI_QTY_INC,MTA FP Equity_DX_SUPPLY_SI_QTY_DEC,MTA FP Equity_DX_BROKER_SI_MV_NEW_y,MTA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTA FP Equity_DX_BROKER_SI_MV_INC_y,MTA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTA FP Equity_DX_BROKER_SI_MV_ADD,MTA FP Equity_DX_SUPPLY_SI_QTY_ADD,MTA FP Equity_DX_BROKER_SI_QTY_DEC,MTA FP Equity_DX_SUPPLY_SI_MV,MTA FP Equity_DX_BROKER_SI_MV_DEC,MTA FP Equity_DX_SUPPLY_SI_MV_RMV,MTA FP Equity_DX_BROKER_SI_MV_RMV,MTA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTA FP Equity_DX_UTILIZATION_QUANTITY,MTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTA FP Equity_DX_ACTIVE_UTILIZATION_MV,MTA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTA FP Equity_DX_BROKER_SI_CON_RATIO,MTA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTA FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-02-14,50400.0,6185592.0,18.52,0.45,6.19,3964179.0,18100.0,32300.0,2221413.0,,,,,,,,,,,,,,,,,,2.22,,,,75.61,1.63,5840.0,716743.2,,0.72,75.61,35.95,0.5395,64.05,0.0454
2022-02-15,36200.0,4443550.0,14.89,0.33,4.44,2221775.0,18100.0,18100.0,2221775.0,,,,,,,,,,,,,,,,,14200.0,2.22,1.72,,,75.61,1.63,5840.0,716860.0,,0.72,75.61,49.99,0.5,50.01,0.0326
2022-02-16,34800.0,4276572.0,14.43,0.31,4.27,2224309.0,16700.0,18100.0,2052263.0,,,,,,,,0.17,,1400.0,,,,,,,,2.05,,,,69.76,1.5,7240.0,889723.6,,0.89,69.76,48.01,0.5008,51.99,0.0313
2022-02-17,33400.0,4109536.0,14.05,0.3,4.11,2054768.0,16700.0,16700.0,2054768.0,,,,,,,,,,,,,,,,,1400.0,2.05,0.17,,,69.76,1.5,7240.0,890809.6,,0.89,69.76,49.98,0.5,50.02,0.0301
2022-02-18,33400.0,4107532.0,13.65,0.3,4.11,2053766.0,16700.0,16700.0,2053766.0,,,,,,,,,,,,,,,,,,2.06,,,,69.76,1.5,7240.0,890375.2,,0.89,69.76,49.98,0.5,50.02,0.0301
2022-02-21,136200.0,16758048.0,55.83,1.21,16.72,8379024.0,68100.0,68100.0,8379024.0,,,,3.16,,25700.0,,,25700.0,,,,3.16,,3.15,51400.0,,8.36,,,,90.39,5.99,7240.0,890809.6,,0.89,90.4,23.24,0.457,61.66,0.1198
2022-02-22,136200.0,16738980.0,56.85,1.21,16.75,8369490.0,68100.0,68100.0,8369490.0,,,,,,,,,,,,,,,,,,8.37,,,,90.39,5.99,7240.0,889796.0,,0.89,90.4,23.25,0.457,61.66,0.1198
2022-02-23,23400.0,2875626.0,9.72,0.21,2.87,2052263.0,6700.0,16700.0,823363.0,,,,,,,,7.57,,61400.0,,,,,,,51400.0,0.82,6.35,,,27.99,0.6,17240.0,2118623.6,,2.12,27.99,28.63,0.5913,71.37,0.0211
2022-02-24,6700.0,824368.0,2.72,0.06,0.83,824368.0,0.0,6700.0,0.0,,,,,,,,0.83,,6700.0,,,,,,,10000.0,0.0,1.25,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,1.0,100.0,0.006
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6700.0,0.0,0.82,,,0.0,0.0,1111078.0,136518153.86,,136.64,0.0,,0.0,,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,133924530.22,,133.5,0.0,,0.0,,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,134391999.56,,133.77,0.0,,0.0,,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,133924530.22,,134.33,0.0,,0.0,,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,134098472.3,,133.76,0.0,,0.0,,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,134326771.28,,133.75,0.0,,0.0,,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,134207186.1,,133.85,0.0,,0.0,,0.0
2022-03-08,51200.0,6318080.0,14.01,0.44,6.3,3159040.0,25600.0,25600.0,3159040.0,,,,,,25600.0,,,,,,,,,3.15,25600.0,,3.15,,,,60.24,2.33,16900.0,2085460.0,,2.08,60.27,33.33,0.5556,66.67,0.0465
2022-03-09,51200.0,6303232.0,14.53,0.43,6.31,3151616.0,25600.0,25600.0,3151616.0,,,,,,,,,,,,,,,,,,3.15,,,,60.24,2.33,16900.0,2080559.0,,2.08,60.25,33.33,0.5556,66.67,0.0465
2022-03-10,51200.0,6287360.0,14.35,0.43,6.3,3143680.0,25600.0,25600.0,3143680.0,,,,,,,,,,,,,,,,,,3.15,,,,60.24,2.33,16900.0,2075320.0,,2.08,60.22,33.33,0.5556,66.67,0.0465
2022-03-11,51200.0,6294016.0,13.61,0.43,6.3,3147008.0,25600.0,25600.0,3147008.0,,,,,,,,,,,,,,,,,,3.15,,,,60.24,2.33,16900.0,2077517.0,,2.07,60.32,33.28,0.5559,66.72,0.0465
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.13,,25600.0,,,,,,,25600.0,0.0,3.13,,,0.0,0.0,1087138.0,133424446.74,,132.95,0.0,,0.0,,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1087138.0,133554903.3,,133.33,0.0,,0.0,,0.0
2022-03-16,12600.0,1546902.0,3.05,0.11,1.55,773451.0,6300.0,6300.0,773451.0,,,,,,6300.0,,,,,,,,,0.78,6300.0,,0.78,,,,31.02,0.58,14012.0,1720253.24,,1.73,31.02,,1.0,100.0,0.0116
2022-03-17,6300.0,773514.0,1.52,0.05,0.77,773514.0,0.0,6300.0,0.0,,,,,,,,0.77,,6300.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6300.0,0.0,0.78,,,0.0,0.0,1057438.0,129906258.3,,129.53,0.0,,0.0,,0.0
2022-03-21,900.0,110502.0,0.17,0.01,0.11,110502.0,0.0,900.0,0.0,,,,,,900.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2022-03-22,900.0,110412.0,0.18,0.01,0.11,110412.0,0.0,900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2022-03-23,1800.0,220716.0,0.38,0.02,0.22,220716.0,0.0,1800.0,0.0,,,,0.11,,,,,900.0,,,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0017
2022-03-24,1800.0,220554.0,0.35,0.02,0.22,220554.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0017
2022-03-25,1800.0,220464.0,0.35,0.02,0.22,220464.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0017
2022-03-28,1800.0,220428.0,0.35,0.02,0.22,220428.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0017
2022-03-29,900.0,110088.0,0.18,0.01,0.11,110088.0,0.0,900.0,0.0,,,,,,,,,,,,,,,,,900.0,0.0,0.11,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2022-03-30,900.0,109980.0,0.18,0.01,0.11,109980.0,0.0,900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2022-03-31,31700.0,3875642.0,6.19,0.27,3.87,1992838.0,15400.0,16300.0,1882804.0,,,,0.88,,8200.0,,,7200.0,,,,0.88,,1.0,15400.0,,1.88,,,,55.98,1.45,12112.0,1480813.12,,1.48,55.98,34.89,0.5456,65.11,0.0298
2022-04-01,46900.0,5735870.0,9.29,0.39,5.74,3815760.0,15700.0,31200.0,1920110.0,,,300.0,1.82,,,,,14900.0,,,,1.82,300.0,,,,1.92,,,,57.07,1.47,11812.0,1444607.6,,1.45,57.06,40.63,0.5175,59.37,0.0441
2022-04-04,24000.0,2933040.0,4.6,0.2,2.94,2053128.0,7200.0,16800.0,879912.0,,,,,,,,1.05,,8500.0,,,,,,,14400.0,0.89,1.79,,,100.0,0.68,0.0,0.0,,0.0,100.0,34.95,0.5453,65.05,0.0225
2022-04-05,1400.0,171038.0,0.27,0.01,0.17,171038.0,0.0,1400.0,0.0,,,,,,,,0.89,,7200.0,,,,,,,15400.0,0.0,1.89,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-06,1400.0,170898.0,0.27,0.01,0.17,170898.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-07,1400.0,170828.0,0.28,0.01,0.17,170828.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-08,1400.0,170772.0,0.28,0.01,0.17,170772.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-11,1400.0,170422.0,0.28,0.01,0.17,170422.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-12,1400.0,170674.0,0.29,0.01,0.17,170674.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-13,1400.0,170632.0,0.35,0.01,0.17,170632.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2022-04-14,15800.0,1927126.0,4.28,0.13,1.93,1048942.0,7200.0,8600.0,878184.0,,,,0.88,,,,,7200.0,,,,0.88,,,7200.0,,0.88,,,,35.45,0.67,13112.0,1599270.64,,1.6,35.45,,1.0,100.0,0.0147
2022-04-15,15800.0,1927126.0,4.13,0.13,1.93,1048942.0,7200.0,8600.0,878184.0,,,,,,,,,,,,,,,,,,0.88,,,,35.45,0.67,13112.0,1599270.64,,1.6,35.45,,1.0,100.0,0.0147
2022-04-18,15800.0,1927126.0,4.13,0.13,1.93,1048942.0,7200.0,8600.0,878184.0,,,,,,,,,,,,,,,,,,0.88,,,,35.45,0.67,13112.0,1599270.64,,1.6,35.45,,1.0,100.0,0.0147
2022-04-19,15800.0,1926020.0,4.13,0.13,1.93,1048340.0,7200.0,8600.0,877680.0,,,,,,,,,,,,,,,,,,0.88,,,,35.45,0.67,13112.0,1598352.8,,1.6,35.45,,1.0,100.0,0.0147
2022-04-20,17600.0,2145616.0,4.29,0.15,2.15,1597021.0,4500.0,13100.0,548595.0,,,,0.55,,,,0.32,4500.0,2700.0,,,0.55,,,,,0.55,,,,22.15,0.42,15812.0,1927640.92,,1.93,22.15,,1.0,100.0,0.0164
2022-04-21,4500.0,547560.0,1.15,0.04,0.55,547560.0,0.0,4500.0,0.0,,,,,,,,0.55,,4500.0,,,,,,,8600.0,0.0,1.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0042
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4500.0,0.0,0.55,,,0.0,0.0,1071439.0,130276268.01,,130.32,0.0,,0.0,,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1071439.0,130533413.37,,130.01,0.0,,0.0,,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1071439.0,130458412.64,,129.97,0.0,,0.0,,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1071439.0,130490555.81,,130.21,0.0,,0.0,,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1071439.0,130286982.4,,130.03,0.0,,0.0,,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1071439.0,130158409.72,,129.96,0.0,,0.0,,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1071439.0,130158409.72,,129.84,0.0,,0.0,,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080207.0,131255952.57,,131.06,0.0,,0.0,,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080207.0,131050713.24,,131.72,0.0,,0.0,,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080207.0,131061515.31,,131.18,0.0,,0.0,,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080207.0,130867078.05,,130.55,0.0,,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080207.0,131104723.59,,130.42,0.0,,0.0,,0.0
2022-05-10,9400.0,1141254.0,2.5,0.08,1.14,570627.0,4700.0,4700.0,570627.0,,,,,,4700.0,,,,,,,,,0.57,4700.0,,0.57,,,,100.0,0.43,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0087
2022-05-11,15600.0,1897740.0,4.06,0.14,1.89,948870.0,7800.0,7800.0,948870.0,,,,0.38,,,,,3100.0,,,,0.38,,,3100.0,,0.95,,,,30.57,0.72,17712.0,2154664.8,,2.15,30.57,36.15,0.5383,63.85,0.0144
2022-05-12,15600.0,1903044.0,4.09,0.14,1.9,951522.0,7800.0,7800.0,951522.0,,,,,,,,,,,,,,,,,,0.95,,,,30.57,0.72,17712.0,2160686.88,,2.16,30.58,36.14,0.5384,63.86,0.0144
2022-05-13,15600.0,1899768.0,4.1,0.14,1.9,986418.0,7500.0,8100.0,913350.0,,,,0.04,,,,0.04,300.0,300.0,,,0.04,,,,,0.91,,,,29.4,0.69,18012.0,2193501.36,,2.19,29.4,35.31,0.5432,64.69,0.0144
2022-05-16,12800.0,1556736.0,3.33,0.11,1.56,924312.0,5200.0,7600.0,632424.0,,,,,,,,0.28,,2300.0,,,,,,,500.0,0.63,0.06,,,100.0,0.48,0.0,0.0,,0.0,100.0,36.71,0.5353,63.29,0.0118
2022-05-17,9400.0,1141442.0,2.43,0.08,1.14,570721.0,4700.0,4700.0,570721.0,,,,,,,,0.06,,500.0,,,,,,,2900.0,0.57,0.34,,,100.0,0.43,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0087
2022-05-18,9400.0,1141254.0,2.54,0.08,1.14,570627.0,4700.0,4700.0,570627.0,,,,,,,,,,,,,,,,,,0.57,,,,100.0,0.43,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0087
2022-05-19,2200.0,266948.0,0.6,0.02,0.27,133474.0,1100.0,1100.0,133474.0,,,,,,,,0.56,,4700.0,,,,,,1100.0,3600.0,0.13,0.43,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-05-20,2200.0,266926.0,0.6,0.02,0.27,133463.0,1100.0,1100.0,133463.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-05-23,2200.0,266640.0,0.59,0.02,0.27,133320.0,1100.0,1100.0,133320.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-05-24,2200.0,266882.0,0.6,0.02,0.27,133441.0,1100.0,1100.0,133441.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-05-25,2200.0,267058.0,0.6,0.02,0.27,133529.0,1100.0,1100.0,133529.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-05-26,2200.0,267278.0,0.59,0.02,0.27,133639.0,1100.0,1100.0,133639.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-05-27,60100.0,7301549.0,16.33,0.52,7.31,6135245.0,26100.0,50500.0,3170889.0,,,,2.97,,25000.0,,,24400.0,,,,2.97,,3.04,25000.0,,3.18,,,,59.08,2.41,18081.0,2196660.69,,2.2,59.08,48.45,0.5005,51.55,0.0556
2022-05-30,72100.0,8747172.0,20.09,0.62,8.76,5786964.0,24400.0,47700.0,2960208.0,,,23300.0,,,,,3.02,,25000.0,,,,23300.0,,,2800.0,2.96,0.31,,,100.0,2.21,0.0,0.0,,0.0,100.0,32.32,0.5625,67.68,0.0653
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.98,,24400.0,,,,,,,47700.0,0.0,5.82,,,0.0,0.0,1080932.0,130976530.44,,130.92,0.0,,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080932.0,130868437.24,,130.87,0.0,,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080932.0,130641441.52,,130.55,0.0,,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1080932.0,130565776.28,,130.2,0.0,,0.0,,0.0
2022-06-06,4800.0,579216.0,1.55,0.04,0.58,289608.0,2400.0,2400.0,289608.0,,,,,,2400.0,,,,,,,,,0.29,2400.0,,0.29,,,,11.26,0.22,18912.0,2282111.04,,2.28,11.26,,1.0,100.0,0.0045
2022-06-07,8200.0,990068.0,2.81,0.07,0.99,495034.0,4100.0,4100.0,495034.0,,,1700.0,0.21,,,,,1700.0,,,,0.21,1700.0,,,,0.5,,,,19.24,0.38,17212.0,2078176.88,,2.08,19.24,,1.0,100.0,0.0076
2022-06-08,26000.0,3136900.0,9.57,0.22,3.14,1568450.0,13000.0,13000.0,1568450.0,,,,1.07,,,,,8900.0,,,,1.07,,,8900.0,,1.57,,,,32.88,1.21,26532.0,3201085.8,,3.2,32.88,38.84,0.5249,61.16,0.0242
2022-06-09,20900.0,2512807.0,8.17,0.18,2.51,1442760.0,8900.0,12000.0,1070047.0,,,,,,,,0.5,,4100.0,,,,,,,1000.0,1.07,0.14,,,48.85,0.83,9319.0,1120423.37,,1.12,48.85,42.5,0.5112,57.5,0.0194
2022-06-10,17800.0,2134398.0,5.48,0.15,2.14,1067199.0,8900.0,8900.0,1067199.0,,,,,,,,,,,,,,,,,3100.0,1.07,0.39,,,48.85,0.83,9319.0,1117441.29,,1.12,48.85,49.91,0.5,50.09,0.0165
2022-06-13,17800.0,2124430.0,4.97,0.15,2.12,1062215.0,8900.0,8900.0,1062215.0,,,,,,,,,,,,,,,,,,1.06,,,,48.85,0.83,9319.0,1112222.65,,1.11,48.85,49.89,0.5,50.11,0.0165
2022-06-14,33400.0,3977272.0,9.45,0.29,3.98,1988636.0,16700.0,16700.0,1988636.0,,,,0.93,,,,,7800.0,,,,0.93,,,7800.0,,1.99,,,,42.35,1.55,22732.0,2706926.56,,2.71,42.34,33.53,0.5543,66.47,0.031
2022-06-15,26500.0,3168605.0,7.47,0.23,3.18,1996819.0,9800.0,16700.0,1171786.0,,,,,,,,0.83,,6900.0,,,,,,,,1.18,,,,51.26,0.91,9319.0,1114272.83,,1.12,51.25,33.7,0.5531,66.3,0.0246
2022-06-16,900.0,107667.0,0.34,0.01,0.11,0.0,900.0,0.0,107667.0,,,,,,,,1.05,,8900.0,,,,,,,16700.0,0.11,1.97,,,100.0,0.08,0.0,0.0,,0.0,100.0,9.14,1.0,100.0,0.0008
2022-06-17,1600.0,191776.0,0.61,0.01,0.19,83902.0,900.0,700.0,107874.0,,,,,,700.0,,,,,,,,,0.08,,,0.11,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0015
2022-06-20,2300.0,275264.0,0.78,0.02,0.28,191488.0,700.0,1600.0,83776.0,,,,0.11,,,,0.02,900.0,200.0,,,0.11,,,,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2022-06-21,2300.0,275126.0,0.87,0.02,0.28,191392.0,700.0,1600.0,83734.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2022-06-22,2300.0,275793.0,0.84,0.02,0.28,191856.0,700.0,1600.0,83937.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2022-06-23,38300.0,4608256.0,11.27,0.34,4.61,2358272.0,18700.0,19600.0,2249984.0,,,,2.16,,,,,18000.0,,,,2.16,,,18000.0,,2.26,,,,100.0,1.74,0.0,0.0,,0.0,100.0,47.1,0.5017,52.9,0.0357
2022-06-24,38300.0,4608256.0,11.29,0.34,4.61,2358272.0,18700.0,19600.0,2249984.0,,,,,,,,,,,,,,,,,,2.25,,,,100.0,1.74,0.0,0.0,,0.0,100.0,47.02,0.5018,52.98,0.0357
2022-06-27,36900.0,4437594.0,10.74,0.32,4.43,2272914.0,18000.0,18900.0,2164680.0,,,,,,,,0.08,,700.0,,,,,,,700.0,2.16,0.08,,,100.0,1.68,0.0,0.0,,0.0,100.0,48.76,0.5003,51.24,0.0344
2022-06-28,36000.0,4325760.0,10.44,0.32,4.33,2162880.0,18000.0,18000.0,2162880.0,,,,,,,,,,,,,,,,,900.0,2.16,0.12,,,100.0,1.68,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.0335
2022-06-29,36000.0,4335480.0,10.36,0.32,4.33,2167740.0,18000.0,18000.0,2167740.0,,,,,,,,,,,,,,,,,,2.17,,,,73.41,1.67,6520.0,785203.6,,0.79,73.41,49.93,0.5,50.07,0.0333
2022-06-30,18000.0,2171160.0,5.08,0.16,2.17,2171160.0,0.0,18000.0,0.0,,,,,,,,2.16,,18000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.95,1.0,100.0,0.0167
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,18000.0,0.0,2.18,,,0.0,0.0,1079507.0,130771477.98,,130.23,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1079507.0,130512396.3,,130.45,0.0,,0.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1079507.0,130847043.47,,130.54,0.0,,0.0,,0.0
2022-07-06,48000.0,5826240.0,11.11,0.42,5.83,2913120.0,24000.0,24000.0,2913120.0,,,,,,24000.0,,,,,,,,,2.91,24000.0,,2.92,,,,2.22,2.22,1055507.0,128117439.66,,127.85,2.23,49.97,0.5,50.03,0.0445
2022-07-07,48000.0,5809920.0,11.15,0.42,5.82,2904960.0,24000.0,24000.0,2904960.0,,,,,,,,,,,,,,,,,,2.91,,,,2.22,2.22,1055507.0,127758567.28,,127.91,2.22,49.93,0.5,50.07,0.0445
2022-07-08,48000.0,5807520.0,10.96,0.42,5.82,2903760.0,24000.0,24000.0,2903760.0,,,,,,,,,,,,,,,,,,2.91,,,,2.22,2.22,1055507.0,127705791.93,,127.63,2.23,49.98,0.5,50.02,0.0445
2022-07-11,48000.0,5820000.0,10.69,0.42,5.8,2910000.0,24000.0,24000.0,2910000.0,,,,,,,,,,,,,,,,,,2.9,,,,2.22,2.22,1055507.0,127980223.75,,127.12,2.23,49.95,0.5,50.05,0.0445
2022-07-12,48000.0,5829120.0,10.79,0.42,5.81,2914560.0,24000.0,24000.0,2914560.0,,,,,,,,,,,,,,,,,,2.91,,,,2.22,2.22,1055507.0,128180770.08,,127.34,2.23,49.97,0.5,50.03,0.0445
