,SRIC FP Equity_DX_SI_QTY,SRIC FP Equity_DX_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC FP Equity_DX_SI_MV,SRIC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SUPPLY_SI_QTY,SRIC FP Equity_DX_BROKER_SI_QTY,SRIC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC FP Equity_DX_BROKER_SI_MV_INC_x,SRIC FP Equity_DX_BROKER_SI_QTY_ADD,SRIC FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC FP Equity_DX_BROKER_SI_QTY_INC,SRIC FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC FP Equity_DX_BROKER_SI_MV_INC_y,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC FP Equity_DX_BROKER_SI_MV_ADD,SRIC FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC FP Equity_DX_BROKER_SI_QTY_DEC,SRIC FP Equity_DX_SUPPLY_SI_MV,SRIC FP Equity_DX_BROKER_SI_MV_DEC,SRIC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC FP Equity_DX_UTILIZATION_QUANTITY,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC FP Equity_DX_BROKER_SI_CON_RATIO,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-27,12200.0,120084.6,0.17,0.03,0.12,60042.3,6100.0,6100.0,60042.3,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-30,12200.0,119611.24,0.17,0.02,0.12,59805.62,6100.0,6100.0,59805.62,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-31,12200.0,119051.26,0.17,0.02,0.12,59525.63,6100.0,6100.0,59525.63,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-01,12200.0,118847.52,0.17,0.02,0.12,59423.76,6100.0,6100.0,59423.76,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-02,12200.0,118610.84,0.17,0.02,0.12,59305.42,6100.0,6100.0,59305.42,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-03,12200.0,118299.74,0.17,0.02,0.12,59149.87,6100.0,6100.0,59149.87,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-06,12200.0,117980.1,0.17,0.02,0.12,58990.05,6100.0,6100.0,58990.05,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-07,12200.0,118172.86,0.17,0.02,0.12,59086.43,6100.0,6100.0,59086.43,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-08,12200.0,117788.56,0.17,0.03,0.12,58894.28,6100.0,6100.0,58894.28,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-09,12200.0,116729.6,0.17,0.03,0.12,58364.8,6100.0,6100.0,58364.8,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-10,12200.0,115577.92,0.17,0.03,0.12,57788.96,6100.0,6100.0,57788.96,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-13,12200.0,113819.9,0.17,0.03,0.12,56909.95,6100.0,6100.0,56909.95,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-14,12200.0,112939.06,0.17,0.03,0.11,56469.53,6100.0,6100.0,56469.53,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-15,12200.0,113697.9,0.51,0.03,0.11,56848.95,6100.0,6100.0,56848.95,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-16,12200.0,113261.14,1.6,0.03,0.11,56630.57,6100.0,6100.0,56630.57,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-17,12200.0,113358.74,1.57,0.03,0.11,56679.37,6100.0,6100.0,56679.37,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-20,12200.0,113100.1,1.63,0.03,0.11,56550.05,6100.0,6100.0,56550.05,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-21,12200.0,113051.3,1.65,0.03,0.11,56525.65,6100.0,6100.0,56525.65,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-22,12200.0,113717.42,1.62,0.03,0.11,56858.71,6100.0,6100.0,56858.71,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-23,12200.0,114767.84,1.62,0.03,0.11,57383.92,6100.0,6100.0,57383.92,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-24,12200.0,114869.1,1.62,0.03,0.11,57434.55,6100.0,6100.0,57434.55,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-27,12200.0,114235.92,2.05,0.02,0.11,57117.96,6100.0,6100.0,57117.96,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-28,12200.0,113578.34,2.04,0.02,0.11,56789.17,6100.0,6100.0,56789.17,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-29,12200.0,113938.24,2.03,0.03,0.11,56969.12,6100.0,6100.0,56969.12,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-06-30,12200.0,114428.68,2.05,0.03,0.11,57214.34,6100.0,6100.0,57214.34,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-01,12200.0,115746.28,2.06,0.03,0.11,57873.14,6100.0,6100.0,57873.14,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-04,12200.0,115274.14,1.58,0.03,0.12,57637.07,6100.0,6100.0,57637.07,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-05,12200.0,115924.4,1.06,0.03,0.12,57962.2,6100.0,6100.0,57962.2,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-06,12200.0,116653.96,0.95,0.03,0.12,58326.98,6100.0,6100.0,58326.98,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-07,12200.0,116377.02,0.8,0.03,0.12,58188.51,6100.0,6100.0,58188.51,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-08,12200.0,116583.2,0.78,0.03,0.12,58291.6,6100.0,6100.0,58291.6,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-11,12200.0,117312.76,0.57,0.03,0.12,58656.38,6100.0,6100.0,58656.38,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-12,12200.0,117914.22,0.57,0.03,0.12,58957.11,6100.0,6100.0,58957.11,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-13,12200.0,117451.84,0.58,0.03,0.12,58725.92,6100.0,6100.0,58725.92,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-14,12200.0,116884.54,0.58,0.03,0.12,58442.27,6100.0,6100.0,58442.27,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-15,12200.0,117620.2,0.59,0.03,0.12,58810.1,6100.0,6100.0,58810.1,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-01,12200.0,121453.44,0.5,0.02,0.12,60726.72,6100.0,6100.0,60726.72,,,6100.0,,,,,,0.06,6100.0,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-02,12200.0,121063.04,0.5,0.02,0.12,60531.52,6100.0,6100.0,60531.52,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-03,12200.0,120395.7,0.5,0.02,0.12,60197.85,6100.0,6100.0,60197.85,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-04,12200.0,120695.82,0.5,0.02,0.12,60347.91,6100.0,6100.0,60347.91,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-05,12200.0,119933.32,0.48,0.02,0.12,59966.66,6100.0,6100.0,59966.66,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-08,12200.0,119971.14,0.48,0.02,0.12,59985.57,6100.0,6100.0,59985.57,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-09,12200.0,119891.84,0.44,0.02,0.12,59945.92,6100.0,6100.0,59945.92,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-16,5500.0,53991.85,0.25,0.01,0.05,0.0,5500.0,0.0,53991.85,,,,,,,,,,5500.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-08-17,5500.0,53433.05,0.27,0.01,0.05,0.0,5500.0,0.0,53433.05,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-08-18,11000.0,106690.1,0.61,0.02,0.11,53345.05,5500.0,5500.0,53345.05,,,5500.0,,,,,,0.05,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-19,11000.0,105746.3,0.62,0.02,0.11,52873.15,5500.0,5500.0,52873.15,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-22,11000.0,104954.3,0.92,0.02,0.11,52477.15,5500.0,5500.0,52477.15,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-23,11000.0,105044.5,0.93,0.02,0.1,52522.25,5500.0,5500.0,52522.25,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-24,11000.0,104893.8,0.87,0.02,0.11,52446.9,5500.0,5500.0,52446.9,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-25,11000.0,105299.7,0.87,0.02,0.11,52649.85,5500.0,5500.0,52649.85,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-26,11000.0,104386.7,0.87,0.02,0.11,52193.35,5500.0,5500.0,52193.35,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-29,11000.0,103768.5,0.86,0.02,0.1,51884.25,5500.0,5500.0,51884.25,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-30,11000.0,103532.0,0.86,0.02,0.1,51766.0,5500.0,5500.0,51766.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-31,11000.0,103125.0,0.89,0.02,0.1,51562.5,5500.0,5500.0,51562.5,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-01,11000.0,103013.9,0.89,0.02,0.1,51506.95,5500.0,5500.0,51506.95,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-02,10800.0,101813.76,0.94,0.02,0.1,50906.88,5400.0,5400.0,50906.88,,,,0.0,,100.0,,,,,100.0,0.05,0.0,100.0,98.18,0.0,0.0,0.0,100.0,,1.0,100.0,1.9636
2022-09-05,10800.0,101187.36,0.94,0.02,0.1,50593.68,5400.0,5400.0,50593.68,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-06,10800.0,101125.8,1.65,0.02,0.1,50562.9,5400.0,5400.0,50562.9,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-07,10800.0,101241.36,1.65,0.02,0.1,50620.68,5400.0,5400.0,50620.68,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-13,10800.0,100797.48,1.56,0.02,0.1,50398.74,5400.0,5400.0,50398.74,,,5400.0,,,,,,0.05,5400.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-14,10800.0,100978.92,1.6,0.02,0.1,50489.46,5400.0,5400.0,50489.46,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-15,10800.0,100403.28,1.61,0.02,0.1,50201.64,5400.0,5400.0,50201.64,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-16,10800.0,100207.8,2.02,0.02,0.1,50103.9,5400.0,5400.0,50103.9,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-19,10800.0,99963.72,2.04,0.02,0.1,49981.86,5400.0,5400.0,49981.86,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-20,10800.0,99326.52,3.25,0.02,0.1,49663.26,5400.0,5400.0,49663.26,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-21,10800.0,99501.48,3.86,0.02,0.1,49750.74,5400.0,5400.0,49750.74,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,5400.0,,,,,5400.0,0.0,0.05,0.0,0.0,5400.0,49472.1,0.05,0.0,,0.0,,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5400.0,49274.46,0.05,0.0,,0.0,,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,907.29,0.0,0.0,,0.0,,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,901.16,0.0,0.0,,0.0,,0.0
2022-09-29,11200.0,100834.72,1.92,0.02,0.1,50417.36,5600.0,5600.0,50417.36,,,5600.0,,,,,,0.05,5600.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-30,11200.0,101525.76,1.89,0.02,0.1,50762.88,5600.0,5600.0,50762.88,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-03,11200.0,102475.52,1.62,0.02,0.1,51237.76,5600.0,5600.0,51237.76,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,5600.0,,,,,5600.0,0.0,0.05,0.0,0.0,100.0,919.85,0.0,0.0,,0.0,,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,915.25,0.0,0.0,,0.0,,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,909.52,0.0,0.0,,0.0,,0.0
2022-11-11,11000.0,101198.9,0.94,0.02,0.1,50599.45,5500.0,5500.0,50599.45,,,5500.0,,,,,,0.05,5500.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-14,11000.0,101146.1,1.0,0.02,0.1,50573.05,5500.0,5500.0,50573.05,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-15,11000.0,101495.9,1.01,0.02,0.1,50747.95,5500.0,5500.0,50747.95,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-16,11000.0,101657.6,0.99,0.02,0.1,50828.8,5500.0,5500.0,50828.8,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-17,11000.0,101499.2,1.11,0.02,0.1,50749.6,5500.0,5500.0,50749.6,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-18,11000.0,101910.6,1.11,0.02,0.1,50955.3,5500.0,5500.0,50955.3,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-21,11000.0,102098.7,1.1,0.02,0.1,51049.35,5500.0,5500.0,51049.35,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-22,11000.0,102317.6,0.96,0.02,0.1,51158.8,5500.0,5500.0,51158.8,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-23,11000.0,102598.1,0.97,0.02,0.1,51299.05,5500.0,5500.0,51299.05,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-24,11000.0,103040.3,0.84,0.02,0.1,51520.15,5500.0,5500.0,51520.15,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-25,11000.0,102529.9,0.86,0.02,0.1,51264.95,5500.0,5500.0,51264.95,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-28,11000.0,102513.4,0.87,0.02,0.1,51256.7,5500.0,5500.0,51256.7,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-29,11000.0,102834.6,0.87,0.02,0.1,51417.3,5500.0,5500.0,51417.3,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-11-30,11000.0,102725.7,0.86,0.02,0.1,51362.85,5500.0,5500.0,51362.85,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-01,11000.0,103890.6,0.86,0.02,0.1,51945.3,5500.0,5500.0,51945.3,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-02,11000.0,103884.0,0.89,0.02,0.1,51942.0,5500.0,5500.0,51942.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-05,11000.0,103804.8,0.89,0.02,0.1,51902.4,5500.0,5500.0,51902.4,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-06,11000.0,104006.1,0.88,0.02,0.1,52003.05,5500.0,5500.0,52003.05,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-07,11000.0,104183.2,0.89,0.02,0.1,52091.6,5500.0,5500.0,52091.6,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-08,11000.0,103934.6,0.9,0.02,0.1,51967.3,5500.0,5500.0,51967.3,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-09,11000.0,103438.5,0.91,0.02,0.1,51719.25,5500.0,5500.0,51719.25,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-12,11000.0,103277.9,0.91,0.02,0.1,51638.95,5500.0,5500.0,51638.95,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-13,11000.0,103783.9,1.15,0.02,0.1,51891.95,5500.0,5500.0,51891.95,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-14,11000.0,103821.3,1.15,0.02,0.1,51910.65,5500.0,5500.0,51910.65,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-15,11000.0,102494.7,1.16,0.02,0.1,51247.35,5500.0,5500.0,51247.35,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,5500.0,,,,,5500.0,0.0,0.05,0.0,0.0,5500.0,50983.9,0.05,0.0,,0.0,,0.0
2023-01-05,11200.0,103457.76,1.8,0.02,0.1,51728.88,5600.0,5600.0,51728.88,,,5600.0,,,,,,0.05,5600.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-06,11200.0,104165.6,2.44,0.02,0.1,52082.8,5600.0,5600.0,52082.8,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-09,11200.0,104104.0,2.45,0.02,0.1,52052.0,5600.0,5600.0,52052.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-10,11200.0,103797.12,1.5,0.02,0.1,51898.56,5600.0,5600.0,51898.56,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-11,11200.0,104317.92,1.47,0.02,0.1,52158.96,5600.0,5600.0,52158.96,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-12,11200.0,104868.96,1.37,0.02,0.1,52434.48,5600.0,5600.0,52434.48,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-13,11200.0,104954.08,1.38,0.02,0.11,52477.04,5600.0,5600.0,52477.04,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-16,11200.0,105066.08,1.34,0.02,0.11,52533.04,5600.0,5600.0,52533.04,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-17,11200.0,105680.96,1.32,0.02,0.11,52840.48,5600.0,5600.0,52840.48,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-27,11400.0,104955.24,0.85,0.02,0.11,52477.62,5700.0,5700.0,52477.62,,,5700.0,,,,,,0.05,5700.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-02-28,11400.0,104584.74,0.86,0.02,0.1,52292.37,5700.0,5700.0,52292.37,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-01,11400.0,104091.12,0.86,0.02,0.1,52045.56,5700.0,5700.0,52045.56,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-02,11400.0,104168.64,0.87,0.02,0.1,52084.32,5700.0,5700.0,52084.32,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-03,11400.0,104209.68,0.85,0.02,0.1,52104.84,5700.0,5700.0,52104.84,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-06,11400.0,104038.68,0.85,0.02,0.1,52019.34,5700.0,5700.0,52019.34,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-07,11400.0,104248.44,0.86,0.02,0.1,52124.22,5700.0,5700.0,52124.22,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-13,11400.0,105536.64,0.86,0.02,0.1,52768.32,5700.0,5700.0,52768.32,,,5700.0,,,,,,0.05,5700.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-14,11400.0,104548.26,1.0,0.02,0.11,52274.13,5700.0,5700.0,52274.13,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-15,11400.0,105621.0,0.98,0.02,0.1,52810.5,5700.0,5700.0,52810.5,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-16,11400.0,104756.88,0.97,0.02,0.11,52378.44,5700.0,5700.0,52378.44,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-17,11400.0,105104.58,2.41,0.02,0.1,52552.29,5700.0,5700.0,52552.29,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-04,11200.0,104308.96,1.61,0.02,0.1,52154.48,5600.0,5600.0,52154.48,,,5600.0,,,,,,0.05,5600.0,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-05,11200.0,104752.48,1.68,0.02,0.1,52376.24,5600.0,5600.0,52376.24,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
