,STU FP Equity_DX_SI_QTY,STU FP Equity_DX_SHORT_INTEREST_VALUE,STU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STU FP Equity_DX_SI_MV,STU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STU FP Equity_DX_SUPPLY_SI_QTY,STU FP Equity_DX_BROKER_SI_QTY,STU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STU FP Equity_DX_BROKER_SI_MV_NEW_x,STU FP Equity_DX_SUPPLY_SI_QTY_INC_x,STU FP Equity_DX_BROKER_SI_MV_INC_x,STU FP Equity_DX_BROKER_SI_QTY_ADD,STU FP Equity_DX_BROKER_SI_QTY_NEW,STU FP Equity_DX_SUPPLY_SI_MV_DEC,STU FP Equity_DX_BROKER_SI_QTY_INC,STU FP Equity_DX_SUPPLY_SI_QTY_DEC,STU FP Equity_DX_BROKER_SI_MV_NEW_y,STU FP Equity_DX_BROKER_SI_MV_INC_y,STU FP Equity_DX_SUPPLY_SI_QTY_INC_y,STU FP Equity_DX_BROKER_SI_MV_ADD,STU FP Equity_DX_SUPPLY_SI_QTY_ADD,STU FP Equity_DX_BROKER_SI_QTY_DEC,STU FP Equity_DX_SUPPLY_SI_MV,STU FP Equity_DX_BROKER_SI_MV_DEC,STU FP Equity_DX_BROKER_SI_MV_RMV,STU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STU FP Equity_DX_UTILIZATION_QUANTITY,STU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STU FP Equity_DX_ACTIVE_UTILIZATION_MV,STU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STU FP Equity_DX_BROKER_SI_CON_RATIO,STU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STU FP Equity_DX_DEMAND_SUPPLY_RATIO,STU FP Equity_PX_LAST
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,165329.69,0.16,0.0,,0.0,,0.0,97.31
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,165091.83,0.16,0.0,,0.0,,0.0,97.17
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,164752.03,0.16,0.0,,0.0,,0.0,96.97
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,165652.5,0.16,0.0,,0.0,,0.0,97.5
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,164378.25,0.16,0.0,,0.0,,0.0,96.75
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,161795.77,0.16,0.0,,0.0,,0.0,95.23
2018-10-12,2200.0,206822.0,0.82,1.47,0.21,206822.0,0.0,2200.0,0.0,,,,2200.0,,,,,,,,0.21,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,1.2949,94.01
2018-10-15,2200.0,207350.0,0.87,1.47,0.21,207350.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,1.2949,94.25
2018-10-16,2200.0,211354.0,0.81,1.47,0.21,211354.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,1.2949,96.07
2018-10-17,4400.0,421124.0,1.61,2.93,0.42,315843.0,1100.0,3300.0,105281.0,,,0.11,,,,1100.0,,,0.11,,,1100.0,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,33.35,0.5554,66.65,2.5898,95.71
2018-10-18,4400.0,421124.0,1.57,2.93,0.42,315843.0,1100.0,3300.0,105281.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,33.32,0.5557,66.68,2.5898,95.71
2018-10-19,4400.0,426228.0,1.57,2.93,0.42,319671.0,1100.0,3300.0,106557.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,33.28,0.5559,66.72,2.5898,96.87
2018-10-22,2200.0,212322.0,0.78,1.47,0.21,106161.0,1100.0,1100.0,106161.0,,,,,,,,,,,,,,2200.0,0.11,0.21,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.51
2018-10-23,2200.0,211618.0,0.81,1.47,0.21,105809.0,1100.0,1100.0,105809.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.19
2018-10-24,2200.0,211618.0,1.36,1.47,0.21,105809.0,1100.0,1100.0,105809.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.19
2018-10-25,2200.0,212212.0,1.17,1.47,0.21,106106.0,1100.0,1100.0,106106.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.46
2018-10-26,2200.0,209990.0,1.09,1.47,0.21,104995.0,1100.0,1100.0,104995.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,95.45
2018-10-29,2200.0,210804.0,0.78,1.47,0.21,105402.0,1100.0,1100.0,105402.0,,,,,,,,,,,,,,,0.1,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,95.82
2018-10-30,2200.0,211354.0,0.65,1.6,0.21,105677.0,1100.0,1100.0,105677.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.07
2018-10-31,2200.0,210936.0,0.61,1.6,0.21,105468.0,1100.0,1100.0,105468.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,95.88
2018-11-01,2200.0,212762.0,0.6,1.6,0.21,106381.0,1100.0,1100.0,106381.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.71
2018-11-02,2200.0,212630.0,0.58,1.6,0.21,106315.0,1100.0,1100.0,106315.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,96.65
2018-11-05,2200.0,214742.0,0.6,1.6,0.21,107371.0,1100.0,1100.0,107371.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,97.61
2018-11-06,2200.0,215864.0,0.6,1.6,0.21,107932.0,1100.0,1100.0,107932.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,98.12
2018-11-07,2200.0,219846.0,0.56,1.6,0.22,109923.0,1100.0,1100.0,109923.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,99.93
2018-11-08,2200.0,220088.0,0.56,1.6,0.22,110044.0,1100.0,1100.0,110044.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,100.04
2018-11-09,2200.0,221452.0,0.55,1.6,0.22,110726.0,1100.0,1100.0,110726.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,100.66
2018-11-12,2200.0,220968.0,0.55,1.6,0.22,110484.0,1100.0,1100.0,110484.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,100.44
2018-11-13,2200.0,221188.0,0.56,1.6,0.22,110594.0,1100.0,1100.0,110594.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,100.54
2018-11-14,2200.0,222508.0,0.55,1.6,0.22,111254.0,1100.0,1100.0,111254.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,101.14
2018-11-15,2200.0,218416.0,0.55,1.6,0.22,109208.0,1100.0,1100.0,109208.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2949,99.28
2018-11-16,5400.0,536922.0,1.34,3.93,0.54,427549.0,1100.0,4300.0,109373.0,,,0.16,1600.0,,,1600.0,,,0.16,,0.16,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,37.28,0.5324,62.72,3.1783,99.43
2018-11-19,5400.0,537678.0,1.34,3.93,0.54,428151.0,1100.0,4300.0,109527.0,,,,,,,,,,,,,,,0.11,,,100.0,64.74,0.0,0.0,0.0,100.0,37.22,0.5327,62.78,3.1783,99.57
2018-11-20,4300.0,429269.0,1.07,3.13,0.43,429269.0,0.0,4300.0,0.0,,,,,,0.11,,1100.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.5327,62.8,7.1786,99.83
2018-11-21,4300.0,429527.0,1.09,3.13,0.43,429527.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.18,0.5329,62.82,7.1786,99.89
2018-11-22,4300.0,424711.0,0.98,3.13,0.43,424711.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.19,0.5328,62.81,7.1786,98.77
2018-11-23,4300.0,424926.0,0.99,3.13,0.43,424926.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.533,62.84,7.1786,98.82
2018-11-26,4300.0,430516.0,1.07,3.13,0.43,430516.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.5328,62.8,7.1786,100.12
2018-11-27,4300.0,434214.0,1.13,3.13,0.43,434214.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.22,0.5327,62.78,7.1786,100.98
2018-11-28,4300.0,431720.0,1.13,4.3,0.44,431720.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.22,0.5327,62.78,7.1786,100.4
2018-11-29,1100.0,109384.0,0.3,1.1,0.11,109384.0,0.0,1100.0,0.0,,,,,,,,,,,,,,3200.0,0.0,0.32,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,99.44
2018-11-30,1100.0,109538.0,0.29,1.1,0.11,109538.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,99.58
2018-12-03,1100.0,109912.0,0.29,1.1,0.11,109912.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,99.92
2018-12-04,1100.0,109846.0,0.29,1.1,0.11,109846.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,99.86
2018-12-05,1100.0,109978.0,0.33,1.1,0.11,109978.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,99.98
2018-12-06,1100.0,108889.0,0.36,1.1,0.11,108889.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,98.99
2018-12-07,1100.0,108944.0,0.37,1.1,0.11,108944.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8364,99.04
2018-12-10,1100.0,106942.0,0.51,1.1,0.11,106942.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.393,97.22
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.11,,0.0,0.0,2799.0,277436.88,0.28,0.0,,0.0,,0.0,99.12
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,599.0,60702.66,0.06,0.0,,0.0,,0.0,101.34
2018-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,599.0,61553.24,0.06,0.0,,0.0,,0.0,102.76
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1698.0,174316.68,0.17,0.0,,0.0,,0.0,102.66
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,173773.72,0.17,0.0,,0.0,,0.0,102.28
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,169815.05,0.17,0.0,,0.0,,0.0,99.95
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,171870.84,0.17,0.0,,0.0,,0.0,101.16
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,171293.18,0.17,0.0,,0.0,,0.0,100.82
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,171802.88,0.17,0.0,,0.0,,0.0,101.12
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,169900.0,0.17,0.0,,0.0,,0.0,100.0
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,169900.0,0.17,0.0,,0.0,,0.0,
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,169900.0,0.17,0.0,,0.0,,0.0,
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,165890.36,0.17,0.0,,0.0,,0.0,97.64
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,168234.98,0.17,0.0,,0.0,,0.0,99.02
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,169967.96,0.17,0.0,,0.0,,0.0,100.04
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,169967.96,0.17,0.0,,0.0,,0.0,
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,170205.82,0.17,0.0,,0.0,,0.0,100.18
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,170749.5,0.17,0.0,,0.0,,0.0,100.5
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,172244.62,0.17,0.0,,0.0,,0.0,101.38
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,171734.92,0.17,0.0,,0.0,,0.0,101.08
2019-01-08,2000.0,203080.0,0.76,1.0,0.2,203080.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.2,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,101.54
2019-01-09,2000.0,203000.0,0.76,1.0,0.2,203000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,101.5
2019-01-10,2000.0,205440.0,0.76,1.0,0.2,205440.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,102.72
2019-01-11,2000.0,205200.0,0.76,1.0,0.21,205200.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,102.6
2019-01-14,2000.0,204400.0,0.77,1.0,0.21,204400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,102.2
2019-01-15,2000.0,206000.0,0.77,1.0,0.2,206000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,103.0
2019-01-16,2000.0,205840.0,0.77,1.0,0.21,205840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,102.92
2019-01-17,2000.0,207400.0,0.77,1.0,0.21,207400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,103.7
2019-01-18,2000.0,209840.0,0.77,1.0,0.21,209840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,104.92
2019-01-21,2000.0,208160.0,0.77,1.0,0.21,208160.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,104.08
2019-01-22,2000.0,208720.0,0.77,1.0,0.21,208720.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,104.36
2019-01-23,2000.0,210320.0,0.78,1.0,0.21,210320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,105.16
2019-01-24,2000.0,211840.0,0.78,1.0,0.21,211840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,105.92
2019-01-25,2000.0,211280.0,0.82,1.0,0.21,211280.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.82,0.5,50.18,1.1772,105.64
2019-01-28,2000.0,210400.0,2.13,1.0,0.21,210400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.89,0.5,50.11,1.1772,105.2
2019-01-29,2000.0,213600.0,2.12,1.0,0.21,213600.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,1.1772,106.8
2019-01-30,2000.0,213640.0,2.12,1.0,0.21,213640.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.61,0.5,50.39,1.1772,106.82
2019-01-31,2000.0,215360.0,2.1,1.0,0.21,215360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,107.68
2019-02-01,2000.0,214840.0,2.31,1.0,0.22,214840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,107.42
2019-02-04,2000.0,214800.0,2.38,1.0,0.21,214800.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,107.4
2019-02-05,2000.0,216760.0,2.37,1.0,0.21,216760.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,108.38
2019-02-06,2000.0,216120.0,4.75,1.0,0.22,216120.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,108.06
2019-02-07,2000.0,215360.0,6.51,1.0,0.22,215360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,107.68
2019-02-08,2000.0,213920.0,10.31,1.0,0.22,213920.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,106.96
2019-02-11,2000.0,214880.0,10.31,1.0,0.21,214880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,107.44
2019-02-12,2000.0,215760.0,2.99,1.07,0.22,215760.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.1772,107.88
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.22,,0.0,0.0,1699.0,182676.48,0.18,0.0,,0.0,,0.0,107.52
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.82
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.68
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.86
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,183729.86,0.18,0.0,,0.0,,0.0,108.14
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,184001.7,0.18,0.0,,0.0,,0.0,108.3
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,183627.92,0.18,0.0,,0.0,,0.0,108.08
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,183797.82,0.18,0.0,,0.0,,0.0,108.18
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,183593.94,0.18,0.0,,0.0,,0.0,108.06
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,184715.28,0.18,0.0,,0.0,,0.0,108.72
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,183967.72,0.18,0.0,,0.0,,0.0,108.28
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699.0,183186.18,0.18,0.0,,0.0,,0.0,107.82
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.96
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.62
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.02
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8
2019-03-07,1700.0,186830.0,1.9,1.05,0.18,186830.0,0.0,1700.0,0.0,,,,1700.0,,,,,,,,0.18,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,109.9
2019-03-08,1700.0,186150.0,1.83,1.05,0.19,186150.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,109.5
2019-03-11,1700.0,186864.0,1.85,1.05,0.19,186864.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,109.92
2019-03-12,1700.0,188054.0,1.85,1.05,0.19,188054.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,110.62
2019-03-13,1700.0,187170.0,0.78,0.97,0.19,187170.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,110.1
2019-03-14,1700.0,187986.0,0.79,0.97,0.19,187986.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,110.58
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.76
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.64
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.04
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.06
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.58
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.72
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.58
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.52
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.24
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.98
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.94
