,CFI FP Equity_DX_SI_QTY,CFI FP Equity_DX_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CFI FP Equity_DX_SI_MV,CFI FP Equity_DX_DSS,CFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SUPPLY_SI_QTY,CFI FP Equity_DX_BROKER_SI_QTY,CFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CFI FP Equity_DX_BROKER_SI_QTY_ADD,CFI FP Equity_DX_SUPPLY_SI_MV_DEC,CFI FP Equity_DX_SUPPLY_SI_QTY_DEC,CFI FP Equity_DX_BROKER_SI_MV_ADD,CFI FP Equity_DX_SUPPLY_SI_QTY_ADD,CFI FP Equity_DX_BROKER_SI_QTY_DEC,CFI FP Equity_DX_SUPPLY_SI_MV,CFI FP Equity_DX_BROKER_SI_MV_DEC,CFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CFI FP Equity_DX_UTILIZATION_QUANTITY,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CFI FP Equity_DX_ACTIVE_UTILIZATION_MV,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CFI FP Equity_DX_BROKER_SI_CON_RATIO,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CFI FP Equity_DX_DEMAND_SUPPLY_RATIO,CFI FP Equity_PX_LAST
1993-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6092
1993-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3714
1993-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1029
1993-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6945
1993-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6945
1993-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6945
1993-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6945
1993-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9014
1993-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1993-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6092
1993-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0847
1993-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0847
1993-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0847
1993-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0847
1993-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6092
1993-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6092
1993-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.219
1993-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4568
1993-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1993-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1993-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.219
1993-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.219
1993-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.219
1993-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.219
1993-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9141
1993-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8343
1993-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1993-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3225
1993-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1993-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1993-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3225
1993-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1993-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4931
1993-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1993-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2553
1993-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0176
1993-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8651
1993-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5421
1993-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5421
1993-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5421
1993-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3225
1993-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3225
1993-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3225
1993-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5602
1993-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1993-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4931
1993-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1993-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2608
1993-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1993-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9196
1993-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5784
1993-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5784
1993-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5784
1993-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1993-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6455
1993-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2735
1993-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2917
1993-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1993-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2735
1993-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.121
1993-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4623
1993-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0049
1993-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1755
1993-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4623
1993-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9196
1993-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1993-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9196
1993-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9196
1993-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.328
1993-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9378
1993-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1993-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1993-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9378
1993-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1993-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1993-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8343
1993-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4623
1993-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4441
1993-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0539
1993-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9686
1993-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1994-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2917
1994-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1994-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1994-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2063
1994-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4259
1994-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1994-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3714
1994-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1337
1994-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1337
1994-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1827
1994-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1827
1994-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4694
1994-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4694
1994-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.317
1994-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9449
1994-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1463
1994-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4694
1994-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4694
1994-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8541
1994-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4276
1994-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.58
1994-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.58
1994-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8668
1994-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7325
1994-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1898
1994-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8849
1994-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4276
1994-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.58
1994-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1898
1994-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1898
1994-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1898
1994-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1898
1994-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9521
1994-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.257
1994-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.257
1994-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.257
1994-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4402
1994-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.257
1994-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.3731
1994-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7633
1994-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2388
1994-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5619
1994-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2388
1994-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2388
1994-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5437
1994-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2388
1994-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7633
1994-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5255
1994-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2388
1994-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2388
1994-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3786
1994-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8051
1994-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1463
1994-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1463
1994-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5982
1994-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6653
1994-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1408
1994-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2443
1994-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1408
1994-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9031
1994-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0864
1994-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0864
1994-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0555
1994-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6653
1994-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8178
1994-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4947
1994-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5619
1994-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8668
1994-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1717
1994-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3423
1994-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4947
1994-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4947
1994-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0374
1994-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1898
1994-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5619
1994-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0374
1994-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0374
1994-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0374
1994-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0374
1994-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0374
1994-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6164
1994-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9394
1994-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0919
1994-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6653
1994-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9031
1994-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9031
1994-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1408
1994-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1408
1994-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1408
1994-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3786
1994-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8359
1994-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8541
1994-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8541
1994-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3786
1994-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3478
1994-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9394
1994-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.787
1994-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7198
1994-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9576
1994-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.787
1994-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.787
1994-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6527
1994-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8723
1994-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8723
1994-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8723
1994-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3296
1994-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8723
1994-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8723
1994-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8051
1994-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5674
1994-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8051
1994-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8051
1994-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8051
1994-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6527
1994-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0429
1994-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2806
1994-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1282
1994-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1282
1994-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1282
1994-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9939
1994-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2317
1994-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9939
1994-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7561
1994-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7561
1994-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9939
1994-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7561
1994-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9939
