,GREAL FP Equity_DX_SI_QTY,GREAL FP Equity_DX_SHORT_INTEREST_VALUE,GREAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GREAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GREAL FP Equity_DX_SI_MV,GREAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GREAL FP Equity_DX_SUPPLY_SI_QTY,GREAL FP Equity_DX_BROKER_SI_QTY,GREAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GREAL FP Equity_DX_BROKER_SI_QTY_ADD,GREAL FP Equity_DX_BROKER_SI_MV_ADD,GREAL FP Equity_DX_BROKER_SI_QTY_DEC,GREAL FP Equity_DX_SUPPLY_SI_MV,GREAL FP Equity_DX_BROKER_SI_MV_DEC,GREAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GREAL FP Equity_DX_UTILIZATION_QUANTITY,GREAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GREAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GREAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GREAL FP Equity_DX_ACTIVE_UTILIZATION_MV,GREAL FP Equity_DX_BROKER_SI_CON_RATIO,GREAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GREAL FP Equity_DX_DEMAND_SUPPLY_RATIO,GREAL FP Equity_PX_LAST
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,5.6447
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,5.561
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,5.5772
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,5.5326
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,5.5232
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,5.5073
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,5.4938
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,5.7751
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,5.7976
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,5.8638
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,5.9101
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,5.8769
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,5.9508
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,5.8681
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,5.8369
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,5.9071
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,5.8323
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,5.8113
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,5.695
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,5.6574
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,5.5993
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,5.5692
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,5.507
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,5.499
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,5.4905
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,5.5964
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,5.5376
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,5.6196
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,5.7068
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,5.919
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,5.8861
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,5.6479
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,5.6825
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,5.6085
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,5.7618
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,5.9536
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,5.9774
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,5.891
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,5.8508
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,5.9633
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,6.1586
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,6.1492
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,6.1739
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,6.1526
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,6.1649
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,6.2111
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,6.1993
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,6.1743
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,6.1963
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,6.0949
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,6.0158
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,6.0435
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,6.0961
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,6.025
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,5.9812
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,6.0542
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,6.1674
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,6.0296
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,5.989
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,5.9232
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,5.9111
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,5.8489
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,5.7436
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,5.6165
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,5.7383
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,5.858
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,5.8497
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,5.8177
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,5.8962
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,5.9737
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,6.0008
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,6.1474
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,6.0583
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,6.0866
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,6.0663
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,6.1033
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,6.0725
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,6.05
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,6.1594
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,6.0506
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,6.0913
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,6.2841
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,6.1799
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,6.064
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,6.1554
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,6.283
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,6.1984
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,6.1491
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,6.1839
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,5.9842
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,5.8671
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,5.8707
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,6.0476
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,6.0172
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,5.8202
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,5.7969
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,5.8503
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,5.922
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,5.9299
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,6.0535
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,6.1128
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,6.059
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,5.9711
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,6.0039
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,5.943
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,5.8204
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,5.6734
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,5.7127
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,5.6549
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,5.7365
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,5.6018
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,5.6218
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,5.6614
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,5.6762
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,5.8829
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,5.8896
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,6.2387
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,6.4029
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,6.2287
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,6.294
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,6.2066
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,6.3437
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,6.2209
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,6.2038
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,6.7068
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,6.5922
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,6.5181
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,6.6504
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,6.6725
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,6.5205
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,6.6125
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,6.6418
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,6.6495
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,6.683
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,6.6599
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,6.7493
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,6.7149
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,6.7859
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,6.7991
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,6.9125
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,6.9615
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,6.9675
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,6.8812
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,6.9144
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,6.8689
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,6.9203
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,7.2376
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,7.1926
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,7.201
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,7.2513
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,7.3071
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,7.2728
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,7.3258
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,7.3991
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,7.4088
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,7.361
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,7.2746
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,7.1506
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,7.2068
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,7.1568
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,7.1361
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,7.0658
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,7.102
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,7.0189
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,7.1149
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,7.0391
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,6.9925
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,6.8265
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,6.8235
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,6.8197
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,6.8748
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,6.8246
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,6.9165
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,6.9407
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,6.9648
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,6.9885
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,6.9616
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,6.997
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,6.8514
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,6.8146
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,6.7564
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,6.7414
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,6.7168
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,6.6968
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,6.6023
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,6.7199
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,6.5495
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,6.5426
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,6.6388
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,6.6068
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,6.6054
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,6.5902
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,6.5572
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,6.6045
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,6.57
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,6.5161
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,6.5381
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,6.4181
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,6.4152
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,6.4786
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,6.4257
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,6.3944
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,6.4371
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,6.4886
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,6.6639
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,6.6923
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,6.6117
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,6.5897
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,6.551
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,6.4754
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,6.4924
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,6.5469
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,6.566
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,6.7067
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,6.7629
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,6.8076
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,6.801
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,6.8487
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,6.8951
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,6.7136
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,6.7216
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,6.69
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,6.645
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,6.6955
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,6.6257
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,6.5254
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,6.5005
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,6.5315
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,6.5355
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,6.4073
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,6.4134
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,6.4896
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,6.558
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,6.6217
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,6.6822
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,6.5567
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,6.4895
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,6.6104
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,6.676
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,6.6561
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,6.7735
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,6.8263
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,6.8265
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,6.9343
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,6.8455
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,6.8628
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,6.7876
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,6.8001
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,6.8567
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,7.0595
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,7.0804
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,6.9842
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,6.975
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,6.9539
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,7.0594
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,6.9175
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,6.8781
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,6.8997
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,6.9385
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,6.8058
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,6.9146
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,6.9662
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,7.0516
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,7.0917
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,7.1108
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,7.098
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,6.8797
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,6.8927
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,6.7261
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,6.8782
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,6.7792
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,6.6784
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,6.628
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,6.6912
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,6.615
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,6.7149
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,6.6477
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,6.7186
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,6.6625
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,6.6031
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,6.6452
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,6.6315
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,6.656
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,6.6922
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,6.7642
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,6.7865
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,6.8561
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,6.7694
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,6.7752
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,6.8907
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,6.9958
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,6.9854
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,6.8828
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,6.8631
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,6.8736
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,6.8519
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,6.8041
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,6.8371
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,6.7683
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,6.7522
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,300.0,2030.16,0.0,0.0,0.0,,0.0,6.7672
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,300.0,2030.67,0.0,0.0,0.0,,0.0,6.7689
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,300.0,2045.52,0.0,0.0,0.0,,0.0,6.8184
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,6.8629
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,6.8542
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,6.9263
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,7.0186
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,6.7853
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,300.0,2037.57,0.0,0.0,0.0,,0.0,6.7919
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,6.9215
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,6.8979
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,6.9965
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,6.9413
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,6.9915
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,7.0389
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,6.9932
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,6.9671
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,7.0403
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,7.0704
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,7.0607
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,7.1135
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,7.2295
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,7.3309
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,7.2585
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,7.2758
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,7.146
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,7.236
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,7.2869
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,7.2027
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,7.2954
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,7.4018
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,7.4489
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,7.4297
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,7.5617
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,7.49
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,7.5383
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,7.6388
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,7.5896
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,7.5186
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,7.4855
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,7.6528
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,7.5271
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,7.6344
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,7.58
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,7.5543
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,7.6045
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,7.7093
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,7.6439
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,7.7494
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,7.6651
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,7.529
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,7.4923
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,7.4377
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,7.4166
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,7.459
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,7.3811
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,7.4746
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,7.3992
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,7.504
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,7.5435
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,7.5049
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,7.4391
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,7.2488
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,7.2104
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,7.2198
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,7.2326
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,7.22
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,7.2588
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,7.2023
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,7.1462
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,6.9635
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,6.9538
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,6.9121
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,6.8909
