,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_y,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity
2013-12-13,16961620.0,673460624.13,3.21,11.99,2.82,767.78,1.0,538008665.28,4529320.0,13550159.0,179836517.63,,,,73.48,,,,37.01,1600000.0,814719.0,,,73.48,,,448.0,37252.0,206.57,1.49,,,4.4,4.4,98456384.0,3909207836.18,,4488.03,4.4,22.74,0.1863,30.97,0.1647
2013-12-16,15837617.0,637505185.96,3.0,11.12,2.63,713.07,1.0,500185027.3,4527320.0,12426156.0,182236379.28,,,200000.0,,,448.0,,9.27,,202000.0,,,,200000.0,0.02,17164.0,1124451.0,205.43,52.37,,,4.39,4.39,98674192.0,3971892306.78,,4496.69,4.37,18.26,0.1879,33.27,0.1535
2013-12-17,15722293.0,615505509.67,2.98,10.92,2.61,712.16,1.0,482263773.49,4592435.0,12318805.0,179787327.8,,,2042.0,0.66,,,,0.69,6248.0,15152.0,,,0.66,2042.0,,78225.0,113599.0,209.95,4.98,,,4.5,4.5,97411144.0,3813508362.66,,4442.39,4.51,18.25,0.1912,33.78,0.1541
2013-12-18,14872151.0,583657060.58,2.82,10.01,2.47,662.99,1.0,454412124.19,4482234.0,11578864.0,175905121.01,,,,0.0,,,,5.51,6759.0,110201.0,,,0.0,,,,746700.0,200.58,34.39,,,4.36,4.36,98365936.0,3860367815.48,,4408.47,4.35,19.5,0.211,35.49,0.1446
2013-12-19,14866402.0,600169762.37,2.81,9.78,2.47,665.1,1.0,467448953.38,4476485.0,11578864.0,180719648.15,,,4251.0,,,,,0.45,,10000.0,,,,4251.0,,,,201.88,,,,4.29,4.29,99904936.0,4033250392.34,,4517.63,4.28,19.48,0.2107,35.45,0.1424
2013-12-20,14535986.0,589823635.82,2.75,9.45,2.42,661.92,1.0,470005612.52,4146069.0,11583115.0,168234166.71,,,892224.0,,,4251.0,,54.76,,1222640.0,,,,892224.0,0.2,,,189.84,,,,3.98,3.98,99900304.0,4053633549.54,,4595.93,3.97,20.19,0.2224,36.66,0.1397
2013-12-23,13917434.0,572895060.52,2.63,8.89,2.31,637.14,1.0,451396809.9,4292524.0,10965857.0,176696781.66,,8200.0,,,0.38,,,0.03,,11745.0,,8200.0,,,,150000.0,617258.0,198.81,29.1,,,4.07,4.07,101219248.0,4166573177.83,,4699.33,4.06,21.16,0.2373,38.68,0.1319
2013-12-24,13935192.0,573564998.01,2.64,8.83,2.32,644.3,1.0,490205316.95,3216233.0,11909906.0,132378418.2,,,,48.46,,,,49.84,993300.0,1076291.0,,,48.46,,,,49251.0,150.18,2.28,,,3.04,3.04,102440232.0,4216384780.55,,4789.53,3.04,26.81,0.2357,35.77,0.1319
2013-12-25,13929692.0,573338620.97,2.64,9.05,2.32,642.73,1.0,489978939.91,3216233.0,11904406.0,132378418.2,,,,,,,,,,,,,,,,,5500.0,150.52,0.04,,,3.04,3.04,102439272.0,4216345267.47,,4798.22,3.04,26.75,0.235,35.69,0.1318
2013-12-26,14705983.0,605290340.46,2.78,9.56,2.44,681.72,1.0,489978939.91,3992524.0,11904406.0,164330137.69,,,776291.0,,,,,,,,,,,776291.0,,,,187.44,,,,3.79,3.79,101406368.0,4173831495.09,,4761.13,3.79,26.77,0.2356,35.78,0.1395
2013-12-27,15220592.0,635673397.33,2.88,9.89,2.53,706.15,1.0,518501170.19,3906981.0,12415015.0,163171306.71,,,,29.04,,,,4.2,615858.0,89543.0,,,29.04,,,4000.0,105249.0,183.95,4.94,,,3.7,3.7,101689200.0,4246951710.95,,4790.87,3.7,25.8,0.225,34.42,0.1441
2013-12-30,14749355.0,616251104.39,2.79,9.62,2.45,690.77,1.0,505296946.8,3753981.0,12093778.0,156847193.46,,,,,,,,7.16,,153000.0,,,,,,,321237.0,178.54,12.78,,,3.58,3.58,101095000.0,4223907106.34,,4813.9,3.58,24.62,0.2304,35.76,0.1407
2013-12-31,14708875.0,615010863.42,2.78,9.71,2.45,689.82,1.0,503975267.32,3753981.0,12053298.0,156962316.7,,,,0.27,,,,,4520.0,,,,0.27,,,,45000.0,179.37,2.14,,,3.59,3.59,100688608.0,4210015228.43,,4811.71,3.59,24.66,0.2315,35.84,0.1408
2014-01-01,14708875.0,615010863.42,2.78,9.97,2.45,689.63,1.0,503975267.32,3753981.0,12053298.0,156962316.7,,,,,,,,,,,,,,,,,,179.23,,,,3.59,3.59,100782864.0,4213956281.97,,4815.52,3.59,24.67,0.2315,35.84,0.1407
2014-01-02,14740047.0,611858483.82,2.79,10.0,2.45,691.64,1.0,501078579.26,3767160.0,12071291.0,156374589.98,,,,0.15,,17934.0,,0.13,59.0,2736.0,,,0.15,,0.85,15915.0,,180.04,,,,3.6,3.6,100989328.0,4192061064.12,,4822.83,3.6,24.61,0.2306,35.77,0.1407
2014-01-03,14712327.0,614510652.72,2.78,9.82,2.45,686.92,1.0,503818951.7,3791252.0,12062198.0,158354605.71,,,1185.0,0.0,,,,1.16,9941.0,18627.0,,,0.0,1185.0,,41534.0,19034.0,180.15,0.78,,,3.62,3.62,100834352.0,4211691560.71,,4796.25,3.62,24.68,0.2312,35.75,0.1406
2014-01-06,13935588.0,582983268.39,2.64,9.41,2.32,652.51,1.0,504592876.71,3014961.0,12061750.0,126128285.21,,,,,,,,36.78,,776291.0,,,,,,,448.0,143.67,0.02,,,2.95,2.95,99311600.0,4154614872.15,,4734.55,2.95,24.74,0.2318,35.84,0.1362
2014-01-07,14621401.0,617502785.76,2.77,9.96,2.43,686.55,1.0,514140781.46,3588557.0,12173967.0,151554830.1,,,16305.0,5.43,,4500.0,,,108317.0,,,,5.43,16305.0,0.21,557291.0,600.0,171.75,0.0,,,3.48,3.48,99584216.0,4205720833.29,,4768.28,3.48,25.28,0.2312,35.49,0.1417
2014-01-08,14613896.0,624036335.16,2.77,10.07,2.43,690.85,1.0,519937204.1,3578952.0,12176067.0,152826877.23,,,,0.1,,,,0.45,2100.0,9605.0,,,0.1,,,,,172.6,,,,3.5,3.5,98771008.0,4217677329.31,,4773.76,3.49,25.37,0.2322,35.61,0.1428
2014-01-09,14442986.0,606993910.26,2.73,9.81,2.4,687.57,1.0,502501255.14,3627451.0,11956658.0,152450515.89,,,,,,,,0.02,,400.0,,,,,,48899.0,219409.0,176.17,8.83,,,3.51,3.51,99828248.0,4195471671.0,,4844.11,3.51,24.26,0.2327,36.33,0.1396
2014-01-10,14606644.0,615023798.25,2.76,9.82,2.43,687.4,1.0,509770311.93,3651389.0,12106903.0,153744496.8,,,,0.46,,140525.0,,,9720.0,,,,0.46,,6.75,23938.0,,174.8,,,,3.53,3.53,99711280.0,4198418894.41,,4777.0,3.53,23.89,0.2266,35.77,0.1413
2014-01-13,13427933.0,567099283.75,2.54,9.14,2.23,629.88,1.0,460731317.28,3670258.0,10909323.0,155005292.55,,,17196.0,,,,,0.19,,4000.0,,,,17196.0,,5673.0,1197580.0,176.38,59.0,,,3.48,3.48,101847112.0,4301289280.11,,4897.37,3.48,24.08,0.2078,31.54,0.1273
2014-01-14,12816686.0,534602775.22,2.43,8.83,2.13,602.1,1.0,429784486.45,2760101.0,10303749.0,115127861.8,,,,,,,,43.74,,910157.0,,,,,,,605574.0,132.53,27.87,,,2.62,2.62,102462000.0,4273840332.39,,4921.22,2.62,24.06,0.2162,33.18,0.1218
2014-01-15,13279586.0,567931867.64,2.51,8.97,2.21,619.77,1.0,460460369.38,2760101.0,10766649.0,118042032.02,,,8252.0,21.59,,,,0.41,465000.0,8252.0,,,21.59,8252.0,,,2100.0,132.58,0.11,,,2.61,2.61,103095872.0,4409130761.36,,4947.95,2.61,23.04,0.2063,31.78,0.1255
2014-01-16,13173754.0,567041712.77,2.49,8.77,2.19,624.85,1.0,458876636.92,2725101.0,10660817.0,117297312.41,,,,,,,,3.12,,65609.0,,,,,,30609.0,105832.0,133.08,1.73,,,2.58,2.58,102777520.0,4423882590.7,,4986.8,2.6,22.86,0.2087,32.33,0.1249
2014-01-17,13710436.0,585577303.48,2.59,8.99,2.28,654.28,1.0,479556245.03,2699492.0,11228108.0,115296205.47,,,517.0,28.25,,10000.0,,1.89,557291.0,39995.0,,,28.25,517.0,0.52,13869.0,,132.71,,,,2.58,2.58,101835200.0,4349415424.52,,5001.55,2.58,26.26,0.2119,30.94,0.1312
2014-01-20,13759209.0,590794924.98,2.6,8.98,2.29,654.18,1.0,482114140.68,2748265.0,11228108.0,118005403.83,,,31969.0,,,,,0.07,,1387.0,,,,31969.0,,18191.0,,134.23,,,,2.61,2.61,102594656.0,4405224318.81,,5009.0,2.61,26.27,0.2106,30.74,0.1306
2014-01-21,13189449.0,562921294.1,2.5,8.78,2.19,626.55,1.0,455584833.26,2732096.0,10674517.0,116604948.09,,,751.0,0.18,,,,0.8,3700.0,16920.0,,,0.18,751.0,,,557291.0,133.68,28.31,,,2.61,2.61,101856232.0,4347190085.75,,4984.08,2.61,22.75,0.2079,32.34,0.1261
2014-01-22,12553110.0,535762557.34,2.38,8.58,2.09,593.71,1.0,452189409.66,2164788.0,10594961.0,92392431.44,,,12508.0,,,,,27.83,,567816.0,,,,12508.0,,,79556.0,105.43,3.98,0.59,,2.04,2.04,104193312.0,4446935882.41,12000.0,5076.45,2.03,22.44,0.2081,32.45,0.118
2014-01-23,11898241.0,504633271.12,2.24,8.29,1.97,560.82,1.0,400743311.55,2656156.0,9448724.0,112654020.95,,,101.0,,,,,,,,,,,101.0,,491267.0,1146237.0,128.52,55.83,,,2.49,2.49,103990160.0,4410475010.96,,5043.03,2.49,18.09,0.2133,35.89,0.1116
2014-01-24,11948632.0,500174764.52,2.25,8.42,1.98,561.41,1.0,397662444.93,2652547.0,9499724.0,111036733.84,,,,1.79,,,,0.18,57000.0,3609.0,,,1.79,,,,6000.0,128.05,0.3,,,2.51,2.51,103200920.0,4320033946.9,,4982.19,2.51,18.06,0.2149,36.17,0.1129
2014-01-27,11875838.0,501549957.37,2.24,8.13,1.97,553.5,1.0,398411618.01,2645777.0,9433700.0,111738585.65,,,3.0,,,,,0.33,,6773.0,,,,3.0,,,66024.0,126.73,4.15,,,2.5,2.5,103344608.0,4364532737.54,,4951.85,2.5,18.31,0.2149,36.19,0.112
2014-01-28,11404238.0,493174171.15,2.15,7.64,1.89,534.34,1.0,407798612.58,2261977.0,9430000.0,97818778.61,,,117498.0,,,,,23.95,,501298.0,,,,117498.0,,,3700.0,109.49,0.18,,,2.15,2.15,102800432.0,4445585741.53,,4981.89,2.15,18.14,0.214,36.18,0.1085
2014-01-29,11365678.0,485581284.68,2.14,7.48,1.88,540.38,1.0,402655741.77,2239240.0,9424695.0,95668119.04,,,,,,1518.0,,1.03,,24398.0,,,,,0.07,1661.0,6823.0,110.14,0.0,,,2.11,2.11,103701688.0,4430496700.94,,5102.53,2.11,17.94,0.2166,36.63,0.1073
2014-01-30,10477047.0,449405974.75,1.98,6.71,1.74,493.57,1.0,361611263.25,2262407.0,8430280.0,97044446.12,,,1483.0,0.07,,5400.0,,4.17,1483.0,83951.0,,,0.07,1483.0,0.26,105635.0,1001298.0,110.83,49.72,,,2.13,2.13,104017872.0,4461777555.96,,5088.46,2.13,19.65,0.2359,39.65,0.0986
2014-01-31,10955663.0,466192146.09,2.07,7.05,1.82,518.0,1.0,384398864.84,2353644.0,9033495.0,100153714.79,,,105025.0,24.58,,105635.0,,6.58,500000.0,135081.0,,,24.58,105025.0,5.17,121293.0,2420.0,115.35,0.04,,,2.21,2.21,103906416.0,4421490061.12,,5086.41,2.22,18.64,0.22,37.75,0.1031
2014-02-03,11957410.0,497399093.06,2.25,7.82,1.98,560.14,1.0,380278497.54,3251561.0,9141846.0,135257007.36,,,138353.0,3.52,,,,6.3,112351.0,128017.0,,,3.52,138353.0,,887581.0,4000.0,156.26,0.21,,,2.99,2.99,105493136.0,4388257170.29,,5090.59,2.98,17.29,0.191,34.74,0.11
2014-02-04,11933742.0,504047687.42,2.25,7.87,1.98,554.58,1.0,385028575.3,3412425.0,9115867.0,144131231.41,,,97942.0,0.07,,7500.0,,0.22,6521.0,4414.0,,,0.07,97942.0,0.39,67336.0,40000.0,162.93,0.0,,,3.17,3.17,104079152.0,4396010561.88,,4961.57,3.18,17.46,0.1887,34.3,0.111
2014-02-05,11626052.0,488657843.95,2.19,7.72,1.93,545.16,1.0,372582916.8,3250547.0,8864420.0,136624650.28,,,,7.81,,,,15.48,158553.0,326984.0,,,7.81,,,165106.0,410000.0,156.25,18.96,,,3.01,3.01,104681760.0,4399908338.82,,5037.26,3.01,17.8,0.194,35.5,0.1077
2014-02-06,11648662.0,516451395.91,2.2,7.8,1.93,547.48,1.0,394021730.09,3311997.0,8887237.0,146839651.96,,,30280.0,3.44,,,,1.48,72817.0,30487.0,,,3.44,30280.0,,61657.0,50000.0,161.64,2.37,,,3.11,3.11,103157040.0,4573537914.15,,5008.28,3.13,17.72,0.1923,35.17,0.1094
2014-02-07,11714920.0,524110707.74,2.21,7.31,1.94,570.09,1.0,400272724.56,3208397.0,8946894.0,143539624.89,,,3801.0,4.12,,,,4.98,61657.0,110921.0,,,4.12,3801.0,,3520.0,2000.0,162.56,0.09,,,3.03,3.03,102545608.0,4587760837.0,,5182.29,3.04,17.03,0.1931,35.64,0.1108
2014-02-10,11133315.0,494968834.61,2.1,6.56,1.84,543.6,1.0,392783224.78,2570753.0,8834858.0,114291441.18,,,78491.0,,,,,36.17,,716135.0,,,,78491.0,,,112036.0,130.85,5.5,,,2.44,2.44,102717016.0,4566629229.84,,5229.66,2.44,17.86,0.21,37.72,0.1057
2014-02-11,10787550.0,491222706.25,2.03,6.24,1.79,524.77,1.0,397375128.58,2579345.0,8726600.0,117453252.24,,,95869.0,0.5,,,,17.38,10000.0,339136.0,,,0.5,95869.0,,251859.0,118258.0,131.65,6.1,,,2.44,2.44,103056464.0,4692787068.64,,5272.22,2.44,18.52,0.2223,38.88,0.1021
2014-02-12,11274575.0,513597489.58,2.12,6.36,1.87,558.62,1.0,401516088.94,2671068.0,8814146.0,121676765.58,,,109345.0,4.82,,,,3.93,87546.0,92492.0,,,4.82,109345.0,,74870.0,,139.24,,,,2.54,2.54,102532208.0,4670711280.06,,5337.44,2.54,17.4,0.2074,37.35,0.1072
2014-02-13,10986187.0,502770639.14,2.07,5.96,1.82,541.86,1.0,410312710.7,2541898.0,8965862.0,116327137.17,,,,15.56,,,,6.73,316583.0,129170.0,,,15.56,,,,164867.0,131.84,8.75,,,2.41,2.41,103146840.0,4720400505.88,,5356.32,2.4,17.9,0.2043,36.81,0.1039
2014-02-14,10692110.0,492591478.75,2.02,5.82,1.77,529.58,1.0,399472974.94,2493273.0,8670895.0,114866479.49,,,10618.0,,,,,5.66,,109650.0,,,,10618.0,,50407.0,294967.0,130.25,14.34,,,2.38,2.38,102203488.0,4708571768.07,,5342.06,2.38,18.32,0.2149,37.85,0.1021
2014-02-17,10363552.0,476183353.04,1.95,5.56,1.72,515.21,1.0,382711329.55,2405624.0,8329247.0,110533348.27,,,65543.0,3.19,,,,7.99,58352.0,153212.0,,,3.19,65543.0,,20.0,400000.0,126.25,18.0,,,2.31,2.31,101699080.0,4672858197.24,,5339.59,2.31,15.32,0.2149,38.8,0.0995
2014-02-18,10369428.0,478997334.76,1.95,5.59,1.72,517.14,1.0,385371194.44,2415656.0,8342591.0,111586944.4,,,36279.0,2.47,,,,2.67,48344.0,50747.0,,,2.47,36279.0,,24500.0,35000.0,126.51,0.39,,,2.27,2.27,104026144.0,4805303216.49,,5454.97,2.27,15.27,0.2134,38.6,0.0974
2014-02-19,10847923.0,497108486.8,2.04,5.85,1.8,543.81,1.0,404531776.27,2411651.0,8827710.0,110514444.04,,,,26.34,,,,0.35,502619.0,6624.0,,,26.34,,,2619.0,17500.0,126.82,0.88,,,2.28,2.28,103471864.0,4741621206.18,,5447.06,2.28,14.53,0.206,36.87,0.1025
2014-02-20,10773058.0,491978699.28,2.03,5.86,1.78,537.99,1.0,398938598.01,2401869.0,8735721.0,109687368.85,,,,,,,,0.53,,9782.0,,,,,,,91989.0,125.64,5.0,,,2.27,2.27,103445920.0,4724117253.18,,5410.88,2.27,14.77,0.2076,36.97,0.1018
2014-02-21,10829449.0,502998928.03,2.04,5.86,1.79,539.41,1.0,406726258.75,2421677.0,8756721.0,112480416.6,,,1488.0,1.03,,,,0.92,21000.0,17071.0,,,1.03,1488.0,,35391.0,,126.78,,,,2.3,2.3,102814472.0,4775457107.94,,5378.34,2.3,14.63,0.2052,36.75,0.1029
2014-02-24,10762599.0,506023542.43,2.03,5.83,1.78,542.29,1.0,409889404.14,2348641.0,8717925.0,110425710.25,,,145.0,,,,,3.69,,73181.0,,,,145.0,,,38796.0,124.47,1.73,,,2.23,2.23,103013992.0,4843393789.11,,5472.78,2.22,14.73,0.2086,37.18,0.1021
2014-02-25,10850396.0,512908542.8,2.04,5.85,1.8,551.96,1.0,410048228.71,2479940.0,8674423.0,117229123.4,,,137630.0,,,,,0.96,,18146.0,,,,137630.0,,11815.0,43502.0,133.14,2.12,,,2.33,2.33,104177776.0,4924582594.11,,5589.97,2.33,14.67,0.206,37.02,0.1017
2014-02-26,10913358.0,511677414.8,2.06,5.94,1.81,557.62,1.0,407219456.83,2404311.0,8685417.0,112727140.16,,,51968.0,,,32094.0,,6.85,,127597.0,,,,51968.0,1.75,,21100.0,129.49,0.89,,,2.26,2.26,104190032.0,4884993804.97,,5615.11,2.25,14.6,0.2039,36.84,0.1024
2014-02-27,11166445.0,530196647.22,2.1,6.14,1.85,568.12,1.0,412394363.03,2658398.0,8685417.0,126224031.6,,,1000.0,,,,,2.59,,46727.0,,,,1000.0,,299814.0,,142.54,,,,2.51,2.51,103233432.0,4901651288.96,,5534.81,2.51,14.61,0.2046,36.87,0.1055
2014-02-28,11155271.0,529079637.42,2.1,6.15,1.85,571.74,1.0,409803795.63,2552980.0,8640424.0,121084439.16,,,1900.0,1.33,,,,5.43,24020.0,107322.0,,,1.33,1900.0,,4.0,69013.0,137.33,3.61,,,2.4,2.4,103834288.0,4924721904.74,,5607.21,2.39,14.57,0.2026,36.76,0.1049
2014-03-03,11027849.0,506609772.96,2.08,6.1,1.83,564.54,1.0,393221713.31,2506357.0,8559625.0,115139856.44,,,630.0,0.23,,,,5.21,3469.0,101930.0,,,0.23,630.0,,54677.0,84268.0,134.82,4.6,,,2.35,2.35,104076592.0,4781187940.05,,5603.5,2.35,14.81,0.2094,37.38,0.1035
2014-03-04,11044839.0,519293579.21,2.08,5.98,1.83,553.5,1.0,402516644.3,2621913.0,8561114.0,123274099.89,,,21632.0,,,2049.0,,0.18,,3131.0,,,,21632.0,0.11,97055.0,560.0,138.53,0.03,,,2.47,2.47,103475528.0,4865093759.69,,5460.36,2.47,14.62,0.2063,36.9,0.1041
2014-03-05,10944009.0,519347436.29,2.06,5.86,1.81,557.45,1.0,410187424.07,2602147.0,8643722.0,123484764.43,,,34663.0,6.94,,,,2.34,95006.0,54429.0,,,6.94,34663.0,,,12398.0,140.06,0.43,,,2.43,2.43,104378064.0,4953256155.31,,5612.15,2.43,15.74,0.2119,37.35,0.1023
2014-03-06,10943589.0,517409752.23,2.06,5.78,1.81,560.19,1.0,407816227.45,2456170.0,8625607.0,116127013.83,,,,,,,,10.32,,194478.0,,,,,,48501.0,18115.0,132.23,0.96,,,2.31,2.31,103663416.0,4901176605.62,,5593.57,2.31,15.88,0.2147,37.68,0.1031
2014-03-07,10949753.0,510985268.36,2.06,5.76,1.81,559.05,1.0,401727433.64,2485620.0,8608499.0,115994872.46,,,,,,6178.0,,0.33,,5971.0,,,,,0.33,35421.0,23286.0,133.43,1.29,,,2.32,2.32,104513520.0,4877267009.04,,5600.91,2.33,15.85,0.2144,37.62,0.1023
2014-03-10,11060822.0,519269730.83,2.08,5.93,1.83,560.16,1.0,412248024.02,2459426.0,8781182.0,115462076.6,,,35420.0,9.13,,,,3.33,173183.0,61614.0,,,9.13,35420.0,,,500.0,131.18,0.02,,,2.29,2.29,105042592.0,4931409118.96,,5601.44,2.29,15.61,0.2094,37.04,0.1029
2014-03-11,11172303.0,525090752.17,2.11,6.1,1.85,568.78,1.0,413649654.54,2455901.0,8801182.0,115425700.8,,,100812.0,,,20000.0,,5.59,,104340.0,,,,100812.0,1.13,3.0,,131.74,,,,2.26,2.26,106096624.0,4986470211.08,,5688.77,2.26,15.61,0.2092,37.05,0.1029
2014-03-12,10925133.0,514335461.28,2.06,6.12,1.81,555.7,1.0,402707240.71,2455237.0,8554009.0,115588108.17,,,3.0,,,,,0.04,,667.0,,,,3.0,,,247173.0,131.61,13.21,,,2.26,2.26,106363472.0,5007399492.05,,5703.29,2.26,15.06,0.2162,38.0,0.1004
2014-03-13,11210328.0,521082637.66,2.11,6.35,1.86,571.63,1.0,398011214.52,2794976.0,8562627.0,129917114.49,,,16367.0,0.56,,,,0.07,10000.0,1382.0,,,0.56,16367.0,,324754.0,1382.0,149.85,0.07,,,2.55,2.55,106701736.0,4959749798.39,,5721.37,2.55,15.03,0.215,37.89,0.1024
2014-03-14,11174107.0,512741293.35,2.26,6.33,1.85,563.87,1.0,391993985.82,2778706.0,8542676.0,127505250.15,,,,,,,,1.36,,23577.0,,,,,,7307.0,19951.0,146.97,1.1,,,2.52,2.52,107508096.0,4933176332.45,,5691.49,2.52,15.03,0.216,37.93,0.1013
2014-03-17,11250140.0,523721783.03,2.27,6.37,1.86,563.31,1.0,400117206.07,2728785.0,8594973.0,127031676.56,,,44164.0,1.0,,31273.0,,5.37,21024.0,99964.0,,,1.0,44164.0,1.66,5879.0,,143.44,,,,2.48,2.48,107461520.0,5002598977.57,,5647.79,2.48,14.84,0.2116,37.45,0.1021
2014-03-18,11365264.0,534259372.19,2.29,6.5,1.88,575.47,1.0,408377672.67,2771131.0,8687391.0,130265580.13,,,19640.0,6.18,,,,,116307.0,,,,6.18,19640.0,,22706.0,23889.0,147.54,1.15,,,2.52,2.52,107080624.0,5033655791.17,,5700.82,2.52,14.76,0.2086,37.26,0.1035
2014-03-19,11555118.0,539640441.28,2.33,6.69,1.91,589.86,1.0,413409299.86,2814686.0,8852178.0,131449838.51,,,43220.0,10.79,,,,,199872.0,,,,10.79,43220.0,,335.0,35085.0,151.14,1.81,,,2.56,2.56,107316728.0,5011843795.49,,5759.99,2.56,14.57,0.2032,36.76,0.1049
2014-03-20,11557498.0,543802259.26,2.33,6.8,1.91,587.76,1.0,415508285.72,2838394.0,8830850.0,133551835.34,,,81340.0,1.23,,,,3.16,25063.0,57632.0,,,1.23,81340.0,,,46391.0,152.06,2.51,,,2.57,2.57,107808968.0,5072616959.74,,5772.7,2.57,14.52,0.2026,36.65,0.1045
2014-03-21,11491656.0,534260120.25,2.32,7.21,1.9,586.01,1.0,410556231.66,2800805.0,8830850.0,130212600.87,,,,,,,,3.43,,66268.0,,,,,,28679.0,,149.71,,,,2.51,2.51,108872920.0,5061625524.76,,5827.44,2.5,14.62,0.2045,36.9,0.1029
2014-03-24,11589411.0,532305895.54,2.34,7.35,1.92,585.89,1.0,408279759.25,2872116.0,8889103.0,131917340.71,,100.0,71369.0,3.07,0.01,,,0.01,58253.0,158.0,,100.0,3.07,71369.0,,,,151.75,,,,2.56,2.56,109257392.0,5018232064.81,,5773.05,2.56,14.5,0.2018,36.59,0.1034
2014-03-25,11560496.0,541917461.19,2.33,7.43,1.91,580.38,1.0,415361724.74,2921218.0,8860736.0,136936948.22,,,29777.0,1.67,,,,1.69,32906.0,31809.0,,,1.67,29777.0,,51234.0,61273.0,153.97,3.45,0.01,,2.59,2.59,109758104.0,5145093520.65,100.0,5776.47,2.6,14.46,0.2015,36.49,0.1026
2014-03-26,12504294.0,588460374.07,2.52,8.2,2.07,639.5,1.0,460882585.66,2932131.0,9793372.0,137988030.76,,,7162.0,49.66,,39866.0,,0.02,895325.0,335.0,,,49.66,7162.0,2.11,4086.0,2555.0,157.04,0.01,,,2.6,2.6,109997896.0,5176573985.5,,5889.02,2.6,20.84,0.196,33.65,0.1107
2014-03-27,13048333.0,617836080.68,2.63,8.75,2.16,670.86,1.0,474077229.63,6039111.0,10012231.0,285950754.86,,,527.0,12.88,,,,1.36,218859.0,26626.0,,,12.88,527.0,,3133079.0,,325.65,,,,5.38,5.38,106289448.0,5032785105.21,,5722.52,5.38,19.88,0.1826,31.94,0.1162
2014-03-28,17643826.0,839296675.32,3.56,11.96,2.92,921.56,1.0,694872766.66,5987618.0,14607724.0,284824157.78,,,,254.45,,,,2.73,4694249.0,51493.0,,,254.45,,,,98756.0,324.07,5.3,,,5.34,5.34,106126552.0,5048319012.92,,5739.7,5.34,22.98,0.2587,42.99,0.1574
2014-03-31,15866004.0,749445033.94,3.2,10.86,2.63,844.26,1.0,603633704.31,5691127.0,12779129.0,268825525.8,,,31621.0,14.99,,,,19.7,236400.0,363308.0,,,14.99,31621.0,,35196.0,2064995.0,307.82,95.27,,,5.08,5.08,106313784.0,5021827642.16,,5759.61,5.07,25.69,0.2659,42.92,0.1417
2014-04-01,15669535.0,748539720.79,3.16,10.7,2.59,823.3,1.0,603516904.92,5649718.0,12633704.0,269889204.39,,,9636.0,15.53,,,,2.76,396492.0,51045.0,,,15.53,9636.0,,,541917.0,305.51,31.91,,,5.02,5.02,106789528.0,5101376873.82,,5771.48,5.03,26.19,0.2621,41.83,0.1394
2014-04-02,15261873.0,722646777.81,3.08,10.37,2.53,809.03,1.0,587301893.19,5557769.0,12403469.0,263159302.9,,,,0.58,,,,9.62,9635.0,181427.0,,,0.58,,,89478.0,239870.0,301.9,12.35,,,4.94,4.94,106980120.0,5065488292.77,,5822.4,4.93,26.99,0.2777,43.1,0.1356
2014-04-03,22821668.0,1084400932.79,4.61,15.54,3.78,1214.71,1.0,878549827.7,10422994.0,18489446.0,495261977.17,,,417285.0,279.38,,860926.0,,4.43,5225051.0,81185.0,,,279.38,417285.0,46.69,4529125.0,,564.75,,,,9.32,9.32,101386656.0,4817517472.39,,5488.97,9.33,17.72,0.3814,58.33,0.2041
2014-04-04,25128460.0,1205460244.28,5.07,17.25,4.16,1338.8,1.0,1043472533.29,11687481.0,21751740.0,560670797.23,,,439231.0,148.22,,475784.0,,19.75,2786511.0,366587.0,,,148.22,439231.0,27.11,1191843.0,,634.65,,,,10.49,10.49,99685672.0,4782112175.6,,5418.71,10.48,19.41,0.3199,52.09,0.2256
2014-04-07,23800684.0,1125080978.44,4.81,16.32,3.94,1274.16,1.0,938911899.41,11175162.0,19862344.0,528260540.63,,,291607.0,0.36,,,,72.06,4489.0,1313249.0,,,0.36,291607.0,,509323.0,1893886.0,608.49,97.81,,,10.13,10.13,99181336.0,4688396121.32,,5405.12,10.12,20.6,0.2837,47.88,0.2157
2014-04-08,24042364.0,1135662785.91,4.85,16.44,3.98,1275.74,1.0,968329030.92,11875723.0,20499852.0,560960505.67,,,297278.0,31.53,,1055041.0,,32.77,613466.0,592490.0,,,31.53,297278.0,59.54,995773.0,1031000.0,638.47,64.11,,,10.75,10.75,98564072.0,4655762993.94,,5311.89,10.73,22.63,0.2469,42.61,0.2177
