,S30 FP Equity_DX_SI_QTY,S30 FP Equity_DX_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,S30 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,S30 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,S30 FP Equity_DX_SI_MV,S30 FP Equity_DX_DSS,S30 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY,S30 FP Equity_DX_BROKER_SI_QTY,S30 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,S30 FP Equity_DX_BROKER_SI_MV_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_x,S30 FP Equity_DX_BROKER_SI_MV_INC_x,S30 FP Equity_DX_SUPPLY_SI_MV_NEW,S30 FP Equity_DX_BROKER_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_NEW,S30 FP Equity_DX_SUPPLY_SI_MV_DEC,S30 FP Equity_DX_BROKER_SI_QTY_INC,S30 FP Equity_DX_SUPPLY_SI_QTY_DEC,S30 FP Equity_DX_BROKER_SI_MV_NEW_y,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,S30 FP Equity_DX_BROKER_SI_MV_INC_y,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_y,S30 FP Equity_DX_BROKER_SI_MV_ADD,S30 FP Equity_DX_SUPPLY_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_DEC,S30 FP Equity_DX_SUPPLY_SI_MV,S30 FP Equity_DX_BROKER_SI_MV_DEC,S30 FP Equity_DX_SUPPLY_SI_MV_RMV,S30 FP Equity_DX_BROKER_SI_MV_RMV,S30 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,S30 FP Equity_DX_UTILIZATION_QUANTITY,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,S30 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,S30 FP Equity_DX_ACTIVE_UTILIZATION_MV,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,S30 FP Equity_DX_BROKER_SI_CON_RATIO,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,S30 FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-03-23,7448262.0,49903355.4,8.02,23.12,6.95,52.78,2.0,37260314.7,5926610.0,5561241.0,39708287.0,,,40000.0,,,19669.0,,0.59,,38794.0,,,,40000.0,0.16,,39971.0,41.06,2.0,,,74.27,54.0,2053143.0,13756058.1,,13.82,74.81,18.02,0.1486,20.78,0.6787
2020-03-24,7374437.0,48597539.83,7.94,22.42,6.88,50.23,2.0,36450449.84,5854017.0,5531176.0,38577972.03,,,46435.0,,,,,0.98,,119028.0,,,,46435.0,,,30065.0,39.05,0.83,,,73.52,53.57,2108804.0,13897018.36,,13.92,73.72,17.4,0.1481,20.9,0.6749
2020-03-25,7073458.0,47144597.57,7.61,20.69,6.6,47.54,2.0,36367105.95,5695286.0,5456430.0,37959081.19,,,55949.0,,,,,1.57,,225950.0,,,,55949.0,,11270.0,74746.0,37.49,0.65,,,75.54,53.54,1844614.0,12294352.31,,12.22,75.42,18.45,0.1524,21.67,0.6649
2020-03-26,7095390.0,47539113.0,7.64,20.54,6.62,48.06,2.0,36586535.9,5708139.0,5460677.0,38244531.3,,,21741.0,0.04,,,,0.05,4247.0,8888.0,,,0.04,21741.0,,,,37.9,,,,75.73,53.77,1829719.0,12259117.3,,12.23,75.6,18.32,0.1522,21.63,0.6684
2020-03-27,7037044.0,46444490.4,7.57,20.4,6.57,47.75,2.0,35592763.8,5639525.0,5392843.0,37220865.0,,,15100.0,0.1,,,,0.71,15100.0,88546.0,,,0.1,15100.0,,4832.0,82934.0,37.48,0.54,,,75.38,53.57,1841660.0,12154956.0,,12.06,75.66,18.2,0.1531,21.98,0.6685
2020-03-30,6878980.0,44919739.4,7.4,19.82,6.42,46.38,2.0,34211329.53,5481461.0,5239101.0,35793940.33,,,44305.0,,,,,1.36,,203676.0,,,,44305.0,,1307.0,153742.0,36.13,1.04,,,76.1,53.09,1721379.0,11240604.87,,11.22,76.31,18.64,0.1525,22.44,0.6663
2020-03-31,6743945.0,46836698.03,7.26,19.58,6.3,45.15,2.0,35447738.37,5346426.0,5104066.0,37130928.57,,,1.0,,,,,0.78,,135036.0,,,,1.0,,,135035.0,35.25,0.97,,,100.0,51.94,0.0,0.0,,0.0,100.0,18.28,0.1518,22.81,0.6551
2020-04-01,6885950.0,46135865.0,7.41,19.87,6.43,48.27,2.0,35473592.2,5487931.0,5294566.0,36769137.7,,,199686.0,1.82,,,,0.25,190500.0,58181.0,,,1.82,199686.0,,,,37.92,,,,95.1,53.15,282939.0,1895691.3,,1.97,95.07,20.89,0.1552,22.56,0.6669
2020-04-02,6546660.0,45761153.4,7.05,18.7,6.11,45.08,2.0,34715394.63,5197182.0,4966437.0,36328302.18,,,1695.0,,,8000.0,,2.46,,292444.0,,,,1695.0,0.06,,336129.0,35.13,2.91,,,92.11,50.53,444998.0,3110536.02,,2.99,92.17,19.67,0.1489,20.51,0.6364
2020-04-03,6250964.0,42506555.2,6.73,17.92,5.84,43.95,2.0,31722557.6,4969532.0,4665082.0,33792817.6,,,79161.0,,,,,2.13,,306811.0,,,,79161.0,,,301355.0,34.33,1.8,,,92.62,49.67,395949.0,2692453.2,,2.75,92.58,19.99,0.1485,20.97,0.6248
2020-04-06,6092144.0,45173247.76,6.56,17.48,5.69,42.65,2.0,33570804.47,4943523.0,4527418.0,36656223.05,,,61408.0,,,,,0.53,,76366.0,,,,61408.0,,,128617.0,33.95,1.4,,,94.34,46.91,296739.0,2200319.69,,2.02,94.39,19.7,0.1494,20.65,0.5781
2020-04-07,6295952.0,50210217.2,6.78,18.65,5.88,47.74,2.0,37102299.85,4994209.0,4652326.0,39828816.78,,,85731.0,1.22,,,,0.0,124908.0,23878.0,,,1.22,85731.0,,7223.0,,37.33,,0.13,,93.98,50.05,319712.0,2549703.2,18390.0,2.36,94.04,19.43,0.1471,20.25,0.631
2020-04-08,6273818.0,50190544.0,6.75,18.82,5.86,50.79,2.0,37023104.0,4991523.0,4627888.0,39932184.0,,,33143.0,,,,,0.13,,35829.0,,,,33143.0,,,24438.0,39.86,0.0,,,94.0,50.01,318355.0,2546840.0,,2.54,94.01,19.63,0.1481,20.53,0.6285
2020-04-09,6159375.0,51553968.75,6.63,19.01,5.75,50.11,2.0,38580811.92,4916636.0,4609416.0,41152243.32,,,113820.0,0.01,,,,1.47,2462.0,188707.0,,,0.01,113820.0,,,20934.0,39.45,0.16,,,94.02,49.23,312992.0,2619743.04,,2.5,94.04,19.92,0.1483,20.74,0.6168
2020-04-10,6159375.0,51553968.75,6.63,18.94,5.75,51.52,2.0,38580811.92,4916636.0,4609416.0,41152243.32,,,,,,,,,,,,,,,,,,41.03,,,,94.02,49.25,312992.0,2619743.04,,2.62,94.0,19.97,0.1483,20.64,0.617
2020-04-13,6171475.0,51655245.75,6.64,18.98,5.76,52.37,2.0,38682088.92,4916636.0,4621516.0,41152243.32,,,,0.15,,,,,12100.0,,,,0.15,,,,,41.17,,,,94.02,49.25,312992.0,2619743.04,,2.62,94.01,19.98,0.1483,20.86,0.6181
2020-04-14,6204461.0,51993383.18,6.68,19.08,5.79,52.5,2.0,39004726.76,4938604.0,4654502.0,41385501.52,,,25000.0,0.2,,14518.0,,0.03,25000.0,3032.0,,,0.2,25000.0,0.13,,6532.0,41.26,0.11,,,94.04,49.47,312992.0,2622872.96,,2.61,94.04,20.32,0.1481,20.64,0.6215
2020-04-15,6191342.0,49344995.74,6.66,19.9,5.78,52.4,2.0,36953678.09,4928872.0,4636597.0,39283109.84,,,5000.0,,,,,0.11,,14732.0,,,,5000.0,,,17905.0,41.16,0.15,,,94.03,49.57,312992.0,2494546.24,,2.63,94.0,20.48,0.1493,20.9,0.6227
2020-04-16,6001452.0,49992095.16,6.46,19.55,5.6,49.07,2.0,38489523.03,5097405.0,4620591.0,42461383.65,,,7053.0,,,,,1.93,,188559.0,,,,7053.0,,350039.0,16006.0,40.9,0.5,,,88.19,51.37,682729.0,5687132.57,,5.46,88.23,20.24,0.1494,20.98,0.6048
2020-04-17,5999140.0,52342496.5,6.46,20.07,5.6,50.83,2.0,39331741.6,5395822.0,4507936.0,47078546.95,,,319824.0,,,,,2.73,,363975.0,,,,319824.0,,342568.0,112655.0,45.16,0.59,,,89.2,54.44,653089.0,5698201.53,,5.51,89.13,19.9,0.1493,20.38,0.6053
2020-04-20,5976838.0,54448994.18,6.43,20.37,5.58,53.24,2.0,40349037.23,5020177.0,4429093.0,45733812.47,,,69395.0,1.07,,,,3.1,37831.0,452581.0,,,1.07,69395.0,,7541.0,116674.0,44.01,0.29,,,84.61,50.71,913245.0,8319661.95,,7.97,84.66,19.89,0.1509,20.86,0.6037
2020-04-21,6263163.0,51921621.27,6.74,21.24,5.85,57.34,2.0,36724534.2,5194996.0,4429980.0,43066516.84,,,406488.0,0.42,,,,4.05,100000.0,531202.0,,,0.42,406488.0,,299533.0,99113.0,47.04,0.43,,,84.97,52.52,918992.0,7618443.68,,8.38,84.88,20.01,0.1529,20.74,0.6332
2020-04-22,6005887.0,51470451.59,6.46,20.58,5.61,51.04,2.0,38302612.31,5012164.0,4469383.0,42954245.48,,,223441.0,0.0,,11000.0,,4.48,105847.0,412887.0,,,0.0,223441.0,0.09,6614.0,77444.0,41.71,1.87,,,83.73,50.64,973993.0,8347120.01,,8.11,83.72,18.66,0.1489,21.29,0.6068
2020-04-23,6026848.0,54844316.8,6.49,21.06,5.63,52.95,2.0,39085837.7,5175292.0,4295147.0,47095157.2,,,345409.0,1.45,,,,1.34,106600.0,182585.0,,,1.45,345409.0,,304.0,280836.0,44.63,2.05,,,87.08,52.3,767844.0,6987380.4,,6.59,87.12,19.31,0.1527,21.21,0.6091
2020-04-24,6012419.0,54773137.09,6.47,21.38,5.61,55.39,2.0,38895008.35,5160863.0,4269485.0,47015461.93,,,83341.0,,,,,0.54,,97770.0,,,,83341.0,,,25662.0,46.97,0.0,,,88.67,52.25,659355.0,6006724.05,,6.0,88.67,19.85,0.1525,21.22,0.6087
2020-04-27,5997411.0,56375663.4,6.46,22.87,5.6,55.51,2.0,41030577.0,5132102.0,4364955.0,48241758.8,,,1647.0,0.97,,51555.0,,0.4,84027.0,43809.0,,,0.97,1647.0,0.49,13401.0,40112.0,46.83,0.38,,,87.48,51.93,734444.0,6903773.6,,6.69,87.51,19.82,0.1536,20.48,0.6069
2020-04-28,5975704.0,59099712.56,6.43,24.04,5.58,57.06,2.0,43246012.89,5038621.0,4372701.0,49831961.69,,3566.0,107127.0,0.73,0.03,,,1.65,75517.0,204174.0,,3566.0,0.73,107127.0,,,67771.0,47.59,0.4,,,84.3,48.09,938324.0,9280024.36,,8.83,84.35,18.99,0.1486,20.17,0.5703
2020-04-29,6114232.0,63282301.2,6.58,26.21,5.71,61.34,2.0,46392808.95,5103936.0,4482397.0,52825737.6,,,55898.0,1.94,,,,0.79,146990.0,110583.0,,,1.94,55898.0,,120000.0,37294.0,50.64,0.19,,,83.13,48.73,1035767.0,10720188.45,,10.22,83.21,19.67,0.1522,20.08,0.5838
2020-04-30,5889106.0,63602344.8,6.34,26.58,5.5,61.87,2.0,47795259.6,4825988.0,4425487.0,52120670.4,,,47274.0,1.03,,,,2.53,92126.0,325222.0,,,1.03,47274.0,,,149036.0,50.01,0.38,,,83.26,47.3,970312.0,10479369.6,,9.98,83.37,19.69,0.1522,20.38,0.5772
2020-05-01,5891175.0,63624690.0,6.34,25.44,5.5,64.31,2.0,47795259.6,4834183.0,4425487.0,52209176.4,,,8195.0,,,,,,,,,,,8195.0,,,,52.15,,,,83.73,47.57,939196.0,10143316.8,,10.12,83.74,19.81,0.1527,20.56,0.5798
2020-05-04,6103106.0,64448799.36,6.57,26.36,5.7,66.57,2.0,46790726.4,5152245.0,4430940.0,54407707.2,,,473087.0,2.11,,,,2.2,200000.0,205780.0,,,2.11,473087.0,,50755.0,194547.0,55.73,2.27,,,87.74,49.45,720043.0,7603654.08,,7.78,87.75,20.14,0.154,21.1,0.5858
2020-05-05,5903171.0,63813278.51,6.35,25.5,5.51,63.64,2.0,45468081.53,4957590.0,4206113.0,53591547.9,,,26291.0,,,,,2.57,,220946.0,,,,26291.0,,,224827.0,52.63,2.61,,,84.4,46.87,916056.0,9902565.36,,9.72,84.41,20.66,0.1564,21.68,0.5581
2020-05-06,5824920.0,64248867.6,6.27,25.76,5.44,64.22,2.0,46560376.47,4910928.0,4221249.0,54167535.84,,,67501.0,0.6,,,,1.07,48994.0,114163.0,,,0.6,67501.0,,,33858.0,53.3,0.3,,,83.25,45.49,987850.0,10895985.5,,10.71,83.27,20.83,0.1581,21.76,0.5395
2020-05-07,5943309.0,66624493.89,6.4,26.07,5.55,66.54,2.0,47247795.9,4967280.0,4214790.0,55683208.8,,,195000.0,0.02,,,,1.12,81.0,138648.0,,,0.02,195000.0,,,6540.0,54.8,0.0,,,86.04,45.76,806124.0,9036650.04,,8.88,86.06,21.02,0.1583,21.23,0.5475
2020-05-08,5730799.0,62293785.13,6.17,25.38,5.35,64.75,2.0,43524740.92,4718304.0,4004116.0,51287964.48,,,8277.0,,,,,2.74,,257253.0,,,,8277.0,,,210674.0,52.57,2.52,,,83.21,43.0,952299.0,10351490.13,,10.64,83.16,21.95,0.1628,22.17,0.5223
2020-05-11,5722136.0,62771831.92,6.16,27.32,5.34,63.39,2.0,43866397.2,4731990.0,3998760.0,51909930.3,,,,0.29,,,,0.23,30550.0,16314.0,,,0.29,,,30000.0,35906.0,51.61,0.77,,,82.57,42.93,998993.0,10958953.21,,10.89,82.58,21.82,0.1619,22.06,0.5192
2020-05-12,5721439.0,62935829.0,6.16,27.7,5.34,63.7,2.0,43919084.0,4742793.0,3992644.0,52170723.0,,,14009.0,0.1,,,,0.02,5548.0,3206.0,,,0.1,14009.0,,,11664.0,52.0,0.05,,,82.64,42.98,995996.0,10955956.0,,10.92,82.65,21.88,0.1625,22.1,0.5185
2020-05-13,5396519.0,57203101.4,5.81,26.28,5.04,60.26,2.0,41515504.2,4498655.0,3916557.0,47685743.0,,,864.0,0.06,,,,2.66,4695.0,245002.0,,,0.06,864.0,,,80782.0,49.39,1.04,,,81.13,40.63,1046631.0,11094288.6,,11.54,81.06,22.38,0.1658,22.51,0.4873
2020-05-14,5514325.0,56301258.25,5.94,27.33,5.15,59.27,2.0,40774043.4,4842399.0,3993540.0,49440893.79,,,124875.0,0.65,,,,1.35,80782.0,67208.0,,,0.65,124875.0,,286077.0,3799.0,51.22,0.49,,,81.59,43.6,1092373.0,11153128.33,,11.54,81.62,21.9,0.1613,22.03,0.4965
2020-05-15,5696469.0,57477372.21,6.13,28.14,5.32,59.09,2.0,41829951.56,4823872.0,4145684.0,48672868.48,,,2353.0,2.86,,,,0.54,286671.0,48527.0,,,2.86,2353.0,,27647.0,134527.0,49.17,1.58,,,83.8,43.04,932238.0,9406281.42,,9.5,83.81,21.08,0.1586,21.26,0.5083
2020-05-18,6563139.0,71669477.88,7.06,32.73,6.13,67.64,2.0,46913237.28,5590302.0,4296084.0,61046097.84,,,685796.0,1.59,,,,,153400.0,,,,1.59,685796.0,,80634.0,3000.0,56.55,0.03,,,90.54,48.81,584383.0,6381462.36,,6.02,90.38,18.67,0.1423,20.5,0.573
2020-05-19,7136760.0,77790684.0,7.68,36.55,6.66,78.89,2.0,46871983.8,6154763.0,4300182.0,67086916.7,,,318891.0,0.11,,,,,4098.0,,,,0.11,318891.0,,245570.0,,67.03,,,,90.72,52.8,629799.0,6864809.1,,6.88,90.7,17.3,0.1559,26.63,0.6122
2020-05-20,7760387.0,85829880.22,8.35,39.08,7.24,85.8,2.0,53142028.1,6775185.0,4804885.0,74933546.1,,,102905.0,5.54,,,,0.11,508473.0,10095.0,,,5.54,102905.0,,527612.0,3770.0,73.85,0.04,,,89.76,58.09,773092.0,8550397.52,,8.45,89.74,22.42,0.1601,24.7,0.6654
2020-05-21,7544810.0,83219254.3,8.12,35.07,7.04,84.78,2.0,53053031.55,6549608.0,4809885.0,72242176.24,,,552.0,0.11,,,,2.41,10000.0,226129.0,,,0.11,552.0,,,5000.0,72.58,0.05,,,91.59,56.82,601509.0,6634644.27,,6.67,91.58,22.47,0.1602,24.67,0.6546
2020-05-22,7112438.0,80868420.06,7.66,33.03,6.64,80.05,2.0,54688392.45,6117236.0,4809885.0,69552973.32,,,,,,,,4.77,,432372.0,,,,,,,,67.83,,,,85.82,52.76,1010736.0,11492068.32,,11.17,85.86,23.75,0.1721,26.14,0.6134
2020-05-25,7155028.0,78776858.28,7.7,33.56,6.68,81.71,2.0,52014950.37,6239826.0,4724337.0,68700484.26,,,219809.0,,,,,1.16,,104651.0,,,,219809.0,,7432.0,85548.0,70.78,0.69,,,85.9,52.72,1024019.0,11274449.19,,11.59,85.93,23.13,0.1757,27.09,0.6046
2020-05-26,6786118.0,76004521.6,7.3,31.07,6.33,75.56,2.0,48271731.2,6368175.0,4309976.0,71323560.0,,,85102.0,1.41,,,,1.44,126133.0,66753.0,,,1.41,85102.0,,110000.0,540494.0,69.98,6.65,,,86.81,53.61,967256.0,10833267.2,,10.62,86.83,16.66,0.1694,28.92,0.5712
2020-05-27,6897390.0,77181794.1,6.44,31.9,6.44,78.1,2.0,50397913.65,6073995.0,4503835.0,67968004.05,,,9599.0,2.17,,,,6.37,195649.0,606631.0,,,2.17,9599.0,,302852.0,1790.0,67.98,0.0,,,78.82,51.09,1631685.0,18258555.15,,18.26,78.83,16.19,0.1668,28.26,0.5801
2020-05-28,7187478.0,85315363.86,6.71,31.78,6.71,82.18,2.0,53967845.25,5785565.0,4546575.0,68674656.55,,,307721.0,0.53,,,,6.73,42740.0,597851.0,,,0.53,307721.0,,1700.0,,64.97,,,,76.12,48.8,1815341.0,21548097.67,,20.31,76.18,19.93,0.1704,27.01,0.6062
2020-05-29,5699033.0,68274415.34,5.32,24.2,5.32,68.67,2.0,47966314.68,4733463.0,4003866.0,56706886.74,,,90000.0,0.95,,,,12.2,30000.0,1142102.0,,,0.95,90000.0,,,572709.0,56.15,5.93,,,68.35,39.94,2191797.0,26257728.06,,26.01,68.34,20.05,0.1534,21.61,0.4809
2020-06-01,6052422.0,71418579.6,5.65,24.56,5.65,72.65,2.0,50936529.0,5086852.0,4316655.0,60024853.6,,,290684.0,3.54,,,,0.42,312789.0,32400.0,,,3.54,290684.0,,95105.0,,59.58,,,,73.39,42.95,1844860.0,21769348.0,,21.7,73.3,19.27,0.1505,19.42,0.511
2020-06-02,6022613.0,72391808.26,5.62,24.54,5.62,72.21,2.0,50479492.5,5005208.0,4199625.0,60162600.16,,,,,,,,0.83,,81644.0,,,,,,,117030.0,59.02,1.57,,,71.75,41.42,1970347.0,23683570.94,,23.31,71.68,19.73,0.1516,19.9,0.4984
2020-06-03,5938960.0,68594988.0,5.54,24.29,5.54,71.19,2.0,48505668.75,4991574.0,4199625.0,57652679.7,,,365386.0,,,,,12.62,,1084852.0,,,,365386.0,,705832.0,16218.0,59.82,0.0,,,72.03,41.28,1938639.0,22391280.45,,23.01,72.22,19.4,0.1524,20.39,0.4912
2020-06-04,5910597.0,70690740.12,5.52,24.13,5.52,69.58,2.0,50190367.24,4743180.0,4196519.0,56728432.8,,,56162.0,0.0,,,,4.46,15612.0,314285.0,,,0.0,56162.0,,36719.0,2500.0,54.69,0.03,,,72.29,39.05,1818467.0,21748865.32,,20.93,72.32,20.27,0.1543,20.5,0.4866
2020-06-05,5586977.0,64306105.27,5.22,22.35,5.22,67.16,2.0,45275712.98,4689851.0,3933598.0,53980185.01,,,206170.0,,,,,3.04,,290047.0,,,,206170.0,,30548.0,262921.0,55.89,2.93,,,72.04,38.55,1820311.0,20951779.61,,21.78,71.96,20.49,0.1613,20.82,0.4593
2020-06-08,5372124.0,60328952.52,5.01,20.94,5.01,62.44,2.0,41457308.11,4434728.0,3691657.0,49801995.44,,,200753.0,0.06,,,,6.65,7370.0,519976.0,,,0.06,200753.0,,64100.0,249311.0,50.99,3.46,,,76.73,36.44,1344910.0,15103339.3,,15.48,76.71,21.74,0.1638,21.84,0.4414
2020-06-09,5582402.0,61573894.06,5.21,21.18,5.21,63.3,2.0,40650767.19,4686456.0,3685473.0,51691609.68,,,516960.0,,,,,4.37,,365232.0,,,,516960.0,,100000.0,6184.0,52.52,0.1,,,72.43,38.97,1783741.0,19674663.23,,19.95,72.47,21.01,0.1707,25.2,0.4642
2020-06-10,5393646.0,59168296.62,5.03,20.14,5.03,60.25,2.0,40989723.13,4634298.0,3736529.0,50838249.06,,,163451.0,0.51,,,,2.86,62510.0,251549.0,,,0.51,163451.0,,35940.0,11454.0,51.06,0.17,,,72.81,38.26,1730487.0,18983442.39,,19.06,72.82,21.45,0.1666,21.99,0.4453
2020-06-11,5347103.0,58123009.61,4.99,20.14,4.99,59.76,2.0,40641136.45,4787399.0,3738835.0,52039027.13,,,328200.0,0.17,,,,6.65,2306.0,596286.0,,,0.17,328200.0,,421187.0,,52.59,,,,72.74,40.26,1793876.0,19499432.12,,19.68,72.77,21.02,0.172,24.56,0.4497
2020-06-12,4760953.0,52180044.88,4.44,18.04,4.44,53.14,1.0,38843029.12,4491713.0,3544072.0,49229174.48,,,140441.0,0.1,,,,5.06,7500.0,452965.0,,,0.1,140441.0,,16838.0,202263.0,49.09,2.41,,,75.85,37.8,1430290.0,15675978.4,,15.64,75.84,22.87,0.1725,23.92,0.4006
2020-06-15,4993355.0,53778433.35,4.66,20.71,4.66,55.26,1.0,39287732.22,4774560.0,3647886.0,51422011.2,,,235116.0,1.06,,5566.0,,0.18,105000.0,15846.0,,,1.06,235116.0,0.06,63577.0,6752.0,52.12,0.07,,,70.51,40.15,1996953.0,21507183.81,,21.85,70.46,22.55,0.176,23.46,0.4199
2020-06-16,4807538.0,53555973.32,4.49,19.93,4.49,53.2,1.0,39614597.52,4713803.0,3556068.0,52511765.42,,,149123.0,1.36,,,,2.32,99498.0,209880.0,,,1.36,149123.0,,,191316.0,50.99,2.16,,,69.2,39.65,2098187.0,23373803.18,,22.83,69.07,24.17,0.1793,24.32,0.4044
2020-06-17,5112201.0,58381335.42,4.77,21.16,4.77,58.17,1.0,40636322.74,4765764.0,3558347.0,54425024.88,,,652851.0,,,45906.0,,6.76,,637345.0,,,,652851.0,0.54,36455.0,43627.0,53.12,0.08,,,72.14,41.75,1840373.0,21017059.66,,20.52,72.14,22.72,0.1824,23.22,0.4478
2020-06-18,5042628.0,56023597.08,4.71,21.41,4.71,58.33,1.0,34608794.33,4697150.0,3115103.0,52185336.5,,,192231.0,0.09,,,,3.55,5524.0,334587.0,,,0.09,192231.0,,73742.0,448768.0,53.57,5.28,,,67.79,40.35,2232200.0,24799742.0,,25.51,67.74,22.47,0.1977,31.42,0.4331
2020-06-19,4519289.0,49983336.34,4.22,19.45,4.22,51.24,1.0,34453039.18,4182196.0,3115103.0,46255087.76,,,60586.0,,,,,6.59,,576352.0,,,,60586.0,,812.0,,46.51,,,,65.81,37.85,2172673.0,24029763.38,,24.23,65.75,22.96,0.1764,25.01,0.409
2020-06-22,4517858.0,49335009.36,4.22,19.1,4.22,50.67,1.0,34111481.04,4180190.0,3123762.0,45647674.8,,,8084.0,0.1,,,,0.14,8659.0,10090.0,,,0.1,8084.0,,,,46.08,,,,65.8,38.23,2172673.0,23725589.16,,23.92,65.83,23.02,0.1763,24.92,0.4132
2020-06-23,4553608.0,54734368.16,4.25,19.36,4.25,51.47,1.0,37811205.82,4207856.0,3145691.0,50578429.12,,,35359.0,0.1,,,,0.33,21929.0,27693.0,,,0.1,35359.0,,20000.0,,46.24,,,,75.89,39.02,1336917.0,16069742.34,,14.55,76.06,22.93,0.1771,24.81,0.4223
2020-06-24,4538166.0,53459595.48,4.24,18.0,4.24,55.54,1.0,36829204.04,4191897.0,3126418.0,49380546.66,,,86200.0,,,,,0.0,,102159.0,,,,86200.0,,,19273.0,50.43,0.0,,,77.6,39.18,1209702.0,14250289.56,,14.6,77.54,23.01,0.1774,25.17,0.4242
2020-06-25,4445679.0,55393160.34,4.15,17.32,4.15,53.96,1.0,37882187.84,4185524.0,3040304.0,52151629.04,,,,,,,,0.36,,6373.0,,,,,,,86114.0,49.42,1.11,,,74.69,38.54,1418238.0,17671245.48,,16.84,74.59,23.32,0.1804,25.35,0.4094
2020-06-26,4688571.0,56684823.39,4.38,17.74,4.38,58.81,1.0,39160924.53,4306522.0,3239117.0,52065850.98,,,199142.0,2.75,,,,0.9,207270.0,78144.0,,,2.75,199142.0,,,8457.0,53.53,0.0,,,74.47,36.02,1476448.0,17850256.32,,18.36,74.46,23.09,0.175,24.01,0.3921
2020-06-29,4303523.0,52072628.3,4.02,15.54,4.02,52.97,1.0,35302754.3,3945095.0,2917583.0,47735649.5,,,117645.0,0.0,,,,6.64,11244.0,481569.0,,,0.0,117645.0,,2497.0,332778.0,47.65,4.14,,,72.28,32.82,1512977.0,18307021.7,,18.26,72.29,24.62,0.1819,25.79,0.3581
2020-06-30,4336489.0,55333599.64,4.05,15.4,4.05,53.7,1.0,35780111.84,4129103.0,2804084.0,52687354.28,,,640183.0,0.18,,,,5.45,7665.0,456175.0,,,0.18,640183.0,,,121164.0,50.08,1.5,,,76.42,33.94,1273842.0,16254223.92,,15.48,76.39,25.77,0.1898,27.77,0.3564
2020-07-01,4734657.0,60461569.89,4.42,16.44,4.42,61.33,1.0,39953422.38,4532956.0,3128694.0,57885848.12,,,231225.0,4.87,,5000.0,,1.0,321844.0,98042.0,,,4.87,231225.0,0.06,270670.0,2234.0,57.8,0.0,,,78.83,37.21,1217147.0,15542967.19,,15.53,78.82,24.79,0.1952,30.6,0.3886
2020-07-02,4995598.0,65142597.92,4.66,17.85,4.66,65.03,1.0,42543208.64,4547398.0,3262516.0,59298069.92,,,366057.0,2.93,,,,4.6,225000.0,363448.0,,,2.93,366057.0,,11833.0,91178.0,58.13,1.0,,,89.33,37.1,543341.0,7085166.64,,7.01,89.23,24.38,0.1917,28.4,0.4076
2020-07-03,5074741.0,65616401.13,4.74,17.93,4.74,67.75,1.0,41585091.03,4646571.0,3216171.0,60080163.03,,,115756.0,2.02,,,,2.41,154094.0,195783.0,,,2.02,115756.0,,179200.0,200439.0,60.47,1.46,,,89.94,37.66,519894.0,6722229.42,,6.76,89.94,24.37,0.1926,29.11,0.4113
2020-07-06,4758142.0,63949428.48,4.44,16.94,4.44,62.49,1.0,38746928.64,4233859.0,2882956.0,56903064.96,,,26467.0,0.02,,,,6.12,1600.0,456173.0,,,0.02,26467.0,,16994.0,334815.0,54.91,5.58,,,86.57,34.46,656680.0,8825779.2,,8.64,86.4,26.62,0.1888,27.2,0.3873
2020-07-07,5148933.0,69510595.5,4.81,18.49,4.81,69.94,1.0,44195584.5,4614864.0,3273747.0,62300664.0,,,142950.0,7.98,,,,1.18,518816.0,150045.0,,,7.98,142950.0,,388100.0,128025.0,61.7,1.71,,,82.35,37.4,988798.0,13348773.0,,13.14,82.44,24.27,0.2206,36.2,0.4173
2020-07-08,4632948.0,60506300.88,4.32,16.46,4.32,63.07,1.0,37669493.46,4092726.0,2884341.0,53451001.56,,,13719.0,,,,,7.19,,535857.0,,,,13719.0,,,389406.0,55.09,5.34,,,88.99,33.14,506126.0,6610005.56,,6.78,89.04,24.64,0.1968,31.29,0.3751
