,MEMS FP Equity_DX_SI_QTY,MEMS FP Equity_DX_SHORT_INTEREST_VALUE,MEMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MEMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEMS FP Equity_DX_SI_MV,MEMS FP Equity_DX_DSS,MEMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEMS FP Equity_DX_SUPPLY_SI_QTY,MEMS FP Equity_DX_BROKER_SI_QTY,MEMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEMS FP Equity_DX_BROKER_SI_MV_NEW_x,MEMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEMS FP Equity_DX_BROKER_SI_MV_INC_x,MEMS FP Equity_DX_BROKER_SI_QTY_ADD,MEMS FP Equity_DX_BROKER_SI_QTY_NEW,MEMS FP Equity_DX_SUPPLY_SI_MV_DEC,MEMS FP Equity_DX_BROKER_SI_QTY_INC,MEMS FP Equity_DX_SUPPLY_SI_QTY_DEC,MEMS FP Equity_DX_BROKER_SI_MV_NEW_y,MEMS FP Equity_DX_BROKER_SI_MV_INC_y,MEMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEMS FP Equity_DX_BROKER_SI_MV_ADD,MEMS FP Equity_DX_SUPPLY_SI_QTY_ADD,MEMS FP Equity_DX_BROKER_SI_QTY_DEC,MEMS FP Equity_DX_SUPPLY_SI_MV,MEMS FP Equity_DX_BROKER_SI_MV_DEC,MEMS FP Equity_DX_BROKER_SI_MV_RMV,MEMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEMS FP Equity_DX_UTILIZATION_QUANTITY,MEMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEMS FP Equity_DX_ACTIVE_UTILIZATION_MV,MEMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEMS FP Equity_DX_BROKER_SI_CON_RATIO,MEMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-07-07,61664.0,64747.2,0.91,15.06,0.82,0.06,0.0,36090.6,34372.0,34372.0,36090.6,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-08,61664.0,65672.16,0.91,15.09,0.82,0.06,0.0,36606.18,34372.0,34372.0,36606.18,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-11,61664.0,67830.4,0.91,17.29,0.82,0.07,0.0,37809.2,34372.0,34372.0,37809.2,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-12,61664.0,67213.76,0.91,16.65,0.82,0.07,0.0,37465.48,34372.0,34372.0,37465.48,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-13,61664.0,69063.68,0.91,16.41,0.82,0.07,0.0,38496.64,34372.0,34372.0,38496.64,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-14,61664.0,70296.96,0.91,16.75,0.82,0.07,0.0,39184.08,34372.0,34372.0,39184.08,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-15,61664.0,70605.28,0.91,16.69,0.82,0.07,0.0,39355.94,34372.0,34372.0,39355.94,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-18,61664.0,70296.96,0.91,16.68,0.82,0.07,0.0,39184.08,34372.0,34372.0,39184.08,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-19,61664.0,70913.6,0.91,16.69,0.82,0.07,0.0,39527.8,34372.0,34372.0,39527.8,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-20,61664.0,70605.28,0.91,16.61,0.82,0.07,0.0,39355.94,34372.0,34372.0,39355.94,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-21,61664.0,72146.88,0.91,16.73,0.82,0.07,0.0,40215.24,34372.0,34372.0,40215.24,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-22,61664.0,72146.88,0.91,17.44,0.82,0.07,0.0,40215.24,34372.0,34372.0,40215.24,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-25,61664.0,72146.88,0.91,18.07,0.82,0.07,0.0,40215.24,34372.0,34372.0,40215.24,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-26,61664.0,71838.56,0.91,18.78,0.82,0.07,0.0,40043.38,34372.0,34372.0,40043.38,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-27,61664.0,72763.52,0.91,19.03,0.82,0.07,0.0,40558.96,34372.0,34372.0,40558.96,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-28,61664.0,72455.2,0.91,20.32,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-07-29,61664.0,72455.2,0.91,20.64,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-01,61664.0,72455.2,0.91,20.62,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-02,61664.0,72455.2,0.91,20.71,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-03,61664.0,72455.2,0.91,34.3,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-04,61664.0,71530.24,0.91,31.9,0.82,0.07,0.0,39871.52,34372.0,34372.0,39871.52,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-05,61664.0,72455.2,0.91,34.77,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-08,61664.0,72455.2,0.91,34.18,0.82,0.07,0.0,40387.1,34372.0,34372.0,40387.1,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-09,61664.0,71838.56,0.91,41.95,0.82,0.07,0.0,40043.38,34372.0,34372.0,40043.38,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,11.48,0.6903,82.03,1.794
2022-08-10,57664.0,69196.8,0.85,39.22,0.77,0.07,0.0,38846.4,32372.0,32372.0,38846.4,,,,,,0.0,,2000.0,,,,,,2000.0,0.04,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-11,57664.0,68620.16,0.85,31.31,0.77,0.07,0.0,38522.68,32372.0,32372.0,38522.68,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-12,57664.0,69485.12,0.85,30.15,0.77,0.07,0.0,39008.26,32372.0,32372.0,39008.26,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-15,57664.0,69196.8,0.85,31.22,0.77,0.07,0.0,38846.4,32372.0,32372.0,38846.4,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-16,57664.0,70638.4,0.85,31.19,0.77,0.07,0.0,39655.7,32372.0,32372.0,39655.7,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-17,57664.0,72656.64,0.85,27.6,0.77,0.07,0.0,40788.72,32372.0,32372.0,40788.72,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-18,57664.0,70638.4,0.85,24.62,0.77,0.07,0.0,39655.7,32372.0,32372.0,39655.7,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-19,57664.0,69196.8,0.85,18.13,0.77,0.07,0.0,38846.4,32372.0,32372.0,38846.4,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-22,57664.0,68043.52,0.85,14.66,0.77,0.07,0.0,38198.96,32372.0,32372.0,38198.96,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-23,57664.0,68043.52,0.85,15.01,0.77,0.07,0.0,38198.96,32372.0,32372.0,38198.96,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-24,57664.0,67178.56,0.85,15.09,0.77,0.07,0.0,37713.38,32372.0,32372.0,37713.38,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-25,57664.0,67178.56,0.85,14.98,0.77,0.07,0.0,37713.38,32372.0,32372.0,37713.38,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-26,57664.0,69196.8,0.85,14.84,0.77,0.07,0.0,38846.4,32372.0,32372.0,38846.4,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-29,57664.0,69773.44,0.85,14.72,0.77,0.07,0.0,39170.12,32372.0,32372.0,39170.12,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.26,0.7849,87.74,1.7813
2022-08-30,57664.0,70926.72,0.85,14.17,0.77,0.07,0.0,39817.56,32372.0,32372.0,39817.56,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-08-31,57664.0,69485.12,0.85,14.18,0.77,0.07,0.0,39008.26,32372.0,32372.0,39008.26,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-01,57664.0,69196.8,0.85,13.04,0.77,0.07,0.0,38846.4,32372.0,32372.0,38846.4,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-02,57664.0,68908.48,0.85,12.43,0.77,0.07,0.0,38684.54,32372.0,32372.0,38684.54,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-05,57664.0,66313.6,0.85,12.37,0.77,0.07,0.0,37227.8,32372.0,32372.0,37227.8,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.24,0.7852,87.76,1.7813
2022-09-06,57664.0,64583.68,0.85,11.83,0.77,0.07,0.0,36256.64,32372.0,32372.0,36256.64,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-07,57664.0,64295.36,0.85,11.85,0.77,0.06,0.0,36094.78,32372.0,32372.0,36094.78,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-08,57664.0,62853.76,0.85,11.87,0.77,0.06,0.0,35285.48,32372.0,32372.0,35285.48,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-09,57664.0,63142.08,0.85,11.85,0.77,0.06,0.0,35447.34,32372.0,32372.0,35447.34,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-12,57664.0,64872.0,0.85,11.53,0.77,0.06,0.0,36418.5,32372.0,32372.0,36418.5,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-13,57664.0,64872.0,0.85,11.57,0.77,0.06,0.0,36418.5,32372.0,32372.0,36418.5,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-14,57664.0,64007.04,0.85,11.67,0.77,0.06,0.0,35932.92,32372.0,32372.0,35932.92,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-15,57664.0,65160.32,0.85,12.09,0.77,0.06,0.0,36580.36,32372.0,32372.0,36580.36,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-16,57664.0,65160.32,0.85,11.39,0.77,0.07,0.0,36580.36,32372.0,32372.0,36580.36,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-19,57664.0,64872.0,0.85,11.48,0.77,0.07,0.0,36418.5,32372.0,32372.0,36418.5,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-20,57664.0,65448.64,0.85,11.37,0.77,0.06,0.0,36742.22,32372.0,32372.0,36742.22,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.7813
2022-09-21,57664.0,64295.36,0.85,11.26,0.77,0.07,0.0,36094.78,32372.0,32372.0,36094.78,,,,,,,,,,,,,,,0.04,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-22,57664.0,64295.36,0.85,12.16,0.77,0.06,0.0,36094.78,32372.0,32372.0,36094.78,,,,,,,,,,,,,,,0.04,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-23,57664.0,64007.04,0.85,12.38,0.77,0.06,0.0,35932.92,32372.0,32372.0,35932.92,,,,,,,,,,,,,,,0.04,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-26,57664.0,61700.48,0.85,12.61,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.04,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-27,57664.0,61123.84,0.85,12.32,0.77,0.06,0.0,34314.32,32372.0,32372.0,34314.32,,,,,,,,,,,,,,,0.03,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-28,57664.0,61123.84,0.85,12.8,0.77,0.06,0.0,34314.32,32372.0,32372.0,34314.32,,,,,,,,,,,,,,,0.03,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-29,57664.0,59105.6,0.85,12.9,0.77,0.06,0.0,33181.3,32372.0,32372.0,33181.3,,,,,,,,,,,,,,,0.03,,,100.0,86.97,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5492
2022-09-30,57664.0,59105.6,0.85,15.41,0.77,0.06,0.0,33181.3,32372.0,32372.0,33181.3,,,,,,,,,,,,,,,0.03,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-03,57664.0,57664.0,0.85,18.36,0.77,0.06,0.0,32372.0,32372.0,32372.0,32372.0,,,,,,,,,,,,,,,0.03,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-04,57664.0,56049.41,0.85,15.71,0.77,0.06,0.0,31465.58,32372.0,32372.0,31465.58,,,,,,,,,,,,,,,0.03,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-05,57664.0,57318.02,0.85,15.81,0.77,0.06,0.0,32177.77,32372.0,32372.0,32177.77,,,,,,,,,,,,,,,0.03,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-06,57664.0,62565.44,0.85,16.05,0.77,0.06,0.0,35123.62,32372.0,32372.0,35123.62,,,,,,,,,,,,,,,0.03,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-07,57664.0,61700.48,0.85,14.62,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.04,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-10,57664.0,61700.48,0.85,14.9,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.03,,,100.0,85.82,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5287
2022-10-11,57664.0,62853.76,0.85,15.29,0.77,0.06,0.0,35285.48,32372.0,32372.0,35285.48,,,,,,,,,,,,,,,0.03,,,100.0,86.63,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5431
2022-10-12,57664.0,62853.76,0.85,15.33,0.77,0.06,0.0,35285.48,32372.0,32372.0,35285.48,,,,,,,,,,,,,,,0.04,,,100.0,86.63,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5431
2022-10-13,57664.0,62853.76,0.85,16.83,0.77,0.06,0.0,35285.48,32372.0,32372.0,35285.48,,,,,,,,,,,,,,,0.04,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-14,57664.0,62853.76,0.85,18.12,0.77,0.06,0.0,35285.48,32372.0,32372.0,35285.48,,,,,,,,,,,,,,,0.04,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-17,57664.0,62277.12,0.85,17.73,0.77,0.06,0.0,34961.76,32372.0,32372.0,34961.76,,,,,,,,,,,,,,,0.04,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-18,57664.0,61988.8,0.85,18.81,0.77,0.06,0.0,34799.9,32372.0,32372.0,34799.9,,,,,,,,,,,,,,,0.04,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-19,57664.0,61700.48,0.85,18.46,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.03,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-20,57664.0,61123.84,0.85,18.43,0.77,0.06,0.0,34314.32,32372.0,32372.0,34314.32,,,,,,,,,,,,,,,0.03,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-21,57664.0,61700.48,0.85,17.55,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.03,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-24,57664.0,61412.16,0.85,18.39,0.77,0.06,0.0,34476.18,32372.0,32372.0,34476.18,,,,,,,,,,,,,,,0.03,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-25,57664.0,61700.48,0.85,18.49,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.03,,,100.0,87.56,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5597
2022-10-26,57664.0,61123.84,0.85,19.03,0.77,0.06,0.0,34314.32,32372.0,32372.0,34314.32,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-10-27,57664.0,61123.84,0.85,18.89,0.77,0.06,0.0,34314.32,32372.0,32372.0,34314.32,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-10-28,57664.0,62565.44,0.85,21.25,0.77,0.06,0.0,35123.62,32372.0,32372.0,35123.62,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-10-31,57664.0,64007.04,0.85,20.99,0.77,0.06,0.0,35932.92,32372.0,32372.0,35932.92,,,,,,,,,,,,,,,0.04,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-01,57664.0,61700.48,0.85,18.41,0.77,0.06,0.0,34638.04,32372.0,32372.0,34638.04,,,,,,,,,,,,,,,0.04,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-02,57664.0,57087.36,0.85,18.17,0.77,0.06,0.0,32048.28,32372.0,32372.0,32048.28,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-03,57664.0,57087.36,0.85,16.15,0.77,0.06,0.0,32048.28,32372.0,32372.0,32048.28,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-04,57664.0,59393.92,0.85,15.64,0.77,0.06,0.0,33343.16,32372.0,32372.0,33343.16,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-07,57664.0,59682.24,0.85,14.87,0.77,0.06,0.0,33505.02,32372.0,32372.0,33505.02,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-08,59664.0,59664.0,0.88,15.85,0.8,0.06,0.0,33372.0,33372.0,33372.0,33372.0,,1000.0,,1000.0,,,,,,,1000.0,0.0,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-09,59664.0,57277.44,0.88,15.57,0.8,0.06,0.0,32037.12,33372.0,33372.0,32037.12,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-10,59664.0,57158.11,0.88,15.15,0.8,0.06,0.0,31970.38,33372.0,33372.0,31970.38,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-11,59664.0,57516.1,0.88,14.66,0.8,0.06,0.0,32170.61,33372.0,33372.0,32170.61,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-14,59664.0,57396.77,0.88,15.07,0.8,0.06,0.0,32103.86,33372.0,33372.0,32103.86,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-15,59664.0,56322.82,0.88,17.42,0.8,0.06,0.0,31503.17,33372.0,33372.0,31503.17,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-16,59664.0,57874.08,0.88,16.85,0.8,0.06,0.0,32370.84,33372.0,33372.0,32370.84,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,11.87,0.734,84.78,1.5508
2022-11-17,58664.0,55261.49,0.87,16.52,0.78,0.06,0.0,30494.42,33372.0,32372.0,31436.42,,,,,,,,,,,,,,1000.0,0.03,0.0,,100.0,86.74,0.0,0.0,0.0,100.0,12.22,0.7565,86.1,1.5248
2022-11-18,58664.0,56552.1,0.87,18.23,0.78,0.06,0.0,31206.61,33372.0,32372.0,32170.61,,,,,,,,,,,,,,,0.03,,,100.0,86.74,0.0,0.0,0.0,100.0,12.04,0.7588,86.25,1.5248
2022-11-21,57664.0,54780.8,0.85,17.99,0.77,0.06,0.0,30753.4,32372.0,32372.0,30753.4,,,,,,0.0,,1000.0,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-22,57664.0,54204.16,0.85,17.78,0.77,0.05,0.0,30429.68,32372.0,32372.0,30429.68,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-23,57664.0,53627.52,0.85,15.15,0.77,0.05,0.0,30105.96,32372.0,32372.0,30105.96,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-24,57664.0,54204.16,0.85,15.19,0.77,0.05,0.0,30429.68,32372.0,32372.0,30429.68,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-25,57664.0,54088.83,0.85,15.1,0.77,0.05,0.0,30364.94,32372.0,32372.0,30364.94,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-28,57664.0,53166.21,0.85,15.56,0.77,0.05,0.0,29846.98,32372.0,32372.0,29846.98,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-29,57664.0,53166.21,0.85,14.48,0.77,0.05,0.0,29846.98,32372.0,32372.0,29846.98,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-11-30,57664.0,54780.8,0.85,14.51,0.77,0.05,0.0,30753.4,32372.0,32372.0,30753.4,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-12-01,57664.0,54319.49,0.85,14.19,0.77,0.05,0.0,30494.42,32372.0,32372.0,30494.42,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
2022-12-02,57664.0,55703.42,0.85,14.6,0.77,0.05,0.0,31271.35,32372.0,32372.0,31271.35,,,,,,,,,,,,,,,0.03,,,100.0,86.39,0.0,0.0,0.0,100.0,12.28,0.7846,87.72,1.5389
