,ALPUL FP Equity_DX_SI_QTY,ALPUL FP Equity_DX_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPUL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPUL FP Equity_DX_SI_MV,ALPUL FP Equity_DX_DSS,ALPUL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SUPPLY_SI_QTY,ALPUL FP Equity_DX_BROKER_SI_QTY,ALPUL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPUL FP Equity_DX_BROKER_SI_MV_INC_x,ALPUL FP Equity_DX_SUPPLY_SI_MV_NEW,ALPUL FP Equity_DX_BROKER_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_NEW,ALPUL FP Equity_DX_SUPPLY_SI_MV_DEC,ALPUL FP Equity_DX_BROKER_SI_QTY_INC,ALPUL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALPUL FP Equity_DX_BROKER_SI_MV_INC_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPUL FP Equity_DX_BROKER_SI_MV_ADD,ALPUL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_DEC,ALPUL FP Equity_DX_SUPPLY_SI_MV,ALPUL FP Equity_DX_BROKER_SI_MV_DEC,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPUL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPUL FP Equity_DX_BROKER_SI_CON_RATIO,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPUL FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-19,228.0,2781.6,0.01,0.04,0.0,0.0,0.0,1390.8,114.0,114.0,1390.8,,,,,,,,0.01,,500.0,,,,,,,500.0,0.0,0.01,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2023-12-20,228.0,2631.12,0.01,0.03,0.0,0.0,0.0,1315.56,114.0,114.0,1315.56,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2023-12-21,228.0,2736.0,0.01,0.03,0.0,0.0,0.0,1368.0,114.0,114.0,1368.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2023-12-22,228.0,2704.08,0.01,0.02,0.0,0.0,0.0,1352.04,114.0,114.0,1352.04,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2023-12-25,228.0,2704.08,0.01,0.02,0.0,0.0,0.0,1352.04,114.0,114.0,1352.04,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2023-12-26,228.0,2704.08,0.01,0.02,0.0,0.0,0.0,1352.04,114.0,114.0,1352.04,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2023-12-27,228.0,2904.72,0.01,0.02,0.0,0.0,0.0,1452.36,114.0,114.0,1452.36,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2023-12-28,228.0,3192.0,0.01,0.02,0.0,0.0,0.0,1596.0,114.0,114.0,1596.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2023-12-29,228.0,3547.68,0.01,0.02,0.0,0.0,0.0,1773.84,114.0,114.0,1773.84,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2024-01-01,228.0,3547.68,0.01,0.02,0.0,0.0,0.0,1773.84,114.0,114.0,1773.84,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2024-01-02,228.0,3625.2,0.01,0.02,0.0,0.0,0.0,1812.6,114.0,114.0,1812.6,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2024-01-03,228.0,3378.96,0.01,0.02,0.0,0.0,0.0,1689.48,114.0,114.0,1689.48,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2024-01-04,228.0,3461.04,0.01,0.02,0.0,0.0,0.0,1730.52,114.0,114.0,1730.52,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015
2024-01-05,5028.0,73710.48,0.16,0.36,0.08,0.08,0.0,1671.24,4914.0,114.0,72039.24,,,4800.0,,,,,,,,,,,4800.0,,,,0.07,,100.0,3.06,0.0,0.0,0.0,100.0,4.46,0.9148,95.54,0.0313
2024-01-08,5028.0,72906.0,0.16,0.36,0.08,0.07,0.0,1653.0,4914.0,114.0,71253.0,,,,,,,,,,,,,,,,,,0.07,,100.0,3.06,0.0,0.0,0.0,100.0,4.51,0.9139,95.49,0.0313
2024-01-09,5028.0,73308.24,0.16,0.36,0.08,0.07,0.0,1662.12,4914.0,114.0,71646.12,,,,,,,,,,,,,,,,,,0.07,,100.0,3.06,0.0,0.0,0.0,100.0,4.55,0.9132,95.45,0.0313
2024-01-10,1028.0,16201.28,0.03,0.07,0.02,0.02,0.0,1796.64,914.0,114.0,14404.64,,,,,,,,0.06,,4000.0,,,,,,,,0.01,,100.0,0.58,0.0,0.0,0.0,100.0,22.87,0.6472,77.13,0.0066
2024-01-11,1128.0,17754.72,0.04,0.08,0.02,0.02,0.0,1794.36,1014.0,114.0,15960.36,,,100.0,,,,,,,,,,,100.0,,,,0.02,,100.0,0.65,0.0,0.0,0.0,100.0,20.2,0.6776,79.8,0.0072
2024-01-12,1128.0,17506.56,0.04,0.07,0.02,0.02,0.0,1769.28,1014.0,114.0,15737.28,,,,,,,,,,,,,,,,,,0.02,,100.0,0.65,0.0,0.0,0.0,100.0,20.1,0.6788,79.9,0.0072
2024-01-15,3128.0,49234.72,0.1,0.21,0.05,0.05,0.0,17534.36,2014.0,1114.0,31700.36,,,1000.0,,,1000.0,,,,,,,,1000.0,0.02,,,0.03,,100.0,1.28,0.0,0.0,0.0,100.0,28.77,0.497,63.94,0.0198
2024-01-16,4128.0,65387.52,0.13,0.27,0.06,0.07,0.0,17645.76,3014.0,1114.0,47741.76,,,1000.0,,,,,,,,,,,1000.0,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,46.02,0.4495,48.44,0.026
2024-01-17,4128.0,65057.28,0.13,0.27,0.06,0.07,0.0,17556.64,3014.0,1114.0,47500.64,,,,,,,,,,,,,,,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,46.03,0.4497,48.46,0.026
2024-01-18,4128.0,61507.2,0.13,0.27,0.06,0.07,0.0,16598.6,3014.0,1114.0,44908.6,,,,,,,,,,,,,,,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,46.1,0.4508,48.52,0.026
2024-01-19,4128.0,64396.8,0.13,0.26,0.06,0.06,0.0,17378.4,3014.0,1114.0,47018.4,,,,,,,,,,,,,,,,,,0.04,,100.0,1.9,0.0,0.0,0.0,100.0,45.97,0.4486,48.39,0.0261
2024-01-22,4128.0,64644.48,0.13,0.26,0.06,0.06,0.0,17445.24,3014.0,1114.0,47199.24,,,,,,,,,,,,,,,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,46.02,0.4496,48.44,0.0261
2024-01-23,4128.0,71249.28,0.13,0.26,0.06,0.06,0.0,19227.64,3014.0,1114.0,52021.64,,,,,,,,,,,,,,,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,45.9,0.4474,48.31,0.0261
2024-01-24,4128.0,71744.64,0.13,0.25,0.06,0.07,0.0,19361.32,3014.0,1114.0,52383.32,,,,,,,,,,,,,,,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,46.02,0.4495,48.44,0.0261
2024-01-25,4128.0,68112.0,0.13,0.25,0.06,0.07,0.0,18381.0,3014.0,1114.0,49731.0,,,,,,,,,,,,,,,,,,0.05,,100.0,1.9,0.0,0.0,0.0,100.0,46.09,0.4507,48.52,0.0261
2024-01-26,2028.0,32569.68,0.07,0.12,0.03,0.03,0.0,1830.84,1914.0,114.0,30738.84,,,,,,,,0.02,,1100.0,,,,,,,1000.0,0.03,0.02,100.0,1.21,0.0,0.0,0.0,100.0,11.11,0.8025,88.89,0.0128
2024-01-29,2028.0,30622.8,0.07,0.12,0.03,0.03,0.0,1721.4,1914.0,114.0,28901.4,,,,,,,,,,,,,,,,,,0.03,,100.0,1.22,0.0,0.0,0.0,100.0,10.94,0.8051,89.06,0.0129
2024-01-30,2028.0,29771.04,0.07,0.12,0.03,0.03,0.0,1673.52,1914.0,114.0,28097.52,,,,,,,,,,,,,,,,,,0.03,,100.0,1.22,0.0,0.0,0.0,100.0,11.1,0.8026,88.9,0.0129
2024-01-31,2028.0,28189.2,0.07,0.12,0.03,0.03,0.0,1584.6,1914.0,114.0,26604.6,,,,,,,,,,,,,,,,,,0.03,,100.0,1.22,0.0,0.0,0.0,100.0,10.98,0.8046,89.02,0.0129
2024-02-01,1228.0,17781.44,0.04,0.08,0.02,0.02,0.0,1650.72,1114.0,114.0,16130.72,,,,,,,,0.01,,800.0,,,,,,,,0.02,,100.0,0.71,0.0,0.0,0.0,100.0,18.88,0.6937,81.12,0.0079
2024-02-02,1228.0,17265.68,0.04,0.08,0.02,0.02,0.0,1602.84,1114.0,114.0,15662.84,,,,,,,,,,,,,,,,,,0.02,,100.0,0.71,0.0,0.0,0.0,100.0,18.35,0.7004,81.65,0.0079
2024-02-05,1228.0,16406.08,0.04,0.08,0.02,0.02,0.0,1523.04,1114.0,114.0,14883.04,,,,,,,,,,,,,,,,,,0.02,,100.0,0.71,0.0,0.0,0.0,100.0,18.19,0.7024,81.81,0.0079
2024-02-06,1228.0,16332.4,0.04,0.09,0.02,0.02,0.0,1516.2,1114.0,114.0,14816.2,,,,,,,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,18.53,0.698,81.47,0.0079
2024-02-07,1228.0,15964.0,0.04,0.11,0.02,0.02,0.0,1482.0,1114.0,114.0,14482.0,,,,,,,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,18.4,0.6998,81.6,0.0079
2024-02-08,1228.0,15914.88,0.04,0.12,0.02,0.02,0.0,1477.44,1114.0,114.0,14437.44,,,,,,,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,18.54,0.6979,81.46,0.0079
2024-02-09,1228.0,16995.52,0.04,0.13,0.02,0.02,0.0,1577.76,1114.0,114.0,15417.76,,,,,,,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,18.57,0.6976,81.43,0.0079
2024-02-12,1228.0,16921.84,0.04,0.13,0.02,0.02,0.0,1570.92,1114.0,114.0,15350.92,,,,,,,,,,,,,,,,,,0.02,,100.0,0.71,0.0,0.0,0.0,100.0,18.53,0.698,81.47,0.0079
2024-02-13,1228.0,16676.24,0.04,0.14,0.02,0.02,0.0,1548.12,1114.0,114.0,15128.12,,,,,,,,,,,,,,,,,,0.02,,100.0,0.69,0.0,0.0,0.0,100.0,18.46,0.699,81.54,0.0077
2024-02-14,1228.0,16504.32,0.04,0.14,0.02,0.02,0.0,1532.16,1114.0,114.0,14972.16,,,,,,,,,,,,,,,,,,0.02,,100.0,0.69,0.0,0.0,0.0,100.0,18.49,0.6986,81.51,0.0077
2024-02-15,1228.0,16381.52,0.04,0.13,0.02,0.02,0.0,1520.76,1114.0,114.0,14860.76,,,,,,,,,,,,,,,,,,0.02,,100.0,0.69,0.0,0.0,0.0,100.0,18.51,0.6983,81.49,0.0077
2024-02-16,1228.0,16970.96,0.04,0.13,0.02,0.02,0.0,1575.48,1114.0,114.0,15395.48,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,18.84,0.6942,81.16,0.0077
2024-02-19,1228.0,16430.64,0.04,0.13,0.02,0.02,0.0,1525.32,1114.0,114.0,14905.32,,,,,,,,,,,,,,,,,,0.02,,100.0,0.69,0.0,0.0,0.0,100.0,18.56,0.6977,81.44,0.0077
2024-02-20,1228.0,16455.2,0.04,0.13,0.02,0.02,0.0,1527.6,1114.0,114.0,14927.6,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,18.58,0.6975,81.42,0.0077
2024-02-21,1228.0,16381.52,0.04,0.13,0.02,0.02,0.0,1520.76,1114.0,114.0,14860.76,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,18.53,0.698,81.47,0.0077
2024-02-22,228.0,3187.44,0.01,0.03,0.0,0.0,0.0,1593.72,114.0,114.0,1593.72,,,,,,,,0.01,,1000.0,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-02-23,228.0,3141.84,0.01,0.03,0.0,0.0,0.0,1570.92,114.0,114.0,1570.92,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-02-26,4228.0,56908.88,0.14,0.48,0.07,0.06,0.0,28454.44,2114.0,2114.0,28454.44,,,,,,2000.0,,,,,,,,,0.03,2000.0,,0.03,,3.9,1.33,52151.0,701952.46,0.7,3.9,5.39,0.898,94.61,0.0265
2024-02-27,4228.0,56232.4,0.14,0.48,0.07,0.06,0.0,28116.2,2114.0,2114.0,28116.2,,,,,,,,,,,,,,,,,,0.03,,3.9,1.33,52151.0,693608.3,0.69,3.9,5.39,0.898,94.61,0.0266
2024-02-28,4228.0,54287.52,0.14,0.48,0.07,0.06,0.0,27143.76,2114.0,2114.0,27143.76,,,,,,,,,,,,,,,,,,0.03,,3.9,1.33,52151.0,669618.84,0.67,3.9,5.39,0.898,94.61,0.0266
2024-02-29,4228.0,51835.28,0.14,0.48,0.07,0.05,0.0,25917.64,2114.0,2114.0,25917.64,,,,,,,,,,,,,,,,,,0.03,,3.9,1.33,52151.0,639371.26,0.67,3.9,5.28,0.9,94.72,0.0266
2024-03-01,4228.0,52427.2,0.14,0.47,0.07,0.05,0.0,26213.6,2114.0,2114.0,26213.6,,,,,,,,,,,,,,,,,,0.03,,3.9,1.32,52151.0,646672.4,0.65,3.89,5.39,0.898,94.61,0.0263
2024-03-04,4228.0,54794.88,0.14,0.47,0.07,0.05,0.0,27397.44,2114.0,2114.0,27397.44,,,,,,,,,,,,,,,,,,0.03,,3.9,1.32,52151.0,675876.96,0.68,3.89,5.39,0.898,94.61,0.0263
2024-03-05,428.0,5546.88,0.01,0.05,0.01,0.01,0.0,2773.44,214.0,214.0,2773.44,,,,,,,,0.02,,1900.0,,,,,,,1900.0,0.0,0.02,0.39,0.13,54051.0,700500.96,0.7,0.39,46.73,0.5021,53.27,0.0027
2024-03-06,9328.0,118465.6,0.3,1.13,0.14,0.12,0.0,115747.8,9114.0,9114.0,115747.8,,,,,,8900.0,,,,,,,,,0.12,8900.0,,0.12,,14.43,5.67,54051.0,686447.7,0.69,14.65,2.42,0.9122,95.46,0.058
2024-03-07,428.0,5298.64,0.01,0.05,0.01,0.01,0.0,2649.32,214.0,214.0,2649.32,,,,,,,,0.12,,8900.0,,,,,,,8900.0,0.0,0.12,0.39,0.13,54051.0,669151.38,0.67,0.4,46.73,0.5021,53.27,0.0027
2024-03-08,328.0,3837.6,0.01,0.04,0.01,0.0,0.0,1333.8,214.0,114.0,2503.8,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.39,0.13,54051.0,632396.7,0.63,0.41,29.88,0.5809,70.12,0.002
2024-03-11,228.0,2672.16,0.01,0.03,0.0,0.0,0.0,1336.08,114.0,114.0,1336.08,,,,,,,,0.0,,100.0,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,30.43,1.0,100.0,0.0014
2024-03-12,328.0,3765.44,0.01,0.04,0.01,0.0,0.0,1308.72,214.0,114.0,2456.72,,,,,,,,,,,,,,,,100.0,,0.0,,100.0,0.13,0.0,0.0,0.0,100.0,30.7,0.5745,69.3,0.002
2024-03-13,328.0,3686.72,0.01,0.04,0.01,0.0,0.0,1281.36,214.0,114.0,2405.36,,,,,,,,,,,,,,,,,,0.0,,100.0,0.13,0.0,0.0,0.0,100.0,30.65,0.5749,69.35,0.002
2024-03-14,328.0,3430.88,0.01,0.04,0.01,0.0,0.0,1192.44,214.0,114.0,2238.44,,,,,,,,,,,,,,,,,,0.0,,100.0,0.13,0.0,0.0,0.0,100.0,31.36,0.5695,68.64,0.002
2024-03-15,328.0,3237.36,0.01,0.04,0.01,0.0,0.0,1125.18,214.0,114.0,2112.18,,,,,,,,,,,,,,,,,,0.0,,100.0,0.13,0.0,0.0,0.0,100.0,31.07,0.5717,68.93,0.002
2024-03-18,328.0,3325.92,0.01,0.04,0.01,0.0,0.0,1155.96,214.0,114.0,2169.96,,,,,,,,,,,,,,,,,,0.0,,100.0,0.13,0.0,0.0,0.0,100.0,30.23,0.5782,69.77,0.002
2024-03-19,12028.0,121001.68,0.39,1.3,0.19,0.12,0.0,118848.84,11914.0,11814.0,119854.84,,,,,,11700.0,,,,,,,,,0.12,11700.0,,0.12,,100.0,7.41,0.0,0.0,0.0,100.0,1.89,0.9467,97.28,0.0748
2024-03-20,1328.0,13147.2,0.04,0.14,0.02,0.01,0.0,11028.6,1214.0,1114.0,12018.6,,,,,,,,0.11,,10700.0,,,,,,,10700.0,0.01,0.11,100.0,0.76,0.0,0.0,0.0,100.0,17.12,0.6033,75.39,0.0083
2024-03-21,1328.0,12376.96,0.04,0.14,0.02,0.01,0.0,10382.48,1214.0,1114.0,11314.48,,,,,,,,,,,,,,,,,,0.01,,100.0,0.76,0.0,0.0,0.0,100.0,16.75,0.6066,75.68,0.0083
2024-03-22,328.0,2978.24,0.01,0.04,0.01,0.0,0.0,1035.12,214.0,114.0,1943.12,,,,,,,,0.01,,1000.0,,,,,,,1000.0,0.0,0.01,100.0,0.13,0.0,0.0,0.0,100.0,30.83,0.5735,69.17,0.002
2024-03-25,228.0,2022.36,0.01,0.02,0.0,0.0,0.0,1011.18,114.0,114.0,1011.18,,,,,,,,0.0,,100.0,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-03-26,228.0,2138.64,0.01,0.02,0.0,0.0,0.0,1069.32,114.0,114.0,1069.32,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-03-27,228.0,2086.2,0.01,0.02,0.0,0.0,0.0,1043.1,114.0,114.0,1043.1,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-03-28,228.0,2079.36,0.01,0.03,0.0,0.0,0.0,1039.68,114.0,114.0,1039.68,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-03-29,228.0,2079.36,0.01,0.03,0.0,0.0,0.0,1039.68,114.0,114.0,1039.68,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-01,228.0,2079.36,0.01,0.03,0.0,0.0,0.0,1039.68,114.0,114.0,1039.68,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-02,228.0,2063.4,0.01,0.03,0.0,0.0,0.0,1031.7,114.0,114.0,1031.7,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-03,228.0,1935.72,0.01,0.03,0.0,0.0,0.0,967.86,114.0,114.0,967.86,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-04,228.0,1869.6,0.01,0.02,0.0,0.0,0.0,934.8,114.0,114.0,934.8,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-05,228.0,1778.4,0.01,0.02,0.0,0.0,0.0,889.2,114.0,114.0,889.2,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-08,228.0,1776.12,0.01,0.02,0.0,0.0,0.0,888.06,114.0,114.0,888.06,,,,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014
2024-04-09,15028.0,116917.84,0.48,1.48,0.23,0.12,0.0,116030.92,14914.0,14914.0,116030.92,,,,,,14800.0,,,,,,,,,0.12,14800.0,,0.12,,100.0,9.24,0.0,0.0,0.0,100.0,1.52,0.9701,98.48,0.0931
2024-04-10,1428.0,11880.96,0.05,0.14,0.02,0.01,0.0,10932.48,1314.0,1314.0,10932.48,,,,,,,,0.11,,13600.0,,,,,,,13600.0,0.01,0.11,100.0,0.81,0.0,0.0,0.0,100.0,16.43,0.7254,83.57,0.0088
2024-04-11,1428.0,11852.4,0.05,0.13,0.02,0.01,0.0,10906.2,1314.0,1314.0,10906.2,,,,,,,,,,,,,,,,,,0.01,,100.0,0.81,0.0,0.0,0.0,100.0,15.95,0.7319,84.05,0.0089
2024-04-12,1428.0,11409.72,0.05,0.13,0.02,0.01,0.0,10498.86,1314.0,1314.0,10498.86,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,15.72,0.7351,84.28,0.0075
2024-04-15,1428.0,11424.0,0.05,0.13,0.02,0.01,0.0,10512.0,1314.0,1314.0,10512.0,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,15.97,0.7315,84.03,0.0075
2024-04-16,1428.0,11295.48,0.05,0.13,0.02,0.01,0.0,10393.74,1314.0,1314.0,10393.74,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,15.89,0.7327,84.11,0.0075
2024-04-17,1428.0,11709.6,0.05,0.13,0.02,0.01,0.0,10774.8,1314.0,1314.0,10774.8,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,16.21,0.7283,83.79,0.0075
2024-04-18,1428.0,11309.76,0.05,0.13,0.02,0.01,0.0,10406.88,1314.0,1314.0,10406.88,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,15.74,0.7348,84.26,0.0075
2024-04-19,1428.0,11466.84,0.05,0.13,0.02,0.01,0.0,10551.42,1314.0,1314.0,10551.42,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,16.06,0.7304,83.94,0.0075
2024-04-22,1428.0,15279.6,0.05,0.12,0.02,0.01,0.0,14059.8,1314.0,1314.0,14059.8,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,18.14,0.703,81.86,0.0075
2024-04-23,1428.0,19078.08,0.05,0.11,0.02,0.02,0.0,17555.04,1314.0,1314.0,17555.04,,,,,,,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,17.6,0.7099,82.4,0.0075
2024-04-24,11228.0,131367.6,0.36,0.75,0.17,0.15,0.0,130033.8,11114.0,11114.0,130033.8,,,9800.0,0.13,,,,,9800.0,,,,0.13,9800.0,,,,0.15,,100.0,5.79,0.0,0.0,0.0,100.0,1.91,0.9626,98.09,0.0585
2024-04-25,1228.0,12599.28,0.04,0.08,0.02,0.01,0.0,11429.64,1114.0,1114.0,11429.64,,,,,,,,0.14,,10000.0,,,,,,,10000.0,0.01,0.14,100.0,0.58,0.0,0.0,0.0,100.0,17.63,0.7096,82.37,0.0064
2024-04-26,228.0,2558.16,0.01,0.01,0.0,0.0,0.0,1279.08,114.0,114.0,1279.08,,,,,,,,0.01,,1000.0,,,,,,,1000.0,0.0,0.01,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012
2024-04-29,228.0,2462.4,0.01,0.01,0.0,0.0,0.0,1231.2,114.0,114.0,1231.2,,,,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012
2024-04-30,2841.0,31762.38,0.09,0.17,0.04,0.03,0.0,1274.52,2727.0,114.0,30487.86,,,2013.0,,,,,,,,,,,2013.0,,600.0,,0.03,,100.0,1.4,0.0,0.0,0.0,100.0,8.15,0.8503,91.85,0.0146
2024-05-01,2841.0,31762.38,0.09,0.17,0.04,0.03,0.0,1274.52,2727.0,114.0,30487.86,,,,,,,,,,,,,,,,,,0.03,,100.0,1.41,0.0,0.0,0.0,100.0,8.09,0.8513,91.91,0.0147
2024-05-02,2841.0,33637.44,0.09,0.17,0.04,0.03,0.0,1349.76,2727.0,114.0,32287.68,,,,,,,,,,,,,,,,,,0.03,,100.0,1.41,0.0,0.0,0.0,100.0,8.25,0.8486,91.75,0.0147
2024-05-03,2841.0,33296.52,0.09,0.17,0.04,0.03,0.0,1336.08,2727.0,114.0,31960.44,,,,,,,,,,,,,,,,,,0.03,,100.0,1.41,0.0,0.0,0.0,100.0,8.0,0.8528,92.0,0.0147
2024-05-06,10128.0,118700.16,0.33,0.62,0.16,0.12,0.0,117364.08,10014.0,10014.0,117364.08,,,,,,9900.0,,0.03,,2613.0,,,,,0.12,9900.0,,0.12,,100.0,5.22,0.0,0.0,0.0,100.0,2.25,0.956,97.75,0.0527
2024-05-07,1028.0,11883.68,0.03,0.06,0.02,0.01,0.0,10565.84,914.0,914.0,10565.84,,,,,,,,0.11,,9100.0,,,,,,,9100.0,0.01,0.11,100.0,0.48,0.0,0.0,0.0,100.0,22.06,0.6561,77.94,0.0054
2024-05-08,1028.0,12068.72,0.03,0.06,0.02,0.01,0.0,10730.36,914.0,914.0,10730.36,,,,,,,,,,,,,,,,,,0.01,,100.0,0.48,0.0,0.0,0.0,100.0,22.05,0.6563,77.95,0.0054
2024-05-09,1028.0,11986.48,0.03,0.06,0.02,0.01,0.0,10657.24,914.0,914.0,10657.24,,,,,,,,,,,,,,,,,,0.01,,100.0,0.48,0.0,0.0,0.0,100.0,22.24,0.6541,77.76,0.0054
2024-05-10,1028.0,11986.48,0.03,0.07,0.02,0.01,0.0,10657.24,914.0,914.0,10657.24,,,,,,,,,,,,,,,,,,0.01,,100.0,0.48,0.0,0.0,0.0,100.0,22.18,0.6548,77.82,0.0054
2024-05-13,1028.0,12068.72,0.03,0.07,0.02,0.01,0.0,10730.36,914.0,914.0,10730.36,,,,,,,,,,,,,,,,,,0.01,,100.0,0.48,0.0,0.0,0.0,100.0,22.24,0.6541,77.76,0.0054
