,NACON FP Equity_DX_SI_QTY,NACON FP Equity_DX_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NACON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NACON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NACON FP Equity_DX_SI_MV,NACON FP Equity_DX_DSS,NACON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SUPPLY_SI_QTY,NACON FP Equity_DX_BROKER_SI_QTY,NACON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NACON FP Equity_DX_BROKER_SI_MV_NEW_x,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_x,NACON FP Equity_DX_BROKER_SI_MV_INC_x,NACON FP Equity_DX_BROKER_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_NEW,NACON FP Equity_DX_SUPPLY_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_QTY_INC,NACON FP Equity_DX_SUPPLY_SI_QTY_DEC,NACON FP Equity_DX_BROKER_SI_MV_NEW_y,NACON FP Equity_DX_BROKER_SI_MV_INC_y,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_y,NACON FP Equity_DX_BROKER_SI_MV_ADD,NACON FP Equity_DX_SUPPLY_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_DEC,NACON FP Equity_DX_SUPPLY_SI_MV,NACON FP Equity_DX_BROKER_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_MV_RMV,NACON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NACON FP Equity_DX_UTILIZATION_QUANTITY,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NACON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NACON FP Equity_DX_ACTIVE_UTILIZATION_MV,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NACON FP Equity_DX_BROKER_SI_CON_RATIO,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NACON FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-29,3791748.0,4034419.87,7.78,51.48,3.6,18.97,1.0,4018281.12,74562.0,3776580.0,79333.97,,,,,,0.0,,1400.0,,,,,,,0.08,,,60.15,60.15,49389.0,52549.9,0.05,60.44,0.45,0.9724,98.61,30.5907
2024-08-30,3791748.0,4117838.33,7.78,51.57,3.6,18.97,1.0,4101365.88,74562.0,3776580.0,80974.33,,,,,,,,,,,,,,,0.08,,,60.15,60.15,49389.0,53636.45,0.05,59.86,0.45,0.9726,98.62,30.5907
2024-09-02,3857547.0,4197011.14,7.92,56.88,3.66,19.04,1.0,4180508.35,66850.0,3842379.0,72732.8,,,0.07,,,0.01,65799.0,7712.0,,0.07,,,,,0.07,,,100.0,60.78,0.0,0.0,0.0,100.0,0.61,0.9655,98.26,35.0724
2024-09-03,3821612.0,4127340.96,7.85,51.0,3.63,19.0,1.0,4110959.52,66850.0,3806444.0,72198.0,,,0.04,,,,33864.0,,,0.04,,,,69799.0,0.07,0.07,,60.78,60.78,43138.0,46589.04,0.05,60.85,0.65,0.9691,98.44,34.7457
2024-09-04,3900712.0,4017733.36,8.01,51.63,3.7,19.08,1.0,4002110.32,66850.0,3885544.0,68855.5,,,,79100.0,,,,,,,,0.08,,,0.07,,,60.78,60.78,43138.0,44432.14,0.05,61.09,0.64,0.9611,98.03,35.4649
2024-09-05,3906191.0,4085875.79,8.02,50.68,3.71,19.07,1.0,4064279.02,72329.0,3885544.0,75656.13,,5479.0,,,,,,,,,5479.0,,,,0.07,,,62.91,62.91,42638.0,44599.35,0.04,62.75,0.61,0.9618,98.07,33.9766
2024-09-06,3961155.0,4079989.65,8.13,50.99,3.76,19.14,1.0,4058723.24,81193.0,3940508.0,83628.79,,8864.0,0.06,,,,54964.0,,,0.06,8864.0,,,,0.08,,,100.0,70.25,0.0,0.0,0.0,100.0,0.62,0.9553,97.74,34.2743
2024-09-09,3961355.0,3905896.03,8.13,51.44,3.76,19.13,1.0,3880608.09,86193.0,3935708.0,84986.3,,4320.0,,,,,,,,,4320.0,,680.0,4800.0,0.09,0.01,,100.0,78.72,0.0,0.0,0.0,100.0,0.61,0.9559,97.76,36.1807
2024-09-10,3945274.0,3748010.3,8.1,50.21,3.75,19.1,1.0,3716597.6,93612.0,3912208.0,88931.4,,2674.0,,,,,,,,,2674.0,,4745.0,23500.0,0.09,0.03,,100.0,85.5,0.0,0.0,0.0,100.0,0.58,0.9594,97.95,36.0338
2024-09-11,3916287.0,3720472.65,8.04,49.17,3.72,19.06,1.0,3689059.95,87918.0,3883221.0,83522.1,,,,,,0.01,,5694.0,,,,,,28987.0,0.08,0.03,,100.0,80.3,0.0,0.0,0.0,100.0,0.56,0.9633,98.15,35.7691
2024-09-12,3913117.0,3623546.34,8.03,49.41,3.72,19.05,1.0,3592927.23,84748.0,3880051.0,78476.65,,,,,,0.0,,3170.0,,,,,,3170.0,0.08,0.0,,100.0,77.4,0.0,0.0,0.0,100.0,0.56,0.9639,98.17,35.7401
2024-09-13,3834710.0,3489586.1,7.87,49.82,3.64,18.97,1.0,3459496.04,84748.0,3801644.0,77120.68,,,,,,,,,,,,,,78407.0,0.08,0.07,,78.25,78.25,23559.0,21438.69,0.02,77.52,0.55,0.9719,98.58,35.4059
2024-09-16,3834710.0,3301685.31,7.87,44.51,3.64,18.97,1.0,3273215.48,84748.0,3801644.0,72968.03,,,,,,,,,,,,,,,0.08,,,78.25,78.25,23559.0,20284.3,0.02,77.47,0.54,0.9725,98.61,35.4059
2024-09-17,3851557.0,3389370.16,7.91,43.84,3.66,18.97,1.0,3364160.8,85129.0,3822910.0,74913.52,,4800.0,0.03,,,0.01,34900.0,4419.0,,0.03,4800.0,,,13634.0,0.07,0.02,,100.0,78.6,0.0,0.0,0.0,100.0,0.45,0.9717,98.57,35.5615
2024-09-18,3781757.0,3275001.56,7.76,41.83,3.59,18.92,1.0,3257121.26,77129.0,3761110.0,66793.71,,,,,,0.01,,8000.0,,,,,,61800.0,0.07,0.05,,71.21,71.21,31178.0,27000.15,0.03,71.33,0.46,0.9778,98.88,34.917
2024-09-19,3747978.0,3223261.08,7.7,41.46,3.56,18.88,1.0,3222944.6,56850.0,3747610.0,48891.0,,,,,,0.02,,20279.0,,,,,,13500.0,0.05,0.01,,55.51,55.51,45557.0,39179.02,0.04,55.53,0.45,0.9813,99.06,36.5988
2024-09-20,3747978.0,3148301.52,7.7,41.25,3.56,18.88,1.0,3147992.4,56850.0,3747610.0,47754.0,,,,,,,,,,,,,,,0.05,,,55.3,55.3,45957.0,38603.88,0.04,55.45,0.45,0.9814,99.06,36.4564
2024-09-23,3747978.0,3185781.3,7.27,40.37,3.46,18.88,1.0,3185468.5,56850.0,3747610.0,48322.5,,,,,,,,,,,,,,,0.05,,,58.01,58.01,41157.0,34983.45,0.03,58.18,0.44,0.9817,99.08,38.2419
2024-09-24,3747978.0,3448139.76,7.27,40.0,3.46,18.88,1.0,3447801.2,56850.0,3747610.0,52302.0,,,,,,,,,,,,,,,0.05,,,55.95,55.95,44757.0,41176.44,0.04,55.12,0.44,0.9815,99.07,36.887
2024-09-25,3747978.0,3301968.62,7.27,36.43,3.46,18.89,1.0,3301644.41,56850.0,3747610.0,50084.85,,,,,,,,,,,,,,,0.05,,,57.19,57.19,42557.0,37492.72,0.04,57.48,0.48,0.9806,99.02,37.7034
2024-09-26,3721128.0,3237381.36,7.21,34.93,3.44,18.86,1.0,3237061.2,46850.0,3720760.0,40759.5,,,,,,0.01,,10000.0,,,,,,26850.0,0.04,0.03,,47.03,47.03,52757.0,45898.59,0.05,47.05,0.36,0.9838,99.19,37.3581
2024-09-27,3721128.0,3282034.9,7.21,34.89,3.44,18.86,1.0,3281710.32,45195.0,3720760.0,39861.99,,,,,,0.0,,1655.0,,,,,,,0.04,,,43.63,43.63,58388.0,51498.22,0.05,43.52,0.35,0.9839,99.19,35.9241
2024-09-30,3766128.0,3287829.74,7.3,34.57,3.48,18.89,1.0,3287508.48,60195.0,3765760.0,52550.24,,,,45000.0,,,,,,,,0.04,15000.0,,0.05,,,50.85,50.85,58188.0,50798.12,0.05,50.93,0.36,0.98,98.99,31.8131
2024-10-01,3822463.0,3134419.66,7.41,35.51,3.53,18.94,1.0,3134117.9,141195.0,3822095.0,115779.9,,81000.0,0.07,,,,81000.0,,,0.07,81000.0,,,24665.0,0.12,0.02,,100.0,70.82,0.0,0.0,0.0,100.0,0.4,0.9752,98.75,19.1715
2024-10-02,3815315.0,3052252.0,7.4,34.41,3.53,18.92,1.0,3051957.6,141195.0,3814947.0,112956.0,,,,,,,,,,,,,,7148.0,0.12,0.01,,100.0,70.82,0.0,0.0,0.0,100.0,0.37,0.9771,98.85,19.1356
2024-10-03,3766615.0,3032125.08,7.3,34.37,3.48,18.88,1.0,3031828.84,92495.0,3766247.0,74458.48,,,,,,0.04,,48700.0,,,,,,48700.0,0.07,0.04,,61.38,61.38,58188.0,46841.34,0.05,61.34,0.2,0.9815,99.07,24.9969
2024-10-04,3751615.0,3136350.14,7.27,33.99,3.47,18.87,1.0,3136042.49,92495.0,3751247.0,77325.82,,,,,,,,,,,,,,15000.0,0.07,0.01,,61.38,61.38,58188.0,48645.17,0.05,61.11,0.2,0.9827,99.13,24.8974
2024-10-07,3751615.0,3023801.69,7.27,32.45,3.47,18.87,1.0,3023505.08,77495.0,3751247.0,62460.97,,,,,,0.01,,15000.0,,,,,,,0.06,,,58.66,58.66,54605.0,44011.63,0.05,58.95,0.2,0.9824,99.11,28.3998
2024-10-08,3751615.0,3038808.15,7.27,32.44,3.47,18.87,1.0,3038510.07,77495.0,3751247.0,62770.95,,,,,,,,,,,,,,,0.06,,,58.66,58.66,54605.0,44230.05,0.04,58.62,0.2,0.9827,99.13,28.3998
2024-10-09,3738089.0,2971780.76,7.25,32.5,3.45,18.86,1.0,2971488.2,77495.0,3737721.0,61608.53,,,0.01,,,,16490.0,,,0.01,,,,30016.0,0.06,0.03,,57.11,57.11,58188.0,46259.46,0.05,56.58,0.28,0.984,99.2,27.5502
2024-10-10,3723089.0,2911455.6,7.22,33.34,3.44,18.84,1.0,2911167.82,62479.0,3722721.0,48858.58,,,,,,0.01,,15016.0,,,,,,15000.0,0.05,0.01,,46.05,46.05,73204.0,57245.53,0.06,45.39,0.28,0.9854,99.27,27.4396
2024-10-11,3705789.0,2942396.47,7.18,34.5,3.42,18.83,1.0,2942104.27,45179.0,3705421.0,35872.13,,,,,,0.01,,17300.0,,,,,,17300.0,0.04,0.01,,33.3,33.3,90504.0,71860.18,0.07,32.53,0.28,0.9869,99.34,27.3121
2024-10-14,3703789.0,2814879.64,7.18,32.84,3.42,18.83,1.0,2814599.96,43179.0,3703421.0,32816.04,,,,,,0.0,,2000.0,,,,,,2000.0,0.03,0.0,,26.11,26.11,122204.0,92875.04,0.1,26.16,0.28,0.9871,99.35,22.3952
2024-10-15,3703789.0,2737100.07,7.18,34.65,3.42,18.82,1.0,2736828.12,43179.0,3703421.0,31909.28,,,,,,,,,,,,,,,0.03,,,41.63,41.63,60552.0,44747.93,0.05,41.83,0.28,0.9874,99.37,35.7057
2024-10-16,3703789.0,2540799.25,7.18,34.56,3.42,18.82,1.0,2540546.81,43179.0,3703421.0,29620.79,,,,,,,,,,,,,,,0.03,,,41.41,41.41,61081.0,41901.57,0.04,41.94,0.28,0.9876,99.38,35.5245
2024-10-17,3704969.0,2308195.69,7.18,32.93,3.42,18.82,1.0,2307966.42,43179.0,3704601.0,26900.52,,,0.0,,,,1180.0,,,0.0,,,,,0.03,,,40.3,40.3,63956.0,39844.59,0.04,40.94,0.28,0.9881,99.4,34.5822
2024-10-18,3704969.0,2300785.75,7.18,29.96,3.42,18.81,1.0,2300557.22,43179.0,3704601.0,26814.16,,,,,,,,,,,,,,,0.03,,,40.33,40.33,63898.0,39680.66,0.04,40.32,0.28,0.9885,99.42,34.601
2024-10-21,3704969.0,2271146.0,7.18,28.95,3.42,18.81,1.0,2270920.41,43179.0,3704601.0,26468.73,,,,,,,,,,,,,,,0.03,,,41.77,41.77,60201.0,36903.21,0.04,41.89,0.28,0.9885,99.42,35.8384
2024-10-22,3704969.0,2226686.37,7.18,29.25,3.42,18.81,1.0,2226465.2,43179.0,3704601.0,25950.58,,,,,,,,,,,,,,,0.03,,,40.15,40.15,64354.0,38676.75,0.04,40.29,0.28,0.9886,99.43,34.4543
2024-10-23,3704969.0,2208161.52,7.18,27.85,3.42,18.81,1.0,2207942.2,43179.0,3704601.0,25734.68,,,,,,,,,,,,,,,0.03,,,40.46,40.46,63554.0,37878.18,0.04,40.52,0.28,0.9887,99.43,34.7125
2024-10-24,3707639.0,2202337.57,7.19,27.35,3.43,18.81,1.0,2202118.97,43179.0,3707271.0,25648.33,,,0.0,,,,2670.0,,,0.0,,,,,0.03,,,40.39,40.39,63714.0,37846.12,0.04,40.39,0.29,0.9886,99.43,34.6855
2024-10-25,3725939.0,2213207.77,7.22,26.27,3.44,18.82,1.0,2212989.17,61479.0,3725571.0,36518.53,,,0.01,,,,18300.0,,,0.01,,,18300.0,,0.04,,,48.31,48.31,65774.0,39069.76,0.04,48.32,0.29,0.9875,99.37,29.2798
2024-10-28,3735939.0,2151900.86,7.24,27.86,3.45,18.83,1.0,2151688.9,71479.0,3735571.0,41171.9,,10000.0,0.01,,,,10000.0,,,0.01,10000.0,,,,0.04,,,51.76,51.76,66618.0,38371.97,0.04,51.95,0.29,0.9868,99.34,27.053
2024-10-29,3735939.0,2320018.12,7.24,24.32,3.45,18.83,1.0,2319789.59,71479.0,3735571.0,44388.46,,,,,,,,,,,,,,,0.04,,,51.77,51.77,66588.0,41351.15,0.04,51.26,0.29,0.987,99.34,27.0589
2024-10-30,3786989.0,2253258.46,7.34,20.97,3.5,18.85,1.0,2243519.5,87479.0,3770621.0,52050.01,,16000.0,0.0,2000.0,,,33050.0,,,0.0,16000.0,0.0,,,0.05,,,100.0,56.54,0.0,0.0,0.0,100.0,0.31,0.9849,99.24,24.4762
2024-10-31,3854239.0,2308689.16,7.47,20.37,3.56,18.89,1.0,2300681.73,100479.0,3840871.0,60186.92,,13000.0,0.03,16000.0,,,54250.0,,,0.03,13000.0,0.01,,,0.06,,,100.0,65.48,0.0,0.0,0.0,100.0,0.45,0.9809,99.04,25.1179
2024-11-01,3854239.0,2347231.55,7.47,20.14,3.56,18.89,1.0,2339090.44,100479.0,3840871.0,61191.71,,,,,,,,,,,,,,,0.06,,,100.0,65.49,0.0,0.0,0.0,100.0,0.45,0.9808,99.03,25.1205
2024-11-04,3841049.0,2277742.06,7.45,20.04,3.55,18.88,1.0,2269814.83,100479.0,3827681.0,59584.05,,,,,,,,,,,,,,13190.0,0.06,0.01,,100.0,63.35,0.0,0.0,0.0,100.0,0.4,0.9816,99.07,24.2186
2024-11-05,3866749.0,2300715.65,7.5,19.91,3.57,18.89,1.0,2292761.69,114479.0,3853381.0,68115.01,,9913.0,,29000.0,,,,,,,9913.0,0.02,4087.0,3300.0,0.07,0.0,,100.0,72.22,0.0,0.0,0.0,100.0,0.39,0.9801,99.0,24.394
2024-11-06,3894277.0,2336566.2,7.55,20.79,3.6,18.91,1.0,2328545.4,116479.0,3880909.0,69887.4,,848.0,0.0,28710.0,,,218.0,,,0.0,848.0,0.02,1152.0,1400.0,0.07,0.0,,100.0,73.48,0.0,0.0,0.0,100.0,0.39,0.9783,98.91,24.5677
2024-11-07,3906665.0,2304932.35,7.57,21.11,3.61,18.92,1.0,2297045.23,128867.0,3893297.0,76031.53,,12388.0,0.01,,,,12388.0,,,0.01,12388.0,,,,0.08,,,100.0,75.42,0.0,0.0,0.0,100.0,0.43,0.9776,98.87,22.863
2024-11-08,3902985.0,2306664.13,7.57,21.23,3.61,18.91,1.0,2298763.65,125133.0,3889617.0,73953.6,,,0.0,,,0.0,54.0,3734.0,,0.0,,,,3734.0,0.07,0.0,,100.0,78.97,0.0,0.0,0.0,100.0,0.42,0.9779,98.89,24.631
2024-11-11,3907885.0,2286112.73,7.58,21.46,3.61,18.92,1.0,2277122.44,130033.0,3892517.0,76069.3,,6712.0,0.0,,,0.0,6900.0,1812.0,,0.0,6712.0,,,4000.0,0.08,0.0,,100.0,81.69,0.0,0.0,0.0,100.0,0.4,0.9776,98.87,24.5495
2024-11-12,3910034.0,2111418.36,7.58,21.23,3.61,18.91,1.0,2103119.64,130033.0,3894666.0,70217.82,,,0.0,,,,2249.0,,,0.0,,,,100.0,0.08,0.0,,100.0,81.81,0.0,0.0,0.0,100.0,0.4,0.9779,98.89,24.5995
2024-11-13,3893667.0,2071430.84,7.55,20.23,3.6,18.9,1.0,2063255.07,103933.0,3878299.0,55292.36,,,0.0,,,0.02,11633.0,26100.0,,0.0,,,2249.0,28000.0,0.06,0.02,,100.0,65.29,0.0,0.0,0.0,100.0,0.43,0.9798,98.98,24.4606
2024-11-14,3885013.0,2086251.98,7.53,20.33,3.59,18.89,1.0,2077999.37,95279.0,3869645.0,51164.82,,,,,,0.0,,8654.0,,,,,,8654.0,0.05,0.0,,62.98,62.98,56004.0,30074.15,0.03,62.08,0.4,0.9805,99.02,25.6804
2024-11-15,3890980.0,2038873.52,7.54,20.37,3.6,18.89,1.0,2030820.69,95279.0,3875612.0,49926.2,,,0.0,,,,5967.0,,,0.0,,,,,0.05,,,62.98,62.98,56004.0,29346.1,0.03,62.46,0.42,0.9802,99.0,25.7199
2024-11-18,3887180.0,2071866.94,7.54,20.79,3.59,18.89,1.0,2063675.8,95279.0,3871812.0,50783.71,,,0.01,,,,11200.0,,,0.01,,,,15000.0,0.05,0.01,,62.98,62.98,55995.0,29845.34,0.03,62.11,0.45,0.9806,99.02,25.6963
2024-11-19,3863280.0,2078444.64,7.49,20.87,3.57,18.88,1.0,2070176.66,66279.0,3847912.0,35658.1,,,0.0,,,0.01,6100.0,29000.0,,0.0,,,,30000.0,0.04,0.02,,44.3,44.3,83343.0,44838.53,0.05,43.63,0.47,0.9818,99.08,25.8203
2024-11-20,3838280.0,1972875.92,7.44,20.72,3.55,18.86,1.0,1964976.77,66495.0,3822912.0,34178.43,,688.0,,,,0.0,,2883.0,,,688.0,,2411.0,25000.0,0.04,0.01,,48.83,48.83,69676.0,35813.46,0.04,48.21,0.4,0.9831,99.15,28.1872
2024-11-21,3862803.0,2031834.38,7.49,20.48,3.57,18.87,1.0,2023750.81,91178.0,3847435.0,47959.63,,24683.0,0.01,,,0.0,24523.0,137.0,,0.01,24683.0,,137.0,,0.05,,,100.0,56.79,0.0,0.0,0.0,100.0,0.47,0.982,99.1,24.0588
2024-11-22,3984437.0,2048000.62,7.72,20.78,3.68,18.94,1.0,2040101.47,93150.0,3969069.0,47879.1,,20272.0,0.08,,,0.01,155471.0,18300.0,,0.08,20272.0,,,33837.0,0.05,0.02,,100.0,59.59,0.0,0.0,0.0,100.0,0.9,0.9754,98.76,25.4913
2024-11-25,3950495.0,2006851.46,7.66,20.97,3.65,18.92,1.0,1997643.96,45211.0,3932370.0,22967.19,,758.0,,,,0.03,,50442.0,,,758.0,,1745.0,36699.0,0.02,0.02,,43.53,43.53,58640.0,29789.12,0.03,43.16,0.79,0.9776,98.87,38.04
2024-11-26,3977019.0,1988509.5,7.71,20.63,3.68,18.93,1.0,1973575.5,57235.0,3947151.0,28617.5,,14500.0,0.01,,,0.0,14781.0,2476.0,,0.01,14500.0,,,,0.03,,,48.44,48.44,60933.0,30466.5,0.03,47.72,0.78,0.9763,98.81,33.6556
2024-11-27,3928769.0,1903488.58,7.62,19.23,3.63,18.9,1.0,1889017.53,51107.0,3898901.0,24761.34,,,,,,0.0,,8377.0,,,,,2249.0,48250.0,0.03,0.03,,44.25,44.25,64401.0,31202.28,0.03,43.85,0.65,0.979,98.94,34.013
2024-11-28,3922885.0,1882984.8,7.61,19.64,3.63,18.9,1.0,1868648.16,51107.0,3893017.0,24531.36,,,,,,,,,,,,,,5884.0,0.02,0.0,,44.25,44.25,64401.0,30912.48,0.03,43.7,0.63,0.9796,98.97,33.962
2024-11-29,3922497.0,1953403.51,7.6,20.44,3.63,18.9,1.0,1938529.24,52807.0,3892629.0,26297.89,,,0.0,,,,1700.0,,,0.0,,,1700.0,2088.0,0.03,0.0,,45.72,45.72,62701.0,31225.1,0.03,44.9,0.62,0.9798,98.98,33.9587
2024-12-02,3936497.0,1854090.09,7.63,20.58,3.64,18.9,1.0,1837667.26,59807.0,3901629.0,28169.1,,7000.0,0.0,2000.0,,,7000.0,,,0.0,7000.0,0.0,,,0.03,,,48.82,48.82,62701.0,29532.17,0.03,48.84,0.58,0.9797,98.98,32.1326
2024-12-03,3971895.0,1928355.02,7.7,20.67,3.67,18.91,1.0,1911426.61,58685.0,3937027.0,28491.57,,,0.01,,,0.0,35398.0,1122.0,,0.01,,,,,0.03,,,100.0,48.62,0.0,0.0,0.0,100.0,0.65,0.9786,98.92,32.9055
2024-12-04,3971895.0,1926369.08,7.7,21.36,3.67,18.91,1.0,1909458.1,58685.0,3937027.0,28462.23,,,,,,,,,,,,,,,0.03,,,48.62,48.62,62013.0,30076.31,0.03,47.92,0.66,0.9782,98.9,32.9077
2024-12-05,4001600.0,2040816.0,7.76,21.26,3.7,18.93,1.0,2009518.32,85185.0,3940232.0,43444.35,,26500.0,0.01,,,,26500.0,,,0.01,26500.0,,,23295.0,0.04,0.01,,58.72,58.72,59895.0,30546.45,0.03,57.4,0.6,0.9766,98.82,27.582
2024-12-06,4032464.0,2217855.2,7.82,21.94,3.73,18.95,1.0,2184102.8,133791.0,3971096.0,73585.05,,44875.0,0.02,,,,44875.0,,,0.02,44875.0,,3731.0,14011.0,0.07,0.0,,100.0,88.97,0.0,0.0,0.0,100.0,0.57,0.974,98.69,26.8162
2024-12-09,4078102.0,2275580.92,7.91,21.46,3.77,18.99,1.0,2241337.57,136561.0,4016734.0,76201.04,,2770.0,0.04,,,,59348.0,,,0.04,2770.0,,,13710.0,0.08,0.01,,100.0,90.81,0.0,0.0,0.0,100.0,0.76,0.9703,98.5,27.1197
2024-12-10,4067471.0,2277783.76,7.89,23.65,3.76,18.99,1.0,2243417.68,136561.0,4006103.0,76474.16,,,0.0,,,,3175.0,,,0.0,,,,13806.0,0.08,0.01,,100.0,90.9,0.0,0.0,0.0,100.0,0.78,0.9706,98.51,27.0759
2024-12-11,4121899.0,2361848.13,7.99,28.57,3.81,19.02,1.0,2326684.26,154465.0,4060531.0,88508.45,,18000.0,0.03,,,0.0,54428.0,96.0,,0.03,18000.0,,,,0.09,,,100.0,90.21,0.0,0.0,0.0,100.0,0.79,0.9672,98.34,24.073
2024-12-12,4122853.0,2383009.03,7.99,29.52,3.81,19.02,1.0,2346426.26,156389.0,4059561.0,90392.84,,,,,,0.0,,368.0,,,,,2292.0,970.0,0.09,0.0,,100.0,89.7,0.0,0.0,0.0,100.0,0.8,0.9667,98.31,23.6473
2024-12-13,4124777.0,2223254.8,8.0,29.48,3.81,19.02,1.0,2189140.42,155419.0,4061485.0,83770.84,,,0.0,,,0.0,1924.0,970.0,,0.0,,,,,0.09,,,100.0,90.69,0.0,0.0,0.0,100.0,0.81,0.9667,98.31,24.0676
2024-12-16,4133776.0,2323182.11,8.01,29.05,3.82,19.02,1.0,2287612.01,154649.0,4070484.0,86912.74,,2000.0,0.0,,,0.0,8999.0,2770.0,,0.0,2000.0,,,,0.08,,,100.0,89.74,0.0,0.0,0.0,100.0,0.8,0.9675,98.36,23.988
2024-12-17,4112981.0,2303269.36,7.97,28.97,3.8,19.01,1.0,2267825.84,154649.0,4049689.0,86603.44,,,0.01,,,,16000.0,,,0.01,,,,36795.0,0.09,0.02,,100.0,89.74,0.0,0.0,0.0,100.0,0.8,0.9678,98.37,23.8673
2024-12-18,4135050.0,2282547.6,8.02,29.45,3.82,19.03,1.0,2247610.42,154649.0,4071758.0,85366.25,,,0.01,,,,22069.0,,,0.01,,,,,0.09,,,100.0,89.74,0.0,0.0,0.0,100.0,0.86,0.9666,98.31,23.9954
2024-12-19,4113195.0,2233464.88,7.97,29.39,3.8,19.01,1.0,2199097.33,135256.0,4049903.0,73444.01,,,,,,0.01,,19393.0,,,,,,21855.0,0.08,0.01,,100.0,88.44,0.0,0.0,0.0,100.0,0.85,0.9683,98.4,26.8959
2024-12-20,4114814.0,2184966.23,7.98,28.81,3.8,19.01,1.0,2151358.18,139337.0,4051522.0,73987.95,,4081.0,0.0,,,,4081.0,,,0.0,4081.0,,,2462.0,0.08,0.0,,100.0,88.77,0.0,0.0,0.0,100.0,0.83,0.9686,98.41,26.2164
2024-12-23,4124532.0,2173628.36,8.0,28.91,3.81,19.01,1.0,2140273.48,148637.0,4061240.0,78331.7,,9300.0,0.0,,,,9718.0,,,0.0,9300.0,,,,0.08,,,100.0,89.4,0.0,0.0,0.0,100.0,0.84,0.9686,98.41,24.8083
2024-12-24,4138226.0,2267747.85,8.02,29.44,3.82,19.02,1.0,2233063.83,147337.0,4074934.0,80740.68,,700.0,0.01,,,0.0,16500.0,2000.0,,0.01,700.0,,,2806.0,0.08,0.0,,100.0,85.78,0.0,0.0,0.0,100.0,0.87,0.9672,98.34,24.0936
2024-12-25,4138226.0,2267747.85,8.02,31.88,3.82,19.02,1.0,2233063.83,147337.0,4074934.0,80740.68,,,,,,,,,,,,,,,0.08,,,100.0,85.79,0.0,0.0,0.0,100.0,0.87,0.9669,98.33,24.0949
2024-12-26,4138226.0,2267747.85,8.02,31.88,3.82,19.02,1.0,2233063.83,147337.0,4074934.0,80740.68,,,,,,,,,,,,,,,0.08,,,100.0,89.7,0.0,0.0,0.0,100.0,0.87,0.9668,98.32,25.1951
2024-12-27,4138226.0,2491212.05,8.02,31.88,3.82,19.11,1.0,2453110.27,147337.0,4074934.0,88696.87,,,,,,,,,,,,,,,0.08,,,100.0,89.7,0.0,0.0,0.0,100.0,0.88,0.9663,98.29,25.1945
2024-12-30,4157996.0,3160076.96,8.06,30.28,3.84,19.07,1.0,3111975.04,153737.0,4094704.0,116840.12,,6400.0,0.02,,,,19770.0,,,0.02,6400.0,,,,0.09,,,100.0,90.09,0.0,0.0,0.0,100.0,0.97,0.9619,98.07,24.3655
2024-12-31,4157996.0,3097707.02,8.06,25.09,3.84,19.12,1.0,3050554.48,153737.0,4094704.0,114534.07,,,,,,,,,,,,,,,0.12,,,100.0,89.97,0.0,0.0,0.0,100.0,1.11,0.9571,97.83,24.3338
2025-01-01,4149996.0,3091747.02,8.05,23.69,3.84,19.11,1.0,3044594.48,153737.0,4086704.0,114534.07,,,,,,,,,,,,,,8000.0,0.12,0.01,,100.0,89.95,0.0,0.0,0.0,100.0,1.1,0.958,97.87,24.2819
2025-01-02,4149996.0,3058547.05,8.05,23.69,3.84,19.12,1.0,3011900.85,145737.0,4086704.0,107408.17,,,,,,0.01,,8000.0,,,,,,,0.11,,,100.0,85.27,0.0,0.0,0.0,100.0,1.09,0.9568,97.81,24.2819
2025-01-03,4140696.0,2939894.16,8.03,22.57,3.83,19.11,1.0,2894956.84,136437.0,4077404.0,96870.27,,,,,,0.01,,9300.0,,,,,,9300.0,0.1,0.01,,100.0,90.47,0.0,0.0,0.0,100.0,1.05,0.958,97.87,27.4562
2025-01-06,4190696.0,3017301.12,8.12,22.41,3.87,19.14,1.0,2971730.88,136437.0,4127404.0,98234.64,,,0.03,,,,50000.0,,,0.03,,,,,0.1,,,100.0,90.21,0.0,0.0,0.0,100.0,1.03,0.9555,97.74,27.7071
