,ALCBX FP Equity_DX_SI_QTY,ALCBX FP Equity_DX_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBX FP Equity_DX_SI_MV,ALCBX FP Equity_DX_DSS,ALCBX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY,ALCBX FP Equity_DX_BROKER_SI_QTY,ALCBX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBX FP Equity_DX_BROKER_SI_MV_INC_x,ALCBX FP Equity_DX_SUPPLY_SI_MV_NEW,ALCBX FP Equity_DX_BROKER_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_NEW,ALCBX FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBX FP Equity_DX_BROKER_SI_QTY_INC,ALCBX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCBX FP Equity_DX_BROKER_SI_MV_INC_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBX FP Equity_DX_BROKER_SI_MV_ADD,ALCBX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV,ALCBX FP Equity_DX_BROKER_SI_MV_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV_RMV,ALCBX FP Equity_DX_BROKER_SI_MV_RMV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBX FP Equity_DX_BROKER_SI_CON_RATIO,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBX FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-10,683310.0,27605.72,0.71,2.47,0.53,0.03,0.0,19477.37,405994.0,482113.0,16402.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,34.15,0.4373,55.96,1.3201
2023-02-13,683310.0,27537.39,0.71,2.56,0.53,0.03,0.0,19429.15,405994.0,482113.0,16361.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.68,0.4399,56.48,1.3201
2023-02-14,683310.0,27879.05,0.71,2.55,0.53,0.03,0.0,19670.21,405994.0,482113.0,16564.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.55,0.441,56.67,1.3201
2023-02-15,683310.0,27537.39,0.71,2.53,0.53,0.03,0.0,19429.15,405994.0,482113.0,16361.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.85,0.439,56.3,1.3201
2023-02-16,683310.0,27605.72,0.71,2.66,0.53,0.03,0.0,19477.37,405994.0,482113.0,16402.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.66,0.4401,56.52,1.3201
2023-02-17,683310.0,28015.71,0.71,2.66,0.53,0.03,0.0,19766.63,405994.0,482113.0,16645.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.53,0.4411,56.69,1.3201
2023-02-20,683310.0,27400.73,0.71,2.67,0.53,0.03,0.0,19332.73,405994.0,482113.0,16280.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.94,0.4383,56.18,1.3201
2023-02-21,683310.0,27947.38,0.71,2.64,0.53,0.03,0.0,19718.42,405994.0,482113.0,16605.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.46,0.4403,56.65,1.3201
2023-02-22,683310.0,27400.73,0.71,2.64,0.53,0.03,0.0,19332.73,405994.0,482113.0,16280.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.93,0.4383,56.19,1.3201
2023-02-23,683310.0,27195.74,0.71,2.59,0.53,0.03,0.0,19188.1,405994.0,482113.0,16158.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.76,0.4391,56.37,1.3201
2023-02-24,683310.0,27332.4,0.71,2.63,0.53,0.03,0.0,19284.52,405994.0,482113.0,16239.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.66,0.4399,56.5,1.3201
2023-02-27,683310.0,25282.47,0.71,2.65,0.53,0.03,0.0,17838.18,405994.0,482113.0,15021.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,34.45,0.434,55.46,1.3201
2023-02-28,683310.0,25624.13,0.71,2.72,0.53,0.03,0.0,18079.24,405994.0,482113.0,15224.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,33.61,0.4423,56.75,1.3201
2023-03-01,683310.0,27605.72,0.71,4.24,0.53,0.03,0.0,19477.37,405994.0,482113.0,16402.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.44,0.0,0.0,,0.0,100.0,32.9,0.4478,57.66,1.3201
2023-03-02,683310.0,27332.4,0.71,4.44,0.53,0.03,0.0,19284.52,405994.0,482113.0,16239.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.83,0.4389,56.31,1.2055
2023-03-03,683310.0,28699.02,0.71,4.86,0.53,0.03,0.0,20248.75,405994.0,482113.0,17051.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.14,0.4437,57.16,1.2055
2023-03-06,683310.0,28630.69,0.71,4.29,0.53,0.03,0.0,20200.53,405994.0,482113.0,17011.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.71,0.4402,56.5,1.2055
2023-03-07,683310.0,28425.7,0.71,4.25,0.53,0.03,0.0,20055.9,405994.0,482113.0,16889.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.85,0.4394,56.34,1.2055
2023-03-08,683310.0,28015.71,0.71,4.22,0.53,0.03,0.0,19766.63,405994.0,482113.0,16645.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.85,0.439,56.3,1.2055
2023-03-09,683310.0,27127.41,0.71,4.2,0.53,0.03,0.0,19139.89,405994.0,482113.0,16117.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,34.0,0.4376,56.08,1.2055
2023-03-10,683310.0,28630.69,0.71,4.27,0.53,0.03,0.0,20200.53,405994.0,482113.0,17011.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.06,0.4442,57.25,1.2055
2023-03-13,683310.0,28562.36,0.71,4.33,0.53,0.03,0.0,20152.32,405994.0,482113.0,16970.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.68,0.4404,56.53,1.2055
2023-03-14,683310.0,27605.72,0.71,4.28,0.53,0.03,0.0,19477.37,405994.0,482113.0,16402.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,34.07,0.4377,56.05,1.2055
2023-03-15,683310.0,27605.72,0.71,4.38,0.53,0.03,0.0,19477.37,405994.0,482113.0,16402.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.79,0.4395,56.39,1.2055
2023-03-16,683310.0,27332.4,0.71,4.46,0.53,0.03,0.0,19284.52,405994.0,482113.0,16239.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.78,0.4391,56.35,1.2055
2023-03-17,683310.0,28425.7,0.71,4.82,0.53,0.03,0.0,20055.9,405994.0,482113.0,16889.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.24,0.443,57.04,1.2055
2023-03-20,683310.0,28084.04,0.71,4.79,0.53,0.03,0.0,19814.84,405994.0,482113.0,16686.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.8,0.4394,56.37,1.2055
2023-03-21,683310.0,27947.38,0.71,4.75,0.53,0.03,0.0,19718.42,405994.0,482113.0,16605.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.73,0.4399,56.46,1.2055
2023-03-22,683310.0,26990.75,0.71,4.75,0.53,0.03,0.0,19043.46,405994.0,482113.0,16036.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,80.21,0.0,0.0,,0.0,100.0,34.01,0.4377,56.09,1.35
2023-03-23,683310.0,26922.41,0.71,4.88,0.53,0.03,0.0,18995.25,405994.0,482113.0,15996.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.74,0.4395,56.42,1.2055
2023-03-24,683310.0,26785.75,0.71,4.82,0.53,0.03,0.0,18898.83,405994.0,482113.0,15914.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.78,0.4392,56.36,1.2055
2023-03-27,683310.0,27195.74,0.71,4.89,0.53,0.03,0.0,19188.1,405994.0,482113.0,16158.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.5,0.441,56.7,1.2055
2023-03-28,683310.0,26922.41,0.71,4.83,0.53,0.03,0.0,18995.25,405994.0,482113.0,15996.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.77,0.4392,56.37,1.2055
2023-03-29,683310.0,25487.46,0.71,4.77,0.53,0.03,0.0,17982.81,405994.0,482113.0,15143.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,34.25,0.4357,55.74,1.2055
2023-03-30,683310.0,25487.46,0.71,4.66,0.53,0.03,0.0,17982.81,405994.0,482113.0,15143.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.63,0.4393,56.46,1.2055
2023-03-31,683310.0,25487.46,0.71,4.65,0.53,0.03,0.0,17982.81,405994.0,482113.0,15143.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.7,0.439,56.4,1.2055
2023-04-03,683310.0,26854.08,0.71,4.66,0.53,0.03,0.0,18947.04,405994.0,482113.0,15955.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.08,0.4435,57.18,1.2055
2023-04-04,683310.0,26239.1,0.71,4.81,0.53,0.03,0.0,18513.14,405994.0,482113.0,15590.17,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.89,0.4382,56.2,1.2055
2023-04-05,683310.0,26444.1,0.71,4.69,0.53,0.03,0.0,18657.77,405994.0,482113.0,15711.97,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.63,0.0,0.0,,0.0,100.0,33.63,0.4401,56.54,1.2055
2023-04-06,683310.0,25624.13,0.71,4.83,0.53,0.03,0.0,18079.24,405994.0,482113.0,15224.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.0,0.4373,56.05,1.2053
2023-04-07,683310.0,25624.13,0.71,4.97,0.53,0.03,0.0,18079.24,405994.0,482113.0,15224.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.36,0.4403,56.71,1.2053
2023-04-10,683310.0,25624.13,0.71,4.97,0.53,0.03,0.0,18079.24,405994.0,482113.0,15224.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.38,0.4402,56.69,1.2053
2023-04-11,683310.0,25692.46,0.71,4.97,0.53,0.03,0.0,18127.45,405994.0,482113.0,15265.37,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.6,0.4396,56.51,1.2053
2023-04-12,683310.0,25692.46,0.71,5.01,0.53,0.03,0.0,18127.45,405994.0,482113.0,15265.37,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.62,0.4396,56.5,1.2053
2023-04-13,683310.0,25829.12,0.71,5.14,0.53,0.03,0.0,18223.87,405994.0,482113.0,15346.57,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.58,0.44,56.56,1.2053
2023-04-14,683310.0,26512.43,0.71,5.0,0.53,0.03,0.0,18705.98,405994.0,482113.0,15752.57,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.43,0.4414,56.78,1.2053
2023-04-17,683310.0,25692.46,0.71,5.02,0.53,0.03,0.0,18127.45,405994.0,482113.0,15265.37,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.06,0.4372,56.01,1.2053
2023-04-18,683310.0,25350.8,0.71,5.07,0.53,0.03,0.0,17886.39,405994.0,482113.0,15062.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.78,0.4384,56.29,1.2053
2023-04-19,683310.0,26580.76,0.71,5.75,0.53,0.03,0.0,18754.2,405994.0,482113.0,15793.17,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.16,0.443,57.08,1.2053
2023-04-20,683310.0,25350.8,0.71,5.77,0.53,0.03,0.0,17886.39,405994.0,482113.0,15062.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.17,0.4362,55.85,1.2053
2023-04-21,683310.0,25145.81,0.71,5.85,0.53,0.03,0.0,17741.76,405994.0,482113.0,14940.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.74,0.4386,56.34,1.2053
2023-04-24,683310.0,25487.46,0.71,5.75,0.53,0.03,0.0,17982.81,405994.0,482113.0,15143.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.48,0.4404,56.66,1.2053
2023-04-25,683310.0,24599.16,0.71,5.71,0.53,0.03,0.0,17356.07,405994.0,482113.0,14615.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.08,0.4364,55.93,1.2053
2023-04-26,683310.0,24599.16,0.71,5.46,0.53,0.02,0.0,17356.07,405994.0,482113.0,14615.78,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.7,0.4416,56.62,1.2053
2023-04-27,683310.0,23232.54,0.71,5.43,0.53,0.02,0.0,16391.84,405994.0,482113.0,13803.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.35,0.4371,55.81,1.2053
2023-04-28,683310.0,23232.54,0.71,5.9,0.53,0.02,0.0,16391.84,405994.0,482113.0,13803.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.73,0.4408,56.54,1.2053
2023-05-01,683310.0,23232.54,0.71,6.03,0.53,0.02,0.0,16391.84,405994.0,482113.0,13803.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.75,0.4407,56.52,1.2053
2023-05-02,683310.0,22344.24,0.71,6.03,0.53,0.02,0.0,15765.1,405994.0,482113.0,13276.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.12,0.4379,56.03,1.2053
2023-05-03,683310.0,22549.23,0.71,5.6,0.53,0.02,0.0,15909.73,405994.0,482113.0,13397.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.58,0.4413,56.67,1.2053
2023-05-04,683310.0,22549.23,0.71,5.81,0.53,0.02,0.0,15909.73,405994.0,482113.0,13397.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.74,0.4404,56.5,1.2053
2023-05-05,683310.0,23232.54,0.71,6.09,0.53,0.02,0.0,16391.84,405994.0,482113.0,13803.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.39,0.4429,56.94,1.2053
2023-05-08,683310.0,23505.86,0.71,6.11,0.53,0.02,0.0,16584.69,405994.0,482113.0,13966.19,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.61,0.4417,56.69,1.2053
2023-05-09,683310.0,23505.86,0.71,6.37,0.53,0.02,0.0,16584.69,405994.0,482113.0,13966.19,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.76,0.4408,56.53,1.2053
2023-05-10,683310.0,25145.81,0.71,6.48,0.53,0.02,0.0,17741.76,405994.0,482113.0,14940.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,32.99,0.4464,57.5,1.2053
2023-05-11,683310.0,25077.48,0.71,5.79,0.53,0.03,0.0,17693.55,405994.0,482113.0,14899.98,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.72,0.4387,56.36,1.2053
2023-05-12,683310.0,25350.8,0.71,5.95,0.53,0.03,0.0,17886.39,405994.0,482113.0,15062.38,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.58,0.4397,56.53,1.2053
2023-05-15,683310.0,24599.16,0.71,6.11,0.53,0.03,0.0,17356.07,405994.0,482113.0,14615.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.96,0.4368,56.03,1.2053
2023-05-16,683310.0,24599.16,0.71,6.28,0.53,0.02,0.0,17356.07,405994.0,482113.0,14615.78,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.74,0.4413,56.58,1.2053
2023-05-17,683310.0,22959.22,0.71,5.99,0.53,0.02,0.0,16199.0,405994.0,482113.0,13641.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.47,0.436,55.64,1.2053
2023-05-18,683310.0,23095.88,0.71,6.17,0.53,0.02,0.0,16295.42,405994.0,482113.0,13722.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.68,0.4408,56.57,1.2053
2023-05-19,683310.0,22685.89,0.71,6.06,0.53,0.02,0.0,16006.15,405994.0,482113.0,13479.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.88,0.4392,56.3,1.2053
2023-05-22,683310.0,23232.54,0.71,6.27,0.53,0.02,0.0,16391.84,405994.0,482113.0,13803.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.45,0.4423,56.84,1.2053
2023-05-23,675310.0,22420.29,0.7,6.3,0.52,0.02,0.0,15740.55,405994.0,474113.0,13479.0,,,,,,,,,,,,,,,,,8000.0,0.01,0.0,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.44,0.45,56.91,1.1912
2023-05-24,683310.0,22890.89,0.71,6.32,0.53,0.02,0.0,16150.79,405994.0,482113.0,13600.8,,,,,,8000.0,,,,,,,,,0.0,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.06,0.4522,57.35,1.2053
2023-05-25,683310.0,22549.23,0.71,6.37,0.53,0.02,0.0,15909.73,405994.0,482113.0,13397.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.88,0.4392,56.3,1.2053
2023-05-26,683310.0,22822.55,0.71,6.23,0.53,0.02,0.0,16102.57,405994.0,482113.0,13560.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.57,0.4411,56.67,1.2053
2023-05-29,683310.0,22275.91,0.71,5.48,0.53,0.02,0.0,15716.88,405994.0,482113.0,13235.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.96,0.4384,56.18,1.2053
2023-05-30,683310.0,22275.91,0.71,5.49,0.53,0.02,0.0,15716.88,405994.0,482113.0,13235.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.67,0.4401,56.52,1.2053
2023-05-31,683310.0,19884.32,0.7,5.55,0.52,0.02,0.0,14029.49,405994.0,482113.0,11814.43,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,34.87,0.4317,54.97,1.2053
2023-06-01,683310.0,20772.62,0.7,5.56,0.52,0.02,0.0,14656.24,405994.0,482113.0,12342.22,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.62,0.0,0.0,,0.0,100.0,33.13,0.4424,57.05,1.2053
2023-06-02,873898.0,25080.87,0.89,7.28,0.66,0.03,0.0,16571.58,501288.0,577407.0,14386.97,,,95294.0,0.0,,,,,95294.0,,,,0.0,95294.0,,,,0.02,,,,100.0,75.7,0.0,0.0,,0.0,100.0,26.89,0.5022,65.21,1.3197
2023-06-05,873898.0,25430.43,0.89,7.16,0.66,0.03,0.0,16802.54,501288.0,577407.0,14587.48,,,,,,,,,,,,,,,,,,0.01,,,,100.0,75.7,0.0,0.0,,0.0,100.0,26.18,0.5093,66.05,1.3197
2023-06-06,873898.0,25343.04,0.89,7.3,0.66,0.03,0.0,16744.8,501288.0,577407.0,14537.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,75.7,0.0,0.0,,0.0,100.0,26.37,0.5074,65.83,1.3197
2023-06-07,1064486.0,30444.3,1.09,8.89,0.81,0.03,1.0,19239.25,596582.0,672701.0,17062.25,,,95294.0,0.0,,,,,95294.0,,,,0.0,95294.0,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.73,0.5663,71.83,1.4053
2023-06-08,1064486.0,31082.99,1.08,9.73,0.8,0.03,1.0,19642.87,596582.0,672701.0,17420.19,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.41,0.5706,72.23,1.4053
2023-06-09,1064486.0,31082.99,1.08,9.17,0.8,0.03,1.0,19642.87,596582.0,672701.0,17420.19,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.64,0.5679,71.97,1.4053
2023-06-12,1064486.0,33637.76,1.08,9.24,0.8,0.03,1.0,21257.35,596582.0,672701.0,18851.99,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,20.96,0.5773,72.84,1.4053
2023-06-13,1064486.0,33531.31,1.08,9.11,0.8,0.03,1.0,21190.08,596582.0,672701.0,18792.33,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.65,0.5686,72.02,1.4053
2023-06-14,1064486.0,32041.03,1.08,9.71,0.8,0.03,1.0,20248.3,596582.0,672701.0,17957.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.99,0.5639,71.58,1.4053
2023-06-15,1064486.0,31189.44,1.08,9.63,0.8,0.03,1.0,19710.14,596582.0,672701.0,17479.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.8,0.5659,71.78,1.4053
2023-06-16,1064486.0,30870.09,1.08,9.58,0.8,0.03,1.0,19508.33,596582.0,672701.0,17300.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.72,0.5669,71.88,1.4053
2023-06-19,1064486.0,30763.65,1.08,9.46,0.8,0.03,1.0,19441.06,596582.0,672701.0,17241.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.65,0.5677,71.95,1.4053
2023-06-20,1064486.0,30870.09,1.08,9.46,0.8,0.03,1.0,19508.33,596582.0,672701.0,17300.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.6,0.5684,72.02,1.4053
2023-06-21,1056486.0,30743.74,1.07,9.57,0.8,0.03,1.0,19342.8,596582.0,664701.0,17360.54,,,,,,,,,,,,,,,,,8000.0,0.02,0.0,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.77,0.5796,72.74,1.3947
2023-06-22,1056486.0,32328.47,1.07,10.77,0.8,0.03,1.0,20339.85,596582.0,664701.0,18255.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.42,0.5845,73.19,1.3947
2023-06-23,1056486.0,31060.69,1.07,9.31,0.8,0.03,1.0,19542.21,596582.0,664701.0,17539.51,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.19,0.5742,72.24,1.3947
2023-06-26,1056486.0,31166.34,1.07,8.8,0.8,0.03,1.0,19608.68,596582.0,664701.0,17599.17,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.79,0.5794,72.73,1.3947
2023-06-27,1056486.0,31483.28,1.07,8.54,0.8,0.03,1.0,19808.09,596582.0,664701.0,17778.14,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.72,0.5803,72.81,1.3947
2023-06-28,1056486.0,30849.39,1.07,8.9,0.8,0.03,1.0,19409.27,596582.0,664701.0,17420.19,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,22.03,0.5764,72.44,1.3947
2023-06-29,1056486.0,30638.09,1.07,8.87,0.8,0.03,1.0,19276.33,596582.0,664701.0,17300.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.91,0.5779,72.59,1.3947
2023-06-30,1056486.0,30426.8,1.07,9.05,0.8,0.03,1.0,19143.39,596582.0,664701.0,17181.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.76,0.0,0.0,,0.0,100.0,21.86,0.5784,72.64,1.3947
