,ECN FP Equity_DX_SI_QTY,ECN FP Equity_DX_SHORT_INTEREST_VALUE,ECN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECN FP Equity_DX_SI_MV,ECN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECN FP Equity_DX_SUPPLY_SI_QTY,ECN FP Equity_DX_BROKER_SI_QTY,ECN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECN FP Equity_DX_BROKER_SI_MV_INC_x,ECN FP Equity_DX_BROKER_SI_QTY_ADD,ECN FP Equity_DX_SUPPLY_SI_MV_DEC,ECN FP Equity_DX_BROKER_SI_QTY_INC,ECN FP Equity_DX_SUPPLY_SI_QTY_DEC,ECN FP Equity_DX_BROKER_SI_MV_INC_y,ECN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECN FP Equity_DX_BROKER_SI_MV_ADD,ECN FP Equity_DX_SUPPLY_SI_QTY_ADD,ECN FP Equity_DX_BROKER_SI_QTY_DEC,ECN FP Equity_DX_SUPPLY_SI_MV,ECN FP Equity_DX_BROKER_SI_MV_DEC,ECN FP Equity_DX_BROKER_SI_MV_RMV,ECN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECN FP Equity_DX_UTILIZATION_QUANTITY,ECN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECN FP Equity_DX_ACTIVE_UTILIZATION_MV,ECN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECN FP Equity_DX_BROKER_SI_CON_RATIO,ECN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECN FP Equity_DX_DEMAND_SUPPLY_RATIO,ECN FP Equity_PX_LAST
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,39537.0,8757445.5,8.67,0.0,,0.0,,0.0,221.5
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41137.0,9159153.05,9.02,0.0,,0.0,,0.0,222.65
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41137.0,9074822.2,9.08,0.0,,0.0,,0.0,220.6
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41137.0,9167380.45,9.01,0.0,,0.0,,0.0,222.85
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41137.0,9150925.65,9.11,0.0,,0.0,,0.0,222.45
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40437.0,9047778.75,8.97,0.0,,0.0,,0.0,223.75
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41137.0,9192062.65,9.13,0.0,,0.0,,0.0,223.45
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41137.0,9196176.35,9.15,0.0,,0.0,,0.0,223.55
2023-02-20,200.0,44660.0,0.09,0.01,0.04,44660.0,200.0,200.0,44660.0,,,200.0,,,,,,0.04,200.0,,0.04,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049,223.3
2023-02-21,200.0,44620.0,0.09,0.01,0.05,44620.0,4.0,200.0,892.4,,,,0.04,,196.0,,,,,,0.0,,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049,223.1
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,4.0,,,,,200.0,0.0,0.05,,0.0,0.0,41127.0,9165151.95,9.08,0.0,,0.0,,0.0,222.85
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,9121346.6,9.09,0.0,,0.0,,0.0,222.7
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,9061957.5,9.1,0.0,,0.0,,0.0,221.25
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,9113155.0,9.01,0.0,,0.0,,0.0,222.5
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,9068101.2,9.07,0.0,,0.0,,0.0,221.4
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,9008712.1,9.04,0.0,,0.0,,0.0,219.95
2023-03-02,198.0,43857.0,0.1,0.01,0.05,43857.0,198.0,198.0,43857.0,,,198.0,,,,,,0.05,198.0,,0.04,,,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,221.5
2023-03-03,198.0,44312.4,0.1,0.01,0.04,44312.4,198.0,198.0,44312.4,,,,,,,,,,,,0.04,,,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,223.8
2023-03-06,198.0,44233.2,0.09,0.01,0.04,44233.2,198.0,198.0,44233.2,,,,,,,,,,,,0.04,,,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048,223.4
2023-03-07,23363.0,5191258.6,10.23,0.75,5.05,5191258.6,163.0,23363.0,36218.6,,,23200.0,0.01,,35.0,,,5.02,,35.0,0.04,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,48.34,0.4932,50.94,0.4445,222.2
2023-03-08,23363.0,5187754.15,9.95,0.75,5.19,5187754.15,163.0,23363.0,36194.15,,,,,,,,,,,,0.04,,,100.0,0.31,0.0,0.0,0.0,100.0,49.65,0.4931,49.65,0.4445,222.05
2023-03-09,23315.0,5180593.0,9.05,0.75,5.18,5180593.0,115.0,23315.0,25553.0,,,,0.01,,48.0,,,,,48.0,0.03,0.01,,100.0,0.28,0.0,0.0,0.0,100.0,49.75,0.4951,49.75,0.5692,222.2
2023-03-10,23200.0,5086600.0,8.94,0.74,5.11,5086600.0,0.0,23200.0,0.0,,,,0.03,,115.0,,,,,115.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,49.64,0.5,50.36,0.5664,219.25
2023-03-13,11600.0,2493420.0,4.6,0.37,2.55,2493420.0,0.0,11600.0,0.0,,,,,,,,,,,11600.0,0.0,2.52,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2832,214.95
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11600.0,0.0,2.55,,0.0,0.0,40958.0,8924748.2,8.78,0.0,,0.0,,0.0,217.9
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,8728149.8,8.86,0.0,,0.0,,0.0,213.1
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,8859215.4,8.71,0.0,,0.0,,0.0,216.3
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,40958.0,8760916.2,8.82,0.0,,0.0,,0.0,213.9
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,42095.0,9098834.25,8.99,0.0,,0.0,,0.0,216.15
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,42095.0,9193548.0,8.9,0.0,,0.0,,0.0,218.4
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,41822.0,9156926.9,8.85,0.0,,0.0,,0.0,218.95
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,45396.0,9971231.4,9.88,0.0,,0.0,,0.0,219.65
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,73940.0,16115223.0,16.21,0.0,,0.0,,0.0,217.95
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,45685.0,10068974.0,9.93,0.0,,0.0,,0.0,220.4
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,45396.0,9987120.0,9.89,0.0,,0.0,,0.0,220.0
2023-03-29,6.0,1338.3,0.0,0.0,0.0,669.15,3.0,3.0,669.15,,,3.0,,,,,,0.0,3.0,,0.0,,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,223.05
2023-03-30,806.0,180705.2,0.43,0.03,0.18,90352.6,403.0,403.0,90352.6,400.0,,400.0,,,,,400.0,0.09,,,0.09,,,100.0,0.88,0.0,0.0,0.0,100.0,0.74,0.9852,99.26,0.0176,224.2
2023-03-31,806.0,182438.1,0.12,0.03,0.18,91219.05,403.0,403.0,91219.05,,,,,,,,,,,,0.09,,,100.0,0.88,0.0,0.0,0.0,100.0,0.74,0.9852,99.26,0.0176,226.35
2023-04-03,6.0,1353.0,0.0,0.0,0.0,676.5,3.0,3.0,676.5,,,,0.09,,400.0,,,,,400.0,0.0,0.09,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,225.5
2023-04-04,6.0,1354.8,0.0,0.0,0.0,677.4,3.0,3.0,677.4,,,,,,,,,,,,0.0,,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,225.8
2023-04-05,174.0,39297.9,0.03,0.01,0.04,677.55,171.0,3.0,38620.35,168.0,,,,,,,168.0,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,3.45,0.9334,96.55,0.0038,225.85
2023-04-06,168.0,38068.8,0.02,0.01,0.04,0.0,168.0,0.0,38068.8,,,,0.0,,3.0,,,,,3.0,0.04,0.0,,100.0,0.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0037,226.6
2023-04-07,168.0,38068.8,0.02,0.01,0.04,0.0,168.0,0.0,38068.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0037,
2023-04-10,168.0,38068.8,0.02,0.01,0.04,0.0,168.0,0.0,38068.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0037,
2023-04-11,28668.0,6499035.6,4.0,0.94,6.29,6460950.0,168.0,28500.0,38085.6,,,28500.0,,,,,,6.25,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9879,99.39,0.6275,226.7
2023-04-12,28668.0,6521970.0,4.03,0.94,6.28,6483750.0,168.0,28500.0,38220.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9879,99.39,0.6275,227.5
2023-04-13,28668.0,6564972.0,4.03,0.94,6.27,6526500.0,168.0,28500.0,38472.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9879,99.39,0.6275,229.0
2023-04-14,28668.0,6593640.0,4.03,0.94,6.29,6555000.0,168.0,28500.0,38640.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,0.6275,230.0
2023-04-17,28668.0,6570705.6,3.99,0.94,6.29,6532200.0,168.0,28500.0,38505.6,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9878,99.38,0.6275,229.2
2023-04-18,28668.0,6603673.8,4.01,0.96,6.28,6564975.0,168.0,28500.0,38698.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,0.6275,230.35
2023-04-19,28668.0,6599373.6,4.09,0.96,6.27,6560700.0,168.0,28500.0,38673.6,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.6275,230.2
2023-04-20,28668.0,6602240.4,4.16,0.96,6.28,6563550.0,168.0,28500.0,38690.4,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9878,99.38,0.6275,230.3
2023-04-21,28668.0,6653842.8,4.18,0.98,6.28,6614850.0,168.0,28500.0,38992.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9878,99.38,0.6275,232.1
2023-04-24,28668.0,6643809.0,4.4,0.98,6.29,6604875.0,168.0,28500.0,38934.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.6275,231.75
2023-04-25,28668.0,6646675.8,4.37,0.98,6.28,6607725.0,168.0,28500.0,38950.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.6275,231.85
2023-04-26,28668.0,6564972.0,4.34,0.98,6.28,6526500.0,168.0,28500.0,38472.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.6275,229.0
2023-04-27,28668.0,6592206.6,4.35,0.98,6.29,6553575.0,168.0,28500.0,38631.6,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,0.6275,229.95
2023-04-28,28668.0,6612274.2,4.34,0.98,6.28,6573525.0,168.0,28500.0,38749.2,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9878,99.38,0.6275,230.65
2023-05-01,28668.0,6612274.2,4.35,0.98,6.28,6573525.0,168.0,28500.0,38749.2,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9878,99.38,0.6275,
2023-05-02,28668.0,6557805.0,4.35,0.98,6.28,6519375.0,168.0,28500.0,38430.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.6275,228.75
2023-05-03,28668.0,6589339.8,4.49,0.98,6.29,6550725.0,168.0,28500.0,38614.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,0.6275,229.85
2023-05-04,28668.0,6572139.0,4.49,0.98,6.27,6533625.0,168.0,28500.0,38514.0,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9878,99.38,0.6275,229.25
2023-05-05,28668.0,6645242.4,4.47,0.98,6.28,6606300.0,168.0,28500.0,38942.4,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,0.6275,231.8
2023-05-08,28668.0,6661009.8,4.46,0.98,6.27,6621975.0,168.0,28500.0,39034.8,,,,,,,,,,,,0.04,,,100.0,0.37,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.6275,232.35
2023-05-09,28668.0,6643809.0,4.47,0.98,6.29,6604875.0,168.0,28500.0,38934.0,,,,,,,,,,,,0.04,,,100.0,0.23,0.0,0.0,0.0,100.0,0.62,0.9876,99.38,0.3862,231.75
2023-05-10,28668.0,6603673.8,4.52,0.98,6.29,6564975.0,168.0,28500.0,38698.8,,,,,,,,,,,,0.04,,,100.0,0.23,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.3862,230.35
2023-05-11,28668.0,6626608.2,4.52,0.98,6.27,6587775.0,168.0,28500.0,38833.2,,,,,,,,,,,,0.04,,,100.0,0.23,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.3862,231.15
2023-05-12,28668.0,6640942.2,4.52,0.99,6.28,6602025.0,168.0,28500.0,38917.2,,,,,,,,,,,,0.04,,,100.0,0.23,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.3862,231.65
2023-05-15,28668.0,6658143.0,4.56,0.99,6.28,6619125.0,168.0,28500.0,39018.0,,,,,,,,,,,,0.04,,,100.0,0.23,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,0.3862,232.25
2023-05-16,168.0,38917.2,0.03,0.01,0.04,0.0,168.0,0.0,38917.2,,,,,,,,,,,28500.0,0.04,6.25,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,231.65
2023-05-17,168.0,38665.2,0.14,0.01,0.04,0.0,168.0,0.0,38665.2,,,,,,,,,,,,0.04,,,100.0,0.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.0044,230.15
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.04,,168.0,,,,,,0.0,,,0.0,0.0,35687.0,8286521.4,8.19,0.0,,0.0,,0.0,232.2
2023-05-19,168.0,39219.6,0.11,0.01,0.04,0.0,168.0,0.0,39219.6,,,,,,,,,,168.0,,0.04,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0047,233.45
2023-05-22,168.0,39253.2,0.1,0.01,0.04,0.0,168.0,0.0,39253.2,,,,,,,,,,,,0.04,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0047,233.65
2023-05-23,168.0,38967.6,0.1,0.01,0.04,0.0,168.0,0.0,38967.6,,,,,,,,,,,,0.04,,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0058,231.95
2023-05-24,168.0,38270.4,0.12,0.01,0.04,0.0,168.0,0.0,38270.4,,,,,,,,,,,,0.04,,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0058,227.8
2023-05-25,168.0,38194.8,0.13,0.01,0.04,0.0,168.0,0.0,38194.8,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,227.35
2023-05-26,168.0,38715.6,0.13,0.01,0.04,0.0,168.0,0.0,38715.6,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,230.45
2023-05-29,168.0,38598.0,0.12,0.01,0.04,0.0,168.0,0.0,38598.0,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,229.75
2023-05-30,168.0,38304.0,0.13,0.01,0.04,0.0,168.0,0.0,38304.0,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,228.0
2023-05-31,168.0,37959.6,0.13,0.01,0.04,0.0,168.0,0.0,37959.6,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,225.95
2023-06-01,168.0,38169.6,0.13,0.01,0.04,0.0,168.0,0.0,38169.6,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,227.2
2023-06-02,168.0,38715.6,0.12,0.01,0.04,0.0,168.0,0.0,38715.6,,,,,,,,,,,,0.04,,,100.0,28.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.2877,230.45
2023-06-05,878.0,201852.2,0.67,0.03,0.2,81614.5,523.0,355.0,120237.7,355.0,,355.0,,,,,355.0,0.08,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,229.9
2023-06-06,878.0,202335.1,0.38,0.03,0.2,81809.75,523.0,355.0,120525.35,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,230.45
2023-06-07,878.0,202115.6,0.39,0.03,0.2,81721.0,523.0,355.0,120394.6,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,230.2
2023-06-08,878.0,202071.7,0.4,0.03,0.2,81703.25,523.0,355.0,120368.45,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,230.15
2023-06-09,878.0,201676.6,0.41,0.03,0.2,81543.5,523.0,355.0,120133.1,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,229.7
2023-06-12,878.0,202115.6,0.4,0.03,0.2,81721.0,523.0,355.0,120394.6,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,230.2
2023-06-13,878.0,202861.9,0.41,0.03,0.2,82022.75,523.0,355.0,120839.15,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,231.05
2023-06-14,878.0,203432.6,0.41,0.03,0.2,82253.5,523.0,355.0,121179.1,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,231.7
2023-06-15,878.0,202818.0,0.41,0.03,0.2,82005.0,523.0,355.0,120813.0,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,231.0
2023-06-16,878.0,203915.5,0.41,0.03,0.2,82448.75,523.0,355.0,121466.75,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,232.25
2023-06-19,878.0,202071.7,0.41,0.03,0.2,81703.25,523.0,355.0,120368.45,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,230.15
2023-06-20,878.0,201281.5,0.41,0.03,0.2,81383.75,523.0,355.0,119897.75,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,229.25
2023-06-21,878.0,199964.5,0.41,0.03,0.2,80851.25,523.0,355.0,119113.25,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,227.75
2023-06-22,878.0,199306.0,0.4,0.03,0.2,80585.0,523.0,355.0,118721.0,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,227.0
2023-06-23,878.0,198735.3,0.4,0.03,0.2,80354.25,523.0,355.0,118381.05,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,226.35
2023-06-26,878.0,198252.4,0.39,0.03,0.2,80159.0,523.0,355.0,118093.4,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,225.8
2023-06-27,878.0,198603.6,0.39,0.03,0.2,80301.0,523.0,355.0,118302.6,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,226.2
2023-06-28,878.0,200227.9,0.4,0.03,0.2,80957.75,523.0,355.0,119270.15,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,228.05
2023-06-29,878.0,200579.1,0.41,0.03,0.2,81099.75,523.0,355.0,119479.35,,,,,,,,,,,,0.12,,,100.0,55.7,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.935,228.45
2023-06-30,878.0,202554.6,0.47,0.03,0.2,81898.5,523.0,355.0,120656.1,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1061,230.7
2023-07-03,878.0,201149.8,0.52,0.03,0.2,81330.5,523.0,355.0,119819.3,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1061,229.1
2023-07-04,878.0,201720.5,0.52,0.03,0.2,81561.25,523.0,355.0,120159.25,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1061,229.75
2023-07-05,878.0,200359.6,0.52,0.03,0.18,81011.0,523.0,355.0,119348.6,,,,,,,,,,,,0.1,,,100.0,6.32,0.0,0.0,0.0,100.0,9.78,0.8235,90.22,0.1061,228.2
2023-07-06,878.0,195442.8,0.52,0.03,0.2,79023.0,523.0,355.0,116419.8,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1061,222.6
2023-07-07,878.0,195311.1,0.52,0.03,0.2,78969.75,523.0,355.0,116341.35,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1061,222.45
2023-07-10,878.0,195398.9,0.54,0.03,0.2,79005.25,523.0,355.0,116393.65,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1061,222.55
2023-07-11,878.0,197242.7,0.48,0.03,0.2,79750.75,523.0,355.0,117491.95,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1062,224.65
2023-07-12,878.0,200140.1,0.48,0.03,0.2,80922.25,523.0,355.0,119217.85,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1062,227.95
2023-07-13,878.0,201237.6,0.49,0.03,0.2,81366.0,523.0,355.0,119871.6,,,,,,,,,,,,0.12,,,100.0,6.32,0.0,0.0,0.0,100.0,19.13,0.6905,80.87,0.1062,229.2
2023-07-14,787.0,180813.25,0.43,0.03,0.18,81561.25,432.0,355.0,99252.0,,,,0.02,,91.0,,,,,,0.1,,,100.0,5.22,0.0,0.0,0.0,100.0,9.78,0.8235,90.22,0.0952,229.75
2023-07-17,710.0,161880.0,0.38,0.02,0.16,80940.0,355.0,355.0,80940.0,,,,0.02,,77.0,,,,,,0.08,,,100.0,4.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0877,228.0
2023-07-18,710.0,163335.5,0.82,0.02,0.16,81667.75,355.0,355.0,81667.75,,,,,,,,,,,,0.08,,,100.0,4.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0877,230.05
2023-07-19,710.0,163406.5,0.82,0.02,0.16,81703.25,355.0,355.0,81703.25,,,,,,,,,,,,0.08,,,100.0,4.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0877,230.15
2023-07-20,710.0,163619.5,0.83,0.02,0.16,81809.75,355.0,355.0,81809.75,,,,,,,,,,,,0.08,,,100.0,4.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0877,230.45
2023-07-21,710.0,164187.5,0.82,0.02,0.16,82093.75,355.0,355.0,82093.75,,,,,,,,,,,,0.08,,,100.0,4.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0877,231.25
2023-07-24,710.0,163868.0,0.84,0.02,0.16,81934.0,355.0,355.0,81934.0,,,,,,,,,,,,0.08,,,100.0,4.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0874,230.8
2023-07-25,710.0,164755.5,0.77,0.02,0.16,82377.75,355.0,355.0,82377.75,,,,,,,,,,,,0.08,,,100.0,4.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0874,232.05
