,ALENT FP Equity_DX_SI_QTY,ALENT FP Equity_DX_SHORT_INTEREST_VALUE,ALENT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALENT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALENT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALENT FP Equity_DX_SI_MV,ALENT FP Equity_DX_DSS,ALENT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALENT FP Equity_DX_SUPPLY_SI_QTY,ALENT FP Equity_DX_BROKER_SI_QTY,ALENT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALENT FP Equity_DX_BROKER_SI_MV_NEW_x,ALENT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALENT FP Equity_DX_BROKER_SI_MV_INC_x,ALENT FP Equity_DX_BROKER_SI_QTY_ADD,ALENT FP Equity_DX_BROKER_SI_QTY_NEW,ALENT FP Equity_DX_SUPPLY_SI_MV_DEC,ALENT FP Equity_DX_BROKER_SI_QTY_INC,ALENT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALENT FP Equity_DX_BROKER_SI_MV_NEW_y,ALENT FP Equity_DX_BROKER_SI_MV_INC_y,ALENT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALENT FP Equity_DX_BROKER_SI_MV_ADD,ALENT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALENT FP Equity_DX_BROKER_SI_QTY_DEC,ALENT FP Equity_DX_SUPPLY_SI_MV,ALENT FP Equity_DX_BROKER_SI_MV_DEC,ALENT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALENT FP Equity_DX_UTILIZATION_QUANTITY,ALENT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALENT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALENT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALENT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALENT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALENT FP Equity_DX_BROKER_SI_CON_RATIO,ALENT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALENT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALENT FP Equity_PX_LAST
2024-08-02,4467.0,2635.53,0.13,0.71,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.9533,0.59
2024-08-05,4467.0,2635.53,0.13,0.74,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9533,0.59
2024-08-06,4467.0,2635.53,0.13,0.78,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9533,0.59
2024-08-07,4467.0,2635.53,0.13,0.79,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9533,0.59
2024-08-08,4467.0,2635.53,0.13,0.79,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9533,0.59
2024-08-09,4467.0,2635.53,0.13,0.79,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9533,0.59
2024-08-12,4467.0,2635.53,0.13,0.83,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9533,0.59
2024-08-13,4467.0,2635.53,0.13,0.83,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.9533,0.59
2024-08-14,4467.0,2680.2,0.13,0.82,0.13,0.0,0.0,1960.2,3200.0,3267.0,1920.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9533,0.6
2024-08-15,4467.0,2680.2,0.13,0.81,0.13,0.0,0.0,1960.2,3200.0,3267.0,1920.0,,,,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9533,0.6
2024-08-16,4467.0,2635.53,0.13,0.81,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.59
2024-08-19,4467.0,2671.27,0.13,0.81,0.13,0.0,0.0,1953.67,3200.0,3267.0,1913.6,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.598
2024-08-20,4467.0,2635.53,0.13,0.81,0.13,0.0,0.0,1927.53,3200.0,3267.0,1888.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.59
2024-08-21,4467.0,2581.93,0.13,0.81,0.13,0.0,0.0,1888.33,3200.0,3267.0,1849.6,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.578
2024-08-22,4467.0,2581.93,0.13,0.8,0.13,0.0,0.0,1888.33,3200.0,3267.0,1849.6,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.578
2024-08-23,4467.0,2581.93,0.13,1.3,0.13,0.0,0.0,1888.33,3200.0,3267.0,1849.6,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.9535,0.578
2024-08-26,4467.0,2581.93,0.13,1.74,0.13,0.0,0.0,1888.33,3200.0,3267.0,1849.6,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.578
2024-08-27,4467.0,2501.52,0.13,2.3,0.13,0.0,0.0,1829.52,3200.0,3267.0,1792.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.56
2024-08-28,4467.0,2546.19,0.13,2.57,0.13,0.0,0.0,1862.19,3200.0,3267.0,1824.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.57
2024-08-29,4467.0,2546.19,0.13,3.06,0.13,0.0,0.0,1862.19,3200.0,3267.0,1824.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.57
2024-08-30,4467.0,2421.11,0.13,2.97,0.13,0.0,0.0,1770.71,3200.0,3267.0,1734.4,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.542
2024-09-02,4467.0,2456.85,0.13,2.7,0.13,0.0,0.0,1796.85,3200.0,3267.0,1760.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.55
2024-09-03,4467.0,2412.18,0.13,3.07,0.13,0.0,0.0,1764.18,3200.0,3267.0,1728.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.54
2024-09-04,4467.0,2412.18,0.13,3.05,0.13,0.0,0.0,1764.18,3200.0,3267.0,1728.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.54
2024-09-05,4467.0,2304.97,0.13,3.13,0.13,0.0,0.0,1685.77,3200.0,3267.0,1651.2,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.516
2024-09-06,4467.0,2287.1,0.13,3.23,0.13,0.0,0.0,1672.7,3200.0,3267.0,1638.4,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.512
2024-09-09,4467.0,2278.17,0.13,3.23,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.51
2024-09-10,4467.0,2322.84,0.13,3.23,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.52
2024-09-11,4467.0,2278.17,0.13,3.19,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.51
2024-09-12,4467.0,2278.17,0.13,3.53,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.51
2024-09-13,4467.0,2242.43,0.13,3.65,0.13,0.0,0.0,1640.03,3200.0,3267.0,1606.4,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9535,0.502
2024-09-16,4467.0,2233.5,0.13,3.72,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.5
2024-09-17,4467.0,2233.5,0.13,3.72,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.5
2024-09-18,4467.0,2233.5,0.13,3.69,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.5
2024-09-19,4467.0,2193.3,0.13,3.69,0.13,0.0,0.0,1604.1,3200.0,3267.0,1571.2,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.491
2024-09-20,4467.0,2412.18,0.13,3.6,0.13,0.0,0.0,1764.18,3200.0,3267.0,1728.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.54
2024-09-23,4467.0,2367.51,0.13,3.29,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,68.3,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9535,0.53
2024-09-24,4467.0,2376.44,0.13,3.1,0.13,0.0,0.0,1738.04,3200.0,3267.0,1702.4,,,,,,,,,,,,,,,0.0,,100.0,67.8,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9464,0.532
2024-09-25,4467.0,2367.51,0.13,3.4,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.53
2024-09-26,4467.0,2456.85,0.13,3.47,0.13,0.0,0.0,1796.85,3200.0,3267.0,1760.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.55
2024-09-27,4467.0,2278.17,0.13,3.38,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.51
2024-09-30,4467.0,2492.59,0.13,2.92,0.13,0.0,0.0,1822.99,3200.0,3267.0,1785.6,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.558
2024-10-01,4467.0,2340.71,0.13,2.2,0.13,0.0,0.0,1711.91,3200.0,3267.0,1676.8,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.524
2024-10-02,4467.0,2367.51,0.13,2.12,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.53
2024-10-03,4467.0,2412.18,0.13,2.22,0.13,0.0,0.0,1764.18,3200.0,3267.0,1728.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.54
2024-10-04,4467.0,2367.51,0.13,2.12,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.53
2024-10-07,4467.0,2367.51,0.13,2.06,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.53
2024-10-08,4467.0,2331.77,0.13,2.06,0.13,0.0,0.0,1705.37,3200.0,3267.0,1670.4,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.522
2024-10-09,4467.0,2322.84,0.13,2.2,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.52
2024-10-10,4467.0,2367.51,0.13,2.19,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.53
2024-10-11,4467.0,2367.51,0.13,2.24,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.53
2024-10-14,4467.0,2322.84,0.13,2.45,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.52
2024-10-15,4467.0,2376.44,0.13,2.44,0.13,0.0,0.0,1738.04,3200.0,3267.0,1702.4,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.532
2024-10-16,4467.0,2367.51,0.13,2.37,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.53
2024-10-17,4467.0,2367.51,0.13,2.34,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.53
2024-10-18,4467.0,2367.51,0.13,2.42,0.13,0.0,0.0,1731.51,3200.0,3267.0,1696.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.9669,0.53
2024-10-21,4467.0,2322.84,0.13,2.42,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.76,0.5055,55.24,0.9669,0.52
2024-10-22,4467.0,2322.84,0.13,2.43,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.52
2024-10-23,4467.0,2322.84,0.13,2.44,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.52
2024-10-24,4467.0,2322.84,0.13,2.52,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.52
2024-10-25,4467.0,2322.84,0.13,2.53,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.52
2024-10-28,4467.0,2322.84,0.13,2.73,0.13,0.0,0.0,1698.84,3200.0,3267.0,1664.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.52
2024-10-29,4467.0,2278.17,0.13,2.68,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.51
2024-10-30,4467.0,2278.17,0.13,2.65,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.51
2024-10-31,4467.0,2233.5,0.13,2.62,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.5
2024-11-01,4467.0,2242.43,0.13,2.63,0.13,0.0,0.0,1640.03,3200.0,3267.0,1606.4,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.502
2024-11-04,4467.0,2278.17,0.13,2.86,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.9669,0.51
2024-11-05,4467.0,2278.17,0.13,3.0,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.51
2024-11-06,4467.0,2278.17,0.13,3.0,0.13,0.0,0.0,1666.17,3200.0,3267.0,1632.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.76,0.5055,55.24,0.9669,0.51
2024-11-07,4467.0,2233.5,0.13,2.96,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.5
2024-11-08,4467.0,2233.5,0.13,2.92,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.5
2024-11-11,4467.0,2233.5,0.13,3.22,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.76,0.5055,55.24,0.9669,0.5
2024-11-12,4467.0,2144.16,0.13,4.97,0.13,0.0,0.0,1568.16,3200.0,3267.0,1536.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.48
2024-11-13,4467.0,2269.24,0.13,5.64,0.13,0.0,0.0,1659.64,3200.0,3267.0,1625.6,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.508
2024-11-14,4467.0,2233.5,0.13,5.38,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.5
2024-11-15,4467.0,2188.83,0.13,6.01,0.13,0.0,0.0,1600.83,3200.0,3267.0,1568.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.49
2024-11-18,4467.0,2188.83,0.13,6.58,0.13,0.0,0.0,1600.83,3200.0,3267.0,1568.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.49
2024-11-19,4467.0,2233.5,0.13,6.49,0.13,0.0,0.0,1633.5,3200.0,3267.0,1600.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.5
2024-11-20,4467.0,2144.16,0.13,6.53,0.13,0.0,0.0,1568.16,3200.0,3267.0,1536.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.48
2024-11-21,4467.0,2099.49,0.13,5.05,0.13,0.0,0.0,1535.49,3200.0,3267.0,1504.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.76,0.5055,55.24,0.9669,0.47
2024-11-22,4467.0,2054.82,0.13,4.86,0.13,0.0,0.0,1502.82,3200.0,3267.0,1472.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.46
2024-11-25,4467.0,2054.82,0.13,4.9,0.13,0.0,0.0,1502.82,3200.0,3267.0,1472.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.46
2024-11-26,4467.0,1965.48,0.13,5.0,0.13,0.0,0.0,1437.48,3200.0,3267.0,1408.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.9669,0.44
2024-11-27,4467.0,1894.01,0.13,3.36,0.13,0.0,0.0,1385.21,3200.0,3267.0,1356.8,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.9669,0.424
2024-11-28,4467.0,1920.81,0.13,3.28,0.13,0.0,0.0,1404.81,3200.0,3267.0,1376.0,,,,,,,,,,,,,,,0.0,,100.0,69.26,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.9669,0.43
2024-11-29,4467.0,1849.34,0.13,3.21,0.13,0.0,0.0,1352.54,3200.0,3267.0,1324.8,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.8725,0.414
2024-12-02,4467.0,1849.34,0.13,3.15,0.13,0.0,0.0,1352.54,3200.0,3267.0,1324.8,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.414
2024-12-03,4467.0,1831.47,0.13,3.1,0.13,0.0,0.0,1339.47,3200.0,3267.0,1312.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.8725,0.41
2024-12-04,4467.0,1965.48,0.13,3.14,0.13,0.0,0.0,1437.48,3200.0,3267.0,1408.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.44
2024-12-05,4467.0,1920.81,0.13,2.83,0.13,0.0,0.0,1404.81,3200.0,3267.0,1376.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.8725,0.43
2024-12-06,4467.0,1920.81,0.13,2.71,0.13,0.0,0.0,1404.81,3200.0,3267.0,1376.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.43
2024-12-09,4467.0,1831.47,0.13,2.7,0.13,0.0,0.0,1339.47,3200.0,3267.0,1312.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.41
2024-12-10,4467.0,1840.4,0.13,2.63,0.13,0.0,0.0,1346.0,3200.0,3267.0,1318.4,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.412
2024-12-11,4467.0,1840.4,0.13,2.65,0.13,0.0,0.0,1346.0,3200.0,3267.0,1318.4,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.412
2024-12-12,4467.0,1800.2,0.13,2.67,0.13,0.0,0.0,1316.6,3200.0,3267.0,1289.6,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.403
2024-12-13,4467.0,1835.94,0.13,2.53,0.13,0.0,0.0,1342.74,3200.0,3267.0,1315.2,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.411
2024-12-16,4467.0,1835.94,0.13,2.48,0.13,0.0,0.0,1342.74,3200.0,3267.0,1315.2,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.78,0.5055,55.22,0.8725,0.411
2024-12-17,4467.0,1791.27,0.13,2.49,0.13,0.0,0.0,1310.07,3200.0,3267.0,1283.2,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.401
2024-12-18,4467.0,1831.47,0.13,2.49,0.13,0.0,0.0,1339.47,3200.0,3267.0,1312.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.41
2024-12-19,4467.0,1831.47,0.13,2.43,0.13,0.0,0.0,1339.47,3200.0,3267.0,1312.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.41
2024-12-20,4467.0,1786.8,0.13,2.45,0.13,0.0,0.0,1306.8,3200.0,3267.0,1280.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.4
2024-12-23,4467.0,1831.47,0.13,2.42,0.13,0.0,0.0,1339.47,3200.0,3267.0,1312.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.41
2024-12-24,4467.0,2010.15,0.13,2.35,0.13,0.0,0.0,1470.15,3200.0,3267.0,1440.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,44.77,0.5055,55.23,0.8725,0.45
2024-12-25,4467.0,2010.15,0.13,2.23,0.13,0.0,0.0,1470.15,3200.0,3267.0,1440.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,45.87,0.5034,54.13,0.8725,
2024-12-26,4467.0,2010.15,0.13,2.23,0.13,0.0,0.0,1470.15,3200.0,3267.0,1440.0,,,,,,,,,,,,,,,0.0,,100.0,62.5,0.0,0.0,0.0,100.0,45.91,0.5033,54.09,0.8725,
