,ALNMG FP Equity_DX_SI_QTY,ALNMG FP Equity_DX_SHORT_INTEREST_VALUE,ALNMG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNMG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNMG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNMG FP Equity_DX_SI_MV,ALNMG FP Equity_DX_DSS,ALNMG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNMG FP Equity_DX_SUPPLY_SI_QTY,ALNMG FP Equity_DX_BROKER_SI_QTY,ALNMG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNMG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNMG FP Equity_DX_BROKER_SI_MV_INC_x,ALNMG FP Equity_DX_BROKER_SI_QTY_ADD,ALNMG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNMG FP Equity_DX_BROKER_SI_QTY_INC,ALNMG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNMG FP Equity_DX_BROKER_SI_MV_INC_y,ALNMG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNMG FP Equity_DX_BROKER_SI_MV_ADD,ALNMG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNMG FP Equity_DX_BROKER_SI_QTY_DEC,ALNMG FP Equity_DX_SUPPLY_SI_MV,ALNMG FP Equity_DX_BROKER_SI_MV_DEC,ALNMG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNMG FP Equity_DX_UTILIZATION_QUANTITY,ALNMG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNMG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNMG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNMG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNMG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNMG FP Equity_DX_BROKER_SI_CON_RATIO,ALNMG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNMG FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14631.78,0.04,0.0,,0.0,,0.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,15026.74,0.04,0.0,,0.0,,0.0
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,15152.42,0.04,0.0,,0.0,,0.0
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14595.87,0.04,0.0,,0.0,,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14721.54,0.04,0.0,,0.0,,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14524.06,0.04,0.0,,0.0,,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14362.48,0.04,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14542.01,0.04,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,14182.95,0.04,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,18053.22,0.04,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203431.0,16274.48,0.04,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203431.0,16071.05,0.04,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203431.0,16233.79,0.04,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203431.0,16254.14,0.04,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203431.0,15481.1,0.04,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,16869.04,0.04,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,16958.41,0.04,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,16734.98,0.04,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,16310.46,0.04,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,199831.0,13988.17,0.04,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183031.0,13489.38,0.04,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,16511.55,0.04,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,16444.52,0.04,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,223431.0,15617.83,0.04,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,206931.0,15354.28,0.04,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,17248.58,0.04,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183731.0,13247.01,0.04,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,12926.23,0.04,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,179531.0,12495.36,0.04,0.0,,0.0,,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,16514.09,0.04,0.0,,0.0,,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,16514.09,0.04,0.0,,0.0,,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200531.0,13816.59,0.04,0.0,,0.0,,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183131.0,12416.28,0.04,0.0,,0.0,,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183131.0,11866.89,0.04,0.0,,0.0,,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183131.0,12233.15,0.04,0.0,,0.0,,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183131.0,12068.33,0.04,0.0,,0.0,,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183131.0,11555.57,0.04,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,14926.65,0.04,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,18291.07,0.04,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,234931.0,15622.91,0.04,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,234931.0,16280.72,0.04,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,234931.0,16492.16,0.04,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235331.0,16167.24,0.04,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235331.0,16002.51,0.04,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,205231.0,13996.75,0.04,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235331.0,15814.24,0.04,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235331.0,15884.84,0.04,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235331.0,16002.51,0.04,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235331.0,16049.57,0.04,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235231.0,15736.95,0.04,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235831.0,15494.1,0.04,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235831.0,15093.18,0.04,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235831.0,15093.18,0.04,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235831.0,15659.18,0.04,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235731.0,15016.06,0.04,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235231.0,15031.26,0.04,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,15139.89,0.04,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,15068.81,0.04,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,14926.65,0.04,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,14689.72,0.04,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,14689.72,0.04,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,236931.0,13599.84,0.04,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232931.0,12811.21,0.04,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232931.0,11926.07,0.04,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183031.0,10615.8,0.03,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183031.0,10780.53,0.04,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183031.0,10780.53,0.04,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15830.0,0.04,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15748.12,0.04,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15720.83,0.04,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15666.24,0.04,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15830.0,0.04,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15775.41,0.04,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15830.0,0.04,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15557.07,0.04,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,16021.05,0.04,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15830.0,0.04,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,14929.33,0.04,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,14983.91,0.04,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,272931.0,15011.21,0.04,0.0,,0.0,,0.0
2023-09-26,37000.0,2064.6,0.02,0.13,0.01,0.0,0.0,2064.6,37000.0,37000.0,2064.6,,,37000.0,,,,,,0.0,37000.0,,0.0,,100.0,16.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.1666
2023-09-27,37000.0,2090.5,0.02,0.13,0.01,0.0,0.0,2090.5,37000.0,37000.0,2090.5,,,,,,,,,,,,0.0,,100.0,20.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.2022
2023-09-28,37000.0,2035.0,0.02,0.12,0.01,0.0,0.0,2035.0,37000.0,37000.0,2035.0,,,,,,,,,,,,0.0,,100.0,20.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.2022
2023-09-29,37000.0,2075.7,0.02,0.12,0.01,0.0,0.0,2075.7,37000.0,37000.0,2075.7,,,,,,,,,,,,0.0,,100.0,20.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.2022
2023-10-02,37000.0,2064.6,0.02,0.12,0.01,0.0,0.0,2064.6,37000.0,37000.0,2064.6,,,,,,,,,,,,0.0,,100.0,13.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.1356
2023-10-03,37000.0,2035.0,0.02,0.11,0.01,0.0,0.0,2035.0,37000.0,37000.0,2035.0,,,,,,,,,,,,0.0,,100.0,20.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.2061
2023-10-04,137500.0,7562.5,0.08,0.41,0.05,0.01,0.0,2035.0,137500.0,37000.0,7562.5,,,,,,,,,,100500.0,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,40.1,0.5196,59.9,0.491
2023-10-05,137500.0,7562.5,0.08,0.4,0.05,0.01,0.0,2035.0,137500.0,37000.0,7562.5,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,40.1,0.5196,59.9,0.491
2023-10-06,137500.0,7383.75,0.08,0.4,0.05,0.01,0.0,1986.9,137500.0,37000.0,7383.75,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,40.1,0.5196,59.9,0.491
2023-10-09,137500.0,7356.25,0.08,0.41,0.05,0.01,0.0,1979.5,137500.0,37000.0,7356.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,40.67,0.5174,59.33,0.491
2023-10-10,137500.0,7150.0,0.08,0.41,0.05,0.01,0.0,1924.0,137500.0,37000.0,7150.0,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,40.76,0.5171,59.24,0.491
2023-10-11,137500.0,6311.25,0.08,0.4,0.05,0.01,0.0,1698.3,137500.0,37000.0,6311.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,41.45,0.5146,58.55,0.491
2023-10-12,137500.0,5912.5,0.08,0.41,0.05,0.01,0.0,1591.0,137500.0,37000.0,5912.5,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.51,0.506,55.49,0.491
2023-10-13,137500.0,6036.25,0.08,0.4,0.05,0.01,0.0,1624.3,137500.0,37000.0,6036.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,46.13,0.503,53.87,0.491
2023-10-16,137500.0,6297.5,0.08,0.41,0.05,0.01,0.0,1694.6,137500.0,37000.0,6297.5,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.61,0.5039,54.39,0.491
2023-10-17,137500.0,6297.5,0.08,0.41,0.05,0.01,0.0,1694.6,137500.0,37000.0,6297.5,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.56,0.5059,55.44,0.491
2023-10-18,137500.0,6352.5,0.08,0.41,0.05,0.01,0.0,1709.4,137500.0,37000.0,6352.5,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.56,0.5059,55.44,0.491
2023-10-19,137500.0,6325.0,0.08,0.41,0.05,0.01,0.0,1702.0,137500.0,37000.0,6325.0,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.35,0.5064,55.65,0.491
2023-10-20,137500.0,6187.5,0.08,0.43,0.05,0.01,0.0,1665.0,137500.0,37000.0,6187.5,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.46,0.5061,55.54,0.491
2023-10-23,137500.0,6256.25,0.08,0.46,0.05,0.01,0.0,1683.5,137500.0,37000.0,6256.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.0,0.505,55.0,0.491
2023-10-24,137500.0,6201.25,0.08,0.47,0.05,0.01,0.0,1668.7,137500.0,37000.0,6201.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.73,0.5056,55.27,0.491
2023-10-25,137500.0,6173.75,0.08,0.49,0.05,0.01,0.0,1661.3,137500.0,37000.0,6173.75,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,44.94,0.5051,55.06,0.491
2023-10-26,137500.0,6173.75,0.08,0.51,0.05,0.01,0.0,1661.3,137500.0,37000.0,6173.75,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.05,0.5049,54.95,0.491
2023-10-27,137500.0,6146.25,0.08,0.54,0.05,0.01,0.0,1653.9,137500.0,37000.0,6146.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.05,0.5049,54.95,0.491
2023-10-30,137500.0,6036.25,0.08,0.56,0.05,0.01,0.0,1624.3,137500.0,37000.0,6036.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.16,0.5047,54.84,0.491
2023-10-31,137500.0,6050.0,0.08,0.59,0.05,0.01,0.0,1628.0,137500.0,37000.0,6050.0,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.61,0.5039,54.39,0.491
2023-11-01,137500.0,6036.25,0.08,0.61,0.05,0.01,0.0,1624.3,137500.0,37000.0,6036.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.56,0.504,54.44,0.491
2023-11-02,137500.0,6036.25,0.08,0.66,0.05,0.01,0.0,1624.3,137500.0,37000.0,6036.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.61,0.5039,54.39,0.491
2023-11-03,137500.0,6105.0,0.08,0.68,0.05,0.01,0.0,1642.8,137500.0,37000.0,6105.0,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.61,0.5039,54.39,0.491
2023-11-06,137500.0,5981.25,0.08,0.69,0.05,0.01,0.0,1609.5,137500.0,37000.0,5981.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.33,0.5044,54.67,0.491
2023-11-07,137500.0,5981.25,0.08,0.7,0.05,0.01,0.0,1609.5,137500.0,37000.0,5981.25,,,,,,,,,,,,0.01,,100.0,49.1,0.0,0.0,0.0,100.0,45.84,0.5035,54.16,0.491
2023-11-08,309900.0,13542.63,0.19,1.63,0.1,0.02,0.0,5383.84,223700.0,123200.0,9775.69,,,86200.0,,,,,,0.0,86200.0,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.72,0.3353,36.98,1.1067
2023-11-09,309900.0,13573.62,0.19,1.9,0.1,0.02,0.0,5396.16,223700.0,123200.0,9798.06,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.76,0.3354,37.03,1.1067
2023-11-10,309900.0,13480.65,0.19,2.01,0.1,0.02,0.0,5359.2,223700.0,123200.0,9730.95,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.79,0.3354,37.06,1.1067
2023-11-13,309900.0,13480.65,0.19,2.27,0.1,0.02,0.0,5359.2,223700.0,123200.0,9730.95,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.72,0.3353,36.98,1.1067
2023-11-14,309900.0,13480.65,0.19,2.57,0.1,0.02,0.0,5359.2,223700.0,123200.0,9730.95,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.72,0.3353,36.98,1.1067
2023-11-15,309900.0,14255.4,0.19,2.86,0.1,0.02,0.0,5667.2,223700.0,123200.0,10290.2,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.72,0.3353,36.98,1.1067
2023-11-16,309900.0,14503.32,0.19,3.0,0.1,0.02,0.0,5765.76,223700.0,123200.0,10469.16,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,32.27,0.3363,37.62,1.1067
2023-11-17,309900.0,14565.3,0.19,3.43,0.1,0.02,0.0,5790.4,223700.0,123200.0,10513.9,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,32.44,0.3367,37.82,1.1067
2023-11-20,309900.0,13480.65,0.19,3.47,0.1,0.02,0.0,5359.2,223700.0,123200.0,9730.95,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,32.48,0.3368,37.86,1.1067
2023-11-21,309900.0,16052.82,0.19,3.64,0.1,0.02,0.0,6381.76,223700.0,123200.0,11587.66,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.72,0.3353,36.98,1.1067
2023-11-22,309900.0,13976.49,0.19,3.7,0.1,0.02,0.0,5556.32,223700.0,123200.0,10088.87,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,33.39,0.3397,38.93,1.1067
2023-11-23,309900.0,13170.75,0.19,3.87,0.1,0.02,0.0,5236.0,223700.0,123200.0,9507.25,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,32.08,0.3359,37.4,1.1067
