,XFAB FP Equity_DX_SI_QTY,XFAB FP Equity_DX_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,XFAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,XFAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,XFAB FP Equity_DX_SI_MV,XFAB FP Equity_DX_DSS,XFAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY,XFAB FP Equity_DX_BROKER_SI_QTY,XFAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,XFAB FP Equity_DX_BROKER_SI_MV_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,XFAB FP Equity_DX_BROKER_SI_MV_INC_x,XFAB FP Equity_DX_SUPPLY_SI_MV_NEW,XFAB FP Equity_DX_BROKER_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_NEW,XFAB FP Equity_DX_SUPPLY_SI_MV_DEC,XFAB FP Equity_DX_BROKER_SI_QTY_INC,XFAB FP Equity_DX_SUPPLY_SI_QTY_DEC,XFAB FP Equity_DX_BROKER_SI_MV_NEW_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,XFAB FP Equity_DX_BROKER_SI_MV_INC_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,XFAB FP Equity_DX_BROKER_SI_MV_ADD,XFAB FP Equity_DX_SUPPLY_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV,XFAB FP Equity_DX_BROKER_SI_MV_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV_RMV,XFAB FP Equity_DX_BROKER_SI_MV_RMV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,XFAB FP Equity_DX_UTILIZATION_QUANTITY,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,XFAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_MV,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,XFAB FP Equity_DX_BROKER_SI_CON_RATIO,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,XFAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,,,,0.26,18153.0,30000.0,,,0.15,,,,,0.0,,,,0.0,0.0,261327.0,2189920.26,,2.25,0.0,8.96,0.0,91.04,0.0
2017-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.14,,16648.0,,,,,,,,0.0,,,,0.0,0.0,261327.0,2166400.83,,2.25,0.0,6.28,0.0,93.72,0.0
2017-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,261327.0,2234345.85,,2.2,0.0,6.31,0.0,93.69,0.0
2017-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,261327.0,2286611.25,,2.22,0.0,6.26,0.0,93.74,0.0
2017-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30000.0,,,,,,,,,0.26,,,0.0,,,,0.0,0.0,261327.0,2263091.82,,2.24,0.0,6.16,0.0,93.84,0.0
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10000.0,,,,,,,,,0.09,10000.0,8469.0,0.0,0.08,,,0.0,0.0,261327.0,2263091.82,,2.27,0.0,4.7,0.0,93.45,0.0
2017-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,261327.0,2006991.36,,2.25,0.0,4.69,0.0,93.66,0.0
2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17540.0,,0.0,,,,0.0,0.0,261327.0,1894620.75,,2.03,0.0,4.87,0.0,93.45,0.0
2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,980000.0,,0.03,,3135.0,,,,,7.14,,,0.0,,,,0.0,0.0,261327.0,1912913.64,,1.9,0.0,33.81,0.0,34.59,0.0
2017-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,3275.0,,,,,,,30000.0,0.0,0.22,,,0.0,0.0,261327.0,2012217.9,,1.9,0.0,34.12,0.0,34.72,0.0
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19791.0,16804.0,0.0,0.14,,,0.0,0.0,261327.0,2059256.76,,1.94,0.0,34.18,0.0,34.26,0.0
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.21,,,,,50000.0,,,,0.21,,,50000.0,9684.0,0.0,0.07,,,0.0,0.0,261327.0,1975632.12,,2.06,0.0,34.15,0.0,35.05,0.0
2017-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,16524.0,,0.14,,17540.0,,,,,0.13,16524.0,,0.0,,,,0.0,0.0,258219.0,1897909.65,,1.99,0.0,33.06,0.0,35.26,0.0
2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,20000.0,0.18,,,,0.05,20000.0,6192.0,,,0.18,20000.0,,6192.0,,0.0,,,,0.0,0.0,255470.0,1890478.0,,1.88,0.0,32.42,0.0,36.73,0.0
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,15000.0,,0.05,,6192.0,,,,,0.11,15000.0,,0.0,,,,0.0,0.0,226469.0,1675870.6,,1.67,0.0,31.72,0.0,36.51,0.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,70000.0,,0.15,,19791.0,,,,,0.52,,,0.0,,,,0.0,0.0,213377.0,1572588.49,,1.58,0.0,31.44,0.0,35.84,0.0
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,35000.0,0.26,,,,,35000.0,,,,0.26,35000.0,,,,0.0,,,,0.0,0.0,213377.0,1578989.8,,1.58,0.0,30.57,0.0,35.36,0.0
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,15000.0,,,,,0.11,,15000.0,,,,15000.0,,,50000.0,0.0,0.37,,,0.0,0.0,210112.0,1554828.8,,1.57,0.0,31.45,0.0,36.17,0.0
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.09,,12492.0,,,,,,,2492.0,0.0,0.02,,,0.0,0.0,197267.0,1447939.78,,1.48,0.0,31.82,0.0,36.25,0.0
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.21,,,,0.23,30000.0,22553.0,,,0.21,,,100274.0,22553.0,0.0,0.18,,,0.0,0.0,193211.0,1414304.52,,1.42,0.0,34.23,0.0,36.61,0.0
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.26,,,,,42790.0,,,,0.26,,,62790.0,30000.0,0.0,0.22,,,0.0,0.0,190051.0,1375969.24,,1.39,0.0,33.64,0.0,37.89,0.0
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.74,,101061.0,,,,,,14341.0,30000.0,0.0,0.24,,,0.0,0.0,190051.0,1368367.2,,1.37,0.0,32.1,0.0,38.09,0.0
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.15,,20340.0,,,,,,57060.0,,0.0,,,,0.0,0.0,185777.0,1335736.63,,1.35,0.0,34.16,0.0,37.0,0.0
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.03,,6479.0,,,,,,,6479.0,0.0,0.05,,,0.0,0.0,185777.0,1319016.7,,1.31,0.0,34.58,0.0,36.8,0.0
2017-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,35000.0,,,,,0.04,,4753.0,,,,35000.0,,,,0.0,,,,0.0,0.0,185777.0,1309727.85,,1.34,0.0,34.09,0.0,37.14,0.0
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,185777.0,1319016.7,,1.34,0.0,33.94,0.0,37.45,0.0
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,185777.0,1328305.55,,1.31,0.0,33.97,0.0,37.44,0.0
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.03,,4461.0,,,,,,8074.0,,0.0,,,,0.0,0.0,185777.0,1365460.95,,1.32,0.0,33.33,0.0,37.88,0.0
2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,35000.0,,,,,0.05,,7501.0,,,,35000.0,,50000.0,,0.0,,,,0.0,0.0,128964.0,931120.08,,0.93,0.0,32.27,0.0,35.1,0.0
2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,130000.0,,,7000.0,,0.31,,42790.0,,,,130000.0,0.05,,62790.0,0.0,0.17,,,0.0,0.0,118703.0,916387.16,,0.88,0.0,29.57,0.0,31.96,0.0
2017-09-22,2001475.0,15631519.75,3.96,7.79,1.53,15.5,1.0,8372320.0,929475.0,1072000.0,7259199.75,,,45000.0,,,,,0.65,,91002.0,,,,45000.0,,41002.0,,7.19,,,,100.0,24.84,0.0,0.0,,0.0,100.0,28.43,0.2322,28.98,0.5348
2017-09-25,1911076.0,15441494.08,3.79,7.34,1.46,15.1,1.0,8661760.0,959076.0,1072000.0,7749334.08,,,55000.0,,,,,0.23,,30399.0,,,,55000.0,,5000.0,,7.52,,,,100.0,25.24,0.0,0.0,,0.0,100.0,28.21,0.2526,30.77,0.5029
2017-09-26,1872603.0,14419043.1,3.71,7.09,1.43,14.89,1.0,8254400.0,885603.0,1072000.0,6819143.1,,,,,,,,0.46,,73473.0,,,,,,,,7.17,,,,100.0,23.5,0.0,0.0,,0.0,100.0,27.82,0.2517,29.73,0.4968
2017-09-27,1893081.0,14141315.07,3.75,6.91,1.45,14.46,1.0,8160810.66,906081.0,1092478.0,6768425.07,,,20478.0,,,20478.0,,,,,,,,20478.0,0.16,,,6.99,,,,100.0,23.95,0.0,0.0,,0.0,100.0,27.3,0.2458,29.71,0.5004
2017-09-28,1929604.0,14549214.16,3.82,7.21,1.48,14.44,1.0,8237284.12,942604.0,1092478.0,7107234.16,,,,,,,,,,,,,,,,36523.0,,7.03,,,,77.3,25.7,276875.0,2087637.5,,2.09,77.09,26.34,0.2412,30.02,0.526
2017-09-29,2010717.0,14859198.63,3.98,7.46,1.54,15.05,1.0,8694172.42,1023717.0,1176478.0,7565268.63,,,84000.0,0.54,,,,0.02,84000.0,2887.0,,,0.54,84000.0,,,,7.7,,,,82.52,27.92,216875.0,1602706.25,,1.59,82.87,25.38,0.2388,31.17,0.5485
2017-10-02,2013217.0,15743356.94,3.99,7.41,1.54,15.23,1.0,9219607.96,1023717.0,1178978.0,8005466.94,,,,0.02,,,,,2500.0,,,,0.02,,,,,7.66,,,,82.52,28.54,216875.0,1695962.5,,1.59,82.82,25.04,0.2418,32.62,0.5613
2017-10-03,2064517.0,17073555.59,4.09,7.74,1.58,16.42,1.0,10008999.06,1043717.0,1210278.0,8631539.59,,,2460.0,0.23,,2300.0,,,29000.0,,,,0.23,2460.0,0.02,17540.0,,8.19,,,,82.96,28.86,214415.0,1773212.05,,1.81,81.89,24.18,0.2345,31.98,0.571
2017-10-04,2050931.0,16509994.55,4.06,8.18,1.57,16.81,1.0,9633370.6,1065131.0,1196692.0,8574304.55,,,,,,,,0.12,,13586.0,,,,,,35000.0,13586.0,8.8,0.07,,,77.58,29.31,307726.0,2477194.3,,2.48,78.0,24.95,0.2328,30.41,0.5644
2017-10-05,2115931.0,16927448.0,4.19,8.58,1.62,17.03,1.0,9853536.0,1101881.0,1231692.0,8815048.0,,,,0.27,,,,0.11,35000.0,13250.0,,,0.27,,,50000.0,,8.89,,,,66.92,30.04,544726.0,4357808.0,,4.41,66.85,24.1,0.2204,29.83,0.5768
2017-10-06,2094965.0,16990166.15,4.15,8.92,1.6,16.82,1.0,10124864.62,1104165.0,1248442.0,8954778.15,,,,,,30000.0,,0.06,,7716.0,,,,,0.24,10000.0,13250.0,8.82,0.12,,,66.96,29.9,544726.0,4417727.86,,4.4,66.73,23.73,0.2236,30.61,0.5673
2017-10-09,2126849.0,17227476.9,4.21,9.26,1.63,17.21,1.0,10504476.9,1099157.0,1296849.0,8903171.7,,,11515.0,0.4,,,,0.13,48407.0,16523.0,,,0.4,11515.0,,,,8.88,,,,66.86,29.4,544726.0,4412280.6,,4.38,66.98,23.54,0.2176,29.88,0.5688
2017-10-10,2119957.0,17404846.97,4.2,9.48,1.62,17.2,1.0,10590546.97,1104157.0,1289957.0,9065128.97,,,5000.0,,,,,,,,,,,5000.0,,,6892.0,8.89,0.06,,,67.3,29.51,536556.0,4405124.76,,4.37,67.04,23.42,0.2193,30.3,0.5665
2017-10-11,2169957.0,18032342.67,4.3,9.71,1.66,17.87,1.0,11135042.67,1104157.0,1339957.0,9175544.67,,,,0.42,,,,,50000.0,,,,0.42,,,,,9.04,,,,67.12,29.48,540932.0,4495144.92,,4.45,67.03,22.87,0.2104,29.53,0.5793
2017-10-12,2162026.0,17858334.76,4.28,9.59,1.65,17.94,1.0,11002534.76,1096226.0,1332026.0,9054826.76,,,2460.0,,,,,0.07,,10391.0,,,,2460.0,,,7931.0,9.12,0.06,,,66.54,29.27,551323.0,4553927.98,,4.55,66.72,23.2,0.211,29.24,0.5773
2017-10-13,2162026.0,17944815.8,4.28,9.64,1.65,17.89,1.0,11055815.8,1096226.0,1332026.0,9098675.8,,,,,,,,,,,,,,,,,,9.06,,,,66.54,29.3,551323.0,4575980.9,,4.56,66.55,23.11,0.2114,29.45,0.5779
2017-10-16,2154189.0,18095187.6,4.27,9.61,1.65,17.96,1.0,11165187.6,1090689.0,1329189.0,9161787.6,,,,,,,,0.04,,5537.0,,,,,,,2837.0,9.07,0.02,,,66.4,29.27,551860.0,4635624.0,,4.61,66.31,23.14,0.2124,29.7,0.578
2017-10-17,2204345.0,18847149.75,4.37,9.76,1.69,18.64,1.0,11468277.45,1128715.0,1341319.0,9650513.25,,,,,,12130.0,,,,,,,,,0.1,38026.0,,9.5,,,,67.16,30.29,551860.0,4718403.0,,4.67,67.06,24.3,0.2112,29.13,0.5915
2017-10-18,2197932.0,18286794.24,4.35,9.53,1.68,18.61,1.0,11106417.92,1134432.0,1334906.0,9438474.24,,,12130.0,,,,,0.05,,6413.0,,,,12130.0,,,6413.0,9.68,0.04,,,67.02,30.41,558273.0,4644831.36,,4.67,67.45,24.68,0.2109,28.37,0.5892
2017-10-19,2197932.0,18286794.24,4.35,9.58,1.68,18.26,1.0,11106417.92,1134432.0,1334906.0,9438474.24,,,,,,,,,,,,,,,,,,9.41,,,,67.02,30.61,558273.0,4644831.36,,4.66,66.87,24.41,0.2117,28.92,0.593
2017-10-20,2197932.0,18462628.8,4.35,9.44,1.68,18.37,1.0,11213210.4,1134432.0,1334906.0,9529228.8,,,,,,,,,,,,,,,,,,9.47,,,,67.02,30.99,558273.0,4689493.2,,4.69,66.88,24.47,0.212,29.04,0.6004
2017-10-23,2197932.0,18440649.48,4.35,9.48,1.68,18.44,1.0,11199861.34,1134432.0,1334906.0,9517884.48,,,,,,,,,,,,,,,,,,9.52,,,,67.02,30.99,558273.0,4683910.47,,4.68,67.01,24.44,0.2116,28.89,0.6004
2017-10-24,2230337.0,18980167.87,4.42,9.65,1.71,18.82,1.0,11180327.37,1171956.0,1313787.0,9973345.56,,,37000.0,,,,,0.13,,16000.0,,,,37000.0,,16524.0,21119.0,9.86,0.1,,,67.11,32.08,574273.0,4887063.23,,4.86,66.96,23.93,0.2072,27.99,0.6105
2017-10-25,2119527.0,17910003.15,4.2,9.35,1.62,17.97,1.0,11001705.65,1058837.0,1301977.0,8947172.65,,,10000.0,,,,,1.02,,123119.0,,,,10000.0,,,11810.0,8.99,0.13,,,65.43,29.13,559332.0,4726355.4,,4.7,65.68,25.4,0.2139,28.91,0.583
2017-10-26,2119527.0,18058370.04,4.2,9.34,1.62,18.04,1.0,11092844.04,1093837.0,1301977.0,9319491.24,,,35000.0,,,,,,,,,,,35000.0,,,,9.34,,,,67.6,31.15,524332.0,4467308.64,,4.45,67.72,25.54,0.2144,29.07,0.6035
2017-10-27,1579374.0,13693172.58,3.13,6.98,1.21,13.57,1.0,10940014.08,537837.0,1261824.0,4663046.79,,,14000.0,,,,,4.89,,570000.0,,,,14000.0,,,40153.0,4.6,0.34,,,48.1,15.32,580332.0,5031478.44,,4.97,48.04,28.57,0.2693,39.3,0.4497
2017-10-30,1530564.0,13331212.44,3.03,7.08,1.17,13.29,1.0,10896558.4,499811.0,1251040.0,4353353.81,,,,,,,,0.33,,38026.0,,,,,,,10784.0,4.33,0.09,,,57.75,14.23,365687.0,3185133.77,,3.12,58.13,29.68,0.2851,40.3,0.4358
2017-10-31,1514769.0,13345114.89,3.0,7.09,1.16,13.26,1.0,10882508.45,475269.0,1235245.0,4187119.89,,,,,,,,0.21,,24542.0,,,,,,,15795.0,4.14,0.13,,,55.59,13.53,379687.0,3345042.47,,3.32,55.53,29.88,0.2906,40.84,0.4313
2017-11-01,1514769.0,13738954.83,3.0,8.25,1.16,13.53,1.0,11203672.15,483269.0,1235245.0,4383249.83,,,8000.0,,,,,,,,,,,8000.0,,,,4.27,,,,56.53,13.73,371687.0,3371201.09,,3.25,56.79,29.62,0.2918,41.22,0.4304
2017-11-02,1524769.0,13616187.17,3.02,8.61,1.17,13.72,1.0,11298637.85,455269.0,1265245.0,4065552.17,,,,0.26,,,,0.24,30000.0,28000.0,,,0.26,,,,,4.12,,,,55.05,12.9,371687.0,3319164.91,,3.3,55.53,30.07,0.2837,40.02,0.4321
2017-11-03,1554598.0,13447272.7,3.08,10.42,1.19,13.92,1.0,11203869.25,490098.0,1295245.0,4239347.7,,,35000.0,0.27,,,,0.0,30000.0,171.0,,,0.27,35000.0,,,,4.39,,,,49.85,13.84,492987.0,4264337.55,,4.36,50.21,29.2,0.2774,39.68,0.4391
2017-11-06,1536233.0,13365227.1,3.04,10.73,1.17,13.34,1.0,11108856.0,431733.0,1276880.0,3756077.1,,,11635.0,,,,,0.72,,70000.0,,,,11635.0,,,18365.0,3.74,0.2,,,53.74,12.19,371687.0,3233676.9,,3.25,53.48,29.5,0.2819,40.1,0.4339
2017-11-07,1536233.0,13380589.43,3.04,10.49,1.17,13.37,1.0,11121624.8,431733.0,1276880.0,3760394.43,,,,0.31,,,,,35000.0,,,,0.31,,,,35000.0,3.76,0.32,,,53.74,12.14,371687.0,3237393.77,,3.22,53.87,29.6,0.2864,40.05,0.4318
2017-11-08,1498233.0,13184450.4,2.97,9.71,1.15,13.12,1.0,11236544.0,393733.0,1276880.0,3464850.4,,,,,,,,0.33,,38000.0,,,,,,,,3.43,,,,63.23,11.07,229000.0,2015200.0,,1.98,63.42,30.21,0.294,41.25,0.4211
2017-11-09,1427695.0,12563716.0,2.83,9.27,1.09,12.56,1.0,10935716.0,343195.0,1242695.0,3020116.0,,,,,,,,0.35,,40538.0,,,,,,,34185.0,3.02,0.3,0.09,,59.98,9.42,229000.0,2015200.0,10000.0,1.97,60.52,31.87,0.3143,43.08,0.3918
2017-11-10,1427695.0,12906362.8,2.83,9.14,1.09,12.75,1.0,11233962.8,323195.0,1242695.0,2921682.8,,,,,,,,0.26,,30000.0,,,,,,10000.0,,2.85,,,,50.96,8.72,311000.0,2811440.0,,2.7,51.36,31.41,0.3158,43.61,0.3852
2017-11-13,1438008.0,12697610.64,2.85,8.96,1.1,12.84,1.0,11064060.64,316630.0,1253008.0,2795842.9,,,,0.1,,,,0.07,10313.0,6565.0,,,0.1,,,,,2.86,,,,50.45,8.54,311000.0,2746130.0,,2.73,51.17,32.04,0.3087,42.3,0.388
2017-11-14,1467508.0,13354322.8,2.91,9.57,1.12,13.17,1.0,11402372.8,316630.0,1253008.0,2881333.0,,,,,,,,,,,,,,,,,,2.8,,,,50.45,8.55,311000.0,2830100.0,,2.74,50.54,30.51,0.3036,42.49,0.3961
2017-11-15,1438008.0,12898931.76,2.85,9.27,1.1,13.01,1.0,11239481.76,287130.0,1253008.0,2575556.1,,,,,,,,0.27,,29500.0,,,,,,,,2.61,,,,48.0,7.64,311000.0,2789670.0,,2.72,49.02,31.84,0.3086,42.42,0.3826
2017-11-16,1398432.0,12725731.2,2.77,9.24,1.07,12.63,1.0,11210362.8,268654.0,1231908.0,2444751.4,,,,0.07,,,,0.34,8400.0,35000.0,,,0.07,,,16524.0,29500.0,2.41,0.28,,,46.35,7.15,311000.0,2830100.0,,2.8,46.3,32.33,0.3198,44.32,0.3721
2017-11-17,1384183.0,12665274.45,2.74,9.25,1.06,12.64,1.0,10768708.2,309405.0,1176908.0,2831055.75,,,40751.0,,,,,,,,,,,40751.0,,,55000.0,2.83,0.49,,,36.36,8.22,541549.0,4955173.35,,4.85,36.81,32.76,0.3274,44.52,0.3678
2017-11-20,1384183.0,12692958.11,2.74,9.26,1.06,12.69,1.0,10792246.36,309405.0,1176908.0,2837243.85,,,,,,,,,,,,,,,,,,2.84,,,,36.36,8.23,541549.0,4966004.33,,4.92,36.63,32.8,0.327,44.44,0.3683
2017-11-21,1219210.0,11728800.2,2.42,8.06,0.93,11.49,0.0,10518863.94,227903.0,1093437.0,2192426.86,,,,,,,,0.75,,81502.0,,,,,,,83471.0,2.1,0.76,,,42.29,6.08,311000.0,2991820.0,,2.83,42.54,29.66,0.3643,51.49,0.3252
2017-11-22,677332.0,6461747.28,1.34,4.34,0.52,6.33,0.0,5261872.86,227903.0,551559.0,2174194.62,,,,,,,,,,,,,,,,,541878.0,2.19,5.21,,,42.29,6.07,311000.0,2966940.0,,2.83,43.56,16.61,0.3455,53.82,0.1805
2017-11-23,668932.0,6394989.92,1.33,4.26,0.51,6.23,0.0,5192600.04,227903.0,543159.0,2178752.68,,,,,,,,,,,,,,,,,8400.0,2.17,0.08,,,42.29,6.07,311000.0,2973160.0,,2.93,42.59,16.73,0.3533,54.47,0.1783
2017-11-24,247403.0,2328062.23,0.49,1.56,0.19,2.35,0.0,1144538.3,177903.0,121630.0,1674067.23,,,,,,,,0.47,,50000.0,,,,,,,421529.0,1.69,3.88,,,36.39,4.74,311000.0,2926510.0,,2.93,36.64,24.07,0.29,44.52,0.0659
2017-11-27,208240.0,1947044.0,0.41,1.31,0.16,1.96,0.0,838040.5,138740.0,89630.0,1297219.0,,,,,,,,0.07,,7163.0,,,,,,,32000.0,1.31,0.3,0.3,,30.85,3.98,311000.0,2907850.0,32000.0,2.94,30.73,28.69,0.3678,52.58,0.0597
2017-11-28,215403.0,2014018.05,0.43,1.36,0.16,2.02,0.0,838040.5,145903.0,89630.0,1364193.05,,,7163.0,,,,,,,,,,,7163.0,,,,1.37,,,,31.93,4.18,311000.0,2907850.0,,2.93,31.79,27.84,0.3469,50.69,0.0617
2017-11-29,216403.0,1986579.54,0.43,1.41,0.17,2.01,0.0,831983.4,145903.0,90630.0,1339389.54,,,,,,1000.0,,,,,,,,,0.01,,,1.36,,,,31.93,4.18,311000.0,2854980.0,,2.89,32.01,27.4,0.3463,50.81,0.062
2017-11-30,162375.0,1492226.25,0.32,1.05,0.12,1.49,0.0,759369.7,91875.0,82630.0,844331.25,,,,,,,,0.52,,54028.0,,,,,,,8000.0,0.84,0.07,,,100.0,2.66,0.0,0.0,,0.0,100.0,36.99,0.309,38.94,0.0471
2017-12-01,154365.0,1381566.75,0.31,0.81,0.12,1.42,0.0,739538.5,83865.0,82630.0,750591.75,,,,,,,,0.07,,8010.0,,,,,,,,0.77,,,,100.0,2.41,0.0,0.0,,0.0,100.0,38.93,0.3334,41.02,0.0443
2017-12-04,263132.0,2368188.0,0.52,1.35,0.2,2.36,0.0,1722573.0,83865.0,191397.0,754785.0,,,,,,108767.0,,,,,,,,,0.97,,,0.75,,,,100.0,2.32,0.0,0.0,,0.0,100.0,23.99,0.2851,41.27,0.0727
2017-12-05,371118.0,3228726.6,0.74,1.89,0.28,3.34,0.0,1665153.9,191851.0,191397.0,1669103.7,,,116500.0,,,,,0.08,,8514.0,,,,116500.0,,,,1.72,,,,39.69,4.94,291579.0,2536737.3,,2.62,39.63,29.33,0.2417,31.42,0.0955
2017-12-06,482018.0,4217657.5,0.95,2.44,0.37,4.2,0.0,2645098.75,201084.0,302297.0,1759485.0,,,,,,116500.0,,,,,,,,,1.02,9233.0,5600.0,1.75,0.05,,,40.82,5.13,291579.0,2551316.25,,2.54,40.83,22.52,0.3185,48.42,0.123
2017-12-07,482018.0,4241758.4,0.95,2.4,0.37,4.23,0.0,3685413.6,201084.0,418797.0,1769539.2,,,,,,116500.0,,,,,,,,,1.03,,,1.76,,,,39.96,4.96,302150.0,2658920.0,,2.64,39.97,22.48,0.3186,48.45,0.119
2017-12-08,482018.0,4289960.2,0.95,2.38,0.37,4.27,0.0,3727293.3,201084.0,418797.0,1789647.6,,,,,,,,,,,,,,,,,,1.77,,,,39.33,4.82,310150.0,2760335.0,,2.73,39.35,22.42,0.319,48.51,0.1156
2017-12-11,426093.0,3724052.82,0.84,2.1,0.33,3.75,0.0,3171501.28,205159.0,362872.0,1793089.66,,,4075.0,,,16205.0,,,,,,,,4075.0,0.14,,72130.0,1.82,0.63,,,39.81,4.57,310150.0,2710711.0,,2.76,39.78,15.02,0.3535,54.43,0.095
2017-12-12,426093.0,3728313.75,0.84,2.08,0.33,3.73,0.0,3175130.0,205159.0,362872.0,1795141.25,,,,,,,,,,,,,,,,,,1.79,,,,39.81,4.57,310150.0,2713812.5,,2.71,39.82,14.81,0.356,54.74,0.0949
2017-12-13,426093.0,3779444.91,0.84,2.05,0.33,3.76,0.0,3218674.64,205159.0,362872.0,1819760.33,,,,,,,,,,,,,,,,,,1.8,,,,38.99,4.55,321011.0,2847367.57,,2.81,39.01,14.73,0.3567,54.81,0.0946
2017-12-14,426093.0,3809271.42,0.84,2.03,0.33,3.8,0.0,3244075.68,205159.0,362872.0,1834121.46,,,,,,,,,,,,,,,,,,1.82,,,,38.33,4.55,330150.0,2951541.0,,2.93,38.34,14.77,0.3581,54.98,0.0944
