,ALVU FP Equity_DX_SI_QTY,ALVU FP Equity_DX_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVU FP Equity_DX_SI_MV,ALVU FP Equity_DX_DSS,ALVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY,ALVU FP Equity_DX_BROKER_SI_QTY,ALVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVU FP Equity_DX_BROKER_SI_MV_NEW_x,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVU FP Equity_DX_BROKER_SI_MV_INC_x,ALVU FP Equity_DX_BROKER_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_NEW,ALVU FP Equity_DX_SUPPLY_SI_MV_DEC,ALVU FP Equity_DX_BROKER_SI_QTY_INC,ALVU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVU FP Equity_DX_BROKER_SI_MV_NEW_y,ALVU FP Equity_DX_BROKER_SI_MV_INC_y,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVU FP Equity_DX_BROKER_SI_MV_ADD,ALVU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV,ALVU FP Equity_DX_BROKER_SI_MV_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV_RMV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVU FP Equity_DX_UTILIZATION_QUANTITY,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVU FP Equity_DX_BROKER_SI_CON_RATIO,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVU FP Equity_PX_LAST
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,193.0,1455.22,,0.0,0.0,,0.0,,0.0,7.54
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,224.0,1590.4,,0.0,0.0,,0.0,,0.0,7.1
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,224.0,1657.6,,0.0,0.0,,0.0,,0.0,7.4
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,224.0,1691.2,,0.0,0.0,,0.0,,0.0,7.55
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,209.0,1505.01,,0.0,0.0,,0.0,,0.0,7.201
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,222.0,1620.38,,0.0,0.0,,0.0,,0.0,7.299
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,223.0,1627.68,,0.0,0.0,,0.0,,0.0,7.299
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,209.0,1525.49,,0.0,0.0,,0.0,,0.0,7.299
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,209.0,1525.49,,0.0,0.0,,0.0,,0.0,7.299
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,209.0,1484.11,,0.0,0.0,,0.0,,0.0,7.101
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,216.0,1514.16,,0.0,0.0,,0.0,,0.0,7.01
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,205.0,1492.2,,0.0,0.0,,0.0,,0.0,7.279
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,205.0,1496.5,,0.0,0.0,,0.0,,0.0,7.3
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,205.0,1391.75,,0.0,0.0,,0.0,,0.0,6.789
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,275.0,1842.23,,0.0,0.0,,0.0,,0.0,6.699
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,275.0,1841.13,,0.0,0.0,,0.0,,0.0,6.695
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,265.0,1761.99,,0.0,0.0,,0.0,,0.0,6.649
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,265.0,1722.5,,0.0,0.0,,0.0,,0.0,6.5
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,263.0,1751.32,,0.0,0.0,,0.0,,0.0,6.659
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,263.0,1751.58,,0.0,0.0,,0.0,,0.0,6.66
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,249.0,1637.18,,0.0,0.0,,0.0,,0.0,6.575
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,2437.88,,0.0,0.0,,0.0,,0.0,6.501
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,352.0,2358.4,,0.0,0.0,,0.0,,0.0,6.7
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,352.0,2323.2,,0.0,0.0,,0.0,,0.0,6.6
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,349.0,2268.5,,0.0,0.0,,0.0,,0.0,6.5
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,368.0,2392.0,,0.0,0.0,,0.0,,0.0,6.5
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,363.0,2359.5,,0.0,0.0,,0.0,,0.0,6.5
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,363.0,2286.9,,0.0,0.0,,0.0,,0.0,6.3
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,370.0,2405.0,,0.0,0.0,,0.0,,0.0,6.5
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,407.0,2645.5,,0.0,0.0,,0.0,,0.0,6.5
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1460.0,9344.0,,0.01,0.0,,0.0,,0.0,6.4
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1465.0,9083.0,,0.01,0.0,,0.0,,0.0,6.2
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1465.0,9083.0,,0.01,0.0,,0.0,,0.0,6.2
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2859.0,18154.65,,0.02,0.0,,0.0,,0.0,6.35
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2859.0,18466.28,,0.02,0.0,,0.0,,0.0,6.459
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2781.0,17798.4,,0.02,0.0,,0.0,,0.0,6.4
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2751.0,17741.2,,0.02,0.0,,0.0,,0.0,6.449
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2751.0,17331.3,,0.02,0.0,,0.0,,0.0,6.3
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2745.0,17016.26,,0.02,0.0,,0.0,,0.0,6.199
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2747.0,16622.1,,0.02,0.0,,0.0,,0.0,6.051
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2749.0,16491.25,,0.02,0.0,,0.0,,0.0,5.999
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2627.0,15499.3,,0.02,0.0,,0.0,,0.0,5.9
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2627.0,15236.6,,0.02,0.0,,0.0,,0.0,5.8
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2695.0,15684.9,,0.02,0.0,,0.0,,0.0,5.82
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2671.0,15625.35,,0.02,0.0,,0.0,,0.0,5.85
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2689.0,15623.09,,0.02,0.0,,0.0,,0.0,5.81
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2719.0,15498.3,,0.02,0.0,,0.0,,0.0,5.7
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2719.0,16316.72,,0.02,0.0,,0.0,,0.0,6.001
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2719.0,16042.1,,0.02,0.0,,0.0,,0.0,5.9
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2710.0,15989.0,,0.02,0.0,,0.0,,0.0,5.9
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2678.0,15532.4,,0.02,0.0,,0.0,,0.0,5.8
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1621.0,9401.8,,0.01,0.0,,0.0,,0.0,5.8
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1600.0,9280.0,,0.01,0.0,,0.0,,0.0,5.8
2018-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1600.0,9120.0,,0.01,0.0,,0.0,,0.0,5.7
2018-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,237.0,1334.31,,0.0,0.0,,0.0,,0.0,5.63
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,237.0,1334.55,,0.0,0.0,,0.0,,0.0,5.631
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,259.0,1455.58,,0.0,0.0,,0.0,,0.0,5.62
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,258.0,1457.7,,0.0,0.0,,0.0,,0.0,5.65
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,258.0,1444.8,,0.0,0.0,,0.0,,0.0,5.6
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,257.0,1413.5,,0.0,0.0,,0.0,,0.0,5.5
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,256.0,1408.0,,0.0,0.0,,0.0,,0.0,5.5
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,283.0,1556.22,,0.0,0.0,,0.0,,0.0,5.499
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,268.0,1420.67,,0.0,0.0,,0.0,,0.0,5.301
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,268.0,1423.35,,0.0,0.0,,0.0,,0.0,5.311
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,197.0,1077.39,,0.0,0.0,,0.0,,0.0,5.469
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,198.0,1082.86,,0.0,0.0,,0.0,,0.0,5.469
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,174.0,951.61,,0.0,0.0,,0.0,,0.0,5.469
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,143.0,782.21,,0.0,0.0,,0.0,,0.0,5.47
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,143.0,758.04,,0.0,0.0,,0.0,,0.0,5.301
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,168.0,882.0,,0.0,0.0,,0.0,,0.0,5.25
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,165.0,841.5,,0.0,0.0,,0.0,,0.0,5.1
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,165.0,825.0,,0.0,0.0,,0.0,,0.0,5.0
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.699
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.749
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.701
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.701
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.899
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.499
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.479
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.499
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.551
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.551
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03
