,SEFER FP Equity_DX_SI_QTY,SEFER FP Equity_DX_SHORT_INTEREST_VALUE,SEFER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SEFER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SEFER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SEFER FP Equity_DX_SI_MV,SEFER FP Equity_DX_DSS,SEFER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SEFER FP Equity_DX_SUPPLY_SI_QTY,SEFER FP Equity_DX_BROKER_SI_QTY,SEFER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SEFER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SEFER FP Equity_DX_SUPPLY_SI_QTY_INC_x,SEFER FP Equity_DX_BROKER_SI_MV_INC_x,SEFER FP Equity_DX_SUPPLY_SI_MV_NEW,SEFER FP Equity_DX_BROKER_SI_QTY_ADD,SEFER FP Equity_DX_SUPPLY_SI_MV_DEC,SEFER FP Equity_DX_BROKER_SI_QTY_INC,SEFER FP Equity_DX_SUPPLY_SI_QTY_DEC,SEFER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SEFER FP Equity_DX_BROKER_SI_MV_INC_y,SEFER FP Equity_DX_SUPPLY_SI_QTY_INC_y,SEFER FP Equity_DX_BROKER_SI_MV_ADD,SEFER FP Equity_DX_SUPPLY_SI_QTY_ADD,SEFER FP Equity_DX_BROKER_SI_QTY_DEC,SEFER FP Equity_DX_SUPPLY_SI_MV,SEFER FP Equity_DX_BROKER_SI_MV_DEC,SEFER FP Equity_DX_SUPPLY_SI_MV_RMV,SEFER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SEFER FP Equity_DX_UTILIZATION_QUANTITY,SEFER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SEFER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SEFER FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SEFER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SEFER FP Equity_DX_ACTIVE_UTILIZATION_MV,SEFER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SEFER FP Equity_DX_BROKER_SI_CON_RATIO,SEFER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SEFER FP Equity_DX_DEMAND_SUPPLY_RATIO,SEFER FP Equity_PX_LAST
2025-01-16,25071.0,139394.76,1.23,7.71,0.2,0.16,0.0,119628.96,9421.0,21516.0,52380.76,,,0.0,,,,795.0,,,0.0,,,,363.0,0.05,0.0,,100.0,98.58,0.0,0.0,,0.0,100.0,21.87,0.2228,30.75,2.6233,5.56
2025-01-17,25071.0,137890.5,1.23,7.67,0.2,0.16,0.0,118338.0,9421.0,21516.0,51815.5,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,21.76,0.2227,30.82,2.6233,5.5
2025-01-20,24311.0,134196.72,1.19,7.39,0.2,0.16,0.0,114573.12,9421.0,20756.0,52003.92,,,,,,,,,,,,,,760.0,0.05,0.0,,100.0,98.58,0.0,0.0,,0.0,100.0,22.49,0.2274,31.55,2.5438,5.52
2025-01-21,20053.0,110291.5,0.98,6.05,0.16,0.13,0.0,90739.0,9421.0,16498.0,51815.5,,,,,,,,,,,,,,4258.0,0.05,0.02,,100.0,98.58,0.0,0.0,,0.0,100.0,26.2,0.2531,36.76,2.0983,5.5
2025-01-22,20053.0,109890.44,0.98,6.12,0.16,0.13,0.0,90409.04,9421.0,16498.0,51627.08,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,26.15,0.2535,36.86,2.0983,5.48
2025-01-23,17116.0,92084.08,0.84,5.34,0.14,0.12,0.0,72958.18,9421.0,13561.0,50684.98,,,,,,,,,,,,,,2937.0,0.05,0.02,,100.0,98.58,0.0,0.0,,0.0,100.0,29.55,0.3096,42.14,1.7909,5.38
2025-01-24,20053.0,107885.14,0.98,6.39,0.16,0.13,0.0,88759.24,9421.0,16498.0,50684.98,,,,,2937.0,,,,,,,0.02,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,26.11,0.2552,37.24,2.0983,5.38
2025-01-27,20053.0,105278.25,0.98,6.42,0.16,0.13,0.0,86614.5,9421.0,16498.0,49460.25,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,25.77,0.2546,37.29,2.0983,5.25
2025-01-28,20053.0,105478.78,0.98,6.38,0.16,0.13,0.0,86779.48,9421.0,16498.0,49554.46,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,25.78,0.257,37.78,2.0983,5.26
2025-01-29,20053.0,106280.9,0.98,6.39,0.16,0.13,0.0,87439.4,9421.0,16498.0,49931.3,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,25.83,0.2574,37.85,2.0983,5.3
2025-01-30,20053.0,108486.73,0.98,6.51,0.16,0.13,0.0,89254.18,9421.0,16498.0,50967.61,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,26.01,0.2569,37.64,2.0983,5.41
2025-01-31,20053.0,113499.98,0.98,6.89,0.16,0.13,0.0,93378.68,9421.0,16498.0,53322.86,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,26.43,0.2552,37.06,2.0983,5.66
2025-02-03,20053.0,110291.5,0.98,6.09,0.16,0.14,0.0,90739.0,9421.0,16498.0,51815.5,,,,,,,,,,,,,,,0.05,,,100.0,98.58,0.0,0.0,,0.0,100.0,26.04,0.2514,36.47,2.0983,5.5
2025-02-04,21053.0,118528.39,1.03,6.5,0.17,0.14,0.0,98513.74,10421.0,17498.0,58670.23,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.06,,,100.0,98.71,0.0,0.0,,0.0,100.0,25.38,0.2365,35.44,1.9942,5.63
2025-02-05,22353.0,126294.45,1.1,6.83,0.18,0.15,0.0,102253.7,11021.0,18098.0,62268.65,,600.0,0.0,,,,700.0,,,0.0,600.0,,,100.0,0.06,0.0,,100.0,98.78,0.0,0.0,,0.0,100.0,24.11,0.226,33.21,2.0035,5.65
2025-02-06,22353.0,130317.99,1.1,6.77,0.18,0.15,0.0,105511.34,11021.0,18098.0,64252.43,,,,,,,,,,,,,,,0.06,,,100.0,98.78,0.0,0.0,,0.0,100.0,24.4,0.2258,32.99,2.0035,5.83
2025-02-07,22353.0,131882.7,1.1,6.95,0.18,0.15,0.0,106778.2,11021.0,18098.0,65023.9,,,,,,,,,,,,,,,0.06,,,100.0,98.78,0.0,0.0,,0.0,100.0,24.37,0.2241,32.56,2.0035,5.9
2025-02-10,22353.0,134565.06,1.1,7.04,0.18,0.15,0.0,108949.96,11021.0,18098.0,66346.42,,,,,,,,,,,,,,,0.07,,,100.0,98.78,0.0,0.0,,0.0,100.0,24.54,0.2235,32.3,2.0035,6.02
2025-02-11,22353.0,135235.65,1.1,6.99,0.18,0.16,0.0,109492.9,11021.0,18098.0,66677.05,,,,,,,,,,,,,,,0.07,,,100.0,98.78,0.0,0.0,,0.0,100.0,24.61,0.222,31.89,2.0035,6.05
2025-02-12,22353.0,135906.24,1.1,6.85,0.18,0.16,0.0,110035.84,11021.0,18098.0,67007.68,,,,,,,,,,,,,,,0.07,,,100.0,98.78,0.0,0.0,,0.0,100.0,24.66,0.2216,31.73,2.0035,6.08
2025-02-13,22353.0,137694.48,1.1,6.92,0.18,0.16,0.0,111483.68,11021.0,18098.0,67889.36,,,,,,,,,,,,,,,0.07,,,100.0,98.78,0.0,0.0,,0.0,100.0,24.87,0.221,31.47,2.0035,6.16
2025-02-14,22353.0,141047.43,1.1,6.76,0.18,0.16,0.0,114198.38,11021.0,18098.0,69542.51,,,,,,,,,,,,,,,0.07,,,100.0,98.78,0.0,0.0,,0.0,100.0,25.12,0.2206,31.19,2.0035,6.31
2025-02-17,22353.0,140153.31,1.1,6.59,0.18,0.16,0.0,113474.46,11021.0,18098.0,69101.67,,,,,,,,,,,,,,,0.07,,,100.0,70.02,0.0,0.0,,0.0,100.0,25.02,0.2192,30.87,1.4201,6.27
2025-02-18,22353.0,137918.01,1.1,7.21,0.18,0.16,0.0,111664.66,11021.0,18098.0,67999.57,,,,,,,,,,,,,,,0.07,,,100.0,70.02,0.0,0.0,,0.0,100.0,24.7,0.2191,30.97,1.4201,6.17
2025-02-19,22353.0,136576.83,1.1,7.38,0.18,0.16,0.0,110578.78,11021.0,18098.0,67338.31,,,,,,,,,,,,,,,0.07,,,100.0,70.02,0.0,0.0,,0.0,100.0,24.62,0.2201,31.32,1.4201,6.11
2025-02-20,22353.0,135682.71,1.1,7.48,0.18,0.16,0.0,109854.86,11021.0,18098.0,66897.47,,,,,,,,,,,,,,,0.07,,,100.0,70.02,0.0,0.0,,0.0,100.0,24.68,0.2206,31.45,1.4201,6.07
2025-02-21,22353.0,132553.29,1.1,8.0,0.18,0.16,0.0,107321.14,11021.0,18098.0,65354.53,,,,,,,,,,,,,,,0.07,,,100.0,70.02,0.0,0.0,,0.0,100.0,24.39,0.2208,31.65,1.4201,5.93
2025-02-24,26853.0,161118.0,1.32,9.7,0.22,0.18,0.0,135588.0,15521.0,22598.0,93126.0,,4500.0,0.03,,,,4500.0,,,0.03,4500.0,,,,0.09,,,100.0,98.61,0.0,0.0,,0.0,100.0,20.88,0.2654,42.3,1.706,6.0
2025-02-25,26853.0,160312.41,1.32,9.99,0.22,0.18,0.0,134910.06,15521.0,22598.0,92660.37,,,,,,,,,,,,,,,0.09,,,100.0,98.61,0.0,0.0,,0.0,100.0,20.87,0.2635,42.01,1.706,5.97
2025-02-26,26336.0,157225.92,1.29,9.9,0.21,0.18,0.0,131823.57,15521.0,22081.0,92660.37,,,,,,,,,,,,,,517.0,0.09,0.0,,100.0,98.61,0.0,0.0,,0.0,100.0,19.46,0.2665,42.86,1.6732,5.97
2025-02-27,25836.0,154499.28,1.27,9.83,0.21,0.18,0.0,132044.38,15004.0,22081.0,89723.92,,,,,,0.0,,517.0,,,,,,,0.09,,,100.0,98.45,0.0,0.0,,0.0,100.0,18.02,0.2698,43.7,1.6953,5.98
2025-02-28,25836.0,153982.56,1.27,9.92,0.21,0.18,0.0,131602.76,15004.0,22081.0,89423.84,,,,,,,,,,,,,,,0.09,,,100.0,98.45,0.0,0.0,,0.0,100.0,17.99,0.2703,43.79,1.6953,5.96
2025-03-03,25836.0,155016.0,1.27,9.85,0.21,0.17,0.0,132486.0,15004.0,22081.0,90024.0,,,,,,,,,,,,,,,0.09,,,100.0,98.45,0.0,0.0,,0.0,100.0,18.17,0.2696,43.66,1.6953,6.0
2025-03-04,25836.0,152432.4,1.27,9.69,0.21,0.17,0.0,130277.9,15004.0,22081.0,88523.6,,,,,,,,,,,,,,,0.09,,,100.0,98.45,0.0,0.0,,0.0,100.0,18.13,0.2676,43.35,1.6953,5.9
2025-03-05,25836.0,151657.32,1.27,9.49,0.21,0.17,0.0,129615.47,15004.0,22081.0,88073.48,,,,,,,,,,,,,,,0.09,,,100.0,98.55,0.0,0.0,,0.0,100.0,18.25,0.2682,43.44,1.6969,5.87
2025-03-06,25836.0,151915.68,1.27,9.11,0.21,0.17,0.0,129836.28,15004.0,22081.0,88223.52,,,,,,,,,,,,,,,0.09,,,100.0,98.55,0.0,0.0,,0.0,100.0,18.19,0.2678,43.36,1.6969,5.88
2025-03-07,25836.0,152690.76,1.27,9.13,0.21,0.17,0.0,130498.71,15004.0,22081.0,88673.64,,,,,,,,,,,,,,,0.09,,,100.0,98.55,0.0,0.0,,0.0,100.0,18.27,0.2669,43.2,1.6969,5.91
2025-03-10,25836.0,151915.68,1.27,9.09,0.21,0.17,0.0,129836.28,15004.0,22081.0,88223.52,,,,,,,,,,,,,,,0.09,,,100.0,98.55,0.0,0.0,,0.0,100.0,18.2,0.2662,43.09,1.6969,5.88
2025-03-11,25836.0,150365.52,1.27,9.11,0.21,0.17,0.0,128511.42,15004.0,22081.0,87323.28,,,,,,,,,,,,,,,0.09,,,100.0,98.55,0.0,0.0,,0.0,100.0,18.17,0.2671,43.26,1.6969,5.82
2025-03-12,25836.0,149848.8,1.27,8.81,0.21,0.17,0.0,128069.8,15004.0,22081.0,87023.2,,,,,,,,,,,,,,,0.09,,,100.0,98.55,0.0,0.0,,0.0,100.0,18.08,0.2686,43.5,1.6969,5.8
2025-03-13,31436.0,179813.92,1.54,10.49,0.26,0.2,0.0,142319.32,17804.0,24881.0,101838.88,,2800.0,0.02,,,,2800.0,,,0.02,2800.0,,,,0.1,,,100.0,98.77,0.0,0.0,,0.0,100.0,28.12,0.2538,36.52,1.744,5.72
2025-03-14,31034.0,179066.18,1.52,10.4,0.25,0.2,0.0,141243.83,17804.0,24479.0,102729.08,,,,,,,,,,,,,,402.0,0.1,0.0,,100.0,98.77,0.0,0.0,,0.0,100.0,27.07,0.2538,37.17,1.7217,5.77
2025-03-17,30632.0,177359.28,1.5,12.3,0.25,0.2,0.0,141733.41,17402.0,24479.0,100757.58,,,,,,0.0,,402.0,,,,,,,0.1,,,100.0,98.75,0.0,0.0,,0.0,100.0,26.31,0.2529,37.44,1.7382,5.79
2025-03-18,30632.0,175215.04,1.5,12.54,0.25,0.2,0.0,140019.88,17402.0,24479.0,99539.44,,,,,,,,,,,,,,,0.1,,,100.0,98.75,0.0,0.0,,0.0,100.0,26.39,0.2527,37.38,1.7382,5.72
2025-03-19,30632.0,170926.56,1.5,12.34,0.25,0.2,0.0,136592.82,17402.0,24479.0,97103.16,,,,,,,,,,,,,,,0.1,,,100.0,98.75,0.0,0.0,,0.0,100.0,26.27,0.2543,37.77,1.7382,5.58
2025-03-20,30632.0,172458.16,1.5,11.96,0.25,0.19,0.0,137816.77,17402.0,24479.0,97973.26,,,,,,,,,,,,,,,0.1,,,100.0,98.75,0.0,0.0,,0.0,100.0,25.93,0.2562,38.27,1.7382,5.63
2025-03-21,30632.0,172151.84,1.5,12.31,0.25,0.2,0.0,137571.98,17402.0,24479.0,97799.24,,,,,,,,,,,,,,,0.1,,,100.0,98.75,0.0,0.0,,0.0,100.0,26.08,0.2552,38.02,1.7382,5.62
2025-03-24,29632.0,170976.64,1.45,12.2,0.24,0.19,0.0,135473.83,16402.0,23479.0,94639.54,,,,,,0.01,,1000.0,,,,,,1000.0,0.09,0.01,,100.0,98.67,0.0,0.0,,0.0,100.0,26.77,0.2694,39.09,1.7826,5.77
2025-03-25,28232.0,166568.8,1.39,11.82,0.23,0.18,0.0,134396.1,15702.0,22779.0,92641.8,,,,,,0.0,,700.0,,,,,,700.0,0.09,0.0,,100.0,98.61,0.0,0.0,,0.0,100.0,28.23,0.281,40.18,1.773,5.9
2025-03-26,28320.0,163689.6,1.39,12.16,0.23,0.19,0.0,131916.94,15746.0,22823.0,91011.88,,44.0,0.0,,,,44.0,,,0.0,44.0,,,,0.09,,,100.0,98.62,0.0,0.0,,0.0,100.0,28.5,0.279,39.76,1.7737,5.78
2025-03-27,29320.0,162432.8,1.44,12.61,0.24,0.19,0.0,129209.42,16246.0,23323.0,90002.84,,500.0,0.0,,,,500.0,,,0.0,500.0,,,,0.09,,,100.0,98.66,0.0,0.0,,0.0,100.0,27.49,0.2709,39.06,1.7805,5.54
2025-03-28,29320.0,160087.2,1.44,12.21,0.24,0.19,0.0,127343.58,16246.0,23323.0,88703.16,,,,,,,,,,,,,,,0.09,,,100.0,98.66,0.0,0.0,,0.0,100.0,26.98,0.2742,39.92,1.7805,5.46
2025-03-31,29320.0,157448.4,1.44,12.65,0.24,0.18,0.0,125244.51,16246.0,23323.0,87241.02,,,,,,,,,,,,,,,0.09,,,100.0,98.99,0.0,0.0,,0.0,100.0,26.83,0.2757,40.27,1.7865,5.37
2025-04-01,29320.0,158621.2,1.44,12.47,0.24,0.18,0.0,126177.43,16246.0,23323.0,87890.86,,,,,,,,,,,,,,,0.09,,,100.0,98.99,0.0,0.0,,0.0,100.0,26.58,0.277,40.61,1.7865,5.41
2025-04-02,28420.0,153183.8,1.4,12.11,0.23,0.18,0.0,120859.97,15746.0,22423.0,84870.94,,,,,,0.0,,500.0,,,,,,900.0,0.09,0.01,,100.0,98.23,0.0,0.0,,0.0,100.0,27.88,0.2661,37.83,1.773,5.39
2025-04-03,27629.0,139526.45,1.36,11.95,0.22,0.17,0.0,109463.8,14999.0,21676.0,75744.95,,,,,,0.0,,747.0,,,,,,747.0,0.08,0.01,,100.0,93.57,0.0,0.0,,0.0,100.0,28.82,0.2721,38.71,1.7237,5.05
2025-04-04,26629.0,142731.44,1.31,10.92,0.22,0.16,0.0,113503.36,14499.0,21176.0,77714.64,,,,,,0.0,,500.0,,,,,,500.0,0.07,0.0,,100.0,90.45,0.0,0.0,,0.0,100.0,28.7,0.2867,41.18,1.6613,5.36
2025-04-07,26629.0,135807.9,1.31,10.37,0.22,0.16,0.0,107997.6,14499.0,21176.0,73944.9,,,,,,,,,,,,,,,0.08,,,100.0,93.63,0.0,0.0,,0.0,100.0,29.58,0.2835,40.21,1.7197,5.1
2025-04-08,30029.0,157351.96,1.47,11.39,0.24,0.18,0.0,128778.24,17899.0,24576.0,93790.76,,3400.0,,,3400.0,,,,,,3400.0,0.02,,,0.09,,,100.0,94.78,0.0,0.0,,0.0,100.0,26.02,0.2429,37.11,1.5901,5.24
2025-04-09,28976.0,151254.72,1.42,11.07,0.24,0.17,0.0,122790.06,17899.0,23523.0,93432.78,,,,,,,,,,,,,,1053.0,0.09,0.01,,100.0,94.78,0.0,0.0,,0.0,100.0,23.87,0.2403,37.8,1.5343,5.22
2025-04-10,25176.0,132425.76,1.24,9.71,0.2,0.15,0.0,121100.98,17899.0,23023.0,94148.74,,,,,,,,,,,,,,500.0,0.09,0.0,,100.0,94.78,0.0,0.0,,0.0,100.0,15.89,0.2512,42.3,1.3331,5.26
2025-04-11,24076.0,122787.6,1.18,9.08,0.2,0.15,0.0,111807.3,17399.0,21923.0,88734.9,,,,,,0.0,,500.0,,,,,,1100.0,0.09,0.01,,100.0,92.13,0.0,0.0,,0.0,100.0,16.41,0.2593,43.67,1.2749,5.1
2025-04-14,25076.0,127887.6,1.23,9.48,0.2,0.15,0.0,116907.3,18399.0,22923.0,93834.9,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,,0.09,,,100.0,94.91,0.0,0.0,,0.0,100.0,15.8,0.2532,42.67,1.2936,5.1
2025-04-15,22923.0,116907.3,1.13,8.84,0.19,0.14,0.0,105927.0,18399.0,20770.0,93834.9,,,,,,,,,,,,,,2153.0,0.09,0.01,,100.0,94.91,0.0,0.0,,0.0,100.0,14.73,0.2751,46.17,1.1825,5.1
2025-04-16,21170.0,108813.8,1.04,8.12,0.17,0.13,0.0,107271.8,16346.0,20870.0,84018.44,,,0.0,,,0.01,300.0,2053.0,,0.0,,,,200.0,0.08,0.0,,100.0,94.31,0.0,0.0,,0.0,100.0,15.85,0.309,49.2,1.2214,5.14
2025-04-17,21170.0,108390.4,1.04,8.21,0.17,0.13,0.0,106854.4,16346.0,20870.0,83691.52,,,,,,,,,,,,,,,0.08,,,100.0,94.31,0.0,0.0,,0.0,100.0,15.84,0.3079,49.05,1.2214,5.12
2025-04-18,21170.0,108390.4,1.04,8.28,0.17,0.13,0.0,106854.4,16346.0,20870.0,83691.52,,,,,,,,,,,,,,,0.08,,,100.0,94.31,0.0,0.0,,0.0,100.0,15.87,0.308,49.06,1.2214,
2025-04-21,21170.0,108390.4,1.04,8.28,0.17,0.13,0.0,106854.4,16346.0,20870.0,83691.52,,,,,,,,,,,,,,,0.08,,,100.0,94.31,0.0,0.0,,0.0,100.0,15.96,0.3067,48.88,1.2214,
2025-04-22,21813.0,112991.34,1.07,8.54,0.18,0.13,0.0,111437.34,16989.0,21513.0,88003.02,,643.0,0.0,,,,643.0,,,0.0,643.0,,,,0.09,,,100.0,98.02,0.0,0.0,,0.0,100.0,15.46,0.2933,47.73,1.2585,5.18
2025-04-23,21813.0,113427.6,1.07,8.4,0.18,0.13,0.0,111867.6,16989.0,21513.0,88342.8,,,,,,,,,,,,,,,0.09,,,100.0,98.02,0.0,0.0,,0.0,100.0,15.48,0.2926,47.63,1.2585,5.2
2025-04-24,20226.0,105175.2,0.99,6.63,0.16,0.12,0.0,103615.2,16989.0,19926.0,88342.8,,,,,,,,,,,,,,1587.0,0.09,0.01,,100.0,98.19,0.0,0.0,,0.0,100.0,16.62,0.327,50.62,1.169,5.2
2025-04-25,20226.0,107197.8,0.99,6.31,0.16,0.13,0.0,105607.8,16989.0,19926.0,90041.7,,,,,,,,,,,,,,,0.09,,,100.0,98.19,0.0,0.0,,0.0,100.0,16.58,0.3269,50.62,1.169,5.3
2025-04-28,20426.0,109891.88,1.0,5.63,0.17,0.13,0.0,107201.88,17189.0,19926.0,92476.82,,200.0,,,,,,,,,200.0,,,,0.09,,,100.0,98.87,0.0,0.0,,0.0,100.0,16.65,0.3175,49.64,1.1749,5.38
2025-04-29,20426.0,108257.8,1.0,5.59,0.17,0.13,0.0,105607.8,17189.0,19926.0,91101.7,,,,,,,,,,,,,,,0.09,,,100.0,98.87,0.0,0.0,,0.0,100.0,16.76,0.3158,49.36,1.1749,5.3
2025-04-30,20426.0,108257.8,1.0,5.52,0.17,0.13,0.0,105607.8,17189.0,19926.0,91101.7,,,,,,,,,,,,,,,0.09,,,100.0,98.87,0.0,0.0,,0.0,100.0,16.58,0.3188,49.8,1.1749,5.3
2025-05-01,20426.0,108257.8,1.0,5.54,0.17,0.13,0.0,105607.8,17189.0,19926.0,91101.7,,,,,,,,,,,,,,,0.09,,,100.0,98.87,0.0,0.0,,0.0,100.0,16.55,0.3193,49.87,1.1749,
2025-05-02,20866.0,112259.08,1.02,5.66,0.17,0.13,0.0,104511.88,16689.0,19426.0,89786.82,,,,,,0.0,,500.0,,,,,,500.0,0.09,0.0,,100.0,97.77,0.0,0.0,,0.0,100.0,16.29,0.2924,46.88,1.2224,5.38
2025-05-05,20626.0,112205.44,1.01,5.59,0.17,0.13,0.0,104045.44,16989.0,19126.0,92420.16,,1000.0,0.0,,,0.0,300.0,700.0,,0.0,1000.0,,,600.0,0.09,0.0,,100.0,94.02,0.0,0.0,,0.0,100.0,16.58,0.2763,44.62,1.1415,5.44
2025-05-06,20626.0,111380.4,1.01,5.75,0.17,0.13,0.0,101984.4,16989.0,18886.0,91740.6,,,,,,,,,,,,,,240.0,0.09,0.0,,100.0,94.02,0.0,0.0,,0.0,100.0,16.74,0.2746,44.32,1.1415,5.4
2025-05-07,20386.0,108453.52,1.0,5.69,0.17,0.13,0.0,100473.52,16749.0,18886.0,89104.68,,,,,,0.0,,240.0,,,,,,,0.09,,,100.0,92.69,0.0,0.0,,0.0,100.0,16.8,0.2802,45.06,1.1282,5.32
2025-05-08,20386.0,110084.4,1.0,5.63,0.17,0.13,0.0,101984.4,16749.0,18886.0,90444.6,,,,,,,,,,,,,,,0.09,,,100.0,92.69,0.0,0.0,,0.0,100.0,16.6,0.2818,45.34,1.1282,5.4
2025-05-09,19386.0,104684.4,0.95,5.27,0.16,0.12,0.0,96584.4,16749.0,17886.0,90444.6,,,,,,,,,,,,,,1000.0,0.09,0.01,,100.0,92.69,0.0,0.0,,0.0,100.0,15.48,0.2925,47.12,1.0728,5.4
2025-05-12,19386.0,105847.56,0.95,5.34,0.16,0.12,0.0,97657.56,15149.0,17886.0,82713.54,,,,,,0.01,,1600.0,,,,,,,0.08,,,100.0,87.76,0.0,0.0,,0.0,100.0,15.56,0.2941,47.35,1.123,5.46
2025-05-13,27835.0,160886.3,1.37,7.65,0.23,0.17,0.0,109161.08,16149.0,18886.0,93341.22,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.09,,,100.0,93.55,0.0,0.0,,0.0,100.0,12.76,0.3803,57.89,1.6125,5.78
2025-05-14,27835.0,158659.5,1.37,7.8,0.23,0.18,0.0,107650.2,16149.0,18886.0,92049.3,,,,,,,,,,,,,,,0.09,,,100.0,93.55,0.0,0.0,,0.0,100.0,13.01,0.3745,57.25,1.6125,5.7
2025-05-15,25586.0,146863.64,1.26,7.07,0.21,0.15,0.0,69666.38,16849.0,12137.0,96713.26,,,,,,,,,,,,,700.0,6749.0,0.1,0.05,,100.0,93.8,0.0,0.0,,0.0,100.0,30.17,0.2516,34.39,1.4245,5.74
2025-05-16,25586.0,147375.36,1.26,7.14,0.21,0.15,0.0,69909.12,16849.0,12137.0,97050.24,,,,,,,,,,,,,,,0.1,,,100.0,97.61,0.0,0.0,,0.0,100.0,30.19,0.2518,34.43,1.4822,5.76
2025-05-19,16737.0,96070.38,0.82,4.66,0.14,0.1,0.0,83442.38,14100.0,14537.0,80934.0,,700.0,0.01,,,0.02,2400.0,3449.0,,0.01,700.0,,,,0.08,,,100.0,97.15,0.0,0.0,,0.0,100.0,20.75,0.1899,23.61,1.1532,5.74
2025-05-20,16737.0,93727.2,0.82,4.62,0.14,0.1,0.0,81407.2,14100.0,14537.0,78960.0,,,,,,,,,,,,,,,0.08,,,100.0,97.15,0.0,0.0,,0.0,100.0,20.8,0.19,23.62,1.1532,5.6
2025-05-21,17533.0,98184.8,0.86,5.01,0.14,0.1,0.0,85864.8,10896.0,15333.0,61017.6,,,0.02,,,0.02,3393.0,3204.0,,0.02,,,,2597.0,0.06,0.02,,100.0,91.62,0.0,0.0,,0.0,100.0,22.28,0.2438,37.02,1.4744,5.6
2025-05-22,17533.0,97834.14,0.86,5.33,0.14,0.1,0.0,85558.14,10896.0,15333.0,60799.68,,,,,,,,,,,,,,,0.06,,,100.0,91.62,0.0,0.0,,0.0,100.0,22.36,0.2436,37.01,1.4744,5.58
2025-05-23,17533.0,97834.14,0.86,5.55,0.14,0.1,0.0,85558.14,10896.0,15333.0,60799.68,,,,,,,,,,,,,,,0.06,,,100.0,91.62,0.0,0.0,,0.0,100.0,22.52,0.2434,36.95,1.4744,5.58
2025-05-26,17533.0,96782.16,0.86,5.56,0.14,0.1,0.0,84638.16,10896.0,15333.0,60145.92,,,,,,,,,,,,,,,0.06,,,100.0,91.62,0.0,0.0,,0.0,100.0,22.52,0.2434,36.93,1.4744,5.52
2025-05-27,17533.0,96782.16,0.86,5.46,0.14,0.1,0.0,84638.16,10896.0,15333.0,60145.92,,,,,,,,,,,,,,,0.06,,,100.0,91.62,0.0,0.0,,0.0,100.0,22.26,0.2448,37.29,1.4744,5.52
2025-05-28,16833.0,90561.54,0.83,5.3,0.14,0.09,0.0,82491.54,10196.0,15333.0,54854.48,,,,,,0.0,,700.0,,,,,,,0.06,,,100.0,91.1,0.0,0.0,,0.0,100.0,23.24,0.2625,38.77,1.504,5.38
2025-05-29,16833.0,91234.86,0.83,5.15,0.14,0.09,0.0,83104.86,10196.0,15333.0,55262.32,,,,,,,,,,,,,,,0.05,,,100.0,91.1,0.0,0.0,,0.0,100.0,23.03,0.2644,39.3,1.504,5.42
2025-05-30,15430.0,83013.4,0.76,4.73,0.13,0.09,0.0,76557.4,9093.0,14230.0,48920.34,,,,,,0.01,,1103.0,,,,,,1103.0,0.05,0.01,,100.0,81.25,0.0,0.0,,0.0,100.0,25.17,0.2938,42.43,1.3787,5.38
2025-06-02,15430.0,83013.4,0.76,4.73,0.13,0.09,0.0,76557.4,9093.0,14230.0,48920.34,,,,,,,,,,,,,,,0.05,,,100.0,90.13,0.0,0.0,,0.0,100.0,25.21,0.294,42.47,1.5294,5.38
2025-06-03,16530.0,88270.2,0.81,5.09,0.13,0.09,0.0,79192.2,10193.0,14830.0,54430.62,,1100.0,,,600.0,,,,,,1100.0,0.0,,,0.06,,,100.0,89.78,0.0,0.0,,0.0,100.0,23.53,0.2697,39.78,1.456,5.34
