,ALMIB FP Equity_DX_SI_QTY,ALMIB FP Equity_DX_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIB FP Equity_DX_SI_MV,ALMIB FP Equity_DX_DSS,ALMIB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY,ALMIB FP Equity_DX_BROKER_SI_QTY,ALMIB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIB FP Equity_DX_BROKER_SI_MV_INC_x,ALMIB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMIB FP Equity_DX_BROKER_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_NEW,ALMIB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIB FP Equity_DX_BROKER_SI_QTY_INC,ALMIB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMIB FP Equity_DX_BROKER_SI_MV_INC_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIB FP Equity_DX_BROKER_SI_MV_ADD,ALMIB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV,ALMIB FP Equity_DX_BROKER_SI_MV_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIB FP Equity_DX_BROKER_SI_CON_RATIO,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIB FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-06-01,1012.0,31321.4,0.02,0.09,0.02,0.03,0.0,31135.7,6.0,1006.0,185.7,,,,,,,,0.09,,2994.0,,,,,,,2994.0,0.0,0.09,,100.0,0.06,0.0,0.0,,0.0,100.0,1.19,0.9766,98.81,0.1087
2016-06-02,1012.0,30623.12,0.02,0.09,0.02,0.03,0.0,30441.56,6.0,1006.0,181.56,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.06,0.0,0.0,,0.0,100.0,1.19,0.9766,98.81,0.1087
2016-06-03,1012.0,30562.4,0.02,0.09,0.02,0.03,0.0,30381.2,6.0,1006.0,181.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.06,0.0,0.0,,0.0,100.0,1.19,0.9766,98.81,0.1087
2016-06-06,3712.0,110988.8,0.09,0.34,0.06,0.11,0.0,70444.4,1356.0,2356.0,40544.4,,,1350.0,0.04,,,,,1350.0,,,,0.04,1350.0,,,,0.04,,,100.0,12.73,0.0,0.0,,0.0,100.0,0.32,0.9936,99.68,0.3483
2016-06-07,3712.0,111025.92,0.09,0.35,0.06,0.11,0.0,70467.96,1356.0,2356.0,40557.96,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.73,0.0,0.0,,0.0,100.0,0.32,0.9936,99.68,0.3483
2016-06-08,2938.0,89609.0,0.07,0.28,0.05,0.09,0.0,48251.0,1356.0,1582.0,41358.0,,,,,,,,,,,,,,,,,774.0,0.04,0.02,,100.0,12.73,0.0,0.0,,0.0,100.0,0.41,0.9919,99.59,0.2757
2016-06-09,2938.0,80941.9,0.07,0.29,0.05,0.09,0.0,43584.1,1356.0,1582.0,37357.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.73,0.0,0.0,,0.0,100.0,0.41,0.9919,99.59,0.2757
2016-06-10,3106.0,86346.8,0.07,0.26,0.05,0.09,0.0,48650.0,1356.0,1750.0,37696.8,,,,0.0,,,,,168.0,,,,0.0,,,,,0.04,,,100.0,12.73,0.0,0.0,,0.0,100.0,0.38,0.9924,99.62,0.2915
2016-06-13,4158.0,111434.4,0.1,0.34,0.07,0.12,0.0,75093.6,1356.0,2802.0,36340.8,,,,0.03,,,,,1052.0,,,,0.03,,,,,0.04,,,100.0,12.73,0.0,0.0,,0.0,100.0,0.29,0.9942,99.71,0.3902
2016-06-14,4158.0,112099.68,0.1,0.34,0.07,0.11,0.0,75541.92,1356.0,2802.0,36557.76,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.88,0.0,0.0,,0.0,100.0,0.29,0.9942,99.71,2.5109
2016-06-15,4361.0,117223.68,0.1,0.35,0.07,0.12,0.0,80774.4,1559.0,3005.0,41905.92,,,203.0,,,203.0,,,,,,,,203.0,0.01,,,0.04,,,100.0,83.86,0.0,0.0,,0.0,100.0,4.65,0.906,95.07,2.3459
2016-06-16,4361.0,111161.89,0.1,0.35,0.07,0.12,0.0,76597.45,1559.0,3005.0,39738.91,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.86,0.0,0.0,,0.0,100.0,4.65,0.906,95.07,2.3459
2016-06-17,4361.0,110769.4,0.1,0.34,0.07,0.11,0.0,76327.0,1559.0,3005.0,39598.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.86,0.0,0.0,,0.0,100.0,4.65,0.906,95.07,2.3459
2016-06-20,4361.0,109461.1,0.1,0.34,0.07,0.11,0.0,75425.5,1559.0,3005.0,39130.9,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.86,0.0,0.0,,0.0,100.0,4.65,0.906,95.07,2.3459
2016-06-21,2915.0,74886.35,0.07,0.23,0.05,0.07,0.0,40050.71,1559.0,1559.0,40050.71,,,,,,,,,,,,,,,,,1446.0,0.04,0.04,,100.0,83.86,0.0,0.0,,0.0,100.0,6.96,0.8628,92.62,1.568
2016-06-22,2903.0,72807.24,0.07,0.23,0.05,0.07,0.0,38949.24,1553.0,1553.0,38949.24,,,,,,,,0.0,,6.0,,,,,,,6.0,0.04,0.0,,100.0,83.81,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,1.5666
2016-06-23,2903.0,73678.14,0.07,0.24,0.05,0.07,0.0,39415.14,1553.0,1553.0,39415.14,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.81,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,1.5666
2016-06-24,2903.0,70833.2,0.07,0.24,0.05,0.07,0.0,37893.2,1553.0,1553.0,37893.2,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.81,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,1.5666
2016-06-27,2903.0,69672.0,0.07,0.28,0.05,0.07,0.0,37272.0,1553.0,1553.0,37272.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.81,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,1.5666
2016-06-28,2903.0,73126.57,0.07,0.29,0.05,0.07,0.0,39120.07,1553.0,1553.0,39120.07,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.81,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,1.5666
2016-06-29,2903.0,74607.1,0.07,0.29,0.05,0.07,0.0,39912.1,1553.0,1553.0,39912.1,,,,,,,,,,,,,,,,,,0.04,,,100.0,83.81,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,1.5666
2016-06-30,2903.0,74607.1,0.07,0.3,0.05,0.07,0.0,39912.1,1350.0,1553.0,34695.0,,,,,,,,0.0,,203.0,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,6.82,0.8729,93.18,1.7594
2016-07-01,2700.0,67635.0,0.06,0.28,0.05,0.07,0.0,33817.5,1350.0,1350.0,33817.5,,,,,,,,,,,,,,,,,203.0,0.03,0.01,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-04,2700.0,71820.0,0.06,0.29,0.05,0.07,0.0,35910.0,1350.0,1350.0,35910.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-05,2700.0,71118.0,0.06,0.29,0.05,0.07,0.0,35559.0,1350.0,1350.0,35559.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-06,2700.0,70200.0,0.06,0.29,0.05,0.07,0.0,35100.0,1350.0,1350.0,35100.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-07,2700.0,69552.0,0.06,0.32,0.05,0.07,0.0,34776.0,1350.0,1350.0,34776.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-08,2700.0,67824.0,0.06,0.33,0.05,0.07,0.0,33912.0,1350.0,1350.0,33912.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-11,2700.0,67473.0,0.06,0.33,0.05,0.07,0.0,33736.5,1350.0,1350.0,33736.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-12,2700.0,66690.0,0.06,0.34,0.05,0.07,0.0,33345.0,1350.0,1350.0,33345.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-13,2700.0,66312.0,0.06,0.34,0.05,0.07,0.0,33156.0,1350.0,1350.0,33156.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-14,2700.0,66150.0,0.06,0.34,0.05,0.07,0.0,33075.0,1350.0,1350.0,33075.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6364
2016-07-15,2750.0,67375.0,0.06,0.35,0.05,0.07,0.0,34300.0,1350.0,1400.0,33075.0,,,,,,50.0,,,,,,,,,0.0,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.82,0.9643,98.18,1.6667
2016-07-18,3270.0,81096.0,0.08,0.42,0.05,0.08,0.0,47616.0,1350.0,1920.0,33480.0,,,,0.01,,,,,520.0,,,,0.01,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9698,98.47,1.9818
2016-07-19,3270.0,84529.5,0.08,0.43,0.05,0.08,0.0,49632.0,1350.0,1920.0,34897.5,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-20,3270.0,86883.9,0.08,0.43,0.05,0.08,0.0,51014.4,1350.0,1920.0,35869.5,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-21,3270.0,86001.0,0.08,0.43,0.05,0.09,0.0,50496.0,1350.0,1920.0,35505.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-22,3270.0,85347.0,0.08,0.58,0.05,0.09,0.0,50112.0,1350.0,1920.0,35235.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-25,3270.0,84529.5,0.08,0.61,0.05,0.09,0.0,49632.0,1350.0,1920.0,34897.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-26,3270.0,85020.0,0.08,0.62,0.05,0.08,0.0,49920.0,1350.0,1920.0,35100.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-27,3270.0,84725.7,0.08,0.66,0.05,0.09,0.0,49747.2,1350.0,1920.0,34978.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-28,3270.0,86687.7,0.08,0.67,0.05,0.08,0.0,50899.2,1350.0,1920.0,35788.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-07-29,3270.0,89271.0,0.08,0.7,0.05,0.09,0.0,52416.0,1350.0,1920.0,36855.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-01,3270.0,87668.7,0.08,0.7,0.05,0.09,0.0,51475.2,1350.0,1920.0,36193.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-02,3270.0,86883.9,0.08,0.72,0.05,0.09,0.0,51014.4,1350.0,1920.0,35869.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-03,3270.0,88290.0,0.08,0.74,0.05,0.09,0.0,51840.0,1350.0,1920.0,36450.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-04,3270.0,90219.3,0.08,0.74,0.05,0.09,0.0,52972.8,1350.0,1920.0,37246.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-05,3270.0,89925.0,0.08,0.76,0.05,0.09,0.0,52800.0,1350.0,1920.0,37125.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-08,3270.0,91069.5,0.08,0.89,0.05,0.09,0.0,53472.0,1350.0,1920.0,37597.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-09,3270.0,95157.0,0.08,0.94,0.05,0.09,0.0,55872.0,1350.0,1920.0,39285.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.5,0.9704,98.5,1.9818
2016-08-10,3270.0,99048.3,0.08,0.83,0.05,0.1,0.0,58156.8,1350.0,1920.0,40891.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,81.82,0.0,0.0,,0.0,100.0,1.53,0.9699,98.47,1.9818
2016-08-11,3470.0,103059.0,0.08,0.85,0.06,0.11,0.0,62964.0,1550.0,2120.0,46035.0,,,200.0,0.01,,,,,200.0,,,,0.01,200.0,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.2,0.8663,92.8,1.8757
2016-08-12,3470.0,101324.0,0.08,0.84,0.06,0.1,0.0,61904.0,1550.0,2120.0,45260.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.3,0.8647,92.7,1.8757
2016-08-15,3470.0,101636.3,0.08,0.85,0.06,0.1,0.0,62094.8,1550.0,2120.0,45399.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.2,0.8663,92.8,1.8757
2016-08-16,3470.0,102712.0,0.08,0.89,0.06,0.1,0.0,62752.0,1550.0,2120.0,45880.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.2,0.8663,92.8,1.8757
2016-08-17,3470.0,102087.4,0.08,0.91,0.06,0.1,0.0,62370.4,1550.0,2120.0,45601.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.2,0.8663,92.8,1.8757
2016-08-18,3470.0,101983.3,0.08,0.93,0.06,0.1,0.0,62306.8,1550.0,2120.0,45554.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.2,0.8663,92.8,1.8757
2016-08-19,3533.0,103128.27,0.08,0.94,0.06,0.1,0.0,63721.77,1550.0,2183.0,45244.5,,,,,,63.0,,,,,,,,,0.0,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,7.05,0.8349,91.08,1.9097
2016-08-22,3483.0,100693.53,0.08,0.94,0.06,0.1,0.0,61665.03,1550.0,2133.0,44810.5,,,,,,,,,,,,,,,,,50.0,0.05,0.0,,100.0,83.78,0.0,0.0,,0.0,100.0,5.74,0.8568,92.37,1.8827
2016-08-23,3503.0,103443.59,0.08,0.94,0.06,0.1,0.0,63578.09,1550.0,2153.0,45771.5,,,,0.0,,,,,20.0,,,,0.0,,,,,0.04,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.33,0.8468,91.79,1.8935
2016-08-24,3503.0,102462.75,0.08,0.93,0.06,0.1,0.0,62975.25,1550.0,2153.0,45337.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.21,0.8486,91.89,1.8935
2016-08-25,3503.0,103513.65,0.08,0.95,0.06,0.1,0.0,63621.15,1550.0,2153.0,45802.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.26,0.848,91.85,1.8935
2016-08-26,3503.0,102637.9,0.08,0.96,0.06,0.1,0.0,63082.9,1550.0,2153.0,45415.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.27,0.8475,91.83,1.8935
2016-08-29,3503.0,107682.22,0.09,0.99,0.06,0.1,0.0,66183.22,1550.0,2153.0,47647.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.25,0.8478,91.85,1.8935
2016-08-30,3503.0,110694.8,0.09,0.91,0.06,0.11,0.0,68034.8,1550.0,2153.0,48980.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.0,0.8522,92.1,1.8935
2016-08-31,3503.0,110344.5,0.09,0.81,0.06,0.11,0.0,67819.5,1550.0,2153.0,48825.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,83.78,0.0,0.0,,0.0,100.0,6.27,0.8477,91.84,1.8935
2016-09-01,3483.0,107833.68,0.09,0.79,0.06,0.11,0.0,66037.68,1550.0,2133.0,47988.0,,,,,,,,,,,,,,,,,20.0,0.05,0.0,,100.0,83.78,0.0,0.0,,0.0,100.0,5.74,0.857,92.38,1.8827
2016-09-02,3063.0,98322.3,0.08,0.69,0.05,0.1,0.0,54987.3,1650.0,1713.0,52965.0,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,520.0,0.05,0.02,,100.0,84.62,0.0,0.0,,0.0,100.0,9.78,0.7849,88.03,1.5708
2016-09-05,3063.0,98781.75,0.08,0.64,0.05,0.1,0.0,55244.25,1650.0,1713.0,53212.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,84.62,0.0,0.0,,0.0,100.0,9.79,0.786,88.09,1.5708
2016-09-06,3113.0,103974.2,0.08,0.63,0.05,0.1,0.0,58884.2,1700.0,1763.0,56780.0,,,50.0,0.0,,,,,50.0,,,,0.0,50.0,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7641,86.66,1.5565
2016-09-07,3113.0,99616.0,0.08,0.55,0.05,0.1,0.0,56416.0,1700.0,1763.0,54400.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7638,86.64,1.5565
2016-09-08,3113.0,96440.74,0.08,0.46,0.05,0.1,0.0,54617.74,1700.0,1763.0,52666.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.05,0.7672,86.87,1.5565
2016-09-09,3113.0,96503.0,0.08,0.46,0.05,0.1,0.0,54653.0,1700.0,1763.0,52700.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7637,86.64,1.5565
2016-09-12,3113.0,94915.37,0.08,0.45,0.05,0.1,0.0,53753.87,1700.0,1763.0,51833.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7639,86.65,1.5565
2016-09-13,3113.0,95257.8,0.08,0.42,0.05,0.1,0.0,53947.8,1700.0,1763.0,52020.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7638,86.64,1.5565
2016-09-14,3113.0,95880.4,0.08,0.42,0.05,0.1,0.0,54300.4,1700.0,1763.0,52360.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.25,0.7635,86.63,1.5565
2016-09-15,3113.0,93888.08,0.08,0.42,0.05,0.1,0.0,53172.08,1700.0,1763.0,51272.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7638,86.65,1.5565
2016-09-16,3113.0,92580.62,0.08,0.41,0.05,0.09,0.0,52431.62,1700.0,1763.0,50558.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7636,86.63,1.5565
2016-09-19,3113.0,95537.97,0.08,0.41,0.05,0.09,0.0,54106.47,1700.0,1763.0,52173.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7638,86.64,1.5565
2016-09-20,3113.0,98682.1,0.08,0.4,0.05,0.1,0.0,55887.1,1700.0,1763.0,53890.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7637,86.64,1.5565
2016-09-21,3113.0,96814.3,0.08,0.43,0.05,0.1,0.0,54829.3,1700.0,1763.0,52870.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.39,0.761,86.46,1.5565
2016-09-22,3113.0,94541.81,0.08,0.43,0.05,0.1,0.0,53542.31,1700.0,1763.0,51629.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.3,0.7628,86.58,1.5565
2016-09-23,3113.0,98152.89,0.08,0.43,0.05,0.09,0.0,55587.39,1700.0,1763.0,53601.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7638,86.64,1.5565
2016-09-26,3113.0,97125.6,0.08,0.41,0.05,0.1,0.0,55005.6,1700.0,1763.0,53040.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,85.0,0.0,0.0,,0.0,100.0,11.23,0.7639,86.65,1.5565
2016-09-27,3713.0,114026.23,0.1,0.48,0.06,0.12,0.0,54141.73,2300.0,1763.0,70633.0,,,600.0,,,,,,,,,,,600.0,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,16.14,0.5631,72.65,1.4281
2016-09-28,3785.0,116994.35,0.1,0.49,0.06,0.12,0.0,56719.85,2300.0,1835.0,71093.0,,,,,,135.0,,,,,,,,,0.0,,63.0,0.07,0.0,,100.0,88.46,0.0,0.0,,0.0,100.0,15.85,0.5438,71.33,1.4558
2016-09-29,3785.0,120211.6,0.1,0.48,0.06,0.12,0.0,58279.6,2300.0,1835.0,73048.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,15.85,0.5438,71.33,1.4558
2016-09-30,3785.0,121082.15,0.1,0.47,0.06,0.12,0.0,58701.65,2300.0,1835.0,73577.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,15.85,0.5438,71.33,1.4558
2016-10-03,3785.0,122482.6,0.1,0.46,0.06,0.12,0.0,59380.6,2300.0,1835.0,74428.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,15.85,0.5438,71.33,1.4558
2016-10-04,3653.0,116384.58,0.1,0.44,0.06,0.12,0.0,54257.58,2300.0,1703.0,73278.0,,,,,,,,,,,,,,,,,132.0,0.07,0.0,,100.0,88.46,0.0,0.0,,0.0,100.0,16.42,0.5825,73.91,1.405
2016-10-05,3656.0,116992.0,0.1,0.43,0.06,0.12,0.0,54592.0,2300.0,1706.0,73600.0,,,,0.0,,,,,3.0,,,,0.0,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,16.41,0.5815,73.85,1.4062
2016-10-06,3656.0,117467.28,0.1,0.42,0.06,0.12,0.0,54813.78,2300.0,1706.0,73899.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,16.42,0.5819,73.88,1.4062
2016-10-07,3656.0,118015.68,0.1,0.41,0.06,0.12,0.0,55069.68,2300.0,1706.0,74244.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,16.42,0.5823,73.91,1.4062
2016-10-10,3656.0,119734.0,0.1,0.41,0.06,0.12,0.0,55871.5,2300.0,1706.0,75325.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,88.46,0.0,0.0,,0.0,100.0,16.43,0.5827,73.94,1.4062
2016-10-11,3656.0,116992.0,0.1,0.39,0.06,0.12,0.0,54592.0,2300.0,1706.0,73600.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,88.46,0.0,0.0,,0.0,100.0,16.45,0.584,74.04,1.4062
2016-10-12,951.0,30422.49,0.03,0.1,0.02,0.03,0.0,11228.49,945.0,351.0,30230.55,,,,,,,,0.05,,1355.0,,,,,,,1355.0,0.03,0.04,,100.0,75.9,0.0,0.0,,0.0,100.0,36.17,0.5302,63.19,0.7639
2016-10-13,951.0,29481.0,0.03,0.1,0.02,0.03,0.0,10881.0,945.0,351.0,29295.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,29.12,0.0,0.0,,0.0,100.0,36.18,0.5302,63.19,0.2931
2016-10-14,951.0,29604.63,0.03,0.1,0.02,0.03,0.0,10926.63,945.0,351.0,29417.85,,,,,,,,,,,,,,,,,,0.03,,,100.0,29.12,0.0,0.0,,0.0,100.0,36.91,0.5264,62.46,0.2931
2016-10-17,677.0,20946.38,0.02,0.07,0.01,0.02,0.0,10272.08,345.0,332.0,10674.3,,,,,,,,0.02,,600.0,,,,,,,19.0,0.01,0.0,,100.0,13.04,0.0,0.0,,0.0,100.0,0.88,0.9826,99.12,0.256
2016-10-18,306.0,9896.04,0.01,0.03,0.01,0.01,0.0,9896.04,300.0,306.0,9702.0,,,,,,,,0.0,,45.0,,,,,,,26.0,0.01,0.0,,100.0,11.54,0.0,0.0,,0.0,100.0,1.91,0.9626,98.09,0.1177
2016-10-19,206.0,6581.7,0.01,0.02,0.0,0.01,0.0,6581.7,200.0,206.0,6390.0,,,,,,,,0.0,,100.0,,,,,,,100.0,0.01,0.0,,100.0,7.83,0.0,0.0,,0.0,100.0,2.96,0.9425,97.04,0.0807
