,HDF FP Equity_DX_SI_QTY,HDF FP Equity_DX_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HDF FP Equity_DX_SI_MV,HDF FP Equity_DX_DSS,HDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SUPPLY_SI_QTY,HDF FP Equity_DX_BROKER_SI_QTY,HDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HDF FP Equity_DX_BROKER_SI_MV_NEW_x,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,HDF FP Equity_DX_BROKER_SI_MV_INC_x,HDF FP Equity_DX_BROKER_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_NEW,HDF FP Equity_DX_SUPPLY_SI_MV_DEC,HDF FP Equity_DX_BROKER_SI_QTY_INC,HDF FP Equity_DX_SUPPLY_SI_QTY_DEC,HDF FP Equity_DX_BROKER_SI_MV_NEW_y,HDF FP Equity_DX_BROKER_SI_MV_INC_y,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,HDF FP Equity_DX_BROKER_SI_MV_ADD,HDF FP Equity_DX_SUPPLY_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_DEC,HDF FP Equity_DX_SUPPLY_SI_MV,HDF FP Equity_DX_BROKER_SI_MV_DEC,HDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HDF FP Equity_DX_UTILIZATION_QUANTITY,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HDF FP Equity_DX_ACTIVE_UTILIZATION_MV,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HDF FP Equity_DX_BROKER_SI_CON_RATIO,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-09,1200.0,25080.0,0.01,0.52,0.01,0.03,0.0,12540.0,600.0,600.0,12540.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.02,0.6798,79.98,0.367
2023-03-10,1200.0,24360.0,0.01,0.53,0.01,0.02,0.0,12180.0,600.0,600.0,12180.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.23,0.6772,79.77,0.367
2023-03-13,1200.0,23976.0,0.01,0.55,0.01,0.02,0.0,11988.0,600.0,600.0,11988.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.13,0.6785,79.87,0.367
2023-03-14,1200.0,23976.0,0.01,0.53,0.01,0.02,0.0,11988.0,600.0,600.0,11988.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.367
2023-03-15,1200.0,23808.0,0.01,0.52,0.01,0.02,0.0,11904.0,600.0,600.0,11904.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.06,0.6793,79.94,0.367
2023-03-16,1200.0,23784.0,0.01,0.52,0.01,0.02,0.0,11892.0,600.0,600.0,11892.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.01,0.6799,79.99,0.367
2023-03-17,1200.0,23592.0,0.01,0.53,0.01,0.02,0.0,11796.0,600.0,600.0,11796.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.06,0.6792,79.94,0.367
2023-03-20,1200.0,23352.0,0.01,0.55,0.01,0.02,0.0,11676.0,600.0,600.0,11676.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.08,0.679,79.92,0.367
2023-03-21,1200.0,22800.0,0.01,0.56,0.01,0.02,0.0,11400.0,600.0,600.0,11400.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.19,0.6777,79.81,0.367
2023-03-22,1200.0,22584.0,0.01,0.53,0.01,0.02,0.0,11292.0,600.0,600.0,11292.0,,,,,,,,,,,,,,,0.01,,100.0,45.45,0.0,0.0,0.0,100.0,20.08,0.6791,79.92,0.9091
2023-03-23,1200.0,22680.0,0.01,0.52,0.01,0.02,0.0,11340.0,600.0,600.0,11340.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.97,0.6804,80.03,0.367
2023-03-24,1200.0,22608.0,0.01,0.53,0.01,0.02,0.0,11304.0,600.0,600.0,11304.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.03,0.6797,79.97,0.367
2023-03-27,1200.0,22440.0,0.01,0.52,0.01,0.02,0.0,11220.0,600.0,600.0,11220.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.06,0.6793,79.94,0.367
2023-03-28,1200.0,22200.0,0.01,0.5,0.01,0.02,0.0,11100.0,600.0,600.0,11100.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.09,0.679,79.91,0.367
2023-03-29,1200.0,21816.0,0.01,0.49,0.01,0.02,0.0,10908.0,600.0,600.0,10908.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.14,0.6783,79.86,0.367
2023-03-30,1200.0,21336.0,0.01,0.49,0.01,0.02,0.0,10668.0,600.0,600.0,10668.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.18,0.6779,79.82,0.367
2023-03-31,1200.0,20472.0,0.01,0.49,0.01,0.02,0.0,10236.0,600.0,600.0,10236.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.33,0.6761,79.67,0.367
2023-04-03,1200.0,20520.0,0.01,0.46,0.01,0.02,0.0,10260.0,600.0,600.0,10260.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,0.367
2023-04-04,1200.0,20712.0,0.01,0.45,0.01,0.02,0.0,10356.0,600.0,600.0,10356.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.93,0.6809,80.07,0.367
2023-04-05,1200.0,20616.0,0.01,0.44,0.01,0.02,0.0,10308.0,600.0,600.0,10308.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.04,0.6796,79.96,0.367
2023-04-06,1200.0,20544.0,0.01,0.45,0.01,0.02,0.0,10272.0,600.0,600.0,10272.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.03,0.6797,79.97,0.367
2023-04-07,1200.0,20544.0,0.01,0.44,0.01,0.02,0.0,10272.0,600.0,600.0,10272.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.03,0.6797,79.97,0.367
2023-04-10,1200.0,20544.0,0.01,0.44,0.01,0.02,0.0,10272.0,600.0,600.0,10272.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.03,0.6797,79.97,0.367
2023-04-11,1200.0,20376.0,0.01,0.44,0.01,0.02,0.0,10188.0,600.0,600.0,10188.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.07,0.6792,79.93,0.367
2023-04-12,1200.0,19992.0,0.01,0.42,0.01,0.02,0.0,9996.0,600.0,600.0,9996.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.15,0.6782,79.85,0.367
2023-04-13,1200.0,19512.0,0.01,0.4,0.01,0.02,0.0,9756.0,600.0,600.0,9756.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.19,0.6777,79.81,0.367
2023-04-14,1200.0,18696.0,0.01,0.4,0.01,0.02,0.0,9348.0,600.0,600.0,9348.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.34,0.6759,79.66,0.367
2023-04-17,1200.0,18504.0,0.01,0.38,0.01,0.02,0.0,9252.0,600.0,600.0,9252.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.08,0.679,79.92,0.367
2023-04-18,4318.0,64770.0,0.04,1.38,0.03,0.07,0.0,32385.0,2159.0,2159.0,32385.0,,,,1559.0,,,,,,,,0.02,1559.0,,0.03,,100.0,44.71,0.0,0.0,0.0,100.0,19.17,0.6163,75.98,0.8942
2023-04-19,1220.0,16909.2,0.01,0.37,0.01,0.02,0.0,8454.6,610.0,610.0,8454.6,,,,,,0.02,,1549.0,,,,,,1549.0,0.01,0.02,100.0,18.65,0.0,0.0,0.0,100.0,20.21,0.646,77.77,0.3731
2023-04-20,1620.0,23392.8,0.01,0.45,0.01,0.02,0.0,11696.4,810.0,810.0,11696.4,,200.0,,200.0,,,,,,,200.0,0.0,,,0.01,,100.0,23.34,0.0,0.0,0.0,100.0,27.84,0.4202,56.85,0.4669
2023-04-21,1620.0,23490.0,0.01,0.43,0.01,0.02,0.0,11745.0,810.0,810.0,11745.0,,,,,,,,,,,,,,,0.01,,100.0,23.34,0.0,0.0,0.0,100.0,28.14,0.4171,56.39,0.4669
2023-04-24,1724.0,24998.0,0.01,0.46,0.01,0.03,0.0,12499.0,862.0,862.0,12499.0,,52.0,0.0,,,,52.0,,,0.0,52.0,,,,0.01,,100.0,24.47,0.0,0.0,0.0,100.0,33.07,0.4024,52.5,0.4895
2023-04-25,1724.0,24998.0,0.01,0.45,0.01,0.03,0.0,12499.0,862.0,862.0,12499.0,,,,,,,,,,,,,,,0.01,,100.0,24.47,0.0,0.0,0.0,100.0,33.07,0.4023,52.49,0.4895
2023-04-26,1724.0,25066.96,0.01,0.46,0.01,0.03,0.0,12533.48,862.0,862.0,12533.48,,,,,,,,,,,,,,,0.01,,100.0,24.47,0.0,0.0,0.0,100.0,33.05,0.4025,52.53,0.4895
2023-04-27,1724.0,25239.36,0.01,0.47,0.01,0.03,0.0,12619.68,862.0,862.0,12619.68,,,,,,,,,,,,,,,0.01,,100.0,24.47,0.0,0.0,0.0,100.0,33.01,0.4028,52.58,0.4895
2023-04-28,1724.0,25377.28,0.01,0.47,0.01,0.03,0.0,12688.64,862.0,862.0,12688.64,,,,,,,,,,,,,,,0.01,,100.0,24.47,0.0,0.0,0.0,100.0,33.02,0.4027,52.56,0.4895
2023-05-01,1724.0,25377.28,0.01,0.48,0.01,0.03,0.0,12688.64,862.0,862.0,12688.64,,,,,,,,,,,,,,,0.01,,100.0,24.47,0.0,0.0,0.0,100.0,33.03,0.4026,52.55,0.4895
2023-05-02,924.0,13860.0,0.01,0.26,0.01,0.01,0.0,6930.0,462.0,462.0,6930.0,,,,,,0.01,,400.0,,,,,,400.0,0.01,0.01,100.0,13.91,0.0,0.0,0.0,100.0,11.16,0.7645,86.69,0.2781
2023-05-03,924.0,13860.0,0.01,0.25,0.01,0.01,0.0,6930.0,462.0,462.0,6930.0,,,,,,,,,,,,,,,0.01,,100.0,13.91,0.0,0.0,0.0,100.0,11.26,0.7629,86.59,0.2781
2023-05-04,872.0,13097.44,0.01,0.24,0.01,0.01,0.0,6158.2,462.0,410.0,6939.24,,,,,,,,,,,,,,52.0,0.01,0.0,100.0,13.91,0.0,0.0,0.0,100.0,5.96,0.8458,91.74,0.2625
2023-05-05,820.0,12546.0,0.01,0.22,0.01,0.01,0.0,6273.0,410.0,410.0,6273.0,,,,,,0.0,,52.0,,,,,,,0.01,,100.0,12.34,0.0,0.0,0.0,100.0,2.41,0.9529,97.59,0.2468
2023-05-08,820.0,12628.0,0.01,0.23,0.01,0.01,0.0,6314.0,410.0,410.0,6314.0,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.43,0.9526,97.57,0.2508
2023-05-09,820.0,12595.2,0.01,0.23,0.01,0.01,0.0,6297.6,410.0,410.0,6297.6,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.45,0.9523,97.55,0.2508
2023-05-10,820.0,11250.4,0.01,0.23,0.01,0.01,0.0,5625.2,410.0,410.0,5625.2,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.57,0.9499,97.43,0.2508
2023-05-11,852.0,12166.56,0.01,0.23,0.01,0.01,0.0,6083.28,426.0,426.0,6083.28,,16.0,,16.0,,,,,,,16.0,0.0,,,0.01,,100.0,12.96,0.0,0.0,0.0,100.0,3.69,0.8856,94.01,0.2593
2023-05-12,852.0,12251.76,0.01,0.23,0.01,0.01,0.0,6125.88,426.0,426.0,6125.88,,,,,,,,,,,,,,,0.01,,100.0,12.96,0.0,0.0,0.0,100.0,3.74,0.8839,93.91,0.2593
2023-05-15,852.0,12251.76,0.01,0.24,0.01,0.01,0.0,6125.88,426.0,426.0,6125.88,,,,,,,,,,,,,,,0.01,,100.0,12.96,0.0,0.0,0.0,100.0,3.76,0.8836,93.9,0.2593
2023-05-16,852.0,12234.72,0.01,0.24,0.01,0.01,0.0,6117.36,426.0,426.0,6117.36,,,,,,,,,,,,,,,0.01,,100.0,12.96,0.0,0.0,0.0,100.0,3.76,0.8835,93.89,0.2593
2023-05-17,852.0,12132.48,0.01,0.24,0.01,0.01,0.0,6066.24,426.0,426.0,6066.24,,,,,,,,,,,,,,,0.01,,100.0,12.96,0.0,0.0,0.0,100.0,3.77,0.8831,93.87,0.2593
2023-05-18,852.0,12200.64,0.01,0.25,0.01,0.01,0.0,6100.32,426.0,426.0,6100.32,,,,,,,,,,,,,,,0.01,,100.0,12.96,0.0,0.0,0.0,100.0,3.75,0.8838,93.91,0.2593
2023-05-19,820.0,11791.6,0.01,0.25,0.01,0.01,0.0,5895.8,410.0,410.0,5895.8,,,,,,0.0,,16.0,,,,,,16.0,0.01,0.0,100.0,12.48,0.0,0.0,0.0,100.0,2.43,0.9526,97.57,0.2495
2023-05-22,820.0,11742.4,0.01,0.25,0.01,0.01,0.0,5871.2,410.0,410.0,5871.2,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.2508
2023-05-23,820.0,11709.6,0.01,0.25,0.01,0.01,0.0,5854.8,410.0,410.0,5854.8,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.45,0.9523,97.55,0.2508
2023-05-24,820.0,11217.6,0.01,0.26,0.01,0.01,0.0,5608.8,410.0,410.0,5608.8,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.49,0.9514,97.51,0.2508
2023-05-25,820.0,11316.0,0.01,0.25,0.01,0.01,0.0,5658.0,410.0,410.0,5658.0,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.43,0.9525,97.57,0.2508
2023-05-26,820.0,11234.0,0.01,0.26,0.01,0.01,0.0,5617.0,410.0,410.0,5617.0,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.45,0.9522,97.55,0.2508
2023-05-29,820.0,11381.6,0.01,0.26,0.01,0.01,0.0,5690.8,410.0,410.0,5690.8,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.42,0.9527,97.58,0.2508
2023-05-30,820.0,11201.2,0.01,0.28,0.01,0.01,0.0,5600.6,410.0,410.0,5600.6,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.45,0.9521,97.55,0.2508
2023-05-31,820.0,11299.6,0.01,0.28,0.01,0.01,0.0,5649.8,410.0,410.0,5649.8,,,,,,,,,,,,,,,0.01,,100.0,12.54,0.0,0.0,0.0,100.0,2.43,0.9525,97.57,0.2508
2023-06-01,900.0,12366.0,0.01,0.32,0.01,0.01,0.0,6183.0,450.0,450.0,6183.0,,40.0,,40.0,,,,,,,40.0,0.0,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,8.9,0.7985,88.88,0.2719
2023-06-02,900.0,12150.0,0.01,0.36,0.01,0.01,0.0,6075.0,450.0,450.0,6075.0,,,,,,,,,,,,,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,8.96,0.7971,88.8,0.2719
2023-06-05,900.0,12348.0,0.01,0.38,0.01,0.01,0.0,6174.0,450.0,450.0,6174.0,,,,,,,,,,,,,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,8.82,0.7998,88.97,0.2719
2023-06-06,900.0,12276.0,0.01,0.38,0.01,0.01,0.0,6138.0,450.0,450.0,6138.0,,,,,,,,,,,,,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,8.91,0.798,88.86,0.2719
2023-06-07,900.0,12366.0,0.01,0.39,0.01,0.01,0.0,6183.0,450.0,450.0,6183.0,,,,,,,,,,,,,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,8.86,0.7991,88.93,0.2719
2023-06-08,900.0,12402.0,0.01,0.39,0.01,0.01,0.0,6201.0,450.0,450.0,6201.0,,,,,,,,,,,,,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,8.88,0.7989,88.91,0.2719
2023-06-09,820.0,11480.0,0.01,0.35,0.01,0.01,0.0,5740.0,410.0,410.0,5740.0,,,,,,0.0,,40.0,,,,,,40.0,0.01,0.0,100.0,12.39,0.0,0.0,0.0,100.0,2.42,0.9527,97.58,0.2477
2023-06-12,930.0,13206.0,0.01,0.39,0.01,0.01,0.0,7384.0,520.0,520.0,7384.0,,110.0,,110.0,,,,,,,110.0,0.0,,,0.01,,100.0,15.9,0.0,0.0,0.0,100.0,12.27,0.7483,85.6,0.2844
2023-06-13,1030.0,14770.2,0.01,0.43,0.01,0.01,0.0,8890.8,620.0,620.0,8890.8,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.01,,100.0,18.4,0.0,0.0,0.0,100.0,20.32,0.6462,77.75,0.3056
2023-06-14,1020.0,14851.2,0.01,0.43,0.01,0.01,0.0,7425.6,510.0,510.0,7425.6,,,,,,0.0,,110.0,,,,,,110.0,0.01,0.0,100.0,15.13,0.0,0.0,0.0,100.0,19.49,0.6556,78.56,0.3027
2023-06-15,2120.0,31630.4,0.02,0.9,0.01,0.03,0.0,25513.2,1710.0,1710.0,25513.2,,1200.0,0.02,,,,1200.0,,,0.02,1200.0,,,,0.02,,100.0,50.74,0.0,0.0,0.0,100.0,36.97,0.5227,62.12,0.6291
2023-06-16,990.0,15206.4,0.01,0.39,0.01,0.01,0.0,8908.8,580.0,580.0,8908.8,,,,,,0.02,,1130.0,,,,,,1130.0,0.01,0.02,100.0,17.21,0.0,0.0,0.0,100.0,16.97,0.6858,81.03,0.2938
2023-06-19,1020.0,17911.2,0.01,0.39,0.01,0.02,0.0,8955.6,510.0,510.0,8955.6,,,,,,0.0,,70.0,,,,,,70.0,0.01,0.0,100.0,15.07,0.0,0.0,0.0,100.0,18.57,0.6681,79.58,0.3013
2023-06-20,1020.0,16075.2,0.01,0.34,0.01,0.02,0.0,8037.6,510.0,510.0,8037.6,,,,,,,,,,,,,,,0.01,,100.0,15.07,0.0,0.0,0.0,100.0,20.43,0.6432,77.53,0.3013
2023-06-21,1020.0,17299.2,0.03,0.29,0.01,0.02,0.0,8649.6,510.0,510.0,8649.6,,,,,,,,,,,,,,,0.01,,100.0,15.07,0.0,0.0,0.0,100.0,19.04,0.6617,79.06,0.3013
2023-06-22,1794.0,29493.36,0.06,0.52,0.01,0.03,0.0,6740.4,1384.0,410.0,22752.96,,,,,,,,,,,,,874.0,100.0,0.02,0.0,100.0,40.77,0.0,0.0,0.0,100.0,11.02,0.7657,86.78,0.5284
2023-06-23,3694.0,57848.04,0.13,1.03,0.03,0.06,0.0,6420.6,3284.0,410.0,51427.44,,1900.0,,,,,,,,,1900.0,,,,0.05,,100.0,62.02,0.0,0.0,0.0,100.0,27.77,0.5886,71.52,0.6976
2023-06-26,3694.0,59473.4,0.13,1.0,0.03,0.06,0.0,6601.0,3284.0,410.0,52872.4,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.7,0.5807,70.59,1.0881
2023-06-27,3694.0,58660.72,0.13,0.97,0.03,0.06,0.0,6510.8,3284.0,410.0,52149.92,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.32,0.5839,70.97,1.0881
2023-06-28,3694.0,58439.08,0.13,0.96,0.03,0.06,0.0,6486.2,3284.0,410.0,51952.88,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.27,0.5844,71.02,1.0881
2023-06-29,3694.0,59695.04,0.13,0.96,0.03,0.06,0.0,6625.6,3284.0,410.0,53069.44,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.53,0.5822,70.76,1.0881
2023-06-30,3694.0,61689.8,0.13,0.95,0.03,0.06,0.0,6847.0,3284.0,410.0,54842.8,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.78,0.5801,70.51,1.0881
2023-07-03,3694.0,62798.0,0.13,0.95,0.03,0.06,0.0,6970.0,3284.0,410.0,55828.0,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.56,0.5819,70.73,1.0881
2023-07-04,3694.0,61615.92,0.13,0.94,0.03,0.06,0.0,6838.8,3284.0,410.0,54777.12,,,,,,,,,,,,,,,0.06,,100.0,96.73,0.0,0.0,0.0,100.0,28.37,0.5835,70.92,1.0881
2023-07-05,3694.0,62206.96,0.13,0.92,0.03,0.06,0.0,6904.4,3284.0,410.0,55302.56,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.4,0.5833,70.89,1.0881
2023-07-06,3694.0,60951.0,0.13,0.98,0.03,0.06,0.0,6765.0,3284.0,410.0,54186.0,,,,,,,,,,,,,,,0.06,,100.0,96.73,0.0,0.0,0.0,100.0,28.21,0.5848,71.08,1.0881
2023-07-07,3694.0,61320.4,0.13,0.98,0.03,0.06,0.0,6806.0,3284.0,410.0,54514.4,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.6,0.5815,70.69,1.0881
2023-07-10,3694.0,62133.08,0.13,0.98,0.03,0.06,0.0,6896.2,3284.0,410.0,55236.88,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.6,0.5816,70.7,1.0881
2023-07-11,3694.0,62206.96,0.13,0.97,0.03,0.06,0.0,6904.4,3284.0,410.0,55302.56,,,,,,,,,,,,,,,0.06,,100.0,96.73,0.0,0.0,0.0,100.0,28.45,0.5828,70.84,1.0881
2023-07-12,3694.0,62133.08,0.13,0.97,0.03,0.06,0.0,6896.2,3284.0,410.0,55236.88,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.6,0.5815,70.69,1.0881
2023-07-13,3694.0,62280.84,0.13,0.96,0.03,0.06,0.0,6912.6,3284.0,410.0,55368.24,,,,,,,,,,,,,,,0.05,,100.0,96.73,0.0,0.0,0.0,100.0,28.58,0.5818,70.71,1.0881
2023-07-14,3694.0,62280.84,0.13,0.98,0.03,0.06,0.0,6912.6,3284.0,410.0,55368.24,,,,,,,,,,,,,,,0.06,,100.0,96.73,0.0,0.0,0.0,100.0,28.43,0.583,70.86,1.0881
2023-07-17,3694.0,63241.28,0.13,1.01,0.03,0.06,0.0,7019.2,3284.0,410.0,56222.08,,,,,,,,,,,,,,,0.06,,100.0,96.73,0.0,0.0,0.0,100.0,28.52,0.5823,70.78,1.0881
2023-07-18,3694.0,63906.2,0.13,1.02,0.03,0.06,0.0,7093.0,3284.0,410.0,56813.2,,,,,,,,,,,,,,,0.06,,100.0,96.73,0.0,0.0,0.0,100.0,28.47,0.5827,70.82,1.0881
2023-07-19,3694.0,66048.72,0.13,1.0,0.03,0.06,0.0,7330.8,3284.0,410.0,58717.92,,,,,,,,,,,,,,,0.06,,100.0,86.53,0.0,0.0,0.0,100.0,28.65,0.5812,70.65,0.9734
2023-07-20,3694.0,67600.2,0.13,0.96,0.03,0.07,0.0,7503.0,3284.0,410.0,60097.2,,,,,,,,,,,,,,,0.06,,100.0,86.53,0.0,0.0,0.0,100.0,28.5,0.5824,70.79,0.9734
2023-07-21,3694.0,66122.6,0.13,0.96,0.03,0.07,0.0,7339.0,3284.0,410.0,58783.6,,,,,,,,,,,,,,,0.06,,100.0,86.53,0.0,0.0,0.0,100.0,28.11,0.5857,71.18,0.9734
2023-07-24,3694.0,62798.0,0.13,0.95,0.03,0.07,0.0,6970.0,3284.0,410.0,55828.0,,,,,,,,,,,,,,,0.06,,100.0,86.53,0.0,0.0,0.0,100.0,27.78,0.5885,71.5,0.9734
2023-07-25,3694.0,64423.36,0.13,0.93,0.03,0.06,0.0,7150.4,3284.0,410.0,57272.96,,,,,,,,,,,,,,,0.06,,100.0,86.53,0.0,0.0,0.0,100.0,28.59,0.5817,70.71,0.9734
2023-07-26,4074.0,71295.0,0.14,1.02,0.03,0.07,0.0,7175.0,3664.0,410.0,64120.0,,380.0,,,,,,,,,380.0,,,,0.06,,100.0,96.55,0.0,0.0,0.0,100.0,28.49,0.5825,70.8,1.0735
2023-07-27,4205.0,74680.8,0.14,1.05,0.03,0.07,0.0,7690.08,3772.0,433.0,66990.72,,108.0,,23.0,,,,,,,108.0,0.0,,,0.07,,100.0,96.64,0.0,0.0,0.0,100.0,27.12,0.5731,70.66,1.0774
2023-07-28,4205.0,72494.2,0.14,1.12,0.03,0.07,0.0,7464.92,3772.0,433.0,65029.28,,,,,,,,,,,,,,,0.07,,100.0,96.64,0.0,0.0,0.0,100.0,26.87,0.5749,70.88,1.0774
2023-07-31,4205.0,73419.3,0.14,1.14,0.03,0.07,0.0,7560.18,3772.0,433.0,65859.12,,,,,,,,,,,,,,,0.07,,100.0,96.64,0.0,0.0,0.0,100.0,27.18,0.5725,70.59,1.0774
2023-08-01,4205.0,73671.6,0.14,1.28,0.03,0.07,0.0,7586.16,3772.0,433.0,66085.44,,,,,,,,,,,,,,,0.07,,100.0,96.64,0.0,0.0,0.0,100.0,27.08,0.5733,70.69,1.0774
2023-08-02,4205.0,72746.5,0.14,1.45,0.03,0.07,0.0,7490.9,3772.0,433.0,65255.6,,,,,,,,,,,,,,,0.07,,100.0,96.64,0.0,0.0,0.0,100.0,26.92,0.5746,70.84,1.0774
2023-08-03,4205.0,73082.9,0.14,1.59,0.03,0.07,0.0,7525.54,3772.0,433.0,65557.36,,,,,,,,,,,,,,,0.07,,100.0,96.64,0.0,0.0,0.0,100.0,27.21,0.5721,70.55,1.0774
2023-08-04,4159.0,71534.8,0.14,1.67,0.03,0.07,0.0,7052.0,3749.0,410.0,64482.8,,,,,,0.0,,23.0,,,,,,23.0,0.06,0.0,100.0,96.05,0.0,0.0,0.0,100.0,27.56,0.5908,71.75,1.0656
2023-08-07,4161.0,71985.3,0.14,1.78,0.03,0.07,0.0,7110.3,3750.0,411.0,64875.0,,1.0,,1.0,,,,,,,1.0,0.0,,,0.06,,100.0,96.62,0.0,0.0,0.0,100.0,27.53,0.5901,71.71,1.0721
2023-08-08,3207.0,54519.0,0.11,1.43,0.02,0.06,0.0,6987.0,2796.0,411.0,47532.0,,300.0,,,,0.02,,1254.0,,,300.0,,,,0.05,,100.0,66.87,0.0,0.0,0.0,100.0,24.73,0.6174,74.58,0.767
