,CU9 FP Equity_DX_SI_QTY,CU9 FP Equity_DX_SHORT_INTEREST_VALUE,CU9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CU9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CU9 FP Equity_DX_SI_MV,CU9 FP Equity_DX_DSS,CU9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CU9 FP Equity_DX_SUPPLY_SI_QTY,CU9 FP Equity_DX_BROKER_SI_QTY,CU9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CU9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CU9 FP Equity_DX_BROKER_SI_MV_INC_x,CU9 FP Equity_DX_BROKER_SI_QTY_ADD,CU9 FP Equity_DX_SUPPLY_SI_MV_DEC,CU9 FP Equity_DX_BROKER_SI_QTY_INC,CU9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CU9 FP Equity_DX_BROKER_SI_MV_INC_y,CU9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CU9 FP Equity_DX_BROKER_SI_MV_ADD,CU9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CU9 FP Equity_DX_BROKER_SI_QTY_DEC,CU9 FP Equity_DX_SUPPLY_SI_MV,CU9 FP Equity_DX_BROKER_SI_MV_DEC,CU9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CU9 FP Equity_DX_UTILIZATION_QUANTITY,CU9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CU9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CU9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CU9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CU9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CU9 FP Equity_DX_BROKER_SI_CON_RATIO,CU9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CU9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CU9 FP Equity_PX_LAST
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.31
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.33
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.63
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.13
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.79
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.44
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.79
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.81
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.63
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.76
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.55
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.13
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.67
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.1
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.21
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.84
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.05
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.49
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.58
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.75
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.01
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.6
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.03
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.9
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.01
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.89
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.86
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.74
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.77
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.22
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.73
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.14
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.21
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.14
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.26
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.05
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.11
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.74
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.32
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.85
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.52
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.57
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.61
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.22
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.16
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.52
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.69
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.31
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.81
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.18
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.65
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.87
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.52
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.77
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.71
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.9
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.73
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.4
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.62
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.46
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.23
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.74
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.54
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.41
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.34
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.75
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.49
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.59
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.03
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.66
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.43
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.47
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.09
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.75
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.06
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.86
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.56
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.08
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.94
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.81
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.46
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.78
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.12
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.21
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.11
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.46
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.85
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.26
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.73
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.41
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.26
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.55
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.12
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.4
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.99
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.25
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.38
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.47
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.11
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.14
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.38
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.16
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.37
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.54
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.92
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.96
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.19
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.93
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.92
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.21
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.42
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.63
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.71
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.07
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.31
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.57
2018-11-15,5400.0,1196370.0,0.96,0.36,1.21,,1196370.0,0.0,5400.0,0.0,,,5400.0,,,,,,1.21,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,221.55
2018-11-16,5400.0,1193940.0,0.96,0.36,1.2,,1193940.0,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,221.1
2018-11-19,5400.0,1186164.0,0.96,0.36,1.19,,1186164.0,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,219.66
2018-11-20,5400.0,1176930.0,0.96,0.36,1.19,,1176930.0,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,217.95
2018-11-21,5400.0,1190862.0,1.22,0.36,1.18,,1190862.0,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,220.53
2018-11-22,5400.0,1183950.0,1.27,0.36,1.19,,1183950.0,0.0,5400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,219.25
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.75
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.18
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.05
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.44
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.18
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.25
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.16
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.09
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.65
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.13
2018-12-10,8000.0,1690080.0,1.77,0.57,1.72,,1690080.0,0.0,8000.0,0.0,,,8000.0,,,,,,1.72,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,211.26
2018-12-11,8000.0,1715520.0,1.63,0.57,1.69,,1715520.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,214.44
2018-12-12,8000.0,1742160.0,1.71,0.58,1.71,,1742160.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,217.77
2018-12-13,8000.0,1739680.0,1.78,0.58,1.74,,1739680.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,217.46
2018-12-14,8000.0,1728320.0,1.56,0.58,1.74,,1728320.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,216.04
2018-12-17,8000.0,1705840.0,1.57,0.58,1.73,,1705840.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,213.23
2018-12-18,8000.0,1688960.0,2.92,0.58,1.71,,1688960.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,211.12
2018-12-19,8000.0,1692880.0,3.53,0.58,1.68,,1692880.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,211.61
2018-12-20,8000.0,1674080.0,3.68,0.63,1.69,,1674080.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,209.26
2018-12-21,3000.0,628950.0,1.39,0.31,0.63,,628950.0,0.0,3000.0,0.0,,,,,,,,,,,5000.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,209.65
2018-12-24,3000.0,628950.0,1.31,0.31,0.63,,628950.0,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,
2018-12-25,3000.0,628950.0,1.31,0.31,0.63,,628950.0,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0,
2018-12-26,3000.0,628950.0,1.31,0.31,0.63,,628950.0,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.48
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.83
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.29
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.41
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.11
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.94
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.94
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.28
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.69
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.59
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.16
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.19
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.75
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.47
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.19
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.92
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.88
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.19
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.18
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.82
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.12
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.6
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.67
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.25
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.76
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.8
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.86
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.43
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.23
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.88
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.6
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.48
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.78
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.56
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.8
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.48
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.93
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.06
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.57
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.71
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.04
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.09
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.2
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.3
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.99
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.84
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.73
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.37
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.87
2019-03-13,1000.0,235680.0,0.1,0.14,0.23,,235680.0,0.0,1000.0,0.0,,,1000.0,,,,,,0.23,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,235.68
2019-03-14,1000.0,238510.0,0.11,0.14,0.24,,238510.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,238.51
2019-03-15,1000.0,239350.0,0.1,0.14,0.24,,239350.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,239.35
2019-03-18,1000.0,239930.0,0.1,0.14,0.24,,239930.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,239.93
2019-03-19,1000.0,241270.0,0.1,0.14,0.24,,241270.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,241.27
2019-03-20,1000.0,239540.0,0.1,0.14,0.24,,239540.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,239.54
2019-03-21,1000.0,239300.0,0.1,0.13,0.24,,239300.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,239.3
2019-03-22,1000.0,237870.0,0.1,0.13,0.24,,237870.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,237.87
2019-03-25,500.0,118265.0,0.05,0.07,0.12,,118265.0,0.0,500.0,0.0,,,,,,,,,,,500.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,236.53
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.66
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.35
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.44
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.67
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.65
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.96
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.72
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.74
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.48
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.03
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.24
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.97
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.61
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.01
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.64
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.39
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.17
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.29
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.21
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.06
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.02
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.31
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.44
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.53
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.94
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.85
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.3
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.6
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.78
2019-05-09,577.0,137164.44,1.89,0.08,0.14,,137164.44,0.0,577.0,0.0,,,577.0,,,,,,0.14,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,237.72
2019-05-10,577.0,137879.92,1.09,0.08,0.14,,137879.92,0.0,577.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,238.96
2019-05-13,577.0,136489.35,0.9,0.08,0.14,,136489.35,0.0,577.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,236.55
2019-05-14,577.0,137401.01,0.9,0.08,0.14,,137401.01,0.0,577.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,238.13
2019-05-15,577.0,138093.41,0.87,0.08,0.14,,138093.41,0.0,577.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,239.33
