,TPXH FP Equity_DX_SI_QTY,TPXH FP Equity_DX_SHORT_INTEREST_VALUE,TPXH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TPXH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TPXH FP Equity_DX_SI_MV,TPXH FP Equity_DX_DSS,TPXH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TPXH FP Equity_DX_SUPPLY_SI_QTY,TPXH FP Equity_DX_BROKER_SI_QTY,TPXH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TPXH FP Equity_DX_BROKER_SI_MV_NEW_x,TPXH FP Equity_DX_SUPPLY_SI_QTY_INC_x,TPXH FP Equity_DX_BROKER_SI_MV_INC_x,TPXH FP Equity_DX_BROKER_SI_QTY_ADD,TPXH FP Equity_DX_BROKER_SI_QTY_NEW,TPXH FP Equity_DX_SUPPLY_SI_MV_DEC,TPXH FP Equity_DX_BROKER_SI_QTY_INC,TPXH FP Equity_DX_SUPPLY_SI_QTY_DEC,TPXH FP Equity_DX_BROKER_SI_MV_NEW_y,TPXH FP Equity_DX_BROKER_SI_MV_INC_y,TPXH FP Equity_DX_SUPPLY_SI_QTY_INC_y,TPXH FP Equity_DX_BROKER_SI_MV_ADD,TPXH FP Equity_DX_SUPPLY_SI_QTY_ADD,TPXH FP Equity_DX_BROKER_SI_QTY_DEC,TPXH FP Equity_DX_SUPPLY_SI_MV,TPXH FP Equity_DX_BROKER_SI_MV_DEC,TPXH FP Equity_DX_SUPPLY_SI_MV_RMV,TPXH FP Equity_DX_BROKER_SI_MV_RMV,TPXH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TPXH FP Equity_DX_UTILIZATION_QUANTITY,TPXH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TPXH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TPXH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TPXH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TPXH FP Equity_DX_ACTIVE_UTILIZATION_MV,TPXH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TPXH FP Equity_DX_BROKER_SI_CON_RATIO,TPXH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TPXH FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-04-23,2576.0,590846.3,0.19,0.05,0.59,,590846.3,0.0,2576.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.1262
2018-04-24,2576.0,594981.04,0.17,0.05,0.59,,594981.04,0.0,2576.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0059
2018-04-25,3300.0,760815.0,0.22,0.07,0.76,,760815.0,0.0,3300.0,0.0,,,0.17,,,,724.0,,,0.17,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0075
2018-04-26,2576.0,596982.85,0.17,0.05,0.59,,596982.85,576.0,2576.0,133486.85,,,,,,,,,,,,,576.0,724.0,0.13,0.17,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-04-27,2576.0,595937.25,0.16,0.05,0.6,,595937.25,576.0,2576.0,133253.05,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-04-30,2576.0,598559.36,0.16,0.05,0.6,,598559.36,576.0,2576.0,133839.36,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-01,2576.0,598559.36,0.16,0.05,0.59,,598559.36,576.0,2576.0,133839.36,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-02,2576.0,595803.04,0.16,0.05,0.6,,595803.04,576.0,2576.0,133223.04,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-03,2576.0,585918.67,0.16,0.05,0.6,,585918.67,576.0,2576.0,131012.87,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-04,2576.0,594829.83,0.17,0.05,0.59,,594829.83,576.0,2576.0,133005.43,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-07,2576.0,596407.88,0.17,0.05,0.59,,596407.88,576.0,2576.0,133358.28,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-08,2576.0,597245.6,0.19,0.05,0.6,,597245.6,576.0,2576.0,133545.6,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-09,2576.0,594143.32,0.17,0.05,0.6,,594143.32,576.0,2576.0,132851.92,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-10,2576.0,597990.06,0.16,0.05,0.59,,597990.06,576.0,2576.0,133712.06,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-11,2576.0,601553.96,0.15,0.05,0.6,,601553.96,576.0,2576.0,134508.96,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-14,2576.0,605849.44,0.15,0.05,0.6,,605849.44,576.0,2576.0,135469.44,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-15,2576.0,604278.08,0.15,0.05,0.6,,604278.08,576.0,2576.0,135118.08,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-16,2576.0,604917.96,0.15,0.06,0.6,,604917.96,576.0,2576.0,135261.16,,,,,,,,,,,,,,,0.14,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-17,2576.0,609120.44,0.15,0.06,0.6,,609120.44,576.0,2576.0,136200.84,,,,,,,,,,,,,,,0.14,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-18,2576.0,607126.36,0.14,0.06,0.61,,607126.36,576.0,2576.0,135754.96,,,,,,,,,,,,,,,0.14,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-21,2576.0,608657.28,0.15,0.06,0.61,,608657.28,576.0,2576.0,136097.28,,,,,,,,,,,,,,,0.14,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
2018-05-22,2576.0,607210.34,0.15,0.06,0.61,,607210.34,576.0,2576.0,135773.74,,,,,,,,,,,,,,,0.14,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2018-05-23,2576.0,598672.7,0.15,0.06,0.61,,598672.7,576.0,2576.0,133864.7,,,,,,,,,,,,,,,0.13,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2018-05-24,2576.0,589388.8,0.13,0.06,0.6,,589388.8,576.0,2576.0,131788.8,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-05-25,2576.0,590661.34,0.16,0.06,0.59,,590661.34,576.0,2576.0,132073.34,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-05-28,2576.0,590960.16,0.13,0.06,0.59,,590960.16,576.0,2576.0,132140.16,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-05-29,2576.0,582279.04,0.13,0.06,0.59,,582279.04,576.0,2576.0,130199.04,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-05-30,2576.0,586548.5,0.11,0.06,0.58,,586548.5,1000.0,2576.0,227697.4,,424.0,,,,,,,,,424.0,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-05-31,2576.0,580966.05,0.11,0.06,0.59,,580966.05,1000.0,2576.0,225530.3,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-06-01,1576.0,360677.06,0.06,0.04,0.36,,360677.06,1000.0,1576.0,228856.0,,,,,,,,,,,,,,1000.0,0.23,0.23,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0035
2018-06-04,1576.0,364418.48,0.06,0.04,0.36,,364418.48,1000.0,1576.0,231230.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0035
2018-06-05,1576.0,363025.3,0.07,0.04,0.36,,363025.3,1000.0,1576.0,230346.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-06,1576.0,365284.81,0.07,0.04,0.36,,365284.81,1000.0,1576.0,231779.7,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-07,1576.0,365876.28,0.07,0.04,0.37,,365876.28,1000.0,1576.0,232155.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-08,1576.0,363866.88,0.07,0.04,0.37,,363866.88,1000.0,1576.0,230880.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-11,1576.0,367625.01,0.07,0.04,0.36,,367625.01,1000.0,1576.0,233264.6,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-12,1576.0,366904.62,0.07,0.04,0.37,,366904.62,1000.0,1576.0,232807.5,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-13,1576.0,368326.96,0.07,0.04,0.37,,368326.96,1000.0,1576.0,233710.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-14,1576.0,367309.18,0.05,0.04,0.37,,367309.18,1000.0,1576.0,233064.2,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-15,1576.0,363607.47,0.05,0.04,0.37,,363607.47,1000.0,1576.0,230715.4,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2018-06-18,3376.0,775095.84,0.1,0.09,0.78,,775095.84,1000.0,3376.0,229590.0,,,0.41,,,,1800.0,,,0.41,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-19,3376.0,762739.68,0.1,0.09,0.78,,762739.68,1000.0,3376.0,225930.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-20,3376.0,765024.56,0.11,0.09,0.76,,765024.56,1000.0,3376.0,226606.8,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-21,3376.0,760890.31,0.11,0.09,0.77,,760890.31,1000.0,3376.0,225382.2,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-22,3376.0,766892.16,0.13,0.09,0.76,,766892.16,1000.0,3376.0,227160.0,,,,,,,,,,,,,,,0.23,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-25,3376.0,751386.53,0.13,0.09,0.77,,751386.53,1000.0,3376.0,222567.1,,,,,,,,,,,,,,,0.22,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-26,3376.0,756878.61,0.13,0.09,0.75,,756878.61,1000.0,3376.0,224193.9,,,,,,,,,,,,,,,0.22,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-27,3376.0,760327.19,0.13,0.09,0.75,,760327.19,1000.0,3376.0,225215.4,,,,,,,,,,,,,,,0.22,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077
2018-06-28,1700.0,380800.0,0.07,0.05,0.38,,380800.0,576.0,1700.0,129024.0,,,,,,0.1,,424.0,,,,,,1676.0,0.13,0.37,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039
2018-06-29,1700.0,382279.0,0.07,0.05,0.38,,382279.0,576.0,1700.0,129525.12,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039
2018-07-02,1700.0,373883.21,0.07,0.05,0.38,,373883.21,576.0,1700.0,126680.43,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039
2018-07-03,1700.0,374492.15,0.07,0.05,0.37,,374492.15,576.0,1700.0,126886.75,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039
2018-07-04,1700.0,373450.56,0.07,0.05,0.37,,373450.56,576.0,1700.0,126533.84,,,,,,,,,,,,,,,0.13,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039
2018-07-05,1124.0,246355.62,0.05,0.03,0.25,,246355.62,0.0,1124.0,0.0,,,,,,0.13,,576.0,,,,,,576.0,0.0,0.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2018-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1124.0,0.0,0.25,,,0.0,0.0,436204.0,96148085.68,,95.63,0.0,,0.0,,0.0
2018-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,92206472.6,,91.11,0.0,,0.0,,0.0
2018-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,92454395.0,,92.3,0.0,,0.0,,0.0
2018-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,91557742.32,,92.29,0.0,,0.0,,0.0
2018-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,92020530.8,,91.47,0.0,,0.0,,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,92962635.92,,92.15,0.0,,0.0,,0.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,92892391.24,,93.04,0.0,,0.0,,0.0
2018-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,94103078.96,,92.95,0.0,,0.0,,0.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,94284888.72,,93.99,0.0,,0.0,,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,93962589.6,,94.57,0.0,,0.0,,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413204.0,93528725.4,,94.08,0.0,,0.0,,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93246353.2,,93.1,0.0,,0.0,,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93707235.44,,93.29,0.0,,0.0,,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93567324.76,,94.09,0.0,,0.0,,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,94703070.28,,93.4,0.0,,0.0,,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,95069307.06,,94.64,0.0,,0.0,,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,94386213.74,,95.01,0.0,,0.0,,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,94209267.88,,94.29,0.0,,0.0,,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,94410903.86,,94.18,0.0,,0.0,,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93575554.8,,94.27,0.0,,0.0,,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,92937726.7,,93.39,0.0,,0.0,,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,92674365.42,,92.85,0.0,,0.0,,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93303963.48,,92.69,0.0,,0.0,,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93168167.82,,93.42,0.0,,0.0,,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,92958301.8,,92.92,0.0,,0.0,,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,91374019.1,,93.03,0.0,,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90415219.44,,91.5,0.0,,0.0,,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90950172.04,,90.48,0.0,,0.0,,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,89534605.16,,90.96,0.0,,0.0,,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90090132.86,,89.62,0.0,,0.0,,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90003717.44,,90.34,0.0,,0.0,,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90205353.42,,90.2,0.0,,0.0,,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90172433.26,,90.29,0.0,,0.0,,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90974862.16,,90.24,0.0,,0.0,,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,90954287.06,,90.87,0.0,,0.0,,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,91353444.0,,90.9,0.0,,0.0,,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,92538569.76,,91.3,0.0,,0.0,,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,92402774.1,,92.44,0.0,,0.0,,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411502.0,93242238.18,,92.43,0.0,,0.0,,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,92068716.65,,93.06,0.0,,0.0,,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,91843108.3,,93.22,0.0,,0.0,,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,91736457.08,,92.39,0.0,,0.0,,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,91039122.18,,91.81,0.0,,0.0,,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,90132586.81,,91.08,0.0,,0.0,,0.0
2018-09-06,150.0,32751.0,0.05,0.0,0.03,,32751.0,0.0,150.0,0.0,,,,150.0,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0004
2018-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,150.0,0.0,0.03,,,0.0,0.0,410197.0,89755205.57,,89.51,0.0,,0.0,,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,89906978.46,,89.71,0.0,,0.0,,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,90107974.99,,89.91,0.0,,0.0,,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,90300767.58,,90.13,0.0,,0.0,,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,91256526.59,,90.42,0.0,,0.0,,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,92483015.62,,91.16,0.0,,0.0,,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,92868600.8,,92.37,0.0,,0.0,,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,94776016.85,,93.02,0.0,,0.0,,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,95350292.65,,94.7,0.0,,0.0,,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,95616920.7,,95.5,0.0,,0.0,,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,96035321.64,,94.28,0.0,,0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,95629226.61,,94.4,0.0,,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410197.0,96880327.46,,94.78,0.0,,0.0,,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,251730.0,59821117.2,,59.39,0.0,,0.0,,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,251730.0,59770771.2,,59.32,0.0,,0.0,,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,251730.0,59680148.4,,59.73,0.0,,0.0,,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,251730.0,60359819.4,,59.71,0.0,,0.0,,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,251748.0,59837982.12,,60.34,0.0,,0.0,,0.0
2018-10-03,150.0,35566.5,0.04,0.01,0.04,,0.0,150.0,0.0,35566.5,,,,,,,,,,,,,150.0,,0.04,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2018-10-04,150.0,34918.5,0.04,0.01,0.04,,34918.5,150.0,150.0,34918.5,,,,150.0,,,,,,,,0.04,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2018-10-05,150.0,34806.0,0.03,0.01,0.03,,34806.0,150.0,150.0,34806.0,,,,,,,,,,,,,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
