,EGRI FP Equity_DX_SI_QTY,EGRI FP Equity_DX_SHORT_INTEREST_VALUE,EGRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EGRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EGRI FP Equity_DX_SI_MV,EGRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EGRI FP Equity_DX_SUPPLY_SI_QTY,EGRI FP Equity_DX_BROKER_SI_QTY,EGRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EGRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EGRI FP Equity_DX_BROKER_SI_MV_INC_x,EGRI FP Equity_DX_BROKER_SI_QTY_ADD,EGRI FP Equity_DX_SUPPLY_SI_MV_DEC,EGRI FP Equity_DX_BROKER_SI_QTY_INC,EGRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EGRI FP Equity_DX_BROKER_SI_MV_INC_y,EGRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EGRI FP Equity_DX_BROKER_SI_MV_ADD,EGRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EGRI FP Equity_DX_BROKER_SI_QTY_DEC,EGRI FP Equity_DX_SUPPLY_SI_MV,EGRI FP Equity_DX_BROKER_SI_MV_DEC,EGRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EGRI FP Equity_DX_UTILIZATION_QUANTITY,EGRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EGRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EGRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EGRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EGRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EGRI FP Equity_DX_BROKER_SI_CON_RATIO,EGRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EGRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-29,48600.0,2138886.0,14.61,0.27,2.14,1069443.0,24300.0,24300.0,1069443.0,900.0,,,,,,,900.0,,,18000.0,1.07,0.8,16.74,16.74,120843.0,5318300.43,5.31,16.75,,1.0,100.0,0.3348
2024-01-01,48600.0,2138886.0,13.09,0.27,2.14,1069443.0,24300.0,24300.0,1069443.0,,,,,,,,,,,,1.07,,16.74,16.74,120843.0,5318300.43,5.32,16.74,,1.0,100.0,0.3348
2024-01-02,25600.0,1123072.0,6.9,0.14,1.13,1066041.0,1300.0,24300.0,57031.0,,,,1.02,,23000.0,,,,,,0.06,,100.0,0.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.1764
2024-01-03,23000.0,1011310.0,5.96,0.12,1.01,1011310.0,0.0,23000.0,0.0,,,,0.06,,1300.0,,,,,1300.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1599
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,23000.0,0.0,1.01,0.0,0.0,143843.0,6288096.75,6.31,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6273712.45,6.28,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6293850.47,6.26,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6256451.29,6.27,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6256451.29,6.26,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6258608.93,6.26,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6293850.47,6.3,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6271554.8,6.28,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6265801.08,6.27,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6234155.62,6.26,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6234155.62,6.24,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6239909.34,6.24,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6254293.64,6.22,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6232717.19,6.26,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6231997.98,6.21,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6255732.07,6.24,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6260047.36,6.26,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6284500.67,6.26,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6262924.22,6.28,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6303919.48,6.24,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6311111.63,6.3,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6278027.74,6.29,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6247820.71,6.27,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6252136.0,6.24,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6247101.49,6.25,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6231997.98,6.24,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6222648.18,6.22,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6229840.33,6.21,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6219771.32,6.22,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6240628.56,6.22,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6246382.28,6.24,0.0,,0.0,,0.0
2024-02-16,115000.0,4981225.0,19.86,0.55,4.99,4656362.5,7500.0,107500.0,324862.5,,,107500.0,,,,,,4.67,7500.0,,0.32,,5.21,5.21,136343.0,5905697.05,5.9,5.21,,1.0,100.0,0.7995
2024-02-19,10500.0,454755.0,1.8,0.05,0.45,324825.0,3000.0,7500.0,129930.0,,,,0.19,,4500.0,,,,,100000.0,0.13,4.34,2.09,2.09,140843.0,6099910.33,6.1,2.09,,1.0,100.0,0.073
2024-02-20,3000.0,130155.0,0.62,0.01,0.13,130155.0,0.0,3000.0,0.0,,,,0.13,,3000.0,,,,,4500.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0209
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3000.0,0.0,0.13,0.0,0.0,143843.0,6219052.11,6.24,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6226244.26,6.21,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6253574.43,6.26,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6226244.26,6.25,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6212579.17,6.22,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6212579.17,6.21,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6249259.14,6.21,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6233436.41,6.24,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6239909.34,6.23,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6269397.16,6.23,0.0,,0.0,,0.0
2024-03-06,66900.0,2919516.0,9.03,0.3,2.92,2919516.0,0.0,66900.0,0.0,,,66900.0,,,,,,2.92,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4651
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,66900.0,0.0,2.91,0.0,0.0,143843.0,6290254.39,6.28,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6311830.84,6.32,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6297446.54,6.3,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6288815.96,6.29,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6287377.53,6.28,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6265081.87,6.28,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6257170.5,6.27,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6257889.72,6.25,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6259328.15,6.25,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6257889.72,6.29,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6277308.52,6.25,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6297446.54,6.31,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6281623.81,6.28,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8041117.1,8.01,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8066857.5,8.03,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8050310.1,8.02,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8050310.1,8.07,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8050310.1,8.06,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8012618.8,8.05,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8018134.6,8.0,0.0,,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8032843.4,7.99,0.0,,0.0,,0.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8021811.8,8.03,0.0,,0.0,,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8003425.8,7.99,0.0,,0.0,,0.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8045713.6,7.99,0.0,,0.0,,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8018134.6,8.04,0.0,,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,7992394.2,8.01,0.0,,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,8035601.3,8.04,0.0,,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,7996990.7,8.0,0.0,,0.0,,0.0
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,7967573.1,7.98,0.0,,0.0,,0.0
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,7983201.2,8.02,0.0,,0.0,,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,183860.0,7974008.2,7.97,0.0,,0.0,,0.0
2024-04-19,100.0,4339.0,0.06,0.0,0.0,0.0,100.0,0.0,4339.0,,,,,,,,,,100.0,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-04-22,100.0,4343.5,0.06,0.0,0.0,0.0,100.0,0.0,4343.5,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-04-23,100.0,4342.5,0.06,0.0,0.0,0.0,100.0,0.0,4342.5,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-04-24,100.0,4320.5,0.03,0.0,0.0,0.0,100.0,0.0,4320.5,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-04-25,100.0,4313.5,0.03,0.0,0.0,0.0,100.0,0.0,4313.5,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-04-26,100.0,4325.5,0.03,0.0,0.0,0.0,100.0,0.0,4325.5,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,,0.0,,0.0,0.0,213860.0,9290078.4,9.31,0.0,,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9254791.5,9.25,0.0,,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9254791.5,9.24,0.0,,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9284794.2,9.22,0.0,,0.0,,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9314748.6,9.31,0.0,,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9316810.9,9.33,0.0,,0.0,,0.0
2024-05-07,2500.0,109337.5,0.8,0.01,0.11,109337.5,0.0,2500.0,0.0,,,2500.0,,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0117
2024-05-08,2500.0,109000.0,0.76,0.01,0.11,109000.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0117
2024-05-09,2604.0,113339.1,0.82,0.01,0.11,113339.1,104.0,2604.0,4526.6,,,104.0,,,,,,0.0,104.0,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,3.99,0.9235,96.01,0.0122
2024-05-10,2604.0,113260.98,0.83,0.01,0.11,113260.98,104.0,2604.0,4523.48,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,3.99,0.9233,96.01,0.0122
2024-05-13,2604.0,113352.12,0.83,0.01,0.11,113352.12,104.0,2604.0,4527.12,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,4.0,0.9233,96.0,0.0122
2024-05-14,104.0,4515.68,0.03,0.0,0.0,4515.68,104.0,104.0,4515.68,,,,,,,,,,,2500.0,0.0,0.11,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-15,104.0,4551.04,0.03,0.0,0.0,4551.04,104.0,104.0,4551.04,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-16,4904.0,214157.68,1.31,0.02,0.21,109349.68,2504.0,2504.0,109349.68,,,2400.0,,,,,,0.1,2400.0,,0.11,,1.17,1.17,211460.0,9234458.2,9.25,1.17,4.15,0.9204,95.85,0.0229
2024-05-17,21904.0,953919.2,5.86,0.09,0.96,479224.2,11004.0,11004.0,479224.2,8500.0,0.37,,,8500.0,,0.37,8500.0,,,,0.48,,5.14,5.14,202960.0,8838908.0,8.85,5.14,0.95,0.9813,99.05,0.1024
2024-05-20,11004.0,478508.94,2.78,0.04,0.48,478508.94,104.0,11004.0,4522.44,,,,0.48,,10900.0,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,0.95,0.9813,99.05,0.0514
2024-05-21,104.0,4531.28,0.03,0.0,0.0,4531.28,104.0,104.0,4531.28,,,,,,,,,,,10900.0,0.0,0.48,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-22,104.0,4524.52,0.03,0.0,0.0,4524.52,104.0,104.0,4524.52,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-23,104.0,4507.88,0.03,0.0,0.0,4507.88,104.0,104.0,4507.88,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-24,104.0,4508.92,0.03,0.0,0.0,4508.92,104.0,104.0,4508.92,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-27,104.0,4519.84,0.03,0.0,0.0,4519.84,104.0,104.0,4519.84,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-28,104.0,4514.12,0.02,0.0,0.0,4514.12,104.0,104.0,4514.12,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-29,104.0,4490.72,0.02,0.0,0.0,4490.72,104.0,104.0,4490.72,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-30,104.0,4495.4,0.02,0.0,0.0,4495.4,104.0,104.0,4495.4,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-05-31,104.0,4502.16,0.02,0.0,0.0,4502.16,104.0,104.0,4502.16,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,104.0,,,,,104.0,0.0,0.0,0.0,0.0,213964.0,9297805.62,9.28,0.0,,0.0,,0.0
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213964.0,9307434.0,9.29,0.0,,0.0,,0.0
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213964.0,9328830.4,9.29,0.0,,0.0,,0.0
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9306117.9,9.44,0.0,,0.0,,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213964.0,9271060.12,9.31,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9228059.0,9.29,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9239821.3,9.18,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9289009.1,9.29,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9295424.9,9.32,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9336058.3,9.32,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9314672.3,9.33,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9333919.7,9.32,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9326434.6,9.37,0.0,,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9322157.4,9.34,0.0,,0.0,,0.0
2024-06-21,6200.0,270351.0,1.56,0.03,0.27,135175.5,3100.0,3100.0,135175.5,,,3100.0,,,,,,0.13,3100.0,,0.13,,1.45,1.45,210760.0,9190189.8,9.15,1.45,,1.0,100.0,0.029
2024-06-24,3100.0,135175.5,0.78,0.01,0.14,135175.5,0.0,3100.0,0.0,,,,0.13,,3100.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0145
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3100.0,0.0,0.14,0.0,0.0,213860.0,9326434.6,9.34,0.0,,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9301840.7,9.32,0.0,,0.0,,0.0
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214260.0,9322452.6,9.28,0.0,,0.0,,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214260.0,9303169.2,9.29,0.0,,0.0,,0.0
