,TKTT FP Equity_DX_SI_QTY,TKTT FP Equity_DX_SHORT_INTEREST_VALUE,TKTT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TKTT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TKTT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TKTT FP Equity_DX_SI_MV,TKTT FP Equity_DX_DSS,TKTT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TKTT FP Equity_DX_SUPPLY_SI_QTY,TKTT FP Equity_DX_BROKER_SI_QTY,TKTT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TKTT FP Equity_DX_BROKER_SI_MV_NEW_x,TKTT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TKTT FP Equity_DX_SUPPLY_SI_QTY_INC_x,TKTT FP Equity_DX_BROKER_SI_MV_INC_x,TKTT FP Equity_DX_SUPPLY_SI_MV_NEW,TKTT FP Equity_DX_BROKER_SI_QTY_ADD,TKTT FP Equity_DX_BROKER_SI_QTY_NEW,TKTT FP Equity_DX_SUPPLY_SI_MV_DEC,TKTT FP Equity_DX_BROKER_SI_QTY_INC,TKTT FP Equity_DX_SUPPLY_SI_QTY_DEC,TKTT FP Equity_DX_BROKER_SI_MV_NEW_y,TKTT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TKTT FP Equity_DX_BROKER_SI_MV_INC_y,TKTT FP Equity_DX_SUPPLY_SI_QTY_INC_y,TKTT FP Equity_DX_BROKER_SI_MV_ADD,TKTT FP Equity_DX_SUPPLY_SI_QTY_ADD,TKTT FP Equity_DX_BROKER_SI_QTY_DEC,TKTT FP Equity_DX_SUPPLY_SI_MV,TKTT FP Equity_DX_BROKER_SI_MV_DEC,TKTT FP Equity_DX_SUPPLY_SI_MV_RMV,TKTT FP Equity_DX_BROKER_SI_MV_RMV,TKTT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TKTT FP Equity_DX_UTILIZATION_QUANTITY,TKTT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TKTT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TKTT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TKTT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TKTT FP Equity_DX_ACTIVE_UTILIZATION_MV,TKTT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TKTT FP Equity_DX_BROKER_SI_CON_RATIO,TKTT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TKTT FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-04-15,104221.0,1338197.64,1.61,10.67,0.16,1.35,0.0,1338197.64,59221.0,104221.0,760397.64,,,,,,,,,,,,,,,,,,0.76,,,,10.78,10.78,490215.0,6294360.6,,6.27,10.8,33.11,0.2736,36.09,0.1897
2022-04-18,104221.0,1338197.64,1.61,10.67,0.16,1.37,0.0,1338197.64,59221.0,104221.0,760397.64,,,,,,,,,,,,,,,,,,0.76,,,,10.78,10.78,490215.0,6294360.6,,6.29,10.78,33.74,0.2747,35.73,0.1897
2022-04-19,105882.0,1351054.32,1.64,10.84,0.16,1.39,0.0,1351054.32,60882.0,105882.0,776854.32,,,,,,1661.0,,,,,,,,,0.02,1661.0,,0.78,,,,11.05,11.05,490215.0,6255143.4,,6.29,11.03,33.24,0.2667,35.2,0.1921
2022-04-20,105882.0,1374348.36,1.64,10.83,0.16,1.38,0.0,1374348.36,60882.0,105882.0,790248.36,,,,,,,,,,,,,,,,,,0.78,,,,11.05,11.05,490215.0,6362990.7,,6.24,11.13,33.19,0.2661,35.15,0.1921
2022-04-21,106220.0,1378735.6,1.64,11.36,0.16,1.41,0.0,1378735.6,61220.0,106220.0,794635.6,,,338.0,0.0,,,,,338.0,,,,0.0,338.0,,,,0.79,,,,11.25,11.25,482729.0,6265822.42,,6.28,11.24,33.11,0.2649,35.07,0.1953
2022-04-22,106220.0,1359616.0,1.64,11.21,0.16,1.4,0.0,1359616.0,61220.0,106220.0,783616.0,,,,,,,,,,,,,,,,,,0.79,,,,11.25,11.25,482990.0,6182272.0,,6.28,11.19,33.15,0.2654,35.11,0.1952
2022-04-25,106220.0,1378735.6,1.64,11.41,0.16,1.39,0.0,1378735.6,61220.0,106220.0,794635.6,,,,,,,,,,,,,,,,,,0.79,,,,11.25,11.25,482990.0,6269210.2,,6.22,11.24,33.09,0.2646,35.04,0.1952
2022-04-26,106220.0,1334123.2,1.64,11.82,0.16,1.4,0.0,1334123.2,61220.0,106220.0,768923.2,,,,,,,,,,,,,,,,,,0.79,,,,11.25,11.25,482990.0,6066354.4,,6.28,11.13,33.19,0.2658,35.15,0.1952
2022-04-27,108219.0,1348408.74,1.67,12.06,0.17,1.38,0.0,1323501.2,61220.0,106220.0,762801.2,,,,,,,,,,,,,,,,,,0.77,,,,11.25,11.25,482990.0,6018055.4,,6.1,11.17,32.54,0.2568,34.47,0.1989
2022-04-28,104221.0,1409067.92,1.61,12.21,0.16,1.33,0.0,1409067.92,59221.0,104221.0,800667.92,,,,,,,,0.03,,1999.0,,,,,,,1999.0,0.76,0.03,,,10.92,10.92,482990.0,6530024.8,,6.09,11.1,33.54,0.2723,35.52,0.1922
2022-04-29,104221.0,1379886.04,1.61,12.07,0.16,1.44,0.0,1379886.04,59221.0,104221.0,784086.04,,,,,,,,,,,,,,,,,,0.79,,,,10.92,10.92,482990.0,6394787.6,,6.5,10.9,33.8,0.2754,35.8,0.1922
2022-05-02,97221.0,1252206.48,1.5,11.84,0.15,1.31,0.0,1252206.48,55221.0,97221.0,711246.48,,,,,,,,0.06,,4000.0,,,,,,,7000.0,0.72,0.1,,,10.18,10.18,486990.0,6272431.2,,6.45,10.09,36.32,0.3077,38.47,0.1793
2022-05-03,90221.0,1180090.68,1.4,11.33,0.14,1.2,0.0,1180090.68,52221.0,90221.0,683050.68,,,,,,,,0.04,,3000.0,,,,,,,7000.0,0.68,0.09,,,9.63,9.63,489990.0,6409069.2,,6.32,9.67,34.27,0.2983,38.59,0.1664
2022-05-04,90221.0,1149415.54,1.4,17.07,0.14,1.2,0.0,1149415.54,52221.0,90221.0,665295.54,,,,,,,,,,,,,,,,,,0.68,,,,9.63,9.63,489990.0,6242472.6,,6.35,9.62,33.8,0.2993,39.11,0.1664
2022-05-05,90221.0,1180090.68,1.4,17.32,0.14,1.17,0.0,1180090.68,52221.0,90221.0,683050.68,,,,,,,,,,,,,,,,,,0.67,,,,9.63,9.63,489990.0,6409069.2,,6.27,9.69,33.63,0.2972,38.92,0.1664
2022-05-06,90221.0,1156633.22,1.4,18.35,0.14,1.2,0.0,1156633.22,52221.0,90221.0,669473.22,,,,,,,,,,,,,,,,,,0.68,,,,9.63,9.63,489990.0,6281671.8,,6.38,9.6,33.75,0.2988,39.07,0.1664
2022-05-09,90221.0,1147611.12,1.4,18.37,0.14,1.18,0.0,1147611.12,52221.0,90221.0,664251.12,,,,,,,,,,,,,,,,,,0.67,,,,9.63,9.63,489990.0,6232672.8,,6.29,9.6,33.73,0.2985,39.04,0.1664
2022-05-10,90221.0,1136784.6,1.4,18.76,0.14,1.17,0.0,1136784.6,52221.0,90221.0,657984.6,,,,,,,,,,,,,,,,,,0.66,,,,9.63,9.63,489990.0,6173874.0,,6.22,9.61,33.73,0.2985,39.04,0.1664
2022-05-11,91221.0,1153033.44,1.41,18.78,0.14,1.17,0.0,1153033.44,52221.0,91221.0,660073.44,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.66,,,,9.63,9.63,489990.0,6193473.6,,6.19,9.62,34.39,0.2988,38.56,0.1682
2022-05-12,91221.0,1147560.18,1.41,18.98,0.14,1.18,0.0,1147560.18,59221.0,91221.0,745000.18,,7000.0,,,0.09,,,,,,,7000.0,,,,,,0.75,,,,7.52,7.52,728090.0,9159372.2,,9.26,7.48,34.42,0.2991,38.59,0.1159
2022-05-13,91221.0,1182224.16,1.41,24.97,0.14,1.17,0.0,1182224.16,59221.0,91221.0,767504.16,,,,,,,,,,,,,,,,,,0.75,,,,7.52,7.52,728090.0,9436046.4,,9.28,7.51,34.34,0.2981,38.5,0.1159
2022-05-16,91221.0,1185873.0,1.41,25.91,0.14,1.21,0.0,1185873.0,59221.0,91221.0,769873.0,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9465170.0,,9.43,7.53,34.41,0.299,38.58,0.1159
2022-05-17,91221.0,1194995.1,1.41,27.15,0.14,1.21,0.0,1194995.1,59221.0,91221.0,775795.1,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9537979.0,,9.43,7.56,34.4,0.2989,38.57,0.1159
2022-05-18,91221.0,1178575.32,1.41,27.72,0.14,1.22,0.0,1178575.32,59221.0,91221.0,765135.32,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9406922.8,,9.52,7.51,34.44,0.2994,38.62,0.1159
2022-05-19,91221.0,1185873.0,1.41,25.71,0.14,1.2,0.0,1185873.0,59221.0,91221.0,769873.0,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9465170.0,,9.4,7.53,34.4,0.2989,38.57,0.1159
2022-05-20,91221.0,1185873.0,1.41,26.29,0.14,1.21,0.0,1185873.0,59221.0,91221.0,769873.0,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9465170.0,,9.48,7.52,34.42,0.2991,38.59,0.1159
2022-05-23,91221.0,1185873.0,1.41,27.03,0.14,1.21,0.0,1185873.0,59221.0,91221.0,769873.0,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9465170.0,,9.4,7.56,34.42,0.2992,38.6,0.1159
2022-05-24,91221.0,1185873.0,1.41,26.17,0.14,1.21,0.0,1185873.0,59221.0,91221.0,769873.0,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9465170.0,,9.43,7.54,34.42,0.2991,38.59,0.1159
2022-05-25,91221.0,1198643.94,1.37,28.49,0.14,1.21,0.0,1198643.94,59221.0,91221.0,778163.94,,,,,,,,,,,,,,,,,,0.77,,,,7.52,7.52,728090.0,9567102.6,,9.53,7.5,34.38,0.2986,38.55,0.1159
2022-05-26,91221.0,1205941.62,1.37,23.74,0.14,1.22,0.0,1205941.62,59221.0,91221.0,782901.62,,,,,,,,,,,,,,,,,,0.78,,,,7.52,7.52,728090.0,9625349.8,,9.57,7.53,34.4,0.2989,38.57,0.1159
2022-05-27,100697.0,1347325.86,1.51,27.23,0.15,1.36,0.0,1347325.86,67697.0,100697.0,905785.86,,,8476.0,0.13,,,,,9476.0,,,,0.13,8476.0,,,,0.9,,,,8.6,8.6,719614.0,9628435.32,,9.56,8.59,32.11,0.2628,34.77,0.1279
2022-05-30,93221.0,1254754.66,1.4,25.62,0.14,1.26,0.0,1254754.66,60221.0,93221.0,810574.66,,,,,,,,0.09,,7476.0,,,,,,,7476.0,0.81,0.1,,,7.65,7.65,727090.0,9786631.4,,9.72,7.67,34.96,0.293,37.3,0.1184
2022-05-31,93221.0,1256619.08,1.4,25.67,0.14,1.28,0.0,1256619.08,60221.0,93221.0,811779.08,,,,,,,,,,,,,,,,,,0.81,,,,7.65,7.65,727090.0,9801173.2,,9.81,7.64,34.73,0.2944,37.76,0.1184
2022-06-01,93221.0,1249161.4,1.4,25.97,0.14,1.28,0.0,1249161.4,60221.0,93221.0,806961.4,,,,,,,,,,,,,,,,,,0.81,,,,7.65,7.65,727090.0,9743006.0,,9.8,7.64,34.74,0.2946,37.77,0.1184
2022-06-02,93221.0,1226788.36,1.4,24.87,0.14,1.27,0.0,1226788.36,60221.0,93221.0,792508.36,,,,,,,,,,,,,,,,,,0.8,,,,7.65,7.65,727090.0,9568504.4,,9.63,7.68,34.8,0.2953,37.84,0.1184
2022-06-03,93221.0,1237974.88,1.4,25.65,0.14,1.25,0.0,1237974.88,60221.0,93221.0,799734.88,,,,,,,,,,,,,,,,,,0.8,,,,7.65,7.65,727090.0,9655755.2,,9.61,7.65,34.72,0.2942,37.75,0.1184
2022-06-06,94221.0,1251254.88,1.41,25.59,0.14,1.28,0.0,1251254.88,60221.0,94221.0,799734.88,,,,0.02,,,,,1000.0,,,,0.02,,,,,0.8,,,,7.65,7.65,727090.0,9655755.2,,9.68,7.63,35.4,0.2955,37.36,0.1197
2022-06-07,94221.0,1287058.86,1.41,26.21,0.14,1.28,0.0,1287058.86,60221.0,94221.0,822618.86,,,,,,,,,,,,,,,,,,0.81,,,,7.65,7.65,727090.0,9932049.4,,9.78,7.63,35.33,0.2946,37.28,0.1197
2022-06-08,94221.0,1283290.02,1.41,26.33,0.14,1.31,0.0,1283290.02,60221.0,94221.0,820210.02,,,,,,,,,,,,,,,,,,0.82,,,,7.65,7.65,727090.0,9902965.8,,9.91,7.65,35.41,0.2956,37.37,0.1197
2022-06-09,94221.0,1304018.64,1.41,26.89,0.14,1.31,0.0,1304018.64,60221.0,94221.0,833458.64,,,,,,,,,,,,,,,,,,0.83,,,,7.65,7.65,727090.0,10062925.6,,10.03,7.61,35.35,0.2948,37.3,0.1197
2022-06-10,94221.0,1309671.9,1.41,30.11,0.14,1.33,0.0,1309671.9,60221.0,94221.0,837071.9,,,,,,,,,,,,,,,,,,0.84,,,,7.65,7.65,727090.0,10106551.0,,10.15,7.61,35.4,0.2954,37.35,0.1197
2022-06-13,94221.0,1262561.4,1.41,29.99,0.14,1.33,0.0,1262561.4,60221.0,94221.0,806961.4,,,,,,,,,,,,,,,,,,0.83,,,,7.65,7.65,727090.0,9743006.0,,10.02,7.63,35.5,0.2967,37.46,0.1197
2022-06-14,94221.0,1168340.4,1.41,30.02,0.14,1.28,0.0,1168340.4,60221.0,94221.0,746740.4,,,,,,,,,,,,,,,,,,0.79,,,,7.65,7.65,727090.0,9015916.0,,9.44,7.69,35.61,0.2981,37.58,0.1197
2022-06-15,94221.0,1194722.28,1.41,26.84,0.14,1.19,0.0,1194722.28,60221.0,94221.0,763602.28,,,,,,,,,,,,,,,,,,0.75,,,,7.65,7.65,727090.0,9219501.2,,9.09,7.65,35.35,0.2948,37.3,0.1197
2022-06-16,94221.0,1168340.4,1.41,26.99,0.14,1.21,0.0,1168340.4,60221.0,94221.0,746740.4,,,,,,,,,,,,,,,,,,0.76,,,,7.65,7.65,727090.0,9015916.0,,9.07,7.7,35.49,0.2965,37.45,0.1197
2022-06-17,101428.0,1261764.32,1.52,28.38,0.15,1.29,0.0,1172109.24,67428.0,94221.0,838804.32,,,,,,,,,,,,,,,,7207.0,,0.84,,,,8.56,8.56,719883.0,8955344.52,,8.94,8.57,32.74,0.2616,35.14,0.1288
2022-06-20,101428.0,1326678.24,1.52,27.83,0.15,1.3,0.0,1232410.68,67428.0,94221.0,881958.24,,,,,,,,,,,,,,,,,,0.85,,,,8.56,8.56,719883.0,9416069.64,,9.13,8.53,32.65,0.2602,34.96,0.1288
2022-06-21,101428.0,1269878.56,1.52,27.7,0.15,1.35,0.0,1179646.92,67428.0,94221.0,844198.56,,,,,,,,,,,,,,,,,,0.87,,,,8.56,8.56,719883.0,9012935.16,,9.24,8.6,33.03,0.2617,34.86,0.1288
2022-06-22,101428.0,1298278.4,1.52,28.67,0.15,1.29,0.0,1206028.8,67428.0,94221.0,863078.4,,,,,,,,,,,,,,,,,,0.85,,,,8.56,8.56,719883.0,9214502.4,,9.1,8.54,32.88,0.26,34.7,0.1288
2022-06-23,101428.0,1308421.2,1.52,26.14,0.15,1.32,0.0,1215450.9,67428.0,94221.0,869821.2,,,,,,,,,,,,,,,,,,0.87,,,,8.56,8.56,719983.0,9287780.7,,9.28,8.54,32.9,0.2602,34.72,0.1288
2022-06-24,101428.0,1308421.2,1.52,25.94,0.15,1.33,0.0,1215450.9,67428.0,94221.0,869821.2,,,,,,,,,,,,,,,,,,0.87,,,,8.56,8.56,719983.0,9287780.7,,9.28,8.57,32.94,0.2606,34.76,0.1288
2022-06-27,101428.0,1308421.2,1.52,25.12,0.15,1.33,0.0,1215450.9,67428.0,94221.0,869821.2,,,,,,,,,,,,,,,,,,0.87,,,,8.56,8.56,719883.0,9286490.7,,9.27,8.57,32.95,0.2607,34.77,0.1288
2022-06-28,101428.0,1332763.92,1.52,25.14,0.15,1.33,0.0,1238063.94,67428.0,94221.0,886003.92,,,,,,,,,,,,,,,,,,0.88,,,,8.56,8.56,719883.0,9459262.62,,9.4,8.53,32.87,0.2599,34.69,0.1288
2022-06-29,101428.0,1267850.0,1.52,25.16,0.15,1.35,0.0,1177762.5,67428.0,94221.0,842850.0,,,,,,,,,,,,,,,,,,0.87,,,,8.56,8.56,719883.0,8998537.5,,9.29,8.59,33.03,0.2617,34.86,0.1288
2022-06-30,101428.0,1257707.2,1.52,26.24,0.15,1.29,0.0,1168340.4,67428.0,94221.0,836107.2,,,,,,,,,,,,,,,,,,0.85,,,,8.56,8.56,719883.0,8926549.2,,8.99,8.6,32.97,0.261,34.79,0.1288
2022-07-01,101428.0,1280021.36,1.52,25.85,0.15,1.28,0.0,1189069.02,60428.0,94221.0,762601.36,,,,,,,,0.09,,7000.0,,,,,,,,0.75,,,,11.14,11.14,481783.0,6080101.46,,6.01,11.15,32.82,0.2606,34.88,0.1871
2022-07-04,101428.0,1267850.0,1.52,24.66,0.15,1.3,0.0,1177762.5,60428.0,94221.0,755350.0,,,,,,,,,,,,,,,,,,0.76,,,,11.14,11.14,481783.0,6022287.5,,6.06,11.14,33.07,0.2603,34.57,0.1871
2022-07-05,101689.0,1240605.8,1.53,24.9,0.16,1.29,0.0,1152680.4,60589.0,94482.0,739185.8,,,,,,261.0,,,,,,,,,0.0,161.0,,0.75,,,,11.17,11.17,481783.0,5877752.6,,6.08,11.02,32.87,0.2595,34.69,0.1875
2022-07-06,110690.0,1392480.2,1.66,27.08,0.17,1.38,0.0,1301816.14,76690.0,103483.0,964760.2,,,1.0,0.12,,,,,9001.0,,,,0.12,1.0,,16100.0,,0.95,,,,14.14,14.14,465783.0,5859550.14,,5.73,14.16,30.01,0.2353,31.67,0.204
2022-07-07,110690.0,1394694.0,1.66,32.39,0.17,1.42,0.0,1303885.8,76690.0,103483.0,966294.0,,,,,,,,,,,,,,,,,,0.97,,,,14.14,14.14,465783.0,5868865.8,,5.88,14.12,30.14,0.2361,31.81,0.204
2022-07-08,110690.0,1372556.0,1.66,32.44,0.17,1.42,0.0,1283189.2,76690.0,103483.0,950956.0,,,,,,,,,,,,,,,,,,0.96,,,,14.14,14.14,465783.0,5775709.2,,5.85,14.12,30.24,0.2367,31.91,0.204
2022-07-11,110182.0,1324387.64,1.65,33.13,0.17,1.39,0.0,1243865.66,76182.0,103483.0,915707.64,,,,,,,,0.01,,508.0,,,,,,,,0.94,,,,14.04,14.04,466246.0,5604276.92,,5.82,13.91,30.4,0.2383,32.08,0.2031
2022-07-12,107287.0,1304609.92,1.61,31.58,0.16,1.32,0.0,1258353.28,73287.0,103483.0,891169.92,,,,,,,,0.04,,3403.0,,,,,,508.0,,0.89,,,,13.58,13.58,466444.0,5671959.04,,5.64,13.57,31.03,0.2476,32.74,0.1988
2022-07-13,110612.0,1371588.8,1.66,30.84,0.17,1.37,0.0,1288521.2,76612.0,103913.0,949988.8,,,3833.0,0.01,,,,0.01,430.0,508.0,,,0.01,3833.0,,,,0.94,,,,14.23,14.23,461787.0,5726158.8,,5.63,14.27,30.1,0.2356,31.77,0.2054
2022-07-14,110774.0,1391321.44,1.66,30.97,0.17,1.4,0.0,1305147.28,76612.0,103913.0,962246.72,,,,,,,,,,,,,,,,,,0.96,,,,14.26,14.26,460698.0,5786366.88,,5.76,14.23,30.08,0.2349,31.74,0.2062
2022-07-15,110036.0,1375450.0,1.65,31.96,0.17,1.41,0.0,1295637.5,76036.0,103651.0,950450.0,,,,,,,,0.01,,576.0,,,,,,,262.0,0.95,0.0,,,14.16,14.16,461112.0,5763900.0,,5.75,14.19,30.37,0.2384,32.05,0.2049
2022-07-18,110350.0,1379375.0,1.66,32.06,0.17,1.41,0.0,1295637.5,76350.0,103651.0,954375.0,,,,,,,,0.02,,1575.0,,,,,,1889.0,,0.95,,,,14.27,14.27,458819.0,5735237.5,,5.71,14.3,30.25,0.2372,31.92,0.2062
2022-07-19,117706.0,1497220.32,1.77,34.65,0.18,1.5,0.0,1318440.72,83706.0,103651.0,1064740.32,,,8126.0,,,,,0.01,,770.0,,,,8126.0,,,,1.05,,,,15.65,15.65,451149.0,5738615.28,,5.64,15.7,28.32,0.2191,29.88,0.2201
2022-07-20,113007.0,1455530.16,1.7,33.68,0.17,1.47,0.0,1335024.88,79007.0,103651.0,1017610.16,,,,,,,,0.06,,4699.0,,,,,,,,1.0,,,,14.77,14.77,455848.0,5871322.24,,5.81,14.75,29.48,0.2291,31.11,0.2113
2022-07-21,113007.0,1426148.34,1.7,34.13,0.17,1.48,0.0,1308075.62,79007.0,103651.0,997068.34,,,,,,,,,,,,,,,,,,1.01,,,,14.77,14.77,455848.0,5752801.76,,5.85,14.75,29.66,0.2302,31.3,0.2113
2022-07-22,113007.0,1464570.72,1.7,35.6,0.17,1.46,0.0,1343316.96,79007.0,103651.0,1023930.72,,,,,,,,,,,,,,,,,,1.0,,,,14.77,14.77,455848.0,5907790.08,,5.73,14.9,29.43,0.2289,31.06,0.2113
2022-07-25,111777.0,1424038.98,1.68,36.58,0.17,1.47,0.0,1320513.74,77777.0,103651.0,990878.98,,,,,,,,0.02,,1230.0,,,,,,,,1.0,,,,14.54,14.54,457078.0,5823173.72,,5.9,14.53,29.94,0.2332,31.6,0.209
2022-07-26,108215.0,1404630.7,1.62,36.42,0.17,1.41,0.0,1345389.98,74215.0,103651.0,963310.7,,,,,,,,0.05,,3562.0,,,,,,,,0.95,,,,13.88,13.88,460640.0,5979107.2,,5.9,13.9,30.74,0.2438,32.44,0.2023
2022-07-27,108215.0,1439259.5,1.62,35.06,0.17,1.43,0.0,1378558.3,74215.0,103651.0,987059.5,,,,,,,,,,,,,,,,,,0.97,,,,13.88,13.88,460640.0,6126512.0,,5.91,14.08,30.76,0.244,32.46,0.2023
2022-07-28,108215.0,1432766.6,1.62,32.42,0.17,1.46,0.0,1372339.24,74215.0,103651.0,982606.6,,,,,,,,,,,,,,,,,,0.98,,,,13.88,13.88,460640.0,6098873.6,,6.04,14.02,30.87,0.2446,32.58,0.2023
2022-07-29,108215.0,1424109.4,1.62,33.14,0.17,1.46,0.0,1364047.16,74215.0,103651.0,976669.4,,,,,,,,,,,,,,,,,,0.98,,,,13.88,13.88,460640.0,6062022.4,,6.02,13.99,30.88,0.2447,32.59,0.2023
2022-08-01,108215.0,1424109.4,1.62,25.69,0.17,1.45,0.0,1364047.16,74215.0,103651.0,976669.4,,,,,,,,,,,,,,,,,,0.98,,,,13.88,13.88,460640.0,6062022.4,,5.99,14.01,30.84,0.2444,32.54,0.2023
2022-08-02,108315.0,1451421.0,1.62,25.98,0.17,1.46,0.0,1388923.4,74315.0,103651.0,995821.0,,,1560.0,,,,,0.02,,1460.0,,,,1560.0,,,,0.99,,,,13.85,13.85,462100.0,6192140.0,,6.08,13.94,30.7,0.2434,32.4,0.2019
2022-08-03,108315.0,1429758.0,1.62,10.14,0.17,1.47,0.0,1368193.2,74315.0,103651.0,980958.0,,,,,,,,,,,,,,,,,,0.99,,,,13.85,13.85,462100.0,6099720.0,,6.15,13.9,30.89,0.2445,32.6,0.2019
2022-08-04,108315.0,1425425.4,1.62,10.32,0.17,1.46,0.0,1364047.16,74315.0,103651.0,977985.4,,,,,,,,,,,,,,,,,,0.98,,,,13.87,13.87,461655.0,6075379.8,,5.99,14.02,30.84,0.2443,32.55,0.2021
2022-08-05,108315.0,1449254.7,1.62,10.37,0.17,1.45,0.0,1386850.38,74315.0,103651.0,994334.7,,,,,,,,,,,,,,,,,,0.98,,,,13.87,13.87,461655.0,6176943.9,,6.04,14.0,30.81,0.2441,32.52,0.2021
2022-08-08,108315.0,1449254.7,1.62,10.38,0.17,1.48,0.0,1386850.38,74315.0,103651.0,994334.7,,,,,,,,,,,,,,,,,,0.99,,,,13.85,13.85,462100.0,6182898.0,,6.11,13.99,30.8,0.244,32.5,0.2019
2022-08-09,108315.0,1451421.0,1.62,10.4,0.17,1.48,0.0,1388923.4,74315.0,103651.0,995821.0,,,,,,,,,,,,,,,,,,0.99,,,,13.85,13.85,462100.0,6192140.0,,6.12,13.98,30.79,0.2439,32.5,0.2019
2022-08-10,108315.0,1451421.0,1.62,10.22,0.17,1.48,0.0,1388923.4,74315.0,103651.0,995821.0,,,,,,,,,,,,,,,,,,0.99,,,,13.85,13.85,462100.0,6192140.0,,6.09,14.04,30.76,0.2439,32.51,0.2019
2022-08-11,108315.0,1488248.1,1.62,10.28,0.17,1.49,0.0,1424164.74,74315.0,103651.0,1021088.1,,,,,,,,,,,,,,,,,,1.0,,,,13.85,13.85,462100.0,6349254.0,,6.23,13.88,30.68,0.2433,32.37,0.2019
2022-08-12,108315.0,1486081.8,1.62,10.35,0.17,1.5,0.0,1422091.72,74315.0,103651.0,1019601.8,,,,,,,,,,,,,,,,,,1.02,,,,13.85,13.85,462100.0,6340012.0,,6.39,13.79,30.29,0.2431,32.76,0.2019
2022-08-15,108315.0,1440589.5,1.62,10.62,0.17,1.5,0.0,1378558.3,74315.0,103651.0,988389.5,,,,,,,,,,,,,,,,,,1.01,,,,13.91,13.91,460054.0,6118718.2,,6.33,13.79,30.5,0.244,32.85,0.2027
2022-08-16,108315.0,1408095.0,1.62,10.63,0.17,1.47,0.0,1347463.0,74315.0,103651.0,966095.0,,,,,,,,,,,,,,,,,,0.98,,,,13.91,13.91,460054.0,5980702.0,,6.11,13.85,31.18,0.2452,32.49,0.2027
2022-08-17,113007.0,1480391.7,1.7,11.04,0.17,1.51,0.0,1459955.7,71311.0,111447.0,934174.1,,,,0.0,,7696.0,,0.05,100.0,3104.0,,,0.0,,0.1,100.0,,0.93,,,,13.34,13.34,463158.0,6067369.8,,6.03,13.36,30.15,0.2285,30.85,0.2114
2022-08-18,122622.0,1549942.08,1.84,11.43,0.19,1.62,0.0,1454130.88,80926.0,115042.0,1022904.64,,,11175.0,0.05,,,,0.02,3595.0,1560.0,,,0.05,11175.0,,,,1.05,,,,15.19,15.19,451983.0,5713065.12,,5.93,15.03,27.5,0.2001,29.02,0.2301
2022-08-19,120023.0,1512289.8,1.8,11.17,0.18,1.54,0.0,1449529.2,78327.0,115042.0,986920.2,,,,,,,,0.03,,2599.0,,,,,,,,0.99,,,,14.7,14.7,454582.0,5727733.2,,5.78,14.63,27.87,0.2049,29.41,0.2252
2022-08-22,114344.0,1459029.44,1.72,10.52,0.17,1.47,0.0,1422650.68,72648.0,111493.0,926988.48,,,,,,,,0.07,,5679.0,,,,,,,3549.0,0.92,0.05,,,13.63,13.63,460261.0,5872930.36,,5.86,13.59,29.11,0.222,30.72,0.2146
2022-08-23,119475.0,1505385.0,1.79,11.05,0.18,1.55,0.0,1404811.8,77779.0,111493.0,980015.4,,,5131.0,,,,,,,,,,,5131.0,,,,0.99,,,,14.6,14.6,455130.0,5734638.0,,5.8,14.56,28.07,0.2088,29.62,0.2242
2022-08-24,119429.0,1504805.4,1.79,11.23,0.18,1.53,0.0,1404232.2,77733.0,111447.0,979435.8,,,,,,,,0.0,,46.0,,,,,,,46.0,0.98,0.0,,,14.59,14.59,455176.0,5735217.6,,5.75,14.57,28.0,0.2083,29.55,0.2241
2022-08-25,123982.0,1611766.0,1.86,11.82,0.19,1.6,0.0,1447511.0,82286.0,111347.0,1069718.0,,,4653.0,,,,,0.0,,100.0,,,,4653.0,,,100.0,1.05,0.0,,,15.44,15.44,450523.0,5856799.0,,5.7,15.55,26.73,0.1978,28.2,0.2327
