,ALCHI FP Equity_DX_SI_QTY,ALCHI FP Equity_DX_SHORT_INTEREST_VALUE,ALCHI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCHI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCHI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCHI FP Equity_DX_SI_MV,ALCHI FP Equity_DX_DSS,ALCHI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCHI FP Equity_DX_SUPPLY_SI_QTY,ALCHI FP Equity_DX_BROKER_SI_QTY,ALCHI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCHI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCHI FP Equity_DX_BROKER_SI_MV_INC_x,ALCHI FP Equity_DX_BROKER_SI_QTY_ADD,ALCHI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCHI FP Equity_DX_BROKER_SI_QTY_INC,ALCHI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCHI FP Equity_DX_BROKER_SI_MV_INC_y,ALCHI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCHI FP Equity_DX_BROKER_SI_MV_ADD,ALCHI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCHI FP Equity_DX_BROKER_SI_QTY_DEC,ALCHI FP Equity_DX_SUPPLY_SI_MV,ALCHI FP Equity_DX_BROKER_SI_MV_DEC,ALCHI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCHI FP Equity_DX_UTILIZATION_QUANTITY,ALCHI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCHI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCHI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCHI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCHI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCHI FP Equity_DX_BROKER_SI_CON_RATIO,ALCHI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCHI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCHI FP Equity_PX_LAST
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405
2024-09-05,862.0,362.9,0.06,0.05,0.02,0.0,0.0,181.45,431.0,431.0,181.45,,,431.0,,,,,,0.0,431.0,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.421
2024-09-06,862.0,363.76,0.06,0.04,0.02,0.0,0.0,181.88,431.0,431.0,181.88,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.422
2024-09-09,862.0,337.9,0.06,0.04,0.02,0.0,0.0,168.95,431.0,431.0,168.95,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.392
2024-09-10,862.0,342.21,0.06,0.04,0.02,0.0,0.0,171.11,431.0,431.0,171.11,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.397
2024-09-11,862.0,341.35,0.06,0.04,0.02,0.0,0.0,170.68,431.0,431.0,170.68,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.396
2024-09-12,862.0,341.35,0.06,0.04,0.02,0.0,0.0,170.68,431.0,431.0,170.68,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.396
2024-09-13,862.0,341.35,0.06,0.04,0.02,0.0,0.0,170.68,431.0,431.0,170.68,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.396
2024-09-16,862.0,359.45,0.06,0.04,0.02,0.0,0.0,179.73,431.0,431.0,179.73,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.417
2024-09-17,862.0,331.01,0.06,0.04,0.02,0.0,0.0,165.5,431.0,431.0,165.5,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.384
2024-09-18,862.0,341.35,0.06,0.04,0.02,0.0,0.0,170.68,431.0,431.0,170.68,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.396
2024-09-19,862.0,353.42,0.06,0.04,0.02,0.0,0.0,176.71,431.0,431.0,176.71,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.41
2024-09-20,862.0,343.08,0.06,0.04,0.02,0.0,0.0,171.54,431.0,431.0,171.54,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.398
2024-09-23,862.0,324.11,0.06,0.04,0.02,0.0,0.0,162.06,431.0,431.0,162.06,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.376
2024-09-24,862.0,333.59,0.06,0.04,0.02,0.0,0.0,166.8,431.0,431.0,166.8,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.387
2024-09-25,862.0,333.59,0.06,0.04,0.02,0.0,0.0,166.8,431.0,431.0,166.8,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.387
2024-09-26,862.0,310.32,0.06,0.04,0.02,0.0,0.0,155.16,431.0,431.0,155.16,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.36
2024-09-27,862.0,308.6,0.06,0.04,0.02,0.0,0.0,154.3,431.0,431.0,154.3,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.358
2024-09-30,862.0,301.7,0.06,0.04,0.02,0.0,0.0,150.85,431.0,431.0,150.85,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.35
2024-10-01,862.0,310.32,0.06,0.04,0.02,0.0,0.0,155.16,431.0,431.0,155.16,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.36
2024-10-02,862.0,344.8,0.06,0.04,0.02,0.0,0.0,172.4,431.0,431.0,172.4,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.4
2024-10-03,862.0,317.22,0.06,0.03,0.02,0.0,0.0,158.61,431.0,431.0,158.61,,,,,,,,,,,,0.0,,100.0,14.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2941,0.368
2024-10-04,862.0,318.94,0.06,0.03,0.02,0.0,0.0,159.47,431.0,431.0,159.47,,,,,,,,,,,,0.0,,100.0,6.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1208,0.37
2024-10-07,862.0,312.04,0.06,0.03,0.02,0.0,0.0,156.02,431.0,431.0,156.02,,,,,,,,,,,,0.0,,100.0,5.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.1186,0.362
2024-10-08,862.0,327.56,0.06,0.03,0.02,0.0,0.0,163.78,431.0,431.0,163.78,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.38
2024-10-09,862.0,317.22,0.06,0.03,0.02,0.0,0.0,158.61,431.0,431.0,158.61,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.368
2024-10-10,862.0,306.01,0.06,0.04,0.02,0.0,0.0,153.01,431.0,431.0,153.01,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.355
2024-10-11,862.0,301.7,0.06,0.05,0.02,0.0,0.0,150.85,431.0,431.0,150.85,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.35
2024-10-14,862.0,306.01,0.06,0.07,0.02,0.0,0.0,153.01,431.0,431.0,153.01,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.355
2024-10-15,862.0,290.49,0.06,0.07,0.02,0.0,0.0,145.25,431.0,431.0,145.25,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.337
2024-10-16,862.0,289.63,0.06,0.07,0.02,0.0,0.0,144.82,431.0,431.0,144.82,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.336
2024-10-17,862.0,287.91,0.06,0.08,0.02,0.0,0.0,143.95,431.0,431.0,143.95,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.334
2024-10-18,862.0,309.46,0.06,0.09,0.02,0.0,0.0,154.73,431.0,431.0,154.73,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.359
2024-10-21,862.0,304.29,0.06,0.09,0.02,0.0,0.0,152.14,431.0,431.0,152.14,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.353
2024-10-22,862.0,307.73,0.06,0.09,0.02,0.0,0.0,153.87,431.0,431.0,153.87,,,,,,,,,,,,0.0,,100.0,4.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.084,0.357
2024-10-23,862.0,287.91,0.06,0.09,0.02,0.0,0.0,143.95,431.0,431.0,143.95,,,,,,,,,,,,0.0,,100.0,3.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0636,0.334
2024-10-24,862.0,277.56,0.06,0.09,0.02,0.0,0.0,138.78,431.0,431.0,138.78,,,,,,,,,,,,0.0,,100.0,3.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.0643,0.322
2024-10-25,862.0,275.84,0.06,0.08,0.02,0.0,0.0,137.92,431.0,431.0,137.92,,,,,,,,,,,,0.0,,100.0,3.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0712,0.32
2024-10-28,862.0,257.74,0.06,0.08,0.02,0.0,0.0,128.87,431.0,431.0,128.87,,,,,,,,,,,,0.0,,100.0,3.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0712,0.299
2024-10-29,862.0,257.74,0.06,0.08,0.02,0.0,0.0,128.87,431.0,431.0,128.87,,,,,,,,,,,,0.0,,100.0,3.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0712,0.299
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,431.0,,,,,431.0,0.0,0.0,0.0,0.0,11679.0,3877.43,0.0,0.0,,0.0,,0.0,0.332
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10479.0,3583.82,0.0,0.0,,0.0,,0.0,0.342
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10479.0,3625.73,0.0,0.0,,0.0,,0.0,0.346
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9279.0,3210.53,0.0,0.0,,0.0,,0.0,0.346
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9279.0,3210.53,0.0,0.0,,0.0,,0.0,0.346
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9279.0,3154.86,0.0,0.0,,0.0,,0.0,0.34
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8279.0,2690.68,0.0,0.0,,0.0,,0.0,0.325
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8279.0,2649.28,0.0,0.0,,0.0,,0.0,0.32
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6879.0,2634.66,0.0,0.0,,0.0,,0.0,0.383
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6879.0,2868.54,0.0,0.0,,0.0,,0.0,0.417
2024-11-13,366.0,133.22,0.02,0.01,0.01,0.0,0.0,66.61,183.0,183.0,66.61,,,183.0,,,,,,0.0,183.0,,0.0,,100.0,2.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0518,0.364
2024-11-14,366.0,128.1,0.02,0.01,0.01,0.0,0.0,64.05,183.0,183.0,64.05,,,,,,,,,,,,0.0,,100.0,2.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0518,0.35
2024-11-15,366.0,122.61,0.02,0.01,0.01,0.0,0.0,61.31,183.0,183.0,61.31,,,,,,,,,,,,0.0,,100.0,5.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.1066,0.335
2024-11-18,366.0,117.85,0.02,0.01,0.01,0.0,0.0,58.93,183.0,183.0,58.93,,,,,,,,,,,,0.0,,100.0,3.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0684,0.322
2024-11-19,366.0,116.39,0.02,0.01,0.01,0.0,0.0,58.19,183.0,183.0,58.19,,,,,,,,,,,,0.0,,100.0,3.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0684,0.318
2024-11-20,366.0,116.02,0.02,0.01,0.01,0.0,0.0,58.01,183.0,183.0,58.01,,,,,,,,,,,,0.0,,100.0,3.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0684,0.317
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,183.0,,,,,183.0,0.0,0.0,0.0,0.0,5550.0,1742.7,0.0,0.0,,0.0,,0.0,0.314
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1759.35,0.0,0.0,,0.0,,0.0,0.317
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1476.3,0.0,0.0,,0.0,,0.0,0.266
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,887.25,0.0,0.0,,0.0,,0.0,0.273
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1687.2,0.0,0.0,,0.0,,0.0,0.304
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,994.5,0.0,0.0,,0.0,,0.0,0.306
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1004.25,0.0,0.0,,0.0,,0.0,0.309
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,945.75,0.0,0.0,,0.0,,0.0,0.291
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1046.5,0.0,0.0,,0.0,,0.0,0.322
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1764.9,0.0,0.0,,0.0,,0.0,0.318
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1030.25,0.0,0.0,,0.0,,0.0,0.317
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1144.0,0.0,0.0,,0.0,,0.0,0.352
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1101.75,0.0,0.0,,0.0,,0.0,0.339
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1781.55,0.0,0.0,,0.0,,0.0,0.321
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1831.5,0.0,0.0,,0.0,,0.0,0.33
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1759.35,0.0,0.0,,0.0,,0.0,0.317
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1753.8,0.0,0.0,,0.0,,0.0,0.316
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1692.75,0.0,0.0,,0.0,,0.0,0.305
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1703.85,0.0,0.0,,0.0,,0.0,0.307
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1731.6,0.0,0.0,,0.0,,0.0,0.312
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1753.8,0.0,0.0,,0.0,,0.0,0.316
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1692.75,0.0,0.0,,0.0,,0.0,0.305
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1720.5,0.0,0.0,,0.0,,0.0,0.31
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1764.9,0.0,0.0,,0.0,,0.0,0.318
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1764.9,0.0,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1764.9,0.0,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5550.0,1942.5,0.0,0.0,,0.0,,0.0,0.35
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1092.0,0.0,0.0,,0.0,,0.0,0.336
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1170.0,0.0,0.0,,0.0,,0.0,0.36
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1170.0,0.0,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1137.5,0.0,0.0,,0.0,,0.0,0.35
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1160.25,0.0,0.0,,0.0,,0.0,0.357
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1157.0,0.0,0.0,,0.0,,0.0,0.356
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1235.0,0.0,0.0,,0.0,,0.0,0.38
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1202.5,0.0,0.0,,0.0,,0.0,0.37
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1202.5,0.0,0.0,,0.0,,0.0,0.37
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1170.0,0.0,0.0,,0.0,,0.0,0.36
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1153.75,0.0,0.0,,0.0,,0.0,0.355
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1218.75,0.0,0.0,,0.0,,0.0,0.375
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1137.5,0.0,0.0,,0.0,,0.0,0.35
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1170.0,0.0,0.0,,0.0,,0.0,0.36
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1235.0,0.0,0.0,,0.0,,0.0,0.38
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1225.25,0.0,0.0,,0.0,,0.0,0.377
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1196.0,0.0,0.0,,0.0,,0.0,0.368
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1267.5,0.0,0.0,,0.0,,0.0,0.39
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1254.5,0.0,0.0,,0.0,,0.0,0.386
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1267.5,0.0,0.0,,0.0,,0.0,0.39
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1345.5,0.0,0.0,,0.0,,0.0,0.414
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1251.25,0.0,0.0,,0.0,,0.0,0.385
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1296.75,0.0,0.0,,0.0,,0.0,0.399
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1267.5,0.0,0.0,,0.0,,0.0,0.39
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3250.0,1228.5,0.0,0.0,,0.0,,0.0,0.378
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3140.0,1168.08,0.0,0.0,,0.0,,0.0,0.372
2025-02-04,2520.0,967.68,0.16,0.11,0.06,0.0,0.0,483.84,1260.0,1260.0,483.84,,,1260.0,,,,,,0.0,1260.0,,0.0,,100.0,28.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.5727,0.384
2025-02-05,2520.0,929.88,0.16,0.1,0.06,0.0,0.0,464.94,1260.0,1260.0,464.94,,,,,,,,,,,,0.0,,100.0,28.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.5727,0.369
2025-02-06,2520.0,813.96,0.16,0.1,0.06,0.0,0.0,406.98,1260.0,1260.0,406.98,,,,,,,,,,,,0.0,,100.0,28.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.5727,0.323
2025-02-07,2520.0,718.2,0.16,0.08,0.06,0.0,0.0,359.1,1260.0,1260.0,359.1,,,,,,,,,,,,0.0,,100.0,28.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.5727,0.285
2025-02-10,2520.0,876.96,0.16,0.07,0.06,0.0,0.0,438.48,1260.0,1260.0,438.48,,,,,,,,,,,,0.0,,100.0,28.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.5727,0.348
2025-02-11,2520.0,1008.0,0.16,0.07,0.06,0.0,0.0,504.0,1260.0,1260.0,504.0,,,,,,,,,,,,0.0,,100.0,28.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.5727,0.4
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1260.0,,,,,1260.0,0.0,0.0,0.0,0.0,5540.0,2188.3,0.0,0.0,,0.0,,0.0,0.395
2025-02-13,2100.0,760.2,0.13,0.05,0.05,0.0,0.0,760.2,2100.0,2100.0,760.2,,,2100.0,,,,,,0.0,2100.0,,0.0,,100.0,40.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.4008,0.362
2025-02-14,2100.0,760.2,0.13,0.04,0.05,0.0,0.0,760.2,2100.0,2100.0,760.2,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.362
2025-02-17,2100.0,724.5,0.13,0.04,0.05,0.0,0.0,724.5,2100.0,2100.0,724.5,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.345
2025-02-18,2100.0,726.6,0.13,0.04,0.05,0.0,0.0,726.6,2100.0,2100.0,726.6,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.346
