,AWAT FP Equity_DX_SI_QTY,AWAT FP Equity_DX_SHORT_INTEREST_VALUE,AWAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AWAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AWAT FP Equity_DX_SI_MV,AWAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AWAT FP Equity_DX_SUPPLY_SI_QTY,AWAT FP Equity_DX_BROKER_SI_QTY,AWAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AWAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,AWAT FP Equity_DX_BROKER_SI_MV_INC_x,AWAT FP Equity_DX_BROKER_SI_QTY_ADD,AWAT FP Equity_DX_SUPPLY_SI_MV_DEC,AWAT FP Equity_DX_BROKER_SI_QTY_INC,AWAT FP Equity_DX_SUPPLY_SI_QTY_DEC,AWAT FP Equity_DX_BROKER_SI_MV_INC_y,AWAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,AWAT FP Equity_DX_BROKER_SI_MV_ADD,AWAT FP Equity_DX_SUPPLY_SI_QTY_ADD,AWAT FP Equity_DX_BROKER_SI_QTY_DEC,AWAT FP Equity_DX_SUPPLY_SI_MV,AWAT FP Equity_DX_BROKER_SI_MV_DEC,AWAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AWAT FP Equity_DX_UTILIZATION_QUANTITY,AWAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AWAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AWAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AWAT FP Equity_DX_ACTIVE_UTILIZATION_MV,AWAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AWAT FP Equity_DX_BROKER_SI_CON_RATIO,AWAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AWAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-16,460.0,13768.72,0.07,0.01,0.01,13768.72,460.0,460.0,13768.72,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-19,460.0,13746.64,0.07,0.01,0.01,13746.64,460.0,460.0,13746.64,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-20,460.0,13674.42,0.07,0.01,0.01,13674.42,460.0,460.0,13674.42,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-21,460.0,13731.46,0.07,0.01,0.01,13731.46,460.0,460.0,13731.46,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-22,460.0,13803.22,0.07,0.01,0.01,13803.22,460.0,460.0,13803.22,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-23,460.0,13907.64,0.07,0.01,0.01,13907.64,460.0,460.0,13907.64,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-26,460.0,13945.82,0.07,0.01,0.01,13945.82,460.0,460.0,13945.82,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,460.0,,,,,460.0,0.0,0.01,0.0,0.0,1004.0,30198.31,0.03,0.0,,0.0,100.0,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1004.0,30264.58,0.03,0.0,,0.0,,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1004.0,30537.66,0.03,0.0,,0.0,,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1004.0,30516.58,0.03,0.0,,0.0,,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1004.0,30616.98,0.03,0.0,,0.0,,0.0
2024-09-03,5800.0,175235.4,0.87,0.17,0.18,87617.7,2900.0,2900.0,87617.7,,,2900.0,,,,,,0.09,2900.0,,0.09,,100.0,84.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.6841
2024-09-04,5800.0,171877.2,0.87,0.17,0.17,85938.6,2900.0,2900.0,85938.6,,,,,,,,,,,,0.09,,100.0,84.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.6841
2024-09-05,5800.0,170467.8,0.86,0.17,0.17,85233.9,2900.0,2900.0,85233.9,,,,,,,,,,,,0.09,,100.0,84.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.6841
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,2900.0,,,,,2900.0,0.0,0.09,0.0,0.0,2344.0,68472.93,0.07,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2344.0,69105.81,0.07,0.0,,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2164.0,64071.71,0.06,0.0,,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,364.0,10699.42,0.01,0.0,,0.0,,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,364.0,10711.43,0.01,0.0,,0.0,,0.0
2024-09-13,2584.0,77646.62,0.36,0.08,0.08,77646.62,2584.0,2584.0,77646.62,,,2584.0,,,,,,0.08,2584.0,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-16,2584.0,77799.07,0.37,0.08,0.08,77799.07,2584.0,2584.0,77799.07,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-17,2584.0,78638.87,0.42,0.08,0.08,78638.87,2584.0,2584.0,78638.87,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-18,2584.0,77729.3,0.44,0.08,0.08,77729.3,2584.0,2584.0,77729.3,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-19,2584.0,78631.12,0.44,0.08,0.08,78631.12,2584.0,2584.0,78631.12,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-20,2584.0,78197.01,0.45,0.08,0.08,78197.01,2584.0,2584.0,78197.01,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-23,2584.0,78264.19,0.45,0.08,0.08,78264.19,2584.0,2584.0,78264.19,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-24,2584.0,79458.0,0.39,0.08,0.08,79458.0,2584.0,2584.0,79458.0,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-25,2584.0,79119.5,0.4,0.08,0.08,79119.5,2584.0,2584.0,79119.5,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-26,2584.0,79749.99,0.4,0.08,0.08,79749.99,2584.0,2584.0,79749.99,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-27,2584.0,80233.2,0.39,0.08,0.08,80233.2,2584.0,2584.0,80233.2,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-09-30,2584.0,79070.4,0.39,0.08,0.08,79070.4,2584.0,2584.0,79070.4,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-01,2584.0,79871.44,0.39,0.08,0.08,79871.44,2584.0,2584.0,79871.44,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-02,2584.0,79675.06,0.39,0.08,0.08,79675.06,2584.0,2584.0,79675.06,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-03,2584.0,79948.96,0.39,0.08,0.08,79948.96,2584.0,2584.0,79948.96,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-04,2584.0,79623.38,0.38,0.08,0.08,79623.38,2584.0,2584.0,79623.38,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-07,2584.0,80104.0,0.36,0.08,0.08,80104.0,2584.0,2584.0,80104.0,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-08,2584.0,80672.48,0.36,0.08,0.08,80672.48,2584.0,2584.0,80672.48,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-09,2584.0,80817.18,0.36,0.08,0.08,80817.18,2584.0,2584.0,80817.18,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-10,2584.0,79587.2,0.36,0.08,0.08,79587.2,2584.0,2584.0,79587.2,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-11,2584.0,80827.52,0.35,0.08,0.08,80827.52,2584.0,2584.0,80827.52,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-14,2584.0,81305.56,0.35,0.08,0.08,81305.56,2584.0,2584.0,81305.56,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-15,2584.0,81432.18,0.35,0.08,0.08,81432.18,2584.0,2584.0,81432.18,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-16,2584.0,82031.66,0.35,0.08,0.08,82031.66,2584.0,2584.0,82031.66,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-17,2584.0,81910.22,0.35,0.08,0.08,81910.22,2584.0,2584.0,81910.22,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-18,2584.0,81398.58,0.34,0.08,0.08,81398.58,2584.0,2584.0,81398.58,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-21,2584.0,81300.39,0.34,0.08,0.08,81300.39,2584.0,2584.0,81300.39,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-22,2584.0,80879.2,0.35,0.08,0.08,80879.2,2584.0,2584.0,80879.2,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-23,2584.0,80470.93,0.35,0.08,0.08,80470.93,2584.0,2584.0,80470.93,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-24,2584.0,80104.0,0.34,0.08,0.08,80104.0,2584.0,2584.0,80104.0,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-25,2584.0,80158.26,0.34,0.07,0.08,80158.26,2584.0,2584.0,80158.26,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-28,2584.0,79850.77,0.34,0.07,0.08,79850.77,2584.0,2584.0,79850.77,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-29,2584.0,79948.96,0.33,0.07,0.08,79948.96,2584.0,2584.0,79948.96,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-30,2584.0,79473.5,0.32,0.07,0.08,79473.5,2584.0,2584.0,79473.5,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-10-31,2584.0,78659.54,0.32,0.07,0.08,78659.54,2584.0,2584.0,78659.54,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-01,2584.0,78667.3,0.31,0.07,0.08,78667.3,2584.0,2584.0,78667.3,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-04,2584.0,78432.15,0.32,0.07,0.08,78432.15,2584.0,2584.0,78432.15,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-05,2584.0,79173.76,0.34,0.07,0.08,79173.76,2584.0,2584.0,79173.76,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-06,2584.0,81912.8,0.34,0.07,0.08,81912.8,2584.0,2584.0,81912.8,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-07,2584.0,81109.18,0.33,0.07,0.08,81109.18,2584.0,2584.0,81109.18,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-08,2584.0,81912.8,0.32,0.07,0.08,81912.8,2584.0,2584.0,81912.8,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-11,2584.0,82682.83,0.32,0.07,0.08,82682.83,2584.0,2584.0,82682.83,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-12,2584.0,81396.0,0.32,0.07,0.08,81396.0,2584.0,2584.0,81396.0,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-13,2584.0,82688.0,0.32,0.07,0.08,82688.0,2584.0,2584.0,82688.0,,,,,,,,,,,,0.08,,100.0,87.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.8765
2024-11-14,2584.0,81396.0,0.31,0.07,0.08,81396.0,2584.0,2584.0,81396.0,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-15,2584.0,81235.79,0.32,0.07,0.08,81235.79,2584.0,2584.0,81235.79,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-18,2584.0,81189.28,0.32,0.07,0.08,81189.28,2584.0,2584.0,81189.28,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-19,2584.0,80362.4,0.32,0.07,0.08,80362.4,2584.0,2584.0,80362.4,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-20,2584.0,81153.1,0.32,0.07,0.08,81153.1,2584.0,2584.0,81153.1,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-21,2584.0,82295.23,0.32,0.07,0.08,82295.23,2584.0,2584.0,82295.23,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-22,2584.0,83708.68,0.32,0.07,0.08,83708.68,2584.0,2584.0,83708.68,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-25,2584.0,83308.16,0.32,0.07,0.08,83308.16,2584.0,2584.0,83308.16,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-26,2584.0,83308.16,0.31,0.07,0.08,83308.16,2584.0,2584.0,83308.16,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-27,2584.0,83334.0,0.31,0.07,0.08,83334.0,2584.0,2584.0,83334.0,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-28,2584.0,83308.16,0.31,0.07,0.08,83308.16,2584.0,2584.0,83308.16,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-11-29,2584.0,83553.64,0.31,0.07,0.08,83553.64,2584.0,2584.0,83553.64,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-02,2584.0,84470.96,0.3,0.07,0.08,84470.96,2584.0,2584.0,84470.96,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-03,2584.0,84470.96,0.3,0.07,0.08,84470.96,2584.0,2584.0,84470.96,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-04,2584.0,84225.48,0.3,0.07,0.08,84225.48,2584.0,2584.0,84225.48,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-05,2584.0,84589.82,0.3,0.07,0.08,84589.82,2584.0,2584.0,84589.82,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-06,2584.0,84339.18,0.3,0.07,0.08,84339.18,2584.0,2584.0,84339.18,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-09,2584.0,83980.0,0.3,0.07,0.08,83980.0,2584.0,2584.0,83980.0,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-10,2584.0,83980.0,0.3,0.07,0.08,83980.0,2584.0,2584.0,83980.0,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-11,2584.0,83980.0,0.29,0.07,0.08,83980.0,2584.0,2584.0,83980.0,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-12,2584.0,83757.78,0.29,0.07,0.08,83757.78,2584.0,2584.0,83757.78,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-13,2584.0,82902.47,0.28,0.07,0.08,82902.47,2584.0,2584.0,82902.47,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-16,2584.0,82680.25,0.27,0.07,0.08,82680.25,2584.0,2584.0,82680.25,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-17,2584.0,81948.98,0.28,0.07,0.08,81948.98,2584.0,2584.0,81948.98,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-18,2584.0,80974.81,0.27,0.07,0.08,80974.81,2584.0,2584.0,80974.81,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-19,2584.0,79843.02,0.27,0.07,0.08,79843.02,2584.0,2584.0,79843.02,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-20,2584.0,79618.21,0.26,0.07,0.08,79618.21,2584.0,2584.0,79618.21,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-23,2584.0,79380.48,0.26,0.07,0.08,79380.48,2584.0,2584.0,79380.48,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-24,2584.0,79349.47,0.26,0.07,0.08,79349.47,2584.0,2584.0,79349.47,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-25,2584.0,79349.47,0.25,0.07,0.08,79349.47,2584.0,2584.0,79349.47,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-26,2584.0,79349.47,0.25,0.07,0.08,79349.47,2584.0,2584.0,79349.47,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-27,2584.0,78812.0,0.25,0.07,0.08,78812.0,2584.0,2584.0,78812.0,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-30,2584.0,79499.34,0.24,0.07,0.08,79499.34,2584.0,2584.0,79499.34,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2024-12-31,2584.0,79057.48,0.23,0.07,0.08,79057.48,2584.0,2584.0,79057.48,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2025-01-01,2584.0,79057.48,0.24,0.07,0.08,79057.48,2584.0,2584.0,79057.48,,,,,,,,,,,,0.08,,100.0,88.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8886
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,,2584.0,,,,,2584.0,0.0,0.08,0.0,0.0,1924.0,59797.92,0.06,0.0,,0.0,,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1924.0,59607.44,0.06,0.0,,0.0,,0.0
2025-01-06,5200.0,159125.2,0.47,0.14,0.16,79562.6,2600.0,2600.0,79562.6,,,2600.0,,,,,,0.08,2600.0,,0.08,,100.0,88.92,0.0,0.0,0.0,100.0,,1.0,100.0,1.7784
2025-01-07,5200.0,159068.0,0.46,0.14,0.16,79534.0,2600.0,2600.0,79534.0,,,,,,,,,,,,0.08,,100.0,88.92,0.0,0.0,0.0,100.0,,1.0,100.0,1.7784
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,,2600.0,,,,,2600.0,0.0,0.08,0.0,0.0,2924.0,89766.8,0.09,0.0,,0.0,,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,9865.8,0.01,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,9847.66,0.01,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,9846.36,0.01,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,924.0,28366.8,0.03,0.0,,0.0,,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10092.6,0.01,0.0,,0.0,,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,424.0,13216.08,0.01,0.0,,0.0,,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,424.0,13360.66,0.01,0.0,,0.0,,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10108.8,0.01,0.0,,0.0,,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10223.17,0.01,0.0,,0.0,,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10206.0,0.01,0.0,,0.0,,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10076.4,0.01,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10016.14,0.01,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,9914.4,0.01,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10203.73,0.01,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10132.13,0.01,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10189.15,0.01,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10247.47,0.01,0.0,,0.0,,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10218.31,0.01,0.0,,0.0,,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10170.36,0.01,0.0,,0.0,,0.0
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10173.6,0.01,0.0,,0.0,,0.0
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10176.84,0.01,0.0,,0.0,,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10206.0,0.01,0.0,,0.0,,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10270.8,0.01,0.0,,0.0,,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,324.0,10189.8,0.01,0.0,,0.0,,0.0
