,QCEU FP Equity_DX_SI_QTY,QCEU FP Equity_DX_SHORT_INTEREST_VALUE,QCEU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,QCEU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,QCEU FP Equity_DX_SI_MV,QCEU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,QCEU FP Equity_DX_SUPPLY_SI_QTY,QCEU FP Equity_DX_BROKER_SI_QTY,QCEU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,QCEU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,QCEU FP Equity_DX_SUPPLY_SI_QTY_INC_x,QCEU FP Equity_DX_BROKER_SI_MV_INC_x,QCEU FP Equity_DX_SUPPLY_SI_MV_NEW,QCEU FP Equity_DX_BROKER_SI_QTY_ADD,QCEU FP Equity_DX_SUPPLY_SI_MV_DEC,QCEU FP Equity_DX_BROKER_SI_QTY_INC,QCEU FP Equity_DX_SUPPLY_SI_QTY_DEC,QCEU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,QCEU FP Equity_DX_BROKER_SI_MV_INC_y,QCEU FP Equity_DX_SUPPLY_SI_QTY_INC_y,QCEU FP Equity_DX_BROKER_SI_MV_ADD,QCEU FP Equity_DX_SUPPLY_SI_QTY_ADD,QCEU FP Equity_DX_BROKER_SI_QTY_DEC,QCEU FP Equity_DX_SUPPLY_SI_MV,QCEU FP Equity_DX_BROKER_SI_MV_DEC,QCEU FP Equity_DX_SUPPLY_SI_MV_RMV,QCEU FP Equity_DX_BROKER_SI_MV_RMV,QCEU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,QCEU FP Equity_DX_UTILIZATION_QUANTITY,QCEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,QCEU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,QCEU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,QCEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,QCEU FP Equity_DX_ACTIVE_UTILIZATION_MV,QCEU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,QCEU FP Equity_DX_BROKER_SI_CON_RATIO,QCEU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,QCEU FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-01-20,21400.0,1797600.0,1.65,0.49,1.79,898800.0,10700.0,10700.0,898800.0,,,,,,,,,,,,,,,0.9,,,,10.17,10.17,94507.0,7938588.0,,7.94,10.17,49.8,0.5,50.2,0.2034
2021-01-21,21400.0,1804234.0,2.21,0.49,1.8,902117.0,10700.0,10700.0,902117.0,,,,,,,,,,,,,,,0.9,,,,10.17,10.17,94507.0,7967885.17,,7.98,10.17,49.71,0.5,50.29,0.2034
2021-01-22,21400.0,1798456.0,2.24,0.49,1.8,899228.0,10700.0,10700.0,899228.0,,,,,,,,,,,,,,,0.9,,,,10.17,10.17,94507.0,7942368.28,,7.95,10.17,49.92,0.5,50.08,0.2034
2021-01-25,10700.0,899549.0,1.12,0.24,0.9,899549.0,0.0,10700.0,0.0,,,,,,0.9,,10700.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1017
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,10700.0,0.0,0.9,,,0.0,0.0,105207.0,8865793.89,,8.87,0.0,,0.0,,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8766899.31,,8.76,0.0,,0.0,,0.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8745857.91,,8.74,0.0,,0.0,,0.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8540704.26,,8.54,0.0,,0.0,,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8691150.27,,8.68,0.0,,0.0,,0.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8793201.06,,8.81,0.0,,0.0,,0.0
2021-02-03,29000.0,2420050.0,6.87,0.66,2.42,1210025.0,14500.0,14500.0,1210025.0,,,,,14500.0,,,,,,,1.21,14500.0,,1.21,,,,13.78,13.78,90707.0,7569499.15,,7.58,13.78,49.96,0.5,50.04,0.2756
2021-02-04,31000.0,2595940.0,7.32,0.7,2.59,1381710.0,14500.0,16500.0,1214230.0,,,0.16,,,,2000.0,,,0.16,,,,,1.21,,,,13.78,13.78,90707.0,7595804.18,,7.6,13.78,46.86,0.502,53.14,0.2947
2021-02-05,41800.0,3484866.0,10.42,0.97,3.5,1825803.0,19900.0,21900.0,1659063.0,,5400.0,0.47,,,,5400.0,,,0.47,5400.0,,,,1.66,,,,18.92,18.92,85307.0,7112044.59,,7.12,18.92,47.5,0.5013,52.5,0.3973
2021-02-08,41800.0,3492390.0,10.06,0.97,3.49,1829745.0,19900.0,21900.0,1662645.0,,,,,,,,,,,,,,,1.66,,,,18.92,18.92,85307.0,7127399.85,,7.13,18.92,47.66,0.5011,52.34,0.3973
2021-02-09,41800.0,3504512.0,4.94,0.96,3.5,1836096.0,19900.0,21900.0,1668416.0,,,,,,,,,,,,,,,1.67,,,,18.92,18.92,85307.0,7152138.88,,7.16,18.92,47.69,0.5011,52.31,0.3973
2021-02-10,27300.0,2279277.0,2.93,0.63,2.28,1828431.0,5400.0,21900.0,450846.0,,,,,,1.22,,14500.0,,,,,,,0.45,,,,5.13,5.13,99807.0,8332886.43,,8.32,5.13,19.71,0.6834,80.29,0.2595
2021-02-11,5400.0,454464.0,0.57,0.13,0.45,454464.0,0.0,5400.0,0.0,,,,,,0.45,,5400.0,,,,,,16500.0,0.0,1.38,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.8,1.0,100.0,0.0513
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5400.0,0.0,0.45,,,0.0,0.0,105207.0,8938386.72,,8.94,0.0,,0.0,,0.0
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,9029916.81,,9.03,0.0,,0.0,,0.0
2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,9034125.09,,9.03,0.0,,0.0,,0.0
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8925761.88,,8.92,0.0,,0.0,,0.0
2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8902616.34,,8.91,0.0,,0.0,,0.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8895251.85,,8.89,0.0,,0.0,,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8795305.2,,8.79,0.0,,0.0,,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8730076.86,,8.73,0.0,,0.0,,0.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8723764.44,,8.74,0.0,,0.0,,0.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8683785.78,,8.66,0.0,,0.0,,0.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8550172.89,,8.56,0.0,,0.0,,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8722712.37,,8.73,0.0,,0.0,,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8744805.84,,8.75,0.0,,0.0,,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8700618.9,,8.7,0.0,,0.0,,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8632234.35,,8.62,0.0,,0.0,,0.0
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8531235.63,,8.54,0.0,,0.0,,0.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8678525.43,,8.67,0.0,,0.0,,0.0
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8785836.57,,8.8,0.0,,0.0,,0.0
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8806877.97,,8.82,0.0,,0.0,,0.0
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8885783.22,,8.9,0.0,,0.0,,0.0
2021-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8832127.65,,8.84,0.0,,0.0,,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8872106.31,,8.87,0.0,,0.0,,0.0
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8979417.45,,8.98,0.0,,0.0,,0.0
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8912084.97,,8.97,0.0,,0.0,,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8913137.04,,8.9,0.0,,0.0,,0.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8873158.38,,8.87,0.0,,0.0,,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,105207.0,8937334.65,,8.93,0.0,,0.0,,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8786624.28,,8.78,0.0,,0.0,,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8787659.95,,8.78,0.0,,0.0,,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8820801.39,,8.81,0.0,,0.0,,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8890191.28,,8.89,0.0,,0.0,,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8932653.75,,8.92,0.0,,0.0,,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8961652.51,,8.96,0.0,,0.0,,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,8957509.83,,8.94,0.0,,0.0,,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9026899.72,,9.03,0.0,,0.0,,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9026899.72,,9.03,0.0,,0.0,,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9026899.72,,9.02,0.0,,0.0,,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9091111.26,,9.11,0.0,,0.0,,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9052791.47,,9.04,0.0,,0.0,,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9166715.17,,9.16,0.0,,0.0,,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9215391.66,,9.22,0.0,,0.0,,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9159465.48,,9.16,0.0,,0.0,,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103567.0,9183285.89,,9.19,0.0,,0.0,,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136281.0,12100389.99,,12.1,0.0,,0.0,,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136281.0,12214866.03,,12.21,0.0,,0.0,,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136281.0,12299360.25,,12.3,0.0,,0.0,,0.0
2021-04-19,16000.0,1443840.0,0.38,0.26,1.44,721920.0,8000.0,8000.0,721920.0,,,,,8000.0,,,,,,,0.72,8000.0,,0.72,,,,5.87,5.87,128281.0,11576077.44,,11.58,5.87,50.0,0.5,50.0,0.1174
2021-04-20,16000.0,1425600.0,0.38,0.25,1.44,712800.0,8000.0,8000.0,712800.0,,,,,,,,,,,,,,,0.71,,,,5.87,5.87,128281.0,11429837.1,,11.44,5.87,49.68,0.5,50.32,0.1174
2021-04-21,16000.0,1444160.0,0.38,0.27,1.44,722080.0,8000.0,8000.0,722080.0,,,,,,,,,,,,,,,0.72,,,,5.87,5.87,128281.0,11578643.06,,11.59,5.87,49.68,0.5,50.32,0.1174
2021-04-22,39400.0,3584612.0,0.91,0.67,3.57,1792306.0,19700.0,19700.0,1792306.0,,11700.0,1.06,,,,11700.0,,,1.06,11700.0,,,,1.79,,,,21.24,21.24,73043.0,6645452.14,,6.65,21.24,49.8,0.5,50.2,0.4248
2021-04-23,63800.0,5789212.0,1.47,1.09,5.8,2894606.0,31900.0,31900.0,2894606.0,,12200.0,1.14,,,,12200.0,,,1.14,12200.0,,,,2.9,,,,23.41,23.41,104381.0,9471531.94,,9.48,23.41,49.93,0.5,50.07,0.4682
2021-04-26,63800.0,5779642.0,1.54,1.09,5.78,2889821.0,31900.0,31900.0,2889821.0,,,,,,,,,,,,,,,2.89,,,,23.41,23.41,104381.0,9455874.79,,9.45,23.41,49.96,0.5,50.04,0.4682
2021-04-27,63800.0,5777090.0,1.54,1.08,5.79,2888545.0,31900.0,31900.0,2888545.0,,,,,,,,,,,,,,,2.89,,,,23.41,23.41,104381.0,9451699.55,,9.47,23.41,49.99,0.5,50.01,0.4682
2021-04-28,112000.0,10104640.0,2.72,1.89,10.15,5052320.0,56000.0,56000.0,5052320.0,,24100.0,2.19,,,,24100.0,,,2.19,24100.0,,,,5.07,,,,41.09,41.09,80281.0,7242951.82,,7.26,41.09,49.91,0.5,50.09,0.8218
2021-04-29,91800.0,8279442.0,2.19,1.54,8.28,5050640.0,35800.0,56000.0,3228802.0,,,,,,1.82,,20200.0,,,,,,,3.23,,,,26.27,26.27,100481.0,9062381.39,,9.06,26.27,38.99,0.5242,61.01,0.6736
2021-04-30,71600.0,6435408.0,1.71,1.2,6.45,3217704.0,35800.0,35800.0,3217704.0,,,,,,,,,,,,,,20200.0,3.22,1.86,,,26.27,26.27,100481.0,9031232.28,,9.03,26.27,49.91,0.5,50.09,0.5254
2021-05-03,71600.0,6484812.0,1.71,1.2,6.47,3242406.0,35800.0,35800.0,3242406.0,,,,,,,,,,,,,,,3.25,,,,26.27,26.27,100481.0,9100564.17,,9.11,26.27,49.81,0.5,50.19,0.5254
2021-05-04,112600.0,10022526.0,2.8,1.88,10.11,5011263.0,56300.0,56300.0,5011263.0,,20500.0,1.87,,,,20500.0,,,1.87,20500.0,,,,5.01,,,,35.69,35.69,101443.0,9029441.43,,9.03,35.69,49.57,0.5,50.43,0.7138
2021-05-05,108600.0,9854364.0,2.7,1.81,9.77,5108662.0,52300.0,56300.0,4745702.0,,,,,,0.27,,4000.0,,,,,,,4.75,,,,33.16,33.16,105443.0,9567897.82,,9.58,33.16,48.64,0.5004,51.36,0.6885
2021-05-06,89600.0,8093568.0,2.15,1.49,8.13,4724259.0,37300.0,52300.0,3369309.0,,,,,,1.35,,15000.0,,,,,,4000.0,3.37,0.24,,,23.65,23.65,120443.0,10879616.19,,10.89,23.65,41.52,0.5144,58.48,0.568
2021-05-07,74600.0,6809488.0,1.79,1.24,6.77,3404744.0,37300.0,37300.0,3404744.0,,,,,,,,,,,,,,15000.0,3.4,1.34,,,23.65,23.65,120443.0,10994037.04,,10.99,23.65,49.74,0.5,50.26,0.4729
2021-05-10,92800.0,8445728.0,2.29,1.55,8.44,4222864.0,46400.0,46400.0,4222864.0,,9100.0,0.86,,,,9100.0,,,0.86,9100.0,,,,4.21,,,,29.41,29.41,111343.0,10133326.43,,10.11,29.41,49.93,0.5,50.07,0.5883
2021-05-11,92800.0,8297248.0,4.13,1.55,8.36,4148624.0,46400.0,46400.0,4148624.0,,,,,,,,,,,,,,,4.14,,,,29.41,29.41,111343.0,9955177.63,,9.94,29.41,49.56,0.5,50.44,0.5883
2021-05-12,72000.0,6440400.0,3.2,1.2,6.44,4150480.0,25600.0,46400.0,2289920.0,,,,,,1.89,,20800.0,,,,,,,2.29,,,,16.23,16.23,132143.0,11820191.35,,11.83,16.23,35.57,0.5417,64.43,0.4564
2021-05-13,31100.0,2787804.0,1.38,0.52,2.78,2294784.0,5500.0,25600.0,493020.0,,,,,,1.8,,20100.0,,,,,,20800.0,0.49,1.86,,,3.49,3.49,152243.0,13647062.52,,13.65,3.49,17.72,0.7085,82.28,0.1972
2021-05-14,11000.0,998250.0,0.51,0.18,0.99,499125.0,5500.0,5500.0,499125.0,,,,,,,,,,,,,,20100.0,0.5,1.79,,,3.49,3.49,152243.0,13816052.25,,13.82,3.49,49.69,0.5,50.31,0.0697
2021-05-17,11000.0,997700.0,0.51,0.18,1.0,498850.0,5500.0,5500.0,498850.0,,,,,,,,,,,,,,,0.5,,,,3.49,3.49,152243.0,13808440.1,,13.8,3.49,49.99,0.5,50.01,0.0697
2021-05-18,11000.0,999240.0,0.51,0.18,1.0,499620.0,5500.0,5500.0,499620.0,,,,,,,,,,,,,,,0.5,,,,3.49,3.49,152243.0,13829754.12,,13.84,3.49,49.96,0.5,50.04,0.0697
2021-05-19,11000.0,986920.0,0.51,0.18,0.99,493460.0,5500.0,5500.0,493460.0,,,,,,,,,,,,,,,0.49,,,,3.5,3.5,151433.0,13586568.76,,13.55,3.5,49.69,0.5,50.31,0.0701
2021-05-20,5500.0,501710.0,0.27,0.09,0.49,501710.0,0.0,5500.0,0.0,,,,,,0.49,,5500.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.59,1.0,100.0,0.035
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5500.0,0.0,0.5,,,0.0,0.0,156933.0,14376632.13,,14.39,0.0,,0.0,,0.0
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,161033.0,14816646.33,,14.82,0.0,,0.0,,0.0
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14448821.31,,14.47,0.0,,0.0,,0.0
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14481777.24,,14.47,0.0,,0.0,,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14436266.67,,14.45,0.0,,0.0,,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14517871.83,,14.51,0.0,,0.0,,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14450390.64,,14.44,0.0,,0.0,,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14502178.53,,14.48,0.0,,0.0,,0.0
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,156933.0,14527287.81,,14.53,0.0,,0.0,,0.0
2021-06-03,11200.0,1037232.0,2.24,0.18,1.04,518616.0,5600.0,5600.0,518616.0,,,,,5600.0,,,,,,,0.52,5600.0,,0.52,,,,3.57,3.57,151333.0,14014949.13,,14.02,3.57,49.99,0.5,50.01,0.0714
2021-06-04,11200.0,1045072.0,2.25,0.18,1.04,522536.0,5600.0,5600.0,522536.0,,,,,,,,,,,,,,,0.52,,,,3.57,3.57,151333.0,14120882.23,,14.12,3.57,49.81,0.5,50.19,0.0714
2021-06-07,11200.0,1047536.0,2.83,0.18,1.05,523768.0,5600.0,5600.0,523768.0,,,,,,,,,,,,,,,0.52,,,,3.57,3.57,151333.0,14154175.49,,14.15,3.57,49.94,0.5,50.06,0.0714
2021-06-08,11200.0,1049776.0,2.84,0.18,1.05,524888.0,5600.0,5600.0,524888.0,,,,,,,,,,,,,,,0.52,,,,3.57,3.57,151333.0,14184442.09,,14.18,3.57,49.95,0.5,50.05,0.0714
2021-06-09,30400.0,2862464.0,6.49,0.49,2.86,1694880.0,12400.0,18000.0,1167584.0,,6800.0,1.16,,,,12400.0,,,1.16,6800.0,,,,1.17,,,,7.9,7.9,144533.0,13609227.28,,13.62,7.9,40.9,0.5166,59.1,0.1937
2021-06-10,57800.0,5461522.0,14.96,0.93,5.46,4289846.0,45400.0,45400.0,4289846.0,,33000.0,,,33000.0,,,,,,33000.0,3.12,,5600.0,4.29,0.52,,,28.93,28.93,111533.0,10538753.17,,10.54,28.93,21.47,0.4184,57.14,0.3683
2021-06-11,57800.0,5492156.0,14.61,0.91,5.49,4313908.0,45400.0,45400.0,4313908.0,,,,,,,,,,,,,,,4.32,,,,28.93,28.93,111533.0,10597865.66,,10.61,28.93,21.48,0.4185,57.16,0.3683
2021-06-14,57800.0,5499092.0,18.43,0.91,5.5,4319356.0,45400.0,45400.0,4319356.0,,,,,,,,,,,,,,,4.32,,,,28.93,28.93,111533.0,10611249.62,,10.61,28.93,21.46,0.4181,57.11,0.3683
2021-06-15,57800.0,5520478.0,18.34,0.9,5.52,1184324.0,45400.0,12400.0,4336154.0,,,,,,,,,,,,,,33000.0,4.34,3.14,,,28.93,28.93,111533.0,10652516.83,,10.65,28.93,21.47,0.4184,57.14,0.3683
2021-06-16,30000.0,2880000.0,9.58,0.47,2.84,1689600.0,17600.0,17600.0,1689600.0,,2600.0,0.24,,2600.0,2.91,2600.0,30400.0,,0.24,2600.0,0.25,2600.0,,1.67,,,,11.03,11.03,141933.0,13625568.0,,13.49,11.02,41.46,0.4283,49.89,0.1879
2021-06-17,30000.0,2879100.0,8.11,0.47,2.88,1689072.0,17600.0,17600.0,1689072.0,,,,,,,,,,,,,,,1.69,,,,11.03,11.03,142033.0,13630907.01,,13.65,11.03,41.33,0.4284,50.01,0.1879
2021-06-18,74200.0,7037128.0,19.92,1.16,7.07,3765148.0,39700.0,39700.0,3765148.0,,22100.0,2.11,,,,22100.0,,,2.11,22100.0,,,,3.76,,,,24.87,24.87,119933.0,11374445.72,,11.36,24.88,46.2,0.4675,50.28,0.4648
2021-06-21,74200.0,7085358.0,22.28,1.16,7.06,3790953.0,39700.0,39700.0,3790953.0,,,,,,,,,,,,,,,3.79,,,,24.87,24.87,119933.0,11452402.17,,11.45,24.88,46.67,0.4674,49.84,0.4648
2021-06-22,74200.0,7098714.0,22.47,1.15,7.09,3798099.0,39700.0,39700.0,3798099.0,,,,,,,,,,,,,,,3.8,,,,24.87,24.87,119933.0,11473990.11,,11.48,24.87,46.54,0.4674,49.96,0.4648
2021-06-23,74200.0,7031934.0,22.49,1.15,7.06,3762369.0,39700.0,39700.0,3762369.0,,,,,,,,,,,,,,,3.76,,,,24.49,24.49,122433.0,11602975.41,,11.62,24.45,46.26,0.4674,50.22,0.4576
2021-06-24,74200.0,7108360.0,12.79,1.11,7.07,3803260.0,39700.0,39700.0,3803260.0,,,,,,,,,,,,,,,3.8,,,,24.49,24.49,122433.0,11729081.4,,11.76,24.44,46.76,0.4674,49.75,0.4576
2021-06-25,56700.0,5431860.0,9.76,0.85,5.43,3793680.0,24600.0,39600.0,2356680.0,,4900.0,,,,1.92,,20000.0,,,4900.0,,,100.0,2.36,0.0,,,14.73,14.73,142433.0,13645081.4,,13.7,14.68,30.16,0.5189,65.26,0.3395
