,UST FP Equity_DX_SI_QTY,UST FP Equity_DX_SHORT_INTEREST_VALUE,UST FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UST FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UST FP Equity_DX_SI_MV,UST FP Equity_DX_DSS,UST FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UST FP Equity_DX_SUPPLY_SI_QTY,UST FP Equity_DX_BROKER_SI_QTY,UST FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UST FP Equity_DX_BROKER_SI_MV_NEW_x,UST FP Equity_DX_SUPPLY_SI_QTY_NEW_x,UST FP Equity_DX_SUPPLY_SI_QTY_INC_x,UST FP Equity_DX_BROKER_SI_MV_INC_x,UST FP Equity_DX_SUPPLY_SI_MV_NEW,UST FP Equity_DX_BROKER_SI_QTY_ADD,UST FP Equity_DX_BROKER_SI_QTY_NEW,UST FP Equity_DX_SUPPLY_SI_MV_DEC,UST FP Equity_DX_BROKER_SI_QTY_INC,UST FP Equity_DX_SUPPLY_SI_QTY_DEC,UST FP Equity_DX_BROKER_SI_MV_NEW_y,UST FP Equity_DX_SUPPLY_SI_QTY_NEW_y,UST FP Equity_DX_BROKER_SI_MV_INC_y,UST FP Equity_DX_SUPPLY_SI_QTY_INC_y,UST FP Equity_DX_BROKER_SI_MV_ADD,UST FP Equity_DX_SUPPLY_SI_QTY_ADD,UST FP Equity_DX_BROKER_SI_QTY_DEC,UST FP Equity_DX_SUPPLY_SI_MV,UST FP Equity_DX_BROKER_SI_MV_DEC,UST FP Equity_DX_SUPPLY_SI_MV_RMV,UST FP Equity_DX_BROKER_SI_MV_RMV,UST FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UST FP Equity_DX_UTILIZATION_QUANTITY,UST FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UST FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UST FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,UST FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UST FP Equity_DX_ACTIVE_UTILIZATION_MV,UST FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UST FP Equity_DX_BROKER_SI_CON_RATIO,UST FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UST FP Equity_DX_DEMAND_SUPPLY_RATIO,UST FP Equity_PX_LAST
2024-07-23,80387.0,5943010.91,2.96,0.21,0.67,,242416.47,78423.0,3279.0,5797812.39,,,,,,,,,,,,,,,,,,0.52,,,,100.0,54.06,0.0,0.0,,0.0,100.0,42.38,0.5116,57.62,0.5542,73.93
2024-07-24,9087.0,649956.76,0.34,0.02,0.67,,234533.75,7123.0,3279.0,509479.7,,,,,,,,0.0,,71300.0,,,,,,,,0.53,,,,25.28,7.52,21059.0,1506266.03,,1.5,25.97,42.71,0.5106,57.29,0.0959,71.526
2024-07-25,19887.0,1407084.8,0.73,0.05,1.42,,614073.97,12523.0,8679.0,886052.34,,,5400.0,,,5400.0,,,,,,,,5400.0,0.39,,,0.89,,,,100.0,15.85,0.0,0.0,,0.0,100.0,20.12,0.4824,64.72,0.2516,70.754
2024-07-26,54887.0,3865581.64,1.94,0.14,3.9,,1843734.61,30023.0,26179.0,2114459.84,,,17500.0,,,22900.0,,,,,,,,17500.0,1.63,,5400.0,2.13,0.39,,,100.0,31.09,0.0,0.0,,0.0,100.0,6.53,0.7913,88.58,0.5684,70.428
2024-07-29,54991.0,3894902.55,1.9,0.14,3.87,,1854206.21,30127.0,26179.0,2133835.16,,,104.0,,,,,,,,,,,104.0,,,,2.12,,,,100.0,31.27,0.0,0.0,,0.0,100.0,6.57,0.7874,88.35,0.5708,70.828
2024-07-30,54991.0,3874005.97,1.94,0.14,3.89,,1844258.19,30127.0,26179.0,2122386.9,,,,,,,,,,,,,,,,,,2.13,,,,100.0,31.28,0.0,0.0,,0.0,100.0,6.51,0.7885,88.41,0.571,70.448
2024-07-31,78291.0,5650026.6,2.86,0.2,5.55,,3556317.59,30327.0,49279.0,2188608.61,,,200.0,,,23100.0,,,,,,,,200.0,1.63,,,2.14,,,,100.0,31.42,0.0,0.0,,0.0,100.0,30.58,0.4728,61.32,0.8112,72.167
2024-08-01,101191.0,7233537.44,3.71,0.26,7.18,,3522660.04,53227.0,49279.0,3804878.87,,,22900.0,,,,,,,,,,,22900.0,,,,3.8,,,,100.0,44.54,0.0,0.0,,0.0,100.0,46.52,0.4424,47.34,0.8467,71.484
2024-08-02,160791.0,10929929.02,5.75,0.41,11.43,,5375474.1,83027.0,79079.0,5643843.35,,,29800.0,2.13,,,,,29800.0,,,,2.13,29800.0,,,,5.91,,,,100.0,65.72,0.0,0.0,,0.0,100.0,33.96,0.4967,61.67,1.2727,67.976
2024-08-05,114591.0,7586726.34,3.99,0.29,7.81,,3706201.65,59927.0,55979.0,3967586.89,,,,,,,,1.76,,23100.0,,,,,,,23100.0,4.09,1.75,,,100.0,58.04,0.0,0.0,,0.0,100.0,41.43,0.4427,51.84,1.1097,66.207
2024-08-06,27778.0,1859070.43,0.86,0.07,1.84,,808399.15,17014.0,12079.0,1138678.96,,,,,,,,2.95,,42913.0,,,,,,,43900.0,1.13,3.01,,,42.5,20.88,23015.0,1540301.89,,1.52,42.53,15.98,0.5229,68.88,0.3408,66.926
2024-08-07,67503.0,4576365.89,2.05,0.17,4.54,,2251200.77,35612.0,33206.0,2414315.54,,,21127.0,1.44,,,,0.16,21127.0,2529.0,,,1.44,21127.0,,,,2.39,,,,100.0,42.38,0.0,0.0,,0.0,100.0,37.55,0.4996,59.82,0.8033,67.795
2024-08-08,69928.0,4732377.4,2.08,0.18,4.74,,2247216.05,38037.0,33206.0,2574153.98,,,2425.0,,,,,,,,,,,2425.0,,,,2.58,,,,100.0,49.45,0.0,0.0,,0.0,100.0,35.82,0.4496,56.11,0.9091,67.675
2024-08-09,49799.0,3390963.31,1.46,0.13,3.38,,1661877.76,26708.0,24406.0,1818627.84,,,,,,,,0.77,,11329.0,,,,,,,8800.0,1.8,0.6,,,100.0,35.99,0.0,0.0,,0.0,100.0,3.85,0.9259,96.15,0.6711,68.093
2024-08-12,141845.0,9702056.15,4.08,0.36,9.61,,4817273.17,73501.0,70429.0,5027394.9,,,48970.0,,,48200.0,,0.14,,2177.0,,,,48970.0,3.27,,2177.0,4.98,0.14,,,100.0,61.95,0.0,0.0,,0.0,100.0,18.72,0.6824,80.45,1.1956,68.399
2024-08-13,51845.0,3605042.08,1.52,0.13,3.55,,1768205.52,26416.0,25429.0,1836836.56,,,,,,,,3.18,,47085.0,,,,,,,45000.0,1.8,3.04,,,100.0,36.92,0.0,0.0,,0.0,100.0,21.32,0.6149,75.39,0.7246,69.535
2024-08-14,54245.0,3781039.24,1.53,0.14,3.79,,1856121.19,27616.0,26629.0,1924918.05,,,1200.0,0.09,,,,,1200.0,,,,0.09,1200.0,,,,1.92,,,,100.0,37.87,0.0,0.0,,0.0,100.0,27.32,0.5602,69.62,0.7438,69.703
2024-08-15,54245.0,3866800.58,1.54,0.14,3.8,,1898221.64,27616.0,26629.0,1968578.94,,,,,,,,,,,,,,,,,,1.92,,,,100.0,35.86,0.0,0.0,,0.0,100.0,26.95,0.5639,70.03,0.7043,71.284
2024-08-16,42554.0,3036908.76,1.14,0.11,3.01,,1507749.48,21427.0,21127.0,1529159.28,,,,,,,,0.4,,6189.0,,,,,,,5502.0,1.51,0.38,,,69.73,27.81,9300.0,663703.8,,0.66,69.64,1.4,0.9723,98.6,0.5522,71.366
2024-08-19,42554.0,3039632.22,1.13,0.11,3.02,,1509101.61,21427.0,21127.0,1530530.61,,,,,,,,,,,,,,,,,,1.52,,,,52.93,27.07,19056.0,1361170.08,,1.36,52.7,1.4,0.9724,98.6,0.5377,71.43
2024-08-20,42554.0,3051504.79,1.12,0.11,3.03,,1514996.04,21427.0,21127.0,1536508.74,,,,,,,,,,,,,,,,,,1.52,,,,68.71,29.02,9756.0,699593.0,,0.7,68.43,1.4,0.9725,98.6,0.5764,71.709
2024-08-21,47554.0,3407101.44,1.26,0.12,3.41,,1513686.17,26427.0,21127.0,1893415.27,,,5000.0,,,,,,,,,,,5000.0,,,,1.9,,,,73.04,35.14,9756.0,698988.13,,0.7,72.94,18.98,0.6743,79.88,0.6322,71.647
2024-08-22,52554.0,3761184.67,1.42,0.13,3.76,,1869857.14,26427.0,26127.0,1891327.54,,,,,,5000.0,,,,,,,,,0.37,,,1.89,,,,71.09,35.0,10746.0,769069.73,,0.76,71.29,32.38,0.5495,66.67,0.6961,71.568
2024-08-23,134222.0,9541170.87,3.66,0.32,9.65,,5461247.3,57395.0,76827.0,4079923.58,,,50700.0,,,50700.0,,1.41,,19732.0,,,,50700.0,3.64,,,4.12,,,,65.32,45.47,30478.0,2166528.63,,2.19,65.33,15.77,0.6129,76.29,1.0634,71.085
2024-08-26,114490.0,8081391.14,3.22,0.28,8.15,,4030107.67,57395.0,57095.0,4051283.47,,,,,,,,,,,,,,,,,19732.0,4.08,1.41,,,65.32,45.47,30478.0,2151320.11,,2.16,65.33,9.04,0.8088,89.47,0.9069,70.586
2024-08-27,131305.0,9278011.3,3.76,0.32,9.33,,451870.7,124910.0,6395.0,8826140.6,,,67515.0,,,,,,,,,,,67515.0,,,50700.0,8.86,3.62,,,80.39,64.47,30478.0,2153575.48,,2.16,80.38,7.87,0.8354,91.05,0.6777,70.66
2024-08-28,131305.0,9203955.28,3.78,0.31,9.34,,448263.92,124910.0,6395.0,8755691.36,,,,,,,,,,,,,,,,,,8.87,,,,80.38,64.73,30481.0,2136596.18,,2.16,80.39,7.88,0.8355,91.06,0.6804,70.096
2024-08-29,132255.0,9436129.74,3.86,0.32,9.3,,188715.46,129610.0,2645.0,9247414.28,,,5000.0,,,,,0.12,,300.0,,,,5000.0,,,3750.0,9.11,0.28,,,83.57,67.26,25481.0,1818018.39,,1.79,83.59,5.01,0.8836,93.86,0.6864,71.348
2024-08-30,137255.0,9716693.22,3.99,0.33,9.79,,541212.49,129610.0,7645.0,9175480.73,,,,0.37,,,,,5000.0,,,,0.37,,,,,9.24,,,,83.47,67.15,25661.0,1816619.17,,1.83,83.49,8.72,0.8217,90.22,0.7111,70.793
2024-09-02,16605.0,1187141.26,0.48,0.04,1.19,,546563.99,8960.0,7645.0,640577.28,,,,,,,,8.61,,120650.0,,,,,,,,0.63,,,,25.88,12.03,25661.0,1834581.87,,1.82,25.84,13.48,0.5806,73.93,0.2229,71.493
2024-09-03,17221.0,1206296.61,0.51,0.04,1.24,,535516.96,9576.0,7645.0,670779.65,,,616.0,,,,,,,,,,,616.0,,,,0.68,,,,27.18,12.83,25661.0,1797501.73,,1.83,27.22,17.6,0.5358,69.95,0.2307,70.048
2024-09-04,59221.0,4091993.44,1.74,0.14,4.15,,1979283.57,30576.0,28645.0,2112709.87,,,21000.0,,,21000.0,,,,,,,,21000.0,1.47,,,2.13,,,,100.0,40.97,0.0,0.0,,0.0,100.0,23.93,0.4947,65.72,0.7934,69.097
2024-09-05,59221.0,4064218.79,1.77,0.14,4.11,,1965849.06,30576.0,28645.0,2098369.73,,,,,,,,,,,,,,,,,,2.12,,,,100.0,40.97,0.0,0.0,,0.0,100.0,23.93,0.4945,65.7,0.7934,68.628
2024-09-06,17221.0,1158163.91,0.53,0.04,1.2,,514149.19,9576.0,7645.0,644014.73,,,,,,,,1.46,,21000.0,,,,,,,21000.0,0.66,1.46,,,27.18,12.51,25661.0,1725779.23,,1.77,27.22,17.61,0.5355,69.92,0.225,67.253
2024-09-09,17221.0,1169219.8,0.54,0.04,1.17,,519057.28,9576.0,7645.0,650162.52,,,,,,,,,,,,,,,,,,0.65,,,,27.18,12.46,25661.0,1742253.6,,1.72,27.26,17.52,0.5329,69.71,0.2241,67.895
2024-09-10,17221.0,1182221.65,0.56,0.04,1.18,,524829.25,9576.0,7645.0,657392.4,,,,,,,,,,,,,,,,,,0.65,,,,27.18,12.45,25661.0,1761627.65,,1.74,27.2,17.53,0.5324,69.66,0.2239,68.65
2024-09-11,17221.0,1179225.2,0.56,0.04,1.19,,523499.02,9576.0,7645.0,655726.18,,,,,,,,,,,,,,,,,,0.65,,,,27.18,13.01,25661.0,1757162.64,,1.75,27.18,17.57,0.5337,69.77,0.2339,68.476
2024-09-12,22821.0,1609884.62,0.74,0.06,1.57,,736832.08,12376.0,10445.0,873052.54,,,2800.0,,,2800.0,,,,,,,,2800.0,0.19,,,0.84,,,,32.54,16.2,25661.0,1810229.58,,1.76,32.45,33.74,0.3464,46.0,0.2986,70.544
2024-09-13,45621.0,3242238.85,1.48,0.11,3.22,,1552502.31,23776.0,21845.0,1689736.54,,,11400.0,0.81,,,,,11400.0,,,,0.81,11400.0,,,,1.67,,,,48.09,27.04,25661.0,1823701.61,,1.8,48.11,19.43,0.5612,72.1,0.5188,71.069
2024-09-16,17221.0,1211876.21,0.58,0.04,1.23,,537993.94,9576.0,7645.0,673882.27,,,,,,,,1.0,,14200.0,,,,,,,14200.0,0.68,1.0,,,27.18,12.99,25661.0,1805815.89,,1.83,27.09,17.64,0.5336,69.75,0.2335,70.372
2024-09-17,17221.0,1220452.27,0.67,0.04,1.23,,541801.15,9576.0,7645.0,678651.12,,,,,,,,,,,,,,,,,,0.68,,,,27.18,12.99,25661.0,1818595.07,,1.81,27.2,17.54,0.5327,69.68,0.2335,70.87
2024-09-18,17221.0,1212633.94,0.7,0.04,1.23,,538330.32,9576.0,7645.0,674303.62,,,,,,,,,,,,,,,,,,0.68,,,,27.18,12.07,25661.0,1806944.98,,1.81,27.17,17.59,0.5338,69.78,0.217,70.416
2024-09-19,17221.0,1241203.58,0.71,0.04,1.22,,551013.38,9576.0,7645.0,690190.2,,,,,,,,,,,,,,,,,,0.67,,,,27.18,12.12,25661.0,1849516.58,,1.81,27.1,17.56,0.5305,69.5,0.2179,72.075
2024-09-20,17221.0,1231094.85,0.73,0.04,1.26,,546525.76,9576.0,7645.0,684569.09,,,,,,,,,,,,,,,,,,0.69,,,,27.18,12.11,25661.0,1834453.57,,1.86,27.19,17.61,0.5342,69.81,0.2178,71.488
2024-09-23,14721.0,1061295.77,0.62,0.04,1.06,,461041.13,8326.0,6395.0,600254.64,,,,,,,,0.09,,1250.0,,,,,,,1250.0,0.59,0.09,,,23.63,11.26,26911.0,1940121.63,,1.91,23.69,19.75,0.4932,65.83,0.1992,72.094
2024-09-24,48546.0,3499486.96,2.04,0.12,3.52,,1088138.17,33451.0,15095.0,2411348.79,,,25125.0,,,8700.0,,,,,,,,25125.0,0.63,,,2.42,,,,55.42,33.92,26911.0,1939906.35,,1.95,55.37,39.99,0.3603,42.19,0.4923,72.086
2024-09-25,70255.0,5084213.84,3.13,0.17,5.07,,1978251.65,63860.0,27336.0,4621420.48,,,9468.0,1.51,,,,,20941.0,,,,1.51,9468.0,,20941.0,8700.0,4.59,0.63,,,70.35,59.29,26911.0,1947495.25,,1.93,70.38,34.32,0.4397,55.88,0.6523,72.368
2024-09-26,130416.0,9436640.93,5.87,0.31,9.46,,4271292.74,92327.0,59030.0,6680597.07,,,28467.0,1.51,,10900.0,,,20794.0,,,,1.51,28467.0,0.79,,,6.69,,,,100.0,80.02,0.0,0.0,,0.0,100.0,31.84,0.3185,41.22,1.1303,72.358
2024-09-27,130416.0,9451508.35,6.24,0.31,9.49,,4278022.16,92327.0,59030.0,6691122.34,,,,,,,,,,,,,,,,,,6.7,,,,100.0,80.02,0.0,0.0,,0.0,100.0,31.81,0.3186,41.27,1.1303,72.472
2024-09-30,108616.0,7869989.51,5.18,0.26,7.93,,3487355.41,81427.0,48130.0,5899956.14,,,,,,,,0.81,,10900.0,,,,,,,10900.0,5.94,0.8,,,100.0,77.93,0.0,0.0,,0.0,100.0,40.2,0.4387,52.07,1.0395,72.457
2024-10-01,93591.0,6743886.69,4.51,0.23,6.8,,3468103.41,66402.0,48130.0,4784728.91,,,,,,,,1.11,,15025.0,,,,,,,,4.84,,,,100.0,74.21,0.0,0.0,,0.0,100.0,27.04,0.485,63.47,1.046,72.057
2024-10-02,93591.0,6799760.51,4.38,0.22,6.79,,3496837.02,66402.0,48130.0,4824370.91,,,,,,,,,,,,,,,,,,4.8,,,,100.0,74.21,0.0,0.0,,0.0,100.0,26.81,0.4878,63.81,1.046,72.654
2024-10-03,69860.0,5080498.64,3.26,0.17,5.11,,1875842.86,44066.0,25794.0,3204655.78,,,,,,,,1.61,,22336.0,,,,,,,22336.0,3.22,1.63,,,100.0,49.19,0.0,0.0,,0.0,100.0,40.18,0.3906,45.77,0.7799,72.724
2024-10-04,69868.0,5116154.17,3.25,0.17,5.1,,1889084.35,44070.0,25798.0,3227069.82,,,4.0,,,4.0,,,,,,,,4.0,0.0,,,3.21,,,,100.0,50.07,0.0,0.0,,0.0,100.0,40.05,0.3908,45.89,0.7938,73.226
2024-10-07,69868.0,5138791.4,3.21,0.17,5.13,,1897442.9,44070.0,25798.0,3241348.5,,,,,,,,,,,,,,,,,,3.23,,,,100.0,49.12,0.0,0.0,,0.0,100.0,40.11,0.3908,45.85,0.7788,73.55
2024-10-08,69868.0,5159053.12,3.14,0.17,5.18,,1904924.32,44070.0,25798.0,3254128.8,,,,,,,,,,,,,,,,,,3.26,,,,100.0,49.12,0.0,0.0,,0.0,100.0,40.13,0.3909,45.85,0.7788,73.84
2024-10-09,69868.0,5211104.78,3.07,0.17,5.19,,1924143.83,44070.0,25798.0,3286960.95,,,,,,,,,,,,,,,,,,3.26,,,,100.0,48.96,0.0,0.0,,0.0,100.0,40.0,0.391,45.98,0.7763,74.585
2024-10-10,69868.0,5236117.52,2.95,0.17,5.23,,1933379.51,44070.0,25798.0,3302738.01,,,,,,,,,,,,,,,,,,3.29,,,,84.31,48.65,8203.0,614757.43,,0.61,84.32,40.11,0.3908,45.86,0.7714,74.943
2024-10-11,75390.0,5636834.91,3.22,0.18,5.68,,2286062.17,48847.0,30575.0,3652241.34,,,17000.0,,,17000.0,,1.21,,16255.0,,,,17000.0,1.28,4032.0,12223.0,3.68,0.92,,,51.12,44.04,46713.0,3492684.3,,3.51,51.16,27.19,0.355,50.59,0.6797,74.769
2024-10-14,77232.0,5829625.82,3.22,0.19,5.81,,2377381.07,49768.0,31496.0,3756588.18,,,921.0,0.07,,,,,925.0,,,,0.07,921.0,,,4.0,3.73,0.0,,,54.34,46.54,41815.0,3156279.83,,3.13,54.33,26.71,0.349,49.93,0.7223,75.482
2024-10-15,43232.0,3242486.46,1.7,0.1,3.28,,1087228.99,34152.0,14496.0,2561468.3,,,,,,,,1.27,,17000.0,,,,,,1384.0,17000.0,2.59,1.29,,,43.92,36.68,43604.0,3270387.21,,3.3,43.91,27.67,0.3988,53.58,0.4643,75.002
2024-10-16,66832.0,5001506.38,2.59,0.16,5.03,,1967913.75,45952.0,26296.0,3438909.82,,,11800.0,,,11800.0,,,,,,,,11800.0,0.88,,,3.46,,,,52.33,44.54,41858.0,3132527.15,,3.15,52.31,31.66,0.3062,40.83,0.6479,74.837
2024-10-17,84264.0,6378616.27,3.27,0.2,6.33,,3337979.01,45584.0,44096.0,3450617.63,,,15800.0,1.35,,,,1.22,17800.0,16168.0,,,1.35,15800.0,,,,3.4,,,,72.4,52.98,17377.0,1315404.15,,1.3,72.33,16.05,0.5714,73.09,0.9793,75.698
2024-10-18,56618.0,4285925.98,2.18,0.14,4.31,,2748857.79,26001.0,36313.0,1968249.7,,,280.0,0.61,,,,1.47,8017.0,19863.0,,,0.61,280.0,,,15800.0,1.97,1.19,,,38.84,35.94,40943.0,3099344.16,,3.1,38.88,39.72,0.377,44.0,0.7826,75.699
2024-10-21,40818.0,3081881.45,1.59,0.1,3.11,,1699799.04,24001.0,22513.0,1812147.5,,,,,,,,0.15,,2000.0,,,,,,,13800.0,1.83,1.05,,,42.15,34.84,32944.0,2487370.83,,2.5,42.21,26.7,0.6023,72.87,0.5925,75.503
2024-10-22,40818.0,3102168.0,1.56,0.1,3.11,,1710988.0,24001.0,22513.0,1824076.0,,,,,,,,,,,,,,,,,,1.82,,,,42.15,34.79,32944.0,2503744.0,,2.49,42.16,26.49,0.6042,73.08,0.5916,76.0
2024-10-23,27708.0,2093588.77,1.06,0.07,2.11,,1053443.58,15430.0,13942.0,1165875.37,,,,,,,,0.64,,8571.0,,,,,,,8571.0,1.17,0.66,,,27.44,22.53,40803.0,3083033.88,,3.09,27.45,41.57,0.5064,57.76,0.4046,75.559
2024-10-24,27708.0,2094392.3,1.07,0.07,2.11,,1053847.9,15150.0,13942.0,1145158.2,,,,,,,,0.02,,280.0,,,,,,,,1.15,,,,43.57,21.27,19619.0,1482960.97,,1.49,43.43,41.35,0.5071,57.98,0.3891,75.588
2024-10-25,27428.0,2099668.26,1.1,0.07,2.09,,1045853.42,15150.0,13662.0,1159762.8,,,,,,,,,,,,,,,,,280.0,1.15,0.01,,,43.57,21.27,19619.0,1501873.69,,1.48,43.68,41.83,0.5055,57.49,0.3851,76.552
2024-10-28,27428.0,2090013.6,1.11,0.07,2.11,,1041044.4,15150.0,13662.0,1154430.0,,,,,,,,,,,,,,,,,,1.16,,,,43.57,21.27,19619.0,1494967.8,,1.5,43.52,42.09,0.5047,57.22,0.3851,76.2
2024-10-29,27428.0,2100107.1,1.11,0.07,2.1,,1046072.02,15150.0,13662.0,1160005.2,,,,,,,,,,,,,,,,,,1.15,,,,43.57,21.27,19621.0,1502340.73,,1.49,43.54,42.08,0.5047,57.24,0.3851,76.568
2024-10-30,24818.0,1894209.03,1.02,0.06,1.9,,843532.85,15150.0,11052.0,1156308.6,,,,,,,,,,,,,,,,,2610.0,1.15,0.2,,,43.57,21.79,19621.0,1497553.2,,1.5,43.45,48.23,0.4922,50.94,0.357,76.324
2024-10-31,22208.0,1648166.72,0.92,0.05,1.69,,820224.18,12540.0,11052.0,930656.1,,,,,,,,0.2,,2610.0,,,,,,,,0.95,,,,36.06,15.67,22231.0,1649873.67,,1.7,35.99,47.52,0.4925,51.64,0.2776,74.215
2024-11-01,22208.0,1665466.75,0.92,0.05,1.66,,828833.69,12540.0,11052.0,940424.76,,,,,,,,,,,,,,,,,,0.93,,,,36.06,15.65,22231.0,1667191.61,,1.64,36.2,48.46,0.4921,50.71,0.2771,74.994
2024-11-04,22208.0,1650765.06,0.92,0.05,1.69,,821517.26,12540.0,11052.0,932123.28,,,,,,,,,,,,,,,,,,0.95,,,,36.06,19.54,22231.0,1652474.69,,1.69,35.95,48.13,0.4922,51.03,0.346,74.332
2024-11-05,38408.0,2871919.79,1.6,0.09,2.91,,1432071.65,20640.0,19152.0,1543335.36,,,8100.0,,,8100.0,,,,,,,,8100.0,0.61,,,1.56,,,,48.14,28.86,22231.0,1662300.79,,1.69,48.06,22.15,0.4115,56.37,0.5371,74.774
2024-11-06,39516.0,3076320.6,1.65,0.1,3.01,,1367046.0,23340.0,17560.0,1817019.0,,,2700.0,0.23,,,,,2700.0,,,,0.23,2700.0,,,4292.0,1.75,0.32,,,51.51,31.56,21971.0,1710442.35,,1.62,51.94,21.18,0.5737,72.47,0.5343,77.85
2024-11-07,75224.0,5929607.02,3.06,0.18,5.94,,2960704.56,39048.0,37560.0,3077997.65,,,15708.0,1.6,,,,,20000.0,,,,1.6,15708.0,,,,3.06,,,,100.0,52.6,0.0,0.0,,0.0,100.0,12.66,0.7159,83.58,1.0134,78.826
2024-11-08,33624.0,2672032.03,1.38,0.08,2.69,,537203.68,28248.0,6760.0,2244812.06,,,,,,,,0.85,,10800.0,,,,,,,30800.0,2.25,2.47,,,100.0,43.21,0.0,0.0,,0.0,100.0,21.42,0.6439,77.32,0.5143,79.468
2024-11-11,13730.0,1099155.15,0.53,0.03,1.11,,549417.47,8351.0,6863.0,668539.31,,,100.0,,,103.0,,1.59,,19997.0,,,,100.0,0.01,,,0.67,,,,24.13,12.75,26260.0,2102244.3,,2.09,24.22,21.12,0.6288,76.41,0.2097,80.055
2024-11-12,20926.0,1679750.95,0.81,0.05,1.7,,839875.47,11951.0,10463.0,959318.72,,,3700.0,,,3700.0,,0.01,,100.0,,,,3700.0,0.3,,100.0,0.96,0.01,,,34.63,16.71,22560.0,1810913.76,,1.82,34.68,31.19,0.4102,53.93,0.2927,80.271
2024-11-13,13630.0,1096410.83,0.53,0.03,1.11,,544022.48,8251.0,6763.0,663718.69,,,,,,,,0.3,,3700.0,,,,,,,3700.0,0.67,0.3,,,23.91,11.53,26260.0,2112380.66,,2.11,24.0,21.34,0.6443,77.37,0.1904,80.441
2024-11-14,13644.0,1094944.64,0.52,0.03,1.11,,543299.27,8258.0,6770.0,662712.76,,,7.0,0.0,,,,,7.0,,,,0.0,7.0,,,,0.67,,,,23.93,11.09,26253.0,2106829.5,,2.11,23.98,21.3,0.6434,77.32,0.1832,80.251
2024-11-15,13644.0,1071176.8,0.51,0.03,1.1,,531505.93,8258.0,6770.0,648327.32,,,,,,,,,,,,,,,,,,0.66,,,,23.93,11.07,26253.0,2061096.78,,2.1,23.92,20.93,0.6474,77.68,0.1829,78.509
2024-11-18,13644.0,1075979.48,0.48,0.03,1.08,,533888.97,8258.0,6770.0,651234.14,,,,,,,,,,,,,,,,,,0.65,,,,23.93,12.95,26253.0,2070337.83,,2.07,23.84,21.39,0.6423,77.23,0.214,78.861
2024-11-19,130238.0,10252726.07,4.49,0.31,10.33,,5122269.44,66555.0,65067.0,5239409.26,,,58297.0,,,58300.0,,,,,,,,58297.0,4.61,,3.0,5.28,0.0,,,100.0,67.88,0.0,0.0,,0.0,100.0,6.34,0.8473,91.81,1.3282,78.723
2024-11-20,171638.0,13526790.78,5.9,0.41,13.63,,6759297.27,87255.0,85767.0,6876566.55,,,20700.0,1.62,,,,,20700.0,,,,1.62,20700.0,,,,6.92,,,,100.0,73.48,0.0,0.0,,0.0,100.0,4.5,0.8893,94.19,1.4453,78.81
2024-11-21,90238.0,7193683.12,3.17,0.21,7.18,,3592696.17,46555.0,45067.0,3711318.05,,,,,,,,3.25,,40700.0,,,,,,,40700.0,3.67,3.2,,,67.0,47.1,22926.0,1827637.79,,1.8,67.06,7.87,0.8131,89.8,0.9129,79.719
2024-11-22,153438.0,12339177.08,5.31,0.36,12.24,,6165406.81,78155.0,76667.0,6285068.79,,,31600.0,2.53,,,,,31600.0,,,,2.53,31600.0,,,,6.2,,,,100.0,71.41,0.0,0.0,,0.0,100.0,5.18,0.8734,93.3,1.4019,80.418
2024-11-25,70838.0,5697854.53,2.42,0.17,5.71,,2603439.65,39855.0,32367.0,3205736.93,,,,,,,,2.99,,38300.0,,,,,,,44300.0,3.21,3.53,,,100.0,52.95,0.0,0.0,,0.0,100.0,14.31,0.686,81.48,0.9411,80.435
2024-11-26,22838.0,1841427.94,0.8,0.05,1.84,,916521.21,12855.0,11367.0,1036498.65,,,,,,,,2.16,,27000.0,,,,,,,21000.0,1.03,1.68,,,32.31,18.29,26926.0,2171043.38,,2.15,32.34,36.56,0.4218,52.73,0.3249,80.63
2024-11-27,15489.0,1225396.75,0.54,0.04,1.25,,682358.25,10113.0,8625.0,800079.88,,,,0.15,,,,0.37,1865.0,4607.0,,,0.15,,,1865.0,4607.0,0.81,0.37,,,31.55,15.61,21939.0,1735682.05,,1.74,31.72,35.5,0.5288,63.46,0.2391,79.114
2024-11-28,83280.0,6648908.64,2.85,0.2,6.66,,3361419.31,44426.0,42103.0,3546882.99,,,34313.0,,,34313.0,,,,,,,,34313.0,2.75,,835.0,3.53,0.06,,,47.8,45.0,48509.0,3872861.54,,3.85,47.81,8.26,0.7825,88.0,0.8435,79.838
