,SRP FP Equity_DX_SI_QTY,SRP FP Equity_DX_SHORT_INTEREST_VALUE,SRP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRP FP Equity_DX_SI_MV,SRP FP Equity_DX_DSS,SRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRP FP Equity_DX_SUPPLY_SI_QTY,SRP FP Equity_DX_BROKER_SI_QTY,SRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRP FP Equity_DX_BROKER_SI_MV_NEW_x,SRP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRP FP Equity_DX_BROKER_SI_MV_INC_x,SRP FP Equity_DX_SUPPLY_SI_MV_NEW,SRP FP Equity_DX_BROKER_SI_QTY_ADD,SRP FP Equity_DX_BROKER_SI_QTY_NEW,SRP FP Equity_DX_SUPPLY_SI_MV_DEC,SRP FP Equity_DX_BROKER_SI_QTY_INC,SRP FP Equity_DX_SUPPLY_SI_QTY_DEC,SRP FP Equity_DX_BROKER_SI_MV_NEW_y,SRP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SRP FP Equity_DX_BROKER_SI_MV_INC_y,SRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRP FP Equity_DX_BROKER_SI_MV_ADD,SRP FP Equity_DX_SUPPLY_SI_QTY_ADD,SRP FP Equity_DX_BROKER_SI_QTY_DEC,SRP FP Equity_DX_SUPPLY_SI_MV,SRP FP Equity_DX_BROKER_SI_MV_DEC,SRP FP Equity_DX_SUPPLY_SI_MV_RMV,SRP FP Equity_DX_BROKER_SI_MV_RMV,SRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRP FP Equity_DX_UTILIZATION_QUANTITY,SRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRP FP Equity_DX_ACTIVE_UTILIZATION_MV,SRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRP FP Equity_DX_BROKER_SI_CON_RATIO,SRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRP FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-02,7912.0,8497.49,0.02,0.22,0.01,0.01,0.0,8497.49,0.0,7912.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.17,0.6136,73.83,0.0096
2023-10-03,7912.0,8370.9,0.02,0.21,0.01,0.01,0.0,8370.9,0.0,7912.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.58,0.6192,74.42,0.0096
2023-10-04,7912.0,8228.48,0.02,0.21,0.01,0.01,0.0,8228.48,0.0,7912.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.52,0.6198,74.48,0.0096
2023-10-05,6212.0,6448.06,0.01,0.16,0.01,0.01,0.0,6448.06,0.0,6212.0,0.0,,,,,,,,,,,,,,,,,1700.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.56,0.568,68.44,0.0076
2023-10-06,5112.0,5510.74,0.01,0.15,0.0,0.01,0.0,5510.74,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,1100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.87,0.5248,61.13,0.0062
2023-10-09,5112.0,5439.17,0.01,0.14,0.0,0.01,0.0,5439.17,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,0.5128,58.0,0.0062
2023-10-10,5112.0,5449.39,0.01,0.14,0.0,0.01,0.0,5449.39,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.95,0.5099,57.05,0.0062
2023-10-11,5112.0,5469.84,0.01,0.14,0.0,0.01,0.0,5469.84,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.92,0.51,57.08,0.0062
2023-10-12,5112.0,5449.39,0.01,0.14,0.0,0.01,0.0,5449.39,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.13,0.5094,56.87,0.0062
2023-10-13,5112.0,5449.39,0.01,0.14,0.0,0.01,0.0,5449.39,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.18,0.5093,56.82,0.0062
2023-10-16,5112.0,5418.72,0.01,0.15,0.0,0.01,0.0,5418.72,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.06,0.5096,56.94,0.0062
2023-10-17,12052.0,12871.54,0.03,0.35,0.01,0.01,0.0,5459.62,6940.0,5112.0,7411.92,,,,,,,,,,,,,,,,6940.0,,0.01,,,,100.0,0.85,0.0,0.0,,0.0,100.0,18.54,0.698,81.46,0.0147
2023-10-18,12052.0,12702.81,0.03,0.35,0.01,0.01,0.0,5388.05,6940.0,5112.0,7314.76,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.85,0.0,0.0,,0.0,100.0,18.51,0.6983,81.49,0.0147
2023-10-19,5112.0,5214.24,0.01,0.15,0.0,0.01,0.0,5214.24,0.0,5112.0,0.0,,,,,,,,0.01,,6940.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.0,0.5098,57.0,0.0062
2023-10-20,5112.0,5265.36,0.01,0.15,0.0,0.01,0.0,5265.36,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.93,0.513,58.07,0.0062
2023-10-23,5112.0,5183.57,0.01,0.15,0.0,0.01,0.0,5183.57,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.76,0.5136,58.24,0.0062
2023-10-24,5112.0,5091.55,0.01,0.15,0.0,0.01,0.0,5091.55,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.94,0.513,58.06,0.0062
2023-10-25,5112.0,5193.79,0.01,0.15,0.0,0.01,0.0,5193.79,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,0.5128,58.0,0.0062
2023-10-26,5112.0,5173.34,0.01,0.14,0.0,0.01,0.0,5173.34,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.05,0.5097,56.95,0.0062
2023-10-27,5112.0,5173.34,0.01,0.14,0.0,0.01,0.0,5173.34,0.0,5112.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.02,0.5097,56.98,0.0062
2023-10-30,133920.0,136866.24,0.28,4.13,0.11,0.14,0.0,74299.4,69700.0,72700.0,71233.4,,,,0.07,,,,,67588.0,,,,0.07,,,69700.0,,0.07,,,,100.0,9.97,0.0,0.0,,0.0,100.0,2.23,0.9563,97.77,0.1916
2023-10-31,133920.0,136598.4,0.28,4.27,0.11,0.14,0.0,74154.0,69700.0,72700.0,71094.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.97,0.0,0.0,,0.0,100.0,2.23,0.9565,97.77,0.1916
2023-11-01,133920.0,140616.0,0.28,4.3,0.11,0.14,0.0,76335.0,69700.0,72700.0,73185.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,2.19,0.9571,97.81,0.1755
2023-11-02,133920.0,139544.64,0.28,4.26,0.11,0.14,0.0,75753.4,69700.0,72700.0,72627.4,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,2.17,0.9575,97.83,0.1755
2023-11-03,139020.0,145692.96,0.29,4.31,0.12,0.15,0.0,81534.4,69700.0,77800.0,73045.6,,,,0.01,,,,,5100.0,,,,0.01,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.78,0.8911,94.22,0.1821
2023-11-06,139020.0,145136.88,0.29,4.58,0.12,0.15,0.0,81223.2,69700.0,77800.0,72766.8,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.78,0.8911,94.22,0.1821
2023-11-07,139020.0,145414.92,0.29,4.45,0.12,0.15,0.0,81378.8,69700.0,77800.0,72906.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.78,0.891,94.22,0.1821
2023-11-08,139020.0,147083.16,0.29,4.67,0.12,0.15,0.0,82312.4,69700.0,77800.0,73742.6,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.74,0.8917,94.26,0.1821
2023-11-09,139020.0,147639.24,0.29,4.72,0.12,0.15,0.0,82623.6,69700.0,77800.0,74021.4,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.7,0.8924,94.3,0.1821
2023-11-10,139020.0,150141.6,0.29,5.02,0.12,0.15,0.0,84024.0,69700.0,77800.0,75276.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.65,0.8934,94.35,0.1821
2023-11-13,229020.0,243219.24,0.48,8.61,0.19,0.25,0.0,178203.6,159700.0,167800.0,169601.4,,,90000.0,,,90000.0,,,,,,,,90000.0,0.1,,,0.17,,,,100.0,27.38,0.0,0.0,,0.0,100.0,39.31,0.4839,57.3,0.3927
2023-11-14,229020.0,242303.16,0.48,9.23,0.19,0.24,0.0,177532.4,159700.0,167800.0,168962.6,,,,,,,,,,,,,,,,,,0.17,,,,100.0,23.73,0.0,0.0,,0.0,100.0,39.38,0.483,57.16,0.3403
2023-11-15,229020.0,239554.92,0.48,9.53,0.19,0.24,0.0,175518.8,159700.0,167800.0,167046.2,,,,,,,,,,,,,,,,,,0.17,,,,100.0,23.74,0.0,0.0,,0.0,100.0,39.46,0.4825,57.06,0.3405
2023-11-16,229020.0,238180.8,0.48,9.68,0.19,0.24,0.0,174512.0,159700.0,167800.0,166088.0,,,,,,,,,,,,,,,,,,0.17,,,,100.0,23.76,0.0,0.0,,0.0,100.0,39.38,0.4824,57.11,0.3407
2023-11-17,229020.0,238180.8,0.48,10.27,0.19,0.24,0.0,174512.0,159700.0,167800.0,166088.0,,,,,,,,,,,,,,,,,,0.17,,,,100.0,23.76,0.0,0.0,,0.0,100.0,39.27,0.4819,57.13,0.3407
2023-11-20,139020.0,144302.76,0.29,6.35,0.12,0.14,0.0,80756.4,69700.0,77800.0,72348.6,,,,,,,,0.09,,90000.0,,,,,,,90000.0,0.07,0.09,,,100.0,9.13,0.0,0.0,,0.0,100.0,5.93,0.8885,94.07,0.1821
2023-11-21,134620.0,137581.64,0.28,5.85,0.11,0.14,0.0,75014.8,69700.0,73400.0,71233.4,,,,,,,,,,,,,,,,,4400.0,0.07,0.0,,,100.0,9.16,0.0,0.0,,0.0,100.0,2.82,0.9451,97.18,0.177
2023-11-22,134620.0,138120.12,0.28,5.88,0.11,0.14,0.0,75308.4,69700.0,73400.0,71512.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.17,0.0,0.0,,0.0,100.0,2.84,0.9449,97.16,0.177
2023-11-23,134620.0,135966.2,0.28,5.3,0.11,0.14,0.0,74134.0,69700.0,73400.0,70397.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.7,0.0,0.0,,0.0,100.0,2.83,0.945,97.17,0.1873
2023-11-24,134620.0,134620.0,0.28,5.29,0.11,0.14,0.0,73400.0,69700.0,73400.0,69700.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.7,0.0,0.0,,0.0,100.0,2.89,0.9439,97.11,0.1873
2023-11-27,134620.0,134620.0,0.28,5.4,0.11,0.13,0.0,73400.0,69700.0,73400.0,69700.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.7,0.0,0.0,,0.0,100.0,2.9,0.9436,97.1,0.1873
2023-11-28,134620.0,135966.2,0.28,5.4,0.11,0.14,0.0,74134.0,69700.0,73400.0,70397.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.7,0.0,0.0,,0.0,100.0,2.89,0.9439,97.11,0.1873
2023-11-29,134620.0,137312.4,0.28,5.37,0.11,0.14,0.0,74868.0,69700.0,73400.0,71094.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.7,0.0,0.0,,0.0,100.0,2.86,0.9444,97.14,0.1873
2023-11-30,234620.0,238843.16,0.49,9.31,0.2,0.24,0.0,176521.2,169700.0,173400.0,172754.6,,,100000.0,,,100000.0,,,,,,,,100000.0,0.1,,,0.17,,,,100.0,32.72,0.0,0.0,,0.0,100.0,42.62,0.4927,55.74,0.4524
2023-12-01,234620.0,239312.4,0.49,9.27,0.2,0.24,0.0,176868.0,169700.0,173400.0,173094.0,,,,,,,,,,,,,,,,,,0.17,,,,100.0,32.72,0.0,0.0,,0.0,100.0,42.57,0.4928,55.79,0.4524
2023-12-04,234620.0,251043.4,0.49,9.47,0.2,0.24,0.0,185538.0,169700.0,173400.0,181579.0,,,,,,,,,,,,,,,,,,0.17,,,,100.0,27.45,0.0,0.0,,0.0,100.0,41.99,0.4947,56.4,0.3795
2023-12-05,234620.0,253389.6,0.49,8.49,0.2,0.25,0.0,187272.0,169700.0,173400.0,183276.0,,,,,,,,,,,,,,,,,,0.18,,,,100.0,27.45,0.0,0.0,,0.0,100.0,42.51,0.4938,55.93,0.3795
2023-12-06,234620.0,242597.08,0.49,8.33,0.2,0.25,0.0,179295.6,169700.0,173400.0,175469.8,,,,,,,,,,,,,,,,,,0.18,,,,100.0,27.45,0.0,0.0,,0.0,100.0,43.18,0.492,55.25,0.3795
2023-12-07,134620.0,141351.0,0.28,4.7,0.11,0.14,0.0,77070.0,69700.0,73400.0,73185.0,,,,,,,,0.11,,100000.0,,,,,,,100000.0,0.07,0.11,,,100.0,9.72,0.0,0.0,,0.0,100.0,2.79,0.9458,97.21,0.1877
2023-12-08,134620.0,137850.88,0.28,4.43,0.11,0.14,0.0,75161.6,69700.0,73400.0,71372.8,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.72,0.0,0.0,,0.0,100.0,2.8,0.9455,97.2,0.1877
2023-12-11,136620.0,141265.08,0.29,4.5,0.11,0.14,0.0,76929.6,70700.0,74400.0,73103.8,,,1000.0,,,1000.0,,,,,,,,1000.0,0.0,,,0.07,,,,100.0,9.87,0.0,0.0,,0.0,100.0,2.78,0.918,95.76,0.1906
2023-12-12,136620.0,138259.44,0.29,4.53,0.11,0.14,0.0,75292.8,70700.0,74400.0,71548.4,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.52,0.0,0.0,,0.0,100.0,2.8,0.9173,95.72,0.2032
2023-12-13,136620.0,140172.12,0.29,4.44,0.11,0.14,0.0,76334.4,70700.0,74400.0,72538.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.52,0.0,0.0,,0.0,100.0,2.81,0.9176,95.74,0.2032
2023-12-14,136620.0,139352.4,0.29,4.44,0.11,0.14,0.0,75888.0,70700.0,74400.0,72114.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.55,0.0,0.0,,0.0,100.0,2.8,0.9175,95.73,0.2039
2023-12-15,136620.0,139625.64,0.29,4.49,0.11,0.14,0.0,76036.8,70700.0,74400.0,72255.4,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.55,0.0,0.0,,0.0,100.0,2.8,0.9175,95.74,0.2039
2023-12-18,193441.0,199244.23,0.41,6.44,0.16,0.2,0.0,135157.63,127521.0,131221.0,131346.63,,,,0.06,,,,,56821.0,,,,0.06,,,56821.0,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,31.44,0.543,66.62,0.29
2023-12-19,193441.0,193827.88,0.41,7.01,0.16,0.2,0.0,131483.44,127521.0,131221.0,127776.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,31.92,0.5396,66.13,0.29
2023-12-20,193441.0,199244.23,0.41,6.87,0.16,0.2,0.0,135157.63,127521.0,131221.0,131346.63,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,31.94,0.5395,66.12,0.29
2023-12-21,193441.0,196149.17,0.41,6.24,0.16,0.2,0.0,133058.09,127521.0,131221.0,129306.29,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,31.73,0.541,66.33,0.29
2023-12-22,193441.0,193827.88,0.41,6.19,0.16,0.2,0.0,131483.44,127521.0,131221.0,127776.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,32.07,0.5395,66.05,0.29
2023-12-25,193441.0,193827.88,0.41,6.02,0.16,0.2,0.0,131483.44,127521.0,131221.0,127776.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,32.07,0.5395,66.05,0.29
2023-12-26,193441.0,193827.88,0.41,6.02,0.16,0.2,0.0,131483.44,127521.0,131221.0,127776.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,31.97,0.5401,66.14,0.29
2023-12-27,193441.0,187637.77,0.41,6.02,0.16,0.2,0.0,127284.37,127521.0,131221.0,123695.37,,,,,,,,,,,,,,,,,,0.13,,,,100.0,19.12,0.0,0.0,,0.0,100.0,32.33,0.5373,65.75,0.29
2023-12-28,146643.0,155148.29,0.31,3.68,0.12,0.15,0.0,89319.53,80723.0,84423.0,85404.93,,,,,,,,0.05,,46798.0,,,,,,,46798.0,0.08,0.05,,,100.0,12.1,0.0,0.0,,0.0,100.0,8.28,0.8032,89.2,0.2199
2023-12-29,146643.0,156321.44,0.31,3.02,0.12,0.16,0.0,89994.92,80723.0,84423.0,86050.72,,,,,,,,,,,,,,,,,,0.09,,,,100.0,12.1,0.0,0.0,,0.0,100.0,8.03,0.809,89.56,0.2199
2024-01-01,146643.0,156321.44,0.31,2.82,0.12,0.16,0.0,89994.92,80723.0,84423.0,86050.72,,,,,,,,,,,,,,,,,,0.09,,,,100.0,12.1,0.0,0.0,,0.0,100.0,8.03,0.809,89.55,0.2199
2024-01-02,146643.0,157494.58,0.31,2.82,0.12,0.16,0.0,90670.3,80723.0,84423.0,86696.5,,,,,,,,,,,,,,,,,,0.09,,,,100.0,12.17,0.0,0.0,,0.0,100.0,8.63,0.7999,88.99,0.2211
2024-01-03,192943.0,207220.78,0.41,3.38,0.16,0.21,0.0,140396.5,130723.0,130723.0,140396.5,,,50000.0,,,50000.0,,,,,,,,50000.0,0.05,,3700.0,0.14,0.0,,,100.0,23.05,0.0,0.0,,0.0,100.0,25.83,0.5283,67.62,0.3402
2024-01-04,182985.0,192500.22,0.39,3.22,0.15,0.2,0.0,127044.78,120765.0,120765.0,127044.78,,,,,,,,0.01,,9958.0,,,,,,,9958.0,0.13,0.01,,,100.0,21.29,0.0,0.0,,0.0,100.0,27.54,0.5846,71.32,0.3226
2024-01-05,141585.0,148664.25,0.3,2.55,0.12,0.15,0.0,83333.25,79365.0,79365.0,83333.25,,,,,,,,0.05,,41400.0,,,,,,,41400.0,0.08,0.04,,,100.0,13.99,0.0,0.0,,0.0,100.0,6.08,0.8587,92.46,0.2496
2024-01-08,132985.0,135644.7,0.28,2.35,0.11,0.14,0.0,72180.3,70765.0,70765.0,72180.3,,,,,,,,0.01,,8600.0,,,,,,,8600.0,0.07,0.01,,,100.0,10.61,0.0,0.0,,0.0,100.0,1.58,0.9689,98.42,0.1993
2024-01-09,132985.0,134048.88,0.28,2.45,0.11,0.13,0.0,71331.12,70765.0,70765.0,71331.12,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.61,0.0,0.0,,0.0,100.0,1.57,0.9692,98.43,0.1994
2024-01-10,132985.0,135644.7,0.28,2.46,0.11,0.13,0.0,72180.3,70765.0,70765.0,72180.3,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.61,0.0,0.0,,0.0,100.0,1.55,0.9695,98.45,0.1994
2024-01-11,132985.0,132985.0,0.28,2.48,0.11,0.13,0.0,70765.0,70765.0,70765.0,70765.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.67,0.0,0.0,,0.0,100.0,1.57,0.969,98.43,0.2006
2024-01-12,132985.0,132453.06,0.28,2.47,0.11,0.13,0.0,70481.94,70765.0,70765.0,70481.94,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.67,0.0,0.0,,0.0,100.0,1.58,0.969,98.42,0.2006
2024-01-15,132985.0,132985.0,0.28,2.46,0.11,0.13,0.0,70765.0,70765.0,70765.0,70765.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.61,0.0,0.0,,0.0,100.0,1.58,0.969,98.42,0.1994
2024-01-16,132985.0,132985.0,0.28,2.45,0.11,0.13,0.0,70765.0,70765.0,70765.0,70765.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.61,0.0,0.0,,0.0,100.0,1.56,0.9694,98.44,0.1994
2024-01-17,132985.0,132320.08,0.28,2.43,0.11,0.13,0.0,70411.18,70765.0,70765.0,70411.18,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.61,0.0,0.0,,0.0,100.0,1.56,0.9693,98.44,0.1994
2024-01-18,131985.0,130665.15,0.28,2.43,0.11,0.13,0.0,69067.35,70765.0,69765.0,70057.35,,,,,,,,,,,,,,,,,1000.0,0.07,0.0,,,100.0,10.61,0.0,0.0,,0.0,100.0,0.81,0.9839,99.19,0.1979
2024-01-19,130985.0,130723.03,0.28,2.56,0.11,0.13,0.0,69625.47,69765.0,69765.0,69625.47,,,,,,,,0.0,,1000.0,,,,,,,,0.07,,,,100.0,10.46,0.0,0.0,,0.0,100.0,0.05,0.9989,99.95,0.1964
2024-01-22,139465.0,146159.32,0.29,2.73,0.12,0.14,0.0,73113.72,69765.0,69765.0,73113.72,,,,,,,,,,,,,,,,,,0.07,,,,100.0,10.44,0.0,0.0,,0.0,100.0,0.05,0.999,99.95,0.2088
2024-01-23,122505.0,128630.25,0.26,2.37,0.1,0.13,0.0,64349.25,61285.0,61285.0,64349.25,,,,,,,,0.01,,8480.0,,,,,,,8480.0,0.06,0.01,,,100.0,9.17,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.1834
2024-01-24,122505.0,128875.26,0.26,2.43,0.1,0.13,0.0,64471.82,61285.0,61285.0,64471.82,,,,,,,,,,,,,,,,,,0.06,,,,100.0,26.05,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.5207
2024-01-25,122505.0,127650.21,0.26,2.43,0.1,0.13,0.0,63858.97,61285.0,61285.0,63858.97,,,,,,,,,,,,,,,,,,0.06,,,,100.0,33.62,0.0,0.0,,0.0,100.0,0.06,0.9988,99.94,0.672
2024-01-26,122505.0,126670.17,0.26,2.4,0.1,0.13,0.0,63368.69,61285.0,61285.0,63368.69,,,,,,,,,,,,,,,,,,0.06,,,,100.0,33.62,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.672
2024-01-29,122505.0,130590.33,0.26,2.42,0.1,0.13,0.0,65329.81,61285.0,61285.0,65329.81,,,,,,,,,,,,,,,,,,0.06,,,,100.0,33.62,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.672
2024-01-30,122505.0,131080.35,0.26,2.4,0.1,0.13,0.0,65574.95,61285.0,61285.0,65574.95,,,,,,,,,,,,,,,,,,0.07,,,,100.0,26.65,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.5327
2024-01-31,122505.0,136960.59,0.26,2.39,0.1,0.13,0.0,68516.63,61285.0,61285.0,68516.63,,,,,,,,,,,,,,,,,,0.07,,,,100.0,28.52,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.5701
2024-02-01,122505.0,134020.47,0.26,2.3,0.1,0.14,0.0,67045.79,61285.0,61285.0,67045.79,,,,,,,,,,,,,,,,,,0.07,,,,100.0,33.62,0.0,0.0,,0.0,100.0,0.06,0.9989,99.94,0.672
2024-02-02,132505.0,142045.36,0.28,2.38,0.11,0.14,0.0,71057.52,66285.0,66285.0,71057.52,,,5000.0,0.01,,,,,5000.0,,,,0.01,5000.0,,,,0.07,,,,100.0,35.39,0.0,0.0,,0.0,100.0,7.67,0.8584,92.33,0.7074
2024-02-05,132505.0,141515.34,0.28,2.29,0.11,0.14,0.0,70792.38,66285.0,66285.0,70792.38,,,,,,,,,,,,,,,,,,0.07,,,,100.0,35.39,0.0,0.0,,0.0,100.0,7.61,0.8593,92.39,0.7074
2024-02-06,132505.0,139130.25,0.28,2.42,0.11,0.14,0.0,69599.25,66285.0,66285.0,69599.25,,,,,,,,,,,,,,,,,,0.07,,,,100.0,30.5,0.0,0.0,,0.0,100.0,7.66,0.8585,92.34,0.6098
2024-02-07,132505.0,143635.42,0.28,2.41,0.11,0.14,0.0,71852.94,66285.0,66285.0,71852.94,,,,,,,,,,,,,,,,,,0.07,,,,100.0,30.99,0.0,0.0,,0.0,100.0,7.49,0.8615,92.51,0.6195
2024-02-08,132505.0,143900.43,0.28,2.43,0.11,0.14,0.0,71985.51,66285.0,66285.0,71985.51,,,,,,,,,,,,,,,,,,0.07,,,,100.0,30.99,0.0,0.0,,0.0,100.0,7.59,0.8597,92.41,0.6195
2024-02-09,134505.0,146610.45,0.28,2.86,0.11,0.15,0.0,73340.65,67285.0,67285.0,73340.65,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.07,,,,100.0,31.31,0.0,0.0,,0.0,100.0,9.01,0.8361,90.99,0.6259
2024-02-12,134505.0,142575.3,0.28,3.52,0.11,0.14,0.0,71322.1,67285.0,67285.0,71322.1,,,,,,,,,,,,,,,,,,0.07,,,,100.0,31.31,0.0,0.0,,0.0,100.0,9.12,0.8342,90.88,0.6259
2024-02-13,134505.0,142575.3,0.28,3.84,0.11,0.14,0.0,71322.1,67285.0,67285.0,71322.1,,,,,,,,,,,,,,,,,,0.07,,,,100.0,31.31,0.0,0.0,,0.0,100.0,9.01,0.8361,90.99,0.6259
2024-02-14,134505.0,141230.25,0.28,4.3,0.11,0.14,0.0,70649.25,67285.0,67285.0,70649.25,,,,,,,,,,,,,,,,,,0.07,,,,100.0,31.31,0.0,0.0,,0.0,100.0,9.04,0.8355,90.96,0.6259
2024-02-15,133505.0,139913.24,0.28,4.35,0.11,0.14,0.0,69466.68,67285.0,66285.0,70514.68,,,,,,,,,,,,,,,,,1000.0,0.07,0.0,,,100.0,31.31,0.0,0.0,,0.0,100.0,8.3,0.8478,91.7,0.6212
2024-02-16,132505.0,139660.27,0.28,4.36,0.11,0.14,0.0,69864.39,66285.0,66285.0,69864.39,,,,,,,,0.0,,1000.0,,,,,,,,0.07,,,,100.0,30.87,0.0,0.0,,0.0,100.0,7.58,0.8598,92.42,0.6171
