,LVC FP Equity_DX_SI_QTY,LVC FP Equity_DX_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVC FP Equity_DX_SI_MV,LVC FP Equity_DX_DSS,LVC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SUPPLY_SI_QTY,LVC FP Equity_DX_BROKER_SI_QTY,LVC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVC FP Equity_DX_BROKER_SI_MV_NEW_x,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVC FP Equity_DX_BROKER_SI_MV_INC_x,LVC FP Equity_DX_BROKER_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_NEW,LVC FP Equity_DX_SUPPLY_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_QTY_INC,LVC FP Equity_DX_SUPPLY_SI_QTY_DEC,LVC FP Equity_DX_BROKER_SI_MV_NEW_y,LVC FP Equity_DX_BROKER_SI_MV_INC_y,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVC FP Equity_DX_BROKER_SI_MV_ADD,LVC FP Equity_DX_SUPPLY_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_DEC,LVC FP Equity_DX_SUPPLY_SI_MV,LVC FP Equity_DX_BROKER_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_MV_RMV,LVC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVC FP Equity_DX_UTILIZATION_QUANTITY,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVC FP Equity_DX_ACTIVE_UTILIZATION_MV,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVC FP Equity_DX_BROKER_SI_CON_RATIO,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVC FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,302727.75,0.27,0.0,,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,303834.83,0.27,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8035.0,328189.58,0.29,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8035.0,332407.95,0.29,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7935.0,325255.65,0.29,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7935.0,327199.72,0.29,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7835.0,323037.05,0.28,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7835.0,321313.35,0.28,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7835.0,321352.53,0.29,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8235.0,339570.23,0.3,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,312844.13,0.28,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,314600.18,0.28,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,319448.4,0.28,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,320250.08,0.28,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7835.0,327973.1,0.29,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,324983.78,0.28,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,329106.68,0.28,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,330862.72,0.28,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,333519.03,0.29,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,331444.62,0.29,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,336054.42,0.29,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,333211.71,0.29,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,334709.9,0.29,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,332174.51,0.29,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,332558.66,0.29,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7683.0,334786.72,0.29,0.0,,0.0,,0.0
2024-03-27,4407.0,192916.43,0.05,0.09,0.2,,192916.43,4407.0,4407.0,192916.43,,,,4407.0,,,,,,,,0.2,4407.0,,0.19,,,100.0,54.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.5452
2024-03-28,4407.0,193070.67,0.05,0.09,0.19,,193070.67,4407.0,4407.0,193070.67,,,,,,,,,,,,,,,0.19,,,100.0,53.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.5353
2024-03-29,4407.0,193070.67,0.05,0.09,0.19,,193070.67,4407.0,4407.0,193070.67,,,,,,,,,,,,,,,0.19,,,100.0,53.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.5353
2024-04-01,4407.0,193070.67,0.05,0.09,0.19,,193070.67,4407.0,4407.0,193070.67,,,,,,,,,,,,,,,0.19,,,100.0,56.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.5626
2024-04-02,4407.0,189214.55,0.05,0.09,0.19,,189214.55,4407.0,4407.0,189214.55,,,,,,,,,,,,,,,0.19,,,100.0,56.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.5626
2024-04-03,4407.0,190404.44,0.05,0.09,0.19,,190404.44,4407.0,4407.0,190404.44,,,,,,,,,,,,,,,0.19,,,100.0,56.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.5626
2024-04-04,4407.0,190338.33,0.05,0.09,0.19,,190338.33,4407.0,4407.0,190338.33,,,,,,,,,,,,,,,0.19,,,100.0,54.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.5486
2024-04-05,4407.0,185799.12,0.05,0.09,0.19,,185799.12,4407.0,4407.0,185799.12,,,,,,,,,,,,,,,0.19,,,100.0,53.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.536
2024-04-08,4407.0,188685.71,0.05,0.09,0.19,,188685.71,4407.0,4407.0,188685.71,,,,,,,,,,,,,,,0.19,,,100.0,54.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.5494
2024-04-09,4407.0,185226.21,0.05,0.09,0.19,,185226.21,4407.0,4407.0,185226.21,,,,,,,,,,,,,,,0.19,,,100.0,87.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.8775
2024-04-10,4407.0,185226.21,0.05,0.09,0.19,,185226.21,4407.0,4407.0,185226.21,,,,,,,,,,,,,,,0.19,,,100.0,81.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.8128
2024-04-11,4407.0,184190.57,0.04,0.09,0.19,,184190.57,4407.0,4407.0,184190.57,,,,,,,,,,,,,,,0.19,,,100.0,91.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.9139
2024-04-12,4407.0,183485.45,0.04,0.09,0.18,,183485.45,4407.0,4407.0,183485.45,,,,,,,,,,,,,,,0.19,,,100.0,91.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.9139
2024-04-15,4407.0,184895.69,0.04,0.09,0.18,,184895.69,4407.0,4407.0,184895.69,,,,,,,,,,,,,,,0.18,,,100.0,91.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.9139
2024-04-16,4407.0,179739.5,0.04,0.09,0.18,,179739.5,4407.0,4407.0,179739.5,,,,,,,,,,,,,,,0.18,,,100.0,91.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.9139
2024-04-17,4407.0,182207.42,0.03,0.08,0.18,,182207.42,4407.0,4407.0,182207.42,,,,,,,,,,,,,,,0.18,,,100.0,86.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.8604
2024-04-18,4407.0,184168.53,0.03,0.09,0.18,,184168.53,4407.0,4407.0,184168.53,,,,,,,,,,,,,,,0.18,,,100.0,91.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.9139
2024-04-19,3500.0,146020.0,0.03,0.07,0.15,,146020.0,3500.0,3500.0,146020.0,,,,,,0.04,,907.0,,,,,,907.0,0.15,0.04,,100.0,72.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.7258
2024-04-22,3500.0,147315.0,0.02,0.07,0.15,,147315.0,3500.0,3500.0,147315.0,,,,,,,,,,,,,,,0.15,,,100.0,72.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.7258
2024-04-23,3500.0,150395.0,0.02,0.07,0.15,,150395.0,3500.0,3500.0,150395.0,,,,,,,,,,,,,,,0.15,,,100.0,72.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.7258
2024-04-24,3500.0,149817.5,0.02,0.07,0.15,,149817.5,3500.0,3500.0,149817.5,,,,,,,,,,,,,,,0.15,,,100.0,72.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.7258
2024-04-25,4000.0,167760.0,0.03,0.08,0.17,,167760.0,4000.0,4000.0,167760.0,,500.0,0.02,,,,500.0,,,0.02,500.0,,,,0.17,,,100.0,82.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.8295
2024-04-26,4000.0,171040.0,0.03,0.08,0.17,,171040.0,4000.0,4000.0,171040.0,,,,,,,,,,,,,,,0.17,,,100.0,77.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.7715
2024-04-29,4000.0,170220.0,0.03,0.08,0.17,,170220.0,4000.0,4000.0,170220.0,,,,,,,,,,,,,,,0.17,,,100.0,77.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.7715
2024-04-30,4000.0,167660.0,0.03,0.08,0.17,,167660.0,4000.0,4000.0,167660.0,,,,,,,,,,,,,,,0.17,,,100.0,77.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.7715
2024-05-01,4000.0,167660.0,0.03,0.07,0.17,,167660.0,4000.0,4000.0,167660.0,,,,,,,,,,,,,,,0.17,,,100.0,77.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.7715
2024-05-02,500.0,20665.0,0.0,0.01,0.02,,20665.0,500.0,500.0,20665.0,,,,,,0.15,,3500.0,,,,,,3500.0,0.02,0.15,,100.0,9.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0964
2024-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.02,,500.0,,,,,,500.0,0.0,0.02,,0.0,0.0,5185.0,216655.23,0.21,0.0,,0.0,,0.0
2024-05-06,500.0,21127.5,0.0,0.01,0.02,,21127.5,500.0,500.0,21127.5,,,,500.0,,,,,,,,0.02,500.0,,0.02,,,100.0,9.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0964
2024-05-07,500.0,21512.5,0.0,0.01,0.02,,21512.5,500.0,500.0,21512.5,,,,,,,,,,,,,,,0.02,,,100.0,9.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.0944
2024-05-08,500.0,21870.0,0.0,0.01,0.02,,21870.0,500.0,500.0,21870.0,,,,,,,,,,,,,,,0.02,,,100.0,9.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.0944
2024-05-09,5000.0,221325.0,0.03,0.09,0.23,,221325.0,5000.0,5000.0,221325.0,,4500.0,0.21,,,,4500.0,,,0.21,4500.0,,,,0.22,,,100.0,94.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.9443
2024-05-10,5000.0,222875.0,0.03,0.09,0.22,,222875.0,5000.0,5000.0,222875.0,,,,,,,,,,,,,,,0.22,,,100.0,94.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.9443
2024-05-13,5000.0,223300.0,0.03,0.09,0.22,,223300.0,5000.0,5000.0,223300.0,,,,,,,,,,,,,,,0.22,,,100.0,94.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.9443
2024-05-14,5000.0,224350.0,0.03,0.09,0.22,,224350.0,5000.0,5000.0,224350.0,,,,,,,,,,,,,,,0.22,,,100.0,94.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.9443
2024-05-15,3751.0,168945.04,0.02,0.07,0.17,,168945.04,3751.0,3751.0,168945.04,,,,,,0.05,,1249.0,,,,,,1249.0,0.17,0.05,,100.0,70.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.7084
2024-05-16,500.0,22240.0,0.0,0.01,0.02,,22240.0,500.0,500.0,22240.0,,,,,,0.15,,3251.0,,,,,,3251.0,0.02,0.14,,100.0,9.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0939
2024-05-17,500.0,22115.0,0.0,0.01,0.02,,22115.0,500.0,500.0,22115.0,,,,,,,,,,,,,,,0.02,,,100.0,10.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.1081
2024-05-20,500.0,22312.5,0.0,0.01,0.02,,22312.5,500.0,500.0,22312.5,,,,,,,,,,,,,,,0.02,,,100.0,10.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.1079
2024-05-21,3775.0,166873.88,0.02,0.07,0.18,,166873.88,3775.0,3775.0,166873.88,,3275.0,0.15,,,,3275.0,,,0.15,3275.0,,,,0.17,,,100.0,81.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.8118
2024-05-22,3775.0,165212.88,0.02,0.07,0.17,,165212.88,3775.0,3775.0,165212.88,,,,,,,,,,,,,,,0.17,,,100.0,81.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.8118
2024-05-23,500.0,21917.5,0.0,0.01,0.02,,21917.5,500.0,500.0,21917.5,,,,,,0.15,,3275.0,,,,,,3275.0,0.02,0.14,,100.0,10.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.1075
2024-05-24,500.0,21897.5,0.0,0.01,0.02,,21897.5,500.0,500.0,21897.5,,,,,,,,,,,,,,,0.02,,,100.0,10.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.1075
2024-05-27,500.0,22100.0,0.0,0.01,0.02,,0.0,500.0,0.0,22100.0,,,,,,,,,,,,,,500.0,0.02,0.02,,100.0,10.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.1075
2024-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.02,,500.0,,,,,,,0.0,,,0.0,0.0,4650.0,202554.0,0.21,0.0,,0.0,,0.0
2024-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5700.0,241509.0,0.25,0.0,,0.0,,0.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4700.0,201136.5,0.2,0.0,,0.0,,0.0
2024-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4700.0,201606.5,0.2,0.0,,0.0,,0.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,186469.32,0.19,0.0,,0.0,,0.0
2024-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,183628.58,0.19,0.0,,0.0,,0.0
2024-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,186924.7,0.19,0.0,,0.0,,0.0
2024-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,188551.08,0.19,0.0,,0.0,,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,186642.8,0.19,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,181698.62,0.19,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,177014.66,0.19,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4337.0,180245.72,0.18,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5737.0,229078.41,0.24,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5737.0,216772.55,0.24,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10937.0,420855.76,0.43,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14737.0,575995.65,0.56,0.0,,0.0,,0.0
2024-06-19,12200.0,469944.0,0.05,0.2,0.48,,234972.0,6100.0,6100.0,234972.0,,,,6100.0,,,,,,,,0.24,6100.0,,0.24,,,100.0,45.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.9079
2024-06-20,15300.0,605574.0,0.07,0.24,0.59,,399758.0,5200.0,10100.0,205816.0,,4000.0,0.15,,,0.19,4000.0,4900.0,,0.15,4000.0,,,,0.2,,,100.0,32.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.9481
2024-06-21,14700.0,575137.5,0.06,0.23,0.58,,418637.5,6200.0,10700.0,242575.0,,,,6700.0,,0.04,,1200.0,,,,0.27,2200.0,6100.0,0.24,0.23,,100.0,38.41,0.0,0.0,0.0,100.0,25.44,0.4001,54.23,0.9106
2024-06-24,15000.0,598275.0,0.06,0.24,0.59,,438735.0,6200.0,11000.0,247287.0,,,0.01,,,,300.0,,,0.01,,,,,0.24,,,100.0,53.71,0.0,0.0,0.0,100.0,26.53,0.3942,53.15,1.2995
2024-06-25,23100.0,910486.5,0.09,0.36,0.92,,547868.5,12100.0,13900.0,476921.5,,700.0,0.12,,,,2900.0,,,0.12,700.0,,5200.0,,0.48,,,100.0,98.39,0.0,0.0,0.0,100.0,38.56,0.3764,44.69,1.8784
2024-06-26,9100.0,353762.5,0.04,0.14,0.36,,268237.5,5100.0,6900.0,198262.5,,,,,,0.28,,7000.0,,,,,,7000.0,0.2,0.28,,100.0,47.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.8427
2024-06-27,11952.0,454713.84,0.05,0.19,0.46,,316762.67,6526.0,8326.0,248281.67,,1426.0,0.05,,,,1426.0,,,0.05,1426.0,,,,0.25,,,100.0,78.05,0.0,0.0,0.0,100.0,,1.0,100.0,1.4295
2024-06-28,11952.0,448618.32,0.04,0.18,0.45,,312516.41,6526.0,8326.0,244953.41,,,,,,,,,,,,,,,0.25,,,100.0,78.05,0.0,0.0,0.0,100.0,,1.0,100.0,1.4295
2024-07-01,7252.0,278585.58,0.03,0.11,0.27,,139292.79,3626.0,3626.0,139292.79,,,,,,0.11,,2900.0,,,,,,4700.0,0.14,0.18,,100.0,43.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.8674
2024-07-02,7252.0,276518.76,0.03,0.11,0.28,,138259.38,3626.0,3626.0,138259.38,,,,,,,,,,,,,,,0.14,,,100.0,47.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.9466
2024-07-03,5652.0,221106.24,0.02,0.09,0.21,,110553.12,2826.0,2826.0,110553.12,,,,1400.0,,0.03,,800.0,,,,0.05,,2200.0,0.11,0.08,,100.0,29.87,0.0,0.0,0.0,100.0,49.54,0.5,50.46,0.5974
2024-07-04,5652.0,224525.7,0.02,0.09,0.22,,112262.85,2826.0,2826.0,112262.85,,,,,,,,,,,,,,,0.11,,,100.0,5.75,0.0,0.0,0.0,100.0,49.54,0.5,50.46,0.1151
2024-07-05,2852.0,112711.04,0.01,0.04,0.11,,56355.52,1426.0,1426.0,56355.52,,,,,,0.05,,1400.0,,,,,,1400.0,0.06,0.05,,100.0,2.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.0581
2024-07-08,8852.0,345582.08,0.03,0.13,0.35,,172791.04,4426.0,4426.0,172791.04,,3000.0,,3000.0,,,,,,,3000.0,0.12,,,0.18,,,100.0,7.26,0.0,0.0,0.0,100.0,32.22,0.5632,67.78,0.1452
2024-07-09,8852.0,334118.74,0.03,0.13,0.34,,167059.37,4426.0,4426.0,167059.37,,,,,,,,,,,,,,,0.17,,,100.0,6.97,0.0,0.0,0.0,100.0,32.22,0.5632,67.78,0.1393
2024-07-10,2852.0,109616.62,0.01,0.04,0.11,,54808.31,1426.0,1426.0,54808.31,,,,,,0.12,,3000.0,,,,,,3000.0,0.05,0.12,,100.0,2.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0456
2024-07-11,2852.0,111142.44,0.01,0.04,0.11,,55571.22,1426.0,1426.0,55571.22,,,,,,,,,,,,,,,0.05,,,100.0,13.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.2673
2024-07-12,2852.0,113880.36,0.01,0.04,0.11,,56940.18,1426.0,1426.0,56940.18,,,,,,,,,,,,,,,0.06,,,100.0,18.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.3718
2024-07-15,2852.0,111099.66,0.01,0.04,0.11,,55549.83,1426.0,1426.0,55549.83,,,,,,,,,,,,,,,0.06,,,100.0,17.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.3534
2024-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.06,,1426.0,,,,,,1426.0,0.0,0.06,,0.0,0.0,8571.0,329726.37,0.34,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8871.0,340823.82,0.34,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7671.0,295640.34,0.3,0.0,,0.0,,0.0
2024-07-19,20600.0,781358.0,0.06,0.29,0.79,,477918.0,8000.0,12600.0,303440.0,,,,12600.0,,,,,,,,0.49,8000.0,,0.31,,,100.0,51.05,0.0,0.0,0.0,100.0,,1.0,100.0,1.3145
2024-07-22,25200.0,979398.0,0.07,0.36,0.96,,489699.0,12600.0,12600.0,489699.0,,,,,,,,,,,,,4600.0,,0.48,,,100.0,80.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.6081
2024-07-23,44845.0,1732810.8,0.13,0.63,1.75,,1245946.8,14945.0,32245.0,577474.8,,,,19645.0,,,,,,,,0.77,2345.0,,0.58,,,100.0,95.37,0.0,0.0,0.0,100.0,48.96,0.5002,51.04,2.8617
2024-07-24,44845.0,1693122.98,0.14,0.62,1.73,,1217409.98,14945.0,32245.0,564248.48,,,,,,,,,,,,,,,0.58,,,100.0,95.37,0.0,0.0,0.0,100.0,48.84,0.5003,51.16,2.8617
2024-07-25,19645.0,724409.38,0.06,0.27,0.74,,724409.38,2345.0,19645.0,86471.88,,,,,,0.49,,12600.0,,,,,,12600.0,0.09,0.49,,100.0,30.57,0.0,0.0,0.0,100.0,,1.0,100.0,2.5609
2024-07-26,38629.0,1458631.04,0.12,0.52,1.43,,1270133.12,16337.0,33637.0,616885.12,,,0.38,3200.0,,,10792.0,,,0.38,,0.12,13992.0,,0.6,,,100.0,98.0,0.0,0.0,0.0,100.0,9.51,0.8278,90.49,2.3171
2024-07-29,38266.0,1416607.32,0.13,0.52,1.45,,1231803.48,15974.0,33274.0,591357.48,,,,,,0.01,,363.0,,,,,,363.0,0.6,0.0,,100.0,95.82,0.0,0.0,0.0,100.0,9.6,0.8264,90.4,2.2954
2024-07-30,31866.0,1189557.78,0.11,0.43,1.18,,1122662.42,12774.0,30074.0,476853.42,,,,,,0.12,,3200.0,,,,,,3200.0,0.47,0.12,,100.0,76.62,0.0,0.0,0.0,100.0,,1.0,100.0,1.9115
2024-07-31,38266.0,1448942.09,0.14,0.51,1.43,,1259920.01,15974.0,33274.0,604855.51,,3200.0,,3200.0,,,,,,,3200.0,0.12,,,0.6,,,100.0,95.82,0.0,0.0,0.0,100.0,9.62,0.826,90.38,2.2954
2024-08-01,31866.0,1155142.5,0.11,0.43,1.19,,1090182.5,12774.0,30074.0,463057.5,,,,,,0.12,,3200.0,,,,,,3200.0,0.48,0.12,,100.0,76.62,0.0,0.0,0.0,100.0,,1.0,100.0,1.9115
